date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_816,Gap_Up_aVWAP_798,Gap_Up_aVWAP_732,Gap_Up_aVWAP_720,Gap_Up_aVWAP_696,Gap_Up_aVWAP_642,Gap_Up_aVWAP_618,Gap_Up_aVWAP_494,Gap_Up_aVWAP_342,Gap_Up_aVWAP_234,Gap_Down_aVWAP_702,Gap_Down_aVWAP_678,Gap_Down_aVWAP_402,Gap_Down_aVWAP_396,Gap_Down_aVWAP_367,Gap_Down_aVWAP_360,aVWAP_OB_bull_868,aVWAP_OB_bull_774,aVWAP_OB_bull_473,aVWAP_OB_bull_423,aVWAP_OB_bull_293,aVWAP_OB_bear_263,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,25.7,25.7,25.7,25.7,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,25.535,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-03 16:00:00+00:00,25.7,25.7,25.7,25.7,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-03 17:00:00+00:00,25.7,25.7,25.7,25.7,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-03 18:00:00+00:00,25.7,25.7,25.7,25.7,100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.550387596899225,False,False,False,False
2025-02-03 19:00:00+00:00,25.7,25.7,25.7,25.7,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.5263505798930352,False,False,False,False
2025-02-03 20:00:00+00:00,25.7,25.7,25.7,25.7,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.5026862298171741,False,False,False,False
2025-02-04 15:00:00+00:00,25.7,25.7,25.7,25.7,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.479388768889776,False,False,False,False
2025-02-04 16:00:00+00:00,25.7,25.7,25.7,25.7,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.4564525089069886,False,False,False,False
2025-02-04 17:00:00+00:00,25.7,26.12,25.7,26.12,4.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4.0,0.06201550387596899,False,False,False,False,1.495887353730136,False,False,False,False
2025-02-04 18:00:00+00:00,26.12,26.12,26.12,26.12,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4.0,0.1230695270716904,False,False,False,False,1.4726953017343198,False,False,False,False
2025-02-04 19:00:00+00:00,26.12,26.12,25.99,25.99,200.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.03333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.61748195669597,41.555733761026374,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-196.0,-2.9175982175340724,False,False,False,False,4.550638010234563,False,False,False,False
2025-02-04 20:00:00+00:00,25.99,25.99,25.99,25.99,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.03333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.36246992782662,36.4891740176422,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-196.0,-5.911123826564552,False,False,False,False,4.480085482944104,False,False,False,False
2025-02-05 15:00:00+00:00,25.99,25.99,25.99,25.99,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.03333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.19246190858038,33.41170809943847,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-196.0,-8.85823818584262,False,False,False,False,4.410626793286056,False,False,False,False
2025-02-05 16:00:00+00:00,25.99,25.99,25.99,25.99,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.03333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.41245656241622,31.48016038492362,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-196.0,-11.759660849628006,False,False,False,False,4.342244982537435,False,False,False,False
2025-02-05 17:00:00+00:00,25.99,25.99,25.95,25.95,100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64124054857112,27.56637070381828,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-16.166487813199666,False,False,False,False,5.825310951800421,False,False,False,False
2025-02-05 18:00:00+00:00,25.95,25.95,25.95,25.95,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.46042987267438,25.05538874225479,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-20.504991878111298,False,False,False,False,5.734996053322894,False,False,False,False
2025-02-05 19:00:00+00:00,25.95,25.95,25.95,25.95,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.33988942207657,23.351794359106805,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-24.776232314109574,False,False,False,False,5.646081385829516,False,False,False,False
2025-02-05 20:00:00+00:00,25.95,25.95,25.95,25.95,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.92619578834469,22.105839374434794,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-28.98125196815439,False,False,False,False,5.558545240312779,False,False,False,False
2025-02-06 15:00:00+00:00,25.95,25.95,25.95,25.95,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.98373336585676,21.117790186150387,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-33.121077519035715,False,False,False,False,5.472366244338938,False,False,False,False
2025-02-06 16:00:00+00:00,25.95,25.95,25.95,25.95,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35542508419815,20.277774929736125,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-37.196719728042915,False,False,False,False,5.387523356829806,False,False,False,False
2025-02-06 17:00:00+00:00,25.95,25.95,25.95,25.95,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.93655289642574,19.528403503075836,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-41.20917368574768,False,False,False,False,5.303995862925468,False,False,False,False
2025-02-06 18:00:00+00:00,25.95,25.95,25.95,25.95,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.65730477124414,18.841886653258143,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-45.15941905496089,False,False,False,False,5.221763368926624,False,False,False,False
2025-02-06 19:00:00+00:00,25.95,25.95,25.95,25.95,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.471139354456405,18.206302519101527,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-49.04842030992274,False,False,False,False,5.140805797315358,False,False,False,False
2025-02-06 20:00:00+00:00,25.95,25.95,25.95,25.95,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.34702907659791,17.617568763326986,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-52.8771269717844,False,False,False,False,5.061103381853104,False,False,False,False
2025-02-07 15:00:00+00:00,26.24,26.24,26.24,26.24,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38481414979006,17.678676569077197,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-296.0,-56.6464738404389,False,False,False,False,4.982636662754606,False,False,False,False
2025-02-07 16:00:00+00:00,26.24,26.24,26.16,26.16,30.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.16659090909091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7692570681658,17.934138046694258,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-326.0,-60.82249750182744,False,False,False,False,5.370502761006472,False,False,False,False
2025-02-07 17:00:00+00:00,26.16,26.16,26.16,26.16,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.16659090909091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.02555234708296,18.275660436493013,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-326.0,-64.93377661032623,False,False,False,False,5.287239152308698,False,False,False,False
2025-02-07 18:00:00+00:00,26.16,26.16,26.16,26.16,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.16659090909091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.19641586636106,18.67397863123111,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-326.0,-68.98131495745295,False,False,False,False,5.2052664522729035,False,False,False,False
2025-02-07 19:00:00+00:00,26.16,26.16,26.16,26.16,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.16659090909091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.31032487921314,19.10296522449758,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-326.0,-72.96610077206608,False,False,False,False,5.124564646811308,False,False,False,False
2025-02-07 20:00:00+00:00,26.16,26.16,26.01,26.09,12.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.141856725146198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.29431619692117,22.6333326822121,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-338.0,-77.07515347327437,False,False,False,False,5.23116054375997,False,False,False,False
2025-02-10 15:00:00+00:00,26.09,26.09,26.09,26.09,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.141856725146198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.95031040872652,19.534427184993504,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-338.0,-81.12049993105306,False,False,False,False,5.15005727951563,False,False,False,False
2025-02-10 16:00:00+00:00,26.09,26.09,26.09,26.09,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.141856725146198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.72097321659676,17.501523227250715,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-338.0,-85.10312783909875,False,False,False,False,5.070211430220813,False,False,False,False
