date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_160,Gap_Up_aVWAP_118,Gap_Up_aVWAP_114,Gap_Up_aVWAP_93,Gap_Down_aVWAP_176,aVWAP_OB_bull_150,aVWAP_OB_bull_111,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-15 00:00:00+00:00,39.1888867288,42.2423273282,38.3611468073,41.083491438,13379129,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.092449665584404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.997719548542776,1.3563127666945007,False,False,False,True,False,,0,0.9162795147454538,1.019716718020952,False,False,False,False,-0.34282825441539394,-0.3273449965813565,False,False,False,False,1592442,36806057.94805335,False,False,False,False,13173553.811393403,False,False,False,False
2022-07-22 00:00:00+00:00,37.0459600431,40.3293283984,36.696469854,39.8234873353,21951586,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,47.07936038907339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4297697515956,-1.7216280405163502,False,False,False,True,False,,0,0.897729555008643,1.0536471449976446,False,False,False,False,-0.34282825441539394,-0.3350866254983752,False,False,False,False,-20359144,32571598.544493847,False,False,False,False,13823778.417956853,False,False,False,False
2022-07-29 00:00:00+00:00,39.5383769179,39.9614439889,34.967413129,36.92639761,34004154,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,43.97811921019292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.414224324485055,-2.327544603813166,False,False,False,True,False,,0,0.9203127079826866,1.0261274239578506,False,False,False,False,-0.34282825441539394,-0.33895743995688454,False,False,False,False,13645010,31169629.02267949,False,False,False,False,15318621.053663753,False,False,False,False
2022-08-05 00:00:00+00:00,39.9706410991,41.0191116664,38.0484450591,39.6027566895,16520905,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,43.83784073010593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.70572655409579,-2.663638607658555,False,False,False,True,False,,0,0.9401561628686722,1.0069062409582914,False,False,False,False,-0.27386586169710186,-0.3064116508269932,False,False,False,False,30165915,31095279.835814342,False,False,False,False,15407679.123762734,False,False,False,False
2022-08-12 00:00:00+00:00,42.5458319661,43.2080239033,40.6420301466,40.8535636821,12894361,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.425173413934395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.633892267024734,-2.663638607658555,False,False,False,True,False,,0,0.9544267440558124,0.991132932377126,False,False,False,False,-0.19718725747045088,-0.251799454148722,False,False,False,False,43060276,31981575.847976245,False,False,False,False,15221507.410891421,False,False,False,False
2022-08-19 00:00:00+00:00,40.2097659653,41.9388226903,39.7866988943,41.5709382807,12308848,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.20934415440534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.98876903781064,-2.663638607658555,False,False,False,True,False,,0,0.9171972731619125,1.050971407783967,False,False,False,False,-0.23091726485831998,-0.241358359503521,False,False,False,False,30751428,31890453.78516319,False,False,False,False,15005754.861936502,False,False,False,False
2022-08-26 00:00:00+00:00,40.0626122015,42.5274377456,39.4372087052,39.6027566895,12414728,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.10998860427343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.17942353072058,-2.663638607658555,False,False,False,True,False,,0,0.9109476133365519,1.0420278528173696,False,False,False,False,-0.2270962926928155,-0.23422732609816826,False,False,False,False,18336700,30886472.02329925,False,False,False,False,14813826.946237503,False,False,False,False
2022-09-02 00:00:00+00:00,38.5941990365,40.5132706032,37.1640963773,39.8326844455,12464586,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.81406032906244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.685758292697734,-3.002960075372087,False,False,False,True,False,,0,0.8889670710076008,1.069343518852583,False,False,False,False,-0.2967184833894493,-0.2654729047438088,False,False,False,False,5872114,29033556.614165973,False,False,False,False,14639809.098368058,False,False,False,False
2022-09-09 00:00:00+00:00,40.962226167,41.0829491188,37.6469881843,38.6499173219,9132025,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.73485292120667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.961724317180824,-3.002960075372087,False,False,False,True,False,,0,0.8382295207876687,1.1239620504441168,False,False,False,False,-0.27938937204233616,-0.2724311383930725,False,False,False,False,15004139,27994340.494598124,False,False,False,False,14231825.091081535,False,False,False,False
2022-09-16 00:00:00+00:00,38.7056356074,42.0951646373,37.3498239954,42.0765918755,15105180,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.5688951838185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.862728120396255,-3.002960075372087,False,False,False,True,False,,0,0.8246529019805615,1.102706788028304,False,False,False,False,-0.2677102396111454,-0.27007068900210895,False,False,False,False,-101041,25913201.124627892,False,False,False,False,14296518.047297718,False,False,False,False
2022-09-23 00:00:00+00:00,36.2818901915,39.1792410335,35.4739750528,37.9627251351,13969065,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.23178325754417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.820595547351566,-4.404609334229853,False,False,False,True,False,,0,0.7823695047625572,1.1453271357514154,False,False,False,False,-0.34282825441539394,-0.3064494717087515,False,False,False,False,-14070106,22951474.67095175,True,False,False,False,14272262.266016407,False,False,False,False
2022-09-30 00:00:00+00:00,39.2163865571,40.1728837902,34.0670883459,36.0032987643,19805536,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.560606271230554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.973628312825525,-4.404609334229853,False,False,False,True,False,,0,0.7915021522005441,1.1314374114866776,False,False,False,False,-0.34282825441539394,-0.3246388630620727,False,False,False,False,5735430,21676212.1027331,False,False,False,False,14682134.394459637,False,False,False,False
2022-10-07 00:00:00+00:00,39.5971281741,42.8038083641,39.5274803174,40.0800199811,17506095,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.658896876933554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.03062671934403,-4.404609334229853,False,False,False,True,False,,0,0.8103545373712708,1.1190644391736775,False,False,False,False,-0.21230588746685422,-0.26847237526446344,False,False,False,False,23241525,21792161.206234355,False,False,False,False,14891316.661536701,False,False,False,False
2022-10-14 00:00:00+00:00,37.2569601864,40.0335880766,36.4397586668,39.420686937,12650814,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.23340523136928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75308362903022,-4.404609334229853,False,False,False,True,False,,0,0.7702082954370986,1.1521105983009574,False,False,False,False,-0.3030205858494022,-0.28574648055693286,False,False,False,False,10590711,20962424.1539207,False,False,False,False,14725353.501422873,False,False,False,False
2022-10-21 00:00:00+00:00,39.996442553,40.1078791238,37.2291010436,38.2691757049,11566891,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.21289197103578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.22671611584464,-4.404609334229853,False,False,False,True,False,,1,0.8054465521305999,1.1651441683964374,False,False,False,False,-0.27121130254269077,-0.2784788915498118,False,False,False,False,22157602,21050955.84622287,False,False,False,False,14491393.31613229,False,False,False,False
2022-10-28 00:00:00+00:00,41.9465825428,42.503765397,38.5849126556,39.3556822706,13108678,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.4639329484068,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35336996886985,-4.404609334229853,False,False,False,True,True,,1,0.8537202121852848,1.0887653835547209,False,False,False,False,-0.18789028065783933,-0.2331845861038256,False,False,False,False,35266280,22103942.82057673,False,False,False,False,14388969.95938175,False,False,False,False
2022-11-04 00:00:00+00:00,40.3121795037,42.9402252995,37.8977204687,41.3243950223,20799875,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.61544844930352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.06952663425884,-4.404609334229853,False,False,False,True,True,,1,0.8427671407901168,1.0793513093246505,False,False,False,False,-0.1585045333811207,-0.19584455974247314,False,False,False,False,14466405,21538199.27831179,False,False,False,False,14863851.814242361,False,False,False,False
2022-11-11 00:00:00+00:00,45.2246750019,45.3918298582,39.1931706048,40.7579257871,26377144,,,,,,,,#000000,0.0,0.0,,40.24701721267702,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.00630279151581,-8.69661511634731,False,False,False,False,True,,1,0.9137299322856516,1.031111063654219,False,False,False,False,-0.05911878580485634,-0.12748167277366473,False,False,False,False,40843549,22968225.18362203,False,False,False,False,15716688.27244663,False,False,False,False
2022-11-18 00:00:00+00:00,44.3238960542,45.7354259516,43.2281031076,44.8810789084,12169622,,,,,,,,#000000,0.0,0.0,,40.5482934123811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.639993100170535,-6.983195607389781,False,False,False,False,True,,1,0.9456745185364285,1.0141900778793993,False,False,False,False,0.0556869456514073,-0.035897363561128715,False,False,False,False,28673927,23390869.76261299,False,False,False,False,15453942.622635769,False,False,False,False
2022-11-25 00:00:00+00:00,46.3111815676,46.7940733746,43.0980937749,44.054591008,7870374,,,,,,,,#000000,0.0,0.0,,40.76287935624527,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.698046704451976,-4.888786817055021,False,False,False,False,True,,1,0.9216212055133809,1.0092759009250647,False,False,False,False,0.08012273017659176,0.022112683307731522,False,False,False,False,36544301,24365198.002419434,False,False,False,False,14892196.798736822,False,False,False,False
2022-12-02 00:00:00+00:00,48.457373522,49.1781032421,44.9460835748,46.0047309978,17501723,,,,,,,,#000000,0.0,0.0,,41.36620949418109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06288047879836,-2.538151176647581,False,False,False,False,True,,0,0.9408162250563746,0.9916481037272503,False,False,False,False,0.259801992186584,0.14095733774715777,False,False,False,False,54046024,26563777.705943923,False,False,False,False,15085495.035867427,False,False,False,False
2022-12-09 00:00:00+00:00,47.6617627919,49.2436241258,46.8474318094,48.1765697349,14452767,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.809953598431264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.29038560859969,-1.3011295603129298,False,False,True,False,True,1.787633856048938,0,0.9781305775048402,0.9841363519671552,False,False,False,False,0.3428282476362555,0.24189279269170666,False,False,False,False,39593257,27528924.320318446,False,False,False,False,15038626.29246984,False,False,False,False
2022-12-16 00:00:00+00:00,47.7928045592,50.0111544771,46.9035925669,47.0907950916,15164745,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,42.232469735268026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2257968675447,-0.3222201200751371,False,False,True,False,True,1.9377986924842574,0,1.0095518997591562,0.9678035931414696,False,False,False,False,0.34282824788251676,0.2923605202871117,False,False,False,False,54758002,29545893.037331894,False,False,False,False,15047968.418953557,False,False,False,False
2022-12-23 00:00:00+00:00,49.252984252,49.5478282284,46.791271052,47.7740843068,11393129,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,42.52702245609203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.552615630117295,1.0520293019031186,False,False,True,False,True,3.6028782752676705,0,1.0140153399527723,0.9658319346121875,False,False,False,False,0.3241388464561128,0.30824968337161224,False,False,False,False,66151131,32257392.14567768,False,False,False,False,14777239.573105145,False,False,False,False
2022-12-30 00:00:00+00:00,48.6632962992,50.6289228087,48.2514507448,49.4214665243,7571430,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,42.72725239539084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.10748960355042,1.6988193648999186,False,False,True,False,True,2.8715523818751763,0,1.0529808597816666,0.9354564705659596,False,False,False,False,0.3428282484036607,0.3255389658876365,False,False,False,False,58579701,34207192.801553406,False,False,False,False,14243475.901023282,False,False,False,False
2023-01-06 00:00:00+00:00,51.7427778307,52.2669448999,49.3933861455,49.4401867767,13233728,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.148335899994635,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.85417093586304,3.5048627904027967,False,False,True,False,True,6.278716370456266,0,1.0714068139216222,0.8819992129200316,False,False,False,False,0.3428282490131481,0.33418360745039233,False,False,False,False,71813429,36992839.92736427,False,False,False,False,14168679.760206742,False,False,False,False
2023-01-13 00:00:00+00:00,52.3699062885,52.5430686238,50.6102025562,52.0423018702,13943099,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.582592800125916,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.356556956932025,5.05411911831618,False,False,True,False,True,6.94673450168348,0,1.1057953272889853,0.8655345438768657,False,False,False,False,0.3428282492920933,0.3385059283712428,False,False,False,False,85756528,40604964.96978173,False,False,False,False,14151970.0742655,False,False,False,False
2023-01-20 00:00:00+00:00,52.6413499493,52.6853425426,50.7412443235,51.9487006079,9960424,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.87233928214561,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.54368796274576,6.295064567155592,False,False,True,False,True,7.23766047664288,0,1.1272171718934676,0.840771243449315,False,False,False,False,0.34282824934006995,0.3406670888556564,False,False,False,False,95716952,44687334.37942752,False,False,False,False,13841485.179875463,False,False,False,False
