date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_169,aVWAP_peak_160,aVWAP_peak_143,aVWAP_peak_139,aVWAP_peak_131,aVWAP_peak_125,aVWAP_peak_119,aVWAP_peak_103,aVWAP_peak_83,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_127,aVWAP_valley_121,aVWAP_valley_111,aVWAP_valley_97,aVWAP_valley_74,aVWAP_valley_60,aVWAP_valley_44,aVWAP_valley_27,aVWAP_OB_bull_27,aVWAP_OB_bear_143,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,14.82,16.33,14.785,16.2,509980,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.58719341929039,,43.71245557630789,-12.252332059555101,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282304264843,0.31699875447479375,False,False,False,False,375118,37462.46581433738,False,False,False,False,226219.0778840471,False,False,False,False
2022-03-18 00:00:00+00:00,14.7,14.94,12.7856,14.73,404424,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.279090273785053,,45.674368269875615,-11.057413835538682,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.03227907015760448,0.14235984215859465,False,False,False,False,-29306,32516.653531793872,False,False,False,False,239419.4424852288,False,False,False,False
2022-03-25 00:00:00+00:00,14.56,14.71,14.03,14.71,271027,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.305539447829835,,46.75948035483262,-10.513689863080884,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07630156306123424,0.10933070260991445,False,False,False,False,-300333,7861.123640549886,False,False,False,False,241760.7430418785,False,False,False,False
2022-04-01 00:00:00+00:00,15.58,15.62,14.01,14.42,244650,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.424387883319106,,49.640934409396,-8.090672316103742,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.17298436849004536,0.1411575355499799,False,False,False,False,-55683,3154.1515190276723,False,False,False,False,241974.76207581343,False,False,False,False
2022-04-08 00:00:00+00:00,16.06,16.09,14.27,15.77,353952,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.608031797555283,,52.54403775009834,-5.576516535380847,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2538274868430305,0.1974925111965052,False,False,False,False,298269,25014.510665766364,False,False,False,False,250269.37229241984,False,False,False,False
2022-04-15 00:00:00+00:00,16.01,16.25,14.5,16.0,259024,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.713824727824017,,54.48800134497503,-3.909767764497623,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2752114493799559,0.23635198028823057,False,False,False,False,39245,26068.620986820708,False,False,False,False,250917.86323372205,False,False,False,False
2022-04-22 00:00:00+00:00,14.56,16.72,14.49,15.96,384389,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.899722537853423,,52.64080942020816,-3.909767764497623,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282174748668,0.2895900988815487,False,False,False,False,-345144,-1428.6101973882287,False,False,False,False,260804.6141052982,False,False,False,False
2022-04-29 00:00:00+00:00,14.41,15.4,12.9,14.34,395187,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.70917552802415,,51.03719434322169,-3.909767764497623,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.150069126874491,0.06976048600352884,False,False,False,False,-740331,-56162.12055313725,False,False,False,False,270758.8649123132,False,False,False,False
2022-05-06 00:00:00+00:00,12.72,14.29,12.24,14.13,496044,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,14.3727572059724,,47.20417818052976,-3.909767764497623,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.13653388420593254,False,False,False,False,-1236375,-143585.2968084604,False,False,False,False,287446.6526965863,False,False,False,False
2022-05-13 00:00:00+00:00,10.6,12.32,10.03,12.28,518103,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,13.078467098344163,,42.18886197164826,1.2547678060502179,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.23968106931066324,False,False,False,False,-1754478,-262910.6822300559,False,False,False,False,304532.3080523947,False,False,False,False
2022-05-20 00:00:00+00:00,12.1,12.26,10.53,10.63,478735,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,12.929701394738057,,41.38812824283774,0.5458552788332156,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.30647126088029353,-0.2730761650954784,False,False,False,False,-1275743,-337935.2983611629,False,False,False,False,317436.21115962474,False,False,False,False
2022-05-27 00:00:00+00:00,12.29,12.51,11.9,12.23,287166,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,12.913425972287177,,41.135443193971774,0.23420006610971456,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.17841559658320197,-0.22574588083934016,False,False,False,False,-988577,-386130.97996403975,False,False,False,False,315193.9732959488,False,False,False,False
2022-06-03 00:00:00+00:00,12.1,12.96,11.87,12.46,412085,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,12.886424575791988,,40.73079928657319,-0.3356319854335936,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.14629440684273215,-0.18602014384103616,False,False,False,False,-1400662,-461281.42589262937,False,False,False,False,322371.0863851378,False,False,False,False
2022-06-10 00:00:00+00:00,11.19,12.55,10.6033,12.0,500087,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,12.725590700793095,,39.41576264439449,-1.844811745478836,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.27703694903705933,-0.23152854643904774,False,False,False,False,-1900749,-567908.6536042865,False,False,False,False,335535.2281343868,False,False,False,False
2022-06-17 00:00:00+00:00,9.62,10.75,9.0401,10.75,437940,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,12.435690749791922,,36.99836480787337,-4.415202487590008,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.28717840042722087,False,False,False,False,-2338689,-699077.5681521172,False,False,False,False,343120.7667910989,False,False,False,False
2022-06-24 00:00:00+00:00,9.3,10.16,8.36,9.74,344904,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,12.207065614766533,,35.00347376357023,-6.552296132258604,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.31500332742130743,False,False,False,False,-2683593,-846078.7112519604,False,False,False,False,343252.8581399064,False,False,False,False
2022-07-01 00:00:00+00:00,8.46,9.73,8.21,9.57,588074,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.834881323564076,,32.90464278450248,-8.777162253441048,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8157552888057595,1.1052676995123407,False,False,False,False,-0.34282825441539394,-0.32891579091835066,False,False,False,False,-3271667,-1025751.9178258892,False,False,False,False,361387.7575369504,True,False,False,False
2022-07-08 00:00:00+00:00,8.84,9.315,8.07,8.29,456378,,,,,,,,,,,,,,,,,,,,,,,8.741666666666665,8.741666666666665,,,8.741666666666665,#000000,,10.687948518583205,,32.16383099948089,-9.703928345932965,False,False,False,True,False,,1.0,9.315,8.07,0.0,0,0.8302569789441846,1.120152485270776,False,False,False,False,-0.34282825441539394,-0.3358720226668723,False,False,False,False,-2815289,-1158310.2202091566,False,False,False,False,368424.07179347257,False,False,False,False
2022-07-15 00:00:00+00:00,8.46,8.89,8.14,8.7,447963,,,,,,,,,,,,,,,,,,,,,,,8.62030654365997,8.62030654365997,,,8.62030654365997,#000000,,10.49548039445407,,31.307106784515256,-10.783237982277548,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.861871099482205,1.1041311076692528,False,False,False,False,-0.34282825441539394,-0.33935013854113316,False,False,False,False,-3263252,-1314231.833526997,False,False,False,False,374315.84425321536,True,False,False,False
2022-07-22 00:00:00+00:00,8.77,9.25,8.4,8.66,534572,,,,,,,,,,,,,,,,,,,,,,,8.689541378341383,8.689541378341383,,,8.689541378341383,#000000,,10.370070003604692,,31.342837263785686,-11.039558818684135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8621779862325998,1.096568340802605,False,False,False,False,-0.285013123406299,-0.3121816309737161,False,False,False,False,-2728680,-1419005.7717842564,False,False,False,False,386186.6706048291,False,False,False,False
2022-07-29 00:00:00+00:00,9.9,9.9,8.47,8.87,514982,,,,,,,,,,,,,,,,,,,,,,,8.882944631108632,8.882944631108632,,,8.882944631108632,#000000,,10.337659462828475,,33.54489281681029,-11.039558818684135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8964757923864644,1.0565120380384478,False,False,False,False,-0.22010211535703594,-0.266141873165376,False,False,False,False,-2213698,-1477871.8627632004,False,False,False,False,395727.0653748418,False,False,False,False
2022-08-05 00:00:00+00:00,9.44,10.2499,8.33,9.9,802272,,,,,,,,,,,,,,,,,,,,,,,9.01597575096139,9.01597575096139,,,9.01597575096139,#000000,,10.259535004545711,,34.602135646422,-11.039558818684135,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8915572663813162,1.0452443193243515,False,False,False,False,-0.2015397326490275,-0.23384080290720177,False,False,False,False,-3015970,-1591805.0581140744,False,False,False,False,425841.50497670536,False,False,False,False
2022-08-12 00:00:00+00:00,10.84,11.46,9.57,9.57,531452,,,,,,,,,,,,,,,,,,,,,,,9.27580920546653,9.27580920546653,,,9.27580920546653,#000000,,10.147782682279402,,37.7055987318212,-11.039558818684135,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8970455752380231,1.0446909494367107,False,False,False,False,0.10148705404755066,-0.06617687442982556,False,False,False,False,-2484518,-1657931.942698217,False,False,False,False,433664.5046080605,False,False,False,False
2022-08-19 00:00:00+00:00,10.02,10.42,9.74,10.42,340462,,,,,,,,,,,,,,,,,,,,,,,9.349398291897746,9.349398291897746,,,9.349398291897746,#000000,,10.10549955896773,,38.935805156662084,-11.039558818684135,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8804525924206943,1.047347805601851,False,False,False,False,0.18865674657370687,0.06123993607194066,False,False,False,False,-2824980,-1744379.9469427934,False,False,False,False,426760.61537783383,False,False,False,False
2022-08-26 00:00:00+00:00,10.31,10.93,9.62,9.96,324285,,,,,,,,,,,,,,,,,,,,,,,9.426299589730979,9.426299589730979,,,9.426299589730979,#000000,,10.116335661934734,,40.27799129764287,-16.50460114344206,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8856699297887115,1.0411494731230813,False,False,False,False,0.2562662965176343,0.15875311629478747,False,False,False,False,-2500695,-1800403.2842062903,False,False,False,False,419169.82905354985,False,False,False,False
2022-09-02 00:00:00+00:00,9.39,10.35,8.83,10.25,331596,,,,,,,,,,,,,,,,,,,,,,,9.433810394272095,9.433810394272095,,,9.433810394272095,#000000,,10.05669659164467,,40.154260247168,-16.425023451129363,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8436198562441712,1.0996656454892988,False,False,False,False,0.024755037750469278,0.09175407702262837,True,False,False,False,-2832291,-1876839.4113021207,False,False,False,False,412682.8787532869,False,False,False,False
2022-09-09 00:00:00+00:00,11.08,11.105,9.43,9.53,231811,,,,,,,,,,,,,,,,,,,,,,,9.490509561175907,9.490509561175907,,,9.490509561175907,#000000,,10.0858503320855,,42.57430641645906,-13.878863992738772,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8368032823693186,1.08685705101995,False,False,False,False,0.25362691018933375,0.17269049360598107,False,False,False,False,-2600480,-1930442.417872334,False,False,False,False,399284.96180859895,False,False,False,False
2022-09-16 00:00:00+00:00,10.6,11.56,10.0359,11.13,361901,,,,,,,,,,,,,,,,,,,,,,,9.582619974445471,9.582619974445471,,,9.582619974445471,#000000,,10.138969997915643,,43.71212682079798,-12.605881867151602,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.896841696136812,1.0439053180616402,False,False,False,False,0.34282822197238927,0.2577593577891852,False,False,False,False,-2962381,-2006882.3128447537,False,False,False,False,396515.7794524064,False,False,False,False
2022-09-23 00:00:00+00:00,9.44,10.87,9.308,10.35,303656,,,,,,,,,,,,,,,,,,,,,,,9.59961839345625,9.59961839345625,,,9.59961839345625,#000000,,10.122160210301317,,43.20547335480305,-12.605881867151602,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8526405811675037,1.053803104133676,False,False,False,False,0.09310699039205118,0.17543317409061818,False,False,False,False,-3266037,-2100153.0304118088,False,False,False,False,389637.27727074665,False,False,False,False
2022-09-30 00:00:00+00:00,11.0,11.4182,9.28,9.33,510487,,,,,,,,,,,,,,,,,,,,,,,9.686297090196916,9.686297090196916,,,9.686297090196916,#000000,,10.163990233482245,,44.91796222703256,-11.08961399284081,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8542612344166272,1.0615398182442655,False,False,False,False,0.14739406116534573,0.16141361762798195,False,False,False,False,-2755550,-2148700.9540850082,False,False,False,False,398589.10858402465,False,False,False,False
2022-10-07 00:00:00+00:00,12.14,12.3,11.19,11.19,257638,,,,,,,,,,,,,,,,,,,,,,,9.78114988544329,9.78114988544329,,,9.78114988544329,#000000,,10.239121033509688,,47.43551931744519,-8.511789895421842,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8867768517387505,1.0481550734306144,False,False,False,False,0.342828224246657,0.25212092093731947,False,False,False,False,-2497912,-2174568.4389676005,False,False,False,False,388148.28572594875,False,False,False,False
2022-10-14 00:00:00+00:00,12.32,12.905,11.49,12.21,371586,,,,,,,,,,,,,,,,,,,,,,,9.925596815730195,9.925596815730195,,,9.925596815730195,#000000,,10.751149747029958,,49.43025253291983,-6.487075018978189,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8875361660013541,1.0380009375932264,False,False,False,False,0.3428282260105012,0.2974745734739104,False,False,False,False,-2126326,-2170994.9249700005,False,False,False,False,386921.44974624884,False,False,False,False
2022-10-21 00:00:00+00:00,11.44,12.6,10.59,12.33,349073,,,,,,,,,,,,,,,,,,,,,,,10.010259257692848,10.010259257692848,,,10.010259257692848,#000000,,10.719894702216298,,49.73211264269777,-6.086309931775929,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8657647837242178,1.056645357222759,False,False,False,False,0.17939767662351416,0.23843612504871226,False,False,False,False,-2475399,-2193543.374972223,False,False,False,False,384117.86087615637,False,False,False,False
2022-10-28 00:00:00+00:00,11.68,12.32,11.02,11.5,196420,,,,,,,,,,,,,,,,,,,,,,,10.057832168558404,10.057832168558404,,,10.057832168558404,#000000,,10.737729011636263,,50.24012043404466,-5.439446840451673,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9113088558842412,1.0328304235124635,False,False,False,False,0.199069893198022,0.21875300912336715,False,False,False,False,-2278979,-2199871.939789095,False,False,False,False,370214.31562607066,False,False,False,False
2022-11-04 00:00:00+00:00,11.05,12.3,9.5565,11.57,505528,,,,,,,,,,,,,,,,,,,,,,10.968833333333334,10.120302695369809,10.120302695369809,,,10.544568014351572,#000000,,10.851875691569795,,49.794460551269545,-5.439446840451673,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8960238515751656,1.008939508520318,False,False,False,False,0.008732711385707003,0.11374286025453707,False,False,True,False,-2784507,-2243178.240545458,False,False,False,False,380237.551505621,False,False,False,False
2022-11-11 00:00:00+00:00,12.83,13.55,10.73,11.09,374850,,,,,,,,,,,,,,,,,,,,,,11.565426302489763,10.229158847942681,10.229158847942681,,,10.897292575216223,#000000,,11.636652258167807,,51.56693593117635,-3.8221263219722843,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9874757040701554,0.9409912980228471,False,False,False,False,0.322761108305247,0.21825198427989204,False,True,False,False,-2409657,-2255510.000505054,False,False,False,False,379838.47361631575,False,False,False,False
2022-11-18 00:00:00+00:00,11.58,12.7,11.37,12.7,395103,,,,,,,,,,,,,,,,,,,,,,11.66390367816795,10.30943004637468,10.30943004637468,,,10.986666862271315,#000000,,11.624604948768972,,51.28276220271843,-3.8221263219722843,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9876361538256405,0.9566053242115624,False,False,False,False,0.28674311216235193,0.25249754822112197,False,False,False,False,-2804760,-2296195.185652828,False,False,False,False,380969.1792743664,False,False,False,False
2022-11-25 00:00:00+00:00,12.23,12.45,11.0,11.43,197430,,,,,,,,,,,,,,,,,,,,,,11.694656586401578,10.346927748673124,10.346927748673124,,,11.020792167537351,#000000,,11.631971900632077,,51.803092044702545,-3.249517071385469,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9465422328240193,0.9693508801524376,False,False,False,False,0.1841524353566379,0.21832499178887993,False,False,False,False,-2607330,-2319242.2089378037,False,False,False,False,367373.6845133022,False,False,False,False
2022-12-02 00:00:00+00:00,13.11,13.22,11.36,12.17,339456,,,,,,,,,,,,,,,,,,,,,,11.857359578569536,10.433617546626392,10.433617546626392,,,11.145488562597965,#000000,,11.751893381024116,,53.101374353193776,-1.808498878833987,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9566021843567207,0.9624352240937206,False,False,False,False,0.3428282162548722,0.28057660402187606,False,False,False,False,-2267874,-2315437.1564238924,False,False,False,False,365305.7078826872,False,False,False,False
2022-12-09 00:00:00+00:00,12.89,13.37,12.125,13.11,248158,,,,,,,,,,,,,,,,,,,,,,11.970283698248423,10.499260212017568,10.499260212017568,,,11.234771955132995,#000000,,11.84049641856327,,53.735921206494105,-1.0226548760894616,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0040728124940697,0.9485264815833918,False,False,False,False,0.34282821370314626,0.31170240886251116,False,False,False,False,-2516032,-2330296.033725826,False,False,False,False,356628.09989137703,False,False,False,False
2022-12-16 00:00:00+00:00,14.34,14.48,12.95,12.98,395771,,,,,,,,,,,,,,,,,,,,,,12.284969064803263,10.644618310716812,10.644618310716812,,,11.464793687760038,#000000,,12.101668622059181,,55.642017367432544,0.9693912823812454,False,False,True,False,True,3.4109155343616457,0.0,0.0,0.0,0.0,1,1.0706745805657525,0.8870129838909364,False,False,False,False,0.34282822783756745,0.3272653183500393,False,False,False,False,-2120261,-2314737.8830794687,False,False,False,False,359527.57397349726,False,False,False,False
2022-12-23 00:00:00+00:00,13.59,14.78,13.31,14.53,267388,,,,,,,,,,,,,,,,,,,,,,12.442864512672296,10.7351967952171,10.7351967952171,,,11.589030653944697,#000000,,12.236112910537711,,55.97948792550457,1.427221668748274,False,False,True,False,True,1.2628190098426515,0.0,0.0,0.0,0.0,1,1.0964434654705737,0.8645429718641939,False,False,False,False,0.34282823065161483,0.3350467745008271,False,False,False,False,-2387649,-2320138.706555064,False,False,False,False,352702.42034583085,False,False,False,False
2022-12-30 00:00:00+00:00,13.75,14.25,13.58,13.71,192147,,,,,,,,,,,,,,,,,,,,,,12.536250697428393,10.796574750485526,10.796574750485526,,,11.66641272395696,#000000,,12.317254130399837,,56.38559942905937,1.974403603252597,False,False,True,False,True,1.6999525869713281,0.0,0.0,0.0,0.0,0,1.1088631960749868,0.8641684212609821,False,False,False,False,0.3122375439233468,0.32364215921208694,False,False,False,False,-2195502,-2310906.3579213554,False,False,False,False,340809.4262461397,False,False,False,False
2023-01-06 00:00:00+00:00,14.91,15.0,13.61,13.63,237428,,,,,,,,,,,,,,,,,,,,,,12.684615269683416,10.884488712727567,10.884488712727567,,,11.784551991205491,#000000,,12.446877690420067,,57.82159348116906,3.5087987141114994,False,False,True,False,True,4.779612697970524,0.0,0.0,0.0,0.0,0,1.1126650839317895,0.8359330123487836,False,False,False,False,0.3428282324813571,0.333235195846722,False,False,False,False,-1958074,-2284770.627704959,False,False,False,False,333151.54282049974,False,False,False,False
2023-01-13 00:00:00+00:00,15.57,15.87,14.84,15.19,455404,,,,,,,,,,,,,,,,,,,,,,13.030655111694644,11.081957649009688,11.081957649009688,,,12.056306380352165,#000000,,12.752203494204483,,59.4457437073286,5.186853953618083,False,False,True,False,True,6.451685503346127,0.0,0.0,0.0,0.0,0,1.1402943488065187,0.8053507725982857,False,False,False,False,0.34282823401160356,0.3380317149291628,False,False,False,False,-1502670,-2226837.247874962,False,False,False,False,342207.2803893516,False,False,False,False
2023-01-20 00:00:00+00:00,16.05,16.31,15.055,15.38,381320,,,,,,,,,,,,,,,,,,,,,,13.295797392453384,11.247847916512574,11.247847916512574,,,12.271822654482978,#000000,,12.99063850476984,,61.028961240894596,6.791305456562739,False,False,True,False,True,7.641974818613683,0.0,0.0,0.0,0.0,0,1.1378258666543832,0.8053224785866852,False,False,False,False,0.3428282357001043,0.34042997531463354,False,False,False,False,-1121350,-2144949.303587928,False,False,False,False,345104.5188790292,False,False,False,False
2023-01-27 00:00:00+00:00,15.69,16.18,15.54,16.0,359626,,,,,,,,,,,,,,,,,,,,,,13.50312065306713,11.393911585503739,11.393911585503739,,,12.448516119285435,#000000,,13.180971846884786,,61.57349169062064,7.388527526755119,False,False,True,False,True,6.558151929579552,0.0,0.0,0.0,0.0,0,1.150774759810864,0.820800490388727,False,False,False,False,0.3428282365034811,0.3416291059090573,False,False,False,False,-1480976,-2095766.095914748,False,False,False,False,346180.18414724927,False,False,False,False
2023-02-03 00:00:00+00:00,15.6,16.91,15.221,15.46,449952,,,,,,,,,,,,,,,,,,,,,,13.728793409369453,11.568106378043954,11.568106378043954,,,12.648449893706704,#000000,,14.28017074268008,,61.8116221295749,7.719367294309002,False,False,True,False,True,6.286202345495919,0.0,0.0,0.0,0.0,0,1.1471904302604237,0.8103229687670908,False,False,False,False,0.3428282347979237,0.34222867035349047,False,False,False,False,-1930928,-2083555.8665877297,False,False,False,False,353866.98532152706,False,False,False,False
