date,Open,High,Low,Close,Volume,aVWAP_peak_421,aVWAP_peak_363,aVWAP_peak_285,aVWAP_valley_431,aVWAP_valley_393,aVWAP_valley_343,aVWAP_valley_325,aVWAP_valley_297,aVWAP_valley_265,aVWAP_valley_234,aVWAP_OB_bull_393,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,2.4,2.43,2.39,2.43,3314.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.28232828853274,8.561832061069858,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1724.0,455.4533773253433,False,False,False,False,1072.856710010746,False,False,False,False
2023-12-29 17:00:00+00:00,2.45,2.455,2.43,2.45,1305.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.445,,66.94695963474557,8.561832061069858,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3029.0,495.35332496371007,False,False,False,False,1076.455830785773,False,False,False,False
2024-01-01 17:00:00+00:00,2.45,2.45,2.45,2.45,0.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.445,,67.39004719888746,8.561832061069858,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3029.0,534.6346687627223,False,False,False,False,1059.7665930991718,False,False,False,False
2024-01-02 17:00:00+00:00,2.395,2.43,2.395,2.42,365.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.438443113772455,,62.24771190028709,8.561832061069858,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2664.0,567.6480847508972,False,False,False,False,1048.995018012363,False,False,False,False
2024-01-03 17:00:00+00:00,2.41,2.41,2.4,2.4,326.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.4327087508350034,,56.1872972349051,19.207520345247275,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2338.0,595.0954012663872,False,False,False,False,1037.7857929269,False,False,False,False
2024-01-04 17:00:00+00:00,2.405,2.41,2.4,2.41,800.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.425257510729614,,53.61525601382658,15.896946115537105,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3138.0,634.5202787661331,False,False,False,False,1034.099191486173,False,False,False,False
2024-01-05 17:00:00+00:00,2.405,2.41,2.385,2.41,2534.0,,,,,,,,,,,,,,#000000,,2.414041901188243,,51.900561866440896,13.38979265329732,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3138.0,673.3339178550302,False,False,False,False,1057.3534675871624,False,False,False,False
2024-01-08 17:00:00+00:00,2.385,2.41,2.385,2.405,3230.0,,,,,,,,,,,,,,#000000,,2.4087433800623055,,49.99049200780309,10.70398658754241,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-92.0,661.4682757177429,False,False,False,False,1091.0379099501522,False,False,False,False
2024-01-09 17:00:00+00:00,2.365,2.385,2.365,2.37,8779.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.39081473364477,,44.529509642464944,4.86409150299356,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8871.0,513.6780698926616,False,False,False,False,1210.2311206485995,False,False,False,False
2024-01-10 17:00:00+00:00,2.37,2.5,2.32,2.5,1653.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.395095654310587,,52.66353567138116,4.86409150299356,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7218.0,393.80709206486836,False,False,False,False,1217.0957544369933,False,False,False,False
2024-01-11 17:00:00+00:00,2.44,2.51,2.44,2.505,608.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.4414422619047618,,58.31926692566572,-2.4195290869512007,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6610.0,285.22093559874634,False,False,False,False,1207.6524094069623,False,False,False,False
2024-01-12 17:00:00+00:00,2.42,2.42,2.34,2.385,256.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.4260290729051643,,53.31743224238619,-2.4195290869512007,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6866.0,174.34929318636267,False,False,False,False,1192.898108485924,False,False,False,False
2024-01-15 17:00:00+00:00,2.385,2.385,2.385,2.385,0.0,,,,,,,,,,,,,,#000000,,2.4260290729051643,,49.9828757868665,-2.4195290869512007,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6866.0,65.19659096641907,False,False,False,False,1174.4035641683126,False,False,False,False
2024-01-16 17:00:00+00:00,2.36,2.39,2.24,2.25,10034.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.3343747340808347,,42.70854896442175,4.0302283191307495,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16900.0,-197.8297127694944,False,False,False,False,1311.761648444773,False,False,False,False
2024-01-17 17:00:00+00:00,2.16,2.165,2.13,2.13,7400.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.279198445263185,,35.426134066782446,-2.7762687791051874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24300.0,-571.5067714862464,False,False,False,False,1406.1529407169471,False,False,False,False
2024-01-18 17:00:00+00:00,2.1,2.1,1.985,2.01,2302.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.2592330699183454,,29.00133855377115,-8.72590123536169,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26602.0,-975.0803099128162,False,False,False,False,1420.042042411258,False,False,False,False
2024-01-19 17:00:00+00:00,1.995,2.01,1.975,1.99,8784.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.128864635819617,,24.49949973434283,-12.96436222495879,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35386.0,-1508.5829407668812,False,False,False,False,1534.2119332265872,False,False,False,False
2024-01-22 17:00:00+00:00,2.095,2.095,2.0,2.0,1267.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.127104860952532,,22.127353063162488,-15.432177939557064,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34119.0,-2014.1708021503403,False,False,False,False,1530.0691125564076,False,False,False,False
2024-01-23 17:00:00+00:00,2.18,2.295,2.18,2.27,911.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.135124322088232,,31.676702504369285,-15.432177939557064,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33208.0,-2497.7960610317305,False,False,False,False,1520.4711418190989,False,False,False,False
2024-01-24 17:00:00+00:00,2.32,2.37,2.31,2.31,132.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.1366946071269495,,39.07849478419649,-24.238275475482652,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33076.0,-2971.876742256045,False,False,False,False,1498.9444574498104,False,False,False,False
2024-01-25 17:00:00+00:00,2.34,2.35,2.33,2.335,501.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.142565705180676,,44.66621103246079,-18.983996531869902,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32575.0,-3430.839893538897,False,False,False,False,1483.4724503575653,False,False,False,False
2024-01-26 17:00:00+00:00,2.385,2.395,2.335,2.335,445.0,,,,,,,,,,,,,,#000000,,2.147760291068909,,48.39135519797033,-15.29875835531508,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32575.0,-3882.6873370499216,False,False,False,False,1467.372102290006,False,False,False,False
2024-01-29 17:00:00+00:00,2.37,2.37,2.325,2.355,1060.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.1587135765394616,,51.48191678112667,-11.995188221273978,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31515.0,-4311.095285312714,False,False,False,False,1461.056255742874,False,False,False,False
2024-01-30 17:00:00+00:00,2.415,2.415,2.365,2.37,2350.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.231849223993867,,54.01691165708409,-9.038283160250032,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29165.0,-4696.427141354377,False,False,False,False,1474.838329297248,False,False,False,False
2024-01-31 17:00:00+00:00,2.335,2.345,2.295,2.335,2217.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.2341360950370777,,54.10917060809696,-8.163019793202494,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31382.0,-5110.156953116325,False,False,False,False,1486.3447117887633,False,False,False,False
2024-02-01 17:00:00+00:00,2.245,2.335,2.245,2.325,1628.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.235482331303007,,53.71077057277848,-7.609249389738665,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33010.0,-5542.71265926956,False,False,False,False,1488.5409178075422,False,False,False,False
2024-02-02 17:00:00+00:00,2.26,2.275,2.255,2.265,1421.0,,,,,,,,,,,,,,#000000,,2.234493986494031,,50.86267396054639,-7.609249389738665,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34431.0,-5990.593083156854,False,False,False,False,1487.4937717950222,False,False,False,False
2024-02-05 17:00:00+00:00,2.24,2.275,2.2,2.205,684.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.2329875231501783,,46.83473976836454,-7.609249389738665,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35115.0,-6442.134275666051,False,False,False,False,1475.0365040152544,False,False,False,False
2024-02-06 17:00:00+00:00,2.205,2.26,2.205,2.255,743.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.2321509550292937,,46.53837666737714,-7.609249389738665,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34372.0,-6875.155449686732,False,False,False,False,1463.6871008522273,False,False,False,False
2024-02-07 17:00:00+00:00,2.23,2.23,2.195,2.2,1925.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.224222035154628,,44.40287966050076,-7.609249389738665,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36297.0,-7331.308078373759,False,False,False,False,1470.8392388235106,False,False,False,False
2024-02-08 17:00:00+00:00,2.255,2.26,2.235,2.26,1597.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.2284582934176482,,45.66169205613192,-7.609249389738665,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34700.0,-7755.628883360212,False,False,False,False,1472.7952196169447,False,False,False,False
2024-02-09 17:00:00+00:00,2.28,2.315,2.265,2.305,1454.0,,,,,,,,,,,,,,#000000,,2.2345592352923394,,48.2604429070978,-7.609249389738665,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33246.0,-8150.828435556177,False,False,False,False,1472.5038208631936,False,False,False,False
2024-02-12 17:00:00+00:00,2.39,2.425,2.345,2.42,19952.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.3073628858439834,,53.50716822241977,-4.066912230442291,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13294.0,-8230.567529578562,False,False,False,False,1759.0076375939966,False,False,False,False
2024-02-13 17:00:00+00:00,2.385,2.385,2.285,2.32,10919.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.3091381438427674,,53.13512209047347,-4.066912230442291,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24213.0,-8478.35718028277,False,False,False,False,1901.0230230576556,False,False,False,False
2024-02-14 17:00:00+00:00,2.395,2.42,2.375,2.395,15533.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.3260794132329385,,54.993604167999074,-1.963259611657243,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8680.0,-8481.483425549704,False,False,False,False,2112.3715033203275,False,False,False,False
2024-02-15 17:00:00+00:00,2.515,2.605,2.505,2.55,14697.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.3946463596579535,,59.478414220617196,2.5463219925994736,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6017.0,-8256.700736781493,False,False,False,False,2307.4820226486945,False,False,False,False
2024-02-16 17:00:00+00:00,2.505,2.555,2.49,2.55,2679.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.398056658992726,,62.46828758902927,5.530345506339749,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6017.0,-8035.403050939919,False,False,False,False,2313.2419912898,False,False,False,False
2024-02-19 17:00:00+00:00,2.55,2.55,2.55,2.55,0.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.398056658992726,,64.461536501304,7.598043303704628,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6017.0,-7817.536336971858,False,False,False,False,2277.377774370578,False,False,False,False
2024-02-20 17:00:00+00:00,2.55,2.575,2.545,2.56,2968.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.4031749349917955,,66.01338207635521,9.316891335612397,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8985.0,-7557.031897638961,False,False,False,False,2288.0850956981662,False,False,False,False
2024-02-21 17:00:00+00:00,2.485,2.56,2.46,2.555,10599.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.4138606563787355,,66.776388053114,10.378337916713214,True,False,True,False,True,9.611486976049981,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1614.0,-7464.891868218201,False,False,False,False,2416.9364895633107,False,False,False,False
2024-02-22 17:00:00+00:00,2.455,2.465,2.36,2.36,423.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,2.4135310224508935,,59.52434145300673,16.200672257183314,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2037.0,-7380.738505920244,False,False,False,False,2386.022745539073,False,False,False,False
2024-02-23 17:00:00+00:00,2.24,2.28,2.225,2.28,3867.0,,,,,,,,,,,,,,#000000,,2.4045297253312876,,52.64965995317272,9.924505302542165,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5904.0,-7357.843335285822,False,False,False,False,2408.983633205134,False,False,False,False
2024-02-26 17:00:00+00:00,2.265,2.285,2.22,2.285,6487.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.392301917647048,,48.25936208748132,6.065292718368546,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,583.0,-7234.729485126351,False,False,False,False,2472.208693155442,False,False,False,False
2024-02-27 17:00:00+00:00,2.295,2.38,2.295,2.37,5480.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.3886900904500137,,48.42531362336801,6.065292718368546,False,False,False,True,False,0.19395333497930167,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6063.0,-7028.563136519741,False,False,False,False,2518.8411165173725,False,False,False,False
2024-02-28 17:00:00+00:00,2.415,2.415,2.37,2.375,2943.0,,,,,,,,,,,,,,#000000,,2.3881450840862093,,48.70750117978691,6.065292718368546,False,False,False,False,False,0.41583310687244435,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9006.0,-6779.965258434164,False,False,False,False,2525.4172232380333,False,False,False,False
2024-02-29 17:00:00+00:00,2.26,2.305,2.245,2.245,2883.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.384293585412141,,45.166280116420005,2.644630893425834,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6123.0,-6579.919285435185,False,False,False,False,2530.9611422575986,False,False,False,False
2024-03-01 17:00:00+00:00,2.205,2.205,2.13,2.155,4118.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.3754002719435854,,40.897789939199825,-1.569338151825903,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2005.0,-6446.8197616299885,False,False,False,False,2555.566395866008,False,False,False,False
2024-03-04 17:00:00+00:00,2.22,2.295,2.22,2.29,3584.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.3716586997807867,,42.6130370455074,-1.569338151825903,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5589.0,-6260.217904860531,False,False,False,False,2571.5111029068453,False,False,False,False
2024-03-05 17:00:00+00:00,2.225,2.265,2.2,2.205,3512.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.3669187190360237,,41.83298612772364,-1.569338151825903,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2077.0,-6130.958712537112,False,False,False,False,2586.0923261175917,False,False,False,False
2024-03-06 17:00:00+00:00,2.2,2.255,2.2,2.23,4248.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.361802918272887,,42.10569659945854,-1.569338151825903,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6325.0,-5937.843073583048,False,False,False,False,2611.858336565381,False,False,False,False
2024-03-07 17:00:00+00:00,2.21,2.215,2.18,2.185,1501.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.359669465153195,,41.226689609400765,-2.5154258933873734,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4824.0,-5770.9927933724575,False,False,False,False,2594.63572669615,False,False,False,False
2024-03-08 17:00:00+00:00,2.185,2.2,2.165,2.165,2075.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.356542877543582,,40.167507853026,-4.0143305346612195,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2749.0,-5638.899881847303,False,False,False,False,2586.579358840396,False,False,False,False
2024-03-11 17:00:00+00:00,2.15,2.15,2.11,2.115,2733.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.3515044861227845,,38.29629432639022,-6.2125718194613455,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16.0,-5551.227015462073,False,False,False,False,2588.8494463002344,False,False,False,False
2024-03-12 17:00:00+00:00,2.085,2.095,2.08,2.09,1709.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.347995833966086,,36.48289981876393,-8.273569995716123,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1693.0,-5491.409542354134,False,False,False,False,2575.2083696134086,False,False,False,False
2024-03-13 17:00:00+00:00,2.05,2.065,2.02,2.025,1131.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.3452867525102623,,33.897770722723195,-10.968393737495816,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2824.0,-5450.054355650969,False,False,False,False,2552.817542177542,False,False,False,False
2024-03-14 17:00:00+00:00,2.015,2.025,1.99,1.99,1083.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.342455956761519,,31.497006046818314,-13.404639940674379,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3907.0,-5426.131032307543,False,False,False,False,2530.029673306572,False,False,False,False
2024-03-15 17:00:00+00:00,1.975,1.985,1.96,1.96,1379.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.2856904270795395,,29.328298614140024,-15.583118968040289,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5286.0,-5423.95845816324,False,False,False,False,2512.184252014997,True,False,False,False
2024-03-18 17:00:00+00:00,2.01,2.02,2.0,2.005,802.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.2860989915010372,,30.314568294296173,-15.583118968040289,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4484.0,-5409.385458811871,False,False,False,False,2485.6697674876327,False,False,False,False
2024-03-19 17:00:00+00:00,2.02,2.035,2.0,2.02,4374.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,2.280876405129407,,31.766420522298603,-15.583118968040289,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-110.0,-5327.22444394657,False,False,False,False,2514.9462052010026,False,False,False,False
2024-03-20 17:00:00+00:00,1.98,2.0,1.965,1.995,3564.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,2.272629443855478,,32.01893766649053,-15.583118968040289,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3674.0,-5301.593057218716,False,False,False,False,2531.210605120367,False,False,False,False
