date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_864,aVWAP_peak_842,aVWAP_peak_822,aVWAP_peak_803,aVWAP_peak_746,aVWAP_peak_696,aVWAP_peak_656,aVWAP_peak_638,aVWAP_peak_600,aVWAP_peak_562,aVWAP_peak_523,aVWAP_peak_503,aVWAP_peak_502,aVWAP_peak_467,aVWAP_peak_431,aVWAP_peak_403,aVWAP_peak_362,aVWAP_peak_329,aVWAP_peak_297,aVWAP_peak_276,aVWAP_peak_263,aVWAP_peak_231,aVWAP_peak_165,aVWAP_peak_137,aVWAP_peak_115,aVWAP_peak_52,aVWAP_valley_858,aVWAP_valley_828,aVWAP_valley_815,aVWAP_valley_771,aVWAP_valley_750,aVWAP_valley_718,aVWAP_valley_679,aVWAP_valley_611,aVWAP_valley_573,aVWAP_valley_563,aVWAP_valley_545,aVWAP_valley_509,aVWAP_valley_486,aVWAP_valley_451,aVWAP_valley_414,aVWAP_valley_375,aVWAP_valley_348,aVWAP_valley_309,aVWAP_valley_293,aVWAP_valley_258,aVWAP_OB_bull_828,aVWAP_OB_bull_750,aVWAP_OB_bull_545,aVWAP_OB_bull_486,aVWAP_OB_bear_696,aVWAP_OB_bear_165,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,25.355,25.42,25.35,25.37,7563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.0881215289278,-20.3690288749333,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42509.0,2397.22153719991,False,False,False,False,8074.213899708083,False,False,False,False
2025-02-10 20:00:00+00:00,25.375,25.43,25.32,25.38,38744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.738766853714665,-15.187787479695459,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81253.0,3619.7917459254927,False,False,False,False,8549.714459402532,False,False,False,False
2025-02-11 15:00:00+00:00,25.63,25.77,25.625,25.725,6331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.18184249308591,-4.052375745836315,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87584.0,4921.562416531298,False,False,False,False,8515.315785613346,False,False,False,False
2025-02-11 16:00:00+00:00,25.73,25.75,25.635,25.65,6038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.42746302647214,0.04114656424043517,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81546.0,6109.538193019185,False,False,False,False,8476.90778893717,False,False,False,False
2025-02-11 17:00:00+00:00,25.65,25.685,25.54,25.565,5753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.06332762035836,0.04114656424043517,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75793.0,7189.901941964624,False,False,False,False,8434.676660426516,False,False,False,False
2025-02-11 18:00:00+00:00,25.565,25.62,25.51,25.59,8666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.70672170788062,0.7429113208261313,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84459.0,8387.872454492304,False,False,False,False,8438.263068791995,False,False,False,False
2025-02-11 19:00:00+00:00,25.59,25.705,25.59,25.675,11459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.19008949112336,3.5218130261659013,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,95918.0,9744.928695507926,False,False,False,False,8485.096199508398,False,False,False,False
2025-02-11 20:00:00+00:00,25.675,25.91,25.56,25.82,36072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.37361346020937,7.762857367083711,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,131990.0,11640.201118833384,False,False,False,False,8912.80013439974,False,False,False,False
2025-02-12 15:00:00+00:00,25.74,25.745,25.58,25.6,9535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.4983739347999,7.762857367083711,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,122455.0,13358.260016215812,False,False,False,False,8922.446643943931,False,False,False,False
2025-02-12 16:00:00+00:00,25.6,25.73,25.53,25.73,8407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.5179068063097,7.762857367083711,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130862.0,15180.023426817117,False,False,False,False,8914.455223107592,False,False,False,False
2025-02-12 17:00:00+00:00,25.735,25.895,25.725,25.88,7252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.94213530977287,7.762857367083711,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138114.0,17085.976551982745,False,False,False,False,8888.680723524529,False,False,False,False
2025-02-12 18:00:00+00:00,25.88,25.935,25.84,25.91,5262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.2672380780547,7.808607346626125,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,143376.0,19043.96141164193,False,False,False,False,8832.45311540787,False,False,False,False
2025-02-12 19:00:00+00:00,25.91,26.02,25.875,25.995,11103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.18558068365883,10.430557373366284,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154479.0,21143.729451771513,False,False,False,False,8867.655392688368,False,False,False,False
2025-02-12 20:00:00+00:00,25.995,26.18,25.965,25.995,36198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.46447575406158,12.382072618667529,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154479.0,23210.94294864327,False,False,False,False,9291.381665669944,False,False,False,False
2025-02-13 15:00:00+00:00,25.98,26.01,25.76,25.82,5749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.15836272485495,12.382072618667529,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,148730.0,25156.974840912368,False,False,False,False,9236.461019690565,False,False,False,False
2025-02-13 16:00:00+00:00,25.82,25.86,25.7,25.715,5808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.88692214106605,18.656114434335024,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,142922.0,26982.789184464113,False,False,False,False,9183.306585276758,False,False,False,False
2025-02-13 17:00:00+00:00,25.715,25.82,25.705,25.775,5353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.60516641117387,16.29813515677654,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,148275.0,28863.28857695304,False,False,False,False,9123.921987055412,False,False,False,False
2025-02-13 18:00:00+00:00,25.775,25.9,25.72,25.76,5830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.71446691496834,14.240003789861007,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,142445.0,30624.245343201826,False,False,False,False,9072.853429116569,False,False,False,False
2025-02-13 19:00:00+00:00,25.76,25.925,25.76,25.87,3602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.724844156811116,14.240003789861007,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,146047.0,32413.745415400248,False,False,False,False,8988.033996107008,False,False,False,False
2025-02-13 20:00:00+00:00,25.86,26.06,25.86,26.06,14566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.3439443931007,14.240003789861007,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160613.0,34401.33075779714,False,False,False,False,9074.51408919062,False,False,False,False
2025-02-14 15:00:00+00:00,26.3,26.36,26.2,26.3,5982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.24678873648098,9.024276308719166,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,166595.0,36450.84500961423,False,False,False,False,9026.568134319446,False,False,False,False
2025-02-14 16:00:00+00:00,26.3,26.365,26.16,26.245,6083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.256666666666664,,68.05108245156737,10.855433955077018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160512.0,38374.2737691551,False,False,False,False,8980.93141905868,False,False,False,False
2025-02-14 17:00:00+00:00,26.245,26.275,26.2,26.275,4435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.25385561260062,,69.57731291977494,12.534060232337175,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,164947.0,40336.641617695335,False,False,False,False,8910.451862174048,False,False,False,False
2025-02-14 18:00:00+00:00,26.275,26.315,26.22,26.26,7573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.258520719326366,,70.13745205425985,13.417448878664771,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157374.0,42151.17430579308,False,False,False,False,8889.716174388403,False,False,False,False
2025-02-14 19:00:00+00:00,26.27,26.295,26.12,26.12,5393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.2401060296372,,66.57929155660577,13.417448878664771,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151981.0,43853.9623010521,False,False,False,False,8835.503520521916,False,False,False,False
2025-02-14 20:00:00+00:00,26.125,26.15,25.96,26.11,25658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.15303074084626,,63.947007791834224,13.417448878664771,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126323.0,45132.552032818734,False,False,False,False,9096.317419428551,False,False,False,False
2025-02-17 15:00:00+00:00,26.11,26.11,26.11,26.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.15303074084626,,62.19215194865319,18.579787352179537,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126323.0,46391.31866796883,False,False,False,False,8955.289242383147,False,False,False,False
2025-02-17 16:00:00+00:00,26.11,26.11,26.11,26.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.15303074084626,,61.02224805319917,17.184959471549547,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126323.0,47630.56954133365,False,False,False,False,8816.447548702788,False,False,False,False
2025-02-17 17:00:00+00:00,26.11,26.11,26.11,26.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.15303074084626,,60.24231212289649,16.09255732703049,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126323.0,48850.60722286336,False,False,False,False,8679.758439420575,False,False,False,False
2025-02-17 18:00:00+00:00,26.11,26.11,26.11,26.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.15303074084626,,59.72235483602804,15.190607583585049,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126323.0,50051.729591501135,False,False,False,False,8545.188541134985,False,False,False,False
2025-02-17 19:00:00+00:00,26.11,26.11,26.11,26.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.15303074084626,,59.37571664478241,14.415427929352418,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126323.0,51234.22990791197,False,False,False,False,8412.704997861574,False,False,False,False
2025-02-17 20:00:00+00:00,26.11,26.11,26.11,26.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,26.15303074084626,,59.14462451728531,13.73159002691056,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126323.0,52398.39688608387,False,False,False,False,8282.275463011007,False,False,False,False
2025-02-18 15:00:00+00:00,26.335,26.515,26.285,26.44,13232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,26.208251247849,,65.83500095752298,11.052233720223626,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,139555.0,53749.662050640705,False,False,False,False,8359.01537831316,False,False,False,False
2025-02-18 16:00:00+00:00,26.445,26.53,26.345,26.35,12997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,26.242753468398547,,66.80173093329603,11.98828828219991,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126558.0,54878.47349171604,False,False,False,False,8430.922116633887,False,False,False,False
2025-02-18 17:00:00+00:00,26.35,26.435,26.345,26.37,19267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,26.271373602569792,,67.77988616311308,13.041533430249174,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,145825.0,56288.49715851114,False,False,False,False,8598.923324127936,False,False,False,False
2025-02-18 18:00:00+00:00,26.37,26.505,26.37,26.475,17121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,26.298738401381545,,70.03625540086583,15.309857401209825,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,162946.0,57942.101853728025,False,False,False,False,8731.048543908899,False,False,False,False
2025-02-18 19:00:00+00:00,26.475,26.545,26.26,26.28,20171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,26.308359609894136,,65.34316651930354,15.309857401209825,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,142775.0,59257.34058467798,False,False,False,False,8908.412132375426,False,False,False,False
2025-02-18 20:00:00+00:00,26.285,26.345,26.19,26.33,58813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,26.30218478091813,,63.19971568685378,18.387565952035615,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,201588.0,61464.01747483801,False,False,False,False,9682.126672958753,False,False,False,False
2025-02-19 15:00:00+00:00,26.68,27.24,26.44,27.075,45736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,26.42135041589317,,69.0213342310251,13.337971913003706,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,247324.0,64345.567591507184,False,False,False,False,10241.101453222958,False,False,False,False
2025-02-19 16:00:00+00:00,27.075,27.29,27.02,27.17,12042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,26.457141428692143,,73.3573486020735,17.150591625850808,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,259366.0,67369.14018698769,False,False,False,False,10269.022360924928,False,False,False,False
2025-02-19 17:00:00+00:00,27.19,27.21,27.025,27.145,10370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,26.483959575007756,,75.6883288004235,19.16177150216589,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,248996.0,70185.06049416617,False,False,False,False,10270.58790571679,False,False,False,False
2025-02-19 18:00:00+00:00,27.145,27.4,27.14,27.4,10109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,26.515127379182154,,78.48816309700794,21.73801245491984,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,259105.0,73114.05180433414,False,False,False,False,10268.082666868466,False,False,False,False
2025-02-19 19:00:00+00:00,27.395,27.695,27.38,27.63,10822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.568333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,27.568333333333335,,"rgba(38, 166, 154, 1.0)",,27.06209650837556,,81.2128150258501,24.317105476509795,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,269927.0,76165.41534225144,False,False,False,False,10276.67053249841,False,False,False,False
2025-02-19 20:00:00+00:00,27.63,27.69,27.54,27.545,24584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.584534730459996,,,,,,,,,,,,,,,,,,,,,,,,,,,27.584534730459996,,"rgba(38, 166, 154, 1.0)",,27.112023384603248,,81.20867640911625,24.49522367943476,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,245343.0,78788.32363151884,False,False,False,False,10498.489594010063,False,False,False,False
