date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_165,aVWAP_peak_156,aVWAP_valley_171,aVWAP_valley_160,aVWAP_valley_149,aVWAP_valley_142,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_114,aVWAP_valley_109,aVWAP_valley_105,aVWAP_valley_95,aVWAP_valley_91,aVWAP_valley_85,aVWAP_valley_53,aVWAP_OB_bull_120,aVWAP_OB_bull_53,aVWAP_OB_bear_156,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-01 00:00:00+00:00,171.1289604267,176.3322390124,168.8022113234,169.028013979,465395123,,,,,,,,,,,,,,,,,,,,,,#000000,,166.91256412529358,,42.191263083976274,-22.037046038419604,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282503341097,0.14570218765363865,False,False,False,False,-966000744,-313241066.36641335,False,False,False,False,414896294.92735547,False,False,False,False
2022-04-08 00:00:00+00:00,166.9859725718,175.2326782547,166.1122144697,171.3842156026,390677922,,,,,,,,,,,,,,,,,,,,,,#000000,,166.96940099821995,,43.95300694112337,-20.08439319889081,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2672778638856577,0.2064900257696482,False,False,False,False,-1356678666,-390532740.4133457,False,False,False,False,413102341.377181,False,False,False,False
2022-04-15 00:00:00+00:00,162.2735693244,168.1444383701,162.0281316553,165.6311566382,297460188,,,,,,,,,,,,,,,,,,,,,,#000000,,166.30055764466684,,43.83407848211728,-19.844326491175092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.05799568799500193,0.13224285688232507,False,False,False,False,-1654138854,-484133193.2716164,False,False,False,False,404536255.9418343,False,False,False,False
2022-04-22 00:00:00+00:00,158.8374419565,168.399693546,158.5527342603,160.9285708976,376576076,,,,,,,,,,,,,,,,,,,,,,#000000,,165.46550555019124,,42.85036345820132,-19.844326491175092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.0006248328406812594,0.0658090120208219,False,False,False,False,-2030714930,-598694803.3996449,False,False,False,False,402465131.5016984,False,False,False,False
2022-04-29 00:00:00+00:00,154.7729941557,163.1669624401,152.5444201199,158.1796690033,540082324,,,,,,,,,,,,,,,,,,,,,,#000000,,163.84542884633046,,41.179610616004304,-19.844326491175092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.20798166105616325,-0.07108632451767068,False,False,False,False,-2570797254,-744776466.4070785,False,False,False,False,412658997.6126837,False,False,False,False
2022-05-06 00:00:00+00:00,154.635549061,163.4418526295,150.4729261925,153.8501485197,566193362,,,,,,,,,,,,,,,,,,,,,,#000000,,162.64971057226396,,39.954179519498474,-19.844326491175092,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2423387154267556,-0.15671251997221314,False,False,False,False,-3136990616,-921977514.5250727,False,False,False,False,424031913.49322563,False,False,False,False
2022-05-13 00:00:00+00:00,144.6365438858,154.1046284322,136.4662653208,152.3201452077,686227375,,,,,,,,,,,,,,,,,,,,,,#000000,,159.95870433862748,,37.06501860984896,-19.844326491175092,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.24977038719380354,False,False,False,False,-3823217991,-1136884216.4861784,False,False,False,False,443453799.53076446,False,False,False,False
2022-05-20 00:00:00+00:00,135.2766098379,147.2518195757,130.380341817,143.1027731805,548244690,,,,,,,,,,,,,,,,,,,,,,#000000,,152.59101227368916,,33.630197582647675,-19.844326491175092,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.29629932080459875,False,False,False,False,-4371462681,-1376482621.2649798,False,False,False,False,451216087.7136708,False,False,False,False
2022-05-27 00:00:00+00:00,147.1240053502,147.1633328042,134.8341759805,135.4732471078,495921758,,,,,,,,,,,,,,,,,,,,,,#000000,,152.2942573133402,,35.011145806314296,-19.844326491175092,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.29564052792949924,-0.295969924367049,False,False,False,False,-3875540923,-1561598051.0231295,False,False,False,False,454527618.84599143,False,False,False,False
2022-06-03 00:00:00+00:00,142.935631501,149.1886966843,142.0311000594,146.563589131,338923395,,,,,,,,,,,,,,,,,,,,,,#000000,,152.09441505541866,,35.29958944026943,-19.844326491175092,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.19976308747850904,-0.24786650592277903,False,False,False,False,-4214464318,-1758106663.3917866,False,False,False,False,445964343.00554764,False,False,False,False
2022-06-10 00:00:00+00:00,134.8243441171,147.3498432547,134.7555210726,144.5578889778,354396344,,,,,,,,,,,,,,,,,,,,,,#000000,,151.29307721178594,,34.30730360273487,-19.844326491175092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2916601564975822,-0.2697633312101806,False,False,False,False,-4568860662,-1966310663.2886913,False,False,False,False,439181528.26439595,False,False,False,False
2022-06-17 00:00:00+00:00,129.3479961499,135.0308132505,126.870366549,130.6359702679,541006195,,,,,,,,,,,,,,,,,,,,,,#000000,,142.9404427087764,,32.89212281775992,-19.844326491175092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3062957928127873,False,False,False,False,-5109866857,-2199166677.637677,False,False,False,False,446724096.170737,False,False,False,False
2022-06-24 00:00:00+00:00,139.2781782806,139.523974868,131.0784041252,131.1767227601,315960327,,,,,,,,,,,,,,,,,,,,,,#000000,,143.09189081813037,,34.528149831147935,-19.844326491175092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2465989434563015,-0.2764473681345444,False,False,False,False,-4793906530,-2391369629.664516,False,False,False,False,437037891.0469788,False,False,False,False
2022-07-01 00:00:00+00:00,136.5940795463,141.0774093003,131.524475772,140.2957761524,373781666,,,,,,,,,,,,,,,,,,,,,,#000000,,142.91990896578307,,35.29304383916188,-19.844326491175092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8364450084213852,1.1199052510534846,False,False,False,False,-0.20143320154200123,-0.23894028483827282,False,False,False,False,-5167688196,-2597022856.800478,False,False,False,False,432352244.7472026,False,False,False,False
2022-07-08 00:00:00+00:00,144.5677208413,145.0691458796,134.6277068471,135.4535833808,278295402,,,,,,,,,,,,,,,,,,,,,,#000000,,143.17640111915975,,37.71079801096934,-19.844326491175092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8683221635143182,1.11172250742216,False,False,False,False,-0.10457039614137877,-0.1717553404898258,False,False,False,False,-4889392794,-2766828037.333776,False,False,False,False,420940626.7659283,False,False,False,False
2022-07-15 00:00:00+00:00,147.6450941155,148.3234926967,139.7305423201,143.2207555424,366480107,,,,,,,,,,,,,,,,,,,,,,#000000,,143.734968928355,,40.102232830723025,-18.527884375424875,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8967993030364022,1.0796301641589647,False,False,False,False,0.2647517457849979,0.04649820264758604,False,False,False,False,-4522912687,-2896908381.753496,False,False,False,False,416906514.19067436,False,False,False,False
2022-07-22 00:00:00+00:00,151.4991846058,153.6523627114,144.2334374825,148.2055103348,360988692,,,,,,,,,,,,,,,,,,,,,,#000000,,144.50054265034396,,42.62021969812117,-15.817744293751247,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9355069354646839,1.0459785979023544,False,False,False,False,0.3428282502988706,0.1946632264732283,False,False,False,False,-4161923995,-2990613241.9939775,False,False,False,False,412764453.28766143,False,False,False,False
2022-07-29 00:00:00+00:00,159.7776136692,160.8787823808,148.2645015157,151.4205296979,370548915,,,,,,,,,,,,,,,,,,,,,,#000000,,145.61516753498415,,45.99395813742848,-12.349546683290882,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.976972851297959,1.012062271617305,False,False,False,False,0.3428282512798111,0.2687457388765197,False,False,False,False,-3791375080,-3049928933.6981273,False,False,False,False,409637376.3774643,False,False,False,False
2022-08-05 00:00:00+00:00,162.7959957624,164.3789257852,156.9460369825,158.3028341449,322415021,,,,,,,,,,,,,,,,,,,,,,#000000,,146.72725719005496,,48.93050113405006,-9.370908316059243,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9556922896073574,1.0203429035789722,False,False,False,False,0.3428282519225953,0.3057869953995575,False,False,False,False,-3468960059,-3080968276.313081,False,False,False,False,403176461.16431874,False,False,False,False
2022-08-12 00:00:00+00:00,169.4417349302,169.5106537068,160.7284324658,163.8002407922,318856922,,,,,,,,,,,,,,,,,,,,,,#000000,,147.96546924870017,,52.11646233726643,-6.197240575362493,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9740536095387419,1.0038541065704834,False,False,False,False,0.3428282522477604,0.32430762382365896,False,False,False,False,-3150103137,-3086089377.1047044,False,True,False,False,396930569.3743692,False,False,False,False
2022-08-19 00:00:00+00:00,168.8706936388,173.4291784309,168.6640357645,168.8706936388,322647151,,,,,,,,,,,,,,,,,,,,,,#000000,,153.83292167980636,,54.25556561015483,-4.054630086941927,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0097453565662071,0.9774924651106268,False,False,False,False,0.3428282525681839,0.33356793819592145,False,False,False,False,-3472750288,-3114730926.0599117,False,False,False,False,391428093.93923074,False,False,False,False
2022-08-26 00:00:00+00:00,161.0927174276,168.4079532819,161.0336441905,167.0689599088,307194601,,,,,,,,,,,,,,,,,,,,,,#000000,,153.6548262102645,,54.011831209143466,-4.054630086941927,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0362919263796195,0.9716945484351108,False,False,False,False,0.2165222591375136,0.27504509866671756,False,False,False,False,-3779944889,-3164006034.425844,False,False,False,False,385188575.94373214,False,False,False,False
2022-09-02 00:00:00+00:00,153.4033510719,160.383838583,152.280959568,158.6559463994,389809404,,,,,,,,,,,,,,,,,,,,,,#000000,,152.85735980596056,,52.3232668563695,-4.054630086941927,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9686397368645407,1.0075477536769164,False,False,False,False,0.050544031234050685,0.16279456495038414,False,False,False,False,-4169754293,-3238505905.4313374,False,False,False,False,385530859.5034557,False,False,False,False
2022-09-09 00:00:00+00:00,154.9392552352,155.382304513,150.321697206,154.0531566795,313749966,,,,,,,,,,,,,,,,,,,,,,#000000,,152.48206416992576,,51.425580752640506,-4.054630086941927,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9885883422363029,1.0122284478404298,False,False,False,False,-0.054963627579915866,0.053915468685234134,False,False,False,False,-3856004327,-3284246529.2512383,False,False,False,False,380213756.2809775,False,False,False,False
2022-09-16 00:00:00+00:00,148.3722803834,161.7228319561,146.0782696781,157.1249650059,568337936,,,,,,,,,,,,,,,,,,,,,,#000000,,152.00390436869898,,49.56189223787211,-4.054630086941927,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9889450814250773,0.98599925145339,False,False,False,False,-0.08905664296235101,-0.017570587138558438,False,False,False,False,-4424342263,-3368698065.08448,False,False,False,False,394148880.7046088,False,False,False,False
2022-09-23 00:00:00+00:00,148.1064508167,156.2880941477,146.2653349287,147.0037503918,473155533,,,,,,,,,,,,,,,,,,,,,,#000000,,151.63516661020634,,48.18246025147732,-4.054630086941927,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9409305410886415,1.0474223791156638,False,False,False,False,-0.2664452697415734,-0.1420079284400659,False,False,False,False,-4897497796,-3481942489.5967407,False,False,False,False,400001225.3190822,False,False,False,False
2022-09-30 00:00:00+00:00,136.0653559986,152.3301872656,135.8684452084,147.3483442746,577537048,,,,,,,,,,,,,,,,,,,,,,#000000,,150.44085621434994,,45.22520875895361,2.714765746282424,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8718158958670025,1.076302616469154,False,False,False,False,-0.34282825441539394,-0.2424180914277299,False,False,False,False,-5475034844,-3629578960.2932787,False,False,False,False,413152026.9991502,False,False,False,False
2022-10-07 00:00:00+00:00,137.9261629656,145.2610898989,135.5583107139,136.0752015381,435940423,,,,,,,,,,,,,,,,,,,,,,#000000,,149.6180577638459,,43.55533962319756,0.9564079355144699,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8809014415956962,1.0982348539697793,False,False,False,False,-0.34282825441539394,-0.2926231729215619,False,False,False,False,-5039094421,-3733987512.938221,False,False,False,False,414840056.33254653,False,False,False,False
2022-10-14 00:00:00+00:00,136.2425757097,142.2877369676,132.2945143671,138.2510657693,424188362,,,,,,,,,,,,,,,,,,,,,,#000000,,145.4831090790884,,42.09728687491374,-0.6052983872835185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.885579806837182,1.081828974357402,False,False,False,False,-0.34282825441539394,-0.3177257136684779,False,False,False,False,-5463282783,-3862083458.868723,False,False,False,False,415532523.4190245,False,False,False,False
2022-10-21 00:00:00+00:00,144.9952603322,145.5642340604,138.1033826767,138.8861030676,397216487,,,,,,,,,,,,,,,,,,,,,,#000000,,145.92079636081965,,43.09721847284595,-0.6052983872835185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9125018347539359,1.064136300255262,False,False,False,False,-0.2460263378719088,-0.28187602577019333,False,False,False,False,-5066066296,-3951267372.730299,False,False,False,False,414175779.9805783,False,False,False,False
2022-10-28 00:00:00+00:00,153.3344322954,155.0672472488,141.9037609268,144.9115732464,513092901,,,,,,,,,,,,,,,,,,,,,,#000000,,147.84455517304326,,45.45827165134244,-0.6052983872835185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.948839844928415,1.0101647703726293,False,False,False,False,-0.06072060412437164,-0.17129831494728248,False,False,False,False,-4552973395,-3995838189.194721,False,False,False,False,421502974.1301651,False,False,False,False
2022-11-04 00:00:00+00:00,136.4690231184,153.0489116496,132.5242616466,150.7893603326,510660451,,,,,,,,,,,,,,,,,,,,,,#000000,,146.13102848665218,,44.40482447749357,-0.6052983872835185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9235046935369571,1.016956163436525,False,False,False,False,-0.14043481003828057,-0.15586656249278152,False,False,False,False,-5063633846,-4074934163.77289,False,False,False,False,428107231.6760788,False,False,False,False
2022-11-11 00:00:00+00:00,147.6326980837,147.9384170978,132.7346160521,135.2165613511,461034592,,,,,,,,,,,,,,,,,,,,,,#000000,,145.73891376484775,,45.597762249647445,-0.6052983872835185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9751952704976842,1.0039792225083948,False,False,False,False,-0.2121117456025782,-0.18398915404767985,False,False,False,False,-4602599254,-4114020466.752676,False,False,False,False,430546295.40377665,False,False,False,False
2022-11-18 00:00:00+00:00,149.2007407688,151.4689786151,144.1317222775,146.9127791151,382679685,,,,,,,,,,,,,,,,,,,,,,#000000,,146.1306002768996,,46.703922916044554,-0.6052983872835185,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0387443728490406,0.9658589360491698,False,False,False,False,0.08782464823247667,-0.04808225290760159,False,False,False,False,-4219919569,-4121864844.6969223,False,False,False,False,427000620.5590524,False,False,False,False
2022-11-25 00:00:00+00:00,146.0646553987,149.7332835675,144.8960198126,148.086345653,204025457,,,,,,,,,,,,,,,,,,,,,,#000000,,146.21352004211047,,46.98898630615224,-0.6052983872835185,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0258633442361245,0.9711315454298659,False,False,False,False,0.14401195311626472,0.04796485010433156,False,False,False,False,-4423945026,-4144241154.423076,False,False,False,False,410483941.77690035,False,False,False,False
2022-12-02 00:00:00+00:00,145.7687982883,147.070569574,138.4167490951,143.1356700058,401189067,,,,,,,,,,,,,,,,,,,,,,#000000,,146.03714211422616,,47.14355464976378,-0.6052983872835185,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9741857639871303,0.9889589305989551,False,False,False,False,-0.008528834909236548,0.019718007597547507,False,False,False,False,-4825134093,-4194677668.3917375,False,False,False,False,409795432.534167,False,False,False,False
2022-12-09 00:00:00+00:00,140.1968227093,148.8357517136,138.0666515145,145.7293506736,341500071,,,,,,,,,,,,,,,,,,,,,,#000000,,145.80873679512692,,46.334562232099536,-0.6052983872835185,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0002828558983319,0.9752084578056461,False,False,False,False,0.033198956937079936,0.02645848226731372,False,False,False,False,-5166634164,-4266674445.844201,False,False,False,False,404736516.8649695,False,False,False,False
2022-12-16 00:00:00+00:00,132.6524663944,147.8981805308,131.8832379074,140.729365508,505728804,,,,,,,,,,,,,,,,,,,,,,#000000,,145.05470644241035,,44.6244485907413,-0.6052983872835185,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,1.0065443770402318,0.9339932901041048,False,False,False,False,-0.17860866962926433,-0.0760750936809753,False,False,False,False,-5672362968,-4370799521.559445,False,False,False,False,412217427.0231199,False,False,False,False
2022-12-23 00:00:00+00:00,130.0390619193,134.9207042407,127.8497193024,133.2441806152,384620427,,,,,,,,,,,,,,,,,,,,,,#000000,,144.13793196725248,,43.03257746233788,-1.3300427342829337,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9823535508906639,1.0047903048913713,False,False,False,False,-0.34282825441539394,-0.20945167404818463,False,False,False,False,-6056983395,-4495702030.70319,False,False,False,False,410173204.7991851,False,False,False,False
2022-12-30 00:00:00+00:00,128.1357145091,129.5952762537,124.1317816152,129.5656905427,307184140,,,,,,,,,,,,,,,,,,,,,,#000000,,143.31389965874172,,41.62265019533838,-2.862303634369461,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9647010368771548,1.0291696811484512,False,False,False,False,-0.34282825441539394,-0.27613996423178927,False,False,False,False,-6364167535,-4634106882.873324,False,False,False,False,402544385.1844306,False,False,False,False
2023-01-06 00:00:00+00:00,127.8299954951,129.0923191661,122.4552579897,128.4808811379,369948527,,,,,,,,,,,,,,,,126.45919088363335,,126.45919088363335,,,126.45919088363335,#000000,,137.75672641925132,,40.56993914360524,-4.037278834704011,False,False,False,True,False,0.0,1.0,129.09232,122.45526,0.0,1,0.9458637296683639,1.0468248599442092,False,False,False,False,-0.34282825441539394,-0.3094841093235916,False,False,False,False,-6734116062,-4789663118.364189,False,False,False,False,400129877.1707691,False,False,False,False
2023-01-13 00:00:00+00:00,132.8990139864,133.0568044453,126.3507099431,128.663326356,333335284,,,,,,,,,,,,,,,,128.5018357166497,,128.5018357166497,,,128.5018357166497,#000000,,137.83656015662197,,41.046736461438755,-4.037278834704011,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9408072522818846,1.0444239616639697,False,False,False,False,-0.2155191096848684,-0.26250160950423,False,False,False,False,-6400780778,-4909005167.226101,False,False,False,False,395182129.5284899,False,False,False,False
2023-01-20 00:00:00+00:00,135.9660660308,136.695846903,131.9226855221,132.9680473122,271823466,,,,,,,,,,,,,,,,130.27468158678812,,130.27468158678812,,,130.27468158678812,#000000,,138.0971929871946,,42.09679618173719,-4.037278834704011,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9439294517067678,1.0518795225556499,False,False,False,False,-0.07438133125555381,-0.1684414703798919,False,False,False,False,-6128957312,-4999371992.764909,False,False,False,False,386044450.7486018,False,False,False,False
2023-01-27 00:00:00+00:00,143.9147603965,145.1968078749,135.9956517418,136.2126136227,338655715,,,,,,,,,,,,,,,,133.22046741939724,,133.22046741939724,,,133.22046741939724,#000000,,138.89065494342657,,44.531158266111476,-4.037278834704011,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9432225407196334,1.0473822775894914,False,False,False,False,0.12479514394827342,-0.021823163215809245,False,False,False,False,-5790301597,-5057959370.856398,False,False,False,False,382534174.0264831,False,False,False,False
2023-02-03 00:00:00+00:00,152.3664118499,155.2066401097,139.3684228002,142.9532247878,480249683,,,,,,,,,,,,,,,,137.43935991432983,,137.43935991432983,,,137.43935991432983,#000000,,141.63413408762224,,47.79847383832094,-7.305837592274763,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9245936494530574,1.020747347744284,False,False,False,False,0.34282825097267533,0.16050254387843305,False,False,False,False,-5310051914,-5076632892.570739,False,False,False,False,389772359.8763733,False,False,False,False
2023-02-10 00:00:00+00:00,149.1514312504,153.0863308186,147.3834618316,150.4679953916,330758787,,,,,,,,,,,,,,,,139.37499439447978,,139.37499439447978,,,139.37499439447978,#000000,,142.45800481187104,,49.456108626995,-5.703723100012098,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9402034486753532,1.049294234098727,False,False,False,False,0.34282825138749495,0.251665397632964,False,False,False,False,-5640810701,-5118423841.343277,False,False,False,False,385400984.10775304,False,False,False,False
