date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_792,aVWAP_peak_768,aVWAP_valley_851,aVWAP_valley_834,aVWAP_valley_810,aVWAP_valley_785,aVWAP_valley_762,aVWAP_valley_702,aVWAP_valley_664,aVWAP_valley_628,aVWAP_valley_571,aVWAP_valley_528,aVWAP_valley_509,aVWAP_valley_506,aVWAP_valley_504,aVWAP_valley_450,aVWAP_valley_402,aVWAP_OB_bull_702,aVWAP_OB_bull_450,aVWAP_OB_bull_402,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,5.07,5.155,5.01,5.135,493.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,493.0,False,False,False,False
2025-02-03 16:00:00+00:00,5.13,5.14,5.075,5.085,795.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-795.0,-12.325581395348838,False,False,False,False,497.6821705426356,False,False,False,False
2025-02-03 17:00:00+00:00,5.085,5.095,5.005,5.015,444.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1239.0,-31.343789435731026,False,False,False,False,496.84988882879634,False,False,False,False
2025-02-03 18:00:00+00:00,5.01,5.03,5.0,5.01,360.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1599.0,-55.64853688633985,False,False,False,False,494.72818512602424,False,False,False,False
2025-02-03 19:00:00+00:00,5.015,5.035,5.005,5.025,314.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.550845870528898,-45.90423871652399,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1285.0,-74.70824949275318,False,False,False,False,491.92619775972923,False,False,False,False
2025-02-03 20:00:00+00:00,5.025,5.04,5.005,5.01,1651.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,6.978835861014712,-43.99209847731849,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2936.0,-119.06936190371826,False,False,False,False,509.8963342285706,False,False,False,False
2025-02-04 15:00:00+00:00,5.24,5.305,5.225,5.27,830.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.813964059215213,-23.731789566224116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2106.0,-149.87448807575365,False,False,False,False,514.8591817599106,False,False,False,False
2025-02-04 16:00:00+00:00,5.265,5.295,5.24,5.27,400.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.03738285801555,-11.536766846034162,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2106.0,-180.2020153924086,False,False,False,False,513.078419252005,False,False,False,False
2025-02-04 17:00:00+00:00,5.275,5.295,5.25,5.275,104.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.32743899189917,-3.9509238276875536,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2002.0,-208.44694538632476,False,False,False,False,506.73611817833046,False,False,False,False
2025-02-04 18:00:00+00:00,5.275,5.335,5.265,5.32,817.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.38259743988127,1.939156894336115,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1185.0,-223.58730282219568,False,False,False,False,511.5464109197517,False,False,False,False
2025-02-04 19:00:00+00:00,5.32,5.43,5.31,5.405,3336.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.39503184077218,7.322435732346335,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2151.0,-186.7719958016965,False,False,False,False,555.3363890450269,False,False,False,False
2025-02-04 20:00:00+00:00,5.405,5.435,5.375,5.41,4965.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.15126728004343,11.08329191178386,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7116.0,-73.55072454895704,False,False,False,False,623.7032667342512,False,False,False,False
2025-02-05 15:00:00+00:00,5.43,5.45,5.365,5.395,997.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.403333333333334,,76.90621284191606,12.588419205906021,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6119.0,22.457813816143073,False,False,False,False,629.4908129864333,False,False,False,False
2025-02-05 16:00:00+00:00,5.395,5.4,5.35,5.365,424.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.393884588318087,,75.35720863917382,12.588419205906021,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5695.0,110.40420429961372,False,False,False,False,626.3049089091243,False,False,False,False
2025-02-05 17:00:00+00:00,5.365,5.385,5.345,5.355,962.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.380878444537698,,73.44192200463964,12.588419205906021,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4733.0,182.07235617093755,False,False,False,False,631.5094839647968,False,False,False,False
2025-02-05 18:00:00+00:00,5.355,5.375,5.335,5.34,554.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.375053909885371,,70.81378397458994,12.588419205906021,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4179.0,244.04022661789975,False,False,False,False,630.307786538986,False,False,False,False
2025-02-05 19:00:00+00:00,5.345,5.395,5.345,5.375,1171.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.374088364167478,,70.58402530828688,12.588419205906021,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5350.0,323.2023936470796,False,False,False,False,638.6906115538853,False,False,False,False
2025-02-05 20:00:00+00:00,5.375,5.385,5.35,5.37,3202.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.3715674874601005,,69.9431202867959,12.588419205906021,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2148.0,351.4938294044892,False,False,False,False,678.4318423825072,False,False,False,False
2025-02-06 15:00:00+00:00,5.31,5.33,5.27,5.285,1122.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.361379071790006,,62.98769998393621,12.588419205906021,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1026.0,361.95128941372195,False,False,False,False,685.3088680820032,False,False,False,False
2025-02-06 16:00:00+00:00,5.285,5.3,5.245,5.245,346.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.3575144300144295,,56.20454915661135,16.864656027348417,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,680.0,366.8822771747495,False,False,False,False,680.0482654760807,False,False,False,False
2025-02-06 17:00:00+00:00,5.245,5.245,5.215,5.225,23.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.35717683596561,,50.705674891740905,11.49643939525751,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,657.0,371.38022636583867,False,False,False,False,669.861470662498,False,False,False,False
2025-02-06 18:00:00+00:00,5.225,5.23,5.185,5.185,14.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.3569272074116085,,45.26715814253072,6.253764625806582,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,643.0,375.59138564698844,False,False,False,False,659.6930757685058,False,False,False,False
2025-02-06 19:00:00+00:00,5.185,5.185,5.135,5.16,215.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.352238464377999,,40.65493434600164,1.7886378166453056,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,428.0,376.4039223036243,False,False,False,False,652.7986094775212,False,False,False,False
2025-02-06 20:00:00+00:00,5.16,5.205,5.16,5.195,860.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.337840916750927,,40.30840906777098,1.1255589993273603,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1288.0,390.53719482604873,False,False,False,False,656.0110341367844,False,False,False,False
2025-02-07 15:00:00+00:00,5.15,5.185,5.12,5.145,858.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.322845800769135,,37.951896191004536,-1.6305828520405612,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,430.0,391.1490212628542,False,False,False,False,659.1426460106327,False,False,False,False
2025-02-07 16:00:00+00:00,5.145,5.15,5.085,5.12,307.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.217749886928992,,35.461023039246115,-4.5448320706462795,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,123.0,386.99167209598824,False,False,False,False,653.6830701034911,False,False,False,False
2025-02-07 17:00:00+00:00,5.115,5.195,5.115,5.195,514.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.230095272422728,,38.872530074388564,-4.5448320706462795,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,637.0,390.86777020302713,False,False,False,False,651.5174411096385,False,False,False,False
2025-02-07 18:00:00+00:00,5.195,5.195,5.175,5.18,243.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.232634548135917,,40.43195806664468,-4.5448320706462795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,394.0,390.91633190530575,False,False,False,False,645.1838373715046,False,False,False,False
2025-02-07 19:00:00+00:00,5.18,5.205,5.175,5.175,196.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.233783158890546,,41.22048773024725,-4.5448320706462795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,198.0,387.9253810230529,False,False,False,False,638.2197468696208,False,False,False,False
2025-02-07 20:00:00+00:00,5.175,5.175,5.135,5.165,1204.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.226251005804608,,41.211791821958585,-4.5448320706462795,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1006.0,366.31413480564123,False,False,False,False,646.9915337398593,False,False,False,False
2025-02-10 15:00:00+00:00,5.26,5.34,5.26,5.305,1239.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.2503414861196465,,48.4794644253288,-9.412974686200158,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,233.0,364.247248994701,False,False,False,False,656.1699595733497,False,False,False,False
2025-02-10 16:00:00+00:00,5.31,5.355,5.285,5.35,800.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.262194032834506,,54.78308009018346,-3.3944308908724565,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1033.0,374.6155087002095,False,False,False,False,658.3998826807397,False,False,False,False
2025-02-10 17:00:00+00:00,5.35,5.365,5.34,5.355,400.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.268000794090422,,59.14389232358657,0.6749545619353299,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1433.0,391.0245705808264,False,False,False,False,654.3936829492553,False,False,False,False
2025-02-10 18:00:00+00:00,5.355,5.375,5.335,5.335,709.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.276006135305879,,60.65893603481887,2.190738272929444,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,724.0,396.1869803392632,False,False,False,False,655.2402925159336,False,False,False,False
