date,Open,High,Low,Close,Volume,aVWAP_peak_431,aVWAP_peak_366,aVWAP_peak_330,aVWAP_peak_274,aVWAP_peak_251,aVWAP_peak_210,aVWAP_peak_176,aVWAP_peak_148,aVWAP_peak_115,aVWAP_peak_56,aVWAP_valley_340,aVWAP_OB_bull_340,aVWAP_OB_bear_148,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-19 17:00:00+00:00,139.23,140.57,139.145,140.135,183833.0,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,183833.0,False,False,False,False
2023-12-20 17:00:00+00:00,139.045,139.27,135.365,135.6,272022.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-272022.0,-4217.395348837209,False,False,False,False,185200.27131782947,False,False,False,False
2023-12-21 17:00:00+00:00,139.295,139.995,138.57,139.86,408891.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.126775663361073,-75.69016349504162,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,136869.0,-2030.0093744366322,False,False,False,False,188668.34463073133,False,False,False,False
2023-12-22 17:00:00+00:00,139.585,139.975,138.32,139.5,121703.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.746988626614332,-64.41929426177757,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15166.0,-1763.4045779337387,False,False,False,False,187630.12223335565,False,False,False,False
2023-12-25 17:00:00+00:00,139.5,139.5,139.5,139.5,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.827130602116505,-55.94409515548304,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15166.0,-1500.9331891285644,False,False,False,False,184721.12809020284,False,False,False,False
2023-12-26 17:00:00+00:00,141.835,143.87,141.25,143.445,205505.0,,,,,,,,,,,,,,,,#000000,,,,46.22030866445063,-43.16654930537124,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,220671.0,1943.5929068269174,False,False,False,False,185043.35866244775,False,False,False,False
2023-12-27 17:00:00+00:00,144.79,146.24,144.62,145.995,295475.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.10944332741294,-31.80485840573457,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,516146.0,9915.723249356732,False,False,False,False,186755.4771327974,False,False,False,False
2023-12-28 17:00:00+00:00,149.425,150.4,148.55,148.76,163934.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.41506851644222,-21.870787674810735,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,680080.0,20305.867074948103,False,False,False,False,186401.6557819013,False,False,False,False
2023-12-29 17:00:00+00:00,148.27,148.95,147.285,147.415,148032.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.13127181813971,-16.93256530882035,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,532048.0,28239.853631925653,False,False,False,False,185806.77739768577,False,False,False,False
2024-01-01 17:00:00+00:00,147.415,147.415,147.415,147.415,0.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.94207401927136,-12.518197641576016,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,532048.0,36050.832645384166,False,False,False,False,182926.0521667139,False,False,False,False
2024-01-02 17:00:00+00:00,140.005,140.505,137.43,138.685,296842.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.97976960318107,-12.518197641576016,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,235206.0,39138.50965863402,False,False,False,False,184692.19089281137,False,False,False,False
2024-01-03 17:00:00+00:00,134.915,136.105,134.25,135.32,196094.0,,,,,,,,,,,,,,,,#000000,,135.22500000000002,,50.166297721755306,-12.518197641576016,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39112.0,39138.098656174574,False,False,False,False,184868.96312703134,False,False,False,False
2024-01-04 17:00:00+00:00,136.635,137.44,135.93,136.045,117338.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,135.69170848328613,,45.16464299212158,-12.518197641576016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,156450.0,40956.887824295896,False,False,False,False,183821.97145064326,False,False,False,False
2024-01-05 17:00:00+00:00,140.07,140.11,137.75,138.645,256559.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,137.10653736345546,,44.75987457264143,-12.518197641576016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,413009.0,46725.1376254696,False,False,False,False,184949.67731962554,False,False,False,False
2024-01-08 17:00:00+00:00,145.575,147.15,145.47,146.16,269926.0,,,,,,,,,,,,,,,,#000000,,140.04820607075857,,50.20574068097476,-12.518197641576016,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,682935.0,56588.85642197395,False,False,False,False,186267.1396867631,False,False,False,False
2024-01-09 17:00:00+00:00,148.865,149.86,148.24,149.22,183893.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,141.67525356430065,,55.43022053275793,-12.518197641576016,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,866828.0,69150.70360923017,False,False,False,False,186230.33131952648,False,False,False,False
2024-01-10 17:00:00+00:00,147.93,149.095,147.575,148.52,185832.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,142.7078348070476,,58.23986432372625,-11.367581073777401,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,680996.0,78636.67719668397,False,False,False,False,186224.15564015397,False,False,False,False
2024-01-11 17:00:00+00:00,144.195,148.32,144.18,148.05,145033.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,143.15129958231063,,59.631101788024566,-8.358569819770096,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,535963.0,85727.00778278189,False,False,False,False,185585.53307208954,False,False,False,False
2024-01-12 17:00:00+00:00,145.645,146.715,145.515,146.575,162121.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,143.48446015812277,,59.018915769720756,-7.277012350178737,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,373842.0,90193.9068869248,False,False,False,False,185221.74186166952,False,False,False,False
2024-01-15 17:00:00+00:00,146.575,146.575,146.575,146.575,0.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,143.48446015812277,,58.610791757518214,-5.990115806552652,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,373842.0,94591.55174139109,False,False,False,False,182350.0869490855,False,False,False,False
2024-01-16 17:00:00+00:00,158.165,159.3,155.96,158.7,282644.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,145.76236976133313,,64.45870688491986,0.9418572664019962,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,656486.0,103303.09357485789,False,False,False,False,183905.03133747177,False,False,False,False
2024-01-17 17:00:00+00:00,158.255,160.64,156.45,160.4,307529.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,147.71834772130012,,68.86768864276863,6.144411918360518,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,964015.0,116647.46421710815,False,False,False,False,185821.68201441018,False,False,False,False
2024-01-18 17:00:00+00:00,162.205,162.865,158.22,162.675,375951.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,149.76774575902567,,72.46266341884152,10.396706938032679,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1339966.0,135613.64306645532,False,False,False,False,188769.42337852783,False,False,False,False
2024-01-19 17:00:00+00:00,167.335,174.24,167.02,174.22,533971.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,153.67203797772828,,77.12988466330535,15.500529273186018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1873937.0,162564.39278635525,False,False,False,False,194121.3858067677,False,False,False,False
2024-01-22 17:00:00+00:00,168.425,169.43,166.585,168.255,198057.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,154.56025710421028,,75.54659630512955,15.500529273186018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1675880.0,186026.65026253578,False,False,False,False,194182.40308108137,False,False,False,False
2024-01-23 17:00:00+00:00,168.42,169.62,167.46,168.57,184562.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,155.31977095424537,,74.57931179182799,15.500529273186018,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1860442.0,211986.5781654422,False,False,False,False,194033.24954494057,False,False,False,False
2024-01-24 17:00:00+00:00,179.275,180.575,176.31,178.265,256624.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,156.93860211086357,,76.2065086091549,16.59475952517772,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2117066.0,241522.6932326446,False,False,False,False,195003.64877680194,False,False,False,False
2024-01-25 17:00:00+00:00,184.175,184.48,177.64,180.31,311510.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,169.81140367306142,,77.67352208727482,18.754663805943594,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2428576.0,275430.49643834005,False,False,False,False,196809.94879576625,False,False,False,False
2024-01-26 17:00:00+00:00,178.62,179.055,175.98,177.22,326288.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,169.650740344766,,76.3226569472714,18.754663805943594,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2102288.0,303753.86858658283,False,False,False,False,198817.36044234352,False,False,False,False
2024-01-29 17:00:00+00:00,175.58,177.74,174.96,177.73,265352.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,169.80060199548356,,75.56135106006123,18.754663805943594,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2367640.0,335752.1031821397,False,False,False,False,199848.90524168703,False,False,False,False
2024-01-30 17:00:00+00:00,176.885,177.21,169.53,172.035,539607.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,169.39583612946245,,70.95813590616136,18.754663805943594,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1828033.0,358888.2411173003,False,False,False,False,205116.47260228102,False,False,False,False
