date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_874,aVWAP_valley_902,aVWAP_valley_868,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_781,aVWAP_valley_759,aVWAP_valley_744,aVWAP_valley_711,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_591,aVWAP_valley_574,aVWAP_valley_511,aVWAP_valley_494,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_410,aVWAP_valley_335,aVWAP_valley_301,aVWAP_valley_241,aVWAP_valley_196,aVWAP_OB_bull_817,aVWAP_OB_bull_649,aVWAP_OB_bull_457,aVWAP_OB_bull_301,aVWAP_OB_bull_196,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-09 00:00:00+00:00,49.0503024589,49.2523981257,48.7892622226,49.2187155145,675817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,48.12470057907831,,63.07465018038088,0.9873573049541378,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1827814,-277097.9778999714,False,False,False,False,650347.0742039676,False,False,False,False
2022-02-10 00:00:00+00:00,46.1283359433,47.6187914858,45.9599228877,47.3324892912,982186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,47.581903889777294,,54.05647505173235,0.9873573049541378,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,845628,-233069.50817840392,False,False,False,False,663360.3654116552,False,False,False,False
2022-02-11 00:00:00+00:00,46.060970721,46.8693533882,45.715723957,46.3135903045,1287585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,47.30056358406595,,47.90480789350228,9.989527288666451,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-441957,-241261.17452434887,False,False,False,False,687839.7628464922,False,False,False,False
2022-02-14 00:00:00+00:00,45.1936434844,45.9767641932,44.9073412898,45.8336130959,1293291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,47.01830393410737,,42.126381707595286,4.429935443767533,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1735248,-299848.89317045285,False,False,False,False,711582.9486172181,False,False,False,False
2022-02-15 00:00:00+00:00,45.2610087067,45.5809935124,45.1094369566,45.4967869846,721317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,46.90319478635492,,38.55023746821985,0.9620061351464315,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1013931,-327852.1130461214,False,False,False,False,711964.6761224252,False,False,False,False
2022-02-16 00:00:00+00:00,45.6567793875,46.0148255438,45.2020641372,45.2778500123,753541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,46.826238300904095,,37.80317393000195,0.007575797389236527,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-260390,-325206.5399854892,False,False,False,False,713595.1201960556,False,False,False,False
2022-02-17 00:00:00+00:00,45.2610087067,45.603729275,45.1010163038,45.3873184984,839003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,46.73102470040934,,36.42162831410778,-1.7418569020656776,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1099393,-355566.7933193916,False,False,False,False,718513.0762667985,False,False,False,False
2022-02-18 00:00:00+00:00,44.6547217063,45.4546837207,44.6378804008,45.3367945817,661493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,46.64381482125299,,34.27165393602415,-4.296935967332487,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1760886,-410677.3504441214,False,False,False,False,716276.9948445712,False,False,False,False
2022-02-22 00:00:00+00:00,44.941023901,45.2610087067,44.3347369006,44.6378804008,1301641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,46.49209363974284,,34.09499370435135,-5.057736381816518,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-459245,-412581.9641521951,False,False,False,False,739232.4460271371,False,False,False,False
2022-02-23 00:00:00+00:00,44.6547217063,45.6062554708,44.6126184424,45.2694293595,932917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,46.407624381341996,,33.34841426841002,-6.449066822654771,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1392162,-450996.86751877563,False,False,False,False,746827.9187319552,False,False,False,False
2022-02-24 00:00:00+00:00,43.6779259836,43.8800216503,42.9537498443,43.4084650945,1480809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.49814806005442,,31.009147754226007,-9.324541517083397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2872971,-545976.2452631374,False,False,False,False,775611.4905463884,False,False,False,False
2022-02-25 00:00:00+00:00,44.6463010536,44.6968249703,43.9052836087,43.9894901365,3869608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.44034173880677,,33.35528135395182,-9.324541517083397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,996637,-485481.6081939948,False,False,False,False,896944.6869955497,False,False,False,False
2022-02-28 00:00:00+00:00,44.2589510256,44.359998859,43.7705531642,44.0905379699,1069977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.38048058738747,,34.08988453168859,-9.324541517083397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73340,-469319.19218638714,False,False,False,False,903730.2678976851,False,False,False,False
2022-03-01 00:00:00+00:00,43.400886507,44.379150315,43.1627005364,44.0303780008,1339563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.2719665936594,,32.950252218575145,-9.324541517083397,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1412903,-506322.4787673132,False,False,False,False,920821.747587972,False,False,False,False
2022-03-02 00:00:00+00:00,44.3621370314,44.5067499421,43.7836853884,43.7921920302,983599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.23584565195246,,35.53808381878474,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-429304,-503302.1462666343,False,False,False,False,923283.6006237378,False,False,False,False
2022-03-03 00:00:00+00:00,44.4982433003,44.9320820325,44.2753692849,44.4812300167,796158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.22380839070692,,37.69933399699984,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,366854,-469178.37582480547,False,False,False,False,918298.2829522187,False,False,False,False
2022-03-04 00:00:00+00:00,44.2940838969,44.3621370314,43.6135525522,43.800698672,771768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.192273581066516,,38.64813840922726,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-404914,-466658.2042238327,False,False,False,False,912551.9973462494,False,False,False,False
2022-03-07 00:00:00+00:00,43.5540060596,44.2090174788,43.3923798652,44.1664842698,991375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.136074303538294,,37.62020430952674,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1396289,-503114.3138621138,False,False,False,False,915643.0954895337,False,False,False,False
2022-03-08 00:00:00+00:00,43.6560857613,44.4727233749,43.5369927759,43.6645924031,1393328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.075783564295484,,37.32796309266292,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2961,-483500.4584165407,False,False,False,False,934375.8368428855,False,False,False,False
2022-03-09 00:00:00+00:00,44.5152565839,44.7704558382,44.2430440461,44.3281104641,680037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.06731924467712,,40.18795675030269,-9.324541517083397,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,677076,-437987.65612569597,False,False,False,False,924401.7648098312,False,False,False,False
2022-03-10 00:00:00+00:00,44.7279226291,44.9065621071,44.0558979263,44.1324577025,790738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.059346121121244,,42.77888208015665,-13.374268965205069,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1467814,-363250.3362776295,False,False,False,False,919160.048542779,False,False,False,False
2022-03-11 00:00:00+00:00,45.0341617342,45.7146930789,45.0341617342,45.0766949433,696380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.07228768971561,,45.489777658945215,-10.639086842293523,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2164194,-264134.8721098793,False,False,False,False,910423.5760509054,False,False,False,False
2022-03-14 00:00:00+00:00,45.0426683761,45.757226288,44.9150687489,45.3489074812,634726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.082418742153834,,47.32534292552003,-8.769373456146795,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2798920,-144015.0732036095,False,False,False,False,899611.9064018503,False,False,False,False
2022-03-15 00:00:00+00:00,45.4765071083,45.5020270337,44.7024027037,45.1447480778,702249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.09229946908584,,49.99383373283062,-6.130245233585285,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.13227788233007967,-0.13227788233007967,False,False,False,False,3501169,-1066.6781760169833,False,False,False,False,891872.1845821699,False,False,False,False
2022-03-16 00:00:00+00:00,46.6589303197,46.6801969242,45.8593059897,45.9358657659,1000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.148291659159554,,54.89365098185837,-1.4890234678740555,False,False,True,False,True,1.6130887897082786,0.0,0.0,0.0,0.0,0,0.9494914571732783,0.9229706832766209,False,False,False,False,0.005994005939519518,-0.06314193819528008,False,False,False,False,4501268,175495.46606617974,False,False,False,False,896116.3734220847,False,False,False,False
2022-03-17 00:00:00+00:00,47.0162092756,47.0927690519,46.2676247965,46.4462642745,661904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.19192608934006,,58.92667115915344,2.2056280103914148,True,False,True,False,True,3.2916084528361296,0.0,0.0,0.0,0.0,0,0.9599281492254406,0.9147759761214143,False,False,False,False,0.054387376929826904,-0.004377280632726587,False,False,False,False,5163172,371090.62425966293,False,False,False,False,886931.574464356,False,False,False,False
2022-03-18 00:00:00+00:00,47.4245280824,47.5436210678,46.5355840134,46.7610100214,1426475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.296130982323355,,62.44799387048296,5.385224542249638,True,False,True,False,True,5.154602590435918,0.0,0.0,0.0,0.0,0,0.9688828944792949,0.9036878600899444,False,False,False,False,0.09696527732891229,0.04629399834809285,False,False,False,False,6589647,614955.5801710486,False,False,False,False,908090.1401716361,False,False,False,False
2022-03-21 00:00:00+00:00,47.5266077841,47.7392738294,47.2799151717,47.620180844,668027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.34863572804029,,65.00287563268945,7.686077680979231,True,False,True,False,True,5.61446128762109,0.0,0.0,0.0,0.0,0,0.9916791639036926,0.8934102088483435,False,False,False,False,0.15320290616050658,0.09974845225429971,False,False,False,False,7257674,875454.3417329683,False,False,False,False,898675.8993805916,False,False,False,False
2022-03-22 00:00:00+00:00,47.8158336056,48.1901258452,47.6967406203,47.7222605457,811640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.419016372697136,,67.3013261390798,9.819826266414488,True,False,True,False,True,6.910559678853932,0.0,0.0,0.0,0.0,0,0.987592265449925,0.8858111334317987,False,False,False,False,0.20597470949629304,0.1528615808752964,False,False,False,False,8069314,1157566.4851944207,False,False,False,False,895262.7268558625,False,False,False,False
2022-03-23 00:00:00+00:00,47.4160214406,47.798820322,47.4075147988,47.7052472621,651451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.465107984370114,,66.83772618772815,9.819826266414488,True,False,True,False,True,4.8077171090637805,0.0,0.0,0.0,0.0,0,0.9813872001393741,0.8943656079082108,False,False,False,False,0.16450395103332613,0.15868276595431124,False,False,False,False,7417863,1403068.3093044432,False,False,False,False,885701.4826654366,False,False,False,False
2022-03-24 00:00:00+00:00,47.3309550225,47.7733003966,47.1608221864,47.5946609186,702180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.509839882889395,,66.10862325789518,9.819826266414488,True,False,True,False,True,4.365359075499899,0.0,0.0,0.0,0.0,0,0.9727388278055502,0.9033288084747426,False,False,False,False,0.1480790443194854,0.15338090513689834,False,False,False,False,6715683,1611406.1403121122,False,False,False,False,878504.561776596,False,False,False,False
2022-03-25 00:00:00+00:00,47.8413535311,47.9349265909,47.4032614779,47.4925812169,683131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.55757621233241,,66.94279104285,9.958885104780201,True,False,True,False,True,6.683706406158873,0.0,0.0,0.0,0.0,0,0.9587943368173226,0.9108445702339922,False,False,False,False,0.17249096401505315,0.16293593457597574,False,False,False,False,7398814,1838363.3112802645,False,False,False,False,870842.8534716315,False,False,False,False
2022-03-28 00:00:00+00:00,47.6116742022,47.7307671875,47.2714085299,47.7307671875,510054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.58894440854591,,66.2971237946278,9.958885104780201,True,False,True,False,True,5.470914926363378,0.0,0.0,0.0,0.0,0,0.9478682903013124,0.9211611953553275,False,False,False,False,0.15217750344798614,0.15755671901198093,False,False,False,False,6888760,2036418.0833869209,False,False,False,False,856694.2709825479,False,False,False,False
2022-03-29 00:00:00+00:00,47.8753800983,48.2581789797,47.8115802847,48.2156457706,675484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,45.637593011321435,,66.59263589085887,10.311735139258516,True,False,True,False,True,6.659689488240971,0.0,0.0,0.0,0.0,0,0.9616651713864145,0.9073769665539614,False,False,False,False,0.21723432266941173,0.18739552084069633,False,False,False,False,7564244,2253195.5703129238,False,False,False,False,849587.9858459774,False,False,False,False
2022-03-30 00:00:00+00:00,47.9774598,48.4027918904,47.8371002101,47.9179133073,662273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,46.16248022607832,,67.07203961538366,11.191508645171105,True,False,True,False,True,7.11812714187171,0.0,0.0,0.0,0.0,0,0.9586210326596909,0.9083615121379073,False,False,False,False,0.2277572381431741,0.20757637949193522,False,False,False,False,8226517,2487443.4695163383,False,False,False,True,842242.3001265273,False,False,False,True
2022-03-31 00:00:00+00:00,47.4925812169,48.2156457706,47.488327896,48.0540195763,649682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,46.1595358407561,,64.69634405869061,11.191508645171105,True,False,True,False,False,4.532213963038121,0.0,0.0,0.0,0.0,0,0.9558516350011991,0.9142378547675238,False,False,False,False,0.19476636421824306,0.20117137185508915,False,False,False,False,7576835,2687027.4511039327,False,False,False,False,834690.91580784,False,False,False,False
