date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_169,aVWAP_peak_164,aVWAP_peak_154,aVWAP_peak_148,aVWAP_peak_135,aVWAP_peak_125,aVWAP_peak_95,aVWAP_peak_87,aVWAP_peak_71,aVWAP_peak_56,aVWAP_peak_40,aVWAP_peak_16,aVWAP_valley_185,aVWAP_valley_171,aVWAP_valley_149,aVWAP_valley_136,aVWAP_valley_131,aVWAP_valley_116,aVWAP_valley_111,aVWAP_OB_bull_136,aVWAP_OB_bear_87,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,22.0661887754,22.2677930604,20.6199392261,21.5728193639,7052239,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.330233987717858,,73.17581090613588,8.6025742469728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282410811533,0.32198655809264065,False,False,False,False,70264297,25308042.42241613,False,False,False,False,7795166.40367452,False,False,False,False
2022-04-15 00:00:00+00:00,23.3141231691,23.5704817848,21.8920583949,22.3660799863,7461956,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.553738791490897,,75.64419215094466,11.080696849247602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282425811427,0.33240740033689165,False,False,False,False,77726253,29190872.83557049,False,False,False,False,7770484.151550481,False,False,False,False
2022-04-22 00:00:00+00:00,21.5824932739,23.7784708505,21.4470585335,23.6043404699,9064902,,,,,,,,,,,,,22.269340885966667,,,,,,,,,,22.269340885966667,,#000000,,21.0068803539698,,72.85231150796253,11.080696849247602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3269083608124748,0.32965788057468326,False,False,False,False,68661351,32114611.958861567,False,False,False,False,7866366.955139334,False,False,False,False
2022-04-29 00:00:00+00:00,21.2922759731,22.283851751,20.3829284304,20.7814935236,12645634,,,,,,,,,,,,,21.716199503671053,,,,,,,,,,21.716199503671053,,#000000,,20.800577855688303,,70.22182056997205,11.080696849247602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1152934177480906,0.22247564916138693,False,False,False,False,56015717,33885064.18413108,False,False,False,False,8220386.736240124,False,False,False,False
2022-05-06 00:00:00+00:00,20.934341302,22.8884711278,19.8508633788,20.6344500911,14873103,,,,,,,,,,,,,21.51632256533049,,,,,,,,,,21.51632256533049,,#000000,,20.76424676313588,,67.56525329792156,11.080696849247602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.04745621705738575,0.13496593310938634,False,False,False,False,41142614,34422660.46678803,False,False,False,False,8713180.533555672,False,False,False,False
2022-05-13 00:00:00+00:00,18.6239408004,20.4312979805,17.7937286323,20.2861893301,12904648,,,,,,,,,,,,,20.84703427327245,,,,,,,,,,20.84703427327245,,#000000,,19.909326146663243,,61.694644885101056,11.080696849247602,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.1039311606530038,False,False,False,False,28237966,33964534.95072966,False,False,False,False,9023659.605144141,False,False,False,False
2022-05-20 00:00:00+00:00,19.7988609447,19.9348021185,18.4588693751,18.585100465,8618179,,,,,,,,,,,,,20.63204524524692,,,,,,,,,,20.63204524524692,,#000000,,19.88883209034134,,59.175691110959065,23.1584338944363,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3256658758857761,-0.21479851826938995,False,False,False,False,36856145,34178728.28771265,False,False,False,False,8993624.004763093,False,False,False,False
2022-05-27 00:00:00+00:00,19.2065458306,20.3911760588,18.9346634832,20.2358147174,6425524,,,,,,,,,,,,,20.520401089181227,,,,,,,,,,20.520401089181227,,#000000,,19.876297524483235,,56.52471182616188,20.344067815045705,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23378318828155312,-0.22429085327547155,False,False,False,False,30430621,33901090.710845046,False,False,False,False,8803394.374780642,False,False,False,False
2022-06-03 00:00:00+00:00,20.3329155558,20.857260083,18.6627811357,19.1968357468,6605161,,,,,,,,,,,,,20.467530247641907,,,,,,,,,,20.467530247641907,,#000000,,19.906140221340365,,56.10602534999525,19.60725780360754,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2151657278714787,-0.21972829057347512,False,False,False,False,37035782,34133290.065597266,False,False,False,False,8640562.272945039,False,False,False,False
2022-06-10 00:00:00+00:00,19.8377012801,20.6242180709,18.4200290398,20.5076970649,9102651,,,,,,,,,,,,,20.37221376274156,,,,,,,,,,20.37221376274156,,#000000,,19.8891106188314,,55.078820933337504,18.18170853970581,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2610678145735646,-0.24039805257351987,False,False,False,False,27933131,33674019.023701176,False,False,False,False,8674791.067541704,False,False,False,False
2022-06-17 00:00:00+00:00,18.3617685368,19.2162559145,17.3567748596,19.0511844892,10866818,,,,,,,,,,,,,20.12643231212781,,,,,,,,,,20.12643231212781,,#000000,,19.707045244745142,,52.41312277500897,15.15207535689018,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.29161315349445693,False,False,False,False,17066313,32443818.57750109,False,False,False,False,8837163.432908986,False,False,False,False
2022-06-24 00:00:00+00:00,18.2937979499,18.9249533993,17.4004702369,18.4394492075,25927981,,,,,,,,,,,,,19.70106772489001,,,,,,,,,,19.70106772489001,,#000000,,19.40105067894717,,50.426524635801684,12.796435416205973,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.3172207039549254,False,False,False,False,-8861668,29384152.905093603,False,False,False,False,10103149.919360172,False,False,False,False
2022-07-01 00:00:00+00:00,16.8469954581,17.6529324166,14.4146194568,16.6527937814,22038509,,,,,,,,,,,,,19.162878893855734,,,,,,,,,,19.162878893855734,,#000000,,18.28362329685873,,47.37267216419052,9.433763016436458,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9175492729772934,0.9538872726346149,False,False,False,False,-0.34282825441539394,-0.33002447918515965,False,False,False,False,-30900177,24918646.98619778,False,False,False,False,10987250.592000159,False,False,False,False
2022-07-08 00:00:00+00:00,16.0993190026,16.7984450389,15.2254114573,16.4391719369,17727851,,,,,,,,,,,,,18.809927187149505,,,,,,,,,,18.809927187149505,,#000000,,18.028988663981146,,44.45163390272819,6.2475742328352695,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9541921258054505,0.9685690615576169,False,False,False,False,-0.34282825441539394,-0.3364263668002768,False,False,False,False,-48628028,19470745.135368314,False,False,False,False,11486554.325926073,False,False,False,False
2022-07-15 00:00:00+00:00,15.8759870744,16.4391719369,14.9923694451,15.837146739,11363409,,,,,,,,,,,,,18.60445382987375,,,,,,,,,,18.60445382987375,,#000000,,17.87336983297883,,42.148385841806075,3.682967614074343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9520620696293719,0.9645581819227331,False,False,False,False,-0.34282825441539394,-0.33962731060783535,False,False,False,False,-59991437,13584657.569785476,False,False,False,False,11477432.449931549,False,False,False,False
2022-07-22 00:00:00+00:00,15.4487433855,16.4585921046,15.3904828825,16.138159338,7262603,,,,,,,,,,,,,18.48694052708135,,,,,,,,,,18.48694052708135,,#000000,,17.787375472575004,,40.08541888843345,1.352488679927255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9557863688637025,0.9750666861225821,False,False,False,False,-0.30505344882079155,-0.32234037971431345,False,False,False,False,-67254040,7596605.897949515,False,False,False,False,11165222.861047732,False,False,False,False
2022-07-29 00:00:00+00:00,15.9827979966,16.254680344,14.9875144032,15.4293232178,9978528,,,,,,,,,,,,,18.339189699455076,,,,,,,,,,18.339189699455076,,#000000,,17.680461047731306,,39.561327496359155,0.47619671008447995,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9562185351672513,0.9691562235034323,False,False,False,False,-0.34282825441539394,-0.3325843170648537,False,False,False,False,-57275512,2791263.831434736,False,False,False,False,11077319.538007159,False,False,False,False
2022-08-05 00:00:00+00:00,15.2545417088,16.5945332783,14.4583148341,16.0410584996,14263820,,,,,,,,,,,,,18.131779385984476,,,,,,,,,,18.131779385984476,,#000000,,17.519801662325733,,38.428163468156164,-1.0351958091446107,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9420662091349283,0.9562434999747388,False,False,False,False,-0.34282825441539394,-0.33770628574012385,False,False,False,False,-71539332,-2714706.2301530214,False,False,False,False,11313356.609265888,False,False,False,False
2022-08-12 00:00:00+00:00,15.293686845,15.9148274097,15.1278751891,15.5749744754,8780719,,,,,,,,,,,,,18.0186213936355,,,,,,,,,,18.0186213936355,,#000000,,17.434242247070465,,37.692048510012135,-2.185270680249161,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9475588606403892,0.9851670516781366,False,False,False,False,-0.34282825441539394,-0.3402672700777589,False,False,False,False,-62758613,-7162403.027919464,False,False,False,False,11125753.82339434,False,False,False,False
2022-08-19 00:00:00+00:00,13.9671935982,15.0693534282,13.8745341435,14.8742808919,9338169,,,,,,,,,,,,,17.859335348869095,,,,,,,,,,17.859335348869095,,#000000,,17.29043376680504,,35.8721721004451,-4.380727544680575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.908041352275668,1.0159091008679857,False,False,False,False,-0.34282825441539394,-0.34154776224657646,False,False,False,False,-72096782,-11972357.025851354,False,False,False,False,10993340.132772537,False,False,False,False
2022-08-26 00:00:00+00:00,13.8013819424,14.4158604317,13.6843384206,13.8989182105,6456418,,,,,,,,,,,,,17.7472733815723,,,,,,,,,,17.7472733815723,,#000000,,17.187831884684627,,34.42336083167935,-6.190159175986153,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8839746345961513,1.062044088806584,False,False,False,False,-0.34282825441539394,-0.34218800833098517,False,False,False,False,-78553200,-16904271.320232734,False,False,False,False,10657271.826641237,False,False,False,False
2022-09-02 00:00:00+00:00,13.3137006016,13.9086718373,12.6016858442,13.6550775401,8928697,,,,,,,,,,,,,17.576008607332895,,,,,,,,,,17.576008607332895,,#000000,,15.782000515315078,,32.95006859791118,-8.005644455669902,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.830503306451529,1.0887170809410398,False,False,False,False,-0.34282825441539394,-0.3425081313731896,False,False,False,False,-87481897,-22132243.592808086,False,False,False,False,10529229.246890035,False,False,False,False
2022-09-09 00:00:00+00:00,13.8696573301,13.9671935982,12.9723236631,13.3819759893,5371531,,,,,,,,,,,,,17.486546077152358,,,,,,,,,,17.486546077152358,,#000000,,15.748688730792573,,33.05693415829813,-8.296243219266202,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8161803199696546,1.1178084902998604,False,False,False,False,-0.28619282578426436,-0.314350478578727,False,False,False,True,-82110366,-26575067.4748223,False,False,False,False,10147177.524898179,False,False,False,False
2022-09-16 00:00:00+00:00,13.3917296161,14.3085705367,12.8845410218,14.1817733881,8279440,,,,,,,,,,,,,17.353770560673553,,,,,,,,,,17.353770560673553,,#000000,,15.666541701994321,,32.655489255797335,-9.11514933018671,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8188513416914743,1.1082702814495362,False,False,False,False,-0.2507190041680422,-0.28253474137338463,False,False,False,False,-90389806,-31302085.143353984,False,False,False,False,10008826.597127944,False,False,False,False
2022-09-23 00:00:00+00:00,13.2649324676,14.3036937233,13.0796135581,13.2161643335,9472925,,,,,,,,,,,,,17.213158846350748,,,,,,,,,,17.213158846350748,,#000000,,15.577145265296586,,32.24156075591886,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7977498516538888,1.122460750899127,False,False,False,False,-0.22584446515372747,-0.25418960326355605,True,False,False,False,-99862731,-36380651.50310554,False,False,False,False,9969130.182525873,False,False,False,False
2022-09-30 00:00:00+00:00,14.347585044,14.6401938484,12.5431640833,13.1673961994,8021400,,,,,,,,,,,,,17.11090272439577,,,,,,,,,,17.11090272439577,,#000000,,14.71237257141934,,34.186438847961966,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8018473940545903,1.1050995041437992,False,False,False,False,-0.2406710142906936,-0.24743030877712482,False,False,False,False,-91841331,-40488849.984356984,False,False,False,False,9824853.872709142,False,False,False,False
2022-10-07 00:00:00+00:00,14.133005254,15.0644766148,14.0257153591,14.6206865948,11989977,,,,,,,,,,,,14.407732409300001,16.993602900007456,,,,,,,,,,15.700667654653728,,#000000,,14.33524568451078,,35.31195082253906,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8143492476534242,1.1126075835221256,False,False,False,False,0.04486643661607008,-0.10128193608052738,False,False,False,False,-103831308,-45180883.911441654,False,False,False,False,9985233.363619575,False,False,False,False
2022-10-14 00:00:00+00:00,13.2356715871,14.2012806417,12.8552801414,13.9476863446,7060604,,,,,,,,,,,,14.045637027569716,16.90482848542473,,,,,,,,,,15.475232756497224,,#000000,,14.169609978533352,,35.07281506505601,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7593533047390154,1.1609943804396423,False,False,False,False,-0.25590558292726845,-0.17859375950389791,True,False,False,False,-110891912,-50048367.473557085,False,False,False,False,9768594.151499607,True,False,False,False
2022-10-21 00:00:00+00:00,13.5770485256,13.8013819424,12.874787395,13.713599301,5474612,,,,,,,,,,,,13.905475174342055,16.83873581004824,,,,,,,,,,15.372105492195148,,#000000,,14.09239172412327,,35.60526826671962,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7622184836360189,1.1798940457339901,False,False,False,False,-0.2959264452083432,-0.23726010235612055,False,False,False,False,-105417300,-54149769.88292322,False,False,False,False,9450521.399536673,False,False,False,False
2022-10-28 00:00:00+00:00,13.6063094061,14.2549255892,13.1576425726,13.3624687357,6451946,,,,,,,,,,,,13.85704653864306,16.769566446172853,,,,,,,,,,15.313306492407957,,#000000,,14.060023843485286,,36.04753765936319,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7888968314569551,1.13826665411691,False,False,False,False,-0.09951436794146895,-0.16838723514879475,False,False,False,False,-98965354,-57469442.78048447,False,False,False,False,9228404.703274697,False,False,False,False
2022-11-04 00:00:00+00:00,13.713599301,13.9476863446,12.5187800163,13.4307441234,9828716,,,,,,,,,,,,13.745359373250169,16.660811416633383,,,,,,,,,,15.203085394941777,,#000000,,13.637186500281123,,36.60273382662412,-9.954643625018434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7781965199057957,1.1654558419775676,False,False,False,False,-0.34282825441539394,-0.25560774478209436,False,False,False,False,-89136638,-59815160.944893025,False,False,False,False,9272872.20673583,False,False,False,False
2022-11-11 00:00:00+00:00,14.6401938484,14.8498968249,12.9040482754,13.7818746887,9986733,,,,,,,,,,,,13.82125787702712,16.58064683010616,,,,,,,,,,15.200952353566642,,#000000,,13.778118242008166,,38.94417518317843,-9.954643625018434,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8443417691217272,1.0998481532401583,False,False,False,False,-0.006133930628824698,-0.13087083770545954,False,True,False,False,-79149905,-61247364.20823428,False,False,False,False,9325750.784014659,False,False,False,False
2022-11-18 00:00:00+00:00,14.1345052803,14.6011793411,13.6640085719,14.4743821925,5315910,,,,,,,,,,,,13.850815278236908,16.540044018383785,,,,,,,,,,15.195429648310347,,#000000,,13.817329559970815,,39.844612617917036,-9.954643625018434,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8437924776391966,1.0939293318168961,False,False,False,False,0.12308749050041543,-0.0038916736025220583,False,False,False,False,-84465815,-62967249.452068776,False,False,False,False,9028725.540754315,False,False,False,False
2022-11-25 00:00:00+00:00,14.5657939296,14.7814382543,13.8600488671,14.1737133393,3408875,,,,,,,,,,,,13.882409002408437,16.517542291234538,,,,,,,,,,15.199975646821487,,#000000,,13.854693276084822,,41.352014644903605,-13.894161209018584,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8345912674469017,1.1021944447430008,False,False,False,False,0.2206399657827126,0.10837414609009527,False,False,False,False,-81056940,-64307226.52969331,False,False,False,False,8612440.315513253,False,False,False,False
2022-12-02 00:00:00+00:00,15.5361933906,15.6636195824,13.9972770737,14.4775757968,7989511,,,,,,,,,,,,14.02245234871554,16.482585555469537,,,,,,,,,,15.252518952092538,,#000000,,14.008766365313429,,44.182464054440054,-11.018541809139478,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8428496682534331,1.0928998040407942,False,False,False,False,0.3428282080435849,0.22560117706684008,False,False,False,False,-73067429,-64956130.4163827,False,False,False,False,8566297.403253011,False,False,False,False
2022-12-09 00:00:00+00:00,14.8892604166,15.5165893611,14.7618342248,15.4479752578,7788083,,,,,,,,,,,,14.129345742458655,16.449868410231026,,,,,,,,,,15.28960707634484,,#000000,,14.119735552603178,,45.12075423758436,-10.015715379911356,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8631798443309958,1.0936249450520512,False,False,False,False,0.34282821555569404,0.28421469631126706,False,False,False,False,-80855512,-66133862.38553954,False,False,False,False,8508651.891900936,False,False,False,False
2022-12-16 00:00:00+00:00,14.6540120624,15.5165893611,14.3305455754,14.75203221,9282306,,,,,,,,,,,,14.206649927594679,16.40687098718051,,,,,,,,,,15.306760457387595,,#000000,,14.19651756867176,,45.4110147538778,-9.611660584421415,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8928809279184614,1.0752651451811326,False,False,False,False,0.2611029932918536,0.27265884480156033,False,False,False,False,-90137818,-67911933.17179587,False,False,False,False,8565959.603611978,False,False,False,False
2022-12-23 00:00:00+00:00,15.6342135382,15.8946530703,14.3906319259,14.6442100477,5990148,,,,,,,,,,,,14.279394207076056,16.388297734831866,,,,,,,,,,15.333845970953961,,#000000,,14.269477699931027,,47.329151009392646,-7.632819358209289,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8932730013016754,1.056824762198798,False,False,False,False,0.3428282156255146,0.30774353021353745,False,False,False,False,-84147670,-69114580.34425545,False,False,False,False,8375158.744085165,False,False,False,False
2022-12-30 00:00:00+00:00,15.359757125,16.1537203203,15.2372319405,15.7420357005,3311748,,,,,,,,,,,,14.325401228035508,16.38085755450066,,,,,,,,,,15.353129391268084,,#000000,,14.315583931868844,,48.21860439831189,-6.667999921312685,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0182888352698527,1.0351162101610463,False,False,False,False,0.3428282243347889,0.32528587727416314,False,False,False,False,-87459418,-70473457.20764393,False,False,False,False,8000091.281560338,False,False,False,False
2023-01-06 00:00:00+00:00,16.8888714271,17.0064956042,15.6048074939,15.683223612,5979394,,,,,,,,,,,,14.45561670791515,16.38281469928809,,,,,,,,,,15.419215703601619,,#000000,,14.446694407863678,,51.141150727992155,-3.7712250210600047,False,False,False,False,True,1.0728299936900854,0.0,0.0,0.0,0.0,0,0.9990515392384655,0.9778816177100131,False,False,False,False,0.3428282303087295,0.33405705379144635,False,False,False,False,-81480024,-71288758.45152216,False,False,False,False,7850410.001444757,False,False,False,False
2023-01-13 00:00:00+00:00,17.055505678,17.1731298551,16.3791666597,16.9084754566,4889661,,,,,,,,,,,,14.568286242483824,16.389259571879464,,,,,,,,,,15.478772907181643,,#000000,,14.559615899259798,,53.44845287864753,-1.5330788363451546,False,False,False,False,True,1.6252083503286308,0.0,0.0,0.0,0.0,0,1.0299107179945848,0.9613192754637511,False,False,False,False,0.34282822886821573,0.33844264132983104,False,False,False,False,-76590363,-71681469.89955755,False,True,False,False,7631095.260596997,False,True,False,False
2023-01-20 00:00:00+00:00,16.7614452353,17.0849117223,16.006690099,16.8104553091,8724696,,,,,,,,,,,,14.725860032255483,16.39453475437236,,,,,,,,,,15.56019739331392,,#000000,,14.716131709454235,,54.52437721993209,-0.4911052108510461,False,False,True,False,True,0.6079152633045446,0.0,0.0,0.0,0.0,0,1.0062891818079118,0.9646294929074952,False,False,False,False,0.27955218500982837,0.3089974131698297,False,False,False,False,-85315059,-72691365.3884792,False,False,False,False,7712102.722774997,False,False,False,False
