date,Open,High,Low,Close,Volume,aVWAP_peak_113,aVWAP_peak_112,aVWAP_valley_50,aVWAP_valley_29,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 17:00:00+00:00,21.08,21.31,20.885,21.28,18549.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.73094116947884,22.30292880538026,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,230134.0,29431.47294167888,False,False,False,False,637763.6871544525,False,False,False,False
2025-02-12 17:00:00+00:00,21.27,21.48,21.17,21.46,19361.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.29086795674198,22.30292880538026,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,249495.0,32843.31057049006,False,False,False,False,628176.0485939183,False,False,False,False
2025-02-13 17:00:00+00:00,21.25,21.325,21.14,21.14,7462.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.20592337767382,19.76419032977931,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,242033.0,36086.56156939719,False,False,False,False,618552.5749723072,False,False,False,False
2025-02-14 17:00:00+00:00,21.01,21.38,21.01,21.2,3441.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.599600031632995,18.071121657135635,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,245474.0,39332.87844429026,False,False,False,False,609015.961406845,False,False,False,False
2025-02-17 17:00:00+00:00,21.2,21.2,21.2,21.2,0.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.52871780093911,16.792949775465203,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,245474.0,42528.86482499894,False,False,False,False,599573.8534780567,False,False,False,False
2025-02-18 17:00:00+00:00,21.36,21.44,21.28,21.425,10902.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.615996292817826,16.792949775465203,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,256376.0,45844.32428507648,False,False,False,False,590447.1580752962,False,False,False,False
2025-02-19 17:00:00+00:00,21.355,21.5,21.2,21.45,28305.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.53363288785677,16.792949775465203,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,284681.0,49547.21848220707,False,False,False,False,581731.7757795552,False,False,False,False
2025-02-20 17:00:00+00:00,21.4,21.405,21.17,21.285,16189.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.87055875244198,16.26938680204219,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,268492.0,52941.71121891704,False,False,False,False,572963.6707287094,False,False,False,False
2025-02-21 17:00:00+00:00,21.1,21.18,20.76,21.1,19529.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.49925042487675,12.848128239534496,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,248963.0,55980.80096746096,False,False,False,False,564383.2882367915,False,False,False,False
2025-02-24 17:00:00+00:00,21.32,21.445,21.2,21.3,32933.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.31110887222515,12.43287757919856,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,281896.0,59483.36219277164,False,False,False,False,556143.7488842831,False,False,False,False
2025-02-25 17:00:00+00:00,21.435,21.665,21.29,21.59,23877.0,,,,,,,"rgba(38, 166, 154, 0.5)",,21.515,,59.62447140969103,12.43287757919856,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,305773.0,63301.806189782925,False,False,False,False,547891.5512271625,False,False,False,False
2025-02-26 17:00:00+00:00,20.98,20.99,20.34,20.59,43440.0,,,,,,,#000000,,20.95035808191096,,52.65881533735711,8.08206398576447,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,262333.0,66387.56113257699,False,False,False,False,540070.5969445709,False,False,False,False
2025-02-27 17:00:00+00:00,21.05,21.2,20.83,21.065,18596.0,,,,,,,#000000,,20.96795744920249,,51.59147624577773,7.173561986932661,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,280929.0,69713.78499098663,False,False,False,False,531985.7194725621,False,False,False,False
2025-02-28 17:00:00+00:00,21.11,21.18,20.84,20.86,14056.0,,,,,,,#000000,,20.966838603300356,,49.58814568032412,5.24893678773666,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,266873.0,72770.51700663025,False,False,False,False,523955.8013412045,False,False,False,False
2025-03-03 17:00:00+00:00,20.475,21.07,20.46,20.89,21177.0,,,,,,,"rgba(239, 83, 80, 0.5)",,20.938839650779503,,48.48361723996737,4.078800981523962,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,288050.0,76108.18340962823,False,False,False,False,516160.7811653719,False,False,False,False
2025-03-04 17:00:00+00:00,19.83,20.2,19.75,19.8,48302.0,,,,,,,"rgba(239, 83, 80, 0.5)",,20.647464128621564,,42.46643594999522,-1.6024582432610543,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,239748.0,78645.23482963399,False,False,False,False,508907.15665118006,False,False,False,False
2025-03-05 17:00:00+00:00,19.85,20.41,19.85,20.37,21707.0,,,,,,,"rgba(239, 83, 80, 0.5)",,20.597786987871974,,42.3425528883434,-1.7362071092976734,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,261455.0,81479.49475475594,False,False,False,False,501353.66585038655,False,False,False,False
2025-03-06 17:00:00+00:00,20.125,20.2,19.68,19.8,12730.0,,,,,,,"rgba(239, 83, 80, 0.5)",,20.553802903597617,,40.03350785520065,-4.057511354026772,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,248725.0,84072.44832444965,False,False,False,False,493778.1051395278,False,False,False,False
2025-03-07 17:00:00+00:00,19.96,19.96,19.245,19.28,21842.0,,,,,,,"rgba(239, 83, 80, 0.5)",,20.451350060028265,,36.84090604908193,-7.17505810657979,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,226883.0,86286.56540469074,False,False,False,False,486461.2663001553,False,False,False,False
2025-03-10 17:00:00+00:00,19.055,19.055,18.51,18.6,16925.0,,,,18.721666666666664,,18.721666666666664,"rgba(239, 83, 80, 0.5)",,19.52618557302914,,32.9782492919351,-10.842775387503416,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,209958.0,88203.95198756376,False,False,False,False,479181.634264494,False,False,False,False
2025-03-11 17:00:00+00:00,18.94,19.4,18.75,19.25,26254.0,,,,18.97197113566008,,18.97197113566008,"rgba(239, 83, 80, 0.5)",,19.592886560494144,,34.26994586385797,-10.842775387503416,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,236212.0,90498.65040636122,False,False,False,False,472159.5003999282,False,False,False,False
2025-03-12 17:00:00+00:00,19.45,19.46,19.26,19.35,19036.0,,,,19.089676899997322,,19.089676899997322,"rgba(239, 83, 80, 0.5)",,19.62340660492801,,35.68167626216025,-10.842775387503416,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,255248.0,93052.90388843314,False,False,False,False,465134.3298510921,False,False,False,False
2025-03-13 17:00:00+00:00,18.865,19.155,18.765,18.99,13996.0,,,,19.067698473098808,,19.067698473098808,"rgba(239, 83, 80, 0.5)",,19.584903200166657,,35.393333409584,-10.842775387503416,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,241252.0,95350.56429326363,False,False,False,False,458139.93714022246,False,False,False,False
2025-03-14 17:00:00+00:00,19.005,19.12,18.95,19.01,14300.0,,,,19.061215782243774,,19.061215782243774,"rgba(239, 83, 80, 0.5)",,19.557346607953303,,35.33041508873197,-10.842775387503416,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,255552.0,97834.30748251535,False,False,False,False,451258.69780471514,False,False,False,False
2025-03-17 17:00:00+00:00,19.66,19.84,19.33,19.45,11202.0,,,,19.11394592300558,,19.11394592300558,"rgba(239, 83, 80, 0.5)",,19.574928429171166,,38.06140696635015,-10.842775387503416,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,266754.0,100453.21744402674,False,False,False,False,444436.1133426265,False,False,False,False
2025-03-18 17:00:00+00:00,19.675,20.03,19.64,19.995,13995.0,,,,19.20760886599601,,19.20760886599601,"rgba(239, 83, 80, 0.5)",,19.618735388621573,,42.73889091664461,-12.588838879417331,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,280749.0,103248.50089450694,False,False,False,False,437762.6077094075,False,False,False,False
2025-03-19 17:00:00+00:00,19.765,19.91,19.66,19.765,6687.0,,,,19.238790160273428,,19.238790160273428,"rgba(239, 83, 80, 0.5)",,19.631910256808496,,44.690213240849545,-10.703108024211907,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,274062.0,105896.77219846807,False,False,False,False,431079.2649542229,False,False,False,False
2025-03-20 17:00:00+00:00,19.6,19.65,19.45,19.63,14486.0,,,,19.274547344043363,,19.274547344043363,"rgba(239, 83, 80, 0.5)",,19.640832901272,,45.30282647606497,-9.978001802075255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,259576.0,108279.39588531353,False,False,False,False,424620.4546448551,False,False,False,False
2025-03-21 17:00:00+00:00,19.78,19.81,19.015,19.08,8711.0,,,,19.27616993607707,,19.27616993607707,"rgba(239, 83, 80, 0.5)",,19.63336938431313,,43.18308496476595,-9.978001802075255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,250865.0,110490.02540647145,False,False,False,False,418172.24604571005,False,False,False,False
2025-03-24 17:00:00+00:00,19.81,19.81,19.62,19.645,27102.0,,,,19.341376558151023,,19.341376558151023,"rgba(239, 83, 80, 0.5)",,19.655806506193727,,44.99618957900576,-9.978001802075255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,277967.0,113086.56764823159,False,False,False,False,412109.14145585406,False,False,False,False
2025-03-25 17:00:00+00:00,19.23,19.26,18.885,19.15,27403.0,,,,19.30809213364851,,19.30809213364851,"rgba(239, 83, 80, 0.5)",,19.611109556278425,,44.014817505861714,-9.978001802075255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,250564.0,115218.00070794893,False,False,False,False,406144.70515421295,False,False,False,False
2025-03-26 17:00:00+00:00,19.95,20.04,19.6,19.69,38288.0,,,,19.383351825827965,,19.383351825827965,"rgba(239, 83, 80, 0.75)",,19.643069348119276,,46.108267173195756,-8.786338737778621,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,288852.0,117910.00069697297,False,False,False,False,400441.50042313983,False,False,False,False
2025-03-27 17:00:00+00:00,20.285,20.345,20.01,20.085,18974.0,,,,19.4396278285715,,19.4396278285715,#000000,,19.675996740256004,,49.240137533244315,-5.71526858663259,False,True,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,307826.0,120854.43479469432,False,False,False,False,394527.27561037795,False,False,False,False
2025-03-28 17:00:00+00:00,20.18,20.36,20.155,20.24,8718.0,,,,19.466234241716997,,19.466234241716997,"rgba(38, 166, 154, 0.5)",,19.692307269101835,,51.983863357453096,-3.0866112337472273,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,316544.0,123888.38154206339,False,False,False,False,388545.7364536279,False,False,False,False
2025-03-31 17:00:00+00:00,20.51,20.53,20.3,20.415,12679.0,,,,19.50938811481487,,19.50938811481487,"rgba(38, 166, 154, 0.5)",,19.72012489287001,,54.566834373573954,-0.6327621572374369,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,329223.0,127071.86399877557,False,False,False,False,382718.34519078094,False,False,False,False
2025-04-01 17:00:00+00:00,20.5,20.72,20.365,20.645,38068.0,,,,19.637627010580008,,19.637627010580008,"rgba(38, 166, 154, 0.5)",,19.80690074040707,,57.26720119854739,1.9229138051200323,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,367291.0,130796.19168871704,False,False,False,False,377374.9289862727,False,False,False,False
2025-04-02 17:00:00+00:00,20.61,20.81,20.43,20.8,11726.0,,,,19.674829462791052,,19.674829462791052,"rgba(38, 166, 154, 1.0)",,19.83294685251908,,59.719128466056134,4.250817689540781,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,379017.0,134644.57631369817,False,False,False,False,371705.95334307465,False,False,False,False
2025-04-03 17:00:00+00:00,20.75,21.005,20.68,20.9,16150.0,,,,19.730435557489603,,19.730435557489603,"rgba(38, 166, 154, 1.0)",,20.202605023421317,,61.785558681467116,6.249962349294954,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,395167.0,138683.68365767182,False,False,False,False,366193.4579424068,False,False,False,False
2025-04-04 17:00:00+00:00,20.07,20.14,19.73,19.75,23810.0,,,,19.73966840339023,,19.73966840339023,"rgba(38, 166, 154, 0.75)",,20.00748290535387,,56.099870392208096,12.025674455639624,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,371357.0,142291.0218955374,False,False,False,False,360885.18727663305,False,False,False,False
2025-04-07 17:00:00+00:00,18.965,19.39,18.94,19.305,13929.0,,,,19.720437790950538,,19.720437790950538,#000000,,19.90355445654556,,50.47912569960849,6.979705017768715,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,357428.0,145626.47892041274,False,False,False,False,355506.0215824217,False,False,False,False
2025-04-08 17:00:00+00:00,19.09,19.12,18.84,18.97,8869.0,,,18.976666666666667,19.70358021047359,,19.340123438570128,"rgba(239, 83, 80, 1.0)",,19.627869003173878,,45.500222912614255,2.606525499773859,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,348559.0,148772.71955730557,False,False,False,False,350131.8041935469,False,False,False,False
2025-04-09 17:00:00+00:00,19.175,20.06,19.175,19.965,22328.0,,,19.518220448547403,19.70518627891834,,19.61170336373287,"rgba(239, 83, 80, 1.0)",,19.753607926876402,,47.323771516205454,2.606525499773859,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,370887.0,152216.35181223106,False,False,False,False,345049.5746711663,False,False,False,False
2025-04-10 17:00:00+00:00,19.365,19.54,19.09,19.46,10277.0,,,19.479840381926028,19.69689867575029,,19.588369528838157,"rgba(239, 83, 80, 1.0)",,19.72717894274883,,46.49662278069958,2.606525499773859,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,360610.0,155447.26108646003,False,False,False,False,339859.3021956443,False,False,False,False
2025-04-11 17:00:00+00:00,19.48,19.77,19.365,19.75,18208.0,,,19.525143147571015,19.69407492895987,,19.609609038265443,"rgba(239, 83, 80, 1.0)",,19.72974895942734,,47.27041740998865,2.606525499773859,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,378818.0,158910.3733176777,False,False,False,False,334872.46030113817,False,False,False,False
2025-04-14 17:00:00+00:00,19.86,20.075,19.79,19.895,11117.0,,,19.587144357029523,19.699616408303513,,19.643380382666518,#000000,,19.750306523545156,,48.451038505227096,2.606525499773859,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,389935.0,162492.15047554317,False,False,False,False,329852.9958003453,False,False,False,False
2025-04-15 17:00:00+00:00,19.905,20.03,19.87,19.9,30956.0,,,19.69246228686551,19.7145586445378,,19.703510465701655,#000000,,19.788568390738718,,49.26286504295887,2.606525499773859,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,420891.0,166498.33418910066,False,False,False,False,325218.93384995236,False,False,False,False
2025-04-16 17:00:00+00:00,19.99,19.99,19.69,19.84,17890.0,,,19.714522963767813,19.719028306684407,,19.71677563522611,#000000,,19.795603763333634,,49.46537774630574,2.606525499773859,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,403001.0,170165.04218616887,False,False,False,False,320454.14417786006,False,False,False,False
2025-04-17 17:00:00+00:00,20.2,20.425,20.2,20.365,10547.0,,,19.76438344905985,19.731598593010048,,19.74799102103495,"rgba(38, 166, 154, 1.0)",,19.820135041620315,,52.345360330595874,2.606525499773859,True,False,True,False,True,1.932881788021561,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,413548.0,173938.42137708096,False,False,False,False,315649.3822526219,False,False,False,False
2025-04-18 17:00:00+00:00,20.365,20.365,20.365,20.365,0.0,,,19.76438344905985,19.731598593010048,,19.74799102103495,"rgba(38, 166, 154, 1.0)",,19.820135041620315,,54.26534872012263,-1.1944541216545872,True,False,True,False,True,1.932881788021561,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,413548.0,177653.29856503318,False,False,False,False,310755.59338048816,False,False,False,False
2025-04-21 17:00:00+00:00,20.0,20.01,19.71,19.765,18146.0,,,19.772206357552793,19.734905723119127,,19.75355604033596,#000000,,19.822075228992254,,51.82679095972463,-1.1944541216545872,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,395402.0,181029.24742449002,False,False,False,False,306219.01053737977,False,False,False,False
2025-04-22 17:00:00+00:00,19.88,19.93,19.57,19.74,16772.0,,,19.7696120162316,19.735265973151872,,19.752438994691737,#000000,,19.818777755490526,,50.06150019277647,-1.1944541216545872,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,378630.0,184092.82498380027,False,False,False,False,301731.4599864126,False,False,False,False
2025-04-23 17:00:00+00:00,20.555,20.66,20.18,20.66,27398.0,,,19.873561826002035,19.771707911048036,,19.822634868525036,"rgba(38, 166, 154, 1.0)",,19.87736762518539,,53.69110556589975,-1.1944541216545872,True,False,True,False,True,3.520131969359788,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,406028.0,187533.680410408,False,False,False,False,297478.2280486388,False,False,False,False
2025-04-24 17:00:00+00:00,20.48,20.53,20.385,20.48,12181.0,,,19.908758189252964,19.786091471252156,,19.84742483025256,"rgba(38, 166, 154, 1.0)",,19.898285610841313,,54.972446316294196,-0.33533265167965,True,False,True,False,True,2.445246851637801,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,393847.0,190732.3365280761,False,False,False,False,293055.0152106754,False,False,False,False
2025-04-25 17:00:00+00:00,20.09,20.17,19.87,19.96,9063.0,,,19.912626805831056,19.78934320265374,,19.850985004242396,"rgba(38, 166, 154, 1.0)",,19.90076019133972,,52.872215503872724,-0.33533265167965,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,384784.0,193740.8894501214,False,False,False,False,288652.03823066497,False,False,False,False
2025-04-28 17:00:00+00:00,19.835,19.93,19.805,19.92,35448.0,,,19.908696970304977,19.794711525623555,,19.851704247964264,#000000,,19.898915963492342,,51.25861986112856,-0.33533265167965,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,349336.0,196153.21674546835,False,False,False,False,284726.3942270887,False,False,False,False
2025-04-29 17:00:00+00:00,21.225,21.72,21.11,21.68,37778.0,,,20.118616101815007,19.891136197616735,,20.00487614971587,"rgba(38, 166, 154, 1.0)",,20.035445886346434,,57.01481304579214,1.4667596924314807,True,False,True,False,True,8.304722317536942,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,387114.0,199113.84904398822,False,False,False,False,280897.7369522501,False,False,False,False
2025-04-30 17:00:00+00:00,22.085,22.245,22.07,22.225,23821.0,,,20.27660961478855,19.96978598980437,,20.12319780229646,"rgba(38, 166, 154, 1.0)",,20.142495860476732,,62.119530116809486,6.074403244323143,True,False,True,False,True,10.740027487597569,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,410935.0,202397.8978960194,False,False,False,False,276912.05110802915,False,False,False,False
2025-05-01 17:00:00+00:00,22.285,22.395,21.93,22.01,28914.0,,,20.43279686578573,20.055544026742297,,20.244170446264015,"rgba(38, 166, 154, 1.0)",,20.25286958327908,,64.29592636806211,7.9568378931095225,True,False,True,False,True,9.498029847284965,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,382021.0,205182.75219220514,False,False,False,False,273067.1200830985,False,False,False,False
2025-05-02 17:00:00+00:00,22.785,23.05,22.74,22.98,34346.0,,,20.661477275866467,20.185745417260414,,20.42361134656344,"rgba(38, 166, 154, 1.0)",,20.919066649069247,,67.89179831955141,11.258550762869604,True,False,True,False,True,13.593101576876485,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,416367.0,208456.92657682212,False,False,False,False,269366.01744615124,False,False,False,False
2025-05-05 17:00:00+00:00,22.395,22.685,22.35,22.645,16949.0,,,20.743772424946123,20.237773857377,,20.49077314116156,"rgba(38, 166, 154, 1.0)",,20.94487000845634,,68.44059090286271,11.829532177810336,True,False,True,False,True,11.683294249979419,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,399418.0,211417.56337408067,False,False,False,False,265452.57531520317,False,False,False,False
2025-05-06 17:00:00+00:00,22.6,22.7,22.27,22.29,10736.0,,,20.788567068415045,20.267650021317305,,20.528108544866175,"rgba(38, 166, 154, 1.0)",,20.95939880846324,,66.9307008654542,11.829532177810336,True,False,True,False,True,9.70871213849966,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,388682.0,214165.8492132422,False,False,False,False,261503.4811242698,False,False,False,False
