date,Close,High,Low,Open,Volume,aVWAP_peak_47,aVWAP_valley_56,aVWAP_valley_41,aVWAP_valley_35,aVWAP_valley_25,aVWAP_valley_11,aVWAP_OB_bear_47,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-13 00:00:00+00:00,60.0487228963,65.6318683092,58.3737792724,64.1064732231,2128197,,,,,,59.137658752003155,,,59.137658752003155,#000000,,61.7906083421982,,70.8350316472567,26.31525827514031,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.006958840246360661,0.13786110791691886,False,False,False,False,12894032,11236584.132300714,False,False,False,False,2285219.786945017,False,False,False,False
2024-12-20 00:00:00+00:00,58.1145618068,60.8040427114,52.0728008778,59.8393549433,2555509,,,,,56.997135132000004,58.96616534678584,,,57.98165023939292,#000000,,59.7909902399722,,67.2687877637363,23.0244405916265,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23336810389735319,-0.047753497990217164,False,False,False,False,10338523,11170061.085463624,False,False,False,False,2305241.2101342753,False,False,False,False
2024-12-27 00:00:00+00:00,64.6049683493,64.6348780569,55.8513939341,58.8224248859,1290981,,,,,58.574557580017746,59.07239530079757,,,58.82347644040766,#000000,,60.13344859835239,,65.91756860316679,21.86805733784489,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1726491584347087,0.8067098743570195,False,False,False,False,-0.1516351118157185,-0.09969430490296784,False,False,False,False,11629504,11204093.8939478,False,False,False,False,2230110.824198403,False,False,False,False
2025-01-03 00:00:00+00:00,69.7893176613,69.8640919302,61.3647500293,63.6677975121,2097517,,,,,61.54985781315696,59.54400480449171,,,60.54693130882434,#000000,,61.19043159465361,,65.80023049083312,21.81333100818462,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1895161159700494,0.817171987630141,False,False,False,False,-0.004643035375376368,-0.052168670139172105,False,False,False,False,13727021,11390977.383285,False,False,False,False,2220289.059442966,False,False,False,False
2025-01-10 00:00:00+00:00,73.4781815948,77.1371358208,69.2238247902,73.7573388654,2659176,,,,,65.17546385198281,60.50660777491797,,,62.84103581345039,#000000,,62.90326943382594,,66.2776700055447,21.81333100818462,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.2019253289080425,0.7913206859255489,False,False,False,False,0.2190082694598546,0.08341979966034124,False,False,False,False,16386197,11760993.651189815,False,False,False,False,2252799.2031879313,False,False,False,False
2025-01-17 00:00:00+00:00,74.5250213597,76.7522975834,66.3497012908,72.7304389056,1740440,,,,,66.41503011022245,61.03444960164359,,,63.72473985593302,#000000,,63.62194662370289,,66.77689147514823,21.81333100818462,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1821118012613736,0.7940491063081168,False,False,False,False,0.16392550888144033,0.12367265427089079,False,False,False,False,18126637,12232522.788138717,False,False,False,False,2214846.6696184548,False,False,False,False
2025-01-24 00:00:00+00:00,77.4561727015,84.4450743701,74.1760747714,76.7682494274,2917358,,,,,69.11600688965166,62.243643885610794,,,65.67982538763123,#000000,,69.76753160009054,,67.5773161870153,21.81333100818462,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.2038126350712557,0.7618131532772429,False,False,False,False,0.34282825117714333,0.23325045272401707,False,False,False,False,21043995,12885224.433461774,False,False,False,False,2266884.5459430134,False,True,False,False
2025-01-31 00:00:00+00:00,64.674757667,74.0265262336,61.3448102243,74.0265262336,6630447,,,,,68.30468526661802,62.841383890484714,,,65.57303457855137,#000000,,67.48773734905656,,64.47153416816315,20.2662689833557,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1209606358180448,0.8159206619493579,False,False,False,False,-0.005448942063784337,0.11390075533011637,False,False,False,False,14413548,12998433.58653868,False,False,False,False,2590111.3943916787,False,False,False,False
2025-02-07 00:00:00+00:00,65.2231023057,70.5071506429,60.4176092896,62.4913490144,3716333,,,,,67.8446939609684,63.01974486277045,,,65.43221941186943,#000000,,66.97762453591002,,62.35741200088867,18.172767758077114,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1206796222662716,0.8307683107314123,False,False,False,False,-0.06971693944254466,0.022091907943785856,False,False,False,False,18129881,13378540.80235063,False,False,False,False,2673535.217029332,False,False,False,False
2025-02-14 00:00:00+00:00,69.7893176613,73.4383019847,65.6617780167,65.9010556773,2365865,,,,,68.00729420999748,63.30246129594156,,,65.65487775296953,#000000,,67.14156782441493,,61.70544067913643,17.481374092992738,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1199216560759906,0.8324331539105869,False,False,False,False,0.04838724608670941,0.03523957701524763,False,False,False,False,20495746,13905741.187361693,False,False,False,False,2650744.830582715,False,False,False,False
2025-02-21 00:00:00+00:00,65.0137343527,75.9905970306,65.0137343527,70.7863079136,2314597,,,,,68.061738061403,63.51814706446712,,,65.78994256293507,#000000,,67.20428866894517,,59.99190986329672,15.741120302439086,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1038891510984665,0.8485690116710729,False,False,False,False,0.07596992011833312,0.055604748566790374,False,False,False,False,18181149,14222438.062371938,False,False,False,False,2625844.9912802917,False,False,False,False
2025-02-28 00:00:00+00:00,68.9717856544,69.6098594159,58.5931171279,65.9509051899,2736850,,,,65.72492073273332,67.85559774044488,63.618195946052616,,,65.73290480641028,#000000,,67.55133466683773,,59.53538076981921,15.199266453134172,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0754127416646546,0.8789533943663076,False,False,False,False,-0.19903429495510422,-0.07171477319415692,False,False,False,False,20917999,14718405.539233275,False,False,False,False,2634067.584518789,False,False,False,False
2025-03-07 00:00:00+00:00,67.6259444444,69.7793477588,58.9779722222,69.1612138023,3915241,,,,65.5696359993828,67.5872806853804,63.730441792667754,,,65.62911949247699,#000000,,67.26182673165741,,58.84865729095645,14.396273184539567,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.085728931663944,0.8623035358031106,False,False,False,False,-0.32938949278663704,-0.20055213299039698,False,False,False,False,17002758,14887616.832623404,False,False,False,False,2728969.3189988784,False,False,False,False
2025-03-14 00:00:00+00:00,72.4692083333,72.5191388889,64.5602083333,65.9283055556,2279110,,,,66.6617985258051,67.725807516635,63.93996484734349,,,66.10919029659453,#000000,,67.63297938833341,,59.300400923530255,14.396273184539567,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1095664452574225,0.8542254065514823,False,False,False,False,-0.13827911337938167,-0.16941562318488934,False,False,False,False,19281868,15213116.919095743,False,False,False,False,2695646.406480443,False,False,False,False
2025-03-21 00:00:00+00:00,76.9429861111,84.0930416667,71.4006944444,72.3993055556,3148820,,,,69.48142349074048,68.48657273590089,64.55152484196515,,,67.50650702286885,#000000,,71.16178313431851,,60.422975948753766,14.396273184539567,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1149802530871777,0.8262286516260035,False,False,False,False,0.2684079156395552,0.04949614622733292,False,False,False,False,22430688,15747751.81397754,False,False,False,False,2729214.820815225,False,False,False,False
2025-03-28 00:00:00+00:00,69.5932083333,82.5651666667,67.4407020833,78.6006805556,4093408,,,,70.42249736815266,68.9204909712995,65.03118560482152,,,68.12472464809123,#000000,,71.0208249598208,,59.224142951349876,14.359561303721918,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0915215652587285,0.8526579530361019,False,False,False,False,0.1440577926368966,0.09677696943211476,False,False,False,False,18337280,15939568.71664587,False,False,False,False,2830266.167421505,False,False,False,False
2025-04-04 00:00:00+00:00,59.5571666667,75.4550555556,55.9621666667,67.1765694444,4351939,,,,68.98826652895606,68.45132910294312,64.95472922219592,,,67.46477495136503,#000000,,69.30470574483861,,56.127880282820406,11.258469833941213,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0505543508376671,0.8850897012101181,False,False,False,False,-0.25783204016665906,-0.08052753536727214,False,False,False,False,13985341,15794811.108005434,False,False,False,False,2942982.67353843,False,False,False,False
2025-04-11 00:00:00+00:00,65.5987638889,70.6717083333,54.46425,55.0734027778,3151796,,,63.57824074073333,68.26810858946561,68.15576735897574,64.9013707572914,,,66.22587186161653,#000000,,67.41892987194336,,55.133021393128175,10.23415477708479,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0238558036798795,0.9162596858242182,False,False,False,False,-0.34282825441539394,-0.21167789489133304,False,False,False,False,17137137,15894242.655560588,False,False,False,False,2958450.327350398,False,False,False,False
2025-04-18 00:00:00+00:00,68.9540972222,70.8414722222,64.9846180556,67.5760138889,1117107,,,64.80340230098173,68.26774607254126,68.15796222254232,64.94689169958568,,,66.54400057391274,#000000,,67.70571440400428,,55.05560033773733,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.041953000985676,0.9388060449058439,False,False,False,False,-0.09790039789793109,-0.15478914639463207,False,False,False,False,18254244,16069057.569963507,False,False,False,False,2822054.5253244424,False,False,False,False
2025-04-25 00:00:00+00:00,71.9,72.3993055556,63.5016805556,67.3663055556,1564538,,,66.0005449434875,68.32705692751856,68.18971370912045,65.02736656769063,,,66.88617053695428,#000000,,68.02802856280917,,55.54411952293812,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0297414784664485,0.9360629359179212,False,False,False,False,-0.09625671440639375,-0.1255229304005129,False,False,False,False,19818782,16346814.935151394,False,False,False,False,2728905.1530781877,False,False,False,False
2025-05-02 00:00:00+00:00,78.3310555556,78.7404861111,68.9041666667,72.0497916667,1883905,,,68.27682390184752,68.79386421646777,68.427506447825,65.25328547364371,,,67.687870009946,#000000,,68.93219771098532,,57.00203288019959,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0450449293265143,0.9185862714854471,False,False,False,False,0.1607250870298153,0.0176010783146512,False,False,False,False,21702687,16743546.199214254,False,False,False,False,2666312.54914647,False,False,False,False
2025-05-09 00:00:00+00:00,70.0625555556,79.3546319444,67.5959861111,77.6420138889,2167023,,,69.16712505077895,69.04640263281293,68.57186465949592,65.42766343660432,,,68.05326394492303,#000000,,69.3211839136464,,56.13633309866278,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.029216373552165,0.9726352890498925,False,False,False,False,0.14527999478958156,0.08144053655211639,False,False,False,False,19535664,16950369.740013197,False,False,False,False,2629328.138098583,False,False,False,False
2025-05-16 00:00:00+00:00,84.3826388889,85.1016388889,71.0262152778,73.4578333333,2002238,,,71.02053060243311,69.73356897848716,68.95444259407617,65.75548926499185,,,68.86600785999707,#000000,,70.28302785351829,,57.74822692348913,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0162665427775344,0.9595085575684466,False,False,False,False,0.3428282496357082,0.2121343930939123,False,False,False,False,21537902,17290186.944456663,False,False,False,False,2582877.0167579474,False,False,False,False
2025-05-23 00:00:00+00:00,78.3110833333,87.4751377778,75.1754444444,82.4053888889,2455852,80.32055518516667,,72.61296910768213,70.47924410328476,69.39641910050834,66.14219836943144,80.32055518516667,80.32055518516667,69.65770767022667,#000000,,73.80163466851636,,57.6370207388609,10.058710098551224,False,False,True,False,False,,-1.0,87.475136,75.175446,0.0,1,1.0454481895285999,0.9468897245497131,False,False,False,False,0.34282825046675985,0.2774813217803361,False,False,False,False,19082050,17422917.54116358,False,False,False,False,2573467.756257359,False,False,False,False
2025-05-30 00:00:00+00:00,71.3507638889,80.2983194444,70.3521527778,80.2983194444,1846733,77.60785644327505,,72.77123745382626,70.65635795189947,69.52721881853961,66.29601820275121,77.60785644327505,77.60785644327505,69.81270810675414,#000000,,73.24397386758584,,56.23403843750109,10.058710098551224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,0.9753566499427049,0.9837950817937549,False,False,False,False,0.11944521683777519,0.19846326930905564,True,False,False,False,17235317,17409021.204781093,False,False,False,False,2519635.552090147,False,False,False,False
2025-06-06 00:00:00+00:00,73.37,74.3,70.372125,70.8015277778,1699452,76.21275479532842,,72.76263703140854,70.74591606169619,69.607564013313,66.40899250513439,76.21275479532842,76.21275479532842,69.88127740288803,#000000,,72.92610548598134,,55.56266527499288,9.899928261574217,False,False,True,False,False,11.956267570507713,0.0,0.0,0.0,0.0,1,1.0099947563771792,0.9936185084879595,False,False,False,False,0.013703355393580396,0.10608331235131802,False,False,False,False,18934769,17522039.559982494,False,False,False,False,2458881.2148982845,False,False,False,False
2025-06-13 00:00:00+00:00,72.5,74.48,69.78,73.58,2061460,75.2005154447037,,72.71001027811272,70.82269046988071,69.68688126964207,66.53179817666359,75.2005154447037,75.2005154447037,69.93784504857477,#000000,,72.68349735921049,,54.91101843272381,9.144349839567312,False,False,True,False,False,11.484342599866235,0.0,0.0,0.0,0.0,1,1.0249442044443542,0.9503531392734511,False,False,False,False,0.006452014785235804,0.05626766356827691,False,False,False,False,16873309,17473985.444428235,False,False,False,False,2429442.6063873004,False,False,False,False
2025-06-20 00:00:00+00:00,68.83,74.5,68.5,73.35,1490290,74.48444345544044,,72.56404167709874,70.8151373964882,69.70646328499203,66.59282205893298,74.48444345544044,74.48444345544044,69.919616104378,#000000,,72.45041343548492,,53.71342345494742,7.8665299181693555,False,False,False,False,False,9.510096002173874,0.0,0.0,0.0,0.0,1,1.0435981149075162,0.9320866086398835,False,False,False,False,-0.1547131049268576,-0.04922272067929035,False,False,False,False,15383019,17319099.041137256,False,False,False,False,2359875.7466549077,False,False,False,False
2025-06-27 00:00:00+00:00,67.58,70.42,65.24,68.93,2414449,73.12517727537197,,72.0764548891009,70.64820114453693,69.64134795602651,66.62013213297007,73.12517727537197,73.12517727537197,69.7465340306586,#000000,,71.87559717026613,,52.60805838018166,6.6952999849817445,False,False,False,False,False,8.844886622056617,0.0,0.0,0.0,0.0,1,1.018036680553095,0.9605625403609247,False,False,False,False,-0.34282825441539394,-0.19602548754734214,False,False,False,False,12968570,16996837.630682644,False,False,False,False,2363918.2098656553,False,False,False,False
2025-07-04 00:00:00+00:00,66.87,68.78,64.77,67.15,2244293,72.1274245791739,,71.62330008661658,70.46328702860461,69.55642439724402,66.62414768365053,72.1274245791739,72.1274245791739,69.56678979902892,#000000,,71.39450962884064,,51.67058171285184,5.694800640592298,False,False,False,False,False,8.464108673841302,0.0,0.0,0.0,0.0,1,0.9957403431782493,0.9858422919318626,False,False,False,False,-0.34282825441539394,-0.269426870981368,False,False,False,False,10724277,16532203.509891335,False,False,False,False,2355057.08320894,False,False,False,False
2025-07-11 00:00:00+00:00,59.69,66.61,59.69,66.28,2262916,70.7359565992596,,70.85522227644475,70.07138148965501,69.3347599438018,66.52583862142012,70.7359565992596,70.7359565992596,69.19680058283042,#000000,,70.62401694757793,,49.575240254879006,3.6029180107326226,False,False,False,False,False,4.727781429847017,0.0,0.0,0.0,0.0,1,0.9457303170762592,1.0205884036024997,False,False,False,False,-0.34282825441539394,-0.306127562698381,False,False,False,False,8461361,15934363.323973458,False,False,False,False,2348231.817786055,False,False,False,False
2025-07-18 00:00:00+00:00,55.79,60.5,55.211,59.87,3270386,68.48861002281893,,69.440036684434,69.26225411642105,68.84010194431782,66.24705455580357,68.48861002281893,68.48861002281893,68.44736182524412,#000000,,69.2476110555678,,47.37424209490843,1.462002637974372,False,False,False,False,False,2.7974815996852165,0.0,0.0,0.0,0.0,1,0.93845896203161,1.043110422661617,False,False,False,False,-0.34282825441539394,-0.32447790855688746,False,False,False,False,5190975,15138556.781456904,False,False,False,False,2416539.5349870883,False,False,False,False
2025-07-25 00:00:00+00:00,56.42,57.19,48.55,56.46,6921392,64.74198036451547,54.053333333333335,66.6777325117829,67.48046109619932,67.66866960948995,65.5239091363814,64.74198036451547,64.74198036451547,64.28082113743739,#000000,,63.27482713556665,,45.96039857518785,0.10760831121253744,False,False,False,True,False,3.0844853374702197,0.0,0.0,0.0,0.0,1,0.8817525967280053,1.086154430252224,False,False,False,False,-0.34282825441539394,-0.3336530814861407,False,False,False,False,12112367,14914394.575423058,False,False,False,False,2750232.3101732302,False,False,False,False
2025-08-01 00:00:00+00:00,55.39,59.84,53.87,56.72,3136019,63.860695607393616,54.77465786572708,65.90210728942876,66.92025939356589,67.27704586605269,65.28428879517925,63.860695607393616,63.860695607393616,64.03167184199073,#000000,,62.87526051941438,,44.751449028272205,-1.0545111711225061,False,False,False,True,False,2.5700863778860352,0.0,0.0,0.0,0.0,0,0.9630235366659342,1.0506832548455336,False,False,False,False,-0.21617947246182287,-0.2749162769739818,False,False,False,False,8976348,14474539.273539867,False,False,False,False,2778809.1020122506,False,False,False,False
2025-08-08 00:00:00+00:00,51.56,60.5343,50.5,56.48,3596670,62.82017886162361,54.622784709348075,64.97257124145675,66.22498364458065,66.77714578912338,64.96127485067625,62.82017886162361,62.82017886162361,63.51175204703702,#000000,,62.142982838350136,,43.155768437196095,-2.5926055835640724,False,False,False,True,False,0.6784271627474752,0.0,0.0,0.0,0.0,0,0.9531274688245706,1.0336387515290621,False,False,False,False,-0.24503723541533304,-0.25997675619465743,False,False,False,False,5379678,13800845.845870247,False,False,False,False,2839391.390752084,False,False,False,False
