date,Close,High,Low,Open,Volume,aVWAP_peak_128,aVWAP_valley_147,aVWAP_valley_132,aVWAP_valley_118,aVWAP_valley_101,aVWAP_valley_67,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-14 00:00:00+00:00,38.2125060594,38.2512414938,37.1666493299,37.1666493299,362683,,,,,,,,,#000000,,,,57.71723750105601,15.238430740466043,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,620892,157067.14303079896,False,False,False,False,591306.9653459392,False,False,False,False
2025-01-15 00:00:00+00:00,38.222189918,38.9872147479,37.9704095942,38.7257505655,390059,,,,,,,,,#000000,,,,56.69627063183037,14.74089904913481,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1010951,190552.78448057154,False,False,False,False,583414.8882735494,False,False,False,False
2025-01-16 00:00:00+00:00,38.7257505655,39.0162663237,38.1156674733,38.4352348073,380382,,,,,,,,,#000000,,,,57.52276108605956,14.74089904913481,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1391333,237642.2046970197,False,False,False,False,575452.8142236063,False,False,False,False
2025-01-17 00:00:00+00:00,38.4061832315,39.2148822637,38.2996607868,38.9484793134,402370,,,,,,,,,#000000,,,,56.79012446866098,14.74089904913481,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,988963,267105.7652971366,False,False,False,False,568665.252881504,False,False,False,False
2025-01-21 00:00:00+00:00,39.7909750122,40.1250681341,38.8032214344,38.9291115962,457883,,,,,,,,,#000000,,,,59.827370233655216,14.74089904913481,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1446846,313370.0882266607,False,False,False,False,564320.8508077195,False,False,False,False
2025-01-22 00:00:00+00:00,40.0330714773,40.139593922,39.2051015665,39.9846521843,571627,,,,,,,,,#000000,,,,62.34715683816525,14.74089904913481,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2018473,380236.8690805171,False,False,False,False,564607.3664623187,False,False,False,False
2025-01-23 00:00:00+00:00,40.9336703277,41.0401927723,39.9265490327,40.0330714773,540481,,,,,,,,,#000000,,,,65.6711939692127,7.405947978514462,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2558954,465676.7565675556,False,False,False,False,563661.2344441887,False,False,False,False
2025-01-24 00:00:00+00:00,41.4469148338,41.8923723297,40.7109415797,40.7109415797,549280,,,,,,,,,#000000,,41.35007624773333,,68.68627730082858,10.371961551637405,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3108234,569306.4523884358,False,False,False,False,563097.2644659852,False,False,False,False
2025-01-27 00:00:00+00:00,40.3429549527,41.6309081473,39.5101431126,41.417863258,621561,,,,,,,,,#000000,,40.89596851880393,,66.460999827715,10.371961551637405,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2486673,644497.2973928109,False,False,False,False,565389.9599771231,False,False,False,False
2025-01-28 00:00:00+00:00,39.5682462642,40.4089020298,39.0259501823,40.188013215,511529,,,,,,,,,#000000,,40.522510107776135,,62.57894025659038,10.371961551637405,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1975144,696679.5210244654,False,False,False,False,563277.7654682163,False,False,False,False
2025-01-29 00:00:00+00:00,38.9775308893,39.979810255,38.6676474139,39.5779301228,537695,,,,,,,,,#000000,,40.2042183769183,,58.3702978104395,16.93480595353489,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1437449,725729.304513702,False,False,False,False,562274.5197635803,False,False,False,False
2025-01-30 00:00:00+00:00,40.6915738625,40.9433541863,39.1227887684,39.2196273544,504580,,,,,,,,,#000000,,40.21317308792914,,59.24525788382317,16.93480595353489,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1942029,773427.3317876746,False,False,False,False,560011.9895767733,False,False,False,False
2025-01-31 00:00:00+00:00,40.4010581044,41.5728049957,40.0233876187,40.507580549,520041,,,,,,,,,#000000,,40.28570974464479,,59.025253146458354,16.93480595353489,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1421988,798861.0834822755,False,False,False,False,558444.4997894489,False,False,False,False
2025-02-03 00:00:00+00:00,39.820026588,40.0427553359,38.5127056762,38.861324586,567322,,,,,,,,,#000000,,40.16259965892005,,57.31687191074212,15.331811090838414,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,854666,801049.5115810098,False,False,False,False,558792.6370526078,False,False,False,False
2025-02-04 00:00:00+00:00,40.459161256,40.7690447314,39.7038202847,40.139593922,378647,,,,,,,,,#000000,,40.1759790576615,,57.53371524473158,15.163855647644453,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1233313,818001.0209307742,False,False,False,False,551728.1022662311,False,False,False,False
2025-02-05 00:00:00+00:00,40.6141029937,41.1079797826,40.4785289732,40.8174640244,376888,,,,,,,,,#000000,,40.22198562879422,,58.00033965684271,15.163855647644453,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1610201,849067.6867766262,False,False,False,False,544871.6276675554,False,False,False,False
2025-02-06 00:00:00+00:00,40.2558002253,40.8513575295,39.9652844671,40.730309297,455328,,,,,,,,,#000000,,40.23426838865078,,57.226218622361465,13.975113517133295,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1154873,861060.0520010722,False,False,False,False,541360.1128570631,False,False,False,False
2025-02-07 00:00:00+00:00,40.139593922,40.7244021432,39.9362328913,40.3042195183,481402,,,,,,,,,#000000,,40.237108606763584,,56.35144045221712,12.679541198640948,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,673471,853703.6185892655,False,False,False,False,539008.8143136489,False,False,False,False
2025-02-10 00:00:00+00:00,39.820026588,40.730309297,39.4907753954,40.3235872355,493552,,,,,,,,,#000000,,40.21872495788019,,54.76294123036239,10.75541817707623,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,179919,827280.6923700786,False,False,False,False,537226.1941444861,False,False,False,False
2025-02-11 00:00:00+00:00,39.4036206679,39.7328718605,39.0550017581,39.4229883851,451352,,,,,,,,,#000000,,40.16122725895586,,52.44245532644938,8.228776322393088,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-271433,784193.8809045854,False,False,False,False,533858.5786878396,False,False,False,False
2025-02-12 00:00:00+00:00,39.6941364261,39.8393943052,38.493337959,38.493337959,452180,,,,,,,,,#000000,,40.10757009455162,,51.82286466502825,7.3569232226127,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,180747,760529.2973396997,False,False,False,False,530655.4971706694,False,False,False,False
2025-02-13 00:00:00+00:00,40.6818900039,40.7545189435,39.8974974568,40.0718069117,436726,,,,,,,,,#000000,,40.12763053980875,,54.14763968607042,7.3569232226127,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,617473,754919.246463633,False,False,False,False,526971.987477702,False,False,False,False
2025-02-14 00:00:00+00:00,40.0233876187,41.1559148827,39.8006588708,40.9820896207,592371,,,,,,,,,#000000,,40.14249672554962,,53.56814678775592,7.3569232226127,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,25102,726298.9622885886,False,False,False,False,529536.6546354392,False,False,False,False
2025-02-18 00:00:00+00:00,41.3597601063,41.3597601063,39.7139883363,40.1202262048,722349,,,,,,,,,#000000,,40.19831853516735,,56.278288172579124,7.3569232226127,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,747451,727128.453963546,False,False,False,False,537097.9230811083,False,False,False,False
2025-02-19 00:00:00+00:00,41.2435538031,41.5824888543,40.5463159834,40.77872859,787609,,,,,,,,,#000000,,40.27555766509897,,57.708102638398046,2.620970961551393,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-40158,697038.7891022305,False,False,False,False,546921.8868818491,False,False,False,False
2025-02-20 00:00:00+00:00,41.3016569547,41.4469148338,40.3042195183,41.2048183687,574895,,,,,,,,,#000000,,40.31815194226197,,58.792490873021336,3.799158691971982,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,534737,690674.0130590057,False,False,False,False,548018.871710012,False,False,False,False
2025-02-21 00:00:00+00:00,40.9530380449,41.6309081473,40.77872859,41.6309081473,515912,,,,,,,,,#000000,,40.73918440262486,,58.25965944223083,3.799158691971982,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,18825,664326.9929390447,False,False,False,False,546759.7787017763,False,False,False,False
2025-02-24 00:00:00+00:00,40.7884124486,41.1079797826,40.1589616392,41.1079797826,782390,,,,,,,,,#000000,,40.61920919125449,,57.31148701751711,3.799158691971982,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-763565,608331.2285100627,False,False,False,False,556000.1795370007,False,False,False,False
2025-02-25 00:00:00+00:00,39.7231880019,41.369443965,39.6360332745,41.1370313584,687267,,,,,,,,,#000000,,40.508775646119986,,53.3313757440457,8.086032206215329,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1450832,527579.7293528053,False,False,False,False,561147.8979865301,False,False,False,False
2025-02-26 00:00:00+00:00,39.1615242028,39.9556006085,38.4739702418,39.5295108298,829994,,,,,,,,,#000000,,40.25730151688097,,49.23932551203478,4.263152811331814,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2280826,417446.17133896984,False,False,False,False,571690.8823792152,False,False,False,False
2025-02-27 00:00:00+00:00,38.909743879,39.4133045265,38.5175476055,39.2196273544,441444,,,,,,,,,#000000,,40.14869437624184,,45.89813495314953,1.2477682331561155,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2722270,294320.0469727357,False,False,False,False,566583.1615015989,False,False,False,False
2025-02-28 00:00:00+00:00,39.1905757786,39.6554989428,38.789273679,39.3080300517,837879,,,,,,,,,#000000,,40.0324795096016,,44.72644799586509,0.2513750844712703,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1884391,208880.39807184413,False,False,False,False,577222.2139917323,False,False,False,False
2025-03-03 00:00:00+00:00,38.3879715793,39.5747491301,38.1628508893,39.1024850738,518092,,,,,,,,,#000000,,39.94072856593226,,41.95677308024065,-2.3192319735626867,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2402483,106473.99030432085,False,False,False,False,574903.382070488,False,False,False,False
2025-03-04 00:00:00+00:00,37.7713366458,38.3047748026,36.7926489155,38.016033048,874533,,,,,,,,,#000000,,39.70077433628511,,38.81981758135467,-5.215532806053581,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3277016,-26211.891668397613,False,False,False,False,586653.5631657629,False,False,False,False
2025-03-05 00:00:00+00:00,38.2998808745,38.9165158081,37.6147309483,38.9165158081,819248,,,,,,,,,#000000,,39.58431240316469,,38.776936510119114,-5.253403870039357,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2457768,-121567.03317159771,False,False,False,False,595774.9136298507,False,False,False,False
2025-03-06 00:00:00+00:00,36.6359453395,37.8936848469,36.5087032103,37.6245188044,1095486,,,,,,,,,#000000,,39.32697742400134,,35.65531498587226,-8.277234973893336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3553254,-256142.99265506444,False,False,False,False,615371.426820837,False,False,False,False
2025-03-07 00:00:00+00:00,36.5087032103,36.8855356697,35.5494933137,36.5380667786,975818,,,,,,,,,#000000,,39.08432060768887,,33.3803635718377,-10.463237368158694,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4529072,-423708.83608035604,False,False,False,False,629506.5865533532,False,False,False,False
2025-03-10 00:00:00+00:00,35.3145847675,36.2933703764,34.9817976605,36.0682496863,1263435,,,,,,,,,#000000,,38.75261376817865,,30.234539627697714,-13.456150249336282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5792507,-634249.940547793,False,False,False,False,654366.5243355747,False,False,False,False
2025-03-11 00:00:00+00:00,35.1579790701,35.8431289963,34.8692373155,35.5788568819,1073623,,,,,,,,,#000000,,38.50243973968692,,27.946796903933482,-15.62231812247866,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6866130,-878637.3938596443,False,False,False,False,670807.9547537875,False,False,False,False
2025-03-12 00:00:00+00:00,35.3145847675,35.7889042736,35.0698883653,35.7354625793,780693,,,,,,,,,#000000,,38.34947716454918,,27.075226135077664,-16.515466708042098,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.33373483981004337,-0.33373483981004337,False,False,False,False,-6085437,-1082825.6137082858,False,False,False,False,675117.1722144233,False,False,False,False
2025-03-13 00:00:00+00:00,33.4940435351,35.7844018598,33.4940435351,35.7746140037,781661,,,,,,,,,#000000,,36.85651225434281,,24.4124084233472,-19.149403848644205,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9271918175385552,0.9889996617767558,False,False,False,False,-0.34282825441539394,-0.33828154711271863,False,False,False,False,-6867098,-1309659.824935412,False,False,False,False,679295.3615393479,False,False,False,False
2025-03-14 00:00:00+00:00,34.0030120517,34.1154745181,33.5234071033,33.7876792177,846383,,,,,,,,,#000000,,36.65299505296161,,24.537951671415563,-19.17218125906458,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9258773378418613,1.0330679149840614,False,False,False,False,-0.34282825441539394,-0.34055490076405626,False,False,False,False,-6020715,-1494407.0867026509,False,False,False,False,685847.8179495696,False,False,False,False
2025-03-17 00:00:00+00:00,34.5217684244,34.70773769,33.7681035055,33.7681035055,705046,,,,,,,,,#000000,,36.58786389568538,,26.457452845921036,-19.17218125906458,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9057197219586404,1.028008225628205,False,False,False,False,-0.3019392089475939,-0.32124705485582505,False,False,False,False,-5315669,-1644260.495067253,False,False,False,False,686600.6878339002,False,False,False,False
2025-03-18 00:00:00+00:00,34.7664648266,34.815404107,34.0617391882,34.5217684244,650893,,,,,,,,,#000000,,36.543578211329034,,28.587596360678145,-19.17218125906458,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9131285138974434,1.0270206144408245,False,False,False,False,-0.28268359977712015,-0.30196532731647263,False,False,False,False,-4664776,-1762712.083495988,False,False,False,False,685200.3863502179,False,False,False,False
2025-03-19 00:00:00+00:00,35.2852211993,35.4124633284,34.4630412878,34.70773769,778903,,,,,,,,,#000000,,36.532622174626226,,31.76813299664761,-24.371381488034622,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9291376286351032,1.0094392230436424,False,False,False,False,-0.2356202875804299,-0.26879280744845124,False,False,False,False,-3885873,-1845973.29590791,False,False,False,False,688874.9986502093,False,False,False,False
2025-03-20 00:00:00+00:00,34.8545555314,35.480978321,34.7860405387,34.9817976605,765039,,,,,,,,,#000000,,36.506960408237994,,33.03682990600423,-23.06781279257863,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9324558128475676,1.0066237426305842,False,False,False,False,-0.21745088490463405,-0.24312184617654264,False,False,False,False,-4650912,-1955970.8921468155,False,False,False,False,691861.8222325541,False,False,False,False
2025-03-21 00:00:00+00:00,34.6098591292,34.7762526827,34.1791934613,34.5707077048,963987,,,,,,,,,#000000,,36.420417115431746,,33.40597024284305,-22.535644224057847,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9163072894799504,1.0319657841622272,False,False,False,False,-0.2789505098399235,-0.2610361780082331,False,False,False,False,-5614899,-2099458.268925372,False,False,False,False,702533.3978312775,False,False,False,False
2025-03-24 00:00:00+00:00,35.5005540332,35.803977572,34.9426462362,34.9426462362,677530,,,,,,,,,#000000,,36.415577464429624,,36.69537225391403,-19.242100151160834,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9054260010194433,1.0258485789467096,False,False,False,False,-0.1953831754857886,-0.22820967674701084,False,False,False,False,-4937369,-2210748.8858302594,False,False,False,False,701552.8724261294,False,False,False,False
2025-03-25 00:00:00+00:00,35.6571597306,35.8627047085,34.9328583801,35.6082204502,648240,,,,,,,,,#000000,,36.41039508057483,,39.38206365094781,-16.61149348302638,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9350576490494568,1.0072687448217028,False,False,False,False,-0.1931422430014056,-0.21067595987420823,False,False,False,False,-4289129,-2292253.98834672,False,False,False,False,699462.1715466733,False,False,False,False
2025-03-26 00:00:00+00:00,35.4222511845,36.1612343192,35.3439483358,35.8333411402,559078,,,,,,,,,#000000,,36.41004873356519,,40.556962605243314,-15.406962805158528,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.945441931530004,0.9875914779225704,False,False,False,False,-0.1608514579484904,-0.1857637089113493,False,False,False,False,-4848207,-2392487.4397841035,False,False,False,False,693956.909917392,False,False,False,False
2025-03-27 00:00:00+00:00,36.0095225498,36.1612343192,35.1873426384,35.5299176015,657323,,,,,,,,,#000000,,36.413381465413615,,43.28150348512446,-12.723224818053296,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9271712166740259,1.0030941249160037,False,False,False,False,-0.16794687845603737,-0.17685529368369335,False,False,False,False,-4190884,-2463012.795086688,False,False,False,False,692520.2859990629,False,False,False,False
2025-03-28 00:00:00+00:00,35.3243726236,36.2150675277,35.3047969114,36.0584618303,618704,,,,,,,,,#000000,,36.40680245396012,,43.21760998719596,-12.653980107926401,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9154367247063023,1.014632579629217,False,False,False,False,-0.16018709557714647,-0.16852119463041992,False,False,False,False,-4809588,-2555035.3521421123,False,False,False,False,689625.5296853742,False,False,False,False
2025-03-31 00:00:00+00:00,35.4222511845,35.5250236734,34.815404107,34.9328583801,618726,,,,,,,,,#000000,,36.38495814138272,,43.51391364509171,-12.12681160773009,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9043980552554174,1.0268770452112193,False,False,False,False,-0.2140601443992953,-0.19129066951485763,False,False,False,False,-4190862,-2619185.4167639907,False,False,False,False,686845.1559722223,False,False,False,False
2025-04-01 00:00:00+00:00,36.3814610812,36.5282789225,34.8986008838,35.0111612288,562360,,,,,,,,,#000000,,36.3885409381216,,46.72009891968921,-8.870798819617505,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9038535166523091,1.0130706168207035,False,False,False,False,-0.1643971174926154,-0.17784389350373653,False,False,False,False,-3628502,-2658766.459243834,False,False,False,False,681963.3851497823,False,False,False,False
2025-04-02 00:00:00+00:00,36.6555210517,36.7142481882,35.9411054358,36.1954918155,426233,,,,,,,,,#000000,,36.41127978130861,,49.6121383695887,-6.029857502287861,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9182434746016861,1.0323743800863039,False,False,False,False,-0.10918240081460401,-0.14351314715917027,False,False,False,False,-3202269,-2680080.284371527,False,False,False,False,671934.7425948889,False,False,False,False
2025-04-03 00:00:00+00:00,35.9703711255,36.3863550092,35.3777164393,35.5690690258,788884,,,,,,,,,#000000,,36.32575875504859,,49.37503626220709,-6.029857502287861,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8978202695768902,1.0334263528115482,False,False,False,False,-0.14915661255035825,-0.14633487985476426,False,False,False,False,-3991153,-2731494.900670683,False,False,False,False,676520.9879833246,False,False,False,False
2025-04-04 00:00:00+00:00,33.8072549299,35.1139337177,33.5429828155,35.030736941,1027980,,,,,,,,,#000000,,36.03130888827214,,44.50014338712723,-6.029857502287861,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8522635485999326,1.0545032441317328,False,False,False,False,-0.2932245695915997,-0.21977972472318197,False,False,False,False,-5019133,-2821206.198683597,False,False,False,False,690303.6943369197,False,False,False,False
2025-04-07 00:00:00+00:00,32.8186814649,34.4630412878,31.3994423321,32.8186814649,1469720,,,,,,32.89372169493333,,32.89372169493333,#000000,,35.094868723574656,,39.77915459648048,-4.137705098353877,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8097052074374982,1.0769958475026744,False,False,False,False,-0.34282825441539394,-0.2813039895692879,False,False,False,False,-6488853,-2965035.4850097303,False,False,False,False,720869.0396570405,False,False,False,False
2025-04-08 00:00:00+00:00,32.0356529779,34.3162234465,31.6147751661,33.7778913616,1171677,,,,,,32.788073177947695,,32.788073177947695,#000000,,34.899650069672575,,35.62436323652166,-7.864714426295521,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8339972127690449,1.0744601420052569,False,False,False,False,-0.33976458515966135,-0.31053428736447464,False,False,False,False,-7660530,-3149172.52481327,False,False,False,False,738547.7831999017,True,False,False,False
2025-04-09 00:00:00+00:00,34.7860405387,34.9915855166,31.5168966052,31.8105322878,1156585,,,,,,33.085524529897626,,33.085524529897626,#000000,,34.90143752327898,,39.58862986761542,-7.864714426295521,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8452935608182738,1.0428429446161982,False,False,False,False,-0.31417855175779735,-0.312356419561136,False,False,False,False,-6503945,-3280732.229722554,False,False,False,False,754941.3995450037,False,False,False,False
2025-04-10 00:00:00+00:00,33.151468572,34.4336777196,31.9289653465,34.1791934613,1011251,,,,,,33.103575614064944,,33.103575614064944,#000000,,34.82820077495435,,39.79601619765697,-7.864714426295521,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8551762290008783,1.0384848221239966,False,False,False,False,-0.32060142641641354,-0.3164789229887748,False,False,False,False,-7515196,-3446789.6324785324,False,False,False,False,764992.7564255918,False,False,False,False
