date,Close,High,Low,Open,Volume,aVWAP_peak_166,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_148,aVWAP_valley_120,aVWAP_valley_113,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_72,aVWAP_valley_63,aVWAP_valley_42,aVWAP_OB_bull_171,aVWAP_OB_bull_95,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,6.452570717,6.6400053234,6.3982758919,6.3982758919,286842,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,286842.0,False,False,False,False
2022-01-07 00:00:00+00:00,6.2542647612,6.4678250213,6.1017217182,6.4678250213,628827,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-628827,-46579.777777777774,False,False,False,False,312174.2222222222,False,False,False,False
2022-01-14 00:00:00+00:00,6.4087145922,6.4700420045,6.2390104569,6.3000276741,772031,,,,,,,,,,,,,,,,#000000,,,,12.996737446362264,-82.49184361590567,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,143204,-32521.720164609054,False,False,False,False,346237.68724279833,False,False,False,False
2022-01-21 00:00:00+00:00,6.4317123718,6.5083716373,6.3703849595,6.3703849595,870162,,,,,,,,,,,,,,,,#000000,,,,23.33391943277978,-72.00921719027241,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1013366,44951.44429202865,False,False,False,False,385046.89559518365,False,False,False,False
2022-01-28 00:00:00+00:00,6.4240464453,6.4777079311,6.2477301347,6.4163805187,473985,,,,,,,,,,,,,,,,#000000,,,,30.386105958523423,-64.52285470664565,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,539381,81575.85582595246,False,False,False,False,391634.90332887374,False,False,False,False
2022-02-04 00:00:00+00:00,6.3857168125,6.5007057107,6.3473871798,6.4317123718,228644,,,,,,,,,,,,,,,,#000000,,,,33.883901246226266,-60.182226620591514,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,310737,98550.75539440042,False,False,False,False,379561.50308229047,False,False,False,False
2022-02-11 00:00:00+00:00,6.2400642082,6.4332455571,6.209400502,6.4010486656,251639,,,,,,,,,,,,,,,,#000000,,,,32.56282753979452,-60.182226620591514,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59098,95628.32906888929,False,False,False,False,370085.7621132319,False,False,False,False
2022-02-18 00:00:00+00:00,6.1575134035,6.3090575471,6.118980779,6.2400642082,256069,,,,,,,,,,,,,,,,#000000,,,,30.281852781038307,-60.182226620591514,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-196971,73954.30469341601,False,False,False,False,361640.0760307702,False,False,False,False
2022-02-25 00:00:00+00:00,6.1112742541,6.1498068786,5.9224643938,6.1498068786,242284,,,,,,,,,,,,,,,,#000000,,6.0611818421666666,,28.03743643615249,-60.182226620591514,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-439255,35938.800642051865,False,False,False,False,352798.88521367614,False,False,False,False
2022-03-04 00:00:00+00:00,6.2731112772,6.3424700014,5.9340241811,6.1729264534,244071,,,,,,,,,,,,,,,,#000000,,6.122415998257078,,31.914514785000282,-56.009368724375236,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1928251118182132,-0.1928251118182132,False,False,False,False,-195184,18818.59318708506,False,False,False,False,344744.96779044083,False,False,False,False
2022-03-11 00:00:00+00:00,6.2808178021,6.3424700014,6.1652199284,6.2962308519,175654,,,,,,,,,,,,,,,,#000000,,6.159674282190587,,34.891703440731945,-51.306903297030395,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.026337733643058015,-0.0832436890875776,False,False,False,False,-19530,15977.95665470839,False,False,False,False,332219.7109170749,False,False,False,False
2022-03-18 00:00:00+00:00,6.2519997069,6.4301855722,6.1822748031,6.3193504267,199291,,,,,,,,,,,,,,,,#000000,,6.23877782009302,,36.44322829243441,-47.95370920211153,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1125449559063759,0.01465063340939915,False,False,False,False,-218821,-1414.558653047785,False,False,False,False,322373.1397380323,False,False,False,False
2022-03-25 00:00:00+00:00,6.1590331685,6.3525585126,6.1357915339,6.2519997069,243708,,,,,,,,,,,,,,,,#000000,,6.22178469908064,,35.925555887854635,-46.582836653626934,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.010504936822409583,0.012577785115904367,False,False,False,False,-462529,-35571.18393800721,False,False,False,False,316546.0923500299,False,False,False,False
2022-04-01 00:00:00+00:00,6.3139773992,6.3759550915,6.1667803801,6.1900220147,321427,,,,,,,,,,,,,,,,#000000,,6.239790139678885,,39.31522913981051,-41.42467529448683,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07034477742556187,0.04146128127073312,False,False,False,False,-141102,-43388.28142408075,False,False,False,False,316907.6410648425,False,False,False,False
2022-04-08 00:00:00+00:00,6.2752413415,6.3991967261,6.2365052839,6.3682078799,261362,,,,,,,,,,,,,,,,#000000,,6.251659966122487,,41.037898811420895,-37.961904406693826,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.15044139288107142,0.09595133707590227,False,False,False,False,-402464,-69986.48280007477,False,False,False,False,312793.14913411345,False,False,False,False
2022-04-15 00:00:00+00:00,6.2461892983,6.3062301877,6.2055164377,6.2365052839,176030,,,,,,,,,,,,,,,,#000000,,6.2511949213531555,,41.75680848054087,-35.49692319118098,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.180465584042192,0.13820846055904715,False,False,False,False,-578494,-107653.70629636552,False,False,False,False,302662.5454945495,False,False,False,False
2022-04-22 00:00:00+00:00,6.1449418408,6.3240719579,6.113788777,6.2539775642,261256,,,,,,,,,,,,,,,,#000000,,6.2420632627189985,,40.67131740350363,-34.87910147641601,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.09856752673185469,0.11838799364545091,False,False,False,False,-839750,-161883.06138552362,False,False,False,False,299595.3939764347,False,False,False,False
2022-04-29 00:00:00+00:00,5.93465866,6.1293653089,5.926870394,6.1293653089,237259,,,,,,,,,,,,,,,,#000000,,6.212357854731472,,37.48449846925389,-34.87910147641601,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.11222013038497151,False,False,False,False,-1077009,-229670.1679495589,False,False,False,False,294977.88331151364,False,False,False,False
2022-05-06 00:00:00+00:00,5.8411994685,5.9424469259,5.7749992078,5.9424469259,222102,,,,,,,,,,,,,,,,#000000,,6.176019082079411,,34.400717391503186,-34.87910147641601,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.22752419240018273,False,False,False,False,-1299111,-308888.0073607027,False,False,False,False,289579.669732883,False,False,False,False
2022-05-13 00:00:00+00:00,5.7107460137,5.9035055961,5.6153397557,5.8022581387,328501,,,,,,,,,,,,,,,,#000000,,5.994393061818798,,31.24280262785672,-34.87910147641601,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.28517622340778837,False,False,False,False,-1627612,-406571.2660747247,False,False,False,False,292462.73123415094,False,False,False,False
2022-05-20 00:00:00+00:00,5.6950786721,5.7420806969,5.6480766473,5.7264133553,193248,,,,,,,,,,,,,,,,#000000,,5.9684705685385255,,28.88133588012031,-34.87910147641601,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3140022389115912,False,False,False,False,-1820860,-511333.39451363403,False,False,False,False,285113.4918834731,False,False,False,False
2022-05-27 00:00:00+00:00,6.1024295537,6.1259305661,5.6872450013,5.6950786721,176121,,,,,,,,,,,,,,,,#000000,,5.984483594693683,,33.938571673262196,-34.87910147641601,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.10624544720840955,-0.21012384306000037,False,False,False,False,-1644739,-595289.3652904019,False,False,False,False,277039.97396617883,False,False,False,False
2022-06-03 00:00:00+00:00,6.1494315785,6.2591029697,6.0710948705,6.1729325909,163104,,,,,,,,,,,,,,,,#000000,,6.010742230046731,,38.10800785656912,-30.44780689637847,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.16972797715779034,-0.020197932951105016,False,False,False,False,-1481635,-660944.5974911128,False,False,False,False,268600.27219090634,False,False,False,False
2022-06-10 00:00:00+00:00,6.1024295537,6.2932577744,6.0105405952,6.1885999325,188401,,,,,,,,,,,,,,,,#000000,,6.05577063236904,,40.56427538529469,-27.239033413336916,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.15536609982476748,0.06758408343683123,False,False,False,False,-1670036,-735692.1087880674,False,False,False,False,262659.58536195033,False,False,False,False
2022-06-17 00:00:00+00:00,5.5634456122,5.9496729731,5.547685143,5.9300887961,244095,,,,,,,,,,,,,,,,#000000,,5.968103144555377,,38.09915167375547,-27.239033413336916,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2735420611541575,-0.10297898885866315,True,False,False,False,-1914131,-822983.8785074698,False,False,False,False,261284.43089069473,False,False,False,False
2022-06-24 00:00:00+00:00,5.8156131187,5.8550142916,5.5319246739,5.5555653776,187515,,,,,,,,,,,,,,,,#000000,,5.864112926658764,,38.99908016486913,-27.239033413336916,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.22290362163702854,False,False,False,False,-1726616,-889919.5912106201,False,False,False,False,255820.02860249512,False,False,False,False
2022-07-01 00:00:00+00:00,6.0362596869,6.052020156,5.7882687047,5.8234933532,177367,,,,,,,,,,,,,,,,#000000,,5.900140976181345,,41.5502446456055,-24.061113428146328,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8937802069133889,1.0638840861208523,False,False,False,False,-0.012790994642614956,-0.11784730813982175,False,False,False,True,-1549249,-938758.8066765001,False,False,False,False,250008.69315045845,False,False,False,False
2022-07-08 00:00:00+00:00,5.8865352299,6.0914213289,5.8077328841,6.0441399214,106510,,,,,,,,,,,,,,,,#000000,,5.907112731447291,,42.327055026063434,-22.54396513247613,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9429846621159975,1.0308451322061354,False,False,False,False,0.028405528759453062,-0.04472088969018434,False,False,False,False,-1655759,-991869.9321078705,False,False,False,False,239379.16032449857,False,False,False,False
2022-07-15 00:00:00+00:00,5.8648645848,5.9574573411,5.8077328841,5.9101759336,122412,,,,,,,,,,,,,,,,#000000,,5.906940914608115,,42.733925672127825,-21.360164318556812,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9199574429799594,1.0533473773742927,False,False,False,False,-0.06543015328383846,-0.0550755214870114,False,False,False,False,-1778171,-1050114.4556554356,False,False,False,False,230714.9262263876,False,False,False,False
2022-07-22 00:00:00+00:00,5.8014606433,5.9441195116,5.7618331799,5.8965665555,136440,,,,,,,,,,,,,,,,#000000,,5.902340524772972,,42.58226926758353,-20.705057116856253,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8919712083845143,1.0612898846765084,False,False,False,False,-0.107194243420938,-0.0811348824539747,False,False,False,False,-1914611,-1114151.236717996,False,False,False,False,223731.59835776628,False,False,False,False
2022-07-29 00:00:00+00:00,6.0630019018,6.0630019018,5.7726911049,5.8252371214,180002,,,,,,,,,,,,,,,,#000000,,5.912409422854272,,44.707002184467825,-17.871227670575976,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.914311851332048,1.0368411507800066,False,False,False,False,-0.016007391161639718,-0.04857113680780721,False,False,False,False,-1734609,-1160111.0710351814,False,False,False,False,220492.3688497836,False,False,False,False
2022-08-05 00:00:00+00:00,6.1898097847,6.3641706238,6.0392254238,6.0392254238,239405,,,,,,,,,,,,,,,,#000000,,5.99453926021109,,47.16198691091438,-14.811063049553105,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9425098412164936,0.9926623088371005,False,False,False,False,0.34282810868224967,0.14712848593722122,False,False,False,False,-1495204,-1184932.7694770198,False,False,False,False,221893.30449054038,False,False,False,False
2022-08-12 00:00:00+00:00,6.3265245335,6.3343330902,6.1660333067,6.2135862628,163854,,,,,,,,,,,,,,,,#000000,,6.026664589190167,,49.8559107138458,-11.614043442177206,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9834871596654036,0.9867052449962875,False,False,False,False,0.3428281213744022,0.24497830365581172,False,False,False,False,-1331350,-1195778.4902564997,False,False,False,False,217594.09675050035,False,False,False,False
2022-08-19 00:00:00+00:00,6.2309095532,6.3583961936,6.187882812,6.3265245335,116581,,,,,,,,,,,,,,,,#000000,,6.04205321203799,,50.96910119703903,-9.99732980456794,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.001076352029812,0.9633708882194549,False,False,False,False,0.34282812664313905,0.29390321514947537,False,False,False,False,-1447931,-1214456.4539412034,False,False,False,False,210111.6451393522,False,False,False,False
2022-08-26 00:00:00+00:00,6.1512304029,6.2707491283,6.1113908277,6.191069978,155626,,,,,,,,,,,,,,,,#000000,,6.049808879062834,,51.10590195136451,-9.31114994199475,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0214001779931259,0.9527695645914189,False,False,False,False,0.24112415627731654,0.26751368571339595,False,False,False,False,-1603557,-1243278.7166122254,False,False,False,False,206075.6714253261,False,False,False,False
2022-09-02 00:00:00+00:00,6.2707491283,6.446043259,6.0954549977,6.0954549977,245496,,,,,,,,,,,,,,,,#000000,,6.074873394762317,,52.09770457844763,-7.79020170549434,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0171861329594596,0.9551185453283126,False,False,False,False,0.3386201879890277,0.30306693685121183,False,False,False,False,-1358061,-1251781.1079742827,False,False,False,False,208995.6957641908,False,False,False,False
2022-09-09 00:00:00+00:00,6.4141715988,6.4141715988,6.1352945728,6.2388774682,139849,,,,,,,,,,,,,,,,#000000,,6.090310083673641,,53.79928559476443,-5.622050258110669,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9866925282078995,0.96087179434413,False,False,False,False,0.34282807880293176,0.3229475078270718,False,True,False,False,-1218212,-1249294.507383595,False,True,False,False,203873.7183001767,False,True,False,False
2022-09-16 00:00:00+00:00,6.248837362,6.454011174,6.1446900726,6.446043259,268747,,,,,,,,,,,,,,,,#000000,,6.176418876274092,,53.58233677554995,-5.346437106889184,False,False,False,False,True,,-1.0,6.454011,6.14469,133.0,0,0.9856224336507442,0.9687352698680575,False,False,False,False,0.34282808848795465,0.33288779815751324,False,False,False,False,-1486959,-1266899.2846144398,False,False,False,False,208679.14657423767,False,False,False,False
2022-09-23 00:00:00+00:00,5.6960555953,6.3449733214,5.6559989456,6.2167920422,254579,,,,,,,,,,,,,,,,#000000,,6.106679495393023,,49.846996364454895,-5.346437106889184,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9222074830022873,0.9754601458190978,False,False,False,False,-0.11236558709217044,0.1102611055326714,False,False,False,False,-1741538,-1302057.707976333,False,False,False,False,212079.13571688675,False,False,False,False
2022-09-30 00:00:00+00:00,5.0711718591,5.6640102755,5.0711718591,5.6399762857,920298,,,,,,,,,,,,,,,,#000000,,5.787966094602435,,44.603829520243565,3.133208509418729,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8385718572364598,1.0703266689594564,False,False,False,False,-0.34282825441539394,-0.11628357444136127,False,False,False,False,-2661836,-1402782.0259040121,False,False,False,False,264539.7923304507,False,False,False,False
2022-10-07 00:00:00+00:00,5.2153757983,5.4396930369,5.095205849,5.1272511688,322911,,,,,,,,,,,,,,,,#000000,,5.730983932043245,,41.8792769263281,0.35774221218478175,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.833692403307549,1.0982745661748272,False,False,False,False,-0.34282825441539394,-0.2295559144283776,False,False,False,False,-2338925,-1472125.9499111222,False,False,False,False,268863.58549115807,False,False,False,False
2022-10-14 00:00:00+00:00,5.0651633617,5.263443778,5.0391265393,5.1592964886,225612,,,,,,,,,,,,,,,,#000000,,5.689043010005585,,39.38215614584069,-2.174274099814454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8330960703378693,1.1076301142682587,False,False,False,False,-0.34282825441539394,-0.28619208442188576,False,False,False,False,-2564537,-1553045.2869547426,False,False,False,False,265659.76434366487,False,False,False,False
2022-10-21 00:00:00+00:00,5.0409667214,5.1780810162,4.9441801604,5.0893600019,359395,,,,,,,,,,,5.054409299333334,,,,5.054409299333334,#000000,,5.458642321889004,,37.50947487881605,-4.1031907787740565,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8331908842858534,1.1208279606291436,False,False,False,False,-0.34282825441539394,-0.31451016941863985,False,False,False,False,-2923932,-1654592.450884021,False,False,False,False,272603.115133023,False,False,False,False
2022-10-28 00:00:00+00:00,5.3071297643,5.3151953111,5.0329011747,5.0409667214,319348,,,,,,,,,,,5.13157090038431,,,,5.13157090038431,#000000,,5.454359268375026,,38.08639331101458,-4.1031907787740565,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8724461735186707,1.0787025312206526,False,False,False,False,-0.2766613482922246,-0.29558575885543226,False,False,False,False,-2604584,-1724962.1952629823,False,False,False,False,276065.6991972435,False,False,False,False
2022-11-04 00:00:00+00:00,5.3555230448,5.4281129656,5.2426053903,5.3474574981,261444,,,,,,,,,,,5.190108683940271,,,,5.190108683940271,#000000,,5.4589820835078715,,38.82783544578919,-4.1031907787740565,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9196450872595692,1.0396262956323536,False,False,False,False,-0.1859435847784949,-0.2407646718169636,False,False,False,False,-2343140,-1770753.1437620206,False,False,False,False,274982.61036781804,False,False,False,False
2022-11-11 00:00:00+00:00,5.4603751526,5.5087684332,5.2668020305,5.3393919513,270357,,,,,,,,,,,5.23966076096622,,,,5.23966076096622,#000000,,5.46574111831818,,40.07565857487422,-4.1031907787740565,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.943152484230146,1.0242587114037454,False,False,False,False,-0.1571669358676153,-0.19896580384228946,False,False,False,False,-2072783,-1793125.7257055747,False,False,False,False,274639.9725627945,False,False,False,False
2022-11-18 00:00:00+00:00,5.4134829514,5.5514577792,5.4119818721,5.4119818721,256359,,,,,,,,,,,5.277988430994834,,,,5.277988430994834,#000000,,5.472614920668348,,40.7213430322695,-4.1031907787740565,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9580742160281012,0.997637363946425,False,False,False,False,-0.10621381720401857,-0.152589810523154,False,False,False,False,-2329142,-1832830.6349125693,False,False,False,False,273285.8264470319,False,False,False,False
2022-11-25 00:00:00+00:00,5.5352254465,5.5595739456,5.4215991177,5.4784122821,183531,,,,,,,,,,,5.3032843331061095,,,,5.3032843331061095,#000000,,5.47854834032583,,42.04679025139503,-4.1031907787740565,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9513410068260792,1.0471139701559697,False,False,False,False,-0.028267792788241118,-0.09042880165569757,False,False,False,False,-2145611,-1855999.5508449716,False,False,False,False,266637.3207842888,False,False,False,False
2022-12-02 00:00:00+00:00,5.6488517753,5.7137811061,5.4702961158,5.5595739456,301755,,,,,,,,,,,5.350845096560328,,,,5.350845096560328,#000000,,5.494721776304849,,43.771631623746806,-4.1031907787740565,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.906845591235904,1.0439488664808418,False,False,False,False,0.34282811490771864,0.12619965662601054,False,False,False,False,-1843856,-1855100.0285601588,False,False,False,False,269238.63035582297,False,False,False,False
2022-12-09 00:00:00+00:00,5.6001547773,5.6671131496,5.5433416129,5.6488517753,209607,,,,,,,,,,,5.375345969807187,,,,5.375345969807187,#000000,,5.503222694191525,,44.69627702979675,-4.1031907787740565,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9230904102829867,1.0559565233268384,False,False,False,False,0.34282811828934906,0.23451388745767981,False,False,False,False,-2053463,-1869793.582000147,False,False,False,False,264821.47255168797,False,False,False,False
2022-12-16 00:00:00+00:00,5.5869254261,5.7787104369,5.5374836082,5.6326194427,292536,,,,,,,,,,,5.406219860239345,,,,5.406219860239345,#000000,,5.515934932199276,,45.269835104449015,-4.1031907787740565,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9893705951188553,1.0152542460863945,False,False,False,False,0.34282813034519216,0.288671008901436,False,False,False,False,-2345999,-1905068.0574075435,False,False,False,False,266874.4005108222,False,False,False,False
