date,Open,High,Low,Close,Volume,aVWAP_peak_866,aVWAP_peak_823,aVWAP_peak_793,aVWAP_peak_792,aVWAP_peak_766,aVWAP_valley_861,aVWAP_valley_810,aVWAP_valley_774,aVWAP_valley_757,aVWAP_valley_726,aVWAP_valley_673,aVWAP_valley_602,aVWAP_valley_568,aVWAP_valley_540,aVWAP_valley_510,aVWAP_valley_468,aVWAP_valley_438,aVWAP_valley_399,aVWAP_valley_372,aVWAP_valley_334,aVWAP_valley_317,aVWAP_valley_284,aVWAP_OB_bull_673,aVWAP_OB_bull_568,aVWAP_OB_bull_510,aVWAP_OB_bull_284,aVWAP_OB_bear_823,aVWAP_OB_bear_793,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,58.615,60.15,58.495,60.02,11007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11007.0,False,False,False,False
2025-02-03 16:00:00+00:00,60.02,60.165,59.44,59.81,8099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8099.0,-125.56589147286822,False,False,False,False,10961.91472868217,False,False,False,False
2025-02-03 17:00:00+00:00,59.81,60.08,59.515,59.695,10988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19087.0,-419.541614085692,False,False,False,False,10962.319151493299,False,False,False,False
2025-02-03 18:00:00+00:00,59.695,59.975,59.54,59.88,6515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.608500204331861,-37.75234981610133,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12572.0,-607.9518216192472,False,False,False,False,10893.368466974023,False,False,False,False
2025-02-03 19:00:00+00:00,59.88,60.12,59.79,59.83,8171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.178122799737174,-31.756199492496457,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20743.0,-920.1231112065457,False,False,False,False,10851.161203920163,False,False,False,False
2025-02-03 20:00:00+00:00,59.83,59.84,59.345,59.385,19019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.868011396297515,-31.756199492496457,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39762.0,-1522.3227528932657,False,False,False,False,10977.794363549307,False,False,False,False
2025-02-04 15:00:00+00:00,59.59,59.98,59.48,59.575,5384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.550471802645276,-30.36778044270483,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34378.0,-2031.713097809649,False,False,False,False,10891.06886954079,False,False,False,False
2025-02-04 16:00:00+00:00,59.575,59.745,59.225,59.255,3661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.54944044968073,-30.36778044270483,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38039.0,-2589.9656079211272,False,False,False,False,10778.974778540158,False,False,False,False
2025-02-04 17:00:00+00:00,59.26,59.29,58.86,59.245,9651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.470059150676676,-30.36778044270483,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47690.0,-3289.190947333203,False,False,False,False,10761.486797477519,False,False,False,False
2025-02-04 18:00:00+00:00,59.245,59.34,58.845,58.85,13689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.990776023536988,-30.36778044270483,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61379.0,-4189.808141948191,False,False,False,False,10806.874599067014,False,False,False,False
2025-02-04 19:00:00+00:00,58.855,59.235,58.755,58.785,18671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.039754514213776,-30.36778044270483,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80050.0,-5365.935147499382,False,False,False,False,10928.79902388768,False,False,False,False
2025-02-04 20:00:00+00:00,58.78,58.82,58.455,58.525,50049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.710804151845664,-26.765844173207263,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-130099.0,-7299.781114204818,False,False,False,False,11535.313767703374,False,False,False,False
2025-02-05 15:00:00+00:00,58.73,59.22,58.37,59.15,8380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,58.91333333333334,,26.034806125347814,-30.11755167582541,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121719.0,-9073.722492279161,False,False,False,False,11486.394174405646,False,False,False,False
2025-02-05 16:00:00+00:00,59.155,59.45,59.155,59.29,6538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,59.082064396478536,,33.09512117076049,-23.91973774369181,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115181.0,-10718.796562166306,False,False,False,False,11409.674884879976,False,False,False,False
2025-02-05 17:00:00+00:00,59.28,59.335,59.085,59.27,3313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,59.108947762967844,,37.60446918111147,-20.13273089029645,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-118494.0,-12389.729948799386,False,False,False,False,11284.145041703541,False,False,False,False
2025-02-05 18:00:00+00:00,59.27,59.415,59.205,59.24,3949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,59.14058941989781,,40.288381471171405,-17.870020166837783,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-122443.0,-14095.982197655208,False,False,False,False,11170.4218627624,False,False,False,False
2025-02-05 19:00:00+00:00,59.24,59.325,59.105,59.19,2732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,59.14783584885464,,41.50799363813109,-16.71560215367851,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125175.0,-15818.137512420244,False,False,False,False,11039.593616828099,False,False,False,False
2025-02-05 20:00:00+00:00,59.19,59.675,59.13,59.61,29163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,59.322479919864385,,47.203263335997406,-11.302639852358709,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-96012.0,-17061.4532099021,False,False,False,False,11320.57666152844,False,False,False,False
2025-02-06 15:00:00+00:00,59.67,60.27,59.67,60.26,5306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,59.3889768612856,,55.31583987400191,-3.841761574410185,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-90706.0,-18203.229129128427,False,False,False,False,11227.327410962107,False,False,False,False
2025-02-06 16:00:00+00:00,60.26,60.39,60.105,60.105,3160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,59.81497765465855,,58.87864879719326,-0.686016372037308,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93866.0,-19376.2953441807,False,False,False,False,11102.252567381298,False,False,False,False
2025-02-06 17:00:00+00:00,60.105,60.3,60.08,60.26,1609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,59.82705118418723,,62.16146145934171,2.3905808493416956,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-92257.0,-20506.22874969728,False,False,False,False,10955.070357034301,False,False,False,False
