date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_163,aVWAP_peak_154,aVWAP_peak_147,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_158,aVWAP_valley_148,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_107,aVWAP_valley_96,aVWAP_OB_bull_171,aVWAP_OB_bull_96,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,9.50446955,9.7160784947,9.2103689828,9.6909723487,118306,,,,,,,,,,,,,,,,,#000000,,9.691245929523674,,20.137788773458823,-32.78832795235118,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.32943907531766786,-0.2672711696740463,False,False,False,False,-582939,-231163.80641752458,False,False,False,False,113293.33757580805,False,False,False,False
2022-03-18 00:00:00+00:00,9.9164503594,9.9742722273,9.258726611,9.533380484,97255,,,,,,,,,,,,,,,,,#000000,,9.701542380621184,,24.86325315782105,-28.604047075039848,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.24775542452417065,-0.2575132970991085,False,False,False,False,-485684,-250017.15409030052,False,False,False,False,112105.31257019263,False,False,False,False
2022-03-25 00:00:00+00:00,10.5524909072,10.6030850417,9.8297175574,9.9598167604,145908,,,,,,,,,,,,,,,,,#000000,,9.818401150415326,,32.70035946098974,-21.53479703999751,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.19420655451257698,-0.031653371293265745,False,False,False,False,-339776,-256665.95749101898,False,False,False,False,114609.21534277096,False,False,False,False
2022-04-01 00:00:00+00:00,10.6175405087,10.7837783791,10.2127874328,10.5163522397,92749,,,,,,,,,,,,,,,,,#000000,,10.106971946033523,,38.65694129407602,-16.425681410864442,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428281846214114,0.15558740666407284,False,False,False,False,-247027,-255951.9606398324,False,False,False,False,112989.94013219532,False,False,False,False
2022-04-08 00:00:00+00:00,10.5018967727,10.7289198819,10.2551419511,10.4223917042,133469,,,,,,,,,,,,,,,,,#000000,,10.148683077421518,,42.18145027858412,-13.663344344083612,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3384709189747647,0.24702916281941878,False,False,False,False,-380496,-265177.44503688184,False,False,False,False,114506.90752981047,False,False,False,False
2022-04-15 00:00:00+00:00,10.4232600538,10.7435278209,10.252207951,10.5018967727,79601,,,,,,,,,,,,,,,,,#000000,,10.168135604526563,,44.20937973629304,-12.238530237123918,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34253855331941674,0.29478385806941776,False,False,False,False,-460097,-279615.9305897054,False,False,False,False,111921.28474982451,False,False,False,False
2022-04-22 00:00:00+00:00,9.8191185842,10.7678390559,9.7390516425,10.4596541183,127344,,,,,,,,,,,,,,,,,#000000,,10.136101876960268,,42.607218462938256,-12.238530237123918,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1796346588349831,0.23720925845220042,False,False,False,False,-587441,-302417.78758306056,False,False,False,False,113063.70810168936,False,False,False,False
2022-04-29 00:00:00+00:00,9.3532745595,9.702657578,9.2804864306,9.5643601332,103811,,,,,,,,,,,,,,,,,#000000,,10.047257056146018,,39.78829772064851,-12.238530237123918,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.30524812775688287,-0.034019434652341224,False,False,False,False,-691252,-331220.3218361672,False,False,False,False,112378.32231637904,False,False,False,False
2022-05-06 00:00:00+00:00,9.1567466115,9.5570813203,9.0038915409,9.3605533724,135005,,,,,,,,,,,,,,,,,#000000,,9.939949673109309,,37.17403100122312,-5.21192386879185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.18842384453386757,False,False,False,False,-826257,-367889.70540385856,False,False,False,False,114054.37251516577,False,False,False,False
2022-05-13 00:00:00+00:00,8.5748174229,9.2053690816,8.519022378,9.0475644182,139326,,,,,,,,,,,,,,,,,#000000,,9.806230449530643,,33.82505143250094,-8.24589006580716,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.26562604947463075,False,False,False,False,-965583,-412163.28278135054,False,False,False,False,115926.34492144978,False,False,False,False
2022-05-20 00:00:00+00:00,8.6996221286,9.1768165913,8.4727712224,8.6188661426,115005,,,,,,,,,,,,,,,,,#000000,,9.486447075600104,,32.23030192590538,-9.636136135136645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3042271519450124,False,False,False,False,-850578,-444638.447019769,False,False,False,False,115858.09714949054,False,False,False,False
2022-05-27 00:00:00+00:00,9.0226460726,9.0226460726,8.5307687033,8.684939222,91438,,,,,,,,,,,,,,,,,#000000,,9.455414337658018,,33.01944751968255,-9.636136135136645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3235277031802032,False,False,False,False,-759140,-467934.85835163796,False,False,False,False,114049.20106434308,False,False,False,False
2022-06-03 00:00:00+00:00,8.9345486333,9.0593533389,8.8831584604,8.9639144464,91236,,,,,,,,,,,,,,,,,#000000,,9.436338824576923,,33.31570408510174,-9.636136135136645,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.26119828522716243,-0.29236299420368284,False,False,False,False,-850376,-496263.8318070722,False,False,False,False,112359.33431883619,False,False,False,False
2022-06-10 00:00:00+00:00,8.6555734089,9.1107435119,8.6333606457,8.9785973529,118271,,,,,,,,,,,,,,,,,#000000,,9.390012748386738,,32.71774059169852,-9.636136135136645,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.30232505993748193,-0.2973440270705824,False,False,False,False,-968647,-531255.1775991409,False,False,False,False,112797.23548040388,False,False,False,False
2022-06-17 00:00:00+00:00,7.7744671338,8.6481691545,7.7004245896,8.5148925751,184171,,,,,,,,,,,,,,,,,#000000,,9.219004204996255,,30.330775939278016,-11.757417816739604,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32008614074298813,False,False,False,False,-1152818,-577296.8681473527,False,False,False,False,118084.18100037395,False,False,False,False
2022-06-24 00:00:00+00:00,7.9817862573,8.1002543279,7.6189777911,7.88553095,104342,,,,,,,,,,,,,,,,,#000000,,8.736674226915031,,29.7598862686969,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.331457197579191,False,False,False,False,-1048476,-612199.0260623636,False,False,False,False,117066.24166701292,False,False,False,False
2022-07-01 00:00:00+00:00,8.3445947236,8.3445947236,7.7152330985,7.9817862573,122005,,,,,,,,,,,,,,,,,#000000,,8.718626622136492,,31.186434098549164,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8013150676542852,1.1548279290839292,False,False,False,False,-0.26731823703234114,-0.2993877173057661,False,False,False,False,-926471,-635478.4315392256,False,False,False,False,117432.07561760455,False,False,False,False
2022-07-08 00:00:00+00:00,8.4852755574,8.5297010839,8.0262117838,8.2039138897,49571,,,,,,,,,,,,,,,,,#000000,,8.720932892893519,,32.87430756568339,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8284768769520456,1.1435595218642771,False,False,False,False,-0.13652111279465362,-0.21795441505020985,False,False,False,True,-876900,-653361.5106844681,False,False,False,False,112405.32927555978,False,False,False,False
2022-07-15 00:00:00+00:00,7.99276637,8.4938036719,7.9559374763,8.4926798118,77041,,,,,,,,,,,,,,,,,#000000,,8.69909724298343,,32.822706345274895,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8299575192334825,1.1380247189323236,False,False,False,False,-0.1136285549143203,-0.1657914849822651,True,False,False,False,-953941,-675626.6580411742,False,False,False,False,109785.74932922202,False,False,False,False
2022-07-22 00:00:00+00:00,8.2472816656,8.4041593059,7.9783485678,7.9932892954,92785,,,,,,,,,,,,,,,,,#000000,,8.680253759210734,,33.97107304837037,-12.49740244021391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8649284687367362,1.1369330059251703,False,False,False,False,-0.133895273201873,-0.14984337909206905,False,False,False,False,-861156,-689369.5722603465,False,False,False,False,108526.43456409447,False,False,False,False
2022-07-29 00:00:00+00:00,8.5909184016,8.6282702208,8.142696572,8.3369260315,131375,,,,,,,,,,,,,,,,,#000000,,8.682266699738966,,36.268507920711585,-12.49740244021391,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9285506043603791,1.0799798732272867,False,False,False,False,-0.017785275183916458,-0.08381432713799275,False,False,False,False,-729781,-692363.0113521726,False,False,False,False,110218.92089268006,False,False,False,False
2022-08-05 00:00:00+00:00,8.5386258548,8.6282702208,8.4041593059,8.6058591293,143445,,,,,,,,,,,,,,,,,#000000,,8.685978371095912,,37.7514361995069,-18.894611126731732,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9145703887417119,1.1054685910203865,False,False,False,False,0.05990564820769272,-0.011954339465150014,False,False,False,False,-873226,-705760.2697705302,False,False,False,False,112680.11193766672,False,False,False,False
2022-08-12 00:00:00+00:00,8.8821992827,9.0629320739,8.4863333081,8.5460962187,149220,,,,,,,,,,,,,,,,,#000000,,8.638272168240812,,40.22987693634217,-16.336155309854163,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9067593120572139,1.085258284979355,False,False,False,False,0.2730848143190825,0.13056523742696624,False,False,False,False,-724006,-707111.8053430835,False,False,False,False,115386.77031265436,False,False,False,False
2022-08-19 00:00:00+00:00,8.5507177149,9.0065048707,8.5507177149,8.9424686587,152513,,,,,,,,,,,,,,,,,#000000,,8.639807004400149,,40.93056041893922,-15.50993465570744,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9136411276241475,1.0814893010309563,False,False,False,False,0.34282817382112246,0.23669670562404435,False,False,False,False,-876519,-719660.4864287811,False,False,False,False,118136.86140060589,False,False,False,False
2022-08-26 00:00:00+00:00,8.5582513869,8.8671319388,8.366142751,8.513049355,122373,,,,,,,,,,,,,,,,,#000000,,8.63166948552945,,41.46314238375908,-14.8097311345796,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9508869765634262,1.0606514304088734,False,False,False,False,0.21701817323499686,0.2268574394295206,False,False,False,False,-754146,-722214.9689155379,False,False,False,False,118450.64944500546,False,False,False,False
2022-09-02 00:00:00+00:00,8.7315258428,8.8294635788,8.490448339,8.5582513869,75976,,,,,,,,,,,,,,,,,#000000,,8.635133343462295,,42.59652650616151,-13.511980053598705,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9215166805498407,1.0651172373304156,False,False,False,False,0.22933956326888413,0.22809850134920237,False,False,False,False,-678170,-718952.3786254982,False,False,False,False,115304.3791157458,False,False,False,False
2022-09-09 00:00:00+00:00,9.3417532745,9.3417532745,8.8746656107,9.0178053787,134007,,,,,,,,,,,,,,,,,#000000,,8.694207393225089,,45.71500439888443,-10.342755052976187,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9632171309985542,1.0137244521076834,False,False,False,False,0.3428281736418439,0.28546333749552316,False,False,False,False,-544163,-706005.0172458316,False,False,False,False,116689.75844050536,False,False,False,True
2022-09-16 00:00:00+00:00,9.1810168722,9.6442443571,8.9987634355,9.4392092408,140827,,,,,,,,,,,,,,,,,#000000,,8.836737620676649,,47.329145886605396,-8.683381181944007,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9683203468798174,1.0107017269428717,False,False,False,False,0.342828188884975,0.3141457631902491,False,False,False,False,-684990,-704448.3493016959,False,False,False,False,118477.7022597272,False,False,False,False
2022-09-23 00:00:00+00:00,8.3608764072,9.4012397748,8.2469680093,9.3784580953,136122,,,,,,,,,,,,,,,,,#000000,,8.75696603616274,,45.84247008925967,-8.683381181944007,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.879262103963925,1.0696613265477177,False,False,False,False,0.03956803636174482,0.17685689977599697,False,False,False,False,-821112,-713090.101205274,False,False,False,False,119784.68727752518,False,False,False,False
2022-09-30 00:00:00+00:00,7.4534061704,8.1710290773,7.1107697095,8.1710290773,234848,,,,,,,,,,,,,,,,,#000000,,8.474649007085622,,42.66516376351261,-8.683381181944007,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.7834464046412829,1.1458952560869573,False,False,False,False,-0.34282825441539394,-0.08298567731969848,False,False,False,False,-1055960,-738487.8714863647,False,False,False,False,128307.89562733813,False,False,False,False
2022-10-07 00:00:00+00:00,6.8800672343,7.6014870877,6.8345038751,7.495172583,237460,,,,,,,,,,,,,,,,,#000000,,8.244159077086056,,39.34086181585727,-4.527668900366308,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7671858734448311,1.1759723756284253,False,False,False,False,-0.34282825441539394,-0.2129069658675462,False,False,False,False,-1293420,-779593.9550799674,False,False,False,False,136393.23669197975,False,False,False,False
2022-10-14 00:00:00+00:00,6.7408624035,7.0855655945,6.7255422616,6.8952550206,157405,,,,,,,,,,,,,,,,,#000000,,7.751631577667649,,36.727740966827206,-7.000390725105866,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7584064527431961,1.2115562185038065,False,False,False,False,-0.34282825441539394,-0.2778676101414701,False,False,False,False,-1450825,-829314.7732221921,False,False,False,False,137949.66360368495,True,False,False,False
2022-10-21 00:00:00+00:00,6.9783246018,7.1545062328,6.8174631126,6.8174631126,194025,,,,,,,,,,,,,,,,,#000000,,7.677970938018468,,35.79632583451232,-7.871374031713415,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7838264277431376,1.2121522888466458,False,False,False,False,-0.3183647490433895,-0.2981161795924298,False,False,False,False,-1256800,-860980.3455761038,False,False,False,False,142103.39222563422,False,False,False,False
2022-10-28 00:00:00+00:00,7.0013048145,7.1085458073,6.8787436799,6.9630044599,119192,,,,,,,,,,,,,,,,,#000000,,7.637378081102941,,35.22299368426049,-8.466026153031386,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8177704792811393,1.154942607896064,False,False,False,False,-0.31605441551512586,-0.30708529755377784,False,False,False,False,-1137608,-881471.2829408367,False,False,False,False,140406.25206077244,False,False,False,False
2022-11-04 00:00:00+00:00,7.0013048145,7.1238659491,6.8864037508,6.955344389,112770,,,,,,,,,,,,,,,,,#000000,,7.603435045857999,,34.8134707197949,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8336041286300354,1.147122389451689,False,False,False,False,-0.31259502040652687,-0.3098401589801524,False,False,False,False,-1137608,-900444.3730933673,False,False,False,False,138359.122278493,False,False,False,False
2022-11-11 00:00:00+00:00,7.292257952,7.4467549425,6.9017238926,6.9783246018,163221,,,,,,,,,,,,,,,,,#000000,,7.584246863968255,,35.76374238455204,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8672259171301717,1.1010065217600644,False,False,False,False,-0.2624645930894513,-0.2861523760348018,False,False,False,False,-974387,-905921.6047160808,False,False,False,False,140200.7428504565,False,False,False,False
2022-11-18 00:00:00+00:00,7.1841100586,7.3540567482,7.0605124662,7.292257952,199861,,,,,,,,,,,,,,,,,#000000,,7.558835659017738,,36.16467281991618,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8781604102519373,1.1086776578101691,False,False,False,False,-0.25282447586091056,-0.26948842594785616,False,False,False,False,-1174248,-925797.6339963712,False,False,False,False,144620.0211578301,False,False,False,False
2022-11-25 00:00:00+00:00,7.2304591558,7.2613585539,7.1081747878,7.1377609615,179952,,,,,,,,,,,,,,,,,#000000,,7.537787906227948,,36.658797453010315,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8743176905129555,1.10684095660666,False,False,False,False,-0.23836209432001543,-0.2539252601339358,False,False,False,False,-994296,-930871.5870336769,False,False,False,False,147237.20477576862,False,False,False,False
2022-12-02 00:00:00+00:00,7.4235803939,7.4776543406,7.1300361119,7.1686603596,153091,,,,,,,,,,,,,,,,,#000000,,7.40371822577698,,37.88341598540492,-8.968085498267591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8515979607133043,1.0922889997396485,False,False,False,False,0.027488177965818542,-0.11321854108405863,False,False,False,False,-841205,-924229.6176237749,False,False,False,False,147670.8192368228,False,False,False,False
2022-12-09 00:00:00+00:00,7.1686603596,7.4474501789,7.1532106605,7.4158555444,148845,,,,,,,,,,,,,,,,,#000000,,7.387617480963714,,37.99818888486824,-8.968085498267591,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8699180019537058,1.0996303611708265,False,False,False,False,0.33630595466259805,0.11154370678926971,False,False,False,False,-990050,-929105.2015034953,False,False,False,False,147757.79558965075,False,False,False,False
2022-12-16 00:00:00+00:00,7.0595720497,7.3634609128,7.012819917,7.1998284481,174634,,,,,,,,,,,,,,,,,#000000,,7.3607430910257,,37.76379008207919,-8.968085498267591,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9262172662889046,1.0753601349261515,False,False,False,False,0.13915929527009652,0.12535150102968312,False,False,False,False,-1164684,-946555.4828736067,False,False,False,False,149748.62554597293,False,False,False,False
2022-12-23 00:00:00+00:00,7.0595720497,7.1748939773,6.8768491308,7.0517800276,205976,,,,,,,,,,,,,,,,,#000000,,7.325125281539028,,37.5963623658013,-8.968085498267591,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.920829363532073,1.0479991347344928,False,False,False,False,-0.252406653135473,-0.06352757605289494,False,False,False,False,-1164684,-962713.1508088951,False,False,False,False,153913.61624627124,False,False,False,False
2022-12-30 00:00:00+00:00,6.9426917178,7.1141162047,6.8414733503,7.1141162047,196205,,,,,,,,,,,,,,,,,#000000,,7.132493245413886,,37.11187416705194,-8.968085498267591,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9078021236185971,1.074256910058761,False,False,False,False,-0.34282825441539394,-0.20317791523414444,False,False,False,False,-1360889,-992207.6581563844,False,False,False,False,157046.31133914005,False,False,False,False
2023-01-06 00:00:00+00:00,7.0920814603,7.1313945504,6.8940221122,6.9741421899,86089,,,,,,,,,,,,,,,,,#000000,,7.133129245295366,,37.58865648569354,-8.968085498267591,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8842336035891624,1.0898814241159116,False,False,False,False,-0.26538683091031035,-0.23428237307222738,False,False,False,False,-1274800,-1013140.4242188744,False,False,False,False,151790.21420290743,False,False,False,False
2023-01-13 00:00:00+00:00,7.3908609453,7.4616245076,6.9191038637,7.1549824045,131273,,,,,,,,,,,,,,,,,#000000,,7.160065938902503,,39.465339050866014,-8.968085498267591,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8922177079112874,1.05936322529991,False,False,False,False,0.10062679464174688,-0.06682778921524024,False,False,False,False,-1143527,-1022798.6890915504,False,False,False,False,150270.42055824763,False,False,False,False
2023-01-20 00:00:00+00:00,7.4773497436,7.5402506878,7.3358226191,7.4458992715,199672,,,,,,,,,,,,,,,,,#000000,,7.211920460618794,,41.228891294761496,-12.968943825136762,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9236398599781276,1.0462048537683488,False,False,False,False,0.34282809348753124,0.1380001521361455,False,False,False,False,-943855,-1016951.0084181023,False,False,False,False,153929.79681319225,False,False,False,False
2023-01-27 00:00:00+00:00,7.8390301729,7.9097937351,7.4616245076,7.4852123617,189107,,,,,,,,,,,,,,,,,#000000,,7.277858149996175,,44.13790925618812,-10.092283116428803,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.92011683934293,1.0339767550488694,False,False,False,False,0.342828149790097,0.24041415096312124,False,False,False,False,-754748,-997528.5633500947,False,False,False,False,156535.5155677706,False,False,False,False
2023-02-03 00:00:00+00:00,8.1063591858,8.2400236922,7.5577056999,7.8311675548,167969,,,,,,,,,,,,,,,,,#000000,,7.343036438971097,,47.292672321002115,-7.0687229225124,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9095699945830948,1.0056561802579822,False,False,False,False,0.34282817400265875,0.29162116248289,False,False,False,False,-586779,-967102.6697686062,False,False,False,False,157382.44034052835,False,False,False,False
2023-02-10 00:00:00+00:00,8.1928479841,8.3343751086,7.9412442072,8.0513208596,145693,,,,,,,,,,,,,,,,,#000000,,7.589037959139938,,49.88139428024181,-4.65387709276969,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9332484789625798,1.034038761586577,False,False,False,True,0.34282819056642555,0.3172246765246578,False,False,False,False,-441086,-928138.4720079687,False,False,False,False,156516.5558708596,False,False,False,True
2023-02-17 00:00:00+00:00,8.0819196748,8.2681207654,8.0423024215,8.1532307308,143520,,,,,,,,,,,,,,,,,#000000,,7.626596479060926,,51.171245613038515,-3.4968248011781284,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9350560203141207,1.0355353648686876,False,False,False,False,0.34282819151009764,0.33002643401737775,False,False,False,False,-584606,-902691.6222296006,False,False,False,False,155553.8480285737,False,False,False,False
2023-02-24 00:00:00+00:00,7.6461298884,8.0977665761,7.6302829871,8.0739962242,113470,,,,,,,,,,,,,,,,,#000000,,7.614735002640431,,50.11021745234029,-3.4968248011781284,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9155357886561792,1.0382703248707765,False,False,False,False,0.1683479982392398,0.24918721612830877,False,False,False,False,-698076,-887534.9094718524,False,False,False,False,152436.52595238306,False,False,False,False
2023-03-03 00:00:00+00:00,7.844216155,7.8995218406,7.6699002404,7.6778236911,134950,,,,,,,,,,,,,,,,,#000000,,7.613922552708945,,50.230334011813994,-3.4968248011781284,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9056287027684472,1.0502662051767169,False,False,False,False,0.12293172618063665,0.18605947115447272,False,False,False,False,-563126,-863504.6198813448,False,False,False,False,151141.22773368802,False,False,False,False
