date,Open,High,Low,Close,Volume,aVWAP_peak_420,aVWAP_peak_390,aVWAP_peak_349,aVWAP_peak_333,aVWAP_peak_302,aVWAP_peak_281,aVWAP_peak_241,aVWAP_peak_203,aVWAP_peak_176,aVWAP_peak_175,aVWAP_peak_153,aVWAP_peak_112,aVWAP_valley_426,aVWAP_valley_399,aVWAP_valley_371,aVWAP_valley_343,aVWAP_OB_bull_426,aVWAP_OB_bull_343,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-10 17:00:00+00:00,1.34,1.34,1.33,1.335,2.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.3740654838908395,,45.71315204141671,5.735638877815759,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4448.0,958.5996112197049,False,False,False,False,1048.566996808607,False,False,False,False
2024-01-11 17:00:00+00:00,1.275,1.295,1.27,1.275,293.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.3692335787751284,,42.24206902487,1.872475122222255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4155.0,1008.1562063945933,False,False,False,False,1036.8527798038224,False,False,False,False
2024-01-12 17:00:00+00:00,1.31,1.31,1.29,1.29,132.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.3675922435458074,,41.208502904720355,0.30611769720353976,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4287.0,1058.9909938923515,False,False,False,False,1022.824054535546,False,False,False,False
2024-01-15 17:00:00+00:00,1.29,1.29,1.29,1.29,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.3675922435458074,,40.51945882462059,-1.018913001701776,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4287.0,1109.0376451498344,False,False,False,False,1006.9663172559251,False,False,False,False
2024-01-16 17:00:00+00:00,1.275,1.275,1.19,1.215,426.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.3580051634195678,,36.49680577967598,-5.384797305134583,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3861.0,1151.7037281707671,False,False,False,False,997.959087531027,False,False,False,False
2024-01-17 17:00:00+00:00,1.155,1.165,1.13,1.145,2662.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.294963581353653,,31.7014969777616,-10.244979108897553,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1199.0,1152.4370037030033,False,False,False,False,1023.7581714452747,False,False,False,False
2024-01-18 17:00:00+00:00,1.115,1.12,1.09,1.095,3118.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.244913774013176,,27.385207299072384,-14.493299497434577,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1919.0,1104.8178253510187,False,False,False,False,1056.2270370042627,False,False,False,False
2024-01-19 17:00:00+00:00,1.06,1.12,1.06,1.11,1399.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.1630751060188973,,25.828242806843946,-16.17592692288249,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-520.0,1079.6268513145687,False,False,False,False,1061.5413465080726,False,False,False,False
2024-01-22 17:00:00+00:00,1.11,1.11,1.08,1.085,689.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.15889007502176,,24.15602320697426,-18.081182050836613,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1209.0,1044.1442644724823,False,False,False,False,1055.7655116784902,False,False,False,False
2024-01-23 17:00:00+00:00,1.12,1.12,1.095,1.105,1725.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.1552097077724524,,24.8917309756603,-18.081182050836613,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,516.0,1035.9559813023664,False,False,False,False,1066.1412401795988,False,False,False,False
2024-01-24 17:00:00+00:00,1.135,1.15,1.135,1.135,730.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.156856911534359,,27.978842375096058,-18.081182050836613,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1246.0,1039.212477716283,False,False,False,False,1060.9297480837909,False,False,False,False
2024-01-25 17:00:00+00:00,1.11,1.11,1.105,1.105,335.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.1558631473194163,,28.82614018503219,-18.081182050836613,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,911.0,1037.2246873640927,False,False,False,False,1049.6750233072978,False,False,False,False
2024-01-26 17:00:00+00:00,1.105,1.105,1.08,1.095,530.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.1535130334521568,,29.000815415455307,-18.081182050836613,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,381.0,1027.050661203409,False,False,False,False,1041.6180462017583,False,False,False,False
2024-01-29 17:00:00+00:00,1.09,1.12,1.08,1.1,397.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.152198953160434,,29.614596044886973,-18.081182050836613,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,778.0,1023.1894106421157,False,False,False,False,1031.623967966072,False,False,False,False
2024-01-30 17:00:00+00:00,1.1,1.105,1.1,1.1,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.152198953160434,,30.023783131174753,-18.081182050836613,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,778.0,1019.38802443061,False,False,False,False,1015.6297979200864,False,False,False,False
2024-01-31 17:00:00+00:00,1.115,1.13,1.115,1.115,200.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.1520088517060358,,32.007788765601745,-22.958645860580692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,978.0,1018.7463496332362,False,False,False,False,1002.9843746965191,False,False,False,False
2024-02-01 17:00:00+00:00,1.1,1.115,1.1,1.1,10.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.1519825439401257,,32.4062013474953,-22.183594908656097,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,968.0,1017.9595845226434,False,False,False,False,987.5892681120769,False,False,False,False
2024-02-02 17:00:00+00:00,1.1,1.1,1.085,1.085,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.1519825439401257,,31.788729368185525,-22.183594908656097,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,968.0,1017.1850173207418,False,False,False,False,972.2778065909594,False,False,False,False
2024-02-05 17:00:00+00:00,1.06,1.075,1.06,1.07,317.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.1499297474885033,,30.538185370008495,-22.183594908656097,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,651.0,1011.5077302304977,False,False,False,False,962.1184607523398,False,False,False,False
2024-02-06 17:00:00+00:00,1.07,1.07,1.05,1.05,265.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.147994332847303,,28.676772241189774,-22.183594908656097,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,386.0,1001.8099359633582,False,False,False,False,951.3104226011408,False,False,False,False
2024-02-07 17:00:00+00:00,1.05,1.07,1.05,1.065,239.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.146454476353074,,29.559796610564106,-22.183594908656097,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,625.0,995.9679214522982,False,False,False,False,940.2668501577122,False,False,False,False
2024-02-08 17:00:00+00:00,1.065,1.065,1.04,1.04,946.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.1398517846927028,,28.714425232656478,-22.183594908656097,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-321.0,975.5498141429603,False,False,False,False,940.3557362017785,False,False,False,False
2024-02-09 17:00:00+00:00,1.04,1.045,1.04,1.045,190.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.1385720561441581,,28.87998355926488,-22.183594908656097,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-131.0,958.3940030709764,False,False,False,False,928.7223139350842,False,False,False,False
2024-02-12 17:00:00+00:00,1.04,1.04,1.04,1.04,60.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.1381590941682278,,28.67272281309715,-22.183594908656097,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-191.0,940.5739410078604,False,False,False,False,915.2537509283387,False,False,False,False
2024-02-13 17:00:00+00:00,1.04,1.04,0.9801,0.9925,1104.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.1281450156350639,,26.099527362041883,-20.927497869077836,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1295.0,905.9138799069633,False,False,False,False,918.1800493635582,False,False,False,False
2024-02-14 17:00:00+00:00,0.9924,1.0,0.9906,1.0,890.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.1207944982686127,,25.540880966857372,-21.565570048565952,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-405.0,885.5896337068552,False,False,False,False,917.7431493734255,False,False,False,False
2024-02-15 17:00:00+00:00,0.9919,1.02,0.9919,1.01,2396.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.1065018740840822,,26.724986401533272,-21.565570048565952,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1991.0,902.7277789207025,False,False,False,False,940.6618602358529,False,False,False,False
2024-02-16 17:00:00+00:00,1.0,1.01,0.99,0.99,1422.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.0989237341336136,,26.330760786515693,-21.565570048565952,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,569.0,897.5537048289086,False,False,False,False,948.1244670539018,False,False,False,False
2024-02-19 17:00:00+00:00,0.99,0.99,0.99,0.99,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.0989237341336136,,26.06794370983731,-21.565570048565952,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,569.0,892.4598489400884,False,False,False,False,933.4248629135311,False,False,False,False
2024-02-20 17:00:00+00:00,0.9711,0.9745,0.96,0.9649,1878.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.0876791507567527,,24.51018889255594,-22.944537950996107,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1309.0,858.3286884914047,False,False,False,False,948.0694386823135,False,False,False,False
2024-02-21 17:00:00+00:00,0.9649,0.995,0.9649,0.995,1183.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,1.0826202312709168,,28.180231597154375,-24.601927820299714,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-126.0,843.0677785923132,False,False,False,False,951.7117729663087,False,False,False,False
2024-02-22 17:00:00+00:00,0.9698,0.9698,0.9504,0.9504,480.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,1.039021802682343,,27.897711290660112,-24.601927820299714,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-606.0,820.6016114823548,False,False,False,False,944.3984121451256,False,False,False,False
2024-02-23 17:00:00+00:00,1.09,1.12,1.09,1.105,1801.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.0797782188829241,,39.1757405791536,-14.732651968043982,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1195.0,826.4062376609229,False,False,False,False,957.6790569180694,False,False,False,False
2024-02-26 17:00:00+00:00,1.11,1.14,1.11,1.135,2429.0,,,,,,,,,,,,,,,,,,,,,#000000,,1.0924709021626329,,47.88918374310902,-7.411119990595104,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3624.0,869.7797843638542,False,False,False,False,980.4902343301923,False,False,False,False
2024-02-27 17:00:00+00:00,1.14,1.15,1.13,1.15,142.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.0931000930001666,,54.27676660377007,-2.3411064260161893,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3766.0,914.6824233659651,False,False,False,False,967.4903857359257,False,False,False,False
2024-02-28 17:00:00+00:00,1.25,1.275,1.24,1.275,900.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.1054466858966863,,62.042560337783925,4.069578506295159,True,False,True,False,True,4.529030626230227,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4666.0,972.8423857943998,False,False,False,False,966.4440231663764,False,False,False,False
2024-02-29 17:00:00+00:00,1.275,1.275,1.275,1.275,300.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.1092247241225843,,67.21975616045982,8.180704386873423,True,False,True,False,True,4.529030626230227,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4666.0,1030.1006433789826,False,False,False,False,956.1115576909286,False,False,False,False
2024-03-01 17:00:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.1092247241225843,,70.67122004224376,10.96629918847993,True,False,True,False,True,4.529030626230227,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4666.0,1086.4711760397736,False,False,False,False,941.2881226879684,False,False,False,False
2024-03-04 17:00:00+00:00,1.39,1.445,1.39,1.42,3706.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.1706924366908107,,75.55356160160109,15.322447214738531,True,False,True,False,True,14.076458137585693,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8372.0,1199.425111294971,False,False,False,False,984.1518727238139,False,False,False,False
2024-03-05 17:00:00+00:00,1.39,1.39,1.375,1.375,6058.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2147497160258622,,75.74858778207754,15.570451491458641,True,False,True,False,True,10.411970172527433,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2314.0,1216.705342127607,False,False,False,False,1062.8161847746073,False,False,False,False
2024-03-06 17:00:00+00:00,1.4,1.4,1.39,1.4,223.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2160942867889306,,76.37975987489091,16.579537808211384,True,False,True,False,True,11.883915991196073,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2537.0,1237.1750267457835,False,False,False,False,1049.7957788091094,False,False,False,False
2024-03-07 17:00:00+00:00,1.43,1.43,1.41,1.42,310.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.218197933334432,,77.20048162149887,17.95206136614692,True,False,True,False,True,13.036674707416442,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2847.0,1262.1335534629031,False,False,False,False,1038.326076812069,False,False,False,False
2024-03-08 17:00:00+00:00,1.42,1.42,1.39,1.395,808.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2229074375136852,,75.90351618786693,17.95206136614692,True,False,True,False,True,11.032458182936253,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2039.0,1274.177994494486,False,False,False,False,1034.7551298847502,False,False,False,False
2024-03-11 17:00:00+00:00,1.395,1.395,1.35,1.355,356.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,1.2244466917354115,,72.2985150545488,17.95206136614692,True,False,True,False,False,7.949355896127411,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1683.0,1280.5163201612381,False,False,False,False,1024.2317945377,False,False,False,False
2024-03-12 17:00:00+00:00,1.35,1.37,1.35,1.365,284.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,1.2255973852537367,,70.25099355823136,17.95206136614692,True,False,True,False,False,8.556777482937584,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1967.0,1291.1594779881957,False,False,False,False,1012.7553326068828,False,False,False,False
2024-03-13 17:00:00+00:00,1.505,1.56,1.495,1.525,2319.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,1.2466213708015446,,72.89072806635707,17.95206136614692,True,False,True,False,False,17.117809702918173,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4286.0,1337.5911139883785,False,False,False,False,1033.0071879153031,False,False,False,False
2024-03-14 17:00:00+00:00,1.55,1.55,1.5,1.505,378.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,1.2496334710115067,,73.41163925988444,17.95206136614692,True,False,True,False,False,15.628367895017522,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3908.0,1377.4424145466983,False,False,False,False,1022.8520377150659,False,False,False,False
2024-03-15 17:00:00+00:00,1.54,1.54,1.51,1.515,1781.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2630430944777984,,73.98072851955206,17.95206136614692,True,False,True,False,True,16.11414256876948,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5689.0,1444.288268584734,False,False,False,False,1034.6062696884758,False,False,False,False
