date,Open,High,Low,Close,Volume,aVWAP_peak_410,aVWAP_peak_371,aVWAP_peak_317,aVWAP_peak_292,aVWAP_peak_247,aVWAP_valley_426,aVWAP_valley_397,aVWAP_valley_343,aVWAP_OB_bull_426,aVWAP_OB_bull_397,aVWAP_OB_bear_317,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-04 17:00:00+00:00,21.0,21.005,20.915,20.94,500.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.033988764044942,,47.59571732534046,-3.7835083518574137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,908.0,38.718608974804454,False,False,False,False,316.5975011324292,False,False,False,False
2024-01-05 17:00:00+00:00,21.1,21.135,20.99,21.07,40.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.035463733650413,,47.69768826565725,-3.7835083518574137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,948.0,52.81599488217182,False,False,False,False,312.3091677815388,False,False,False,False
2024-01-08 17:00:00+00:00,21.145,21.225,21.1,21.21,109.0,,,,,,,,,,,,,,#000000,,21.05185614035087,,49.92050759489824,-3.7835083518574137,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1057.0,68.3847391475645,False,False,False,False,309.1570876608948,False,False,False,False
2024-01-09 17:00:00+00:00,21.02,21.05,20.965,21.0,601.0,,,,,,,,,,,,,,#000000,,21.033699763593376,,48.26479393835887,-3.7835083518574137,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,456.0,74.39427807550923,False,False,False,False,313.6817839762297,False,False,False,False
2024-01-10 17:00:00+00:00,20.94,21.01,20.9,20.96,100.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.02903391883706,,46.62493818576152,-3.7835083518574137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,356.0,78.76025826038506,False,False,False,False,310.36888810062925,False,False,False,False
2024-01-11 17:00:00+00:00,20.62,20.75,20.615,20.735,432.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.960794527124335,,42.86464653596831,-0.1085620524007993,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,76.36087441138683,False,False,False,False,312.2546417734877,False,False,False,False
2024-01-12 17:00:00+00:00,20.635,20.715,20.615,20.66,100.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.947168269964877,,39.59505595776773,-3.429605674245984,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-176.0,72.44830271508626,False,False,False,False,308.96387213358867,False,False,False,False
2024-01-15 17:00:00+00:00,20.66,20.66,20.66,20.66,0.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.947168269964877,,37.415328905634006,-5.703303503818326,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-176.0,68.59639104508491,False,False,False,False,304.1737345811299,False,False,False,False
2024-01-16 17:00:00+00:00,20.41,20.415,20.245,20.3,2528.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.61061947215736,,32.851857913893255,-10.145823397567625,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2704.0,25.610400486246384,False,False,False,False,338.6516611767713,False,False,False,False
2024-01-17 17:00:00+00:00,20.09,20.095,19.97,20.09,21.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.608138912369682,,28.573533411027483,-14.198999494973854,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2725.0,-17.034722001912478,False,False,False,False,333.7268292205423,False,False,False,False
2024-01-18 17:00:00+00:00,19.905,20.04,19.86,20.03,600.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.25687359339835,,25.402155097139538,-17.198243681738845,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3325.0,-68.32100538172779,False,False,False,False,337.85509543417726,False,False,False,False
2024-01-19 17:00:00+00:00,19.98,20.255,19.98,20.235,2574.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.26793364327636,,27.47810808626634,-17.198243681738845,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-751.0,-78.90517584092579,False,False,False,False,372.5240086832598,False,False,False,False
2024-01-22 17:00:00+00:00,20.315,20.41,20.265,20.4,400.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.279801176847187,,31.671859985051825,-17.198243681738845,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-351.0,-83.12370024649283,False,False,False,False,372.94999304475965,False,False,False,False
2024-01-23 17:00:00+00:00,20.3,20.42,20.27,20.375,408.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.289052458771227,,34.19284968652728,-23.4021042970898,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-759.0,-93.60240256825263,False,False,False,False,373.493404005306,False,False,False,False
2024-01-24 17:00:00+00:00,20.39,20.39,20.17,20.185,1021.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.288660985329706,,33.91637610294421,-23.4021042970898,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1780.0,-119.74810175324095,False,False,False,False,383.53226595871206,False,False,False,False
2024-01-25 17:00:00+00:00,20.34,20.5,20.295,20.5,353.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.297461173389387,,38.578937518718156,-18.774642279337115,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1427.0,-140.01557304388837,False,False,False,False,383.0588974942359,False,False,False,False
2024-01-26 17:00:00+00:00,20.565,20.565,20.5,20.545,1106.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.333192416421223,,42.27566533159951,-15.160497444179938,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-321.0,-142.82153315173505,False,False,False,False,394.2672866803718,False,False,False,False
2024-01-29 17:00:00+00:00,20.495,20.64,20.45,20.625,430.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.421207843450674,,45.8048439655223,-11.739643268361718,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109.0,-138.91732333542907,False,False,False,False,394.8212822357149,False,False,False,False
2024-01-30 17:00:00+00:00,20.465,20.6,20.465,20.57,500.0,,,,,,,,,,,,,,#000000,,20.424241697516653,,47.333190514462416,-10.131679538147182,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-391.0,-142.82558188836816,False,False,False,False,396.45196003051,False,False,False,False
2024-01-31 17:00:00+00:00,20.495,20.59,20.185,20.21,823.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.387543569596758,,44.048085950986035,-10.131679538147182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1214.0,-159.43293720792835,False,False,False,False,403.0651079370137,False,False,False,False
2024-02-01 17:00:00+00:00,20.125,20.35,20.125,20.35,302.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.377636718684457,,43.958864902906384,-10.131679538147182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-912.0,-171.1006436078054,False,False,False,False,401.49820703876543,False,False,False,False
2024-02-02 17:00:00+00:00,20.17,20.305,20.08,20.175,206.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.368401428772177,,42.087502607534574,-10.131679538147182,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1118.0,-185.7812537844286,False,False,False,False,398.46722708467604,False,False,False,False
2024-02-05 17:00:00+00:00,19.81,19.935,19.805,19.815,1501.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.254821841119206,,37.98706034743181,-5.214214042919181,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2619.0,-223.50557543118165,False,False,False,False,415.5607584477043,False,False,False,False
2024-02-06 17:00:00+00:00,19.915,19.97,19.85,19.905,809.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.22317836029243,,36.635880934607044,-6.734745510697763,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1810.0,-248.1023882151943,False,False,False,False,421.66059165006544,False,False,False,False
2024-02-07 17:00:00+00:00,19.845,19.925,19.82,19.865,3108.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.13767833050663,,35.410617001947166,-8.211043307449899,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4918.0,-320.50390157619904,False,False,False,False,463.30926464773887,False,False,False,False
2024-02-08 17:00:00+00:00,19.76,19.865,19.745,19.865,547.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.125354427798772,,34.59377438017392,-9.361996927688992,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4918.0,-391.78291085408745,False,False,False,False,464.6067954283941,False,False,False,False
2024-02-09 17:00:00+00:00,19.655,19.77,19.65,19.75,210.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,20.11922781274968,,33.010803878936386,-11.242270565506388,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5128.0,-465.21263316642717,False,False,False,False,460.65940325120965,False,False,False,False
2024-02-12 17:00:00+00:00,20.095,20.215,20.075,20.13,955.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.12276069733036,,38.03558000879968,-11.242270565506388,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4173.0,-522.6977086212112,False,False,False,False,468.3235985496405,False,False,False,False
2024-02-13 17:00:00+00:00,19.57,19.58,19.335,19.5,349.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,19.948432596941768,,36.15106449720912,-11.242270565506388,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4522.0,-584.7023953092544,False,False,False,False,466.47362027755304,False,False,False,False
2024-02-14 17:00:00+00:00,19.57,19.7,19.525,19.66,2001.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,19.940003031396508,,36.81828147808572,-11.242270565506388,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2521.0,-614.7225132114364,False,False,False,False,490.26472693991656,False,False,False,False
2024-02-15 17:00:00+00:00,19.805,19.945,19.8,19.92,620.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.951001996810394,,40.04540729088579,-15.62237324337913,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1901.0,-634.6647998283133,False,False,False,False,492.2761265222434,False,False,False,False
2024-02-16 17:00:00+00:00,19.82,19.86,19.745,19.75,1538.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.9465034434558,,40.7970517271145,-14.714205399966453,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3439.0,-678.1428649472542,False,False,False,False,508.4888997544566,False,False,False,False
2024-02-19 17:00:00+00:00,19.75,19.75,19.75,19.75,0.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.9465034434558,,41.29814801793364,-13.942593472548253,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3439.0,-720.9468515372193,False,False,False,False,500.6053509210542,False,False,False,False
2024-02-20 17:00:00+00:00,19.7,19.73,19.635,19.66,8202.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.865419722736785,,40.827694750510055,-13.942593472548253,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11641.0,-890.2500011257896,False,False,False,False,620.0068183486347,False,False,False,False
2024-02-21 17:00:00+00:00,19.68,19.71,19.595,19.705,701.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.86065276720412,,41.13716886022646,-13.387747437127295,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10940.0,-1046.0600786277153,False,False,False,False,621.2625265912916,False,False,False,False
2024-02-22 17:00:00+00:00,19.665,19.73,19.635,19.71,353.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.85868527899526,,41.418659335715475,-12.710138411483229,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10587.0,-1193.9816277962777,False,False,False,False,617.1034176518917,False,False,False,False
2024-02-23 17:00:00+00:00,19.76,19.82,19.735,19.745,1226.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.856065533614018,,42.178576348925105,-11.607545317607375,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9361.0,-1320.6020676754051,False,False,False,False,626.54367474256,False,False,False,False
2024-02-26 17:00:00+00:00,19.54,19.545,19.43,19.46,732.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.772427319958542,,39.57882542205738,-11.607545317607375,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10093.0,-1456.6082371688099,False,False,False,False,628.1786565294971,False,False,False,False
2024-02-27 17:00:00+00:00,19.59,19.625,19.515,19.615,761.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.777932202311984,,40.37032036444653,-11.607545317607375,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9332.0,-1578.7073342669678,False,False,False,False,630.2379021646987,False,False,False,False
2024-02-28 17:00:00+00:00,19.6,19.635,19.535,19.565,1450.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.772693789637636,,40.33577282934628,-11.607545317607375,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10782.0,-1721.3940422628286,False,False,False,False,642.947392053618,False,False,False,False
2024-02-29 17:00:00+00:00,19.68,19.775,19.66,19.72,2119.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.78183517809805,,42.76112952602037,-10.51360915787454,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8663.0,-1829.0158400572034,False,False,False,False,665.8319286109263,False,False,False,False
2024-03-01 17:00:00+00:00,19.68,19.735,19.625,19.715,2377.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.78002393478484,,44.30752642082281,-8.968450923816242,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11040.0,-1971.8217960253087,False,False,False,False,692.3616661518422,False,False,False,False
2024-03-04 17:00:00+00:00,19.835,19.84,19.695,19.71,866.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.781299391251746,,45.259881784397194,-7.981084745689984,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11906.0,-2125.8400627535984,False,False,False,False,695.0537333432865,False,False,False,False
2024-03-05 17:00:00+00:00,19.8,19.89,19.71,19.765,703.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.78334027684288,,46.915821238143884,-6.338693654801276,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11203.0,-2266.571224571372,False,False,False,False,695.1769312759487,False,False,False,False
2024-03-06 17:00:00+00:00,19.86,19.945,19.785,19.895,972.0,,,,,,,,,,,,,,#000000,,19.789293651890688,,50.23578718750582,-3.229214656886832,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10231.0,-2390.0507404694904,False,False,False,False,699.4687617988022,False,False,False,False
2024-03-07 17:00:00+00:00,19.97,19.985,19.92,19.965,400.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.79285757624715,,53.52512220079451,-0.2649247200777012,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9831.0,-2505.4142948808158,False,False,False,False,694.8258352592859,False,False,False,False
2024-03-08 17:00:00+00:00,20.06,20.1,20.025,20.04,521.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.799303165779875,,56.81861501228711,2.642791838153606,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9310.0,-2610.911747673361,False,False,False,False,692.1308610692195,False,False,False,False
2024-03-11 17:00:00+00:00,20.11,20.14,20.1,20.14,352.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.80443208472782,,60.36132932922393,5.75137084827486,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8958.0,-2709.316216701681,False,False,False,False,686.8575143859757,False,False,False,False
2024-03-12 17:00:00+00:00,19.985,20.06,19.94,20.045,161.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.805993199056285,,60.34981895478741,5.75137084827486,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9119.0,-2808.691159078399,False,False,False,False,678.704684705573,False,False,False,False
2024-03-13 17:00:00+00:00,20.175,20.21,20.07,20.115,42.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.80658938606743,,61.406257278700664,6.723694433289985,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9077.0,-2905.874241883385,False,False,False,False,668.8332942450214,False,False,False,False
2024-03-14 17:00:00+00:00,19.8,19.82,19.67,19.8,400.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,19.79923627115019,,55.982037469052045,11.005643026343286,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9477.0,-3007.752160613875,False,False,False,False,664.6653361947109,False,False,False,False
2024-03-15 17:00:00+00:00,19.84,19.905,19.83,19.905,520.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,19.81193556675567,,54.15664342758559,9.380111502335396,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8957.0,-3099.988561224512,False,False,False,False,662.4224627653355,False,False,False,False
2024-03-18 17:00:00+00:00,19.875,19.89,19.795,19.795,340.0,,,,,,,,,,,,,,#000000,,19.81231672868611,,51.19792308759361,6.636236484526094,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9297.0,-3196.0662579497134,False,False,False,False,657.4236648930047,False,False,False,False
2024-03-19 17:00:00+00:00,19.895,19.91,19.85,19.885,3.0,,,,,,,,,,,,,,#000000,,19.81234713253275,,50.81140648968603,6.20834001672889,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9294.0,-3290.6078663535936,False,False,False,False,647.2775615613301,False,False,False,False
2024-03-20 17:00:00+00:00,19.93,20.19,19.88,20.14,611.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.830753670926516,,54.167778997377226,6.20834001672889,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8683.0,-3374.210845169817,False,False,False,False,646.7151187464258,False,False,False,False
2024-03-21 17:00:00+00:00,20.26,20.3,20.24,20.265,188.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.838910513508097,,57.79909903106553,2.1056679730026815,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8495.0,-3453.6029250896645,False,False,False,False,639.6032564402797,False,False,False,False
