date,Open,High,Low,Close,Volume,aVWAP_peak_873,aVWAP_peak_819,aVWAP_peak_801,aVWAP_peak_765,aVWAP_peak_730,aVWAP_peak_711,aVWAP_peak_655,aVWAP_peak_614,aVWAP_peak_583,aVWAP_peak_529,aVWAP_peak_496,aVWAP_peak_463,aVWAP_peak_428,aVWAP_peak_401,aVWAP_peak_396,aVWAP_peak_372,aVWAP_peak_335,aVWAP_peak_318,aVWAP_peak_276,aVWAP_peak_262,aVWAP_peak_261,aVWAP_peak_246,aVWAP_peak_231,aVWAP_peak_191,aVWAP_peak_173,aVWAP_peak_137,aVWAP_peak_120,aVWAP_peak_30,aVWAP_valley_834,aVWAP_valley_751,aVWAP_OB_bull_768,aVWAP_OB_bear_655,aVWAP_OB_bear_529,aVWAP_OB_bear_318,aVWAP_OB_bear_191,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,13.51,13.52,13.42,13.475,1405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.87985201360702,-12.387344418388011,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,885.0,15.771062096894287,False,False,False,False,5216.728681356252,False,False,False,False
2025-02-10 20:00:00+00:00,13.475,13.585,13.44,13.57,4638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.11625832144851,-7.892663285860024,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5523.0,101.15445648298895,False,False,False,False,5207.756143660807,False,False,False,False
2025-02-11 15:00:00+00:00,13.555,13.68,13.545,13.615,1284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.3700000991285,-3.5386429338563374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6807.0,205.12105405689607,False,False,False,False,5146.922715076918,False,False,False,False
2025-02-11 16:00:00+00:00,13.63,13.64,13.42,13.44,1676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.16217156586354,-3.5386429338563374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5131.0,281.4912702730682,False,False,False,False,5093.1099598044075,False,False,False,False
2025-02-11 17:00:00+00:00,13.445,13.53,13.38,13.505,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.77124488669408,-3.5386429338563374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9131.0,418.6929560052687,False,False,False,False,5076.162518567129,False,False,False,False
2025-02-11 18:00:00+00:00,13.53,13.625,13.525,13.575,2208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.24459177965501,-3.5386429338563374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11339.0,588.0000419586754,False,False,False,False,5031.6948826203525,False,False,False,False
2025-02-11 19:00:00+00:00,13.575,13.575,13.445,13.455,2160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.207972971844974,-3.5386429338563374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9179.0,721.1938397577658,False,False,False,False,4987.172481339417,False,False,False,False
2025-02-11 20:00:00+00:00,13.465,13.545,13.395,13.475,4452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.65307394152514,-3.5386429338563374,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,13631.0,921.3458732498934,False,False,False,False,4978.875233566712,False,False,False,False
2025-02-12 15:00:00+00:00,13.25,13.53,13.25,13.42,2259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.4,,54.12719253894999,-3.5386429338563374,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,11372.0,1083.371518625864,False,False,False,False,4936.70662529436,False,False,False,False
2025-02-12 16:00:00+00:00,13.43,13.515,13.345,13.5,2401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.427479256080115,,54.48262691803792,-3.5386429338563374,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,13773.0,1280.10994469368,False,False,False,False,4897.393344282044,False,False,False,False
2025-02-12 17:00:00+00:00,13.5,13.7,13.475,13.63,4195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.509999435347263,,57.40916150009118,-1.849074735458224,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,17968.0,1538.8369222953283,False,False,False,False,4886.50352499085,False,False,False,False
2025-02-12 18:00:00+00:00,13.63,13.68,13.58,13.66,903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.52202961672474,,59.90712845462011,1.2802776146988037,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,18871.0,1807.5526289264085,False,False,False,False,4824.743780417348,False,False,False,False
2025-02-12 19:00:00+00:00,13.665,13.74,13.615,13.73,2279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.55477859931877,,62.80010951294467,4.633121253989756,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,21150.0,2107.4355339042936,False,False,False,False,4785.274884596924,False,False,False,False
2025-02-12 20:00:00+00:00,13.74,13.875,13.725,13.785,8912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.656972170509334,,65.61761219038937,7.789865245866665,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30062.0,2540.839634153839,False,False,False,False,4849.255118944258,False,False,False,False
2025-02-13 15:00:00+00:00,13.695,13.975,13.58,13.91,5828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.69281784118211,,69.20478652560348,11.548546466576887,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35890.0,3057.88088013595,False,False,False,False,4864.429458185433,False,False,False,False
2025-02-13 16:00:00+00:00,13.88,13.88,13.665,13.68,2084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.69634512548653,,64.73188946053921,11.548546466576887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33806.0,3534.595905250121,False,False,False,False,4821.322024725193,False,False,False,False
2025-02-13 17:00:00+00:00,13.71,13.78,13.665,13.715,6379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.700627033673857,,62.40020629462974,11.548546466576887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40185.0,4102.819224548569,False,False,False,False,4845.472070853484,False,False,False,False
2025-02-13 18:00:00+00:00,13.715,13.77,13.64,13.755,3315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.70243604374703,,61.601998662285766,11.548546466576887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43500.0,4713.628228819133,False,False,False,False,4821.743821692965,False,False,False,False
2025-02-13 19:00:00+00:00,13.755,13.835,13.73,13.795,4336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.710951209655486,,61.82911549878954,11.548546466576887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47836.0,5382.192132248293,False,False,False,False,4814.212909728733,False,False,False,False
2025-02-13 20:00:00+00:00,13.79,13.935,13.765,13.9,11777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,13.744496628131024,,63.79057914830194,11.548546466576887,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59613.0,6222.979851128164,False,False,False,False,4922.163097174799,False,False,False,False
2025-02-14 15:00:00+00:00,14.315,14.73,14.315,14.705,10384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583333333333334,,,,,,,,14.583333333333334,,"rgba(38, 166, 154, 0.5)",,14.23086511559983,,71.0596248363687,14.255194007266383,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69997.0,7211.724349560286,False,False,False,False,5006.842739079066,False,False,False,False
2025-02-14 16:00:00+00:00,14.715,14.715,14.585,14.595,11691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.608930841827107,,,,,,,,14.608930841827107,,"rgba(38, 166, 154, 0.5)",,14.301040287676647,,73.66668523594214,16.725043428225263,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58306.0,8003.883661970204,False,False,False,False,5110.473084209623,False,False,False,False
2025-02-14 17:00:00+00:00,14.595,14.69,14.47,14.47,4676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.597464580763337,,,,,,,,14.597464580763337,,"rgba(38, 166, 154, 0.5)",,14.311106040161615,,73.00749811123507,16.725043428225263,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53630.0,8711.265310621828,False,False,False,False,5103.737067400171,False,False,False,False
2025-02-14 18:00:00+00:00,14.47,14.56,14.41,14.47,2957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.585772687491586,,,,,,,,14.585772687491586,,"rgba(38, 166, 154, 0.5)",,14.313237371684231,,72.56804002809702,16.725043428225263,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53630.0,9407.679801930015,False,False,False,False,5070.454322169161,False,False,False,False
2025-02-14 19:00:00+00:00,14.48,14.52,14.39,14.49,4364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.570517384753854,,,,,,,,14.570517384753854,,"rgba(38, 166, 154, 0.5)",,14.316083630398115,,72.44613696645219,16.725043428225263,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57994.0,10160.956084070634,False,False,False,False,5059.501541980492,False,False,False,False
2025-02-14 20:00:00+00:00,14.49,14.61,14.365,14.435,18262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53544174596502,,,,,,,,14.53544174596502,,"rgba(38, 166, 154, 0.5)",,14.333392309030437,,71.08679210102217,16.725043428225263,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39732.0,10619.421881216826,False,False,False,False,5264.1914405544385,False,False,False,False
2025-02-17 15:00:00+00:00,14.435,14.435,14.435,14.435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53544174596502,,,,,,,,14.53544174596502,,"rgba(38, 166, 154, 0.5)",,14.333392309030437,,70.18056219073549,16.725043428225263,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39732.0,11070.779681508036,False,False,False,False,5182.576069383052,False,False,False,False
2025-02-17 16:00:00+00:00,14.435,14.435,14.435,14.435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53544174596502,,,,,,,,14.53544174596502,,"rgba(38, 166, 154, 0.5)",,14.333392309030437,,69.57640891721104,16.725043428225263,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39732.0,11515.139686445897,False,False,False,False,5102.226052803469,False,False,False,False
2025-02-17 17:00:00+00:00,14.435,14.435,14.435,14.435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53544174596502,,,,,,,,14.53544174596502,,"rgba(38, 166, 154, 0.5)",,14.333392309030437,,69.17364006819474,16.725043428225263,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39732.0,11952.610388981619,False,False,False,False,5023.121772915043,False,False,False,False
2025-02-17 18:00:00+00:00,14.435,14.435,14.435,14.435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53544174596502,,,,,,,,14.53544174596502,,"rgba(38, 166, 154, 0.5)",,14.333392309030437,,68.90512750218387,16.725043428225263,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39732.0,12383.298600005159,False,False,False,False,4945.243915970624,False,False,False,False
2025-02-17 19:00:00+00:00,14.435,14.435,14.435,14.435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53544174596502,,,,,,,,14.53544174596502,,"rgba(38, 166, 154, 0.5)",,14.333392309030437,,68.7261191248433,16.725043428225263,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39732.0,12807.309474423682,False,False,False,False,4868.573467661002,False,False,False,False
2025-02-17 20:00:00+00:00,14.435,14.435,14.435,14.435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53544174596502,,,,,,,,14.53544174596502,,"rgba(38, 166, 154, 0.75)",,14.333392309030437,,68.60678020661624,16.725043428225263,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39732.0,13224.746536835717,False,False,False,False,4793.091708472459,False,False,False,False
2025-02-18 15:00:00+00:00,12.01,12.035,11.525,11.76,24679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.65031750050857,,,,,,,,13.65031750050857,,"rgba(239, 83, 80, 0.5)",,13.66986695923407,,49.04519206149704,3.8724998116512026,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15053.0,13253.091551768497,False,False,False,False,5101.400364155056,False,False,False,False
2025-02-18 16:00:00+00:00,11.77,11.81,11.21,11.235,14139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.304104316599378,,,,,,,,13.304104316599378,,"rgba(239, 83, 80, 1.0)",,13.38665597922046,,35.47899026953458,-7.524002992229093,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,914.0,13061.787806779837,False,False,False,False,5241.518187966605,False,False,False,False
2025-02-18 17:00:00+00:00,11.235,11.42,11.025,11.035,22326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.88226684173731,,,,,,,,12.88226684173731,,"rgba(239, 83, 80, 1.0)",,13.022431870826829,,26.25759253125138,-14.714533873840836,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21412.0,12527.310476442166,False,False,False,False,5506.393874974874,False,False,False,False
2025-02-18 18:00:00+00:00,11.03,11.13,10.705,10.88,32514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.441908095420752,,,,,,,,12.441908095420752,,"rgba(239, 83, 80, 1.0)",,12.04789821382847,,19.972904990525706,-19.432112816020513,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53926.0,11497.026593086473,False,False,False,False,5925.1164505566585,False,False,False,False
2025-02-18 19:00:00+00:00,10.88,11.73,10.88,11.57,17854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.327646814691843,,,,,,,,12.327646814691843,,"rgba(239, 83, 80, 1.0)",,12.029287417316857,,22.221161400069462,-19.432112816020513,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36072.0,10759.522304821567,False,False,False,False,6110.06038155578,False,False,False,False
2025-02-18 20:00:00+00:00,11.555,12.465,11.555,12.405,63610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.275635888552802,,,,,,,,12.275635888552802,,"rgba(239, 83, 80, 0.75)",,12.169187789360072,,29.1224942818518,-19.432112816020513,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27538.0,11019.653741956115,False,False,False,False,7001.5323136246825,False,False,False,False
2025-02-19 15:00:00+00:00,12.44,12.605,12.13,12.525,9394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.281361691647314,,,,,,,,12.281361691647314,,"rgba(239, 83, 80, 0.75)",,12.188583412319302,,34.38017687346086,-28.28654233618827,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36932.0,11421.395544406409,False,False,False,False,7038.624835894067,False,False,False,False
2025-02-19 16:00:00+00:00,12.525,13.12,12.5,13.045,21860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.332648460953704,,,,,,,,12.332648460953704,,"rgba(239, 83, 80, 0.75)",,12.271596902856153,,40.53131174468061,-22.57603883695139,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58792.0,12155.823520462123,False,False,False,False,7268.413598128267,False,False,False,False
2025-02-19 17:00:00+00:00,13.035,13.12,12.625,12.625,10223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.35003384981885,,,,,,,,12.35003384981885,,"rgba(239, 83, 80, 0.75)",,12.299053749090296,,42.59365956956647,-20.477635849357874,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48569.0,12720.368892237904,False,False,False,False,7314.221139242557,False,False,False,False
2025-02-19 18:00:00+00:00,12.6,12.74,12.56,12.69,4007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.354633362643803,,,,,,,,12.354633362643803,,"rgba(239, 83, 80, 0.75)",,12.306782264976954,,44.319399274952396,-18.378542993620663,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52576.0,13338.285653598557,False,False,False,False,7262.946392897711,False,False,False,False
2025-02-19 19:00:00+00:00,12.72,13.03,12.65,12.875,8263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.369238420879814,,,,,,,,12.369238420879814,,"rgba(239, 83, 80, 0.75)",,12.328152813667373,,46.50556113927573,-15.664133608761922,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60839.0,14074.730837263696,False,False,False,False,7278.451099984569,False,False,False,False
2025-02-19 20:00:00+00:00,12.875,12.9,12.59,12.71,17996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.391137732189389,,,,,,,,12.391137732189389,,"rgba(239, 83, 80, 0.75)",,12.36080123540919,,47.00773815867975,-14.387308088234136,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42843.0,14520.750514205343,False,False,False,False,7444.614648822017,False,False,False,False
2025-02-20 15:00:00+00:00,12.22,12.43,12.205,12.215,4255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.389626110272616,,,,,,,,12.389626110272616,,"rgba(239, 83, 80, 0.75)",,12.360477910500444,,44.78609087321432,-14.387308088234136,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38588.0,14893.886165147896,False,False,False,False,7395.1632589178,False,False,False,False
2025-02-20 16:00:00+00:00,12.215,12.42,12.195,12.38,2731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.389109144253746,,,,,,,,12.389109144253746,,"rgba(239, 83, 80, 0.75)",,12.36075391797803,,44.42885303487097,-14.387308088234136,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41319.0,15303.577852509943,False,False,False,False,7322.850650252407,False,False,False,False
2025-02-20 17:00:00+00:00,12.375,12.53,12.34,12.515,1972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38957346417573,,,,,,,,12.38957346417573,,"rgba(239, 83, 80, 0.75)",,12.361893667398116,,45.11843205484165,-13.817173987390689,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43291.0,15737.491374176456,False,False,False,False,7239.891725442292,False,False,False,False
2025-02-20 18:00:00+00:00,12.515,12.515,12.345,12.46,4569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.390310207657821,,,,,,,,12.390310207657821,,"rgba(239, 83, 80, 0.75)",,12.364082651851604,,45.23466722821374,-12.796864374875753,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38722.0,16093.840345119457,False,False,False,False,7198.482551404427,False,False,False,False
