date,Close,High,Low,Open,Volume,aVWAP_peak_179,aVWAP_valley_185,aVWAP_valley_176,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_137,aVWAP_valley_129,aVWAP_valley_113,aVWAP_valley_102,aVWAP_OB_bull_185,aVWAP_OB_bull_150,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-10 00:00:00+00:00,141.8447797486,143.0313287236,133.8539328241,140.3181125006,2651197,,,,,,,,,,,,,,,#000000,,142.96104889497113,,50.02496813905105,16.417652702356207,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.18670347109076652,-0.20123836612376958,False,False,False,True,2453547,-200525.9167783054,False,False,False,False,3037020.8570825467,False,False,False,False
2022-06-17 00:00:00+00:00,134.6178012392,139.1296310354,130.9182328886,137.6029637875,4343960,,,,,,,,,,,,,,,#000000,,142.12188613281188,,48.33373069346895,14.034124142066744,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.26777094141962154,-0.23450465377169555,False,False,False,False,-1890413,-325702.73775769013,False,False,False,False,3133831.163965321,False,False,False,False
2022-06-24 00:00:00+00:00,134.1045103424,137.1842557233,129.988498434,134.6274859731,2943709,,,,,,,,,,,,,,,#000000,,141.5704929764301,,47.002588511182246,12.00042476554166,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2977134943931099,-0.2661090740824027,False,False,False,False,-4834122,-659659.7201460093,False,False,False,False,3119748.040708631,False,False,False,False
2022-07-01 00:00:00+00:00,130.3468335884,136.3029449382,124.9814910066,134.2207271492,2643720,,,,,,,,,,,,,,,#000000,,140.91995318250554,,45.16359307441458,9.4897628484091,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9657728898891047,0.968079862439637,False,False,False,False,-0.34282825441539394,-0.3044686642488983,False,False,False,False,-7477842,-1164710.2593944531,False,False,False,False,3084486.7043598434,False,False,False,False
2022-07-08 00:00:00+00:00,128.6520051555,130.8407550174,124.5166237793,129.6592174814,2582043,,,,,,,,,,,,,,,#000000,,140.20869111520045,,43.46462061593981,7.145611894509138,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9992539082132884,0.9877538030410365,False,False,False,False,-0.34282825441539394,-0.32364845933214614,False,False,False,False,-10059885,-1823612.0920319012,False,False,False,False,3047268.65218504,False,False,False,False
2022-07-15 00:00:00+00:00,123.267293106,130.4630503952,121.9598540292,127.2767729414,3008613,,,,,,,,,,,,,,,#000000,,139.30242226601348,,41.11171393450471,4.2136495229274615,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9836293922045497,0.9748487559241752,False,False,False,False,-0.34282825441539394,-0.33323835687377,False,False,False,False,-13068498,-2656566.603733242,False,False,False,False,3044405.270541704,False,False,False,False
2022-07-22 00:00:00+00:00,120.7783164931,126.3857774224,118.8801086483,125.4173040322,3644515,,,,,,,,,,,,,,,#000000,,138.12303885040927,,38.94848285131387,1.5206628832610392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9600516515904923,1.0106587779558123,False,False,False,False,-0.34282825441539394,-0.338033305644582,False,False,False,False,-16713013,-3697784.855308558,False,False,False,False,3088857.84309417,False,False,False,False
2022-07-29 00:00:00+00:00,123.9452244791,125.6981613154,118.5217734939,120.8267401626,3322029,,,,,,,,,,,,,,,#000000,,132.81034430182552,,38.56826360784981,0.5592024687481327,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9748311588184241,0.9915322809257633,False,False,False,False,-0.34282825441539394,-0.34043078002998794,False,False,False,False,-13390984,-4415799.606767183,False,False,False,False,3106129.7806427497,False,False,False,False
2022-08-05 00:00:00+00:00,124.1970275606,126.2598758817,118.9285323178,124.3132443674,2494278,,,,,,,,,,,,,,,#000000,,132.40013126202496,,38.38934738190884,-0.24230046737250177,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9626263511886012,1.001618518665206,False,False,False,False,-0.32206760348542945,-0.3312491917577087,False,False,False,False,-10896706,-4895866.747006651,False,False,False,False,3060807.4265210647,False,False,False,False
2022-08-12 00:00:00+00:00,129.1362418506,130.6761145411,125.4269887661,125.7756391866,3829009,,,,,,,,,,,,,,,#000000,,129.7074268549816,,40.00814867849728,-0.24230046737250177,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9628214912212806,1.0037707685525987,False,False,False,False,-0.09014503225176551,-0.21069711200473712,False,False,False,False,-7067697,-5056743.062043196,False,False,False,False,3117711.2467787634,False,False,False,False
2022-08-19 00:00:00+00:00,124.4682001098,128.9522319065,124.1195496894,126.724743109,2089531,,,,,,,,,,,,,,,#000000,,129.37500128168105,,40.022768526743604,-0.24230046737250177,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9348505506511153,1.0497492683530998,False,False,False,False,-0.10417752306063927,-0.1574373175326882,False,False,False,False,-9157228,-5360482.687077032,False,False,False,False,3041549.747017374,False,False,False,False
2022-08-26 00:00:00+00:00,122.9573816211,129.591424344,122.2213418445,123.0251747584,2366814,,,,,,,,,,,,,,,#000000,,129.01158482861223,,39.68420126700653,-0.7155194593055398,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.908406901409286,1.0428890111962839,False,False,False,False,-0.11213858549226076,-0.13478795151247447,False,False,False,False,-11524042,-5817042.636182438,False,False,False,False,2991569.3213123833,False,False,False,False
2022-09-02 00:00:00+00:00,117.7566795157,123.7127908655,113.6890912768,121.8920608919,2998733,,,,,,,,,,,,,,,#000000,,127.78417115817909,,38.32056727204708,-2.614834919675033,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8563081186630797,1.1046201613112583,False,False,False,False,-0.34282825441539394,-0.2388081029639342,False,False,False,False,-14522775,-6461911.7001689235,False,False,False,False,2992099.964178133,False,False,False,False
2022-09-09 00:00:00+00:00,121.9985929648,122.2697655141,115.054638757,118.0956452022,2066532,,,,,,,,,,,,,,,#000000,,127.27826016957559,,38.85614028747898,-2.614834919675033,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8206223135663813,1.1566446925464138,False,False,False,False,-0.34282825441539394,-0.2908181786896641,False,False,False,False,-12456243,-6905936.240897152,False,False,False,False,2923539.374239012,False,False,False,False
2022-09-16 00:00:00+00:00,114.7821513091,123.9645939469,112.0924756546,123.267293106,3760426,,,,,,,,,,,,,,,#000000,,126.20056928038595,,37.75847104871133,-4.1728702457681095,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8297294503747885,1.105571114756516,False,False,False,False,-0.34282825441539394,-0.316823216552529,False,False,False,False,-16216669,-7595620.148978844,False,False,False,False,2985530.9761472335,False,False,False,False
2022-09-23 00:00:00+00:00,110.8204629804,118.2097885151,109.4804801633,113.1799979409,2645810,,,,,,,,,,,,,,,#000000,,125.27570679964259,,36.26943150277733,-6.069045681888262,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7978632862866076,1.14145848362987,False,False,False,False,-0.34282825441539394,-0.32982573548396144,False,False,False,False,-18862479,-8430202.286091523,False,False,False,False,2960366.4593955865,False,False,False,False
2022-09-30 00:00:00+00:00,116.0153239017,117.8408077394,106.5189239372,109.7912008165,3234929,,,,,,,,,,,,,,,#000000,,120.08224011793637,,36.94201934134081,-6.069045681888262,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7968622073023347,1.1587400585525784,False,False,False,False,-0.34282825441539394,-0.33632699494967766,False,False,False,False,-15627550,-8963339.153788447,False,False,False,False,2980704.425366284,False,False,False,False
2022-10-07 00:00:00+00:00,116.6756052898,122.9385684566,116.5493750244,117.7825476169,3769293,,,,,,,,,,,,,,,#000000,,120.57822574009104,,37.63496873599231,-6.069045681888262,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8002427199458408,1.1436127907231641,False,False,False,False,-0.015459353394656037,-0.17589317417216685,False,False,False,False,-11858257,-9177777.51276708,False,False,False,False,3039118.3938576705,False,False,False,False
2022-10-14 00:00:00+00:00,111.820595083,117.6805924026,108.0433971421,115.7337333097,2497927,,,,,,,,,,,,,,,#000000,,119.90675119342254,,37.14960039979684,-6.331666475643118,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7480728319913316,1.1742589393305891,False,False,False,False,-0.3113169508709652,-0.24360506252156605,True,False,False,False,-14356184,-9561363.178488038,False,False,False,False,2999030.142460806,False,False,False,False
2022-10-21 00:00:00+00:00,117.6757373924,117.7242874944,112.3546462057,114.1898400639,2672917,,,,,,,,,,,,,,,#000000,,119.7107947824444,,38.6556451917533,-6.331666475643118,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7879874905157929,1.1716510568076413,False,False,False,False,-0.2012053935723224,-0.22240522804694424,False,False,False,False,-11683267,-9718541.239340777,False,False,False,False,2974873.613389635,False,False,False,False
2022-10-28 00:00:00+00:00,121.14221468,122.879822833,115.2676523298,116.2386543712,2632293,,,,,,,,,,,,,,,#000000,,119.87469312857033,,40.723946841026056,-6.331666475643118,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8367959998166382,1.1047228685179518,False,False,False,False,0.0014719420119775606,-0.11046664301748334,False,False,False,False,-9050974,-9669091.814204423,False,False,False,False,2949497.271657069,False,False,False,False
2022-11-04 00:00:00+00:00,123.2687091506,123.6910950386,113.1168828082,119.8410719446,4130647,,,,,,,,,,,,,,,#000000,,120.056613546839,,42.790933769998595,-6.331666475643118,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8380626308589714,1.1086467806069087,False,False,False,False,0.2163965406819286,0.05296494883222263,False,False,False,False,-4920327,-9317331.457596688,False,False,False,False,3036989.8441269156,False,False,False,False
2022-11-11 00:00:00+00:00,137.5424391586,137.8143197302,119.9381721487,123.560009763,4104877,,,,,,,,,,,,,,,#000000,,121.36862257023748,,47.46809291849509,-8.437930456109143,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9359604166053813,1.0052482642870084,False,False,False,False,0.3428282499793568,0.1978965994057897,False,False,False,False,-815450,-8687562.460737674,False,False,False,False,3116092.5964138107,False,False,False,False
2022-11-18 00:00:00+00:00,134.7653733203,138.8532919144,131.425126298,136.6199872193,2360649,,,,,,,,,,,,,,,#000000,,122.15828304104848,,50.08300911011614,-5.91390134763153,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9888524544830398,0.9602195330961065,False,False,False,False,0.3428282511894409,0.2703624252976153,False,False,False,False,-3176099,-8279305.908090439,False,False,False,False,3060133.8114942694,False,False,False,False
2022-11-25 00:00:00+00:00,140.2612448744,140.7564559155,132.0854076862,133.9400215852,1858031,,,,,,,,,,,,,,,#000000,,122.82036319032264,,52.985233119224645,-3.146276411150531,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9694696221854306,0.9651116061666345,False,False,False,False,0.3428282513600101,0.3065953383288127,False,False,False,False,-1318068,-7763658.6556392955,False,False,False,False,2971089.1587909902,False,False,False,False
2022-12-02 00:00:00+00:00,141.3196370995,145.650306204,135.1926142185,139.2611127718,2998861,,,,,,,,,,,,,,,#000000,,127.62405971374028,,55.250563398384195,-1.0120789602008387,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.973776733873452,0.9636992411068671,False,False,False,False,0.3428282517928167,0.3247117950608147,False,False,False,False,1680793,-7064069.644110458,False,False,False,False,2973146.3322138796,False,False,False,False
2022-12-09 00:00:00+00:00,137.0331665719,141.7662980385,137.0137030159,140.3389250377,3256136,,,,,,,,,,,,,,,#000000,,128.15947879606978,,55.677639938895595,-0.6109029527439347,False,False,True,False,True,2.7722358095069275,0.0,0.0,0.0,0.0,0,0.990910264516216,0.9824572154955504,False,False,False,False,0.31535225333770284,0.3200320241992588,False,False,False,False,-1575343,-6657497.300102276,False,False,False,False,2994108.5298276665,False,False,False,False
2022-12-16 00:00:00+00:00,128.9460590213,143.8356794214,125.2869104785,136.2351607727,4636205,,,,,,,,,,,,,,,#000000,,130.05874048382572,,54.01245598671473,-0.6109029527439347,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9649938932635173,0.9689860861783237,False,False,False,False,0.19198394181828593,0.25600798300877237,False,False,False,False,-6211548,-6624464.018613218,False,False,False,False,3115745.305395988,False,False,False,False
2022-12-23 00:00:00+00:00,132.2062046644,133.6270442582,127.8658316589,129.4326479232,3642794,,,,,,,,,,,,,,,#000000,,129.76355224236914,,53.53762349367035,-0.6109029527439347,False,False,False,False,True,0.042723882036604266,0.0,0.0,0.0,0.0,0,0.9800086236125692,1.004667687868121,False,False,False,False,0.07858480409779851,0.16729639355328543,False,False,False,False,-2568754,-6324041.054271498,False,False,False,False,3154785.94944073,False,False,False,False
2022-12-30 00:00:00+00:00,132.8193066809,136.0015980998,131.5639073138,132.9652833515,1491872,,,,,,,,,,,,,,,#000000,,129.88267704887008,,53.333899321851376,-0.6109029527439347,False,False,False,False,True,0.37726649168846293,0.0,0.0,0.0,0.0,0,1.0183499480916818,0.9902407627916437,False,False,False,False,0.13175393078918407,0.14952516217123474,False,False,False,False,-1076882,-5935362.605806943,False,False,False,False,3031607.138371046,False,False,False,False
2023-01-06 00:00:00+00:00,136.05025699,139.1157670724,133.8022162629,133.8508751531,2678153,,,,,,,,,,,,,,,#000000,,130.39326285755743,,53.90524585240315,-0.6109029527439347,False,False,False,False,True,2.1262283957949037,0.0,0.0,0.0,0.0,0,1.0260517504500741,0.9474543996617588,False,False,False,False,0.2144482562507264,0.18198670921098056,False,False,False,False,1601271,-5377093.449821243,False,False,False,False,3005425.3503435613,False,False,False,False
2023-01-13 00:00:00+00:00,142.7554520591,144.6726123328,136.4492598896,137.5100236959,3404395,,,,,,,,,,,,,,,#000000,,131.49194329437367,,55.66294668089759,-0.1494102150559442,False,False,True,False,True,5.572093927058546,0.0,0.0,0.0,0.0,0,1.0475316609025196,0.919149949148382,False,False,False,False,0.3428282480766925,0.2624074786438365,False,False,False,False,5005666,-4608000.157241892,False,False,False,False,3034978.6577255195,False,False,False,False
2023-01-20 00:00:00+00:00,143.1836502928,143.6118485265,137.6268050323,141.5195162481,2353449,,,,,,,,,,,,,,,#000000,,132.1030345513144,,57.000430882741725,1.3010959971801555,False,False,True,False,True,5.785365213820022,0.0,0.0,0.0,0.0,0,1.067032163487901,0.9050097664134167,False,False,False,False,0.34282824691345987,0.3026178627786482,False,False,False,False,7359115,-3721547.182631382,False,False,False,False,2984494.979375481,False,False,False,False
2023-01-27 00:00:00+00:00,142.9306240638,146.930384838,139.4077204135,141.9769098159,2481412,,,,,,,,,,,,,,,#000000,,136.68819356200123,,57.87771526820818,2.3059884771096577,False,False,True,False,True,5.636009464537626,0.0,0.0,0.0,0.0,0,1.0765480231246225,0.8871419566419265,False,False,False,False,0.3428282484532222,0.3227230556159352,False,False,False,False,4877703,-3084565.68762165,False,False,False,False,2947229.573495816,False,False,False,False
2023-02-03 00:00:00+00:00,138.3274930512,145.5144111332,137.3348516912,142.6678660567,2588717,,,,,,,,,,,,,,,#000000,,136.6376809103347,,57.11251177827297,2.3059884771096577,False,False,True,False,True,2.9603862729506005,0.0,0.0,0.0,0.0,0,1.0651485941443022,0.8964307103449057,False,False,False,False,0.2419330834710574,0.2823280695434963,False,False,False,False,2288986,-2686524.8218718977,False,False,False,False,2920673.0865702,False,False,False,False
2023-02-10 00:00:00+00:00,132.352181335,136.0843182131,130.9118781852,135.6025952002,2824882,,,,,,,,,,,,,,,#000000,,135.6993844108784,,54.967422672926745,2.3059884771096577,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.013868816494762,0.9541146588688812,False,False,False,False,-0.1859202711472728,0.04820389919811176,False,False,False,False,-535896,-2527218.98321472,False,False,False,False,2913577.450527963,False,False,False,False
2023-02-17 00:00:00+00:00,128.8974001311,132.7706477907,128.0410036636,131.7098839844,2104242,,,,,,,,,,,,,,,#000000,,134.99957528617463,,52.59791593542157,2.3059884771096577,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0077248022162855,0.9619792539716667,False,False,False,False,-0.34282825441539394,-0.1473121776086411,False,False,False,False,-2640138,-2535583.354828445,False,False,False,False,2853626.676414781,False,False,False,False
2023-02-24 00:00:00+00:00,121.9099834988,129.1796216942,119.0488407552,128.887668353,3031341,,,,,,,,,,,,,,,#000000,,131.90147570754146,,49.39193208379413,4.812871580796539,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9763285144088422,0.9811083135785087,False,False,False,False,-0.34282825441539394,-0.2450702160120175,False,False,False,False,-5671479,-2767871.921137449,True,False,False,False,2866790.700384056,False,False,False,False
2023-03-03 00:00:00+00:00,133.1112600221,133.335090917,121.8710563867,122.0364966133,3755386,,,,,,,,,,,,,,,#000000,,132.21493623084223,,49.83431241848628,4.812871580796539,False,False,False,False,False,0.22381288429231105,0.0,0.0,0.0,0.0,1,1.02626335652098,0.9372316037507858,False,False,False,False,-0.21228993612976377,-0.22868007607089064,False,False,False,False,-1916093,-2704777.1862383788,False,False,False,False,2932612.5744296815,False,False,False,False
