date,Open,High,Low,Close,Volume,aVWAP_peak_417,aVWAP_valley_343,aVWAP_valley_297,aVWAP_OB_bull_343,aVWAP_OB_bull_297,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-15 17:00:00+00:00,79.745,79.745,79.745,79.745,0.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.87564936752803,,62.20470168512451,15.823823163665907,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12980.0,2542.432613265338,False,False,False,False,1325.5967698924228,False,False,False,False
2024-01-16 17:00:00+00:00,78.58,79.04,78.58,79.02,1051.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.80064276985718,,57.98662876436167,15.68992261718391,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11929.0,2687.96078980386,False,False,False,False,1321.3394556305248,False,False,False,False
2024-01-17 17:00:00+00:00,78.39,78.73,78.28,78.68,1825.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.66086876722615,,53.770874481299174,11.497678108250398,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10104.0,2802.9381418999237,False,False,False,False,1329.148146240904,False,False,False,False
2024-01-18 17:00:00+00:00,79.87,79.995,79.45,79.995,359.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.6632019337034,,55.879066913933,11.497678108250398,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10463.0,2921.6987908627157,False,False,False,False,1314.1070897100374,False,False,False,False
2024-01-19 17:00:00+00:00,80.19,80.56,80.19,80.3,674.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.6875642023462,,58.159838119111996,11.497678108250398,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11137.0,3049.067801857092,False,False,False,False,1304.1829487843002,False,False,False,False
2024-01-22 17:00:00+00:00,80.64,80.64,80.1,80.48,2059.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.75779446308822,,60.200531018993004,11.497678108250398,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13196.0,3206.3845801228736,False,False,False,False,1315.8855387256287,False,False,False,False
2024-01-23 17:00:00+00:00,80.05,80.61,80.05,80.5,569.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.7742162974862,,61.622969068227825,4.556916008500664,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13765.0,3370.0840439969375,False,False,False,False,1304.3059179701927,False,False,False,False
2024-01-24 17:00:00+00:00,80.81,80.86,79.79,79.89,564.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.78415878137987,,59.314686803513155,4.556916008500664,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13201.0,3522.5013456403954,False,False,False,False,1292.8283068388719,False,False,False,False
2024-01-25 17:00:00+00:00,80.69,80.79,80.185,80.7,5156.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.9297233684017,,60.56333322732564,4.556916008500664,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18357.0,3752.493572839769,False,False,False,False,1352.7224416165639,False,False,False,False
2024-01-26 17:00:00+00:00,81.0,81.13,80.64,81.035,623.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,79.95224682416436,,62.36966712677094,6.084900430486741,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18980.0,3988.5789438034935,False,False,False,False,1341.4089153899506,False,False,False,False
2024-01-29 17:00:00+00:00,81.085,81.23,80.7,81.23,1646.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.0138354460867,,64.13228506401674,8.09404830699868,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20626.0,4246.523456302664,False,False,False,False,1346.1312577870058,False,False,False,False
2024-01-30 17:00:00+00:00,81.57,81.88,81.57,81.81,712.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.05520197004505,,66.83251381821059,10.923562817184191,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21338.0,4511.507588763088,False,False,False,False,1336.299765418215,False,False,False,False
2024-01-31 17:00:00+00:00,81.99,82.15,80.28,80.325,1921.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.1065833618291,,61.66187621071447,10.923562817184191,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19417.0,4742.600494363661,False,False,False,False,1345.3648853342117,False,False,False,False
2024-02-01 17:00:00+00:00,81.255,82.07,81.165,82.01,860.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.14965084807227,,62.593374373987274,10.923562817184191,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20277.0,4983.443897551821,False,False,False,False,1337.8398483522858,False,False,False,False
2024-02-02 17:00:00+00:00,81.58,82.47,81.3,82.41,801.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.66144984764202,,64.01079363684337,10.923562817184191,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21078.0,5232.971899140164,False,False,False,False,1329.5167499282193,False,False,False,False
2024-02-05 17:00:00+00:00,81.02,81.58,80.965,81.25,1088.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.57197927591615,,60.94807720379057,10.923562817184191,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19990.0,5461.763032486828,False,False,False,False,1325.772304192898,False,False,False,False
2024-02-06 17:00:00+00:00,80.87,80.87,80.53,80.69,553.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.52607493422543,,57.28003067292828,13.361764561564065,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19437.0,5678.4333730684275,False,False,False,False,1313.791338236419,False,False,False,False
2024-02-07 17:00:00+00:00,81.58,81.74,81.435,81.57,1208.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.57469781300652,,57.10282162244731,13.038230718804385,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20645.0,5910.473165734033,False,False,False,False,1312.151162449808,False,False,False,False
2024-02-08 17:00:00+00:00,81.39,81.72,81.25,81.44,1588.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.61266049066374,,56.56677428362646,12.224723882952965,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19057.0,6114.29528719552,False,False,False,False,1316.4278886133768,False,False,False,False
2024-02-09 17:00:00+00:00,80.97,81.42,80.81,81.39,642.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.61650870901131,,56.03425312289489,11.341562776221927,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18415.0,6305.003887394039,False,False,False,False,1305.9716422782856,False,False,False,False
2024-02-12 17:00:00+00:00,80.83,81.055,80.65,80.84,696.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.60754844876885,,53.75739903414022,8.855692144769982,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17719.0,6481.965067434441,False,False,False,False,1296.5147175918005,False,False,False,False
2024-02-13 17:00:00+00:00,80.595,80.64,79.47,79.925,1429.0,,,,,,,,#000000,,80.43227856729781,,49.54818056552595,4.7296932112656975,False,True,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16290.0,6634.02762452848,False,False,False,False,1298.568752977974,False,False,False,False
2024-02-14 17:00:00+00:00,81.91,82.52,81.835,82.37,2722.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.85250463403834,,53.22435223268513,4.7296932112656975,False,True,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19012.0,6825.934172985403,False,False,False,False,1320.6374544821915,False,False,False,False
2024-02-15 17:00:00+00:00,82.355,83.07,82.295,83.04,395.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,80.89809927723017,,56.8896923904687,1.207118773409448,False,True,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19407.0,7020.989457125164,False,False,False,False,1306.286486195646,False,False,False,False
2024-02-16 17:00:00+00:00,83.61,83.795,83.33,83.52,1488.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,81.10439972047307,,60.16008483933771,4.1938108849777365,False,True,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20895.0,7236.090395774387,False,False,False,False,1309.1037499755582,False,False,False,False
2024-02-19 17:00:00+00:00,83.52,83.52,83.52,83.52,0.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,81.10439972047307,,62.34034647191706,6.213129096601087,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20895.0,7447.8564361499775,False,False,False,False,1288.8075678053945,False,False,False,False
2024-02-20 17:00:00+00:00,82.69,82.79,82.42,82.66,2276.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,81.2210230661979,,60.77344866534666,6.213129096601087,False,True,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18619.0,7621.052460395715,False,False,False,False,1304.1128768316673,False,False,False,False
2024-02-21 17:00:00+00:00,81.83,82.43,81.83,82.37,564.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,81.23421119610884,,58.78721376017588,6.213129096601087,False,True,True,False,False,14.362937229967553,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18055.0,7782.819088916711,False,False,False,False,1292.6382585862152,False,False,False,False
2024-02-22 17:00:00+00:00,83.105,83.71,83.105,83.67,691.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,81.29031268275193,,60.44798446654114,6.213129096601087,False,False,True,False,False,18.269822260109045,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18746.0,7952.79088598777,False,False,False,False,1283.310533646894,False,False,False,False
2024-02-23 17:00:00+00:00,82.94,83.63,82.94,83.12,2065.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,81.41287382190625,,59.722954076646985,6.213129096601087,False,False,True,False,False,15.745692056226975,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16681.0,8088.111957522843,False,False,False,False,1295.4297501795004,False,False,False,False
2024-02-26 17:00:00+00:00,83.415,83.8,83.31,83.8,765.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,81.46458530230778,,60.72863234576984,6.213129096601087,False,False,True,False,False,17.701969494843954,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17446.0,8233.195493065125,False,False,False,False,1287.2060331224538,False,False,False,False
2024-02-27 17:00:00+00:00,83.795,84.47,83.73,84.47,481.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,81.5058856916446,,62.716572833266916,7.426510145517639,True,False,True,False,True,19.542777298517166,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17927.0,8383.4870358083,False,False,False,False,1274.7067147794698,False,False,False,False
2024-02-28 17:00:00+00:00,85.1,85.29,84.75,84.875,1259.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,81.63914182567855,,64.78888077689311,9.630898279945797,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19186.0,8550.96785695856,False,False,False,False,1274.4631998216487,False,False,False,False
2024-02-29 17:00:00+00:00,83.4,83.705,82.555,83.55,2028.0,,,,,,,,"rgba(38, 166, 154, 0.75)",,81.7161727531474,,61.60962344387094,9.630898279945797,True,False,True,False,False,14.795459192921943,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17158.0,8684.410215765403,False,False,False,False,1286.145940909685,False,False,False,False
2024-03-01 17:00:00+00:00,82.04,82.04,81.22,81.74,1949.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,81.68947009339603,,55.18539702879194,10.822803045466976,False,True,True,False,False,7.767397759348835,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15209.0,8785.56664652873,False,False,False,False,1296.4227480273642,False,False,False,False
2024-03-04 17:00:00+00:00,81.33,82.47,81.15,82.21,3074.0,,,,,,,,#000000,,81.7253038893712,,52.131116288922115,8.137957120303788,False,True,False,False,False,9.133363685910904,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18283.0,8932.813675264719,False,False,False,False,1323.98208526725,False,False,False,False
2024-03-05 17:00:00+00:00,82.03,82.265,81.415,81.695,586.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,81.71867334957105,,48.974495701835934,5.293163240083203,False,True,False,True,False,7.264592238374085,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17697.0,9068.692533012552,False,False,False,False,1312.5405025499283,False,False,False,False
2024-03-06 17:00:00+00:00,82.37,82.73,82.275,82.54,1188.0,,,,,,,,#000000,,81.75641557913282,,49.1406808106677,5.293163240083203,False,True,False,False,False,9.693266679140258,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18885.0,9220.883346454217,False,False,False,False,1310.6096420452782,False,False,False,False
2024-03-07 17:00:00+00:00,83.27,84.375,83.27,84.36,1279.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,81.8759993662385,,53.01602884726949,5.293163240083203,False,True,True,False,True,14.463702031171643,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20164.0,9390.544069765003,False,False,False,False,1310.1195700755839,False,False,False,False
2024-03-08 17:00:00+00:00,85.435,85.51,84.565,85.04,1811.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.07807060365688,,56.72274374958872,0.14068392787620354,False,True,True,False,True,16.10390650688244,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21975.0,9585.651913644615,False,False,False,False,1317.8851581364274,False,False,False,False
2024-03-11 17:00:00+00:00,83.38,83.75,83.22,83.695,1268.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.12235296114638,,55.76382307870428,0.14068392787620354,False,True,True,False,True,11.380192482028544,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20707.0,9758.075914983458,False,False,False,False,1317.1117448319867,False,False,False,False
2024-03-12 17:00:00+00:00,84.09,85.145,84.09,85.08,462.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.15728483043986,,57.53585240055004,1.1161074525052612,False,False,True,False,True,14.667205703817253,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21169.0,9934.989466689141,False,False,False,False,1303.854198400483,False,False,False,False
2024-03-13 17:00:00+00:00,85.87,85.98,85.095,85.245,1163.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.26404038279951,,58.98412185782243,2.749727115926028,True,False,True,False,True,15.043780660696108,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22332.0,10127.191180383883,False,False,False,False,1301.6704123787702,False,False,False,False
2024-03-14 17:00:00+00:00,85.43,85.43,84.67,84.91,449.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.29576317096675,,59.0238157479247,3.153451538628886,True,False,True,False,True,13.894286862723838,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21883.0,10309.451782238397,False,False,False,False,1288.4507160628202,False,False,False,False
2024-03-15 17:00:00+00:00,84.58,85.11,84.34,84.83,2038.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.41137495081422,,58.815545244000816,3.392148093548826,True,False,True,False,True,13.618612131722756,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19845.0,10457.289739102916,False,False,False,False,1300.0716351936292,False,False,False,False
2024-03-18 17:00:00+00:00,86.13,86.17,85.7,85.72,406.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.44531558744687,,60.47620729412922,5.389738742342516,True,False,True,False,True,15.70602157661516,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20251.0,10609.130208264112,False,False,False,False,1286.210059454193,False,False,False,False
2024-03-19 17:00:00+00:00,85.235,85.7,85.235,85.69,691.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.49459150865795,,61.479178097165864,6.711505510292746,True,False,True,False,True,15.600046306458548,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19560.0,10747.903383329785,False,False,False,False,1276.9819965169188,False,False,False,False
2024-03-20 17:00:00+00:00,86.11,86.55,85.845,86.41,3506.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,83.2747972791418,,63.56919200434719,8.987254347775554,True,False,True,False,True,17.252342681644098,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23066.0,10938.881625448703,False,False,False,False,1311.540415175571,False,False,False,False
2024-03-21 17:00:00+00:00,86.24,86.53,86.13,86.215,1661.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,83.3745615340986,,64.18662465229879,9.845091592587814,True,False,True,False,True,16.548574755120036,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21405.0,11101.147026604536,False,False,False,False,1316.9583932348646,False,False,False,False
2024-03-22 17:00:00+00:00,85.825,85.98,85.825,85.95,384.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,83.38982139449605,,63.50992412666485,9.845091592587814,True,False,True,False,True,15.590236887648288,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21021.0,11254.943196734697,False,False,False,False,1302.493922021921,False,False,False,False
2024-03-25 17:00:00+00:00,86.15,86.15,85.13,85.165,485.0,,,,,,,,"rgba(38, 166, 154, 0.75)",,83.40012431018829,,60.1042918361881,9.845091592587814,True,False,True,False,False,12.811693879936197,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20536.0,11398.835550273694,False,False,False,False,1289.819597649488,False,False,False,False
