date,Open,High,Low,Close,Volume,aVWAP_peak_877,aVWAP_peak_822,aVWAP_peak_804,aVWAP_peak_772,aVWAP_peak_744,aVWAP_peak_714,aVWAP_peak_696,aVWAP_peak_673,aVWAP_peak_634,aVWAP_peak_572,aVWAP_peak_539,aVWAP_peak_480,aVWAP_peak_444,aVWAP_peak_408,aVWAP_peak_377,aVWAP_peak_342,aVWAP_peak_303,aVWAP_peak_287,aVWAP_peak_254,aVWAP_peak_253,aVWAP_valley_863,aVWAP_OB_bear_822,aVWAP_OB_bear_744,aVWAP_OB_bear_572,aVWAP_OB_bear_444,aVWAP_OB_bear_317,aVWAP_OB_bear_260,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-12 17:00:00+00:00,43.595,43.705,43.245,43.28,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.530532150776054,,70.7752769525743,11.016834317953247,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1714.0,-86.2591543800314,False,False,False,False,1140.118358946138,False,False,False,False
2025-02-12 18:00:00+00:00,43.28,43.58,43.28,43.51,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.51367750522913,,70.39478407885406,11.016834317953247,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1314.0,-105.29389617258906,False,False,False,False,1128.643655706663,False,False,False,False
2025-02-12 19:00:00+00:00,43.51,43.7,43.37,43.45,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.51237498064716,,69.24071375612124,11.016834317953247,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1714.0,-130.23507607689,False,False,False,False,1117.3468548429937,False,False,False,False
2025-02-12 20:00:00+00:00,43.45,43.59,43.365,43.555,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.51080901177676,,69.25340824990585,11.016834317953247,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1263.0,-147.79732295941886,False,False,False,False,1107.01589585318,False,False,False,False
2025-02-13 15:00:00+00:00,43.185,43.35,42.945,43.32,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.45354140657511,,65.76165533555508,11.016834317953247,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1863.0,-174.3896125259395,False,False,False,False,1099.1551842895647,False,False,False,False
2025-02-13 16:00:00+00:00,43.31,43.49,43.26,43.41,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.44781582952816,,64.27613673529365,11.016834317953247,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1563.0,-195.9184557425916,False,False,False,False,1086.7651814323622,False,False,False,False
2025-02-13 17:00:00+00:00,43.41,43.515,43.1,43.315,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.42766731643925,,61.89915870781001,11.016834317953247,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2163.0,-226.41584402565218,False,False,False,False,1079.2184344334107,False,False,False,False
2025-02-13 18:00:00+00:00,43.315,43.47,43.05,43.07,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,43.39773276776246,,57.18127672108206,15.264281586424573,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2774.0,-265.9132728004482,False,False,False,False,1071.9592338995592,False,False,False,False
2025-02-13 19:00:00+00:00,43.07,43.1,42.69,42.815,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.37619057307562,,51.46576707872507,9.670224632730651,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2974.0,-307.8991135322242,False,False,False,False,1058.440486087163,False,False,False,False
2025-02-13 20:00:00+00:00,42.815,42.83,42.51,42.595,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,43.31212486851061,,45.847098958600085,4.362974743202308,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3446.0,-356.5518404542052,False,False,False,False,1049.348385527672,False,False,False,False
2025-02-14 15:00:00+00:00,42.105,42.5,42.025,42.475,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.78055555555555,,41.21567350523177,0.053364471368588795,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3954.0,-412.3262305246826,False,False,False,False,1040.9553873024367,False,False,False,False
2025-02-14 16:00:00+00:00,42.475,42.745,42.31,42.6,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.8082744481469,,40.00021022399501,-1.1880984042078282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3454.0,-459.48396338476505,False,False,False,False,1032.5684820729416,False,False,False,False
2025-02-14 17:00:00+00:00,42.6,42.85,42.585,42.715,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.817157984620216,,40.8277343063267,-1.1880984042078282,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3354.0,-504.3601810067067,False,False,False,False,1018.1100559942913,False,False,False,False
2025-02-14 18:00:00+00:00,42.715,42.765,42.56,42.63,473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.827343378546495,,40.5096009268143,-1.457529997534941,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3827.0,-555.8739766500136,False,False,False,False,1009.6587372967055,False,False,False,False
2025-02-14 19:00:00+00:00,42.63,42.73,42.575,42.595,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.823727487659056,,39.92979478119979,-2.615849369457429,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4353.0,-614.7441475546646,False,False,False,False,1002.1601522223378,False,False,False,False
2025-02-14 20:00:00+00:00,42.595,42.825,42.555,42.7,1268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.82144687798885,,41.2862653517903,-2.615849369457429,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3085.0,-653.0426879026543,False,False,False,False,1006.2817002498984,False,False,False,False
2025-02-17 15:00:00+00:00,42.7,42.7,42.7,42.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.82144687798885,,42.190579065517305,-2.615849369457429,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3085.0,-690.7474524312953,False,False,False,False,990.6804335793573,False,False,False,False
2025-02-17 16:00:00+00:00,42.7,42.7,42.7,42.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.82144687798885,,42.79345487466865,-2.615849369457429,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3085.0,-727.8676469672442,False,False,False,False,975.3210470122355,False,False,False,False
2025-02-17 17:00:00+00:00,42.7,42.7,42.7,42.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.82144687798885,,43.19537208076954,-2.615849369457429,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3085.0,-764.4123346111629,False,False,False,False,960.1997904694101,False,False,False,False
2025-02-17 18:00:00+00:00,42.7,42.7,42.7,42.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.82144687798885,,43.4633168848368,-2.615849369457429,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3085.0,-800.3904379505248,False,False,False,False,945.31297201252,False,False,False,False
2025-02-17 19:00:00+00:00,42.7,42.7,42.7,42.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.82144687798885,,43.64194675421498,-2.615849369457429,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3085.0,-835.8107412381136,False,False,False,False,930.6569569425585,False,False,False,False
2025-02-17 20:00:00+00:00,42.7,42.7,42.7,42.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.82144687798885,,43.76103333380043,-2.615849369457429,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3085.0,-870.6818925367475,False,False,False,False,916.2281669124413,False,False,False,False
2025-02-18 15:00:00+00:00,42.57,42.7,42.085,42.095,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.62258797408741,,36.08478684352303,-9.814526538469188,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3505.0,-911.5240337377281,False,False,False,False,908.5347069603105,False,False,False,False
2025-02-18 16:00:00+00:00,42.11,42.42,42.1,42.34,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.57062680927251,,36.09698305569677,-9.814526538469188,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2305.0,-933.12831228443,False,False,False,False,913.0535487128637,False,False,False,False
2025-02-18 17:00:00+00:00,42.345,42.38,42.21,42.335,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.57062680927251,,36.05168395957156,-9.95655887127026,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2305.0,-954.3976407761442,False,False,False,False,898.8976797405712,False,False,False,False
2025-02-18 18:00:00+00:00,42.335,42.55,42.29,42.465,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.572448487565104,,38.473872843416004,-9.95655887127026,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2005.0,-970.6860494462815,False,False,False,False,889.6124443957561,False,False,False,False
2025-02-18 19:00:00+00:00,42.465,42.875,42.415,42.455,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.591031476352995,,39.94652131255702,-9.95655887127026,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2608.0,-996.070761857967,False,False,False,False,885.1688406066746,False,False,False,False
2025-02-18 20:00:00+00:00,42.45,42.485,42.24,42.25,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,42.56209987144072,,38.28293654072031,-9.95655887127026,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3608.0,-1036.5657888059054,False,False,False,False,886.9491686592843,False,False,False,False
2025-02-19 15:00:00+00:00,42.73,42.91,42.6,42.87,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,42.58196150197653,,45.55002185944881,-8.980514351238405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3208.0,-1070.2314354910852,False,False,False,False,879.3995691451868,False,False,False,False
2025-02-19 16:00:00+00:00,42.865,42.89,42.53,42.605,1315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.608298138283004,,47.25710156381537,-7.625247602238559,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4523.0,-1123.7627310648668,False,False,False,False,886.1530641971993,False,False,False,False
2025-02-19 17:00:00+00:00,42.61,42.775,42.565,42.765,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.61516150185659,,49.97659614614767,-5.207568802932016,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4123.0,-1170.262533684016,False,False,False,False,878.6158073879403,False,False,False,False
2025-02-19 18:00:00+00:00,42.765,42.865,42.62,42.69,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.61700820309857,,50.89794673765977,-4.364148773744432,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4223.0,-1217.5917967276746,False,False,False,False,866.544244482701,False,False,False,False
2025-02-19 19:00:00+00:00,42.71,42.74,42.285,42.38,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.611581013175766,,48.28951635049716,-4.364148773744432,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4693.0,-1271.4740944528269,False,False,False,False,860.3962717000235,False,False,False,False
2025-02-19 20:00:00+00:00,42.38,42.66,42.37,42.565,1697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.60496258093314,,48.63000138747039,-4.364148773744432,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2996.0,-1298.2109301977441,False,False,False,False,873.3668721387828,False,False,False,False
2025-02-20 15:00:00+00:00,43.56,43.85,43.38,43.81,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,42.64402217474614,,56.51860987125387,0.7679830646979013,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2596.0,-1318.331690969872,False,False,False,False,866.0278508653132,False,False,False,False
2025-02-20 16:00:00+00:00,43.81,43.855,43.64,43.78,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,42.69206451925939,,61.485052572457704,5.1448683492441205,True,False,True,False,True,14.112683905424252,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3096.0,-1345.8924399470832,False,False,False,False,860.3530004643005,False,False,False,False
2025-02-20 17:00:00+00:00,43.78,43.79,43.44,43.59,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,42.7150929907842,,62.90035662085136,6.294932615066088,True,False,True,False,True,11.355889918352588,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3396.0,-1377.677053281237,False,False,False,False,851.6653570462493,False,False,False,False
2025-02-20 18:00:00+00:00,43.59,43.69,43.47,43.49,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,42.75499118362918,,62.857356385084856,6.342095855108461,True,False,True,False,True,9.944585140326073,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3996.0,-1418.271207493931,False,False,False,False,847.7635685649121,False,False,False,False
2025-02-20 19:00:00+00:00,43.49,43.515,43.275,43.32,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,42.7600540648747,,61.16974746810547,6.342095855108461,True,False,True,False,True,7.602803059399573,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4100.0,-1459.8483980754204,False,False,False,False,836.2323504476266,False,False,False,False
2025-02-20 20:00:00+00:00,43.32,43.42,43.115,43.36,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,42.784462380305634,,60.333863847368974,6.342095855108461,True,False,True,False,False,8.045975210831646,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3500.0,-1491.4786554695997,False,False,False,False,832.569833386423,False,False,False,False
2025-02-21 15:00:00+00:00,43.72,44.565,43.665,44.47,1332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,42.91421868410773,,65.16273071298886,8.995573187966272,True,False,True,False,True,18.555624250496805,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2168.0,-1501.967358485575,False,False,False,False,840.3129367447731,False,False,False,False
2025-02-21 16:00:00+00:00,44.48,44.625,44.23,44.53,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,42.934834618706624,,68.5768492833356,12.271314553894179,True,False,True,False,True,19.040120579263483,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1966.0,-1509.1616630051783,False,False,False,False,830.4166121440788,False,False,False,False
2025-02-21 17:00:00+00:00,44.535,45.3,44.49,45.25,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,43.00420737495105,,72.80939919051725,16.244269448707257,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1441.0,-1508.1048930361058,False,False,False,False,825.6814708705272,False,False,False,False
2025-02-21 18:00:00+00:00,45.255,45.765,45.22,45.75,1724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,43.257104730971065,,76.61195621964704,19.763035156680587,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,283.0,-1480.3358249270188,False,False,False,False,839.608889926798,False,False,False,False
2025-02-21 19:00:00+00:00,45.75,46.055,45.515,45.88,3684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,43.697546443503484,,79.37818420222877,22.344970737982663,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3967.0,-1395.881005935902,False,False,False,False,883.7079769046771,False,False,False,False
2025-02-21 20:00:00+00:00,45.885,46.07,45.56,45.95,5835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,44.15681012405809,,81.35275781708546,24.28546839310455,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9802.0,-1222.2704477043376,False,False,False,False,960.4721943170077,False,False,False,False
2025-02-24 15:00:00+00:00,46.61,47.06,46.315,46.8,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,44.238170802705305,,83.95065592510794,26.88445965305374,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10702.0,-1037.3980376624097,False,False,False,False,959.534640916744,False,False,False,False
2025-02-24 16:00:00+00:00,46.79,46.85,45.94,46.24,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,44.281620536401626,,80.85719913251086,26.88445965305374,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10102.0,-864.6941921172561,False,False,False,False,953.9604604374147,False,False,False,False
2025-02-24 17:00:00+00:00,46.24,46.275,45.79,45.95,502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,44.310809289858675,,76.64369201344861,33.890188284357976,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9600.0,-702.4508713092365,False,False,False,False,946.9533215159043,False,False,False,False
