date,Open,High,Low,Close,Volume,aVWAP_peak_858,aVWAP_peak_857,aVWAP_peak_856,aVWAP_peak_855,aVWAP_peak_854,aVWAP_peak_853,aVWAP_peak_852,aVWAP_peak_851,aVWAP_peak_850,aVWAP_peak_849,aVWAP_peak_848,aVWAP_peak_835,aVWAP_peak_834,aVWAP_peak_833,aVWAP_peak_832,aVWAP_peak_831,aVWAP_peak_830,aVWAP_peak_829,aVWAP_peak_828,aVWAP_peak_827,aVWAP_peak_795,aVWAP_valley_852,aVWAP_valley_851,aVWAP_valley_850,aVWAP_valley_849,aVWAP_valley_848,aVWAP_valley_847,aVWAP_valley_846,aVWAP_valley_845,aVWAP_valley_844,aVWAP_valley_843,aVWAP_valley_842,aVWAP_valley_841,aVWAP_valley_840,aVWAP_valley_839,aVWAP_valley_838,aVWAP_valley_837,aVWAP_valley_836,aVWAP_valley_835,aVWAP_valley_822,aVWAP_valley_821,aVWAP_valley_820,aVWAP_valley_819,aVWAP_valley_806,aVWAP_valley_805,aVWAP_valley_804,aVWAP_valley_803,aVWAP_valley_802,aVWAP_valley_801,aVWAP_valley_800,aVWAP_valley_778,aVWAP_valley_777,aVWAP_valley_776,aVWAP_valley_775,aVWAP_valley_774,aVWAP_valley_749,aVWAP_valley_731,aVWAP_valley_730,aVWAP_valley_729,aVWAP_valley_728,aVWAP_valley_727,aVWAP_valley_726,aVWAP_valley_713,aVWAP_valley_712,aVWAP_valley_711,aVWAP_valley_710,aVWAP_valley_709,aVWAP_valley_708,aVWAP_valley_707,aVWAP_valley_706,aVWAP_valley_705,aVWAP_valley_704,aVWAP_valley_685,aVWAP_valley_684,aVWAP_valley_683,aVWAP_valley_663,aVWAP_valley_662,aVWAP_valley_658,aVWAP_valley_657,aVWAP_valley_656,aVWAP_valley_655,aVWAP_valley_654,aVWAP_valley_639,aVWAP_valley_638,aVWAP_valley_621,aVWAP_valley_620,aVWAP_valley_619,aVWAP_valley_592,aVWAP_valley_591,aVWAP_valley_590,aVWAP_valley_589,aVWAP_valley_588,aVWAP_valley_587,aVWAP_valley_586,aVWAP_valley_585,aVWAP_valley_584,aVWAP_valley_583,aVWAP_valley_582,aVWAP_valley_581,aVWAP_valley_580,aVWAP_valley_579,aVWAP_valley_566,aVWAP_valley_565,aVWAP_valley_564,aVWAP_valley_563,aVWAP_valley_536,aVWAP_valley_535,aVWAP_valley_534,aVWAP_valley_533,aVWAP_valley_532,aVWAP_valley_531,aVWAP_valley_530,aVWAP_valley_529,aVWAP_valley_516,aVWAP_valley_515,aVWAP_valley_514,aVWAP_valley_513,aVWAP_valley_512,aVWAP_valley_511,aVWAP_valley_510,aVWAP_valley_509,aVWAP_valley_508,aVWAP_valley_507,aVWAP_valley_506,aVWAP_valley_505,aVWAP_valley_487,aVWAP_valley_486,aVWAP_valley_485,aVWAP_valley_484,aVWAP_valley_483,aVWAP_valley_482,aVWAP_valley_481,aVWAP_valley_465,aVWAP_valley_464,aVWAP_valley_463,aVWAP_valley_462,aVWAP_valley_445,aVWAP_valley_431,aVWAP_valley_430,aVWAP_valley_429,aVWAP_valley_428,aVWAP_valley_427,aVWAP_valley_426,aVWAP_valley_413,aVWAP_valley_412,aVWAP_valley_411,aVWAP_valley_410,aVWAP_valley_409,aVWAP_valley_408,aVWAP_valley_407,aVWAP_valley_406,aVWAP_valley_405,aVWAP_valley_404,aVWAP_valley_403,aVWAP_valley_402,aVWAP_valley_401,aVWAP_valley_400,aVWAP_valley_399,aVWAP_valley_398,aVWAP_valley_397,aVWAP_valley_396,aVWAP_valley_383,aVWAP_valley_382,aVWAP_valley_381,aVWAP_valley_380,aVWAP_valley_379,aVWAP_valley_378,aVWAP_valley_365,aVWAP_valley_364,aVWAP_valley_363,aVWAP_valley_362,aVWAP_valley_361,aVWAP_valley_360,aVWAP_valley_359,aVWAP_valley_358,aVWAP_valley_344,aVWAP_valley_343,aVWAP_valley_342,aVWAP_valley_341,aVWAP_valley_340,aVWAP_valley_339,aVWAP_valley_338,aVWAP_valley_337,aVWAP_valley_336,aVWAP_valley_335,aVWAP_valley_334,aVWAP_valley_333,aVWAP_valley_332,aVWAP_valley_331,aVWAP_valley_330,aVWAP_valley_329,aVWAP_valley_328,aVWAP_valley_327,aVWAP_valley_326,aVWAP_valley_325,aVWAP_valley_324,aVWAP_valley_323,aVWAP_valley_322,aVWAP_valley_321,aVWAP_valley_320,aVWAP_valley_319,aVWAP_valley_318,aVWAP_valley_317,aVWAP_valley_316,aVWAP_valley_315,aVWAP_valley_314,aVWAP_valley_313,aVWAP_valley_312,aVWAP_valley_311,aVWAP_valley_310,aVWAP_valley_309,aVWAP_valley_308,aVWAP_valley_307,aVWAP_valley_306,aVWAP_valley_305,aVWAP_valley_304,aVWAP_valley_303,aVWAP_valley_290,aVWAP_OB_bull_870,aVWAP_OB_bull_749,aVWAP_OB_bull_713,aVWAP_OB_bull_566,aVWAP_OB_bull_536,aVWAP_OB_bull_431,aVWAP_OB_bull_343,aVWAP_OB_bear_864,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-06 18:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.105446478092068,,,,,,,10.111515151515151,,,10.111933333333331,"rgba(38, 166, 154, 0.5)",0.04622194790861825,10.112166666666667,0.16947215960735604,65.09937459259712,4.520682967878734,False,True,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0153846153846124,1.2461538461538468,False,False,False,False,0.2768632343108417,0.18536133598258006,False,False,False,False,1041.0,554.5337054437607,False,False,False,False,11.14574326694632,False,False,False,False
2025-05-06 19:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.105446478092068,,,,,,,10.111515151515151,,,10.111933333333331,"rgba(38, 166, 154, 0.5)",0.04571632073975965,10.112166666666667,0.17134653897288743,65.21489460115747,5.94536632024311,False,True,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0166666666666635,1.0666666666666713,False,False,False,False,0.2768632343108417,0.2311122851467109,False,False,False,False,1041.0,562.0758185376559,False,False,False,False,10.972941045753354,False,False,False,False
2025-05-07 14:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111666666666665,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.111515151515151,10.105446478092068,,,,,,,10.111515151515151,,,10.111933333333331,"rgba(38, 166, 154, 0.5)",0.04516516236980151,10.112166666666667,0.17343751073437522,65.2919079401977,7.223323996650471,False,False,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,1,1.0,1.071428571428577,False,False,False,False,0.3428275137587014,0.2869698994527061,False,False,False,False,1041.0,569.5009996455991,False,False,False,False,10.802817928764929,False,False,False,False
2025-05-07 15:00:00+00:00,10.12,10.12,10.12,10.12,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,10.12,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.106564260112647,,,,,,,10.112222222222222,,,10.1138,"rgba(38, 166, 154, 0.5)",0.04456678357473071,10.1195,0.01121911791458816,65.34325016622452,8.360879733731458,False,False,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0,1.0,False,False,False,False,0.3428275137587014,0.31489870660570374,False,False,False,False,1041.0,576.8110616665975,False,False,False,False,12.185719976380977,False,False,False,False
2025-05-07 16:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,10.12,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.106564260112647,,,,,,,10.112222222222222,,,10.1138,"rgba(38, 166, 154, 0.5)",0.04391925432995916,10.1195,0.011384528440360241,65.37747831690908,9.366156533721949,False,False,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0,1.0,False,False,False,False,0.3428275137587014,0.3288631101822026,False,False,False,False,1041.0,584.0077893926967,False,False,False,False,11.996794085274294,False,False,False,False
2025-05-07 17:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,10.12,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.106564260112647,,,,,,,10.112222222222222,,,10.1138,"rgba(38, 166, 154, 0.5)",0.043220365569934534,10.1195,0.011568620334545497,65.4002970840321,10.248617431015958,False,False,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0,1.0,False,False,False,False,0.3428275137587014,0.335845311970452,False,False,False,False,1041.0,591.0929399447479,False,False,False,False,11.81079727775066,False,False,False,False
2025-05-07 18:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,10.12,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.106564260112647,,,,,,,10.112222222222222,,,10.1138,"rgba(38, 166, 154, 0.5)",0.042467581700566914,10.1195,0.011773686656430452,65.41550959544746,11.01854684071985,False,False,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0,1.0,False,False,False,False,0.3428275137587014,0.3393364128645767,False,False,False,False,1041.0,598.0682432014183,False,False,False,False,11.627684141661502,False,False,False,False
2025-05-07 19:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,10.12,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.106564260112647,,,,,,,10.112222222222222,,,10.1138,"rgba(38, 166, 154, 0.5)",0.04165798107669484,10.1195,0.01200250197143027,65.42565126972437,11.686571672662836,False,False,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0,1.0,False,False,False,False,0.3428275137587014,0.3410819633116391,False,False,False,False,1041.0,604.9354022215514,False,False,False,False,11.447409968922564,False,False,False,False
2025-05-08 14:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,10.12,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.106564260112647,,,,,,,10.112222222222222,,,10.1138,"rgba(38, 166, 154, 0.5)",0.04078818058794241,10.1195,0.012258453130087447,65.43241238590898,12.263265082017732,False,False,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0,1.0,False,False,False,False,0.3428275137587014,0.3419547385351702,False,False,False,False,1041.0,611.6960936599769,False,False,False,False,11.269930744598183,False,False,False,False
2025-05-08 15:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,10.12,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.106564260112647,,,,,,,10.112222222222222,,,10.1138,"rgba(38, 166, 154, 0.5)",0.0398542389258575,10.1195,0.012545716929358644,65.4369197966987,12.758844311513123,False,False,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0,1.0,False,False,False,False,0.3428275137587014,0.3423911261469358,False,False,False,False,1041.0,618.3519681768764,False,False,False,False,11.0952031361548,False,False,False,False
2025-05-08 16:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,10.12,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.106564260112647,,,,,,,10.112222222222222,,,10.1138,"rgba(38, 166, 154, 0.5)",0.0388515307477127,10.1195,0.012869505792336667,65.4399247372252,13.182957741366018,False,False,True,False,True,18.275261103170536,0.0,0.0,0.0,0.0,0,1.0,1.0,False,False,False,False,0.3428275137587014,0.3426093199528186,False,False,False,False,1041.0,624.9046508408007,False,False,False,False,10.923184482881082,False,False,False,False
2025-05-08 17:00:00+00:00,10.12,10.12,10.12,10.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,10.12,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.114999999999998,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.113333333333332,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.112222222222222,10.106564260112647,,,,,,,10.112222222222222,,,10.1138,"rgba(38, 166, 154, 0.5)",0.03777458032748997,10.1195,0.01323641442642226,65.44192803090952,13.544548818685172,False,False,True,False,True,18.275261103170546,0.0,0.0,0.0,0.0,0,1.0,1.0,False,False,False,False,0.3428275137587014,0.34271841685576,False,False,False,False,1041.0,631.3557415254394,False,False,False,False,10.753832785472072,False,False,False,False
