date,Close,High,Low,Open,Volume,aVWAP_peak_187,aVWAP_peak_180,aVWAP_peak_173,aVWAP_peak_158,aVWAP_peak_142,aVWAP_peak_133,aVWAP_peak_120,aVWAP_peak_113,aVWAP_peak_99,aVWAP_peak_98,aVWAP_peak_93,aVWAP_peak_83,aVWAP_peak_42,aVWAP_peak_37,aVWAP_peak_32,aVWAP_peak_12,aVWAP_valley_184,aVWAP_valley_167,aVWAP_valley_150,aVWAP_OB_bull_150,aVWAP_OB_bear_83,aVWAP_OB_bear_42,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,6.84,7.6519,4.56,4.7,5192759,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.222184002549941,,20.943948021689526,-23.234258044976478,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.15847155546494437,-0.24849183408832204,False,False,False,False,-6154140,-2652518.138746555,False,False,False,False,2220983.4603972062,False,False,False,False
2022-03-18 00:00:00+00:00,7.2,7.73,5.82,6.8,8745542,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.547278202952799,,26.616196077717774,-23.234258044976478,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.07293709058420696,-0.1607144623362645,False,False,False,False,2591402,-2264079.6099505136,False,False,False,False,2704284.0929603763,False,False,False,False
2022-03-25 00:00:00+00:00,9.9,10.18,7.03,7.3,6791795,,,,,,,,,,,,,,,,9.036666666666665,,,,,,,9.036666666666665,,#000000,,7.769054125118916,,35.80605309630299,-30.45823969772026,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.15924077567193196,-0.0007368433321662676,False,False,False,False,9383197,-1401318.379583809,False,False,False,False,3007062.678667015,False,False,False,False
2022-04-01 00:00:00+00:00,9.34,10.0,7.9012,9.9,6512859,,,,,,,,,,,,,,,,9.058074892209397,,,,,,,9.058074892209397,,#000000,,8.007211958346547,,41.30823988617058,-25.916461927561485,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282368459472,0.17104569675689046,False,False,False,False,2870338,-1084899.3885035268,False,False,False,False,3266751.2950620507,False,False,False,False
2022-04-08 00:00:00+00:00,8.21,9.4,7.765,9.25,2052181,,,,,,,,,,,,,,,,8.977929586745358,,,,,,,8.977929586745358,,#000000,,8.013879695108155,,43.34621835238615,-24.456112598592078,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.27942168795102157,0.22523369235395602,False,False,False,False,818157,-943932.2486143766,False,False,False,False,3176783.125057454,False,False,False,False
2022-04-15 00:00:00+00:00,8.95,9.08,7.67,8.17,2119822,,,,,,,,,,,,,,,,8.928045665251274,,,,,,,8.928045665251274,,#000000,,8.031939691858875,,45.948291796922405,-22.160425932648963,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.24465025929063,0.234941975822293,False,False,False,False,2937979,-656383.2672355339,False,False,False,False,3098489.7083865316,False,False,False,False
2022-04-22 00:00:00+00:00,8.0,9.5,7.73,8.95,2203385,,,,,,,,,,,,,,,,8.870045075205292,,,,,,,8.870045075205292,,#000000,,8.03958251748791,,46.35784540432553,-21.72489845098651,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.28492594609482325,0.25993396095855814,False,False,False,False,734594,-553347.9141069759,False,False,False,False,3032185.6559134554,False,False,False,False
2022-04-29 00:00:00+00:00,6.44,8.05,6.33,7.93,2550267,,,,,,,,,,,,,,,,8.648629787464191,,,,,,,8.648629787464191,,#000000,,7.938550924884452,,44.682220724369415,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.05441172362133572,0.15717284228994693,False,False,False,False,-1815673,-646853.4760249776,False,False,False,False,2996487.977697644,False,False,False,False
2022-05-06 00:00:00+00:00,5.99,6.54,5.89,6.38,1954875,,,,,,,,,,,,,,,,8.445858634027068,,,,,,,8.445858634027068,,#000000,,7.830220205507273,,42.98784452341474,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.10176549228240908,0.027703675003768927,False,False,False,False,-3770548,-878238.255578683,False,False,False,False,2919331.460831152,False,False,False,False
2022-05-13 00:00:00+00:00,5.96,6.333,4.485,5.9,3827922,,,,,,,,,,,,,,,,8.055976972847398,,,,,,,8.055976972847398,,#000000,,7.100223291354093,,41.74367221072065,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.1575622897058125,False,False,False,False,-7598470,-1376033.1996098915,False,False,False,False,2986634.463732548,False,False,False,False
2022-05-20 00:00:00+00:00,7.49,7.79,5.85,6.01,6133540,,,,,,,,,,,,,,,,7.874082380075239,,,,,,,7.874082380075239,,#000000,,7.259247589230715,,43.3681860325515,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.067151813432748,-0.11235705156928025,False,False,False,False,-1464930,-1382618.1477869365,False,False,False,False,3219738.577530137,False,False,False,False
2022-05-27 00:00:00+00:00,7.0,7.64,6.51,7.51,2369186,,,,,,,,,,,,,,,,7.820615039177162,,,,,,,7.820615039177162,,#000000,,7.26695564300566,,43.89328143244391,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.019532648309412946,-0.0659448499393466,False,False,False,False,-3834116,-1564210.5812842005,False,False,False,False,3156734.682898275,False,False,False,False
2022-06-03 00:00:00+00:00,6.08,7.12,5.86,6.99,3307275,,,,,,,,,,,,,,,,7.698758547575574,,,,,,,7.698758547575574,,#000000,,7.197979515378127,,43.15527547038367,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.12926386759855377,-0.09760435876895018,False,False,False,False,-7141391,-1977335.05674463,False,False,False,False,3167885.817498403,False,False,False,False
2022-06-10 00:00:00+00:00,4.31,5.95,4.3,5.93,6718826,,,,,,,,,,,,,,,,7.287990973514859,,,,,,,7.287990973514859,,#000000,,6.8519329073411335,,40.84771317008895,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.22021630659217206,False,False,False,False,-13860217,-2857548.5340228053,False,False,False,False,3430918.4236096325,False,False,False,False
2022-06-17 00:00:00+00:00,4.56,4.69,3.61,4.29,4348975,,,,,,,,,,,,,,,,7.031507352169862,,,,,,,7.031507352169862,,#000000,,5.994157509152074,,39.613432464847044,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.28152228050378303,False,False,False,False,-9511242,-3350414.7166877827,False,False,False,False,3498922.614453363,False,False,False,False
2022-06-24 00:00:00+00:00,4.55,5.11,4.545,4.62,2742024,,,,,,,,,,,,,,,,6.914096685980174,,,,,,,6.914096685980174,,#000000,,5.962950622463292,,38.72183048740165,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23403576670682072,-0.25777902360530186,False,False,False,False,-12253266,-4009885.182118317,False,False,False,False,3442856.050419781,False,False,False,False
2022-07-01 00:00:00+00:00,4.01,4.86,3.85,4.62,2912887,,,,,,,,,,,,,,,,6.7763439465011555,,,,,,,6.7763439465011555,,#000000,,5.85452577020692,,37.53872034576541,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8313882894394987,1.1277843466826443,False,False,False,False,-0.29365285348859815,-0.27571593854695,False,False,False,False,-15166153,-4836275.390850293,False,False,False,False,3403599.083722019,True,False,False,False
2022-07-08 00:00:00+00:00,4.78,4.84,3.86,4.02,1438143,,,,,,,,,,,,,,,,6.7197197418244725,,,,,,,6.7197197418244725,,#000000,,5.821532120630984,,38.078831721660805,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.835488026321916,1.1251946466355234,False,False,False,False,-0.2929761953452255,-0.28434606694608777,False,False,False,False,-13728010,-5494922.398935457,False,False,False,False,3258009.7441870547,False,False,False,False
2022-07-15 00:00:00+00:00,4.85,4.89,4.145,4.67,2169911,,,,,,,,,,,,,,,,6.644277843460997,,,,,,,6.644277843460997,,#000000,,5.783860168190991,,38.58865246992578,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8449909609798705,1.1218744287136153,False,False,False,False,-0.25229728461211426,-0.26832167577910104,False,False,False,False,-11558099,-5944046.591606905,False,False,False,False,3177409.837210236,False,False,False,False
2022-07-22 00:00:00+00:00,4.68,5.16,4.6,4.95,1713028,,,,,,,,,,,,,,,,6.5935809577014375,,,,,,,6.5935809577014375,,#000000,,5.764509234297822,,38.74430628505928,-21.72489845098651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8586636194142059,1.1137707744431746,False,False,False,False,-0.16681228527969202,-0.21756698052939655,False,False,False,False,-13271127,-6486793.288524912,False,False,False,False,3068937.1085279966,False,False,False,False
2022-07-29 00:00:00+00:00,4.61,5.07,4.15,4.73,2153207,,,,,,,,,,,,,,,,6.526866599718951,,,,,,,6.526866599718951,,#000000,,5.727645043810025,,38.76590804903155,-21.085886181507085,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8977870243862047,1.1198091334409805,False,False,False,False,-0.2301863050243841,-0.22387664277689034,False,False,False,False,-15424334,-7148833.341226771,False,False,False,False,3001105.248637034,False,False,False,False
2022-08-05 00:00:00+00:00,4.89,5.19,4.33,4.61,2088950,,,,,,,,,,,,,,,,6.472405457392339,,,,,,,6.472405457392339,,#000000,,5.7041659804079,,39.361610860061305,-19.846002849072917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9228411485494137,1.0899299716906836,False,False,False,False,-0.15928223488936058,-0.19157943883312545,False,False,False,False,-13335384,-7607096.35298775,False,False,False,False,2933538.1931824386,False,False,False,False
2022-08-12 00:00:00+00:00,5.58,6.05,4.87,4.92,2975948,,,,,,,,,,,,,,,5.5,6.4305175247761674,,,,,,,5.965258762388084,,#000000,,5.483918242477495,,41.14898502427257,-17.519306033561477,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9861782235147121,1.0367659254508665,False,False,False,False,0.34282819787665,0.07562437952176226,False,False,False,False,-10359436,-7810973.363877547,False,False,False,False,2936679.6603541095,False,False,False,False
2022-08-19 00:00:00+00:00,4.73,5.65,4.62,5.55,2241596,,,,,,,,,,,,,,,5.285186670203452,6.385560352114722,,,,,,,5.835373511159087,,#000000,,5.422558074792602,,41.17267169053034,-16.948553779184323,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9870326226106919,0.9950337703615417,False,False,False,False,0.1678173517352753,0.12172086562851878,False,False,False,False,-12601032,-8165792.52210884,False,False,False,False,2885191.981809361,False,False,False,False
2022-08-26 00:00:00+00:00,4.53,5.09,4.51,4.65,2120381,,,,,,,,,,,,,,,5.118979617534929,6.337187686691864,,,,,,,5.728083652113397,,#000000,,5.362632740030847,,40.91083045900696,-16.678973214188446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9972218209296898,0.9936101881382867,False,False,False,False,-0.06251376342556447,0.029603551101477152,True,False,False,False,-14721413,-8651394.038989667,False,False,False,False,2828539.316490149,False,False,False,False
2022-09-02 00:00:00+00:00,4.68,4.81,4.4502,4.48,1811452,,,,,,,,,,,,,,,5.02548128688252,6.296498866637341,,,,,,,5.66099007675993,,#000000,,5.322555677126527,,41.042319266532786,-16.02921470547045,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9960534673310091,1.0037009329964572,False,False,False,False,-0.16493353901821953,-0.0676649939583712,False,False,False,False,-12909961,-8966843.443508951,False,False,False,False,2753199.5152686564,False,False,False,False
2022-09-09 00:00:00+00:00,5.2,5.56,4.79,4.79,4254146,,,,,,,,,,,,,,,5.075581969516521,6.236941389804295,,,,,,,5.656261679660409,,#000000,,5.3342864338325295,,42.22198088229731,-14.406772876030253,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.999697442786431,1.056030570380859,False,False,False,False,0.16194144200308386,0.04713822402235633,False,False,False,False,-8655815,-8943804.299545325,False,False,False,False,2864380.736359867,False,False,False,False
2022-09-16 00:00:00+00:00,5.74,5.97,4.99,5.16,14415725,,,,,,,,,,,,,,5.566666666666667,5.330058364630609,6.1340704183720725,,,,,,,5.67693181655645,,#000000,,5.307459438340275,,44.11833983428509,-12.171543175659991,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9666890814903367,1.047320183303447,False,False,False,False,0.34282817746396343,0.1949832007431599,False,True,False,False,5759910,-7854640.277356783,False,False,False,False,3720035.8669998767,False,False,False,False
2022-09-23 00:00:00+00:00,4.46,5.73,4.4,5.54,7550744,,,,,,,,,,,,,,5.324903188582562,5.230422457737622,6.039518780172525,,,,,,,5.531614808830903,,#000000,,5.205933477570415,,43.43604333181591,-12.171543175659991,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.904986869713245,1.1385608150015176,False,False,False,False,0.015173538510525164,0.10507836962684253,False,False,False,False,-1790834,-7405469.441997021,False,False,False,False,4003792.024999886,False,False,False,False
2022-09-30 00:00:00+00:00,4.88,5.21,4.34,4.35,3262146,,,,,,,,,,,,,,5.258324449439654,5.194921460127317,6.001225635508942,,,,,,,5.484823848358637,,#000000,,5.058861423467234,,43.7610147370146,-11.887635789253494,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.86895347077998,1.1561060145515563,False,False,False,False,-0.2077664099501881,-0.05134402016167279,False,False,False,False,1471312,-6747930.075923168,False,False,False,False,3948855.282407302,False,False,False,False
2022-10-07 00:00:00+00:00,5.16,5.7,4.88,4.97,2180538,,,,,,,,,,,,,,5.257397013326169,5.197686100926094,5.985837328162548,,,,,,,5.48030681413827,,#000000,,5.105534882169204,,44.526471128347595,-10.830153668757056,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8890964277375673,1.1220469933988495,False,False,False,False,0.1845191652339339,0.06658757253613057,False,False,False,False,3651850,-5977575.996225156,False,False,False,False,3817868.817043798,False,False,False,False
2022-10-14 00:00:00+00:00,5.5,5.78,4.7823,5.16,1648317,,,,,,,,,,,,,,5.262882596788365,5.203758019425028,5.976246254307891,,,,,,,5.480962290173761,,#000000,,5.132348256087973,,45.715589590883866,-9.398785660795227,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8873579723932437,1.1094936368042216,False,False,False,False,0.17741902256308953,0.12200329754961005,False,False,False,False,5300167,-5142187.626134404,False,False,False,False,3657161.275040554,False,False,False,False
2022-10-21 00:00:00+00:00,5.66,6.42,5.175,5.64,3869336,,,,,,,,,,,,,5.751666666666667,5.320321201607995,5.2495173027982025,5.9685178780999575,,,,,,5.751666666666667,5.572505762293206,,#000000,,5.408160813514097,,46.86881437286279,-8.04324343755684,False,False,False,False,True,,-1.0,6.42,5.175,0.0,1,0.8973674100364062,1.1035473189294012,False,False,False,False,0.34282819097034195,0.232415744259976,False,False,False,False,9169503,-4082062.3945688927,False,False,False,False,3672877.921333846,False,False,False,False
2022-10-28 00:00:00+00:00,5.79,6.07,5.32,5.72,1940052,,,,,,,,,,,,,5.7433178870706065,5.342930962779421,5.26869458208406,5.964415707897466,,,,,,5.7433178870706065,5.579839784957888,,#000000,,5.432142912666782,,47.94698925020637,-6.792381054565901,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9522012101439655,1.0656284971832857,False,False,False,False,0.2790770555064511,0.25574639988321357,False,False,False,False,11109555,-2956757.4023786043,False,False,False,False,3544520.445679487,False,False,False,True
2022-11-04 00:00:00+00:00,5.43,6.24,5.32,5.73,1443869,,,,,,,,,,,,,5.727395768549219,5.35567152427711,5.280156218518835,5.960662374353586,,,,,,5.727395768549219,5.580971471424687,,#000000,,5.441503240497015,,47.99426077381226,-6.541428159883893,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9692082386737011,1.0018775464223353,False,False,False,False,0.3317653877586177,0.2937558938209156,False,False,False,False,9665686,-2021761.594795004,False,False,False,False,3388916.6348884143,False,False,False,False
2022-11-11 00:00:00+00:00,5.5,5.7,4.65,5.42,3140769,,,,,,,,,,,,,5.593213159174319,5.349912615980394,5.280345010120987,5.942780219433523,,,,,,5.593213159174319,5.541562751177306,,#000000,,5.401200696801281,,48.18073387134331,-6.13833912055491,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9967095712764928,1.014826284718862,False,False,False,False,-0.07193312961374625,0.11091138210358467,False,False,False,False,12806455,-923375.1803657444,False,False,False,False,3370535.3286003834,False,False,False,False
2022-11-18 00:00:00+00:00,4.71,5.44,4.695,5.44,3757292,,,,,,,,,,,,,5.421992230452787,5.3149926217871855,5.258309788539928,5.912333791398898,,,,,,5.421992230452787,5.476907108044699,,#000000,,5.325009711213778,,46.774481073880835,-6.13833912055491,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.940682255288997,1.0825994533859704,False,False,False,False,-0.14214779972729305,-0.01561820881185419,False,False,False,False,9049163,-184668.64848680038,False,False,False,False,3399183.9709262806,False,False,False,False
2022-11-25 00:00:00+00:00,5.01,5.04,4.37,4.7,1161868,,,,,,,,,,,,,5.375305206462805,5.301681850343465,5.249227016619887,5.9019640328909055,,,,,,5.375305206462805,5.457044526579265,,#000000,,5.301282067121033,,46.46908706157548,-6.13833912055491,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8989169675090253,1.0944816915936049,False,False,False,False,-0.34282825441539394,-0.17922323161362408,False,False,False,False,10211031,585383.1773270366,False,False,False,False,3233456.861968778,False,False,False,False
2022-12-02 00:00:00+00:00,4.93,5.09,4.6,4.95,1652002,,,,,,,,,,,,,5.326425197685205,5.28630610636106,5.238777462128463,5.888427594943545,,,,,,5.326425197685205,5.434984090279569,,#000000,,5.275642663210523,,46.09201794571955,-6.13833912055491,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9330989666560137,1.0732928518163418,False,False,False,False,-0.2505369624963678,-0.21488009705499594,False,False,False,False,8559029,1176023.608636145,False,False,False,False,3116312.0573784984,False,False,False,False
2022-12-09 00:00:00+00:00,3.8,4.9,3.77,4.88,2284840,,,,,,,,,,,,,5.187583265506592,5.232876608162016,5.198712494966391,5.857471608448152,,,,,,5.187583265506592,5.369160994270787,,#000000,,5.193826404629509,,43.816266931035,-2.4255257703479742,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9676113360323887,1.036765510449721,False,False,False,False,-0.34282825441539394,-0.27885417573519494,False,False,False,False,6274189,1553665.489477912,False,False,False,False,3054721.5346097206,False,False,False,False
2022-12-16 00:00:00+00:00,3.96,4.35,3.76,3.82,3525544,,,,,,,,,,,,,5.007363231389607,5.150606730285417,5.1351921218287115,5.8082401605832965,,,,,,5.007363231389607,5.2753505610217575,,#000000,,5.078894019110956,,42.59824920310954,-3.6860592260940237,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9973163367997319,1.0058146036005817,False,False,False,False,-0.34282825441539394,-0.31084121507529444,False,False,False,False,9799733,2164485.305072141,False,False,False,False,3089597.272786778,False,False,False,False
2022-12-23 00:00:00+00:00,3.46,3.94,3.27,3.94,2470785,,,,,,,,,,,,,4.865387923361246,5.078083605900679,5.0775883754594835,5.766667127064367,,,,,,4.865387923361246,5.196931757946444,,#000000,,4.982870311210866,,40.91848709043302,-5.364568133139883,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9330590459246081,1.0418102968975869,False,False,False,False,-0.34282825441539394,-0.3268347347453442,False,False,False,False,7328948,2547038.0972890193,False,False,False,False,3043759.326654424,False,False,False,False
2022-12-30 00:00:00+00:00,3.15,3.46,3.07,3.45,2702316,,,,,,,,,,,,,4.706942380293571,4.990319141331254,5.006550183793893,5.71638916018167,,,,,,4.706942380293571,5.105050216400096,,#000000,,4.8710947944437395,,39.2419836283267,-7.006505588732956,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9538021726700971,1.053516295025729,False,False,False,False,-0.34282825441539394,-0.3348314945803691,False,False,False,False,4626632,2701082.090082425,False,False,False,False,3018467.228383726,False,False,False,False
2023-01-06 00:00:00+00:00,3.07,3.39,2.97,3.2,1029834,,,,,,,,,,,,,4.651375067620518,4.95754483682366,4.979691036375767,5.697124542559241,,,,,,4.651375067620518,5.071433870844796,,#000000,,4.371518856622666,,37.920231379439336,-8.288127268756035,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9474240112662833,1.0572702734420845,False,False,False,False,-0.34282825441539394,-0.3388298744978815,False,False,False,False,3596798,2767431.416742986,False,False,False,False,2871161.0633182647,False,False,False,False
2023-01-13 00:00:00+00:00,3.55,3.69,3.14,3.14,1124024,,,,,,,,,,,,,4.606889300991556,4.929091890420467,4.956150707801438,5.678991313621268,,,,,,4.606889300991556,5.042780803208682,,#000000,,4.384974493480868,,38.356057604907775,-8.288127268756035,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9383779955141072,1.0424979341282021,False,False,False,False,-0.2578202838316407,-0.2983250791647611,False,False,False,True,4720822,2912127.015502765,False,False,False,False,2741743.503072467,False,False,False,False
2023-01-20 00:00:00+00:00,3.3,3.66,3.13,3.57,1259126,,,,,,,,,,,,,4.556962294541175,4.896461705132438,4.928983466183255,5.658154684012717,,,,,,4.556962294541175,5.010140537467397,,#000000,,4.3584801680115275,,38.2211881790184,-8.288127268756035,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9163021633762857,1.0567442960160776,False,False,False,False,-0.26056208661687047,-0.2794435828908158,False,False,False,False,3461696,2952835.829169227,False,False,False,False,2631919.984326359,False,False,False,False
