date,Open,High,Low,Close,Volume,aVWAP_peak_383,aVWAP_valley_410,aVWAP_valley_367,aVWAP_valley_344,aVWAP_valley_313,aVWAP_valley_264,aVWAP_valley_231,aVWAP_valley_136,aVWAP_valley_88,aVWAP_OB_bull_410,aVWAP_OB_bull_344,aVWAP_OB_bull_136,aVWAP_OB_bull_88,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-16 17:00:00+00:00,36.97,36.975,36.565,36.65,50403.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.875317040788204,,60.12998619879519,19.25806416894484,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,196024.0,25018.448990132714,False,False,False,False,110632.89768126451,False,False,False,False
2024-01-17 17:00:00+00:00,36.1,36.22,35.96,36.115,42648.0,,,,,,,,,,,,,,,,#000000,,36.78156857586088,,53.74117884403324,12.720652861259687,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153376.0,27008.488540673294,False,False,False,False,109578.86825984957,False,False,False,False
2024-01-18 17:00:00+00:00,35.86,35.95,35.7,35.795,71491.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,36.61896126108742,,47.521837973325646,6.668960587062934,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81885.0,27859.28716794968,False,False,False,False,108988.35867442553,False,False,False,False
2024-01-19 17:00:00+00:00,35.855,36.065,35.825,35.98,44845.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,36.555741725397205,,45.22341076768444,4.341786299203299,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126730.0,29392.166436663636,False,False,False,False,107993.88799730265,False,False,False,False
2024-01-22 17:00:00+00:00,35.735,35.885,35.72,35.82,61018.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,36.46982662954164,,42.6522922044995,1.6446464384563058,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65712.0,29955.264631444046,False,False,False,False,107265.5796562592,False,False,False,False
2024-01-23 17:00:00+00:00,35.87,35.995,35.78,35.86,91952.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,36.38249277556812,,41.378127868332626,0.05755073610812644,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157664.0,31935.24502475499,False,False,False,False,107028.15981662727,False,False,False,False
2024-01-24 17:00:00+00:00,35.895,35.94,35.46,35.53,86522.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,36.2923275642083,,38.407425190583425,-3.163534662933202,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71142.0,32543.101691037857,False,False,False,False,106710.23485822995,False,False,False,False
2024-01-25 17:00:00+00:00,35.745,35.77,35.59,35.655,210439.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,36.15031743667358,,37.89649600246136,-4.120777479729362,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,281581.0,36404.15437799851,False,False,False,False,108318.43276740468,False,False,False,False
2024-01-26 17:00:00+00:00,35.825,36.015,35.8,35.905,67029.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,36.133766653390914,,40.25068112354192,-4.120777479729362,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,348610.0,41244.55508531636,False,False,False,False,107678.2865229488,False,False,False,False
2024-01-29 17:00:00+00:00,35.81,35.975,35.78,35.925,109228.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,36.10980468782078,,42.02919966105842,-4.120777479729362,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,457838.0,47703.36818476882,False,False,False,False,107702.31308848447,False,False,False,False
2024-01-30 17:00:00+00:00,36.025,36.09,35.905,35.97,26315.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,36.04764492285513,,43.72336974534406,-4.120777479729362,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,484153.0,54470.02914314449,False,False,False,False,106440.49428091107,False,False,False,False
2024-01-31 17:00:00+00:00,36.035,36.085,35.52,35.55,76223.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,35.934933179704444,,41.28143529826127,-4.120777479729362,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,407930.0,59950.02869131279,False,False,False,False,105972.00599748609,False,False,False,False
2024-02-01 17:00:00+00:00,35.96,36.07,35.76,35.825,41832.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,35.94571457036787,,42.69543533284581,-4.120777479729362,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,449762.0,65993.62514571103,False,False,False,False,104977.58729985065,False,False,False,False
2024-02-02 17:00:00+00:00,35.195,35.39,35.015,35.31,34247.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,35.87910266829461,,40.11575008482566,-4.120777479729362,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,415515.0,71412.56118996357,False,False,False,False,103880.98904713978,False,False,False,False
2024-02-05 17:00:00+00:00,34.685,34.76,34.54,34.575,76716.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,35.67630307844697,,35.2323474550884,-8.472649800793945,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,338799.0,75558.08737306492,False,False,False,False,103459.82642625389,False,False,False,False
2024-02-06 17:00:00+00:00,34.825,34.925,34.63,34.64,36328.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,35.61965382619199,,32.63020260894069,-10.98592935325236,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,375127.0,80202.56663859879,False,False,False,False,102419.02291576934,False,False,False,False
2024-02-07 17:00:00+00:00,34.575,34.6,34.345,34.43,99361.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,35.463261177284316,,30.097758861617855,-13.463609659394045,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,275766.0,83234.55785350423,False,False,False,False,102371.61170777291,False,False,False,False
2024-02-08 17:00:00+00:00,34.38,34.43,34.275,34.32,90331.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,35.350505343283395,,28.00139828951891,-15.572830831086684,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,185435.0,84819.06083251967,False,False,False,False,102184.9355572648,False,False,False,False
2024-02-09 17:00:00+00:00,34.095,34.25,33.95,34.235,84691.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,35.249549176671465,,26.28019284964114,-17.38717734589241,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100744.0,85065.95911418603,False,False,False,False,101913.71175017543,False,False,False,False
2024-02-12 17:00:00+00:00,35.01,35.01,34.79,34.9,93544.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,35.23418245778578,,31.926061558358477,-17.38717734589241,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,194288.0,86759.3240891599,False,False,False,False,101783.94877730448,False,False,False,False
2024-02-13 17:00:00+00:00,34.125,34.22,33.865,34.205,160747.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,35.09728923130821,,32.276417411022464,-17.38717734589241,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33541.0,85934.23379320392,False,False,False,False,102698.10461021449,False,False,False,False
2024-02-14 17:00:00+00:00,33.445,33.445,33.24,33.305,127035.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,34.40229705306879,,29.68914212511086,-17.38717734589241,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93494.0,83152.40071113875,False,False,False,False,103075.42081780806,False,False,False,False
2024-02-15 17:00:00+00:00,33.905,34.12,33.875,34.01,49499.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,34.44590428254073,,32.60502763812772,-17.38717734589241,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43995.0,81181.12318073348,False,False,False,False,102244.77863458623,False,False,False,False
2024-02-16 17:00:00+00:00,34.365,34.505,34.26,34.42,73369.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,34.5190476493315,,36.75855959020403,-19.87618933107778,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29374.0,80377.91196862908,False,False,False,False,101797.09214412753,False,False,False,False
2024-02-19 17:00:00+00:00,34.42,34.42,34.42,34.42,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,34.5190476493315,,39.52758089158824,-17.22032158312153,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29374.0,79587.15364353405,False,False,False,False,100218.8426535209,False,False,False,False
2024-02-20 17:00:00+00:00,34.535,34.565,34.355,34.445,104917.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,34.57225325388496,,41.524500782896155,-15.225595856149909,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,134291.0,80435.2752924715,False,False,False,False,100291.68230230352,False,False,False,False
2024-02-21 17:00:00+00:00,34.745,34.805,34.57,34.75,97408.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,34.62310260968051,,44.701164154867264,-12.097999220989301,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,231699.0,82780.44931894481,False,False,False,False,100246.97404955464,False,False,False,False
2024-02-22 17:00:00+00:00,34.815,34.95,34.745,34.915,131701.0,,,,,,,,,,,,,,,,#000000,,34.683664821854364,,47.76916210739758,-9.096237240236476,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,363400.0,87131.14002717823,False,False,False,False,100734.6333666158,False,False,False,False
2024-02-23 17:00:00+00:00,34.815,34.88,34.69,34.82,89674.0,,,,,,,,,,,,,,,,#000000,,34.706146999587894,,49.161284184993654,-7.611102418432239,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,273726.0,90024.08359264833,False,False,False,False,100563.15067876129,False,False,False,False
2024-02-26 17:00:00+00:00,34.49,34.53,34.29,34.375,63130.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,34.69866563864338,,47.30555844380109,-7.611102418432239,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,210596.0,91893.41562997161,False,False,False,False,99982.79175350917,False,False,False,False
2024-02-27 17:00:00+00:00,34.475,34.555,34.395,34.475,84324.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,34.69387695727453,,46.802761936011336,-7.611102418432239,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,294920.0,95041.11461245267,False,False,False,False,99740.01978833848,False,False,False,False
2024-02-28 17:00:00+00:00,34.385,34.495,34.33,34.385,75784.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,34.68574091823208,,45.886838451111636,-7.611102418432239,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,219136.0,96965.06632388751,False,False,False,False,99368.60862882936,False,False,False,False
2024-02-29 17:00:00+00:00,34.535,34.6,34.34,34.4,93905.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,34.67882538538804,,45.40829408175366,-7.611102418432239,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,313041.0,100315.08079948615,False,False,False,False,99283.90151830486,False,False,False,False
2024-03-01 17:00:00+00:00,34.72,34.89,34.63,34.8,117944.0,,,,,,,,,,,,,,,,#000000,,34.692995400849846,,48.333955683223394,-7.010497862045845,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,430985.0,105441.74621344761,False,False,False,False,99573.20537073424,False,False,False,False
2024-03-04 17:00:00+00:00,34.825,34.895,34.66,34.725,31939.0,,,,,,,,,,,,,,,,#000000,,34.696058939215646,,49.64056803718252,-5.4941959671581415,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,399046.0,109993.75014812284,False,False,False,False,98524.61303940503,False,False,False,False
2024-03-05 17:00:00+00:00,34.815,34.96,34.705,34.775,28312.0,,,,,,,,,,,,,,,,#000000,,34.69946925813341,,50.92605370551122,-3.9976669992943883,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,427358.0,114914.12611481862,False,False,False,False,97436.04539538323,False,False,False,False
2024-03-06 17:00:00+00:00,35.275,35.28,34.995,35.055,48892.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,34.71286645626321,,53.967508400602874,-0.9283412338172425,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,476250.0,120516.23268668189,False,False,False,False,96683.42453654009,False,False,False,False
2024-03-07 17:00:00+00:00,35.525,35.77,35.51,35.7,96860.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,34.76416950921712,,59.55745718211499,4.3162841399671805,True,False,True,False,True,2.935429870185459,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,573110.0,127533.19031944651,False,False,False,False,96686.16214062474,False,False,False,False
2024-03-08 17:00:00+00:00,35.745,35.885,35.69,35.835,74786.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,34.80505269875634,,63.86209386991017,8.17909709972303,True,False,True,False,True,3.980578757082103,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,647896.0,135600.83077961014,False,False,False,False,96346.62474309567,False,False,False,False
2024-03-11 17:00:00+00:00,35.895,36.04,35.83,36.035,30114.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,34.82293589177737,,67.55664922776236,11.44874960665232,True,False,True,False,True,5.504227646180478,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,678010.0,144010.2752636472,False,False,False,False,95319.7623439779,False,False,False,False
2024-03-12 17:00:00+00:00,35.975,36.13,35.87,36.115,35097.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,34.84419537955682,,70.34435161573847,13.93005991608456,True,False,True,False,True,6.107500286078977,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,713107.0,152833.48029831934,False,False,False,False,94386.07610608677,False,False,False,False
2024-03-13 17:00:00+00:00,36.315,36.365,36.11,36.145,15752.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,35.1927076277062,,72.3323392179568,15.779729495799131,True,False,True,False,True,6.3355828955732,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,728859.0,161764.10851074848,False,False,False,False,93166.9431432017,False,False,False,False
2024-03-14 17:00:00+00:00,35.64,35.695,35.475,35.66,37756.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,35.09804332910686,,67.88652856765322,15.779729495799131,True,False,True,False,False,2.123458994063892,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,691103.0,169970.91302996167,False,False,False,False,92307.85875338461,False,False,False,False
2024-03-15 17:00:00+00:00,35.51,35.61,35.46,35.5,45429.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,35.078785573122836,,63.39535943663073,20.56858201987866,True,False,True,False,False,0.8020009094875036,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,645674.0,177346.1546884119,False,False,False,False,91581.05474170423,False,False,False,False
2024-03-18 17:00:00+00:00,35.435,35.565,35.385,35.49,39067.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,35.07404526711906,,60.30273704662737,17.722045061893766,True,False,True,False,False,0.7192586858852401,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,606607.0,184001.3615924675,False,False,False,False,90766.88335035997,False,False,False,False
2024-03-19 17:00:00+00:00,35.8,35.85,35.645,35.745,14407.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,35.081476476118596,,60.30271036766493,17.58274340670873,True,False,True,False,False,2.770768583474524,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,621014.0,190776.75133521995,False,False,False,False,89583.00918988927,False,False,False,False
2024-03-20 17:00:00+00:00,35.725,36.08,35.65,36.08,32543.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,35.10658823844857,,62.50104790034034,17.58274340670873,True,False,True,False,False,5.34946601984824,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,653557.0,197951.63891141806,False,False,False,False,88698.66796213905,False,False,False,False
