date,Close,High,Low,Open,Volume,aVWAP_peak_93,aVWAP_peak_84,aVWAP_peak_74,aVWAP_peak_56,aVWAP_peak_41,aVWAP_peak_27,aVWAP_valley_95,aVWAP_valley_90,aVWAP_valley_79,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_49,aVWAP_valley_44,aVWAP_OB_bear_27,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-22 00:00:00+00:00,6.5,6.84,6.17,6.8,14564725,,,,,,,,,,,,,,,,,#000000,,6.533201301478536,,11.66166071011204,-40.08989873169169,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.32383203106675634,-0.33333014274107514,False,False,False,False,-37559841,-22609085.372374583,False,False,False,False,15839815.768215718,False,False,False,False
2023-12-29 00:00:00+00:00,6.4,6.9599,6.35,6.53,13150373,,,,,,,,,,,,,,,,,#000000,,6.543003513064439,,12.05750491041465,-39.81313997198758,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19306696117128685,-0.263198551956181,False,False,False,False,-50710214,-24690650.455902394,False,False,False,False,15640597.785384923,False,False,False,False
2024-01-05 00:00:00+00:00,6.07,6.51,5.97,6.36,7477654,,,,,,,,,,,,,,,,,#000000,,6.495654218788366,,12.011144531401852,-39.81313997198758,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3030134031857875,False,False,False,False,-58187868,-27171925.829539254,False,False,False,False,15035935.282763818,False,False,False,False
2024-01-12 00:00:00+00:00,5.52,6.145,5.37,6.05,11855948,,,,,,,,,,,,,,,,,#000000,,6.354516161329906,,11.515192407167817,-39.81313997198758,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3229208288005907,False,False,False,False,-70043816,-30347621.39772153,False,False,False,False,14800380.669225756,False,False,False,False
2024-01-19 00:00:00+00:00,4.54,5.49,4.27,5.47,11654220,,,,,,,,,,,,,,,,,#000000,,6.124098168642083,,10.555166116049676,-39.81313997198758,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33287454160799235,False,False,False,False,-81698036,-34151355.81270512,False,False,False,False,14567331.73076459,False,False,False,False
2024-01-26 00:00:00+00:00,4.61,4.98,4.3301,4.41,11963754,,,,,,,,,,,,,,,,,#000000,,5.931684254565538,,10.277378301708042,-39.81313997198758,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33785139801169317,False,False,False,False,-69734282,-36787128.12287512,False,False,False,False,14374474.121078324,False,False,False,False
2024-02-02 00:00:00+00:00,4.21,4.75,4.105,4.635,11613694,,,,,,,,,,,,,,,,,#000000,,5.755427007892309,,9.841009177817835,-38.081477683617905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34033982621354353,False,False,False,False,-81347976,-40087931.66932881,False,False,False,False,14169971.889887337,False,False,False,False
2024-02-09 00:00:00+00:00,4.23,4.23,3.81,4.09,12756518,,,,,,,,,,,,,,,,,#000000,,4.831646514737221,,9.650135997608475,-38.28501232941613,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34158404031446876,False,False,False,False,-68591458,-42199303.99011926,False,False,False,False,14065271.601747533,False,False,False,False
2024-02-16 00:00:00+00:00,4.6,4.7297,4.075,4.22,16015122,,,,,,,,,,,,,,,,,#000000,,4.870211339699361,,11.696969606634962,-38.28501232941613,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23865962024629608,-0.2901218302803824,False,False,False,False,-52576336,-42967973.02788821,False,False,False,False,14209704.96458105,False,False,False,False
2024-02-23 00:00:00+00:00,4.3,4.6,4.1,4.59,7909421,,,,,,,,,,,,,,,,,#000000,,4.842616209839108,,12.831808103606829,-39.38530494155234,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2525794933643545,-0.27135066182236844,False,False,False,False,-60485757,-44265586.65545204,False,False,False,False,13743017.263500972,False,False,False,False
2024-03-01 00:00:00+00:00,5.65,5.795,4.17,4.33,21797209,,,,,,,,,,,,,,,,,#000000,,4.998276222645686,,19.59855631115034,-33.016968348675455,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.08914926612096122,-0.18024996397166482,False,False,False,False,-38688548,-43852472.68097412,False,False,False,False,14339624.058797197,False,False,False,False
2024-03-08 00:00:00+00:00,5.32,5.68,4.885,5.68,13829321,,,,,,,,,,,,,,,,,#000000,,5.058378749764567,,23.79756270654392,-29.311761435199312,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.045368923534696806,-0.06744052021848401,False,False,False,False,-52517869,-44494353.88979085,False,False,False,False,14301823.832219627,False,False,False,False
2024-03-15 00:00:00+00:00,6.47,7.65,5.43,5.45,43773277,,,,,,,,,,,,,,,,,#000000,,5.841809114499274,,30.270333811133355,-23.52245203902042,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282250242203,0.13769385240286813,False,False,False,False,-8744592,-41846223.379435964,False,False,False,False,16484894.437240396,False,False,False,False
2024-03-22 00:00:00+00:00,6.93,7.12,5.43,6.56,27046177,,,,,,,,,,,,,,,,,#000000,,5.9392817262829425,,36.017803760772956,-18.553309943844898,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2667468812917435,0.20222036684730582,False,False,False,False,18301585,-37390830.16614441,False,False,False,False,17267211.664111476,False,False,False,False
2024-03-29 00:00:00+00:00,6.72,7.41,6.43,7.07,14789874,,,,,,,,,,,,,,,,,#000000,,6.019487029629268,,39.62373259752877,-15.669063952288575,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282288754773,0.27252429786139154,False,False,False,False,3511711,-34361012.30198556,False,False,False,False,17083705.17047359,False,False,False,False
2024-04-05 00:00:00+00:00,6.82,7.3799,6.53,6.8,18882300,,,,,,,,,,,,,,,,,#000000,,6.107717627189982,,42.45460872299621,-13.4628398471976,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.935979279236434,1.1748716841839553,False,False,False,False,0.3428282291796119,0.3076762635205017,False,False,False,False,22394011,-30156936.501838483,False,False,False,False,17216934.417105176,False,False,False,False
2024-04-12 00:00:00+00:00,7.08,7.71,6.64,6.81,13980626,,,,,,7.1433333333333335,,,,,,,,7.1433333333333335,7.1433333333333335,,#000000,,6.4207793472038555,,45.14296765582804,-11.307289612696465,False,False,False,True,True,,-1.0,7.71,6.64,0.0,0,0.9156032015827343,1.140137939697506,False,False,False,False,0.3428282309397177,0.3252522472301097,False,False,False,False,36374637,-25228671.797998596,False,False,False,False,16977207.86768998,False,False,False,False
2024-04-19 00:00:00+00:00,4.73,7.395,4.64,7.06,49169423,,,,,,5.93259076106708,,,,,,,,5.93259076106708,5.93259076106708,,#000000,,6.007478629711403,,42.48219752436604,-11.307289612696465,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9112584490166107,1.0674357601085227,False,False,False,False,0.059645839470503385,0.19244904335030655,False,False,False,False,-12794786,-24307643.22036907,False,False,False,False,19361816.396009237,False,False,False,False
2024-04-26 00:00:00+00:00,4.62,4.89,4.395,4.65,31034399,,,,,,5.505026016857193,,,,,,,,5.505026016857193,5.505026016857193,,#000000,,5.772115587589506,,40.425349119142204,-11.307289612696465,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9150491685115584,1.0805943785915981,False,False,False,False,-0.2678935776227226,-0.03772226713620802,False,False,False,False,-43829185,-25753683.352193583,False,False,False,False,20226452.144452997,False,False,False,False
2024-05-03 00:00:00+00:00,4.49,4.715,4.26,4.7,23540338,,,,,,5.30172737240454,,,,,,,,5.30172737240454,5.30172737240454,,#000000,,5.6350925135903065,,38.76497932146884,-11.307289612696465,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.903755954338901,1.1037567665249404,False,False,False,False,-0.34282825441539394,-0.19027526077580098,False,False,False,False,-67369523,-28836338.140919983,False,False,False,False,20471925.170789808,False,False,False,False
2024-05-10 00:00:00+00:00,4.36,4.62,4.31,4.41,20044967,,,,,,5.174894406297343,,,,,,,,5.174894406297343,5.174894406297343,,#000000,,5.538276085437204,,37.382039396117705,-4.970480445464979,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8816514553172603,1.1121845579805134,False,False,False,False,-0.34282825441539394,-0.26655175759559746,False,False,False,False,-87414490,-33175460.500851836,False,False,False,False,20440298.639620192,False,False,False,False
2024-05-17 00:00:00+00:00,4.47,4.66,4.36,4.43,24095538,,,,,,5.07393229038007,,,,,,,,5.07393229038007,5.07393229038007,,#000000,,5.449341970239265,,36.72904345616821,-5.594682380468811,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.884541698209762,1.1260314063497838,False,False,False,False,-0.3305786132561455,-0.2985651854258715,False,False,False,False,-63318952,-35408311.72301096,False,False,False,False,20711057.110759437,False,False,False,False
2024-05-24 00:00:00+00:00,3.91,4.48,3.68,4.48,36871314,,,,,,4.879016190080668,,,,,,,,4.879016190080668,4.879016190080668,,#000000,,5.284795366586644,,35.378133425043025,-6.969610893032872,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8590300595813342,1.1159903190836744,False,False,False,False,-0.34282825441539394,-0.32069671992063276,False,False,False,False,-100190266,-40206975.002787925,False,False,False,False,21908113.176629107,False,False,False,False
2024-05-31 00:00:00+00:00,3.39,3.91,3.3,3.74,26469470,,,,,,4.7208521085558335,,,,,,,,4.7208521085558335,4.7208521085558335,,#000000,,5.1514707002027365,,33.67557420854394,-8.717017047261358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8660151990329424,1.1246861712469463,False,False,False,False,-0.34282825441539394,-0.3317624871680134,False,False,False,False,-126659736,-46610883.224803634,False,False,False,False,22245991.459841765,False,False,False,False
2024-06-07 00:00:00+00:00,3.04,3.44,2.98,3.4,23604578,,,,,,4.572142160850323,,,,,,,,4.572142160850323,4.572142160850323,,#000000,,5.024977183594771,,31.997321884307194,-10.456691645843527,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8574422768504928,1.1344964233285533,False,False,False,False,-0.34282825441539394,-0.3372953707917037,False,False,False,False,-150264314,-54288915.13407744,False,False,False,False,22346627.499853484,False,False,False,False
2024-06-14 00:00:00+00:00,2.78,3.12,2.76,3.05,20293246,,,,,,4.445039696123714,,,,,,,,4.445039696123714,4.445039696123714,,#000000,,4.915064186730546,,30.46554219675377,-12.069634599120981,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8592882996893723,1.1712434843402924,False,False,False,False,-0.34282825441539394,-0.34006181260354884,False,False,False,False,-170557560,-62901407.346368,False,False,False,False,22194525.166531004,False,False,False,False
2024-06-21 00:00:00+00:00,2.85,2.925,2.71,2.78,17785943,,,,,,4.344810817276455,,,,,,,,4.344810817276455,4.344810817276455,,#000000,,4.825597150465805,,29.621885824303106,-13.045932001587666,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.837430682249237,1.170471992919203,False,False,False,False,-0.34282825441539394,-0.3414450335094714,False,False,False,False,-152771617,-69558459.9133037,False,False,False,False,21867963.52456574,False,False,False,False
2024-06-28 00:00:00+00:00,2.68,2.875,2.61,2.85,23644508,,,,,,4.221222412791585,,,,,,,,4.221222412791585,4.221222412791585,,#000000,,4.712611130604915,,28.78223120791307,-14.055786641220344,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8220142663822565,1.1809628661207825,False,False,False,False,-0.34282825441539394,-0.3421366439624327,False,False,False,False,-176416125,-77473842.51231824,False,False,False,False,21999559.411634944,False,False,False,False
2024-07-05 00:00:00+00:00,2.65,2.77,2.51,2.68,13159352,,,,,,4.15707535745732,,,,,,,,4.15707535745732,4.15707535745732,,#000000,,4.652758325134515,,28.13925682365664,-14.905813727740188,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8327098677943261,1.1672901322056737,False,False,False,False,-0.34282825441539394,-0.34248244918891335,False,False,False,False,-189575477,-85777667.28918356,False,False,False,False,21344729.232995316,False,False,False,False
2024-07-12 00:00:00+00:00,2.76,2.8,2.49,2.67,19507213,,,,,,4.073309265016576,,,,,,,,4.073309265016576,4.073309265016576,,#000000,,4.572123360469572,,28.13731645254206,-15.174843482614293,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8565627300577074,1.1522239901208768,False,False,False,False,-0.34084917735258996,-0.34166581327075163,False,False,False,False,-170068264,-92021415.19368847,False,False,False,False,21208616.919440106,False,False,False,False
2024-07-19 00:00:00+00:00,2.84,3.27,2.68,2.79,28851342,,,,,2.9299999999999997,3.9846496587485194,,,,,,,,3.9846496587485194,3.45732482937426,,#000000,,4.017605578978754,,28.478706017957485,-15.174843482614293,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9166441932874061,1.1034592659785727,False,False,False,False,-0.21501819103892833,-0.27834200215483995,False,False,False,False,-141216922,-95665526.80897081,False,False,False,False,21774744.703185283,False,False,False,False
2024-07-26 00:00:00+00:00,2.83,2.922,2.57,2.88,16458257,,,,,2.8733345659934,3.933363573809656,,,,,,,,3.933363573809656,3.403349069901528,,#000000,,3.9624473630713433,,28.703860737161612,-15.208540170343419,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9069444582665726,1.0969318193127195,False,False,False,False,-0.2892199209456994,-0.28378096155026966,False,False,False,False,-157675179,-100258834.37867668,False,False,False,False,21380930.799245633,False,False,False,False
2024-08-02 00:00:00+00:00,2.4,2.85,2.38,2.84,17192279,,,,,2.7825617213400635,3.874458907327101,,,,,,,,3.874458907327101,3.3285103143335824,,#000000,,3.893783809168622,,28.085393297117214,-16.125588631266716,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9078889245843705,1.0898522207051642,False,False,False,False,-0.34282825441539394,-0.3133046079828318,False,False,False,False,-174867458,-105785399.09136729,False,False,False,False,21070660.29559781,False,False,False,False
2024-08-09 00:00:00+00:00,2.19,2.39,2.02,2.13,13688573,,,,,2.677897179459755,3.81980601066149,,,,,,,2.1999999999999997,3.81980601066149,3.2488515950606223,2.1999999999999997,#000000,,3.269472489629241,,27.291057061794522,-17.1955391051996,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9039312731369709,1.0865121519394818,False,False,False,False,-0.34282825441539394,-0.32806643119911283,False,False,False,False,-188556031,-111916557.01052527,False,False,False,False,20523839.014442418,True,False,False,False
2024-08-16 00:00:00+00:00,2.57,2.6,2.13,2.21,17272328,,,,,2.632700717162854,3.7649637804167884,,,,,,,2.3301709490517304,3.7649637804167884,3.198832248789821,2.3301709490517304,#000000,,3.261470877421129,,28.488468003471553,-17.1955391051996,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8951611674933618,1.1020312841106976,False,False,False,False,-0.1953030153510076,-0.2616847232750602,False,False,False,False,-171283703,-116314123.38011599,False,False,False,False,20282986.346705943,False,False,False,False
2024-08-23 00:00:00+00:00,2.72,2.85,2.475,2.62,19563501,,,,,2.641176139003542,3.7185108630974963,,,,,,,2.4662732392491584,3.7185108630974963,3.1798435010505193,2.4662732392491584,#000000,,3.271728723855717,,30.00529219692593,-17.1955391051996,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9108415636703643,1.083282665454044,False,False,False,False,0.06222298495361106,-0.09973086916072457,False,False,False,True,-151720202,-118936795.87047777,False,False,False,False,20229691.135838836,False,False,False,False
2024-08-30 00:00:00+00:00,2.45,2.79,2.41,2.78,13273293,,,,,2.631594098630351,3.685475781226451,,,,,,,2.4836928314050635,3.685475781226451,3.1585349399284013,2.4836928314050635,#000000,,3.255538089433051,,30.497932348318223,-17.1955391051996,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8974185486907227,1.157418876078333,False,False,False,False,0.008571594519678446,-0.045579637320523066,False,False,False,False,-164993495,-122348403.21340534,False,False,False,False,19714402.38503596,False,False,False,False
2024-09-06 00:00:00+00:00,2.24,2.43,2.2,2.42,10750700,,,,,2.604798269656371,3.65423725052399,,,,,,,2.455760190835318,3.65423725052399,3.129517760090181,2.455760190835318,#000000,,3.225169021812331,,30.410025894886097,-17.1955391051996,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8411305878449435,1.1748969457706995,False,False,False,False,-0.24023139298319826,-0.14290551515186067,True,False,False,False,-175744195,-126303647.0494494,False,False,False,False,19050424.430588853,False,False,False,False
2024-09-13 00:00:00+00:00,2.39,2.52,2.11,2.25,17412226,,,,,2.574948129036377,3.608254774456858,,,,,,2.34,2.4338416502392546,3.608254774456858,3.0916014517466177,2.386920825119627,#000000,,2.7392611384331222,,31.061243915029024,-17.1955391051996,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.788802098109306,1.3215251640724,False,False,False,False,-0.2402313929831988,-0.19156845406752973,False,False,False,False,-158331969,-128676115.34208278,False,False,False,False,18929076.398693383,False,False,False,False
2024-09-20 00:00:00+00:00,2.29,2.5353,2.28,2.38,14334997,,,,,2.557410019484925,3.5735420951648873,,,,,,2.352838658298817,2.425020703108382,3.5735420951648873,3.065476057324906,2.3889296807035993,#000000,,2.7272028690142527,,31.29353718358411,-17.1955391051996,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7795830098702452,1.3157022845735833,False,False,False,False,-0.1575917981050023,-0.174580126086266,False,False,False,False,-172666966,-131934696.87229887,False,False,False,False,18588774.22101239,False,False,False,False
2024-09-27 00:00:00+00:00,2.66,2.805,2.2849,2.33,20118573,,,,,2.560167166961677,3.5361024747838776,,,,,,2.442233860614678,2.450210545828672,3.5361024747838776,3.048134820872777,2.4462222032216747,#000000,,2.747178512047226,,33.21025949240132,-20.94805745044757,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7010803806032663,1.3275507793202694,False,False,False,False,0.08492997120622653,-0.044825077440019734,False,False,False,False,-152548393,-133461637.32620266,False,False,False,False,18702092.649085548,False,False,False,False
2024-10-04 00:00:00+00:00,2.7,2.83,2.47,2.76,21630044,,,,,2.5711081852107145,3.502141236467758,,,,,,2.5082851020175654,2.4818359273762556,3.502141236467758,3.036624710839236,2.4950605146969105,#000000,,2.7658426127680737,,34.76199797518501,-19.320213518101774,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.696529004110585,1.33536883968718,False,False,False,False,0.32272308806716077,0.13894900531357052,False,False,False,False,-130918349,-133273245.59833579,False,False,False,False,18918977.93433847,False,False,False,False
2024-10-11 00:00:00+00:00,2.9,3.07,2.62,2.86,39638715,,,,,2.6174076728929383,3.4594682792711895,,,,,,2.6326826006631365,2.5624083339159647,3.4594682792711895,3.038437976082064,2.5975454672895504,#000000,,2.8179917216858072,,36.78808806681188,-17.28287243895715,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.6850062998740025,1.3585483845878639,False,False,False,False,0.3428281386876642,0.24088857200061736,False,False,False,False,-91279634,-130162607.70216277,False,False,False,False,20453773.272535622,False,False,False,False
2024-10-18 00:00:00+00:00,3.14,3.66,2.66,2.88,99276032,,,,,2.769655260835983,3.4155913630240864,,,,,,2.876023290632559,2.7668441342623664,3.4155913630240864,3.0926233119300344,2.8214337124474627,#000000,,2.9570285121887485,,39.28292747921099,-14.852246761702695,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8189580631214874,1.3337116299178555,False,False,False,False,0.3428281667636182,0.2918583693821178,False,False,False,False,7996398,-119928607.27978034,False,False,False,False,26292459.104199648,False,False,False,False
2024-10-25 00:00:00+00:00,3.68,3.72,2.89,3.12,66794097,,,,,2.875617075390809,3.416858601755512,,,,,,3.008551060335841,2.892058301577638,3.416858601755512,3.1462378385731604,2.9503046809567395,#000000,,3.04827125976495,,43.11898612660534,-11.210524115043576,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8657911763162959,1.099673002605487,False,False,False,False,0.34282817960150286,0.3173432744918103,False,False,False,False,74790495,-105504970.07387069,False,False,False,False,29292580.429814488,False,False,False,False
2024-11-01 00:00:00+00:00,4.27,5.2,3.675,3.79,108373822,,,,4.381666666666667,3.1867253425339324,3.5373429988829117,,,,,,3.3924985290479452,3.241387785445684,3.5373429988829117,3.70191166936117,3.316943157246815,#000000,,3.5505695809235576,,47.666968132558,-6.9923997780786,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.950829109167373,0.958824375969426,False,False,False,False,0.3428282195198664,0.33008574700583837,False,False,False,False,183164317,-84122059.92025064,False,False,False,False,35150450.17575415,False,False,False,True
2024-11-08 00:00:00+00:00,3.92,4.41,3.75,4.18,49102435,,,,4.270974650250504,3.2586112069694715,3.5635466652518906,,,,,,3.4638073424923457,3.3168120666962926,3.5635466652518906,3.697710840823955,3.390309704594319,#000000,,3.5775513166021535,,49.593435034661,-5.351031188899356,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9541120288705337,1.0139997200056,False,False,False,False,0.22243102506498996,0.2762583860354142,False,False,False,False,134061882,-67960286.44467652,False,False,False,False,36183930.5331057,False,False,False,False
2024-11-15 00:00:00+00:00,3.72,4.5,3.61,3.88,54673736,,,,4.186537339598216,3.3181847618407,3.584917837220891,,,,,,3.517164883705653,3.377342323599544,3.584917837220891,3.6965466462199355,3.4472536036525985,#000000,,3.5998073271860282,,50.2576428954887,-4.864168306549786,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.941996222318069,1.0096672962803217,False,False,False,False,0.21428055520053804,0.2452694706179761,False,False,True,False,79388146,-57045587.745070845,False,False,False,False,37553545.75287565,False,False,False,False
