date,Open,High,Low,Close,Volume,aVWAP_peak_419,aVWAP_peak_362,aVWAP_peak_339,aVWAP_peak_321,aVWAP_peak_247,aVWAP_peak_164,aVWAP_peak_128,aVWAP_peak_75,aVWAP_peak_40,aVWAP_valley_430,aVWAP_valley_376,aVWAP_valley_349,aVWAP_valley_304,aVWAP_OB_bull_349,aVWAP_OB_bull_304,aVWAP_OB_bear_164,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,15.35,15.45,15.19,15.395,14447.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.8196040370852,2.5378006741154024,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45182.0,522.0090214967431,False,False,False,False,54808.30086929493,False,False,False,False
2023-12-29 17:00:00+00:00,15.38,15.405,15.25,15.265,17142.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.42194750241956,2.5378006741154024,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28040.0,948.6445405433053,False,False,False,False,54224.327212406635,False,False,False,False
2024-01-01 17:00:00+00:00,15.265,15.265,15.265,15.265,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.49017647930914,2.5378006741154024,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28040.0,1368.665555418603,False,False,False,False,53383.63996880343,False,False,False,False
2024-01-02 17:00:00+00:00,15.18,15.425,15.155,15.395,10769.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.15212977986757,2.916346835632254,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38809.0,1949.135856884981,False,False,False,False,52722.94787626384,False,False,False,False
2024-01-03 17:00:00+00:00,14.43,14.755,14.27,14.38,30529.0,,,,,,,,,,,,,,,,,,,#000000,,,,50.99991573321098,11.701478683759646,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8280.0,2047.2887893363766,False,False,False,False,52378.855661127964,False,False,False,False
2024-01-04 17:00:00+00:00,13.425,13.57,13.26,13.305,70092.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.19457399945327,0.946707809396294,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61812.0,1057.2222964784482,False,False,False,False,52653.47805397869,False,False,False,False
2024-01-05 17:00:00+00:00,13.135,13.17,12.74,12.755,35987.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.320362964254556,-6.837802124667874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-97799.0,-475.43231276927963,False,False,False,False,52395.08304538987,False,False,False,False
2024-01-08 17:00:00+00:00,13.58,13.7,13.435,13.7,19423.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.33044744659305,-6.837802124667874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78376.0,-1683.19305210619,False,False,False,False,51883.887959414824,False,False,False,False
2024-01-09 17:00:00+00:00,13.445,13.51,13.08,13.175,21648.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.91004375447729,-6.837802124667874,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100024.0,-3207.856725716947,False,False,False,False,51415.1145026797,False,False,False,False
2024-01-10 17:00:00+00:00,13.41,13.71,13.37,13.635,16449.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.50817259330309,-6.837802124667874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-83575.0,-4453.858947023661,False,False,False,False,50873.00420031257,False,False,False,False
2024-01-11 17:00:00+00:00,13.28,13.425,13.27,13.35,19919.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.177437525218394,-6.837802124667874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-103494.0,-5989.365009860503,False,False,False,False,50393.09715844726,False,False,False,False
2024-01-12 17:00:00+00:00,13.47,13.515,13.33,13.405,13657.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.9862322519659,-6.837802124667874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-89837.0,-7289.32834304096,False,False,False,False,49823.54526451784,False,False,False,False
2024-01-15 17:00:00+00:00,13.405,13.405,13.405,13.405,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.525428736464235,-6.837802124667874,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-89837.0,-8569.137205939549,False,False,False,False,49051.08719840128,False,False,False,False
2024-01-16 17:00:00+00:00,13.04,13.07,12.48,12.52,28007.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.642248668235354,-6.963946519335806,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-117844.0,-10263.321125227307,False,False,False,False,48724.82228059661,False,False,False,False
2024-01-17 17:00:00+00:00,12.1,12.395,12.09,12.355,28558.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.241893551223697,-9.953572399512488,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-146402.0,-12373.998317084248,False,False,False,False,48412.15836926953,False,False,False,False
2024-01-18 17:00:00+00:00,12.33,12.495,11.975,12.445,14444.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.305000000000001,,30.3923363884113,-11.44748849643981,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-131958.0,-14228.013847051932,False,False,False,False,47885.52025501728,False,False,False,False
2024-01-19 17:00:00+00:00,12.085,12.495,11.995,12.415,19620.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.303080084546735,,29.717404202736066,-12.793724185987031,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-151578.0,-16357.47099671004,False,False,False,False,47447.29513478446,False,False,False,False
2024-01-22 17:00:00+00:00,12.54,12.575,12.205,12.32,15549.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.323008485679157,,28.89995172464375,-14.25862052319927,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-167127.0,-18694.983074280426,False,False,False,False,46952.74792339245,False,False,False,False
2024-01-23 17:00:00+00:00,12.27,12.48,12.165,12.355,10047.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.324747234327859,,28.739338853727272,-15.091193286947117,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-157080.0,-20840.487212663673,False,False,False,False,46380.565785045284,False,False,False,False
2024-01-24 17:00:00+00:00,12.295,12.355,12.095,12.11,11013.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.303230087869483,,27.58092153025622,-16.810601923856176,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-168093.0,-23123.471907040977,False,False,False,False,45832.231431788765,False,False,False,False
2024-01-25 17:00:00+00:00,12.45,12.535,12.355,12.535,9032.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.322694686657048,,31.24379039587166,-16.810601923856176,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-159061.0,-25231.030482125614,False,False,False,False,45261.6852080401,False,False,False,False
2024-01-26 17:00:00+00:00,12.675,12.685,12.435,12.435,9123.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.342787578241095,,33.107090856547124,-16.810601923856176,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-168184.0,-27447.355590929867,False,False,False,False,44701.39551489219,False,False,False,False
2024-01-29 17:00:00+00:00,12.475,12.495,12.3,12.49,8048.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.349894315069438,,34.9197382926707,-20.16804320728641,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-160136.0,-29504.543876341806,False,False,False,False,44133.12581698688,False,False,False,False
2024-01-30 17:00:00+00:00,12.345,12.35,12.165,12.165,6404.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.34225343725794,,34.16728960008352,-20.16804320728641,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-166540.0,-31629.12459143728,False,False,False,False,43548.17812990181,False,False,False,False
2024-01-31 17:00:00+00:00,12.25,12.515,12.07,12.09,13652.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.328563908938529,,33.25071676370845,-20.16804320728641,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-180192.0,-33932.42498536848,False,False,False,False,43084.67149222891,False,False,False,False
2024-02-01 17:00:00+00:00,12.285,12.445,12.235,12.435,17450.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.334160961537506,,36.405699578682004,-18.202516170251343,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-162742.0,-35929.472660013926,False,False,False,False,42687.23472490753,False,False,False,False
2024-02-02 17:00:00+00:00,11.76,11.99,11.56,11.775,27330.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,12.239660435424293,,34.782165481073704,-18.202516170251343,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-190072.0,-38319.27928544007,False,False,False,False,42449.13806250586,False,False,False,False
2024-02-05 17:00:00+00:00,11.575,11.62,11.28,11.295,17827.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.777227858571118,,31.84574165260564,-18.202516170251343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-207899.0,-40948.42224225495,False,False,False,False,42067.39948789336,False,False,False,False
2024-02-06 17:00:00+00:00,11.4,11.58,11.4,11.55,14100.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.778361677027274,,32.24126782378774,-18.202516170251343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-193799.0,-43318.19864159983,False,False,False,False,41633.796395057805,False,False,False,False
2024-02-07 17:00:00+00:00,11.475,11.67,11.445,11.625,10866.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,11.781109266088109,,33.18776894840872,-18.202516170251343,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-182933.0,-45482.769205295954,False,False,False,False,41156.77629590962,False,False,False,False
2024-02-08 17:00:00+00:00,12.55,12.81,12.2,12.36,17238.0,,,,,,,,,12.456666666666665,,,,,,,,12.456666666666665,,"rgba(239, 83, 80, 0.5)",,12.109394265273641,,39.27611844663866,-15.482704570325922,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165695.0,-47346.52472149291,False,False,False,False,40785.94255488776,False,False,False,False
2024-02-09 17:00:00+00:00,12.12,12.475,11.95,12.065,29551.0,,,,,,,,,12.271403178809832,,,,,,,,12.271403178809832,,"rgba(239, 83, 80, 0.5)",,12.093925715983858,,41.581664779311964,-13.433912299444472,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-195246.0,-49639.53984208992,False,False,False,False,40611.75739899802,False,False,False,False
2024-02-12 17:00:00+00:00,12.515,12.69,12.425,12.605,36977.0,,,,,,,,,12.404684836329773,,,,,,,,12.404684836329773,,"rgba(239, 83, 80, 0.5)",,12.224054576309852,,46.23795262342514,-9.206952756139145,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-158269.0,-51323.71751895674,False,False,False,False,40555.40457110658,False,False,False,False
2024-02-13 17:00:00+00:00,11.865,11.875,11.68,11.805,26901.0,,,,,,,,,12.254456613082489,,,,,,,,12.254456613082489,,"rgba(239, 83, 80, 0.5)",,12.145061617978534,,45.18105985796012,-9.206952756139145,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-185170.0,-53398.85368145354,False,False,False,False,40343.7083762057,False,False,False,False
2024-02-14 17:00:00+00:00,11.745,11.835,11.565,11.78,41844.0,,,,,,,,,12.109648418802575,,,,,,,,12.109648418802575,,"rgba(239, 83, 80, 0.5)",,12.05827559018094,,44.36393923939585,-9.206952756139145,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-227014.0,-56090.56137631473,False,False,False,False,40366.96871145832,False,False,False,False
2024-02-15 17:00:00+00:00,8.205,8.46,7.835,8.03,242824.0,,,,,,,,,9.651947141875455,,,,,,,,9.651947141875455,,"rgba(239, 83, 80, 1.0)",,9.517744572676992,,35.70809085883139,-8.104636490200853,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-469838.0,-62505.25034722457,False,False,False,False,43505.83741360625,False,False,False,False
2024-02-16 17:00:00+00:00,8.015,8.17,7.99,8.075,170719.0,,,,,,,,,9.177353241327976,,,,,,,,9.177353241327976,,"rgba(239, 83, 80, 1.0)",,9.14013795986835,,30.145048682813567,-12.96322353288275,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-299119.0,-66173.68057439939,False,False,False,False,45478.13450796894,False,False,False,False
2024-02-19 17:00:00+00:00,8.075,8.075,8.075,8.075,0.0,,,,,,,,,9.177353241327976,,,,,,,,9.177353241327976,,"rgba(239, 83, 80, 1.0)",,9.14013795986835,,26.436353898801684,-16.12586666453059,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-299119.0,-69785.23591433119,False,False,False,False,44773.04715125624,False,False,False,False
2024-02-20 17:00:00+00:00,8.54,8.65,8.14,8.27,66570.0,,,,,,,,,9.090642959588424,,,,,,,,9.090642959588424,,"rgba(239, 83, 80, 1.0)",,9.071386134211762,,25.047983878641116,-17.32343780262883,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-232549.0,-72308.7051249617,False,False,False,False,45110.98440472514,False,False,False,False
2024-02-21 17:00:00+00:00,8.245,8.39,8.225,8.36,68734.0,,,,,,,,,9.015608949590176,,,,,,,,9.015608949590176,,"rgba(239, 83, 80, 1.0)",,9.009123300678699,,24.651655592080992,-17.863165108762246,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-163815.0,-73727.40737108632,False,False,False,False,45477.232708527845,False,False,False,False
2024-02-22 17:00:00+00:00,8.62,8.745,8.485,8.5,64583.0,,,,,,,,,8.978597992534674,,,,,,,,8.978597992534674,,"rgba(239, 83, 80, 1.0)",,8.980536317908316,,25.263395177383888,-17.863165108762246,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-99232.0,-74122.82741184467,False,False,False,False,45773.44615490726,False,False,False,False
2024-02-23 17:00:00+00:00,8.675,8.8,8.59,8.655,71964.0,,,,,,,,,8.95309585812234,,,,,,,,8.95309585812234,,"rgba(239, 83, 80, 1.0)",,8.961620882515371,,26.68118787048596,-17.863165108762246,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27268.0,-73396.39597910289,False,False,False,False,46179.50125328079,False,False,False,False
2024-02-26 17:00:00+00:00,8.91,8.925,8.65,8.695,27701.0,,,,,,,,,8.94680975909748,,,,,,,,8.94680975909748,,"rgba(239, 83, 80, 1.0)",,8.957286567709879,,27.904189705834703,-17.863165108762246,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,433.0,-72251.75418097725,False,False,False,False,45893.01286175705,False,False,False,False
2024-02-27 17:00:00+00:00,8.665,8.92,8.645,8.755,21595.0,,,,,,,,,8.942587239719824,,,,,,,,8.942587239719824,,"rgba(239, 83, 80, 0.75)",,8.954406883835379,,29.173717031128042,-17.863165108762246,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22028.0,-70790.0525657683,False,False,False,False,45516.299484055395,False,False,False,False
2024-02-28 17:00:00+00:00,8.735,8.795,8.675,8.69,27892.0,,,,,,,,,8.935802789078998,,,,,,,,8.935802789078998,,"rgba(239, 83, 80, 0.75)",,8.94916848101702,,29.77389815706197,-17.863165108762246,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5864.0,-69783.44709963235,False,False,False,False,45243.054530814225,False,False,False,False
2024-02-29 17:00:00+00:00,8.84,8.865,8.795,8.835,40001.0,,,,,,,,,8.93144138692108,,,,,,,,8.93144138692108,,"rgba(239, 83, 80, 0.75)",,8.946653967502906,,31.4444542524827,-17.863165108762246,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34137.0,-68172.27737715744,False,False,False,False,45161.782367545784,False,False,False,False
2024-03-01 17:00:00+00:00,8.745,8.8,8.695,8.745,55255.0,,,,,,,,,8.921336237940224,,,,,,,,8.921336237940224,,"rgba(239, 83, 80, 0.75)",,8.93860278154304,,32.12769339068357,-17.863165108762246,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21118.0,-67442.75369689144,False,False,False,False,45318.266361847396,False,False,False,False
2024-03-04 17:00:00+00:00,8.615,8.63,8.375,8.4,27104.0,,,,,,,,,8.90950130110312,,,,,,,,8.90950130110312,,"rgba(239, 83, 80, 0.75)",,8.927648223479958,,31.042401551724808,-17.863165108762246,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48222.0,-67144.75751554429,False,False,False,False,45035.874635307126,False,False,False,False
2024-03-05 17:00:00+00:00,8.445,8.57,8.38,8.43,40257.0,,,,,,,,,8.892710537466792,,,,,,,,8.892710537466792,,"rgba(239, 83, 80, 0.75)",,8.91198060420133,,30.634697657139583,-17.863165108762246,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7965.0,-66227.24189514825,False,False,False,False,44961.78355568996,False,False,False,False
2024-03-06 17:00:00+00:00,8.305,8.495,8.205,8.31,25953.0,,,,,,,,,8.879634982176023,,,,,,,,8.879634982176023,,"rgba(239, 83, 80, 1.0)",,8.786973085978612,,29.800772792483627,-17.863165108762246,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33918.0,-65726.32341615371,False,False,False,False,44667.07373312113,False,False,False,False
2024-03-07 17:00:00+00:00,8.645,8.65,8.53,8.625,27369.0,,,,,,,,,8.872908634179526,,,,,,,,8.872908634179526,,"rgba(239, 83, 80, 0.75)",,8.80923425191965,,32.67306567122645,-21.235962244627608,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6549.0,-64808.845533732725,False,False,False,False,44398.886543460336,False,False,False,False
2024-03-08 17:00:00+00:00,9.185,9.225,9.09,9.21,25905.0,,,,,,,,,8.879672768122497,,,,,,,,8.879672768122497,,"rgba(239, 83, 80, 0.5)",,8.860849047483473,,39.312787541632396,-15.058841608671813,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19356.0,-63503.964207628334,False,False,False,False,44112.15962030591,False,False,False,False
2024-03-11 17:00:00+00:00,9.65,9.745,9.55,9.605,29487.0,,,,,,,,,8.898404005088683,,,,,,,,8.898404005088683,,#000000,,9.044324947461886,,46.09104616523125,-9.079608471468774,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48843.0,-61762.150809060455,False,False,False,False,43885.412959525966,False,False,False,False
2024-03-12 17:00:00+00:00,9.04,9.1,8.815,8.91,32049.0,,,,,,,,,8.899541925289551,,,,,,,,8.899541925289551,,"rgba(239, 83, 80, 0.5)",,8.984774653007433,,46.08560374867503,-9.079608471468774,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16794.0,-60544.225990315324,False,False,False,False,43701.902681083695,False,False,False,False
2024-03-13 17:00:00+00:00,9.44,9.545,9.345,9.38,21130.0,,,,,,,,,8.908470358386248,,,,,,,,8.908470358386248,,#000000,,9.00746399774095,,48.734582904321485,-6.982294450444691,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37924.0,-59017.58682767478,False,False,False,False,43351.95070153201,False,False,False,False
2024-03-14 17:00:00+00:00,8.945,9.045,8.84,9.005,57433.0,,,,,,,,,8.910899701319009,,,,,,,,8.910899701319009,,#000000,,8.983375393773407,,48.39388854212312,-6.982294450444691,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19509.0,-58405.050597788344,False,False,False,False,43570.261543368724,False,False,False,False
