date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_847,aVWAP_peak_803,aVWAP_peak_760,aVWAP_peak_737,aVWAP_peak_714,aVWAP_peak_666,aVWAP_peak_653,aVWAP_peak_625,aVWAP_peak_576,aVWAP_peak_557,aVWAP_valley_864,aVWAP_valley_820,aVWAP_valley_780,aVWAP_valley_750,aVWAP_valley_730,aVWAP_valley_701,aVWAP_valley_656,aVWAP_valley_600,aVWAP_valley_522,aVWAP_valley_475,aVWAP_valley_390,aVWAP_valley_348,aVWAP_valley_312,aVWAP_valley_257,aVWAP_OB_bull_257,aVWAP_OB_bear_887,aVWAP_OB_bear_737,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-12 17:00:00+00:00,82.36,82.41,80.66,81.59,99344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,84.00174436785386,,30.903871374851867,-6.804849116541007,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125364.0,4480.221948001446,False,False,False,False,17000.997815714505,False,False,False,False
2025-02-12 18:00:00+00:00,81.57,81.73,80.21,80.46,37030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,83.59661122425501,,24.986351666072448,-11.92845122833851,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-162394.0,1893.0247084975476,False,False,False,False,17311.52498136234,False,False,False,False
2025-02-12 19:00:00+00:00,80.42,80.63,78.87,80.04,82848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,81.3079500360414,,20.709620637414517,-15.792809776285786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-245242.0,-1938.526062176833,False,False,False,False,18327.594361496256,False,False,False,False
2025-02-12 20:00:00+00:00,80.12,81.28,79.88,81.16,87658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,81.35727603900216,,23.275790122952028,-15.792809776285786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-157584.0,-4351.634185243859,False,False,False,False,19402.484371395538,False,False,False,False
2025-02-13 15:00:00+00:00,81.01,81.25,80.25,80.265,15616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,81.33899738056446,,23.63619353538815,-15.792809776285786,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-173200.0,-6969.43830640287,False,False,False,False,19343.779187342894,False,False,False,False
2025-02-13 16:00:00+00:00,80.3,81.04,80.18,80.865,8923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,81.33201414736112,,26.324950210238107,-15.792809776285786,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-164277.0,-9408.315231884995,False,False,False,False,19182.216719322074,False,False,False,False
2025-02-13 17:00:00+00:00,80.85,81.19,80.84,81.07,10373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,81.33576302402598,,28.936625170618015,-15.792809776285786,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-153904.0,-11648.558406584452,False,False,False,False,19045.63971592173,False,False,False,False
2025-02-13 18:00:00+00:00,81.09,81.305,80.935,81.1,4967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,81.33849808585018,,30.806986894206137,-15.792809776285786,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-148937.0,-13777.061377025002,False,False,False,False,18827.36623195395,False,False,False,False
2025-02-13 19:00:00+00:00,81.1,81.29,80.98,81.065,7082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,81.34188278392327,,31.96556664704468,-15.792809776285786,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-156019.0,-15982.362751024615,False,False,False,False,18645.267530683348,False,False,False,False
2025-02-13 20:00:00+00:00,81.06,81.52,81.01,81.52,29392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,81.37187267854017,,34.94739040375843,-24.800396495260188,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-126627.0,-17697.78348356687,False,False,False,False,18811.883537959573,False,False,False,False
2025-02-14 15:00:00+00:00,82.525,83.41,82.35,83.275,19761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,81.47766576801715,,42.93137608405773,-16.840304125455994,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106866.0,-19080.236452813893,False,False,False,False,18826.598521867178,False,False,False,False
2025-02-14 16:00:00+00:00,83.3,83.615,83.18,83.42,13544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,81.55631030668991,,48.6310291204761,-11.33504090301578,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93322.0,-20231.271546568714,False,False,False,False,18744.697769590166,False,False,False,False
2025-02-14 17:00:00+00:00,83.4,83.655,82.755,82.79,11563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,82.09431080680609,,50.05845280864011,-9.776126263674513,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104885.0,-21543.732452823464,False,False,False,False,18633.353618123652,False,False,False,False
2025-02-14 18:00:00+00:00,82.815,82.945,82.71,82.77,7701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.07819441096227,,50.935701835062716,-8.509064768248138,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-112586.0,-22955.240476810697,False,False,False,False,18463.8597635791,False,False,False,False
2025-02-14 19:00:00+00:00,82.77,83.07,82.66,82.7,8808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.08206210133854,,51.23371178480433,-7.613585169185846,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121394.0,-24481.422794999675,False,False,False,False,18314.15651143059,False,False,False,False
2025-02-14 20:00:00+00:00,82.695,82.84,82.43,82.46,43635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,82.0832777182034,,50.408622425045806,-7.613585169185846,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165029.0,-26660.45499972836,False,False,False,False,18706.727728307633,False,False,False,False
2025-02-17 15:00:00+00:00,82.46,82.46,82.46,82.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,82.0832777182034,,49.85856285187346,-7.613585169185846,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165029.0,-28805.703759422493,False,False,False,False,18416.700941822244,False,False,False,False
2025-02-17 16:00:00+00:00,82.46,82.46,82.46,82.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,82.0832777182034,,49.49185646975856,-7.304775816857635,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165029.0,-30917.692848423692,False,False,False,False,18131.170694662207,False,False,False,False
2025-02-17 17:00:00+00:00,82.46,82.46,82.46,82.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,82.0832777182034,,49.24738554834863,-6.850143983338647,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165029.0,-32996.93792054115,False,False,False,False,17850.067273039538,False,False,False,False
2025-02-17 18:00:00+00:00,82.46,82.46,82.46,82.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,82.0832777182034,,49.084404934075344,-6.338095714617268,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165029.0,-35043.94663495137,False,False,False,False,17573.322044000164,False,False,False,False
2025-02-17 19:00:00+00:00,82.46,82.46,82.46,82.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,82.0832777182034,,48.975751191226486,-5.808696320686721,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165029.0,-37059.21878014592,False,False,False,False,17300.867438666828,False,False,False,False
2025-02-17 20:00:00+00:00,82.46,82.46,82.46,82.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,82.0832777182034,,48.90331536266058,-5.288643824093867,False,True,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165029.0,-39043.24639595761,False,False,False,False,17032.63693574176,False,False,False,False
2025-02-18 15:00:00+00:00,82.75,83.62,82.75,83.62,12669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.14520521406432,,55.603843627035054,1.2887025094149394,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-152360.0,-40800.09528904354,False,False,False,False,16964.983649916307,False,False,False,False
2025-02-18 16:00:00+00:00,83.5,83.57,83.11,83.28,8384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.18005752227303,,57.41949323206594,3.0165563628935175,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-160744.0,-42659.690710918825,False,False,False,False,16831.945143716053,False,False,False,False
2025-02-18 17:00:00+00:00,83.295,83.47,83.06,83.21,10014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.21396678837215,,58.100737798909144,3.7496046668258174,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-170758.0,-44645.711009974344,False,False,False,False,16726.240567844485,False,False,False,False
2025-02-18 18:00:00+00:00,83.185,83.23,82.79,82.79,6449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.2252421270474,,55.595262098527556,3.7496046668258174,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-177207.0,-46700.924792765436,False,False,False,False,16566.90350477713,False,False,False,False
2025-02-18 19:00:00+00:00,82.85,83.125,82.68,82.85,9665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.23931044774092,,54.31096573699965,3.7496046668258174,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-167542.0,-48574.42983473807,False,False,False,False,16459.897248889112,False,False,False,False
2025-02-18 20:00:00+00:00,82.85,83.38,82.84,83.14,39252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,82.32130564058936,,55.272886161447325,3.7496046668258174,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-128290.0,-49810.33014737778,False,False,False,False,16813.263183014864,False,False,False,False
2025-02-19 15:00:00+00:00,83.65,84.29,83.39,83.39,19635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.71467184204862,,57.32363408397183,3.7496046668258174,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108655.0,-50722.65061020914,False,False,False,False,16857.01104064254,False,False,False,False
2025-02-19 16:00:00+00:00,83.39,84.19,83.19,83.96,21645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.77970197741739,,61.29026628790913,6.820990944973751,True,False,True,False,True,2.830556899613619,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-87010.0,-51285.24517439194,False,False,False,False,16931.243427609323,False,False,False,False
2025-02-19 17:00:00+00:00,83.9,83.94,83.43,83.715,15381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.80801252318462,,61.87987914960502,7.395703955609584,True,False,True,False,True,1.3243816777132196,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-102391.0,-52077.58245850989,False,False,False,False,16907.208645785922,False,False,False,False
2025-02-19 18:00:00+00:00,83.725,83.9,83.36,83.455,14735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.82412633310074,,60.25297927131112,7.395703955609584,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-117126.0,-53086.08505605237,False,False,False,False,16873.53099236288,False,False,False,False
2025-02-19 19:00:00+00:00,83.44,83.89,83.24,83.685,12241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.84031312808786,,60.41954621696892,7.395703955609584,True,False,True,False,True,1.1264911821673032,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104885.0,-53889.16900867171,False,False,False,False,16801.708806434774,False,False,False,False
2025-02-19 20:00:00+00:00,83.67,84.13,83.58,83.83,40131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,82.92608798519709,,61.29329122780218,7.395703955609584,True,False,True,False,True,1.9809775059890704,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64754.0,-54057.616000785325,False,False,False,False,17163.403243544315,False,False,False,False
2025-02-20 15:00:00+00:00,81.23,81.465,80.29,80.84,43470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,82.61576788444944,,49.79483969794057,4.775276221111326,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108224.0,-54897.40489999795,False,False,False,False,17571.257456822696,False,False,False,False
2025-02-20 16:00:00+00:00,80.81,81.65,79.89,80.64,28980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,82.45799720785735,,41.75878186465417,-2.104520471695757,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137204.0,-56173.476141858446,False,False,False,False,17748.13718617428,False,False,False,False
2025-02-20 17:00:00+00:00,80.69,81.13,80.29,80.65,31368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,82.31858874483089,,36.459056691056624,-6.379733904572788,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105836.0,-56943.43775206219,False,False,False,False,17959.297849954524,False,False,False,False
2025-02-20 18:00:00+00:00,80.66,80.73,80.1,80.28,31951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,82.18007378670958,,32.164652997922204,-9.875458090507458,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137787.0,-58196.82631404572,False,False,False,False,18176.22346468391,False,False,False,False
2025-02-20 19:00:00+00:00,80.28,80.375,79.83,80.125,40014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,82.0168279450688,,28.987704267398694,-12.541952619833594,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-177801.0,-60051.154588246565,False,False,False,False,18514.79364352602,False,False,False,False
2025-02-20 20:00:00+00:00,80.125,80.34,79.63,80.26,82242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,81.7569711054202,,27.84138188308217,-13.585765801462856,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95559.0,-60601.66381943654,False,False,False,False,19502.812346727165,False,False,False,False
2025-02-21 15:00:00+00:00,79.91,79.925,78.6,78.825,52232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,81.55454508642144,,24.431947854035965,-16.93156463050279,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-147791.0,-61953.43647339876,False,False,False,False,20010.241612669382,False,False,False,False
2025-02-21 16:00:00+00:00,78.835,79.135,78.16,78.25,59296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,81.3147266473705,,21.437910072774063,-19.930931606252933,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-207087.0,-64203.56924125304,False,False,False,False,20619.32313805435,False,False,False,False
2025-02-21 17:00:00+00:00,78.26,78.635,78.26,78.43,33364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,81.19425217948981,,20.610390323758487,-21.02435639767835,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-173723.0,-65901.54491193128,False,False,False,False,20816.915027386844,False,False,False,False
