date,Close,High,Low,Open,Volume,aVWAP_peak_174,aVWAP_peak_158,aVWAP_peak_154,aVWAP_peak_135,aVWAP_peak_124,aVWAP_peak_112,aVWAP_peak_103,aVWAP_valley_187,aVWAP_OB_bear_176,aVWAP_OB_bear_158,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,15.89,19.926,15.885,19.56,5333304,,,,,,,,,,,,,#000000,,,,11.582292575241535,-39.95875860987377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3085148330265377,False,False,False,False,-22366629,-8511794.374116434,False,False,False,False,4218096.473333828,False,False,False,False
2022-03-18 00:00:00+00:00,17.9,17.94,13.9,16.1,8904779,,,,,,,,,,,,,#000000,,,,14.738831971509779,-37.17769257724748,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32567154372096585,False,False,False,False,-13461850,-8878465.16121892,False,False,False,False,4565258.141975767,False,False,False,False
2022-03-25 00:00:00+00:00,17.59,18.145,16.69,17.71,4559944,,,,,,,,,,,,,#000000,,,,16.874410529115227,-35.41642956997511,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1904550574472738,-0.25806330058411986,False,False,False,False,-18021794,-9555748.778906409,False,False,False,False,4564864.501829414,False,False,False,False
2022-04-01 00:00:00+00:00,12.38,18.16,11.0,17.61,36779665,,,,,,,,,,,,,#000000,,13.846666666666666,,16.819108386424652,-35.41642956997511,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.30044577749975687,False,False,False,False,-54801459,-12907282.869357787,False,False,False,False,6951146.02021242,False,False,False,False
2022-04-08 00:00:00+00:00,13.71,14.41,11.25,12.43,23529363,,,,,,,,,,,,,#000000,,13.564460616686885,,18.297848004713426,-34.482243070260566,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32163701595757543,False,False,False,False,-31272096,-14267639.397553507,False,False,False,False,8179162.092789278,False,False,False,False
2022-04-15 00:00:00+00:00,12.31,14.265,12.29,13.58,7150882,,,,,,,,,,,,,#000000,,13.49985660293153,,18.932406171519432,-34.01920381751013,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3090613205228038,-0.3153491682401896,False,False,False,False,-38422978,-16056923.73847547,False,False,False,False,8102993.19702711,False,False,False,False
2022-04-22 00:00:00+00:00,11.23,12.27,11.03,12.25,9919525,,,,,,,,,,,,,#000000,,13.244770321683879,,19.077600205663085,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32908871132779177,False,False,False,False,-48342503,-18448448.12821803,False,False,False,False,8237551.108358434,False,False,False,False
2022-04-29 00:00:00+00:00,9.45,11.56,9.34,11.0,9930117,,,,,,,,,,,,,#000000,,12.888996702750998,,18.70966340627875,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33595848287159286,False,False,False,False,-58272620,-21398386.78538706,False,False,False,False,8362926.359591143,False,False,False,False
2022-05-06 00:00:00+00:00,9.51,10.335,9.12,9.5,15212292,,,,,,,,,,,,,#000000,,12.409133092715996,,18.518663540632467,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3393933686434934,False,False,False,False,-43060328,-23002975.023506537,False,False,False,False,8870286.777399207,False,False,False,False
2022-05-13 00:00:00+00:00,9.74,9.84,7.26,9.24,14616851,,,,,,,,,,,,,#000000,,10.461872392608324,,18.672629589766927,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34111081152944367,False,False,False,False,-28443477,-23405975.169913463,False,False,False,False,9295958.201295562,False,False,False,False
2022-05-20 00:00:00+00:00,8.79,9.69,8.16,9.55,6598724,,,,,,,,,,,,,#000000,,10.36892347901324,,18.49932578346859,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3118168933614222,-0.32646385244543297,False,False,False,False,-35042201,-24267917.823993947,False,False,False,False,9096163.07527367,False,False,False,False
2022-05-27 00:00:00+00:00,8.89,8.95,7.66,8.82,8421697,,,,,,,,,,,,,#000000,,10.202883263434504,,18.512093391231932,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3346460534304134,False,False,False,False,-26620504,-24442183.466661062,False,False,False,False,9046202.625253398,False,False,False,False
2022-06-03 00:00:00+00:00,8.07,8.81,7.91,8.68,8447495,,,,,,,,,,,,,#000000,,10.04256379651824,,18.26291456198367,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.33635022187583824,-0.33549813765312586,False,False,False,False,-35067999,-25229280.913575057,False,False,False,False,9001853.912271664,False,False,False,False
2022-06-10 00:00:00+00:00,7.71,8.84,7.53,8.22,8128374,,,,,,,,,,,,,#000000,,9.892500770381016,,17.971944569699208,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33916319603425993,False,False,False,False,-43196373,-26560176.623680606,False,False,False,False,8937151.696547836,False,False,False,False
2022-06-17 00:00:00+00:00,7.55,7.76,6.85,7.5,12357947,,,,,,,,,,,,,#000000,,8.87614792377015,,17.712068094347106,-33.96715034460392,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3409957252248269,False,False,False,False,-55554320,-28707890.94785241,False,False,False,False,9190543.941247996,False,False,False,False
2022-06-24 00:00:00+00:00,9.69,9.76,7.32,7.66,13623829,,,,,,,,,,,,,#000000,,9.130761137450847,,20.64166538783025,-31.93499971438141,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1433795731334474,-0.24218764917913715,False,False,False,False,-41930491,-29687342.803567044,False,False,False,False,9518935.427081479,False,False,False,False
2022-07-01 00:00:00+00:00,8.37,9.89,7.94,9.74,9133212,,,,,,,,,,,,,#000000,,9.049744542640811,,22.095524901474327,-30.547401812283137,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.6591831362828752,1.331768628397201,False,False,False,False,0.007869786061009682,-0.11715893155906373,False,False,False,False,-51063703,-31270776.892191708,False,False,False,False,9490363.32137174,False,False,False,False
2022-07-08 00:00:00+00:00,8.94,9.34,8.15,8.34,5086266,,,,,,,,,,,,,#000000,,9.064242042262462,,23.89079970645492,-28.85974191463722,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.6953955880013327,1.380474099244455,False,False,False,False,0.06240284052532548,-0.027378045516869128,False,False,False,False,-45977437,-32360159.12239973,False,False,False,False,9164133.890159018,False,False,False,False
2022-07-15 00:00:00+00:00,8.25,8.94,8.069,8.88,4765455,,,,,,,,,,,,,#000000,,9.02914281165426,,24.814657254274714,-28.025823277062365,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7371284804182847,1.2998172542450315,False,False,False,False,0.16003759723854288,0.06632977586083688,False,False,False,False,-50742892,-33721843.03925901,False,False,False,False,8838305.824221313,False,False,False,False
2022-07-22 00:00:00+00:00,9.48,9.71,7.77,8.42,13229285,,,,,,,,,,,,,#000000,,9.085441524003848,,27.09586425368751,-25.893846755284095,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7770653715142526,1.2376256987792753,False,False,False,False,0.26035718935732255,0.16334348260907972,False,False,False,False,-37513607,-34002714.44375834,False,False,False,False,9163563.54094566,False,False,False,False
2022-07-29 00:00:00+00:00,10.12,10.16,8.87,9.42,9361062,,,,,,,,,,,,,#000000,,9.193958442849732,,29.524106205763367,-23.66593963488614,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8147616069768621,1.2171818750316898,False,False,False,False,0.3428282209014767,0.2530858517552782,False,False,False,False,-28152545,-33569368.559035495,False,False,False,False,9178193.056431167,False,False,False,False
2022-08-05 00:00:00+00:00,10.21,10.95,9.62,10.05,8497783,,,,,,,,,,,,,#000000,,9.317255040558296,,31.37319507484274,-22.021509702577788,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8030097637146729,1.2071142989515589,False,False,False,False,0.3428282295611126,0.2979570406581954,False,False,False,False,-19654762,-32538656.962069903,False,False,False,False,9127792.31151034,False,False,False,False
2022-08-12 00:00:00+00:00,12.62,12.9,10.1,10.36,13828097,,,,,,,,,,,,,#000000,,9.67647004020623,,35.46672582956167,-18.25549364732567,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8066453914022901,1.182773862143113,False,False,False,False,0.34282823675967045,0.3203926387089329,False,False,False,False,-5826665,-30559990.890805464,False,False,False,False,9475963.02917624,False,False,False,True
2022-08-19 00:00:00+00:00,11.14,12.98,11.12,12.66,8978959,,,,,,,,,,,,,#000000,,10.142890880035685,,37.20618241892322,-16.803757352647743,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8517985863865163,1.170650858515881,False,False,False,False,0.3428282388061716,0.33161043875755225,False,False,False,False,-14805624,-29393000.7507458,False,False,False,False,9439147.915903928,False,False,False,False
2022-08-26 00:00:00+00:00,10.7,11.7,10.34,10.652,4853130,,,,,,,,,,,,,#000000,,10.112987247709146,,38.11521297456734,-16.102069947201755,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8668657912470177,1.1660990401952391,False,False,False,False,0.13915529031876553,0.23538286453815888,False,False,False,False,-19658754,-28671945.43587574,False,False,False,False,9099442.88509623,False,False,False,False
2022-09-02 00:00:00+00:00,9.8,10.855,9.59,10.53,4473325,,,,,,,,,,,,,#000000,,10.039553849293636,,38.095471957697185,-16.102069947201755,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8167950347715546,1.204049203619233,False,False,False,False,-0.010192154338734553,0.11259535509971216,False,False,False,False,-24132079,-28335659.033218276,False,False,False,False,8756767.486200212,False,False,False,False
2022-09-09 00:00:00+00:00,10.45,10.79,9.69,9.83,3721800,,,,,,,,,,,,,#000000,,10.019242940856552,,38.84143472365705,-15.515128362234151,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8748788352357024,1.177365432929121,False,False,False,False,-0.006934262122168494,0.052830546488771835,False,False,False,False,-20410279,-27748593.84557248,False,False,False,False,8383806.931666863,False,False,False,False
2022-09-16 00:00:00+00:00,9.97,10.76,9.67,10.5,6583255,,,,,,,,,,,,,#000000,,9.985577518750814,,38.99212296435252,-15.339329549823205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9084052856032435,1.1472658137434086,False,False,False,False,-0.011588456059626252,0.02062104521457279,False,False,False,False,-26993534,-27692663.486641183,False,False,False,False,8250432.714506355,False,False,False,False
2022-09-23 00:00:00+00:00,8.94,9.88,8.451,9.77,5279153,,,,,,,,,,,,,#000000,,9.897361143379895,,38.30972045425613,-15.339329549823205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8225322563726004,1.1679429350676596,False,False,False,False,-0.25025367118062697,-0.1148163129830271,False,False,False,False,-32272687,-28031924.487630725,False,False,False,False,8030337.9208392175,False,False,False,False
2022-09-30 00:00:00+00:00,8.61,9.28,8.225,8.87,5256892,,,,,,,,,,,,,#000000,,9.804592633453773,,37.57607588078172,-15.339329549823205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9279355149181905,1.2074109720885469,False,False,False,False,-0.34282825441539394,-0.2288222836992105,False,False,False,False,-37529579,-28735454.45150993,False,False,False,False,7824897.482258535,False,False,False,False
2022-10-07 00:00:00+00:00,8.25,9.43,8.195,8.71,4350570,,,,,,,,,,,,,#000000,,9.737088664373768,,36.77856190579078,-15.339329549823205,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9173710104705436,1.119086665825659,False,False,False,False,-0.3294104077386547,-0.2791163457189326,False,False,False,False,-41880149,-29709135.52917586,False,False,False,False,7567539.8909801245,False,False,False,False
2022-10-14 00:00:00+00:00,7.05,8.22,7.03,8.21,4996590,,,,,,,,,,,,,#000000,,9.608142847787217,,35.34132408370298,-15.339329549823205,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8582818930041153,1.148019547325103,False,False,False,False,-0.34282825441539394,-0.31097230006716325,False,False,False,False,-46876739,-30980809.86034802,False,False,False,False,7377099.15831493,False,False,False,False
2022-10-21 00:00:00+00:00,6.45,7.98,6.02,7.27,6341871,,,,,,,,,,,,,#000000,,9.430907760957943,,33.909472666847975,-12.003789719551726,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8670374115267947,1.102123356926188,False,False,False,False,-0.34282825441539394,-0.32690027724127857,False,False,False,False,-53218610,-32628054.315137055,False,False,False,False,7300415.591032343,False,False,False,False
2022-10-28 00:00:00+00:00,7.49,8.33,6.0,6.46,9392663,,,,,,,,,,,,,#000000,,8.794419360423438,,34.41176590538326,-12.003789719551726,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9095034030753717,1.0751197378371566,False,False,False,False,-0.3127209817979094,-0.319810629519594,False,False,False,False,-43825947,-33457527.847349126,False,False,False,False,7455396.880585503,False,False,False,False
2022-11-04 00:00:00+00:00,7.31,7.85,6.97,7.4,7223832,,,,,,,,,,,,,#000000,,8.71133029318396,,34.62779418105335,-12.003789719551726,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.938985636201856,1.056819626287022,False,False,False,False,-0.2516632287489784,-0.28573692913428617,False,False,False,False,-51049779,-34760657.5623603,False,False,False,False,7438243.9264680585,False,False,False,False
2022-11-11 00:00:00+00:00,11.25,11.39,7.005,7.41,11073529,,,,,,,,,,,,,#000000,,9.0188028962083,,39.36266915024325,-14.713991970862466,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.987724842002917,0.9562469615945552,False,False,False,False,0.11818609042990379,-0.08377541935219118,False,False,False,False,-39976250,-35146997.7429262,False,False,False,False,7707524.30228524,False,False,False,False
2022-11-18 00:00:00+00:00,10.17,11.99,9.54,11.1,6435328,,,,,,,,,,,,,#000000,,9.174387379598175,,41.75425440675515,-12.488179020286928,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,1.028088550345156,0.9404903594382288,False,False,False,False,0.3428282347432136,0.12952640769551121,False,False,False,False,-46411578,-35981411.09530204,False,False,False,False,7613287.539152999,False,False,False,False
2022-11-25 00:00:00+00:00,10.26,10.4,9.78,10.07,2670404,,,,,,,,,,,,,#000000,,9.212517968494021,,43.55226462063575,-10.849128889412924,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,1.04644412191582,0.9600870827285922,False,False,False,False,0.21492248102431605,0.17222444435991363,False,False,False,False,-43741174,-36556208.34750189,False,False,False,False,7247148.017734258,False,False,False,False
2022-12-02 00:00:00+00:00,11.62,11.65,9.82,10.24,5647096,,,,,,,,,,,,,#000000,,9.33748691172644,,46.15263989344716,-8.443893679290802,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.042427115430197,0.929841194595876,False,False,False,False,0.33693798396052144,0.2545812141602175,False,False,False,False,-38094078,-36670124.6180573,False,False,False,False,7128625.64605024,False,False,False,False
2022-12-09 00:00:00+00:00,11.74,12.24,11.26,11.59,6202043,,,,,,,,,,,,,#000000,,9.496197151598393,,48.12249640221548,-6.659346971768201,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0862398471094123,0.915910176779742,False,False,False,False,0.34282823882260227,0.2987047264914099,False,False,False,False,-31892035,-36316192.05375676,False,False,False,False,7059989.894490963,False,False,False,False
2022-12-16 00:00:00+00:00,11.02,13.05,10.54,11.82,8497592,,,,,,,,,,,,,#000000,,10.165543123212299,,48.76071905882574,-6.123188630551574,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0821445006902901,0.8755177174413254,False,False,False,False,0.3428282389689372,0.32076648273017355,False,False,False,False,-40389627,-36617927.975700706,False,False,False,False,7166478.939343484,False,False,False,False
2022-12-23 00:00:00+00:00,9.17,11.01,9.04,11.01,4425306,,,,,,,,,,,,,#000000,,10.012079096775308,,47.45361358377797,-6.123188630551574,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0369767441860467,0.9679069767441861,False,False,False,False,0.08658695383888548,0.20367671828452952,False,False,False,False,-44814933,-37225113.53305621,False,False,False,False,6963429.091984707,False,False,False,False
2022-12-30 00:00:00+00:00,9.24,9.545,8.7,9.11,2980187,,,,,,,,,,,,,#000000,,9.785369446376196,,46.598793862657956,-6.123188630551574,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0150375939849625,1.0051318773123283,False,False,False,False,-0.05100531398109123,0.07633570215171914,False,False,False,False,-41834746,-37566567.78986686,False,False,False,False,6668374.122208062,False,False,False,False
2023-01-06 00:00:00+00:00,9.27,9.823,8.71,9.51,2826112,,,,,,,,,,,,,#000000,,9.74109649906595,,46.02414395350929,-6.123188630551574,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.010282653402841,0.9853412406140897,False,False,False,False,-0.05061559272592551,0.012860054712896817,False,False,False,False,-39008634,-37673387.509135984,False,False,False,False,6383762.113155613,False,False,False,False
2023-01-13 00:00:00+00:00,10.98,11.14,9.44,9.45,4905317,,,,,,,,,,,,,#000000,,9.91930753519474,,47.53730134992013,-6.123188630551574,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0250134292453932,0.9416119765513699,False,False,False,False,-0.041698624284202186,-0.014419284785652684,False,False,False,False,-34103317,-37408937.841792576,False,False,False,False,6274247.66032927,False,False,False,False
2023-01-20 00:00:00+00:00,11.18,12.2,10.51,10.96,3036301,,,,,,,,,,,,,#000000,,10.051048451203812,,48.82671897828935,-6.095224735710353,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0573213992059576,0.934456268940729,False,False,False,False,0.22506225955822257,0.10532148738628494,False,False,False,False,-31067016,-36939165.85351165,False,False,False,False,6034399.759564139,False,False,False,False
2023-01-27 00:00:00+00:00,11.51,11.97,10.675,11.14,2719938,,,,,,,,,,,,,#000000,,10.144541615926434,,50.10157849771964,-4.79908225462335,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0353518744714836,0.9504369068871559,False,False,False,False,0.21663814211725832,0.16097981475177164,False,False,False,False,-28347078,-36302714.90139967,False,False,False,False,5788884.073670499,False,False,False,False
2023-02-03 00:00:00+00:00,12.55,13.48,10.945,11.21,4840197,,,,,,,,,,,,,#000000,,10.376145763951596,,52.08277211906152,-2.8333675676748413,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0234141215706878,0.9353541814194669,False,False,False,False,0.34282823044589283,0.25190402259883227,False,False,False,False,-23506881,-35354875.35314785,False,False,False,False,5718610.957102314,False,False,False,False
2023-02-10 00:00:00+00:00,12.41,12.5,11.35,12.35,3292790,,,,,,,,,,,,,#000000,,10.47938640859677,,53.31152729322645,-1.6068463186367126,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0213386442847998,1.0011854802380444,False,False,False,False,0.27534595996475714,0.26362499128179473,False,False,False,False,-26799671,-34721156.512173936,False,False,False,False,5538920.515835475,False,False,False,False
2023-02-17 00:00:00+00:00,13.91,14.25,12.3,12.47,4975361,,,,,,,,,,,,,#000000,,10.736183858343683,,55.63551814744909,0.6651905245057748,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0196370691082879,0.9616722265597275,False,False,False,False,0.34282823657896777,0.30322661393038125,False,False,False,False,-21824310,-33765834.5483092,False,False,False,False,5497175.366514329,False,False,False,False
2023-02-24 00:00:00+00:00,15.78,18.07,13.0006,13.62,9412371,,,,,,,,,,,,,#000000,,11.398557010321941,,58.77396649270611,3.669889055256803,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.050256218407705,0.8538380560461455,False,False,False,False,0.34282824286571834,0.32302742839804977,False,False,False,False,-12411939,-32184064.507693704,False,False,False,False,5787189.857883638,False,False,False,False
2023-03-03 00:00:00+00:00,17.99,18.14,15.5,16.0,6440133,,,,,,,,,,,,,#000000,,11.876014959143466,,62.401084880866506,7.075998414793673,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1174199706872447,0.8387587273026775,False,False,False,False,0.3428282447933399,0.3329278365956948,False,False,False,False,-5971806,-30242415.729346022,False,False,False,False,5835556.016558924,False,False,False,False
2023-03-10 00:00:00+00:00,16.77,19.07,16.29,18.02,6810740,,,,,,,,,,,,,#000000,,12.30106891533816,,63.37629221066408,7.911868532235445,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1274693359765375,0.8239903408835971,False,False,False,False,0.34282824561218955,0.33787804110394215,False,False,False,False,-12782546,-28949092.04569076,False,False,False,False,5907791.867184189,False,False,False,False
2023-03-17 00:00:00+00:00,18.14,19.51,16.3849,16.44,7307504,,,,,,,,,,,,,#000000,,14.437314305440086,,64.92183837904523,9.351594211298774,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.124639440729245,0.8218009849901597,False,False,False,False,0.3428282447430146,0.3403531429234784,False,False,False,False,-5475042,-27210273.52378774,False,False,False,False,6011474.247392767,False,False,False,False
2023-03-24 00:00:00+00:00,16.87,19.05,16.7,18.16,5314268,,,,,,,,,,,,,#000000,,14.582371032097306,,64.46398164555023,9.351594211298774,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.153938050965846,0.8182956789826099,False,False,False,False,0.3347498791018257,0.337551511012652,False,False,False,False,-10789310,-25993905.85535902,False,False,False,False,5959829.340178488,False,False,False,False
2023-03-31 00:00:00+00:00,17.41,18.11,17.04,17.12,7384999,,,,,,,,,,,,,#000000,,14.786210011226235,,64.50310673808514,9.351594211298774,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1609945759132145,0.8222051552824845,False,False,False,False,0.30173028154532594,0.31964089627898895,False,False,False,False,-3404311,-24320602.532739837,False,False,False,False,6065397.46312823,False,False,False,False
2023-04-07 00:00:00+00:00,14.91,17.47,14.57,17.37,6937881,,,,,,,,,,,,,#000000,,14.739743509198442,,61.804734315640204,9.351594211298774,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.110609795804456,0.8424112749430207,False,False,False,False,0.11933409750893081,0.21948749689395988,False,False,False,False,-10342192,-23285164.715499848,False,False,False,False,6130025.8732668795,False,False,False,False
