date,Open,High,Low,Close,Volume,aVWAP_peak_365,aVWAP_peak_364,aVWAP_peak_339,aVWAP_peak_320,aVWAP_peak_287,aVWAP_peak_257,aVWAP_peak_223,aVWAP_valley_391,aVWAP_valley_374,aVWAP_valley_346,aVWAP_valley_281,aVWAP_valley_126,aVWAP_OB_bull_126,aVWAP_OB_bear_365,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-07 15:00:00+00:00,5.14,5.215,5.14,5.195,13440.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.09141116917687,,52.6899517355286,5.333762963081,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,247368.0,49236.58683839019,False,False,False,False,31810.988649375206,False,False,False,False
2025-02-07 16:00:00+00:00,5.195,5.205,5.135,5.135,16438.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.098616121524913,,52.50809996510425,5.333762963081,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,230930.0,52053.538980430654,False,False,False,False,31572.647740082564,False,False,False,False
2025-02-07 17:00:00+00:00,5.135,5.205,5.135,5.2,11604.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.104364502554488,,55.57423551148101,-3.4396293273751937,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,242534.0,55006.72442259452,False,False,False,False,31263.056302251825,False,False,False,False
2025-02-07 18:00:00+00:00,5.205,5.215,5.18,5.185,46602.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.124024822022432,,56.603953823751944,-2.0402095879853164,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,195932.0,57191.61241604266,False,False,False,False,31500.869382837067,False,False,False,False
2025-02-07 19:00:00+00:00,5.185,5.195,5.155,5.16,48787.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.132662507621707,,55.635325058518305,-2.0402095879853164,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,147145.0,58586.238580135025,False,False,False,False,31768.87140790936,False,False,False,False
2025-02-07 20:00:00+00:00,5.165,5.165,5.125,5.15,52176.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.1350055528655245,,54.33282885366556,-2.0402095879853164,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,94969.0,59150.31240059804,False,False,False,False,32085.26099848441,False,False,False,False
2025-02-10 15:00:00+00:00,5.275,5.345,5.265,5.315,46390.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.15745043141349,,59.98353408035464,2.3970778887330297,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,141359.0,60424.865696712804,False,False,False,False,32307.039897732713,False,False,False,False
2025-02-10 16:00:00+00:00,5.315,5.355,5.305,5.335,37444.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.17393665836882,,64.25178986689093,6.5838032638631745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,178803.0,62260.18560839167,False,False,False,False,32386.68269001593,False,False,False,False
2025-02-10 17:00:00+00:00,5.335,5.375,5.335,5.365,27971.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.186111062591663,,67.83360741087081,10.061979054266239,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,206774.0,64500.70986252513,False,False,False,False,32318.222493271496,False,False,False,False
2025-02-10 18:00:00+00:00,5.365,5.37,5.335,5.335,14456.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.191408775990309,,68.129534030412,10.572847423828328,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192318.0,66482.37327550924,False,False,False,False,32041.28881120527,False,False,False,False
2025-02-10 19:00:00+00:00,5.335,5.345,5.325,5.335,12840.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.1954972628276765,,68.32681844343946,11.190233579829766,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192318.0,68433.31322472615,False,False,False,False,31743.594411031543,False,False,False,False
2025-02-10 20:00:00+00:00,5.335,5.365,5.315,5.365,111701.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.2258391287940045,,69.45682173282154,12.761565050321373,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,304019.0,72085.80449255985,False,False,False,False,32983.24411008532,False,False,False,False
2025-02-11 15:00:00+00:00,5.405,5.485,5.39,5.47,41318.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.241060084010656,,72.79171263348655,16.313227164129984,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,345337.0,76322.25713608606,False,False,False,False,33112.46513163438,False,False,False,False
2025-02-11 16:00:00+00:00,5.475,5.515,5.465,5.485,21459.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.368938779453069,,75.30355769259084,18.97176071251002,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,366796.0,80825.72601769713,False,False,False,False,32931.79125362454,False,False,False,False
2025-02-11 17:00:00+00:00,5.485,5.485,5.445,5.455,20362.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.365791124616475,,74.65860473668603,18.97176071251002,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,346434.0,84943.68375385687,False,False,False,False,32736.91076907222,False,False,False,False
2025-02-11 18:00:00+00:00,5.455,5.455,5.425,5.43,21029.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.362164737262071,,72.39165255069483,18.97176071251002,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,325405.0,88671.76617627768,False,False,False,False,32555.392772652496,False,False,False,False
2025-02-11 19:00:00+00:00,5.425,5.425,5.385,5.395,33005.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.355002939867558,,68.48750421490082,24.371219636232723,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,292400.0,91830.34344486252,False,False,False,False,32562.363427340053,False,False,False,False
2025-02-11 20:00:00+00:00,5.395,5.395,5.37,5.39,114649.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,5.347817446672963,,65.54660516713933,21.508739731532643,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177751.0,93162.44664726774,False,False,False,False,33835.02445947431,False,False,False,False
2025-02-12 15:00:00+00:00,5.365,5.375,5.325,5.355,5658.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,5.347274805126176,,61.27231643317796,17.47358273995097,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,172093.0,94386.17615661243,False,False,False,False,33398.17136707936,False,False,False,False
2025-02-12 16:00:00+00:00,5.355,5.355,5.305,5.325,18885.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.344510530341167,,56.65013720829867,13.218615100411697,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153208.0,95298.14241775022,False,False,False,False,33173.16095828744,False,False,False,False
2025-02-12 17:00:00+00:00,5.325,5.33,5.285,5.285,52238.0,,,,,,,,,,,,,,,,,#000000,,5.335575303635244,,51.49208452482496,8.548643984218444,False,True,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100970.0,95386.0781942192,False,False,False,False,33468.739858158944,False,False,False,False
2025-02-12 18:00:00+00:00,5.285,5.285,5.21,5.215,29175.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,5.327983389236509,,45.23223246616258,2.9448869561060604,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71795.0,95020.32504392123,False,False,False,False,33402.17024795493,False,False,False,False
2025-02-12 19:00:00+00:00,5.215,5.215,5.175,5.2,20256.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,5.280088899818553,,40.54419752198568,-1.1629498536988905,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51539.0,94346.19597347283,False,False,False,False,33198.35365496338,False,False,False,False
2025-02-12 20:00:00+00:00,5.195,5.205,5.175,5.175,38542.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,5.248941515377023,,36.57395174336247,-4.696558353434355,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12997.0,93084.96812892286,False,False,False,False,33281.20088511898,False,False,False,False
2025-02-13 15:00:00+00:00,5.225,5.25,5.18,5.195,30085.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,5.250120691348887,,35.54948963319636,-5.688305990223824,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43082.0,92309.72831297056,False,False,False,False,33231.647383024116,False,False,False,False
2025-02-13 16:00:00+00:00,5.195,5.255,5.18,5.235,8798.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,5.250849703829168,,37.81539855545745,-5.688305990223824,False,True,False,True,False,5.927474517104784,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51880.0,91682.9108197462,False,False,False,False,32852.83114452762,False,False,False,False
2025-02-13 17:00:00+00:00,5.235,5.245,5.21,5.215,15157.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,5.251581194729855,,38.34324610432912,-5.688305990223824,False,True,False,True,False,4.421660731072745,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36723.0,90830.81917912998,False,False,False,False,32578.477173294632,False,False,False,False
2025-02-13 18:00:00+00:00,5.215,5.23,5.205,5.225,14312.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,5.251641277701248,,39.456419083095035,-5.688305990223824,False,True,False,True,True,5.085384216521351,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51035.0,90213.8297344923,False,False,False,False,32295.275976809444,False,False,False,False
2025-02-13 19:00:00+00:00,5.225,5.265,5.225,5.265,18601.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,5.2540938630375,,43.01716200381217,-5.688305990223824,False,True,False,True,True,7.669783870898478,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69636.0,89894.79361457769,False,False,False,False,32082.96162057984,False,False,False,False
2025-02-13 20:00:00+00:00,5.265,5.27,5.225,5.255,135915.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,5.259251690944303,,44.73613327833174,-12.576651028425594,False,True,False,True,True,6.897501212130251,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66279.0,87473.49448877027,False,False,False,False,33692.76066522201,False,False,False,False
2025-02-14 15:00:00+00:00,5.32,5.32,5.23,5.245,31926.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,5.260531739721592,,45.20415118782909,-11.677400276239126,False,True,False,True,True,6.124190931824604,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98205.0,84594.75814010717,False,False,False,False,33665.369027001514,False,False,False,False
2025-02-14 16:00:00+00:00,5.245,5.255,5.22,5.225,24762.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,5.259664529066473,,44.18189633388491,-11.677400276239126,False,True,False,True,True,4.5904638428238655,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-122967.0,81376.74638599697,False,False,False,False,33527.33229790071,False,False,False,False
2025-02-14 17:00:00+00:00,5.225,5.225,5.195,5.205,13340.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,5.258543158962615,,42.25145625023782,-11.677400276239126,False,True,False,True,True,3.084085162636928,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-136307.0,78001.80458156292,False,False,False,False,33214.35040180923,False,False,False,False
2025-02-14 18:00:00+00:00,5.205,5.22,5.195,5.21,5386.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,5.2581074550252325,,41.465550868634885,-11.677400276239126,False,True,False,True,False,3.429642599242076,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-130921.0,74762.69133223637,False,False,False,False,32782.90310875792,False,False,False,False
2025-02-14 19:00:00+00:00,5.205,5.22,5.195,5.215,5546.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,5.257686804747338,,41.476856112118334,-11.677400276239126,False,True,False,True,False,3.778845760234777,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125375.0,71659.78138910093,False,False,False,False,32360.625541180278,False,False,False,False
2025-02-14 20:00:00+00:00,5.215,5.245,5.215,5.245,82299.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,5.25576523209335,,44.46354487379571,-10.53720665373811,False,True,False,True,True,5.8446812886903174,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43076.0,69880.9320652389,False,False,False,False,33134.863904882906,False,False,False,False
2025-02-17 15:00:00+00:00,5.245,5.245,5.245,5.245,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,5.25576523209335,,46.45467071491397,-8.40786355970856,False,True,False,True,True,5.844681288690339,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43076.0,68129.66180066156,False,False,False,False,32621.145084652162,False,False,False,False
2025-02-17 16:00:00+00:00,5.245,5.245,5.245,5.245,0.0,,,,,,,,,,,,,,,,,#000000,,5.25576523209335,,47.78208794232614,-6.930227642189486,False,True,False,False,True,5.8446812886903174,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-43076.0,66405.54301305441,False,False,False,False,32115.39089729321,False,False,False,False
2025-02-17 17:00:00+00:00,5.245,5.245,5.245,5.245,0.0,,,,,,,,,,,,,,,,,#000000,,5.25576523209335,,48.66703276060092,-5.849144720693147,False,True,False,False,True,5.8446812886903174,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-43076.0,64708.15474928612,False,False,False,False,31617.477860125873,False,False,False,False
2025-02-17 18:00:00+00:00,5.245,5.245,5.245,5.245,0.0,,,,,,,,,,,,,,,,,#000000,,5.25576523209335,,49.256995972784104,-5.012002344414711,False,False,False,False,True,5.844681288690307,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43076.0,63037.082582630515,False,False,False,False,31127.284404930124,False,False,False,False
2025-02-17 19:00:00+00:00,5.245,5.245,5.245,5.245,0.0,,,,,,,,,,,,,,,,,#000000,,5.25576523209335,,49.650304780906225,-4.32906981939589,False,False,False,False,True,5.844681288690307,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43076.0,61391.91851158198,False,False,False,False,30644.69084826454,False,False,False,False
2025-02-17 20:00:00+00:00,5.245,5.245,5.245,5.245,0.0,,,,,,,,,,,,,,,,,#000000,,5.25576523209335,,49.91251065298764,-3.748550371696645,False,False,False,False,True,5.844681288690307,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43076.0,59772.260860239614,False,False,False,False,30169.579362244935,False,False,False,False
2025-02-18 15:00:00+00:00,5.215,5.285,5.215,5.235,13120.0,,,,,,,,,,,,,,,,,#000000,,5.255701099798728,,48.337841775275834,-3.748550371696645,False,False,False,False,True,4.954201148093649,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56196.0,57974.30332752272,False,False,False,False,29905.2447984892,False,False,False,False
2025-02-18 16:00:00+00:00,5.235,5.28,5.23,5.265,7843.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.255828408255119,,52.03687077789366,-1.5393367194864709,False,False,True,False,True,7.238998975931747,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48353.0,56325.818004615394,False,False,False,False,29563.194491535876,False,False,False,False
2025-02-18 17:00:00+00:00,5.265,5.295,5.255,5.29,27567.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,5.257141030155805,,57.15218721373327,3.138477035507613,True,False,True,False,True,9.067756871820894,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20786.0,55130.28594252833,False,False,False,False,29532.24573972912,False,False,False,False
