date,Open,High,Low,Close,Volume,aVWAP_peak_361,aVWAP_peak_344,aVWAP_peak_301,aVWAP_peak_234,aVWAP_peak_201,aVWAP_peak_174,aVWAP_peak_120,aVWAP_peak_84,aVWAP_peak_58,aVWAP_valley_371,aVWAP_valley_341,aVWAP_valley_322,aVWAP_valley_301,aVWAP_valley_266,aVWAP_valley_241,aVWAP_valley_189,aVWAP_OB_bull_352,aVWAP_OB_bull_266,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-02 17:00:00+00:00,48.3,48.31,47.915,47.97,225611.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.1751543354097,,80.14516987466888,32.9059469781739,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,404694.0,98372.0092465401,False,False,False,False,110377.79590193382,False,False,False,False
2024-01-03 17:00:00+00:00,48.48,48.485,47.85,47.85,111638.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.14211144494258,,76.78949840612542,29.893716669271285,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,293056.0,101390.36569233018,False,False,False,False,110397.33394996585,False,False,False,False
2024-01-04 17:00:00+00:00,47.915,48.105,47.825,47.91,186471.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.07816178509136,,74.70262044365958,28.111160114696347,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,479527.0,107252.94916996846,False,False,False,False,111576.77063291211,False,False,False,False
2024-01-05 17:00:00+00:00,48.27,48.35,48.02,48.305,103500.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.100730541225246,,74.29730557297614,27.80480084528996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,583027.0,114629.29104330228,False,False,False,False,111451.54938278945,False,False,False,False
2024-01-08 17:00:00+00:00,48.49,48.555,48.335,48.5,79092.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.13884264907175,,74.49370106002901,27.80480084528996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,662119.0,123117.50358526658,False,False,False,False,110949.85094274621,False,False,False,False
2024-01-09 17:00:00+00:00,48.45,48.635,48.295,48.395,65421.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.163064172018714,,73.85101814570822,27.190756014769633,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,596698.0,130459.83686301438,False,False,False,False,110243.97728471913,False,False,False,False
2024-01-10 17:00:00+00:00,48.27,48.355,48.15,48.275,82680.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,48.171963499524196,,72.49567563665808,25.76668385729728,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,514018.0,136406.4750511847,False,False,False,False,109816.62879968472,False,False,False,False
2024-01-11 17:00:00+00:00,48.06,48.125,46.59,47.73,382302.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.72396088567012,,67.78345916454617,21.35086172858078,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,131716.0,136333.75450775548,False,False,False,False,114041.20819813923,False,False,False,False
2024-01-12 17:00:00+00:00,47.47,47.635,47.35,47.5,137424.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.70292531301155,,63.23887826663238,17.307735197670056,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5708.0,134131.5567634492,False,False,False,False,114403.73210204404,False,False,False,False
2024-01-15 17:00:00+00:00,47.5,47.5,47.5,47.5,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.70292531301155,,60.209157668023195,14.73916317656223,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5708.0,131963.5016198298,False,False,False,False,112630.03082914413,False,False,False,False
2024-01-16 17:00:00+00:00,47.27,47.3,47.045,47.245,56370.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.674990876181184,,56.53042441874385,11.542238121470135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62078.0,128955.10624587894,False,False,False,False,111757.7822891574,False,False,False,False
2024-01-17 17:00:00+00:00,47.125,47.28,46.965,47.215,99457.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.62930271508462,,53.88094835185577,9.26559435744165,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-161535.0,124451.38366842346,False,False,False,False,111567.07248622473,False,False,False,False
2024-01-18 17:00:00+00:00,47.17,47.445,47.095,47.395,80774.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.610898484996014,,53.400675985177635,8.856576061038034,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80761.0,121269.79632472697,False,False,False,False,111089.6605096941,False,False,False,False
2024-01-19 17:00:00+00:00,47.535,47.895,47.52,47.85,86088.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.62734794457397,,55.8683880484357,8.856576061038034,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5327.0,119472.23359101027,False,False,False,False,110702.03786613296,False,False,False,False
2024-01-22 17:00:00+00:00,47.8,47.955,47.765,47.855,49254.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.63953425915557,,57.54187252494757,8.856576061038034,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54581.0,118466.16795394034,False,False,False,False,109749.3551085185,False,False,False,False
2024-01-23 17:00:00+00:00,47.795,48.485,47.705,48.21,116553.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.83646071695201,,60.58290374177464,4.980212044006315,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,171134.0,119282.72348953817,False,False,False,False,109854.8379750531,False,False,False,False
2024-01-24 17:00:00+00:00,48.325,48.415,48.28,48.355,83890.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.89465551172919,,63.31640058961375,7.6138693171714,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,255024.0,121387.23940442904,False,False,False,False,109452.2823475329,False,False,False,False
2024-01-25 17:00:00+00:00,48.36,48.375,48.275,48.365,62955.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.92205330532707,,65.18978534447915,9.464119519656577,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,317979.0,124435.17367722858,False,False,False,False,108731.39424912154,False,False,False,False
2024-01-26 17:00:00+00:00,48.335,48.41,48.25,48.3,33831.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.933506381006964,,65.64282974705236,10.086080001442028,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,284148.0,126911.34152719402,False,False,False,False,107570.14782665455,False,False,False,False
2024-01-29 17:00:00+00:00,48.295,48.355,48.21,48.29,42797.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.94452788304029,,65.81267443975969,10.569316505398874,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,241351.0,128685.59979809023,False,False,False,False,106565.9129766289,False,False,False,False
2024-01-30 17:00:00+00:00,48.08,48.33,48.04,48.14,46931.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,47.94877786026007,,63.91116860373545,10.569316505398874,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,194420.0,129704.73778571673,False,False,False,False,105641.34068241759,False,False,False,False
2024-01-31 17:00:00+00:00,48.09,48.395,46.705,47.03,314634.0,,,,,,,,,,,,,,,,,,,,,#000000,,47.77495853707864,,53.987439098594855,9.66118847734058,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120214.0,125830.02867275989,False,False,False,False,108881.53695090723,False,False,False,False
2024-02-01 17:00:00+00:00,46.015,47.205,46.0,46.55,459720.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,47.463806370833076,,45.39522760741838,2.117597560040153,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-579934.0,114887.95070884112,False,False,False,False,114320.89296717223,False,False,False,False
2024-02-02 17:00:00+00:00,46.425,46.6,45.85,45.85,69225.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,47.41441006831,,37.581853422237955,-4.512216837446431,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-649159.0,103042.26155056451,False,False,False,False,113621.73183589823,False,False,False,False
2024-02-05 17:00:00+00:00,45.555,45.885,45.465,45.5,93087.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,47.33116756824655,,31.56132692322131,-9.489449612049981,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-742246.0,89937.01718543947,False,False,False,False,113303.36390045795,False,False,False,False
2024-02-06 17:00:00+00:00,45.825,45.895,45.56,45.585,31131.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,47.30622593058312,,28.336572530527235,-12.081989520439407,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-711115.0,77517.60606628537,False,False,False,False,112029.37376246635,False,False,False,False
2024-02-07 17:00:00+00:00,46.2,46.38,46.02,46.075,53159.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,47.27789489501902,,30.357291491814806,-12.081989520439407,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-657956.0,66114.91449936622,False,False,False,False,111116.65478940486,False,False,False,False
2024-02-08 17:00:00+00:00,46.195,46.385,46.19,46.37,49352.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,47.25661870708519,,33.84452585346961,-12.081989520439407,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-608604.0,55654.15613503496,False,False,False,False,110159.0632422823,False,False,False,False
2024-02-09 17:00:00+00:00,46.3,46.525,46.165,46.275,48587.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,47.23682147217704,,35.70343659490012,-12.081989520439407,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-657191.0,44602.29324922046,False,False,False,False,109204.45761061899,False,False,False,False
2024-02-12 17:00:00+00:00,46.205,46.275,45.71,45.72,68046.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,47.19786125128993,,34.52869949051208,-12.081989520439407,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-725237.0,32666.8003306279,False,False,False,False,108566.34198874893,False,False,False,False
2024-02-13 17:00:00+00:00,45.73,45.78,45.385,45.59,61890.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,46.7632904552292,,33.25025528156855,-12.081989520439407,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-787127.0,19956.818930153047,False,False,False,False,107842.6777718691,False,False,False,False
2024-02-14 17:00:00+00:00,45.74,45.865,45.595,45.67,58668.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,46.752692176391534,,33.11358951806774,-12.081989520439407,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-728459.0,8353.472900228195,False,False,False,False,107080.27966687888,False,False,False,False
2024-02-15 17:00:00+00:00,45.77,45.86,45.485,45.79,47761.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,46.737347905226656,,34.13456471867501,-12.081989520439407,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-680698.0,-2329.495671868368,False,False,False,False,106160.60091235362,False,False,False,False
2024-02-16 17:00:00+00:00,45.86,46.02,45.59,46.01,129416.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,46.71583408149196,,36.79237473900315,-12.081989520439407,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-551282.0,-10840.387211839401,False,False,False,False,106521.1497354179,False,False,False,False
2024-02-19 17:00:00+00:00,46.01,46.01,46.01,46.01,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,46.71583408149196,,38.56424808588858,-18.198032472567782,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-551282.0,-19219.326944989178,False,False,False,False,104869.65904184553,False,False,False,False
2024-02-20 17:00:00+00:00,45.87,46.095,45.78,45.785,32019.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,46.70891080457804,,38.23834052387575,-18.031161758867437,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-583301.0,-27964.7792404157,False,False,False,False,103740.19145980141,False,False,False,False
2024-02-21 17:00:00+00:00,46.12,46.23,46.04,46.175,25955.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,46.709774167343035,,41.62305022606019,-14.418764839135285,False,True,False,True,True,13.592420705553259,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-557346.0,-36172.240027386,False,False,False,False,102534.21949918433,False,False,False,False
2024-02-22 17:00:00+00:00,46.515,46.57,45.65,46.515,82430.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,46.714588881073944,,46.37658600630148,-9.753190215079762,False,True,False,True,True,15.303961818632,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-474916.0,-42974.46886417071,False,False,False,False,102222.52617361558,False,False,False,False
2024-02-23 17:00:00+00:00,47.095,47.395,47.015,47.245,53076.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,46.75471053678113,,53.36311671191338,-3.2764166711327007,False,False,True,False,True,18.739440607613037,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-421840.0,-48848.353067826974,False,False,False,False,101460.56452751301,False,False,False,False
2024-02-26 17:00:00+00:00,47.1,47.92,47.01,47.645,203999.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,46.894118317907925,,59.52280117907038,2.2066361011649533,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-217841.0,-51468.39410553509,False,False,False,False,103050.30771313295,False,False,False,False
2024-02-27 17:00:00+00:00,47.54,47.59,47.35,47.395,24812.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,46.90533006593825,,61.51182822236491,3.856362758536264,True,False,True,False,True,18.631777116209093,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-242653.0,-54432.496522503534,False,False,False,False,101837.31069432468,False,False,False,False
2024-02-28 17:00:00+00:00,47.49,47.65,47.365,47.52,33998.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,46.92101515767342,,63.38287352033933,5.629369898275527,True,False,True,False,True,19.186891800912328,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-208655.0,-56823.54308804611,False,False,False,False,100785.53843549795,False,False,False,False
2024-02-29 17:00:00+00:00,47.43,47.62,47.255,47.335,58342.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,46.94199164351277,,62.99419673913586,5.629369898275527,True,False,True,False,True,17.80662515668424,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-266997.0,-60082.04629598338,False,False,False,False,100127.49907990883,False,False,False,False
2024-03-01 17:00:00+00:00,47.375,47.49,47.3,47.42,29188.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,46.95159481344052,,63.19374477757236,6.064071369334187,True,False,True,False,True,18.196895652555572,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-237809.0,-62837.50294255728,False,False,False,False,99027.66188487147,False,False,False,False
2024-03-04 17:00:00+00:00,47.6,48.0,47.545,47.7,113666.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,47.00371729475822,,64.76987323955545,8.033567309182203,True,False,True,False,True,19.470563806656088,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-124143.0,-63787.975765153285,False,False,False,False,99254.61286340059,False,False,False,False
2024-03-05 17:00:00+00:00,47.89,48.125,47.7,47.77,105096.0,,,,,,,,,47.865,,,,,,,,,,47.865,,"rgba(38, 166, 154, 1.0)",,47.21296661828876,,66.1666601522848,9.811882953687103,True,False,True,False,True,19.78638721589557,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19047.0,-63094.31722615866,False,False,False,False,99345.17700505328,False,False,False,False
2024-03-06 17:00:00+00:00,47.33,47.36,46.99,47.2,49396.0,,,,,,,,,47.64704951281188,,,,,,,,,,47.64704951281188,,"rgba(38, 166, 154, 0.75)",,47.17302309907546,,61.841513272698364,9.811882953687103,True,False,True,False,False,15.509141134463395,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68443.0,-63177.24254048178,False,False,False,False,98570.77116001368,False,False,False,False
2024-03-07 17:00:00+00:00,47.325,47.61,46.44,47.56,63056.0,,,,,,,,,47.51843896519389,,,,,,,,,,47.51843896519389,,"rgba(38, 166, 154, 0.75)",,47.15200332640883,,61.138845270546256,9.811882953687103,True,False,True,False,False,17.19034437457435,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5387.0,-62281.269787916164,False,False,False,False,98020.1545528817,False,False,False,False
2024-03-08 17:00:00+00:00,47.63,47.74,47.355,47.55,43383.0,,,,,,,,,47.52340927294955,,,,,,,,,,47.52340927294955,,"rgba(38, 166, 154, 0.75)",,47.16099503114017,,60.58381217496753,9.811882953687103,True,False,True,False,False,17.116557502135066,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48770.0,-62071.79273694071,False,False,False,False,97173.06688539515,False,False,False,False
2024-03-11 17:00:00+00:00,47.505,47.52,47.085,47.115,39780.0,,,,,,,,,47.48591805753696,,,,,,,,,,47.48591805753696,,"rgba(38, 166, 154, 0.75)",,47.156462024460986,,56.73513703378899,12.41468497422121,True,False,True,False,False,13.956222093857122,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88550.0,-62482.30757822846,False,False,False,False,96283.25189492392,False,False,False,False
2024-03-12 17:00:00+00:00,46.965,46.995,46.855,46.895,30251.0,,,,,,,,,47.43373429578017,,,,,,,,,,47.43373429578017,,#000000,,47.14501773984132,,52.68555769447435,8.507155938685692,False,False,False,False,False,12.408627770870282,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-118801.0,-63355.46560027143,False,False,False,False,95259.49605159176,False,False,False,False
2024-03-13 17:00:00+00:00,42.64,42.825,39.95,40.955,835089.0,,,,,,,,,43.00036410071258,,,,,,,,,,43.00036410071258,,"rgba(239, 83, 80, 1.0)",,45.154118028481754,,39.07926167699987,-3.8804622123911585,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-953890.0,-77162.20256770909,False,False,False,False,106729.72091900895,False,False,False,False
2024-03-14 17:00:00+00:00,39.94,39.96,36.38,38.25,605695.0,,,,,,,,,41.358156065636194,,,,,,,,,,41.358156065636194,,"rgba(239, 83, 80, 1.0)",,43.01703377291194,,28.927604199479426,-12.518611152089434,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1559585.0,-100145.50175270585,False,False,False,False,114465.61671871424,False,False,False,False
