date,Open,High,Low,Close,Volume,aVWAP_peak_423,aVWAP_peak_381,aVWAP_peak_340,aVWAP_valley_404,aVWAP_valley_369,aVWAP_valley_343,aVWAP_valley_325,aVWAP_valley_275,aVWAP_valley_226,aVWAP_valley_160,aVWAP_valley_119,aVWAP_valley_98,aVWAP_valley_24,aVWAP_OB_bull_275,aVWAP_OB_bull_119,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-03 17:00:00+00:00,148.43,148.605,147.45,147.45,16640.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,148.33673963178296,,57.42289006281466,-6.208748915671563,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91402.0,-14095.311825599327,False,False,False,False,73399.40166962931,False,False,False,False
2024-01-04 17:00:00+00:00,148.165,148.165,147.28,147.49,7901.0,,,,,,,,,,,,,,,,,,#000000,,148.20753618905778,,53.07456167870253,-6.208748915671563,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-83501.0,-15171.369006597788,False,False,False,False,72383.92257397615,False,False,False,False
2024-01-05 17:00:00+00:00,146.21,146.45,145.68,146.45,13964.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,147.70764587221186,,46.82107464568445,-6.208748915671563,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-97465.0,-16447.239254557513,False,False,False,False,71478.18734027109,False,False,False,False
2024-01-08 17:00:00+00:00,145.93,147.08,145.58,146.95,23911.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,147.35842311498038,,45.04423782623383,-6.208748915671563,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73554.0,-17332.615390145766,False,False,False,False,70740.71156755372,False,False,False,False
2024-01-09 17:00:00+00:00,147.305,147.51,146.86,147.31,13004.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,147.34003546898475,,45.445307545026125,-6.208748915671563,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60550.0,-18002.65236084118,False,False,False,False,69845.56875255289,False,False,False,False
2024-01-10 17:00:00+00:00,148.55,148.89,148.255,148.65,28644.0,,,,,,,,,,,,,,,,,,#000000,,147.63589411774362,,50.26339657217497,-6.208748915671563,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31906.0,-18218.20813819248,False,False,False,False,69206.7847408854,False,False,False,False
2024-01-11 17:00:00+00:00,147.05,148.55,146.95,148.06,18287.0,,,,,,,,,,,,,,,,,,#000000,,147.66427383764776,,51.244248500275766,-6.208748915671563,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50193.0,-18713.941345352287,False,False,False,False,68417.33071389493,False,False,False,False
2024-01-12 17:00:00+00:00,148.03,148.97,147.945,148.97,22262.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,147.79645032322696,,54.43141417922027,-6.208748915671563,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27931.0,-18856.84147953287,False,False,False,False,67701.74419119889,False,False,False,False
2024-01-15 17:00:00+00:00,148.97,148.97,148.97,148.97,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,147.79645032322696,,56.55619129851661,-4.2391903892916005,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27931.0,-18997.52610775717,False,False,False,False,66652.1047463741,False,False,False,False
2024-01-16 17:00:00+00:00,146.7,146.93,146.17,146.84,41484.0,,,,,,,,,,,,,,,,,,#000000,,147.56247442243009,,51.388749031528384,-4.2391903892916005,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69415.0,-19779.192369652406,False,False,False,False,66261.90157201172,False,False,False,False
2024-01-17 17:00:00+00:00,146.335,146.78,145.37,146.735,13966.0,,,,,,,,,,,,,146.295,,,,146.295,"rgba(239, 83, 80, 0.5)",,146.88810434006814,,47.70162617553743,-4.2391903892916005,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-83381.0,-20765.26690655702,False,False,False,False,65451.11240035262,False,False,False,False
2024-01-18 17:00:00+00:00,148.08,149.65,147.93,149.65,23063.0,,,,,,,,,,,,,148.02752257239823,,,,148.02752257239823,"rgba(38, 166, 154, 0.5)",,147.8307421021591,,52.32374677242022,-4.2391903892916005,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60318.0,-21378.487574672414,False,False,False,False,64793.93236313785,False,False,False,False
2024-01-19 17:00:00+00:00,150.71,152.66,150.51,152.19,44462.0,,,,,,,,,,,,,150.07853513475925,,,,150.07853513475925,"rgba(38, 166, 154, 0.5)",,149.17977889915696,,58.71892510064056,-1.361569715631191,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15856.0,-21292.86761227439,False,False,False,False,64478.708605569824,False,False,False,False
2024-01-22 17:00:00+00:00,152.06,152.67,151.76,152.6,16869.0,,,,,,,,,,,,,150.46695401247118,,,,150.46695401247118,"rgba(38, 166, 154, 0.5)",,149.4873623684091,,63.40846494759152,3.1645600831397616,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1013.0,-20947.040207432925,False,False,False,False,63740.57358842921,False,False,False,False
2024-01-23 17:00:00+00:00,152.47,153.43,152.45,153.195,20232.0,,,,,,,,,,,,,150.90336107550817,,,,150.90336107550817,"rgba(38, 166, 154, 0.5)",,149.84728223755775,,67.15390708701516,6.840631772363906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21245.0,-20292.90004917815,False,False,False,False,63066.02205992643,False,False,False,False
2024-01-24 17:00:00+00:00,154.4,154.46,151.525,151.8,38580.0,,,,,,,,,,,,,151.31859680265356,,,,151.31859680265356,"rgba(38, 166, 154, 0.5)",,150.2581392769905,,65.85508082383748,6.840631772363906,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17335.0,-20247.041133687017,False,False,False,False,62686.39381093532,False,False,False,False
2024-01-25 17:00:00+00:00,152.495,153.54,152.1,153.43,20115.0,,,,,,,,,,,,,151.5120163726989,,,,151.5120163726989,"rgba(38, 166, 154, 0.5)",,150.45579907247122,,67.03499652970824,7.397462734080932,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2780.0,-19890.03274401745,False,False,False,False,62026.372201463455,False,False,False,False
2024-01-26 17:00:00+00:00,154.24,154.615,153.97,154.34,28440.0,,,,,,,,,,,,,151.89858330052286,,,,151.89858330052286,"rgba(38, 166, 154, 0.5)",,150.81950532437955,,68.79025820785256,9.642693337601244,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31220.0,-19097.629135583073,False,False,False,False,61505.65325260355,False,False,False,False
2024-01-29 17:00:00+00:00,155.0,155.82,154.865,155.785,31168.0,,,,,,,,,,,,,152.3711018242963,,,,152.3711018242963,"rgba(38, 166, 154, 0.5)",,151.25905655137382,,71.29941521369446,12.580417349909645,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62388.0,-17834.28604820969,False,False,False,False,61035.30203938489,False,False,False,False
2024-01-30 17:00:00+00:00,156.165,156.66,155.87,156.63,22032.0,,,,,,,,,,,,,152.71278471023365,,,,152.71278471023365,"rgba(38, 166, 154, 0.5)",,151.5784252635579,,73.65972581706642,15.327739691634363,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,84420.0,-16248.948280020393,False,False,False,False,60430.59968218513,False,False,False,False
2024-01-31 17:00:00+00:00,156.95,157.24,154.64,155.255,20338.0,,,,,,,,,,,,,152.93118394117894,,,,152.93118394117894,"rgba(38, 166, 154, 0.5)",,151.79850004729335,,71.64047451130963,15.327739691634363,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64082.0,-15003.507221415424,False,False,False,False,59809.00898943807,False,False,False,False
2024-02-01 17:00:00+00:00,157.43,158.39,156.965,158.3,23913.0,,,,,,,,,,,,,153.32191349086457,,,,153.32191349086457,"rgba(38, 166, 154, 0.5)",,152.16410192936107,,73.05002620200483,15.516831275700326,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87995.0,-13406.631140463247,False,False,False,False,59252.48171828399,False,False,False,False
2024-02-02 17:00:00+00:00,157.535,158.47,157.08,158.04,17467.0,,,,,,,,,,,,,153.5693054052509,,,,153.5693054052509,"rgba(38, 166, 154, 0.5)",,154.2224276003173,,73.38466087621472,16.38796987771113,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70528.0,-12105.31902975839,False,False,False,False,58604.64479241912,False,False,False,False
2024-02-05 17:00:00+00:00,156.51,157.385,156.51,157.11,16750.0,,,,,,,,,,,,,153.73970523669092,,,,153.73970523669092,"rgba(38, 166, 154, 0.5)",,154.1981159681172,,71.43990673632109,16.38796987771113,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53778.0,-11083.872223095468,False,False,False,False,57955.735570831224,False,False,False,False
2024-02-06 17:00:00+00:00,157.3,157.69,156.69,156.93,16481.0,,,,,,,,,,,,,153.89635885168818,,,,153.89635885168818,"rgba(38, 166, 154, 0.5)",,154.26973548596376,,69.7209070733623,16.38796987771113,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37297.0,-10333.781180876933,False,False,False,False,57312.7164146943,False,False,False,False
2024-02-07 17:00:00+00:00,157.36,157.52,156.64,156.94,14971.0,,,,,,,,,,,,,154.02368439578834,,,,154.02368439578834,"rgba(38, 166, 154, 0.5)",,154.33701974508594,,68.5880721729354,16.38796987771113,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52268.0,-9363.210930010624,False,False,False,False,56656.25569508664,False,False,False,False
2024-02-08 17:00:00+00:00,156.25,156.96,155.94,155.99,14035.0,,,,,,,,,,,,,154.10700329344292,,,,154.10700329344292,"rgba(38, 166, 154, 0.5)",,154.34449937918475,,65.37317370931511,21.05956463401327,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38233.0,-8625.285179157745,False,False,False,False,55995.461033147316,False,False,False,False
2024-02-09 17:00:00+00:00,156.095,156.865,155.93,156.69,29873.0,,,,,,,,,,,,,154.27983372702937,,,,154.27983372702937,"rgba(38, 166, 154, 0.75)",,154.42302125235503,,64.38552565599383,19.848660279743456,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68106.0,-7435.6528507987105,False,False,False,False,55590.46163728456,False,False,False,False
2024-02-12 17:00:00+00:00,154.94,155.19,153.94,154.355,46216.0,,,,,,,,,,,,,154.30149985511068,,,,154.30149985511068,"rgba(38, 166, 154, 0.75)",,154.30829362049363,,58.72119359008374,14.389352002867327,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21890.0,-6980.991566290203,False,False,False,False,55445.121146784026,False,False,False,False
2024-02-13 17:00:00+00:00,156.99,157.53,155.52,156.505,59299.0,,,,,,,,,,,,,154.55514372495676,,,,154.55514372495676,"rgba(38, 166, 154, 0.75)",,154.7654429578221,,58.44382157357802,14.044206076482567,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81189.0,-5614.014952859347,False,False,False,False,55504.87120652381,False,False,False,False
2024-02-14 17:00:00+00:00,160.75,164.19,160.75,164.19,45557.0,,,,,,,,,,,,,155.24098610921436,,,,155.24098610921436,"rgba(38, 166, 154, 1.0)",,155.94579143769553,,64.50767530447015,8.568296110915156,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126746.0,-3561.921697776257,False,False,False,False,55350.64064518235,False,False,False,False
2024-02-15 17:00:00+00:00,164.44,165.435,164.12,165.435,36589.0,,,,,,,,,,,,,155.8354915786166,,,,155.8354915786166,"rgba(38, 166, 154, 1.0)",,156.80761508837145,,69.13470758690325,12.753243730830853,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,163335.0,-974.3725241673228,False,False,False,False,55059.76249564464,False,False,False,False
2024-02-16 17:00:00+00:00,167.28,168.32,166.84,167.85,18542.0,,,,,,,,,,,,,156.19001556109893,,,,156.19001556109893,"rgba(38, 166, 154, 1.0)",,157.29994518203665,,73.23310420117429,16.414125053906545,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181877.0,1860.5324762073644,False,False,False,False,54493.595635247046,False,False,False,False
2024-02-19 17:00:00+00:00,167.85,167.85,167.85,167.85,0.0,,,,,,,,,,,,,156.19001556109893,,,,156.19001556109893,"rgba(38, 166, 154, 1.0)",,157.29994518203665,,75.9653686106883,18.865912401994848,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181877.0,4651.485461072367,False,False,False,False,53648.733687413755,False,False,False,False
2024-02-20 17:00:00+00:00,168.44,168.59,167.105,167.225,42809.0,,,,,,,,,,,,,156.93070281785987,,,,156.93070281785987,"rgba(38, 166, 154, 1.0)",,158.24042742524085,,76.59092092879274,19.533382417324134,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,139068.0,6735.462430668144,False,False,False,False,53480.67580078718,False,False,False,False
2024-02-21 17:00:00+00:00,166.96,167.465,166.585,167.35,15215.0,,,,,,,,,,,,,157.1600043698848,,,,157.1600043698848,"rgba(38, 166, 154, 1.0)",,158.50773006475876,,77.08045949510289,20.283095993685905,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154283.0,9023.02115267329,False,False,False,False,52887.4095093021,False,False,False,False
2024-02-22 17:00:00+00:00,169.35,170.935,169.35,170.465,26497.0,,,,,,,,,,,,,157.65304767922476,,,,157.65304767922476,"rgba(38, 166, 154, 1.0)",,159.10362146241908,,78.98514686764946,22.435721175467535,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,180780.0,11685.920049531067,False,False,False,False,52478.25587349897,False,False,False,False
2024-02-23 17:00:00+00:00,169.975,171.01,169.975,170.32,22935.0,,,,,,,,,,,,,158.056611041821,,,,158.056611041821,"rgba(38, 166, 154, 1.0)",,161.7446809012394,,79.94652380706066,23.721617646535336,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,157845.0,13951.952296825159,False,False,False,False,52020.22089871604,False,False,False,False
2024-02-26 17:00:00+00:00,170.785,170.995,169.92,169.92,19237.0,,,,,,,,,,,,,158.3719184332438,,,,158.3719184332438,"rgba(38, 166, 154, 1.0)",,162.01288054153974,,79.67271343496921,23.877114983915973,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,138608.0,15884.604199199963,False,False,False,False,51511.953908038275,False,False,False,False
2024-02-27 17:00:00+00:00,167.9,168.445,167.155,168.42,27196.0,,,,,,,,,,,,,158.71095916569948,,,,158.71095916569948,"rgba(38, 166, 154, 0.75)",,162.10286511210003,,76.22257982918362,23.877114983915973,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111412.0,17365.649095336397,False,False,False,False,51134.96237458031,False,False,False,False
2024-02-28 17:00:00+00:00,168.76,168.84,166.895,167.315,20699.0,,,,,,,,,,,,,158.94499622580167,,,,158.94499622580167,"rgba(38, 166, 154, 0.75)",,162.2045547575079,,71.77088152018146,27.52131784565165,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90713.0,18502.817326416454,False,False,False,False,50663.0869889279,False,False,False,False
2024-02-29 17:00:00+00:00,165.595,166.77,165.55,166.475,36039.0,,,,,,,,,,,,,159.2629933159351,,,,159.2629933159351,"rgba(38, 166, 154, 0.75)",,162.26881965528594,,67.25743426393598,23.303697309015206,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54674.0,19063.610856239455,False,False,False,False,50436.356958091805,False,False,False,False
2024-03-01 17:00:00+00:00,166.585,166.88,165.45,165.46,22857.0,,,,,,,,,,,,,159.44175946281388,,,,159.44175946281388,"rgba(38, 166, 154, 0.5)",,162.3174246379263,,62.47967322246217,18.951190950435404,False,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31817.0,19261.33781970861,False,False,False,False,50008.77002850899,False,False,False,False
2024-03-04 17:00:00+00:00,165.475,166.6,165.34,166.025,32365.0,,,,,,,,,,,,,159.6812239599521,,,,159.6812239599521,"rgba(38, 166, 154, 0.5)",,163.00523185515172,,60.141644007835176,16.86026694520433,False,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64182.0,19957.782194596846,False,False,False,False,49735.22320636156,False,False,False,False
2024-03-05 17:00:00+00:00,166.97,167.63,166.755,167.5,22378.0,,,,,,,,,,,,,159.86903689802335,,,,159.86903689802335,"rgba(38, 166, 154, 0.5)",,163.20242303691666,,60.61454336810236,16.86026694520433,False,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,86560.0,20990.374718711624,False,False,False,False,49311.08021091409,False,False,False,False
2024-03-06 17:00:00+00:00,168.135,168.47,167.58,168.0,19216.0,,,,,,,,,,,,,160.03804022771996,,,,160.03804022771996,"rgba(38, 166, 154, 0.5)",,163.37858010657985,,61.56536735984202,16.86026694520433,False,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,105776.0,22304.88053702617,False,False,False,False,48844.4898200472,False,False,False,False
2024-03-07 17:00:00+00:00,167.87,168.375,167.43,168.075,22374.0,,,,,,,,,,,,,160.2248557824563,,,,160.2248557824563,"rgba(38, 166, 154, 0.5)",,163.53906420192254,,62.300334482104375,16.86026694520433,False,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128150.0,23945.890141103282,False,False,False,False,48434.094629038715,False,False,False,False
2024-03-08 17:00:00+00:00,167.59,167.69,166.285,167.05,25363.0,,,,,,,,,,,,,160.40147279269806,,,,160.40147279269806,"rgba(38, 166, 154, 0.5)",,163.62547851825937,,60.38446594455464,16.2504475925913,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102787.0,25168.232929613307,False,False,False,False,48076.40323944121,False,False,False,False
2024-03-11 17:00:00+00:00,167.48,167.81,166.88,167.8,18927.0,,,,,,,,,,,,,160.53670133710614,,,,160.53670133710614,"rgba(38, 166, 154, 0.5)",,163.7123236655457,,60.34150597992101,15.812035640651388,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,121714.0,26665.066527603798,False,False,False,False,47624.474507046776,False,False,False,False
2024-03-12 17:00:00+00:00,168.3,169.39,168.055,168.82,6823.0,,,,,,,,,,,,,160.59278106981313,,,,160.59278106981313,"rgba(38, 166, 154, 0.5)",,163.7639049244049,,61.84110026636659,15.812035640651388,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128537.0,28244.476348881257,False,False,False,False,46991.89350693752,False,False,False,False
2024-03-13 17:00:00+00:00,169.46,170.07,169.46,169.66,7365.0,,,,,,,,,,,,,160.6595921067828,,,,160.6595921067828,"rgba(38, 166, 154, 0.5)",,163.8350689253875,,63.97243020926953,15.812035640651388,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,135902.0,29913.585242697052,False,False,False,False,46377.52306496949,False,False,False,False
