date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_845,aVWAP_peak_832,aVWAP_peak_810,aVWAP_peak_775,aVWAP_peak_748,aVWAP_peak_713,aVWAP_peak_679,aVWAP_peak_645,aVWAP_peak_583,aVWAP_peak_565,aVWAP_peak_506,aVWAP_peak_462,aVWAP_peak_419,aVWAP_peak_400,aVWAP_peak_380,aVWAP_peak_338,aVWAP_peak_317,aVWAP_peak_304,aVWAP_peak_272,aVWAP_peak_261,aVWAP_peak_232,aVWAP_peak_219,aVWAP_peak_192,aVWAP_peak_156,aVWAP_peak_137,aVWAP_peak_121,aVWAP_peak_60,aVWAP_valley_897,aVWAP_valley_894,aVWAP_valley_869,aVWAP_OB_bear_713,aVWAP_OB_bear_645,aVWAP_OB_bear_272,aVWAP_OB_bear_232,aVWAP_OB_bear_60,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-04 00:00:00+00:00,5.95,6.02,5.63,5.6727,14283887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.779689461951411,,41.053574123156,-17.608933881777723,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108111979,-52148998.38669189,False,False,False,False,22938535.234151322,False,False,False,False
2022-02-07 00:00:00+00:00,6.03,6.23,5.91,6.03,14856063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.811863288969043,,43.13177768922038,-15.397068859149869,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93255916,-53761034.37152751,False,False,False,False,22621575.538694408,False,False,False,False
2022-02-08 00:00:00+00:00,6.25,6.26,5.92,6.01,12634797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.84173854755308,,46.10391288897047,-12.342878732644024,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80621119,-54814371.02362447,False,False,False,False,22229937.16462796,False,False,False,False
2022-02-09 00:00:00+00:00,6.92,6.97,6.35,6.42,28831194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.996928676097028,,51.797657029831655,-6.83199758156271,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51789925,-54695765.29720783,False,False,False,False,22488809.981701378,False,False,False,False
2022-02-10 00:00:00+00:00,7.0,7.39,6.54,6.7,30866163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.148803451311287,,55.956749585845884,-2.9067716311358467,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20923762,-53371373.01104282,False,False,False,False,22817333.629477795,False,False,False,False
2022-02-11 00:00:00+00:00,7.12,7.3592,6.84,6.92,31709627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.2802752068250935,,59.28403301223135,0.2270397340868726,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10785865,-50855402.89296271,False,False,False,False,23166051.0165571,False,False,False,False
2022-02-14 00:00:00+00:00,6.72,7.33,6.69,7.11,20311903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.331373304763503,,58.29655725346004,0.2270397340868726,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9526038,-49234643.48539554,False,False,False,False,23054123.643358782,False,False,False,False
2022-02-15 00:00:00+00:00,7.15,7.187,6.845,6.91,14703290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.3716504505752605,,59.779879391695296,0.9090889186816185,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5177252,-47100843.662438855,False,False,False,False,22726639.971070204,False,False,False,False
2022-02-16 00:00:00+00:00,7.2,7.48,6.92,7.07,17451626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.681748123989127,,60.99808272287078,2.3772312236689856,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22628878,-44366344.773715764,False,False,False,False,22519776.67808706,False,False,False,False
2022-02-17 00:00:00+00:00,6.71,7.185,6.66,7.06,15178934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.642235593775154,,58.29965940164268,2.3772312236689856,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7449944,-42334333.44925632,False,False,False,False,22231900.494632665,False,False,False,False
2022-02-18 00:00:00+00:00,6.39,6.8,6.3243,6.73,14586991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.589152868751717,,54.621641921214135,2.3772312236689856,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7137047,-40954047.70614824,False,False,False,False,21932100.12229413,False,False,False,False
2022-02-22 00:00:00+00:00,6.09,6.36,6.03,6.17,14104648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.526164107046381,,50.60974005281246,9.045153753619225,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21241695,-40181014.26669145,False,False,False,False,21625141.2155375,False,False,False,False
2022-02-23 00:00:00+00:00,5.91,6.38,5.8909,6.21,14026838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.4755909376393985,,47.06443877828394,5.603437302146027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35268533,-39988367.94250747,False,False,False,False,21327168.540418383,False,False,False,False
2022-02-24 00:00:00+00:00,6.17,6.18,5.43,5.5,22123885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.405465524678804,,46.477745723149766,4.900374836398612,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13144648,-38935673.04280129,False,False,False,False,21358412.323147073,False,False,False,False
2022-02-25 00:00:00+00:00,6.06,6.23,5.93,6.22,11057533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.386830293223675,,45.48727792911832,3.677672014687019,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24202181,-38357889.04112281,False,False,False,False,20954456.271258954,False,False,False,False
2022-02-28 00:00:00+00:00,6.1,6.2,5.87,5.93,13842795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.366136546955087,,45.12124015221298,2.953352114257882,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10359386,-37259908.529706225,False,False,False,False,20675567.593954682,False,False,False,False
2022-03-01 00:00:00+00:00,5.85,6.12,5.78,6.11,14021572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.340353192298671,,43.44177938887546,0.9474807186946137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24380958,-36754851.64618833,False,False,False,False,20414626.590270184,False,False,False,False
2022-03-02 00:00:00+00:00,5.83,5.88,5.59,5.87,15712816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.3067186199642045,,42.20904054683429,-0.6176956402726503,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40093774,-36885789.77771036,False,False,False,False,20230241.86123998,False,False,False,False
2022-03-03 00:00:00+00:00,5.42,5.86,5.37,5.84,23185339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.248056626328687,,39.26376444246117,-3.7476487841715027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63279113,-37920822.06093741,False,False,False,False,20346128.023544297,False,False,False,False
2022-03-04 00:00:00+00:00,5.24,5.6156,5.16,5.48,21603864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.188182396093324,,36.501011098514844,-6.602548037275362,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-84882977,-39762475.195802614,False,False,False,False,20395451.00301315,False,False,False,False
2022-03-07 00:00:00+00:00,5.12,5.38,5.11,5.29,18564922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.136344103020444,,34.14240500625063,-9.020161638327238,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-103447899,-42259942.79596722,False,False,False,False,20323665.551914595,False,False,False,False
2022-03-08 00:00:00+00:00,5.3,5.45,5.0,5.1,24246696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.080514769005795,,34.36453729025169,-9.020161638327238,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79201203,-43708619.6667136,False,False,False,False,20477509.883212063,False,False,False,False
2022-03-09 00:00:00+00:00,5.5,5.62,5.39,5.41,15836409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.058540703952744,,36.36585237833699,-9.020161638327238,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63364794,-44479450.032724835,False,False,False,False,20295505.927007668,False,False,False,False
2022-03-10 00:00:00+00:00,5.42,5.43,5.22,5.35,12281633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.038257568774919,,37.21339036885172,-9.020161638327238,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-75646427,-45701684.42359837,False,False,False,False,19981236.40045835,False,False,False,False
2022-03-11 00:00:00+00:00,5.19,5.46,5.18,5.46,10546191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.019812178996166,,36.44723878455534,-9.020161638327238,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86192618,-47289564.17169255,False,False,False,False,19611234.62004822,False,False,False,False
2022-03-14 00:00:00+00:00,4.88,5.2,4.81,5.17,18710386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.9758885242473925,,34.399337825807656,-9.80691442811684,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104903004,-49548914.7531948,False,False,False,False,19575907.223183587,False,False,False,False
2022-03-15 00:00:00+00:00,5.0,5.02,4.78,4.92,17489359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.686197493613415,,34.27104646815194,-10.209673812092845,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-87413645,-51033806.13542246,False,False,False,False,19494081.802666582,False,False,False,False
2022-03-16 00:00:00+00:00,5.33,5.37,4.985,5.06,22171831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.704093344429742,,37.236704770401175,-10.209673812092845,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8665499065639848,1.074371716122112,False,False,False,False,-0.2624580503335794,-0.3026431523744867,False,False,False,False,-65241814,-51590982.9144255,False,False,False,False,19599091.57511103,False,False,False,False
2022-03-17 00:00:00+00:00,5.41,5.44,5.18,5.21,15838852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.708983101951045,,39.88959125178568,-15.536152466285472,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8784238306236389,1.0631179415926055,False,False,False,False,-0.22527826387870042,-0.26396070812659356,False,False,False,False,-49402962,-51505178.17268332,False,False,False,False,19451631.19961648,False,False,False,False
2022-03-18 00:00:00+00:00,5.51,5.6,5.3004,5.38,16424521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.717031961417104,,42.51233797368985,-12.98350420686186,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8966856394933308,1.0490825016576109,False,False,False,False,-0.18659187281563586,-0.2252762904711147,False,False,False,False,-32978441,-50778639.46002908,False,False,False,False,19332920.995709952,False,False,False,False
2022-03-21 00:00:00+00:00,5.32,5.54,5.27,5.48,14854703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.7131955517938655,,42.84367629703725,-12.575794615500698,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9054808093450145,1.0325928243637883,False,False,False,False,-0.19899869273469545,-0.21213749160290507,False,False,False,False,-47833144,-50663129.83414559,False,False,False,False,19157304.603721328,False,False,False,False
2022-03-22 00:00:00+00:00,5.68,5.71,5.29,5.33,15522337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.718772199784708,,46.011697935270206,-9.468198318984875,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9089372233260135,1.0222210603367146,False,False,False,False,-0.17298770178005246,-0.19256259669147877,False,False,False,False,-32310807,-49943430.89947322,False,False,False,False,19014756.85455579,False,False,False,False
2022-03-23 00:00:00+00:00,5.72,6.3,5.6915,6.07,44943495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.768832385492523,,48.421841552063924,-7.148642706053778,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9173859655458844,1.0518482068691537,False,False,False,False,-0.03899562116681459,-0.11577910892914668,False,False,False,False,12632688,-47489465.45243506,False,False,False,False,20031570.115161445,False,False,False,False
2022-03-24 00:00:00+00:00,6.97,7.07,5.68,5.82,112670200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.973772818206024,,56.14088659813461,0.01897592399857473,True,False,True,False,True,4.832171355398447,0.0,0.0,0.0,0.0,0,0.9257501799729599,1.0043237406282373,False,False,False,False,0.061829154707680994,-0.026974977110732844,False,False,False,False,125302888,-40713294.72881016,False,False,False,False,23664457.561625704,False,False,False,False
2022-03-25 00:00:00+00:00,8.56,8.66,7.25,8.08,298544887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.7496148753049585,,64.6434863060602,7.600143719421418,True,False,True,False,True,15.895254498673172,0.0,0.0,0.0,0.0,0,0.971834471419224,0.9466679529553882,False,False,False,False,0.3428282301712831,0.15792662653027514,False,False,False,False,423847775,-22495213.562974468,False,True,False,False,34444082.24548352,False,False,False,False
2022-03-28 00:00:00+00:00,7.99,8.39,7.61,7.99,91841330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.865198144402562,,66.97548126085286,9.293570893927743,True,False,True,False,True,10.938714150670336,0.0,0.0,0.0,0.0,0,0.9892524824094168,0.935823140658907,False,False,False,False,0.3428282305232137,0.25037742852674444,False,False,False,False,332006445,-8593187.73697547,False,False,False,False,36694954.70644495,False,False,False,False
2022-03-29 00:00:00+00:00,8.32,8.71,7.72,8.07,82740796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.971776040011583,,69.21473179651862,11.116153769948212,True,False,True,False,True,12.938005883629792,0.0,0.0,0.0,0.0,0,1.002739868486313,0.9103443034734333,False,False,False,False,0.342828232072782,0.2966028302997632,False,False,False,False,414747241,8008397.703690234,False,False,False,False,38500673.972858876,False,False,False,False
2022-03-30 00:00:00+00:00,8.14,9.08,7.98,8.34,95808046,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,8.4,8.4,,#000000,,7.350550799443949,,69.68469227860831,11.48255883784816,True,False,True,False,True,11.43655728493075,-1.0,9.08,7.98,0.0,0,1.0297320392611873,0.8941053341277555,False,False,False,False,0.34282823401160356,0.3197155321556834,False,False,False,False,318939195,20201762.30354552,False,False,False,False,40748021.89549186,False,False,False,False
2022-03-31 00:00:00+00:00,7.77,8.23,7.62,8.16,44694607,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.232464660388535,,,,,,,,8.232464660388535,8.232464660388535,,#000000,,7.339310517803256,,67.97221193470233,11.48255883784816,True,False,True,False,True,8.44805748814916,0.0,0.0,0.0,0.0,0,1.028394696018896,0.912828088337322,False,False,False,False,0.22365609309968584,0.2716858126276846,False,False,False,False,274244588,30164226.056347653,False,False,False,False,40902789.93880591,False,False,False,False
