date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_846,aVWAP_peak_822,aVWAP_peak_799,aVWAP_peak_773,aVWAP_peak_722,aVWAP_peak_636,aVWAP_peak_515,aVWAP_peak_462,aVWAP_peak_425,aVWAP_peak_408,aVWAP_peak_362,aVWAP_peak_336,aVWAP_peak_318,aVWAP_peak_282,aVWAP_peak_263,aVWAP_peak_231,aVWAP_peak_193,aVWAP_valley_856,aVWAP_valley_834,aVWAP_valley_809,aVWAP_valley_776,aVWAP_valley_755,aVWAP_valley_718,aVWAP_valley_690,aVWAP_valley_675,aVWAP_valley_641,aVWAP_valley_578,aVWAP_OB_bull_718,aVWAP_OB_bear_864,aVWAP_OB_bear_193,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,19.12,19.13,19.035,19.055,6695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.54413125954837,-23.42145390086384,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21457.0,-616.8782621014273,False,False,False,False,3253.6748295335424,False,False,False,False
2025-02-10 20:00:00+00:00,19.04,19.11,18.99,19.09,10494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.45512234339394,-20.899186175449753,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10963.0,-777.2832502859012,False,False,False,False,3365.9279329516266,False,False,False,False
2025-02-11 15:00:00+00:00,18.965,19.03,18.885,18.9,4387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.21200329614871,-20.899186175449753,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15350.0,-1003.2168433047244,False,False,False,False,3381.758507634547,False,False,False,False
2025-02-11 16:00:00+00:00,18.905,18.93,18.78,18.8,3220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.763821929504225,-20.899186175449753,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18570.0,-1275.57007054031,False,False,False,False,3379.2506237952516,False,False,False,False
2025-02-11 17:00:00+00:00,18.795,18.8,18.64,18.73,2952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.78959873547217,-20.899186175449753,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21522.0,-1589.4682089815456,False,False,False,False,3372.6265831162555,False,False,False,False
2025-02-11 18:00:00+00:00,18.73,18.805,18.73,18.76,1590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.13419231719343,-20.899186175449753,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19932.0,-1873.848546826793,False,False,False,False,3344.9889616725923,False,False,False,False
2025-02-11 19:00:00+00:00,18.75,18.87,18.75,18.81,1748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.68351341679504,-20.899186175449753,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18184.0,-2126.719111992269,False,False,False,False,3320.229442886971,False,False,False,False
2025-02-11 20:00:00+00:00,18.81,18.875,18.75,18.785,11929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.547644060236195,-20.899186175449753,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30113.0,-2560.614939713319,False,False,False,False,3453.6987538499634,False,False,False,False
2025-02-12 15:00:00+00:00,18.715,19.0,18.5,18.95,7959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,18.816666666666666,,41.308617935730084,-19.782078865335404,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22154.0,-2864.3883515007096,False,False,False,False,3523.54838557322,False,False,False,False
2025-02-12 16:00:00+00:00,18.97,19.0,18.87,18.97,5215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,18.86812787814382,,44.97765264616033,-15.449182984079918,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16939.0,-3082.599384810776,False,False,False,False,3549.772441610844,False,False,False,False
2025-02-12 17:00:00+00:00,18.975,19.18,18.975,19.165,4026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,18.923962596899226,,51.379244936360465,-8.845805348362035,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12913.0,-3235.0086966741746,False,False,False,False,3557.155814609125,False,False,False,False
2025-02-12 18:00:00+00:00,19.165,19.33,19.16,19.27,3425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,18.9786581010101,,57.21104057786731,-3.0590446384856165,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9488.0,-3331.9542982761254,False,False,False,False,3555.1068872508445,False,False,False,False
2025-02-12 19:00:00+00:00,19.265,19.295,19.19,19.24,5180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.031453465090745,,60.17124104432785,-0.012883166260479584,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14668.0,-3507.7069448144803,False,False,False,False,3580.299028533777,False,False,False,False
2025-02-12 20:00:00+00:00,19.25,19.415,19.215,19.27,21457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.15337388740778,,62.63616330978446,2.6679268847633324,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6789.0,-3348.068077453015,False,False,False,False,3857.4571831301523,False,False,False,False
2025-02-13 15:00:00+00:00,19.11,19.28,19.07,19.18,5318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.155729745150246,,61.3973299552906,2.6679268847633324,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1471.0,-3273.353843694054,False,False,False,False,3880.1012578103046,False,False,False,False
2025-02-13 16:00:00+00:00,19.175,19.245,19.115,19.175,3118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.156995104551928,,60.41560655440287,2.6679268847633324,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1647.0,-3248.1390554197274,False,False,False,False,3868.2857344334006,False,False,False,False
2025-02-13 17:00:00+00:00,19.175,19.28,19.175,19.27,2074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.160034791940728,,61.76938392200495,3.3383780685675646,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,427.0,-3191.1601553357004,False,False,False,False,3840.467350953813,False,False,False,False
2025-02-13 18:00:00+00:00,19.255,19.315,19.17,19.27,2207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.16340649782979,,62.67190216707299,4.856429086638151,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,427.0,-3135.064649051426,False,False,False,False,3815.1422757452265,False,False,False,False
2025-02-13 19:00:00+00:00,19.275,19.425,19.275,19.38,2975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.172696863318183,,65.34884232631666,7.972235127896468,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3402.0,-3033.7148095312486,False,False,False,False,3802.1168141057656,False,False,False,False
2025-02-13 20:00:00+00:00,19.38,19.535,19.365,19.49,11082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.21620047454391,,68.74184343053396,11.601874574118227,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14484.0,-2762.1223318640978,False,False,False,False,3914.9832200886217,False,False,False,False
2025-02-14 15:00:00+00:00,19.645,19.645,19.42,19.49,6987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.38029408316157,,71.00384416667883,14.07472252978809,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14484.0,-2494.7405902848095,False,False,False,False,3962.6113872190303,False,False,False,False
2025-02-14 16:00:00+00:00,19.52,19.52,19.275,19.34,4723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.35580863852625,,66.93967291357791,14.07472252978809,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9761.0,-2304.72910826489,False,False,False,False,3974.4003579598207,False,False,False,False
2025-02-14 17:00:00+00:00,19.34,19.4,19.27,19.395,3405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.345781446820784,,65.37884347656176,14.07472252978809,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13166.0,-2064.872843020473,False,False,False,False,3965.5724454333117,False,False,False,False
2025-02-14 18:00:00+00:00,19.395,19.4,19.28,19.305,6149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.332360524820828,,61.568736855320985,18.397048489551608,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,7017.0,-1924.0686128961243,False,False,False,False,3999.424035426594,False,False,False,False
2025-02-14 19:00:00+00:00,19.31,19.355,19.28,19.32,4517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.326020355748682,,59.403406974044714,16.193919678984045,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,11534.0,-1715.4163863395952,False,False,False,False,4007.4484689858714,False,False,False,False
2025-02-14 20:00:00+00:00,19.32,19.425,19.19,19.265,16948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.30902543848667,,56.28035653290766,13.087362459016695,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5414.0,-1772.7587679467333,False,False,False,False,4208.077174893067,False,False,False,False
2025-02-17 15:00:00+00:00,19.265,19.265,19.265,19.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,19.30902543848667,,54.198322905482954,10.951807618838707,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5414.0,-1829.2121203816675,False,False,False,False,4142.835668305578,False,False,False,False
2025-02-17 16:00:00+00:00,19.265,19.265,19.265,19.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.30902543848667,,52.81030048719981,9.398194477687554,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5414.0,-1884.7902270424167,False,False,False,False,4078.605657944251,False,False,False,False
2025-02-17 17:00:00+00:00,19.265,19.265,19.265,19.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.30902543848667,,51.88495220834439,8.195887204462629,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5414.0,-1939.5066576309064,False,False,False,False,4015.3714616970533,False,False,False,False
2025-02-17 18:00:00+00:00,19.265,19.265,19.265,19.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.30902543848667,,51.2680533557741,7.210987080908161,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5414.0,-1993.374771466086,False,False,False,False,3953.117640585471,False,False,False,False
2025-02-17 19:00:00+00:00,19.265,19.265,19.265,19.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.30902543848667,,50.85678745406058,6.367609606930756,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5414.0,-2046.4077207456814,False,False,False,False,3891.828994994998,False,False,False,False
2025-02-17 20:00:00+00:00,19.265,19.265,19.265,19.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,19.30902543848667,,50.58261018625157,5.6238657735389594,True,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5414.0,-2098.6184537573763,False,False,False,False,3831.4905609640678,False,False,False,False
2025-02-18 15:00:00+00:00,19.09,19.41,18.995,19.41,5815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.304343017577047,,56.31040244222475,1.1985404548045295,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,401.0,-2059.8646792805175,False,False,False,False,3862.242645290206,False,False,False,False
2025-02-18 16:00:00+00:00,19.38,19.405,19.23,19.37,3947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.305134859311302,,57.8879494067055,2.7776191062489985,True,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3546.0,-2082.905536966091,False,False,False,False,3863.5567128050866,False,False,False,False
2025-02-18 17:00:00+00:00,19.37,19.43,19.34,19.35,1814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,19.328712111409725,,57.86416923937143,2.9568544138565613,True,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5360.0,-2133.71320305964,False,False,False,False,3831.780639738341,False,False,False,False
2025-02-18 18:00:00+00:00,19.35,19.35,18.97,19.01,5620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.252835354302793,,48.16020505577552,3.711693802666744,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10980.0,-2270.864936345537,False,False,False,False,3859.5049709051887,False,False,False,False
2025-02-18 19:00:00+00:00,19.01,19.04,18.82,18.82,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.20355949142739,,39.38935551693267,-3.991859022486608,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15480.0,-2475.657728030102,False,False,False,False,3869.4351263950307,False,False,False,False
2025-02-18 20:00:00+00:00,18.8,19.11,18.76,19.065,11061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.16712015267623,,40.27260730361074,-3.991859022486608,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4419.0,-2505.787065580023,False,False,False,False,3980.9322562183634,False,False,False,False
2025-02-19 15:00:00+00:00,18.58,18.64,18.45,18.45,2618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.137390252974512,,34.95028119822193,-7.352822297872322,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7037.0,-2576.0384289043636,False,False,False,False,3959.801523563815,False,False,False,False
2025-02-19 16:00:00+00:00,18.45,18.57,18.43,18.51,1726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.119666372196974,,32.5185562149599,-9.48351151572011,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5311.0,-2618.4409338825903,False,False,False,False,3925.1689418031356,False,False,False,False
2025-02-19 17:00:00+00:00,18.51,18.595,18.485,18.51,3496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.08956965918748,,30.897406226118548,-11.069800906585009,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5311.0,-2660.18603568286,False,False,False,False,3918.515159759676,False,False,False,False
2025-02-19 18:00:00+00:00,18.51,18.66,18.49,18.61,3522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.066568094208094,,31.87536619708323,-11.069800906585009,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1789.0,-2646.679275439715,False,False,False,False,3912.3676379029366,False,False,False,False
2025-02-19 19:00:00+00:00,18.6,18.63,18.56,18.59,1621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.057118878901957,,32.31480533899757,-11.069800906585009,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3410.0,-2658.5137052778587,False,False,False,False,3876.842558245527,False,False,False,False
2025-02-19 20:00:00+00:00,18.575,18.6,18.42,18.46,11246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,18.989473403230747,,31.26759497564898,-11.746304791201943,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14656.0,-2844.5212447309154,False,False,False,False,3991.0930612184643,False,False,False,False
2025-02-20 15:00:00+00:00,18.11,18.23,17.97,18.095,5076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,18.94238421678927,,27.87854995436171,-15.362223359892653,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19732.0,-3106.3426207815987,False,False,False,False,4007.913323835232,False,False,False,False
2025-02-20 16:00:00+00:00,18.085,18.13,17.94,17.98,5031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,18.897073817286277,,24.9909417724494,-18.376638861381764,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24763.0,-3442.1047506919613,False,False,False,False,4023.775132768019,False,False,False,False
2025-02-20 17:00:00+00:00,17.985,18.085,17.975,18.02,4124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,18.86420435399533,,23.97527660214165,-19.63719097383464,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20639.0,-3708.723281688985,False,False,False,False,4025.329006678592,False,False,False,False
2025-02-20 18:00:00+00:00,18.025,18.23,18.015,18.225,3378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,18.843701135410992,,27.538696674711872,-19.63719097383464,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17261.0,-3918.8360990271403,False,False,False,False,4015.292898047916,False,False,False,False
2025-02-20 19:00:00+00:00,18.225,18.3,18.18,18.205,3175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,18.827814524886364,,29.71124269262975,-19.63719097383464,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20436.0,-4174.916159507339,False,False,False,False,4002.2651011789562,False,False,False,False
2025-02-20 20:00:00+00:00,18.205,18.3,18.075,18.29,8911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,18.787436760633174,,32.863403188839804,-23.41534636483383,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11525.0,-4288.870947732032,False,False,False,False,4078.3695182149413,False,False,False,False
2025-02-21 15:00:00+00:00,18.13,18.22,18.05,18.205,4553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,18.76674051636229,,33.91767664077427,-22.227435342891138,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16078.0,-4471.648142340837,False,False,False,False,4085.7281303356394,False,False,False,False
