date,Close,High,Low,Open,Volume,aVWAP_peak_896,aVWAP_peak_880,aVWAP_peak_853,aVWAP_peak_851,aVWAP_peak_828,aVWAP_peak_774,aVWAP_peak_755,aVWAP_peak_731,aVWAP_valley_904,aVWAP_valley_903,aVWAP_valley_884,aVWAP_valley_858,aVWAP_valley_817,aVWAP_valley_795,aVWAP_valley_773,aVWAP_valley_745,aVWAP_valley_691,aVWAP_valley_649,aVWAP_valley_625,aVWAP_valley_609,aVWAP_valley_572,aVWAP_valley_549,aVWAP_valley_532,aVWAP_valley_513,aVWAP_valley_456,aVWAP_valley_429,aVWAP_valley_407,aVWAP_valley_370,aVWAP_valley_345,aVWAP_OB_bull_456,aVWAP_OB_bull_345,aVWAP_OB_bear_896,aVWAP_OB_bear_774,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,11.5881790937,11.7531139479,11.5881790937,11.6076060495,3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.98460062130853,15.44773808215956,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2646,1925.7177241657027,False,False,False,False,4491.169435631927,False,False,False,False
2022-01-19 00:00:00+00:00,11.7727351732,11.8018756068,11.6464599609,11.7660328735,22212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.595930122076716,15.44773808215956,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19566,2617.4934996886163,False,False,False,False,5186.103967567929,False,False,False,False
2022-01-20 00:00:00+00:00,11.6658869167,11.8018756068,11.6561734388,11.7338812617,161796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.30060467326008,15.44773808215956,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-142230,-3062.800363044271,False,False,False,False,11327.668517859383,False,False,False,False
2022-01-21 00:00:00+00:00,11.3647691028,11.7241677839,11.3356286692,11.7241677839,49453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.12372988457408,11.35745621434382,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-191683,-10459.670937042534,False,False,False,False,12822.779556374702,False,False,False,False
2022-01-24 00:00:00+00:00,11.1996399791,11.3307719303,10.5002695728,11.3162017135,87619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.91497355353159,5.614269014811391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-279302,-21002.507370884003,False,False,False,False,15755.964671810989,False,False,False,False
2022-01-25 00:00:00+00:00,11.5493251823,11.5493251823,10.4517021835,11.1413591119,25062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.183450849366666,,41.79896256877975,5.614269014811391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-254240,-30149.07570928071,False,False,False,False,16120.907233700753,False,False,False,False
2022-01-26 00:00:00+00:00,11.5104712708,11.6561734388,11.3356286692,11.4133364922,30756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.358288578349008,,43.221102438066445,5.614269014811391,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-284996,-40143.07274028931,False,False,False,False,16694.832440222293,False,False,False,False
2022-01-27 00:00:00+00:00,11.1704995455,11.5590386601,11.1704995455,11.5590386601,24921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.340301037474735,,40.59096321095532,5.231076835146368,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-309917,-50722.44243674855,False,False,False,False,17017.427246488085,False,False,False,False
2022-01-28 00:00:00+00:00,11.1704995455,11.2967747578,11.0247973775,11.2967747578,8241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.323974897413242,,38.83753705954791,2.7152188541307183,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-309917,-60886.93489020939,False,False,False,False,16673.25362897875,False,False,False,False
2022-01-31 00:00:00+00:00,11.3170759265,11.4326663131,11.1025052005,11.1025052005,23988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.315504009125327,,40.00512419210942,2.7152188541307183,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-285929,-69712.11391412275,False,False,False,False,16960.10642784233,False,False,False,False
2022-02-01 00:00:00+00:00,11.1357252948,11.5200876139,11.0830782447,11.5200876139,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.312971435448734,,38.96918293458403,1.1849373703562662,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-290220,-78359.48199592186,False,False,False,False,16463.27872478969,False,False,False,False
2022-02-02 00:00:00+00:00,11.0442243333,11.2482073684,11.0442243333,11.1025052005,4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.30578884153204,,37.45947567390418,-1.1245850871108374,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-294571,-86838.36505490531,False,False,False,False,15988.287402248916,False,False,False,False
2022-02-03 00:00:00+00:00,10.9956569439,11.063651289,10.9573858411,10.9573858411,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.298819782945097,,36.023328777758515,-3.3135897185406478,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-297461,-95098.07622922274,False,False,False,False,15474.62907274896,False,False,False,False
2022-02-04 00:00:00+00:00,10.990800205,11.0115870476,10.9276625989,10.9470895546,4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.287118014348259,,35.020588774295206,-5.051782635209918,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-302154,-103217.91637709636,False,False,False,False,15051.820089503903,False,False,False,False
2022-02-07 00:00:00+00:00,11.0053704218,11.131645634,10.9277597336,10.9277597336,2438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.282200080167643,,34.65017951788268,-6.1778231041615115,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-299716,-110923.72357799455,False,False,False,False,14557.160478150809,False,False,False,False
2022-02-08 00:00:00+00:00,11.0733647669,11.0733647669,10.9762299882,10.976327123,5083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.273231806320657,,35.81615001352175,-6.1778231041615115,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-294633,-118128.00892787712,False,False,False,False,14185.624773125288,False,False,False,False
2022-02-09 00:00:00+00:00,11.3064882356,11.3064882356,11.0054675566,11.1607860676,6582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.270150453371452,,40.6090925935653,-6.1778231041615115,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-288051,-124791.65563658782,False,False,False,False,13887.443409473317,False,False,False,False
2022-02-10 00:00:00+00:00,11.2287804127,11.3744825807,11.2287804127,11.3744825807,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.270200580088558,,42.689132614316904,-6.1778231041615115,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-289056,-131233.39463123144,False,False,False,False,13382.249550278286,False,False,False,False
2022-02-11 00:00:00+00:00,11.2384938906,11.3064882356,11.1267888951,11.1267888951,2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.269275940829653,,44.236728945641886,-13.395512222968357,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-286114,-137307.1438613792,False,False,False,False,12972.827999286981,False,False,False,False
2022-02-14 00:00:00+00:00,10.9568030325,11.1802130234,10.9568030325,11.1704995455,1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.266190360407899,,41.72435542269146,-13.395512222968357,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-288048,-143218.54998446238,False,False,False,False,12539.932783628668,False,False,False,False
2022-02-15 00:00:00+00:00,11.063651289,11.0733647669,10.9276625989,10.9470895546,5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.257447559599274,,41.85760252285539,-13.395512222968357,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-282519,-148681.31273016974,False,False,False,False,12264.99424309421,False,False,False,False
2022-02-16 00:00:00+00:00,11.0854094794,11.0879349837,11.0733647669,11.0830782447,5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.251425028338746,,42.3097791112881,-13.395512222968357,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-277012,-153713.88870153564,False,False,False,False,11999.974861012084,False,False,False,False
2022-02-17 00:00:00+00:00,11.204496718,11.204496718,11.1704995455,11.1704995455,8956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.248340640302539,,44.53897428376112,-11.905263435185375,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-268056,-158197.8930661813,False,False,False,False,11880.603297835141,False,False,False,False
2022-02-18 00:00:00+00:00,11.3113449746,11.3162017135,11.1843898189,11.209353457,9376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.249511943819302,,47.577853127705396,-8.752121961576378,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-258680,-162138.36784789967,False,False,False,False,11782.383560665136,False,False,False,False
2022-02-22 00:00:00+00:00,11.1996399791,11.3259151914,11.1899265012,11.2070222223,3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.24928659336956,,47.90378331759456,-8.198170931097422,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-262408,-166070.51028523693,False,False,False,False,11466.525381815523,False,False,False,False
2022-02-23 00:00:00+00:00,11.2870612799,11.3647691028,11.1704995455,11.3647691028,3553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.249761217365787,,49.41809642162197,-6.482204050643503,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-258855,-169709.11772503157,False,False,False,False,11156.191053116876,False,False,False,False
2022-02-24 00:00:00+00:00,11.0150838997,11.1219321562,10.5735091959,11.1219321562,18695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.218110696891836,,46.832917392458384,-6.482204050643503,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-277550,-173938.1719318931,False,False,False,False,11451.830619661314,False,False,False,False
2022-02-25 00:00:00+00:00,10.9762299882,11.2287804127,10.7939080087,10.7939080087,23508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.195588028262375,,44.674777863212064,-6.482204050643503,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-301058,-178923.26322868164,False,False,False,False,11924.621575753028,False,False,False,False
2022-02-28 00:00:00+00:00,11.1413591119,11.2480130989,11.0830782447,11.0830782447,2824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.195121899471749,,45.77378121084024,-6.482204050643503,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-298234,-183602.1156510863,False,False,False,False,11567.734455135262,False,False,False,False
2022-03-01 00:00:00+00:00,11.063651289,11.4521904036,10.9762299882,11.2870612799,43448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.177110006938104,,45.51531436930188,-6.482204050643503,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-341682,-189801.3268020241,False,False,False,False,12817.940947090741,False,False,False,False
2022-03-02 00:00:00+00:00,11.1219321562,11.3162017135,11.0830782447,11.1704995455,34810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.17834359989747,,46.23490682253794,-6.482204050643503,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-306872,-194392.3335941016,False,False,False,False,13680.374635440123,False,False,False,False
2022-03-03 00:00:00+00:00,11.0247973775,11.2190669348,10.8888086874,11.131645634,12225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.167217327443812,,45.41337656896172,-6.482204050643503,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-319097,-199282.71266884272,False,False,False,False,13623.301120324824,False,False,False,False
2022-03-04 00:00:00+00:00,10.8013873866,10.9762299882,10.6945391301,10.9762299882,41330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.095424765916446,,42.36180914891287,-2.6959969244136914,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-360427,-205602.09648575087,False,False,False,False,14709.838331292478,False,False,False,False
2022-03-07 00:00:00+00:00,10.6848256522,10.8305278202,10.6848256522,10.8305278202,15769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.070057536937034,,39.24376593807159,-5.726575939472923,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-376196,-212292.05348630965,False,False,False,False,14751.374083006498,False,False,False,False
2022-03-08 00:00:00+00:00,10.480842617,10.6751121744,10.4031347941,10.626544785,4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.058913650002062,,35.54557485297255,-9.195558134922159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-380805,-218900.40432998378,False,False,False,False,14353.633922888595,False,False,False,False
2022-03-09 00:00:00+00:00,10.3739943605,10.626544785,10.3739943605,10.480842617,7255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.040453732043051,,32.34654216352201,-12.11491156610905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-388060,-225534.11396410206,False,False,False,False,14075.256121991004,False,False,False,False
2022-03-10 00:00:00+00:00,10.4905560949,10.5876908736,10.4225617499,10.4614156613,8484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.022012026442694,,32.330983817684455,-12.11491156610905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-379576,-231574.97224001965,False,False,False,False,13855.991176030571,False,False,False,False
2022-03-11 00:00:00+00:00,10.5196965285,10.5488369621,10.4419887056,10.4905560949,19950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.984195697788639,,32.84062090613192,-12.11491156610905,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-359626,-236596.5811717836,False,False,False,False,14094.97191422545,False,False,False,False
2022-03-14 00:00:00+00:00,10.3934213163,10.5391234842,10.3934213163,10.5294100064,20370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.947165128136263,,32.0633564986862,-12.585993020490093,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-379996,-242220.08779249794,False,False,False,False,14341.051447000922,False,False,False,False
2022-03-15 00:00:00+00:00,10.3934213163,10.4662724003,10.3545674048,10.4419887056,16291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.747859641688473,,31.545180227055717,-13.310982801452539,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-379996,-247623.06474181174,False,False,False,False,14417.520017706767,False,False,False,False
2022-03-16 00:00:00+00:00,10.5294100064,10.6071178293,10.4419887056,10.5391234842,11962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.755790085207723,,33.845766910030804,-13.310982801452539,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8636239806707449,1.0306663984851596,False,False,False,False,-0.2857448542955878,-0.3142865543554909,False,False,False,False,-368034,-252345.06220291718,False,False,False,False,14321.2251150516,False,False,False,False
2022-03-17 00:00:00+00:00,10.6362582629,10.6362582629,10.5342667453,10.5876908736,5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.760312233798096,,37.22315944062419,-17.901260388104014,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8745197952068209,1.0360854578473464,False,False,False,False,-0.25612524297634587,-0.2852058986659184,False,False,False,False,-362971,-256683.33427339102,False,False,False,False,13958.15746348095,False,False,False,False
2022-03-18 00:00:00+00:00,11.1122186783,11.1122186783,10.4311096104,10.4311096104,17381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.80725464464553,,45.183421546003956,-10.51435023600839,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8559217488406382,1.001640329790942,False,False,False,False,-0.16764388684638337,-0.22642489275615088,False,False,False,False,-345590,-260169.87018423842,False,False,False,False,14092.386582560128,False,False,False,False
2022-03-21 00:00:00+00:00,10.8790952095,11.1219321562,10.8790952095,10.9568030325,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.80876810351822,,47.6099669359715,-8.52990660215179,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8862060704548931,1.0110563416149791,False,False,False,False,-0.05113249811373553,-0.1387786954349432,False,False,False,False,-346223,-263544.502726033,False,False,False,False,13564.567500891102,False,False,False,False
2022-03-22 00:00:00+00:00,10.8305278202,10.8305278202,10.6362582629,10.8305278202,7158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.813131616809693,,48.67872760239669,-7.686672390280094,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8798126126082362,1.0275531531683024,False,False,False,False,-0.17237694100147594,-0.15557781821820957,False,False,False,False,-353381,-267067.5026191297,False,False,False,False,13313.329559679685,False,False,False,False
2022-03-23 00:00:00+00:00,10.5876908736,10.772246953,10.412848272,10.772246953,5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.808804240820416,,46.8974020212176,-7.686672390280094,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8683430072385957,1.016410343332975,False,False,False,False,-0.24494744978410685,-0.2002626340011582,False,False,False,False,-358882,-270668.0711438697,False,False,False,False,13006.963694594207,False,False,False,False
2022-03-24 00:00:00+00:00,10.6848256522,10.6848256522,10.5391234842,10.5391234842,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.808604890355761,,46.85899560739644,-7.686672390280094,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8804968205099969,1.0263705760026622,False,False,False,False,-0.23480276176848885,-0.21753269788482354,False,False,False,False,-358423,-274109.44090293365,False,False,False,False,12514.886686963062,False,False,False,False
2022-03-25 00:00:00+00:00,10.626544785,10.626544785,10.5099830506,10.5099830506,5510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.804478397121812,,46.23140775071438,-7.686672390280094,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.869226718275802,1.0378883844164248,False,False,False,False,-0.25647387357592855,-0.23700328573037605,False,False,False,False,-363933,-277631.9334165441,False,False,False,False,12240.18524825863,False,False,False,False
2022-03-28 00:00:00+00:00,10.4905560949,10.6653986965,10.4225617499,10.6653986965,354525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.661534398577652,,44.46148302398821,-7.686672390280094,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8656684552794968,1.0350417740149849,False,False,False,False,-0.26948888330371573,-0.2532460845170459,False,False,False,False,-718458,-294919.2301453071,False,False,False,False,25663.11916009162,False,False,False,False
2022-03-29 00:00:00+00:00,10.704252608,10.8790952095,10.6556852186,10.6556852186,4957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.662481098312334,,45.936537536533734,-7.686672390280094,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8758815232628565,0.9959781591846893,False,False,False,False,-0.15249721455919754,-0.2028716495381217,False,False,False,False,-713501,-311334.2015121578,False,False,False,False,24851.114487146853,False,False,False,False
