date,Close,High,Low,Open,Volume,aVWAP_peak_897,aVWAP_peak_859,aVWAP_peak_857,aVWAP_peak_845,aVWAP_peak_831,aVWAP_peak_783,aVWAP_peak_746,aVWAP_peak_717,aVWAP_peak_716,aVWAP_peak_697,aVWAP_peak_663,aVWAP_peak_648,aVWAP_peak_626,aVWAP_peak_611,aVWAP_peak_594,aVWAP_peak_582,aVWAP_peak_549,aVWAP_peak_501,aVWAP_peak_479,aVWAP_peak_448,aVWAP_peak_408,aVWAP_peak_394,aVWAP_peak_356,aVWAP_peak_312,aVWAP_peak_285,aVWAP_peak_245,aVWAP_peak_232,aVWAP_peak_206,aVWAP_peak_178,aVWAP_peak_177,aVWAP_peak_133,aVWAP_peak_61,aVWAP_valley_884,aVWAP_valley_864,aVWAP_valley_843,aVWAP_valley_827,aVWAP_valley_821,aVWAP_valley_820,aVWAP_valley_797,aVWAP_valley_795,aVWAP_valley_761,aVWAP_valley_758,aVWAP_valley_748,aVWAP_valley_745,aVWAP_valley_735,aVWAP_valley_723,aVWAP_valley_702,aVWAP_valley_683,aVWAP_valley_657,aVWAP_valley_646,aVWAP_valley_618,aVWAP_valley_572,aVWAP_valley_533,aVWAP_valley_531,aVWAP_valley_496,aVWAP_valley_465,aVWAP_valley_439,aVWAP_OB_bear_783,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,8.41,8.609,8.241,8.41,98139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.98145120486308,-9.271463152694068,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-148272,-28679.17663756016,False,False,False,False,57143.48624608201,False,False,False,False
2022-01-19 00:00:00+00:00,8.24,8.4,8.05,8.34,58370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.916355987576296,-9.271463152694068,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-206642,-35658.1108870676,False,False,False,False,57191.58482466703,False,False,False,False
2022-01-20 00:00:00+00:00,8.14,8.41,8.06,8.1439,40025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.12614945358964,-9.271463152694068,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-246667,-43932.96928365319,False,False,False,False,56518.385419778126,False,False,False,False
2022-01-21 00:00:00+00:00,8.05,8.429,8.0,8.02,85050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.11275702493033,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-331717,-55218.617547039335,False,False,False,False,57637.272266061336,False,False,False,False
2022-01-24 00:00:00+00:00,8.27,8.47,8.0,8.0,89384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.161171101736684,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-242333,-62556.43646676328,False,False,False,False,58882.24198111775,False,False,False,False
2022-01-25 00:00:00+00:00,8.18,8.25,7.86,8.25,54698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.257032357504315,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-297031,-71751.51738963531,False,False,False,False,58718.15406028961,False,False,False,False
2022-01-26 00:00:00+00:00,8.2,8.31,8.02,8.25,45519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.67146748719365,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-251512,-78800.94808023784,False,False,False,False,58200.54017557237,False,False,False,False
2022-01-27 00:00:00+00:00,8.16,8.1955,7.99,8.1955,29258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.341376495867195,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-280770,-86721.30305748341,False,False,False,False,57065.538600059735,False,False,False,False
2022-01-28 00:00:00+00:00,8.18,8.2,7.8714,8.1456,39840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.5252408214951,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-240930,-92768.70293758211,False,False,False,False,56390.02728241033,False,False,False,False
2022-01-31 00:00:00+00:00,8.25,8.25,8.06,8.14,27078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.05306046017883,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-213852,-97517.06752826518,False,False,False,False,55240.536016433456,False,False,False,False
2022-02-01 00:00:00+00:00,8.26,8.29,8.15,8.24,49013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.2731152065155,-9.271463152694068,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-164839,-100157.14331147047,False,False,False,False,54996.3189177498,False,False,False,False
2022-02-02 00:00:00+00:00,8.15,8.23,8.0,8.23,46843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.003998782572296,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-211682,-104530.66710317752,False,False,False,False,54676.5809209753,False,False,False,False
2022-02-03 00:00:00+00:00,7.99,8.1321,7.97,8.07,41354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.732380775778786,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-253036,-110354.40564815096,False,False,False,False,54154.126767211565,False,False,False,False
2022-02-04 00:00:00+00:00,8.05,8.14,7.96,7.96,45521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.92527737596784,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-207515,-114164.62503449799,False,False,False,False,53815.57277634052,False,False,False,False
2022-02-07 00:00:00+00:00,8.07,8.12,7.83,8.01,24233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.84755314223865,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-183282,-116875.11032726278,False,False,False,False,52655.4718831507,False,False,False,False
2022-02-08 00:00:00+00:00,8.05,8.15,7.915,8.1,31825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.45081491331546,-9.271463152694068,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-215107,-120727.3412948211,False,False,False,False,51838.59063283106,False,False,False,False
2022-02-09 00:00:00+00:00,8.01,8.1,7.95,8.1,42506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.48464118809136,-4.191297057987626,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-257613,-126095.40634208304,False,False,False,False,51472.60668644553,False,False,False,False
2022-02-10 00:00:00+00:00,7.94,7.98,7.84,7.85,29806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.67580751621705,-6.2358957169104485,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-287419,-132421.82177964842,False,False,False,False,50622.93583599669,False,False,False,False
2022-02-11 00:00:00+00:00,7.8,7.89,7.79,7.82,25850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.52715550552455,-9.427227322353161,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-313269,-139513.8679843681,False,False,False,False,49651.44815615368,False,False,False,False
2022-02-14 00:00:00+00:00,7.63,7.875,7.58,7.81,43777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.65762151385416,-13.144094788075392,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-357046,-148044.53982811834,False,False,False,False,49421.07764022609,False,False,False,False
2022-02-15 00:00:00+00:00,7.8,7.88,7.65,7.75,33667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.3025445556883,-13.144094788075392,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-323379,-154920.40101132938,False,False,False,False,48803.270673942716,False,False,False,False
2022-02-16 00:00:00+00:00,7.74,7.87,7.65,7.65,21129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.65822923446979,-13.144094788075392,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-344508,-162355.20881480665,False,False,False,False,47718.005157317515,False,False,False,False
2022-02-17 00:00:00+00:00,7.54,7.87,7.5,7.74,46452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.808450718339113,-13.144094788075392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-390960,-171320.10258677503,False,False,False,False,47668.35789624624,False,False,False,False
2022-02-18 00:00:00+00:00,7.44,7.8,7.41,7.5,33514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.722032432878784,-15.044566922471283,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-424474,-181247.7064069015,False,False,False,False,47113.28503756992,False,False,False,False
2022-02-22 00:00:00+00:00,7.22,7.46,7.21,7.46,54832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.793203702966764,-17.86705708536831,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-479306,-192936.2669399642,False,False,False,False,47415.97974197895,False,False,False,False
2022-02-23 00:00:00+00:00,7.08,7.43,7.07,7.43,57203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.057521406309466,-20.44924571942333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-536509,-206409.70745212247,False,False,False,False,47799.784457979775,False,False,False,False
2022-02-24 00:00:00+00:00,7.31,7.54,7.0,7.08,44792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.80932826938922,-20.44924571942333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-491717,-217598.22872850983,False,False,False,False,47681.8321262943,False,False,False,False
2022-02-25 00:00:00+00:00,7.09,7.3,6.95,7.28,40566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.02097780682027,-20.44924571942333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-532283,-229938.80799405847,False,False,False,False,47402.779886047465,False,False,False,False
2022-02-28 00:00:00+00:00,6.95,7.06,6.6,7.0,112829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.28927741291382,-20.44924571942333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-645112,-246220.1096413503,False,False,False,False,49968.51400816325,False,False,False,False
2022-03-01 00:00:00+00:00,6.45,6.86,6.4,6.85,76468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.54538182584062,-20.894806679471564,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-721580,-264861.6739691405,False,False,False,False,51007.70953725489,False,False,False,False
2022-03-02 00:00:00+00:00,6.84,6.91,6.61,6.61,33887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.894129429100836,-20.894806679471564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-687693,-281443.29459780164,False,False,False,False,50336.30916324489,False,False,False,False
2022-03-03 00:00:00+00:00,6.52,6.98,6.51,6.92,25418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.490682337993412,-20.894806679471564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-713111,-298371.4399076918,False,False,False,False,49359.12056860784,False,False,False,False
2022-03-04 00:00:00+00:00,6.36,6.53,6.27,6.53,56284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.177220101030443,-20.894806679471564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-769395,-316842.95206817443,False,False,False,False,49630.68446787812,False,False,False,False
2022-03-07 00:00:00+00:00,6.49,6.65,6.41,6.42,38511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.49436295907365,-20.894806679471564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-730884,-333079.85590863816,False,False,False,False,49194.61841031428,False,False,False,False
2022-03-08 00:00:00+00:00,6.24,6.69,6.21,6.45,34288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.163655573608683,-20.894806679471564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-765172,-350024.6458730053,False,False,False,False,48610.04513932156,False,False,False,False
2022-03-09 00:00:00+00:00,6.31,6.5,6.24,6.24,57065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.780251463443005,-20.894806679471564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-708107,-364067.0911328875,False,False,False,False,48941.611996603075,False,False,False,False
2022-03-10 00:00:00+00:00,6.09,6.37,6.0,6.24,54300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.121403346180465,-20.894806679471564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-762407,-379688.26402963704,False,False,False,False,49151.74485948138,False,False,False,False
2022-03-11 00:00:00+00:00,5.78,6.15,5.62,6.12,73702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.8500000000000005,,26.41174668474383,-20.894806679471564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-836109,-397587.11642063165,False,False,False,False,50114.499963031136,False,False,False,False
2022-03-14 00:00:00+00:00,6.15,6.33,5.82,5.82,55349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.9572231133427875,,29.310148505202395,-25.18517826444067,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-780760,-412613.50401197944,False,False,False,False,50319.77447428482,False,False,False,False
2022-03-15 00:00:00+00:00,6.24,6.26,6.1,6.22,44696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.019676886507393,,32.11614553284463,-22.4911503884288,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2622399280036607,-0.2622399280036607,False,False,False,False,-736064,-425297.83718798024,False,False,False,False,50099.234298822674,False,False,False,False
2022-03-16 00:00:00+00:00,6.3,6.3,6.02,6.155,84195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.08071233067899,,34.583975402823505,-20.178748920656094,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8225385241699587,1.1078133952534606,False,False,False,False,-0.26758899140355025,-0.2649144597036055,False,False,False,False,-651869,-434182.9808276673,False,False,False,False,51436.32314984923,False,False,False,False
2022-03-17 00:00:00+00:00,6.81,6.81,6.1,6.2,52828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.164453304158488,,40.5025661984099,-14.729012517248414,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8493810137585803,1.0771919306975213,False,False,False,False,-0.19002402255748654,-0.227469241130546,False,False,False,False,-599041,-440648.0011873666,False,False,False,False,51490.89871260025,False,False,False,False
2022-03-18 00:00:00+00:00,6.28,6.79,6.12,6.63,125054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.231083893192359,,41.04534523366934,-14.41173676517198,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8662495732934681,1.0481207255776723,False,False,False,False,-0.19002402255748654,-0.20874663184401626,False,False,False,False,-724095,-451763.5697682542,False,False,False,False,54375.726214066905,False,False,False,False
2022-03-21 00:00:00+00:00,6.4,6.44,6.07,6.23,64200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.240360276040083,,42.30084815885491,-13.265872974883365,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8602747117403493,1.0678920389898303,False,False,False,False,-0.24230831575541265,-0.22552747379971444,False,False,False,False,-659895,-459925.58664008736,False,False,False,False,54760.99185273095,False,False,False,False
2022-03-22 00:00:00+00:00,6.44,6.51,6.19,6.51,62904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.255964220409478,,43.445121945658144,-12.138462482499442,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8731859946528435,1.0541487163321777,False,False,False,False,-0.2173278970484281,-0.22142768542407126,False,False,False,False,-596991,-465300.7008894957,False,False,False,False,55080.32550556503,False,False,False,False
2022-03-23 00:00:00+00:00,6.36,6.62,6.07,6.31,61830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.265270595441222,,43.667636347973264,-11.791102000719619,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8674292143258954,1.0681253515844742,False,False,False,False,-0.21863576196148263,-0.22003172369277696,False,False,False,False,-658821,-472889.7322271626,False,False,False,False,55345.018622993855,False,False,False,False
