date,Open,High,Low,Close,Volume,aVWAP_peak_404,aVWAP_peak_358,aVWAP_peak_333,aVWAP_peak_315,aVWAP_peak_231,aVWAP_peak_158,aVWAP_peak_75,aVWAP_valley_425,aVWAP_valley_376,aVWAP_valley_346,aVWAP_OB_bear_231,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-24 17:00:00+00:00,8.225,8.27,8.035,8.045,39228.0,,,,,,,,,,,,,,#000000,,8.260122698190163,,51.13104401604502,8.42671155492372,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,190883.0,66914.24995227269,False,False,False,False,42035.17205316195,False,False,False,False
2024-01-25 17:00:00+00:00,8.035,8.185,7.975,8.07,50519.0,,,,,,,,,,,,,,#000000,,8.242885972090486,,49.23182898454408,6.350136217476923,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,241402.0,69619.48638712117,False,False,False,False,42166.704269391994,False,False,False,False
2024-01-26 17:00:00+00:00,8.065,8.215,8.045,8.19,49696.0,,,,,,,,,,,,,,#000000,,8.235027321613611,,50.21333514407161,6.350136217476923,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,291098.0,73053.261791972,False,False,False,False,42283.4375365332,False,False,False,False
2024-01-29 17:00:00+00:00,8.34,8.425,8.285,8.31,31568.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,8.240381156488743,,52.813327540933926,6.350136217476923,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,322666.0,76923.2267254298,False,False,False,False,42117.3067220133,False,False,False,False
2024-01-30 17:00:00+00:00,8.255,8.27,8.155,8.185,21441.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,8.239140762081735,,52.12688298223604,6.350136217476923,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,301225.0,80400.77359790377,False,False,False,False,41796.74382709836,False,False,False,False
2024-01-31 17:00:00+00:00,8.095,8.12,7.77,7.845,50555.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,8.215180341076296,,46.984932483424615,3.3248855208535844,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,250670.0,83040.60656537813,False,False,False,False,41932.53074450769,False,False,False,False
2024-02-01 17:00:00+00:00,7.945,8.035,7.945,7.975,20542.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,8.208534638009516,,45.802505491571296,2.041332658150594,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,271212.0,85957.99251010094,False,False,False,False,41600.89460893393,False,False,False,False
2024-02-02 17:00:00+00:00,7.985,8.035,7.85,7.925,11983.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,8.204031657394289,,44.376812913450415,0.4439356938348453,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,259229.0,88644.36471924666,False,False,False,False,41141.702444454335,False,False,False,False
2024-02-05 17:00:00+00:00,7.715,7.845,7.695,7.775,51774.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.973411694178257,,41.63582946292246,-2.3755251300204137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,207455.0,90486.39007243662,False,False,False,False,41306.54426702093,False,False,False,False
2024-02-06 17:00:00+00:00,7.965,8.15,7.955,8.135,27244.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,8.024950369349806,,45.31744410640967,-2.3755251300204137,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,234699.0,92722.24448991823,False,False,False,False,41088.52032489657,False,False,False,False
2024-02-07 17:00:00+00:00,8.205,8.255,8.105,8.13,14819.0,,,,,,,,,,,,,,#000000,,8.047404798126495,,47.70111607400223,-8.41177492015101,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,219880.0,94693.68255984198,False,False,False,False,40681.24094001445,False,False,False,False
2024-02-08 17:00:00+00:00,8.075,8.175,8.04,8.125,9245.0,,,,,,,,,,,,,,#000000,,8.055611339927541,,49.211328842114725,-6.8374152821774885,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,210635.0,96491.22236511575,False,False,False,False,40193.85735954911,False,False,False,False
2024-02-09 17:00:00+00:00,8.165,8.295,8.14,8.2,9512.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,8.067312807871886,,51.344575831384745,-4.634489230151729,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,220147.0,98408.36620441629,False,False,False,False,39718.16964854835,False,False,False,False
2024-02-12 17:00:00+00:00,8.425,8.475,8.335,8.38,34290.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.122360872269294,,55.139707416930214,-0.9351136005356722,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254437.0,100827.41479039432,False,False,False,False,39634.0119795786,False,False,False,False
2024-02-13 17:00:00+00:00,8.33,8.405,8.185,8.405,12764.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.134142761526576,,57.97349741092399,1.7970064229625322,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,267201.0,103406.85022000062,False,False,False,False,39217.42264656188,False,False,False,False
2024-02-14 17:00:00+00:00,8.41,8.43,8.365,8.415,11905.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.146633325161272,,59.99456509479876,3.79795819685112,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,279106.0,106130.86804604712,False,False,False,False,38793.974233436886,False,False,False,False
2024-02-15 17:00:00+00:00,8.525,8.62,8.445,8.5,29218.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.182067968415033,,62.47171756540487,6.262385513923377,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,308324.0,109265.64528564329,False,False,False,False,38645.50951663942,False,False,False,False
2024-02-16 17:00:00+00:00,8.445,8.51,8.41,8.51,13592.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.193887932436184,,64.25692071789702,8.109297534963893,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,321916.0,112562.55000989688,False,False,False,False,38257.08301250547,False,False,False,False
2024-02-19 17:00:00+00:00,8.51,8.51,8.51,8.51,0.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.193887932436184,,65.44705615289179,9.465818029647473,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,321916.0,115808.33993222406,False,False,False,False,37663.949942544146,False,False,False,False
2024-02-20 17:00:00+00:00,8.525,8.61,8.505,8.605,18626.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.212942264899919,,67.62407216636429,11.770868404903325,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,340542.0,119292.58272397253,False,False,False,False,37368.78792793106,False,False,False,False
2024-02-21 17:00:00+00:00,8.735,8.735,8.59,8.655,46990.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.260597565580744,,69.73831533517944,13.989757398836751,True,False,True,False,True,16.95913205931471,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,387532.0,123451.3333794148,False,False,False,False,37517.95400656779,False,False,False,False
2024-02-22 17:00:00+00:00,9.255,9.485,9.2,9.3,230615.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.59726876145955,,75.55067957183198,19.517800857353436,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,618147.0,131121.0336370983,False,False,False,False,40511.70665762875,False,False,False,False
2024-02-23 17:00:00+00:00,9.005,9.24,8.91,9.175,61244.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,8.631840959872791,,76.53131487286787,20.45972247885794,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,556903.0,137722.30443342234,False,False,False,False,40833.13756216163,False,False,False,False
2024-02-26 17:00:00+00:00,8.985,9.055,8.875,8.995,102534.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,8.663991898165365,,73.5499044317499,20.45972247885794,True,False,True,False,False,18.912877792891873,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,454369.0,142631.55552747782,False,False,False,False,41789.74008057773,False,False,False,False
2024-02-27 17:00:00+00:00,9.075,9.185,9.04,9.17,109489.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,8.708256454747424,,72.98755643220974,20.45972247885794,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,563858.0,149162.1980774394,False,False,False,False,42839.341009561016,False,False,False,False
2024-02-28 17:00:00+00:00,9.305,9.335,9.185,9.215,44474.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,8.728364250458814,,72.95741845467677,20.45972247885794,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,608332.0,156281.1097351535,False,False,False,False,42864.68455980038,False,False,False,False
2024-02-29 17:00:00+00:00,9.345,9.425,9.165,9.385,36351.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,8.746207412368893,,74.15800075613421,20.45972247885794,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,644683.0,163853.23206484105,False,False,False,False,42763.69720228409,False,False,False,False
2024-03-01 17:00:00+00:00,9.63,9.895,9.615,9.895,141736.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,9.173260607167844,,77.40556673479331,22.127347162987363,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,786419.0,173505.41451344814,False,False,False,False,44298.15150922542,False,False,False,False
2024-03-04 17:00:00+00:00,9.705,9.745,9.475,9.575,40632.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,9.17246217511355,,74.50715689759039,22.127347162987363,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745787.0,182377.99723416986,False,False,False,False,44241.31195094285,False,False,False,False
2024-03-05 17:00:00+00:00,9.4,9.585,9.385,9.555,38098.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,9.169117494050772,,72.28698335980846,22.127347162987363,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,707689.0,190522.35386619822,False,False,False,False,44146.0668044166,False,False,False,False
2024-03-06 17:00:00+00:00,9.275,9.305,9.18,9.23,61672.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,9.143166703859775,,66.58095707135003,22.273620607974138,True,False,True,False,False,16.06341301747219,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,646017.0,197584.28636439668,False,False,False,False,44417.786698921765,False,False,False,False
2024-03-07 17:00:00+00:00,9.15,9.305,9.125,9.275,21691.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.13710451136061,,63.19960090947927,19.24094315671863,False,False,True,False,False,16.58935142562926,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,667708.0,204873.0261106851,False,False,False,False,44065.43341676794,False,False,False,False
2024-03-08 17:00:00+00:00,9.305,9.335,9.155,9.235,16623.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.133388462254972,,60.42791946490104,16.72793054150239,False,False,True,False,False,15.853965699689002,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,651085.0,211791.04120974426,False,False,False,False,43639.96933278704,False,False,False,False
2024-03-11 17:00:00+00:00,9.225,9.25,9.105,9.125,36795.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.122817839930965,,57.145410040385855,13.68721966716636,False,True,True,False,False,13.852056774725703,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,614290.0,218031.3351444769,False,False,False,False,43533.845777239956,False,False,False,False
2024-03-12 17:00:00+00:00,9.155,9.195,9.105,9.185,7888.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.120915920483545,,55.71340822223458,12.291496717873642,False,True,True,False,False,14.59289088261227,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,622178.0,224297.1749096788,False,False,False,False,42981.1970054998,False,False,False,False
2024-03-13 17:00:00+00:00,9.315,9.355,9.245,9.26,11545.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.120226815232433,,55.71196187680086,12.05028994322722,False,True,True,False,False,15.512177889802011,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,633723.0,230644.86212038147,False,False,False,False,42493.814106189726,False,False,False,False
2024-03-14 17:00:00+00:00,9.135,9.175,9.035,9.105,9964.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.114282935774066,,53.41608609018391,9.577021937918772,False,True,True,False,False,12.697713870188561,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,623759.0,236739.65495572437,False,False,False,False,41989.475902992985,False,False,False,False
2024-03-15 17:00:00+00:00,9.095,9.205,9.075,9.185,21787.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.11962952195711,,53.02763740782411,8.867449669922998,False,True,True,False,False,13.701567214617121,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,645546.0,243077.73782462784,False,False,False,False,41676.25922232643,False,False,False,False
2024-03-18 17:00:00+00:00,9.285,9.38,9.275,9.375,17861.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.13871017334701,,55.18392498695615,8.867449669922998,False,True,True,False,False,16.005221991430414,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,663407.0,249594.47057153285,False,False,False,False,41307.03039717408,False,False,False,False
2024-03-19 17:00:00+00:00,9.475,9.57,9.4,9.535,27959.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.169817309849682,,58.318414847624936,8.867449669922998,False,False,True,False,True,17.85074269861776,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,691366.0,256443.6415704238,False,False,False,False,41100.08418946595,False,False,False,False
2024-03-20 17:00:00+00:00,9.375,9.62,9.35,9.595,18799.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.183413379120303,,61.00248055511661,5.429170848385155,False,False,True,False,True,18.526752981530517,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,710165.0,263478.0812359986,False,False,False,False,40754.33094621842,False,False,False,False
2024-03-21 17:00:00+00:00,9.49,9.555,9.425,9.51,20671.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,9.19301545640633,,61.148260841836084,5.776128872075333,False,False,True,False,True,16.954375874787658,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,689494.0,270082.97920133197,False,False,False,False,40442.96147418402,False,False,False,False
