date,Close,High,Low,Open,Volume,aVWAP_peak_851,aVWAP_peak_834,aVWAP_peak_816,aVWAP_peak_799,aVWAP_peak_766,aVWAP_peak_751,aVWAP_peak_712,aVWAP_peak_687,aVWAP_peak_675,aVWAP_peak_657,aVWAP_peak_645,aVWAP_peak_621,aVWAP_peak_593,aVWAP_peak_570,aVWAP_peak_554,aVWAP_peak_514,aVWAP_peak_486,aVWAP_peak_455,aVWAP_peak_384,aVWAP_peak_355,aVWAP_peak_322,aVWAP_peak_302,aVWAP_peak_280,aVWAP_peak_229,aVWAP_peak_164,aVWAP_peak_130,aVWAP_peak_112,aVWAP_peak_92,aVWAP_peak_63,aVWAP_peak_15,aVWAP_valley_860,aVWAP_valley_842,aVWAP_valley_821,aVWAP_valley_807,aVWAP_valley_775,aVWAP_valley_757,aVWAP_valley_730,aVWAP_valley_708,aVWAP_valley_682,aVWAP_valley_666,aVWAP_valley_630,aVWAP_valley_608,aVWAP_valley_579,aVWAP_valley_543,aVWAP_valley_531,aVWAP_valley_509,aVWAP_valley_466,aVWAP_valley_414,aVWAP_OB_bull_860,aVWAP_OB_bull_775,aVWAP_OB_bull_608,aVWAP_OB_bull_579,aVWAP_OB_bull_414,aVWAP_OB_bear_751,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,29.276992547,29.5560960263,28.670664299,29.5560960263,40780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.75740564695011,,,,,,,,,,,,,,,,,,,,,,,,,30.75740564695011,,#000000,,29.947043459089922,,39.785954623117426,-3.7640992776192945,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-57530,-12134.853053530247,False,False,False,False,12011.800318392241,False,False,False,False
2022-04-11 00:00:00+00:00,29.8544480213,29.9266299556,28.776531136,28.8054039097,20642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.65535383537213,,,,,,,,,,,,,,,,,,,,,,,,,30.65535383537213,,#000000,,29.945830278373183,,40.870644444923286,-3.7640992776192945,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-36888,-13105.564698489845,False,False,False,False,12350.239521592546,False,False,False,False
2022-04-12 00:00:00+00:00,29.7967024739,30.4415277535,29.1711257101,29.4983504789,43212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.52994890860114,,,,,,,,,,,,,,,,,,,,,,,,,30.52994890860114,,#000000,,29.983124862729262,,41.461301976001785,-3.7640992776192945,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-80100,-15732.797455411812,False,False,False,False,13560.504638392838,False,False,False,False
2022-04-13 00:00:00+00:00,30.2105455638,30.7110069749,29.3058653208,29.3058653208,19997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.500995593929765,,,,,,,,,,,,,,,,,,,,,,,,,30.500995593929765,,#000000,,30.01352973576144,,43.15233126761859,-3.7640992776192945,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-60103,-17472.80539833684,False,False,False,False,13812.916221200963,False,False,False,False
2022-04-14 00:00:00+00:00,29.5657202842,29.9410663425,29.3058653208,29.9410663425,11097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.470352532957914,,,,,,,,,,,,,,,,,,,,,,,,,30.470352532957914,,#000000,,30.001032025805692,,42.6637212646571,-3.7640992776192945,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-71200,-19579.7542062452,False,False,False,False,13706.409702722496,False,False,False,False
2022-04-18 00:00:00+00:00,29.9699391162,30.1624242743,29.1615014522,29.2962410629,16219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.436783455454528,,,,,,,,,,,,,,,,,,,,,,,,,30.436783455454528,,#000000,,29.995372249514716,,43.640743138860444,-3.7640992776192945,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-54981,-20968.038355019897,False,False,False,False,13804.942655556908,False,False,False,False
2022-04-19 00:00:00+00:00,30.0854302111,30.0854302111,29.6138415737,29.8255752476,99589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.321826679824674,,,,,,,,,,,,,,,,,,,,,,,,,30.321826679824674,,#000000,,30.007079982925376,,44.6662086325195,-3.7640992776192945,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44608,-18396.429007764214,False,False,False,False,17169.023335731148,False,False,False,False
2022-04-20 00:00:00+00:00,30.297163885,30.8072495539,29.7389569265,30.2201698217,39675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.318463985256066,,,,,,,,,,,,,,,,,,,,,,,,,30.318463985256066,,#000000,,30.043192766546063,,46.0592456129057,-3.7640992776192945,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,84283,-14369.784732949931,False,False,False,False,18051.610655898552,False,False,False,False
2022-04-21 00:00:00+00:00,29.3924836419,30.5281460747,29.0556346152,30.5281460747,39485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26834398318293,,,,,,,,,,,,,,,,,,,,,,,,,30.26834398318293,,#000000,,30.011949025847983,,44.414550416107,-3.7640992776192945,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,44798,-12049.479449304838,False,False,False,False,18892.135728216257,False,False,False,False
2022-04-22 00:00:00+00:00,26.9382978761,29.7197084107,26.649570139,29.7197084107,72774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96138434933528,,,,,,,,,,,,,,,,,,,,,,,,,29.96138434933528,,#000000,,29.686912376172458,,38.92475689607902,-6.15160460864351,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27976,-12674.048882665433,False,False,False,False,21005.15001338425,False,False,False,False
2022-04-25 00:00:00+00:00,26.2549755649,27.7948568297,25.7256413801,27.7948568297,49019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.703913086227992,,,,,,,,,,,,,,,,,,,,,,,,,29.703913086227992,,#000000,,29.41118895911231,,34.4322883004163,-10.240474412380081,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-76995,-15196.439122560907,False,False,False,False,22103.73236580055,False,False,False,False
2022-04-26 00:00:00+00:00,26.9286736182,26.9382978761,25.831508217,25.9854963435,33208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.549482239212793,,,,,,,,,,,,,,,,,,,,,,,,,29.549482239212793,,#000000,,29.249811116873964,,33.63338313382353,-10.840506023119296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43787,-16317.637588342834,False,False,False,False,22539.19384165151,False,False,False,False
2022-04-27 00:00:00+00:00,27.1211587763,27.3617652239,26.0943467004,27.2943954186,32099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.427303633489586,,,,,,,,,,,,,,,,,,,,,,,,,29.427303633489586,,#000000,,29.12606617395568,,33.71297892107578,-10.840506023119296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11688,-16136.083173113702,False,False,False,False,22914.08820080243,False,False,False,False
2022-04-28 00:00:00+00:00,27.2751469028,27.8766630219,26.9978720326,27.4098865135,17141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.378907006983713,,,,,,,,,,,,,,,,,,,,,,,,,29.378907006983713,,#000000,,29.079516430531527,,34.2780444099356,-10.840506023119296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5453,-15289.452460442577,False,False,False,False,22687.69258508469,False,False,False,False
2022-04-29 00:00:00+00:00,25.5427804799,27.3040196765,25.4754106746,27.3040196765,36263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.222855964899377,,,,,,,,,,,,,,,,,,,,,,,,,29.222855964899377,,#000000,,28.91921996911658,,32.01959213111424,-12.615210105070965,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30810,-15898.101383562476,False,False,False,False,23220.057581748035,False,False,False,False
2022-05-02 00:00:00+00:00,26.3800909176,26.3800909176,25.1770586795,25.6678958327,47083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.033676693840004,,,,,,,,,,,,,,,,,,,,,,,,,29.033676693840004,,#000000,,28.727058414148516,,33.07814669994164,-12.615210105070965,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16273,-14636.489564599242,False,False,False,False,24155.859245208896,False,False,False,False
2022-05-03 00:00:00+00:00,24.5996032052,26.1779815016,23.6564259305,25.9854963435,35185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.85734012957731,,,,,,,,,,,,,,,,,,,,,,,,,28.85734012957731,,#000000,,28.54430817868184,,31.45106465529493,-13.344720479726952,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18912,-14804.156640497311,False,False,False,False,24588.374568926192,False,False,False,False
2022-05-04 00:00:00+00:00,24.5322333999,24.8498339107,24.0798932783,24.8498339107,21189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.750129462313726,,,,,,,,,,,,,,,,,,,,,,,,,28.750129462313726,,#000000,,28.433423710885922,,30.28919408653047,-14.604648789033064,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40101,-15796.189713418986,False,False,False,False,24455.065762301634,False,False,False,False
2022-05-05 00:00:00+00:00,22.8287397507,24.1376388258,21.8615018312,23.8874081202,37126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.510779471698847,,,,,,,,,,,,,,,,,,,,,,,,,28.510779471698847,,#000000,,26.435614981570364,,27.78195540406626,-17.112884265680187,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-77227,-18205.24109720648,False,False,False,False,24951.965144172158,False,False,False,False
2022-05-06 00:00:00+00:00,24.6573487526,25.3406710639,22.8768610402,22.8768610402,64929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.227116094109643,,,,,,,,,,,,,,,,,,,,,,,,,28.227116094109643,,#000000,,26.530123889044493,,30.74377286144143,-17.112884265680187,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12298,-17973.584583590542,False,False,False,False,26519.692001263447,False,False,False,False
2022-05-09 00:00:00+00:00,23.5216863198,24.2820026943,23.1944615511,24.2435056627,120243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.72210290082112,,,,,,,,,,,,,,,,,,,,,,,,,27.72210290082112,,#000000,,26.16676040230927,,31.380085642500482,-17.112884265680187,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-132541,-22466.424403841895,False,False,False,False,30195.115844351156,False,False,False,False
2022-05-10 00:00:00+00:00,23.3292011617,23.916280894,22.8768610402,23.8392868307,234896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.948887230177483,,,,,,,,,,,,,,,,,,,,,,,,,26.948887230177483,,#000000,,25.59806471559139,,31.58655573938344,-17.112884265680187,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-367437,-35994.6822703579,False,False,False,False,38222.60149751385,False,False,False,False
2022-05-11 00:00:00+00:00,24.2338814048,24.8979552003,23.0164127798,23.1848372932,94181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.755909643732615,,,,,,,,,,,,,,,,,,,,,,,,,26.755909643732615,,#000000,,25.505612459533342,,33.84879420141173,-21.15190780544509,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-273256,-45299.04767152034,False,False,False,False,40417.04849761135,False,False,False,False
2022-05-12 00:00:00+00:00,23.4254437408,24.1472630837,22.6747516242,24.1472630837,149820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.43613305503613,,,,,,,,,,,,,,,,,,,,,,,,,26.43613305503613,,#000000,,25.286400544864943,,34.27785831465659,-20.585520024471077,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-423076,-60113.83011577445,False,False,False,False,44707.36032123443,False,False,False,False
2022-05-13 00:00:00+00:00,24.4937363683,24.9557007477,23.4254437408,23.5601833515,91295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.317919359962456,,,,,,,,,,,,,,,,,,,,,,,,,26.317919359962456,,#000000,,25.242423154458773,,36.925658319732804,-17.927912518919086,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-331781,-70767.4446210382,False,False,False,False,46534.32658314681,False,False,False,False
2022-05-16 00:00:00+00:00,24.4263665629,25.4850349325,24.0413962467,24.2627541785,84029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.237425836455373,,,,,,,,,,,,,,,,,,,,,,,,,26.237425836455373,,#000000,,25.22754747442595,,38.5850178086098,-16.26520081104445,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.24073476535116484,-0.24073476535116484,False,False,False,False,-415810,-84298.52522413473,False,False,False,False,48004.705932827324,False,False,False,False
2022-05-17 00:00:00+00:00,24.3782452734,24.8787066845,23.5698076094,24.8787066845,130875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.100202564215472,,,,,,,,,,,,,,,,,,,,,,,,,26.100202564215472,,#000000,,25.167931091147363,,39.60920729111925,-15.18930422722758,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.90665785365346,0.9992892729964866,False,False,False,False,-0.27132516828487685,-0.2560299668180208,False,False,False,False,-546685,-102431.3281565216,False,False,False,False,51254.52138644194,False,False,False,False
2022-05-18 00:00:00+00:00,23.204085809,23.916280894,22.7421214295,23.916280894,102948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.953516442830168,,,,,,,,,,,,,,,,,,,,,,,,,25.953516442830168,,#000000,,25.058774814445034,,38.40087140005553,-15.18930422722758,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8929408294892335,1.0053413469015429,False,False,False,False,-0.3172020243743984,-0.2866159955962096,False,False,False,False,-649633,-123890.21724842272,False,False,False,False,53281.71662618932,False,False,False,False
