date,Open,High,Low,Close,Volume,aVWAP_peak_360,aVWAP_peak_339,aVWAP_peak_313,aVWAP_peak_270,aVWAP_valley_426,aVWAP_valley_394,aVWAP_valley_343,aVWAP_valley_325,aVWAP_valley_288,aVWAP_valley_232,aVWAP_valley_198,aVWAP_valley_167,aVWAP_valley_91,aVWAP_OB_bull_91,aVWAP_OB_bear_313,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-15 17:00:00+00:00,185.96,185.96,185.96,185.96,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,184.2620638178566,,34.53534215344851,-23.352827071326164,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4542775.0,-911378.7417317062,False,False,False,False,586874.6602934384,False,False,False,False
2024-01-16 17:00:00+00:00,182.89,183.62,182.15,183.57,351045.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,184.1290391741348,,33.00392418324779,-23.352827071326164,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4893820.0,-973122.0170536953,False,False,False,False,583218.3864904393,False,False,False,False
2024-01-17 17:00:00+00:00,181.735,182.93,181.375,182.805,420727.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,183.9146591951256,,31.265809929289436,-23.352827071326164,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5314547.0,-1040430.9315179791,False,False,False,False,580699.140188262,False,False,False,False
2024-01-18 17:00:00+00:00,188.475,189.145,186.745,188.78,573094.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,184.52810411459964,,39.42291653360145,-18.504950492347188,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4741453.0,-1097811.1186262274,False,False,False,False,580581.2310380564,False,False,False,False
2024-01-19 17:00:00+00:00,189.975,191.97,189.885,191.565,585638.0,,,,,,,,,,,,,,,,,,#000000,,185.3678922605387,,47.350161949070014,-11.294081504980575,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4155815.0,-1145222.0315157431,False,False,False,False,580659.6305568463,False,False,False,False
2024-01-22 17:00:00+00:00,193.705,194.565,193.03,193.845,367652.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,185.99156447459603,,54.28446605337329,-5.165918986930848,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3788163.0,-1186197.860484491,False,False,False,False,577357.186672244,False,False,False,False
2024-01-23 17:00:00+00:00,194.625,195.245,194.485,195.185,420537.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,186.6910281497594,,59.7741911364961,-0.36308162571042857,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3367626.0,-1220018.451794809,False,False,False,False,574925.8659486433,False,False,False,False
2024-01-24 17:00:00+00:00,195.855,196.1,194.35,194.565,536376.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,191.22367263472117,,62.47241916227814,2.0312063659641453,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3904002.0,-1261630.599828998,False,False,False,False,574328.1936083542,False,False,False,False
2024-01-25 17:00:00+00:00,195.96,196.055,193.11,193.99,701981.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,191.41507470161164,,63.34814062841147,3.0424825755079183,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4605983.0,-1313481.0246378507,False,False,False,False,576307.3068857441,False,False,False,False
2024-01-26 17:00:00+00:00,194.035,194.08,191.935,192.315,616975.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,191.2986182414574,,61.372493775317785,3.0424825755079183,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5222958.0,-1374093.0707674962,False,False,False,False,576937.8137557325,False,False,False,False
2024-01-29 17:00:00+00:00,190.785,192.2,190.72,191.8,381091.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,191.1643613328326,,59.30511965360265,3.0424825755079183,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5604049.0,-1439673.7828486203,False,False,False,False,573901.4290463412,False,False,False,False
2024-01-30 17:00:00+00:00,188.73,188.93,187.47,188.015,750443.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,190.45094916924347,,53.425500896249616,3.0424825755079183,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6354492.0,-1515872.5148974787,False,False,False,False,576638.5076657778,False,False,False,False
2024-01-31 17:00:00+00:00,185.68,186.94,184.59,184.61,553678.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,188.3354122979945,,46.74829403548809,6.578783285585416,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6908170.0,-1599474.0262944172,False,False,False,False,576282.5308027425,False,False,False,False
2024-02-01 17:00:00+00:00,185.68,186.92,185.26,186.83,922987.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,188.13569650519273,,45.119004984931145,4.883426233029255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5985183.0,-1667469.514258845,False,False,False,False,581657.793891072,False,False,False,False
2024-02-02 17:00:00+00:00,186.325,187.12,184.86,185.84,675612.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,187.89689854750472,,43.19632192255985,2.720151105691656,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6660795.0,-1744885.4132625838,False,False,False,False,583114.44824935,False,False,False,False
2024-02-05 17:00:00+00:00,187.98,189.275,187.64,187.655,677603.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,188.02078033307737,,44.139105537769915,2.720151105691656,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5983192.0,-1810595.5929019237,False,False,False,False,584579.3870361818,False,False,False,False
2024-02-06 17:00:00+00:00,188.82,189.3,188.165,189.285,557272.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,188.15058989792908,,46.56773722510687,2.720151105691656,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5425920.0,-1866647.1340972427,False,False,False,False,584156.0166945355,False,False,False,False
2024-02-07 17:00:00+00:00,189.135,189.425,188.645,189.37,308223.0,,,,,,,,,,,,,,,,,,#000000,,188.21769845451982,,48.28130907736285,2.720151105691656,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5117697.0,-1917051.007987208,False,False,False,False,579877.9854279535,False,False,False,False
2024-02-08 17:00:00+00:00,188.4,188.75,187.985,188.31,266781.0,,,,,,,,,,,,,,,,,,#000000,,188.23397984213082,,48.11940362977548,2.720151105691656,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5384478.0,-1970809.56600291,False,False,False,False,575023.7685996131,False,False,False,False
2024-02-09 17:00:00+00:00,189.77,189.835,188.535,188.835,256849.0,,,,,,,,,,,,,,,,,,#000000,,188.47348524901932,,48.715492673939366,2.720151105691656,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5127629.0,-2019752.5029641052,False,False,False,False,570090.8264507819,False,False,False,False
2024-02-12 17:00:00+00:00,188.01,188.39,186.785,187.175,331314.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,188.22302526101538,,47.01994605741877,2.720151105691656,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5458943.0,-2073073.2858638864,False,False,False,False,566388.8601492194,False,False,False,False
2024-02-13 17:00:00+00:00,185.415,185.78,183.515,185.05,489590.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,187.67942620584654,,43.65883707845019,-0.073780123473,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5948533.0,-2133157.932594679,False,False,False,False,565198.1801469058,False,False,False,False
2024-02-14 17:00:00+00:00,182.99,184.26,182.44,184.09,546914.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,187.2105646015303,,40.527675375982014,-3.3038850985688413,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6495447.0,-2200790.3212366216,False,False,False,False,564914.7044857135,False,False,False,False
2024-02-15 17:00:00+00:00,181.735,184.465,181.645,183.945,751214.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,186.76854979362741,,38.30157813972845,-5.617433886696716,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7246661.0,-2279020.874395744,False,False,False,False,567803.0656564776,False,False,False,False
2024-02-16 17:00:00+00:00,183.095,183.205,181.655,182.3,432566.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,186.50716907585328,,35.30385923059748,-8.614589417057147,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7679227.0,-2362745.0003741044,False,False,False,False,565706.366964129,False,False,False,False
2024-02-19 17:00:00+00:00,182.3,182.3,182.3,182.3,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,186.50716907585328,,33.3053799578435,-10.656122254216399,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7679227.0,-2445171.077887684,False,False,False,False,556935.725615848,False,False,False,False
2024-02-20 17:00:00+00:00,181.095,181.64,180.39,181.64,455905.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,186.19522572618723,,31.349998857872592,-12.68505943692719,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8135132.0,-2533387.526292526,False,False,False,False,555369.3577768425,False,False,False,False
2024-02-21 17:00:00+00:00,182.12,182.405,180.66,182.34,294418.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,186.04351185093478,,31.75680353193978,-12.68505943692719,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7840714.0,-2615671.6576678357,False,False,False,False,551323.6002919303,False,False,False,False
2024-02-22 17:00:00+00:00,182.95,184.97,182.725,184.355,514121.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,185.95743984941075,,36.21613786813302,-12.68505943692719,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7326593.0,-2688709.197859032,False,False,False,False,550746.8157912802,False,False,False,False
2024-02-23 17:00:00+00:00,182.91,183.035,182.31,182.515,348037.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,185.84332842898746,,36.77183106459157,-12.68505943692719,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7674630.0,-2766010.295566644,False,False,False,False,547604.027949555,False,False,False,False
2024-02-26 17:00:00+00:00,181.21,181.785,180.63,181.14,258892.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,185.7203859315548,,35.6396289813747,-12.68505943692719,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7933522.0,-2846126.7561004944,False,False,False,False,543127.8724774689,False,False,False,False
2024-02-27 17:00:00+00:00,180.83,183.92,180.0,182.64,592495.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,185.53147730111152,,37.71486018483793,-17.58986639899566,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7341027.0,-2915815.1319749053,False,False,False,False,543893.2542995237,False,False,False,False
2024-02-28 17:00:00+00:00,181.235,181.46,180.13,181.45,414521.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,185.36246075216235,,37.67327372262975,-17.334890528960457,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7755548.0,-2990849.7500838214,False,False,False,False,541887.4829150349,False,False,False,False
2024-02-29 17:00:00+00:00,180.1,181.11,179.56,180.75,746552.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,185.05425024168886,,36.8523903848474,-17.334890528960457,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8502100.0,-3076295.4903925993,False,False,False,False,545060.5762031738,False,False,False,False
2024-03-01 17:00:00+00:00,177.94,180.21,177.375,179.64,588336.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,184.7676482587495,,35.11424240792859,-17.334890528960457,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-9090436.0,-3169537.9789136443,False,False,False,False,545731.5130062255,False,False,False,False
2024-03-04 17:00:00+00:00,174.12,175.635,173.79,175.115,770139.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,184.1668959680028,,30.606458816691415,-14.76877718598162,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9860575.0,-3273274.9869925026,False,False,False,False,549210.6988510902,False,False,False,False
2024-03-05 17:00:00+00:00,170.265,170.905,169.79,170.16,560925.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,183.57690660232058,,25.577480716334946,-19.392825620590845,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10421500.0,-3384100.1809926187,False,False,False,False,549392.3159231662,False,False,False,False
2024-03-06 17:00:00+00:00,169.745,170.355,168.695,169.13,402342.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,180.40635057808353,,21.90563096453691,-22.639523157653805,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10823842.0,-3499445.0153958336,False,False,False,False,547112.4660638924,False,False,False,False
2024-03-07 17:00:00+00:00,169.225,170.74,168.91,169.0,573768.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,179.98966591947618,,19.415574041929926,-24.826670805682017,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11397610.0,-3621897.185699774,False,False,False,False,547525.730155925,False,False,False,False
2024-03-08 17:00:00+00:00,171.49,173.705,170.95,171.0,630309.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,179.8230657677394,,21.48259754856268,-24.826670805682017,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10767301.0,-3732678.640185049,False,False,False,False,548809.1917038951,False,False,False,False
2024-03-11 17:00:00+00:00,172.605,173.41,172.03,172.78,268512.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,179.760052425964,,25.729347561115233,-30.495178914909626,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10498789.0,-3837579.575996133,False,False,False,False,544463.498809261,False,False,False,False
2024-03-12 17:00:00+00:00,172.52,174.03,172.44,173.2,349096.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,179.6852817136708,,29.213846084223555,-27.29992022080787,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10149693.0,-3935441.7996241,False,False,False,False,541434.54533935,False,False,False,False
2024-03-13 17:00:00+00:00,171.02,171.805,171.02,171.165,207338.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,179.58095081504615,,29.851592976965534,-26.650510855703033,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10357031.0,-4035001.3221105477,False,False,False,False,536254.7539387399,False,False,False,False
2024-03-14 17:00:00+00:00,172.37,174.0,172.22,172.98,431496.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,179.46178649296365,,33.09964999059976,-23.45971140781326,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9925535.0,-4126327.4256437174,False,False,False,False,534630.5872110075,False,False,False,False
2024-03-15 17:00:00+00:00,170.705,172.595,170.515,172.59,399622.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,179.29478375813343,,34.88403073770723,-21.628039121556462,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10325157.0,-4222433.310517458,False,False,False,False,532537.4308201391,False,False,False,False
2024-03-18 17:00:00+00:00,175.08,175.54,173.525,173.68,306743.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,179.24589177939154,,37.78071622206119,-18.730272806211783,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10018414.0,-4312293.476245869,False,False,False,False,529036.7419702145,False,False,False,False
