date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_157,aVWAP_valley_150,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_113,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bull_113,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,16.4684987281,16.7497628407,15.4210323779,16.4006073906,1900340,,,,,,,,,,,,,,#000000,,16.067571915043537,,57.530666134531174,-14.494533067057766,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.06151559594191427,0.06888787927070872,False,False,False,False,3662650,2185729.590053632,False,False,False,False,2816254.1822605273,False,False,False,False
2022-04-15 00:00:00+00:00,17.5062663158,17.6905428034,16.2454271906,16.7303653157,1826336,,,,,,,,,,,,,,#000000,,16.233494686933643,,59.74633401284987,-11.269313349282385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.16824305858219654,0.11856546892645263,False,True,False,False,5488986,2430415.250049659,False,False,False,False,2742926.9095004885,False,False,False,False
2022-04-22 00:00:00+00:00,15.0427806403,17.9136143409,14.9942868278,17.7487353784,2268611,,,,,,,,,,,,,,#000000,,16.135017693059478,,55.990764536123564,-11.269313349282385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.050001800405141204,0.034281834260655716,False,False,False,False,3220375,2488930.7870830176,False,False,False,False,2707792.3976856377,False,False,False,False
2022-04-29 00:00:00+00:00,14.2959759277,15.0039855903,13.4715811151,14.3444697402,2825167,,,,,,,,,,,,,,#000000,,15.668221038241855,,52.17581752171378,-11.269313349282385,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.1542732100773691,False,False,False,False,395208,2333840.210262053,False,False,False,False,2716486.8126718868,False,False,False,False
2022-05-06 00:00:00+00:00,14.2183858277,15.3725385654,13.6558576026,13.8595316151,2092480,,,,,,,,,,,,,,#000000,,15.514285203031003,,49.33660241825192,-11.269313349282385,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.28721668924405525,-0.22074494966071218,False,False,False,False,-1697272,2035239.3057981974,False,False,False,False,2670264.0858073025,False,False,False,False
2022-05-13 00:00:00+00:00,12.9381491775,13.7916402776,11.6823534087,13.6267613151,3785684,,,,,,,,,,,,,,#000000,,14.370177207246062,,45.592269696713785,-11.269313349282385,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.28178660203805306,False,False,False,False,-5482956,1478335.9498131457,False,False,False,False,2752887.7831549095,False,False,False,False
2022-05-20 00:00:00+00:00,13.9759167651,14.2183858277,12.6471863024,12.9769442275,2422500,,,,,,,,,,,,,,#000000,,14.343741185864799,,44.92078442028273,-11.269313349282385,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.22519351558373513,-0.2534900588108941,False,False,False,False,-3060456,1142129.1387158756,False,False,False,False,2728414.6140323235,False,False,False,False
2022-05-27 00:00:00+00:00,14.4026623152,14.6354326153,13.8013390401,14.2474821152,1870912,,,,,,,,,,,,,,#000000,,14.389981536227165,,45.190353603706924,-11.269313349282385,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.09923979203329283,-0.17636492542209348,False,False,False,False,-1189544,969412.6099221071,False,False,False,False,2664895.901881781,False,False,False,False
2022-06-03 00:00:00+00:00,14.6160350903,15.2949484654,13.3842922525,14.3444697402,1760535,,,,,,,,,,,,,,#000000,,14.427715583776504,,45.756472513325164,-11.269313349282385,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.08017502231925365,-0.12826997387067357,False,False,False,False,570991,939899.8980760251,False,False,False,False,2597906.2054460933,False,False,False,False
2022-06-10 00:00:00+00:00,14.3444697402,15.1106719779,13.1225226526,14.8972992028,1735266,,,,,,,,,,,,,,#000000,,14.429729675961276,,45.73111350928812,-11.269313349282385,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.11530172387643653,-0.12178584887355505,False,False,False,False,-1164275,784035.0908111343,False,False,False,False,2534006.930968605,False,False,False,False
2022-06-17 00:00:00+00:00,12.1816457023,13.7819415151,12.1234531273,13.5588699776,4199544,,,,,,,,,,,,,,#000000,,14.159896871452087,,42.922260926514916,-11.269313349282385,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.3055161192488955,-0.21365098406122526,True,False,False,False,-5363819,328638.49149179104,False,False,False,False,2657380.047193153,False,False,False,False
2022-06-24 00:00:00+00:00,12.5404999149,12.8945047462,11.7452013897,12.2204407523,1884325,,,,,,,,,,,,,,#000000,,14.044951646051203,,41.586780041272824,-11.269313349282385,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2782396192383096,False,False,False,False,-3479494,46554.603233139846,False,False,False,False,2600116.7103640307,False,False,False,False
2022-07-01 00:00:00+00:00,12.1816457023,12.8120652649,11.4736360397,12.5404999149,2102031,,,,,,,,,,,,,,#000000,,13.91692028957456,,40.22018091553701,-11.269313349282385,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.913449473410609,1.0404482360403897,False,False,False,False,-0.34282825441539394,-0.31053393682685176,False,False,False,False,-5581525,-370340.18219153717,False,False,False,False,2563221.4725592877,False,False,False,False
2022-07-08 00:00:00+00:00,10.785023902,11.8809840648,10.3873746395,11.8324902522,2206136,,,,,,,,,,,,,,#000000,,13.719511086773736,,37.81345445236368,-0.36540548119151595,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8820854038559066,1.042544277358961,False,False,False,False,-0.34282825441539394,-0.32668109562112285,False,False,False,False,-7787661,-919771.3538810529,False,False,False,False,2536770.696814155,False,False,False,False
2022-07-15 00:00:00+00:00,10.4455672145,11.1535768771,10.0091229019,10.571651127,2103817,,,,,,,,,,,,,,#000000,,12.568314560816368,,35.78351345281773,-2.9185113239266087,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8750940589438205,1.0535620962499181,False,False,False,False,-0.34282825441539394,-0.3347546750182584,False,False,False,False,-9891478,-1584342.2165565304,False,False,False,False,2504700.0526056993,False,False,False,False
2022-07-22 00:00:00+00:00,11.2505645021,11.9779716898,10.629843702,10.629843702,2772280,,,,,,,,,,,,,,#000000,,12.555238384973535,,35.917054879454284,-3.3547457964509277,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8699892609374522,1.062150403974686,False,False,False,False,-0.20597391614133834,-0.27036429557979835,False,False,False,False,-7119198,-1994331.5338486393,False,False,False,False,2524520.7894497216,False,False,False,False
2022-07-29 00:00:00+00:00,13.5006774026,13.7043514151,10.7559276145,11.1923719271,3190429,,,,,,,,,,,,,,#000000,,12.697890546099273,,39.53229921805294,-3.3547457964509277,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9158261794496891,0.9779110738433584,False,False,False,False,-0.040473706412133416,-0.1554190009959659,False,False,False,False,-3928769,-2137623.1980079995,False,False,False,False,2573847.323564557,False,False,False,False
2022-08-05 00:00:00+00:00,13.0545343275,13.7334477026,12.6180900149,13.5782675026,2256039,,,,,,,,,,,,,,#000000,,12.786036059187698,,41.56737033758476,-3.3547457964509277,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9519413341003576,0.9665305719644872,False,False,False,False,0.126279882217646,-0.01456955938915995,False,False,False,False,-6184808,-2437414.6648222217,False,False,False,False,2550305.9662634786,False,False,False,False
2022-08-12 00:00:00+00:00,13.5976650276,13.9371217151,13.200015765,13.355195965,2068659,,,,,,,,,,,,,,#000000,,12.894098921043234,,43.7666076405275,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.952542061513863,0.984144237145116,False,False,False,False,0.23174949255567479,0.10858996658325742,False,False,False,False,-4116149,-2561765.356316872,False,False,False,False,2514628.4132069247,False,False,False,False
2022-08-19 00:00:00+00:00,12.3562234273,13.5782675026,12.2883320898,13.0545343275,1933816,,,,,,,,,,,,,,#000000,,12.807109400143988,,43.83157799565835,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9010347751625217,1.012861119529788,False,False,False,False,0.19196665866630738,0.15027831262478242,False,False,False,False,-6049965,-2820150.5151082147,False,False,False,False,2471605.271487893,False,False,False,False
2022-08-26 00:00:00+00:00,12.4144160024,13.0932323899,11.9381097759,12.0458630273,1844888,,,,,,,,,,,,,,#000000,,12.749280217912265,,43.96350700127985,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.883550385076065,1.054423149412698,False,False,False,False,0.09768090918831941,0.12397961090655091,False,False,False,False,-4205077,-2922737.662137236,False,False,False,False,2425181.769896197,False,False,False,False
2022-09-02 00:00:00+00:00,11.2893595521,12.520035526,10.726831327,12.1234531273,2230060,,,,,,,,,,,,,,#000000,,12.228941906619415,,42.79635110738803,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8329648356333257,1.0702736866242302,False,False,False,False,-0.100093658612478,0.011942976147036453,False,False,False,False,-6435137,-3182915.390867811,False,False,False,False,2410728.3054594416,False,False,False,False
2022-09-09 00:00:00+00:00,12.6956801149,12.7587220712,11.0662880146,11.4057447022,1497606,,,,,,,,,,,,,,#000000,,12.27544226581312,,43.98567136213079,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8272884283283652,1.1007484168128634,False,False,False,False,-0.03590829247548891,-0.011982658164226227,False,False,False,False,-4937531,-3312886.9174701953,False,False,False,False,2343089.6161661497,False,False,False,False
2022-09-16 00:00:00+00:00,11.8324902522,13.4715811151,11.4057447022,13.161220715,3267838,,,,,,,,,,,,,,#000000,,12.306364620433897,,43.8707501838852,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8625617241174022,1.0550648466946446,False,False,False,False,0.08053076487008111,0.03427405335292744,False,False,False,False,-8205369,-3675292.997657588,False,False,False,False,2411589.4964501387,False,False,False,False
2022-09-23 00:00:00+00:00,11.4154434647,12.6374875399,10.9693003896,11.5997199522,3116002,,,,,,,,,,,,,,#000000,,12.214062441223072,,43.34192751802899,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8487437701656692,1.062688791426628,False,False,False,False,-0.18656747950867647,-0.07614671307787452,False,False,False,False,-11321371,-4241669.145979248,False,False,False,False,2463768.2004167954,False,False,False,False
2022-09-30 00:00:00+00:00,12.1040556023,12.4338135274,10.319483302,11.2796607896,4028701,,,,,,,,,,,,,,#000000,,11.917213939685555,,43.95283572207942,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8623200294464084,1.0507708748126177,False,False,False,False,-0.34282825441539394,-0.20948748374663423,False,False,False,False,-7292670,-4467669.2092400445,False,False,False,False,2579689.14853407,False,False,False,False
2022-10-07 00:00:00+00:00,12.7538726899,13.5976650276,12.4047172398,12.5211023899,2926943,,,,,,,,,,,,,,#000000,,12.334291866994166,,45.27563578629779,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8862496852576542,1.026725802109341,False,False,False,False,0.160523996578105,-0.02448174358426461,False,False,False,False,-4365727,-4460117.934481522,False,False,False,False,2605411.6560500646,False,False,False,False
2022-10-14 00:00:00+00:00,11.8518877772,12.8557096962,11.6580095148,12.5114036274,2173134,,,,,,,,,,,,,,#000000,,12.247359420891119,,45.13740654820065,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.849622941173188,1.0654160974734292,False,False,False,False,-0.06505490517907192,-0.044768324381668265,False,False,False,False,-6538861,-4614098.902297705,False,False,False,False,2573391.0889352453,False,False,False,False
2022-10-21 00:00:00+00:00,12.3465246648,12.4920061024,11.5512261397,12.2010432273,1628337,,,,,,,,,,,,,,#000000,,12.219763785112082,,45.730133054273935,-3.3547457964509277,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8699379937005158,1.0825975174243865,False,False,False,False,-0.06807512926509814,-0.0564217268233832,False,False,False,False,-4910524,-4636056.31694232,False,False,False,False,2503387.0823474494,False,False,False,False
2022-10-28 00:00:00+00:00,12.6471863024,13.29700339,11.8704124136,12.2689345648,2019674,,,,,,,,,,,,,,#000000,,12.26476824013373,,46.57213904766742,-3.3547457964509277,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9147591430413688,0.9943965034216328,False,False,False,False,0.16178678390377602,0.05268252854019641,False,False,False,False,-2890850,-4506781.774946593,False,False,False,False,2467556.4836550457,False,False,False,False
2022-11-04 00:00:00+00:00,14.2377833527,14.3541685027,12.2592358023,12.4532110524,2668625,,,,,,,,,,,,,,#000000,,12.459247860991223,,49.16696985504629,-6.1990151571773495,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.920407955506136,0.978019638878535,False,False,False,False,0.3428282160404226,0.19775537229030948,False,False,False,False,-222225,-4189407.199024623,False,False,False,False,2482450.447828746,False,False,False,False
2022-11-11 00:00:00+00:00,15.653802678,15.7168446342,13.9177241901,14.2668796402,3108558,,,,,,,,,,,,,,#000000,,12.83316795267861,,52.474739633458626,-2.8558013065697807,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0175409673948022,0.9165108359332884,False,False,False,False,0.3428282328886301,0.27029180258946983,False,False,False,False,2886333,-3665278.2953931694,False,False,False,False,2528828.7850266164,False,False,False,False
2022-11-18 00:00:00+00:00,14.6839264278,15.711995253,14.2989825441,15.4695261904,1971285,,,,,,,,,,,,,,#000000,,12.998526982621017,,53.48909703423979,-1.7864900061814168,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0033831786796852,0.9267096164121756,False,False,False,False,0.34282823400508394,0.30656001829727686,False,False,False,False,915048,-3325994.8661047863,False,False,False,False,2487529.245395015,False,False,False,False
2022-11-25 00:00:00+00:00,15.2561534154,15.5374175279,14.2675585536,14.5869388028,975784,,,,,,,,,,,,,,#000000,,13.074932729200112,,54.80179491384489,-0.4210751649738853,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9747513264205518,0.9417500257393363,False,False,False,False,0.3219472468306794,0.3142536325639781,False,False,False,False,1890832,-2939563.2463933206,False,False,False,False,2375548.1161064953,False,False,False,False
2022-12-02 00:00:00+00:00,16.0708494655,16.2939210031,14.1020006777,15.1688645529,1794732,,,,,,,,,,,,,,#000000,,13.873329493399385,,56.5376285427635,1.3417988310716495,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9809465387821646,0.9398189456508634,False,False,False,False,0.3428282350331108,0.32854093379854443,False,False,False,False,3685564,-2448813.0799938156,False,False,False,False,2332524.7000986068,False,False,False,False
2022-12-09 00:00:00+00:00,15.0718769279,16.2259326779,14.6645289028,16.099945753,1819440,,,,,,,,,,,,,,#000000,,13.953096287467874,,56.377132264125905,1.3417988310716495,False,False,True,False,True,2.3237796088374907,0.0,0.0,0.0,0.0,0,1.000701930666772,0.936382545174277,False,False,False,False,0.3428282327816045,0.33568458329007445,False,False,False,False,1866124,-2129188.1111053852,False,False,False,False,2294518.4260172285,False,False,False,False
2022-12-16 00:00:00+00:00,15.8186816405,16.1193432781,14.4220598402,14.9845880653,2674254,,,,,,,,,,,,,,#000000,,14.09251356336872,,57.02449580052212,2.037391574834089,False,False,True,False,True,4.380855630697891,0.0,0.0,0.0,0.0,0,1.0330505411763764,0.9193947233297046,False,False,False,False,0.3055183066850332,0.32060144498755383,False,False,False,False,4540378,-1635146.1769494307,False,False,False,False,2322646.9870529897,False,False,False,False
2022-12-23 00:00:00+00:00,15.5083212404,15.8186816405,14.1795907777,15.8186816405,2277367,,,,,,,,,,,,,,#000000,,14.15583195536627,,57.046805059148255,2.2249220383092094,False,False,True,False,True,3.4393451786253664,0.0,0.0,0.0,0.0,0,1.0359477277799476,0.9061364885928845,False,False,False,False,0.24902555138463436,0.2848134981860941,False,False,False,False,2263011,-1346393.7934716952,False,False,False,False,2319292.9139379533,False,False,False,False
2022-12-30 00:00:00+00:00,15.1591657904,16.0305026135,14.9991362091,15.9350667905,1321437,,,,,,,,,,,,,,#000000,,14.205580240403252,,56.56205584768139,2.2249220383092094,False,False,True,False,True,2.3856948594591927,0.0,0.0,0.0,0.0,0,1.0628473767472932,0.8982511622669478,False,False,False,False,0.34282822914656386,0.313820863666329,True,False,False,False,941574,-1176914.697658977,False,False,False,False,2245377.6610536603,False,False,False,False
2023-01-06 00:00:00+00:00,16.2163309031,16.4781974906,15.2852497029,15.4016348529,1806204,,,,,,,,,,,,,,#000000,,14.313729637012276,,57.37084964284886,2.8869045816939973,False,False,True,False,True,5.279190843212042,0.0,0.0,0.0,0.0,0,1.1017837299335145,0.8673219144017633,False,False,False,False,0.3428282256522324,0.32832454465928074,False,True,False,False,2747778,-886196.7200546084,False,False,False,False,2212846.278753389,False,True,False,False
2023-01-13 00:00:00+00:00,15.7410915405,16.5072937781,15.5180200029,16.4878962531,2227226,,,,,,,,,,,,,,#000000,,14.997446613592878,,57.23945954276028,2.942887687651968,False,False,True,False,True,3.8381358612267498,0.0,0.0,0.0,0.0,0,1.1173212293750152,0.8480593914724591,False,False,False,False,0.34282819245499657,0.3355763685571387,False,False,False,False,520552,-781993.1111616745,False,False,False,False,2213911.443290175,False,False,False,False
2023-01-20 00:00:00+00:00,15.1009732154,15.7754251597,14.6063363278,15.673200203,1554702,,,,,,,,,,,,,,#000000,,14.92958821205124,,56.22080521710369,2.942887687651968,False,False,True,False,True,1.939896637547946,0.0,0.0,0.0,0.0,0,1.0846664046657681,0.8902150866359159,False,False,False,False,-0.15989829101431896,0.08783903877140986,False,False,False,False,-1034150,-800671.3992237727,False,False,False,False,2165081.1141575696,False,False,False,False
2023-01-27 00:00:00+00:00,13.355195965,15.3822373279,13.355195965,14.8003115778,5129531,,,,,,,,,,,,,,#000000,,14.593089412667009,,53.30774788428983,2.942887687651968,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0514022636892915,0.9418930932275911,False,False,False,False,-0.34282825441539394,-0.12749460782199204,False,False,False,False,-6163681,-1197931.3696516412,False,False,False,False,2384669.994590342,False,False,False,False
2023-02-03 00:00:00+00:00,13.3067021525,13.9080254276,12.9769442275,13.33579844,3372538,,,,,,,,,,,,,,#000000,,14.408463166393824,,51.17145437313451,5.323276218271829,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9940120656913287,0.980289716225489,False,False,False,False,-0.34282825441539394,-0.23516143111869298,False,False,False,False,-9536219,-1815582.3052330012,False,False,False,False,2457845.4023984647,False,False,False,False
2023-02-10 00:00:00+00:00,12.5501986774,13.4230873025,12.4338135274,13.1903170025,2889535,,,,,,,,,,,,,,#000000,,14.235198383849193,,48.78211812293392,3.0258599276913145,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9688982000798542,1.0017417007979499,False,False,False,False,-0.34282825441539394,-0.28899484276704346,False,False,False,False,-12425754,-2601520.949289816,False,False,False,False,2489822.4096282083,False,False,False,False
2023-02-17 00:00:00+00:00,12.2204407523,12.7732702149,11.9973692148,12.5501986774,2524629,,,,,,,,,,,,,,#000000,,14.077535314214643,,46.71004839555933,1.0711742669173105,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9813322704534164,1.0098383980094825,False,False,False,False,-0.34282825441539394,-0.3159115485912187,False,False,False,False,-14950383,-3516251.471564644,False,False,False,False,2492400.675581674,False,False,False,False
2023-02-24 00:00:00+00:00,11.2020706896,12.2495370398,11.1487274959,12.1719469398,1887565,,,,,,,,,,,,,,#000000,,13.9322272812304,,44.16258551343593,-1.3152446545888736,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9683235399649891,1.0108602840537524,False,False,False,False,-0.34282825441539394,-0.32936990150330636,False,False,False,False,-16837948,-4503043.8070043,False,False,False,False,2447598.0329459948,False,False,False,False
2023-03-03 00:00:00+00:00,11.9585741648,11.9731223085,11.2505645021,11.2990583146,2062208,,,,,,,,,,,,,,#000000,,13.80531870358989,,43.530488825830425,-1.8601331758680004,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0012976665384774,1.0019179511432594,False,False,False,False,-0.34282825441539394,-0.3360990779593501,False,False,False,False,-14775740,-5263984.265744722,False,False,False,False,2419050.6230981434,False,False,False,False
2023-03-10 00:00:00+00:00,10.707433802,11.9003815898,10.6346930833,11.9003815898,3111036,,,,,,,,,,,,,,#000000,,12.956911569936297,,41.81015500058999,-3.4916390239204276,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9739192203583841,1.0087809660135902,False,False,False,False,-0.34282825441539394,-0.339463666187372,False,False,False,False,-17886776,-6199005.875689558,False,False,False,False,2470308.7991649476,True,False,False,False
