date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_174,aVWAP_peak_164,aVWAP_valley_189,aVWAP_valley_176,aVWAP_valley_171,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_120,aVWAP_valley_101,aVWAP_valley_93,aVWAP_valley_83,aVWAP_valley_78,aVWAP_valley_61,aVWAP_valley_52,aVWAP_valley_45,aVWAP_OB_bull_61,aVWAP_OB_bear_164,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-03 00:00:00+00:00,8.475,10.3335,6.0,6.33,170333,,,,,,,,,,,,,,,,,,,,,,#000000,,7.207773031873465,,42.477783682554026,-34.180699509344365,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.18628018773852154,-0.01960317465573072,False,False,False,False,5981641,4859131.32864519,False,False,False,False,264734.0486444252,False,False,False,False
2022-06-10 00:00:00+00:00,8.6625,9.291,7.8015,7.95,56947,,,,,,,,,,,,,,,,,,,,,,#000000,,7.313888872013546,,45.8023789931236,-29.123656373932807,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.3428282336118663,0.1616125294780678,False,False,False,False,6038588,4946498.489486286,False,False,False,False,249342.4154115048,False,False,False,False
2022-06-17 00:00:00+00:00,9.15,9.15,7.827,8.4,82133,,,,,,,,,,,,,,,,,,,,,,#000000,,7.448172852656011,,48.845540413949145,-24.53104317480375,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.330861068444599,0.2462367989613334,False,False,False,False,6120721,5033477.934709525,False,False,False,False,236956.53278843037,False,False,False,False
2022-06-24 00:00:00+00:00,8.076,9.225,8.076,9.0,54163,,,,,,,,,,,,,,,,,,,,,,#000000,,7.501292620751753,,49.286552133256215,-22.562591147558397,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.3428282342036981,0.2945325165825158,False,False,False,False,6066558,5110002.383990301,False,False,False,False,223416.2711003985,False,False,False,False
2022-07-01 00:00:00+00:00,7.6245,8.64,7.2,8.055,41883,,,,,,,,,,,,,,,,,,,,,,#000000,,7.504532910745101,,48.937115593788604,-21.420298148250165,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9704606577660299,1.045836910363057,False,False,False,False,0.20110000353293153,0.24781626005772367,False,False,False,False,6024675,5177755.91110213,False,False,False,False,209969.3621299986,False,False,False,False
2022-07-08 00:00:00+00:00,8.01,8.55,7.446,7.5,29016,,,,,,,,,,,,,,,,,,,,,,#000000,,7.513877885750493,,49.28864387242096,-19.627804054510904,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9885746306091423,1.019673459091561,False,False,False,False,0.21576774782459424,0.23179200394115895,False,False,False,False,6053691,5242639.991761232,False,False,False,False,196565.40937962834,False,False,False,False
2022-07-15 00:00:00+00:00,9.15,9.225,7.956,8.07,42311,,,,,,,,,,,,,,,,,,,,,,#000000,,7.564155835749325,,51.15932422001528,-16.46061758737612,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.003840386753658,1.1331947135200662,False,False,False,False,0.3307489672618264,0.2812704856014927,False,True,False,False,6096002,5305851.992371511,False,False,False,False,185139.15683298922,False,False,False,False
2022-07-22 00:00:00+00:00,8.9115,10.032,8.775,9.057,60368,,,,,,,,,,,,,,,,,,,,,,#000000,,7.656897904949939,,52.09886467650401,-14.304509161087964,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9940927415940697,1.0851039027681018,False,False,False,False,0.3428282358280551,0.3120493607147739,False,False,False,False,6035634,5359909.91886251,False,False,False,False,175896.84891943447,False,False,False,False
2022-07-29 00:00:00+00:00,8.64,9.3,8.1,8.9715,38225,,,,,,,,,,,,,,,,,,,,,,#000000,,7.688331827749389,,52.312083258840445,-12.91521340188298,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9788518946415035,1.0401292321793103,False,False,False,False,0.18952619104964832,0.25078777588221113,False,False,True,False,5997409,5407132.073020842,False,False,False,False,165698.93418466157,False,False,False,False
2022-08-05 00:00:00+00:00,8.988,10.05,8.403,8.4885,85762,,,,,,,,,,,,,,,,,,,,,,#000000,,7.787159877739041,,52.98781808937745,-11.138072221027187,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9808012775585011,1.0200823456501036,False,False,False,False,0.25675059597689737,0.2537691859295542,False,False,False,False,6083171,5457209.0305748535,False,False,False,False,159777.67980061256,False,False,False,False
2022-08-12 00:00:00+00:00,9.84375,10.5045,9.084,9.3,206301,,,,,,,,,,,,,,,,,,,,,,#000000,,8.568523249686411,,54.67291911371005,-8.481143885899883,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0031046642007142,0.9853523535145796,False,False,False,False,0.34282821489785,0.2982987004137021,False,False,False,False,6289472,5518858.13942116,False,False,False,False,163223.85166723386,False,True,False,False
2022-08-19 00:00:00+00:00,8.46,10.05,8.25,9.675,63013,,,,,,,,,,,,,,,,,,,,,,#000000,,8.539823512736412,,53.54502559293136,-8.481143885899883,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0053588688688728,0.9795496107136398,False,False,False,False,0.10350123925259691,0.2008999698331495,False,False,False,False,6226459,5571273.017982556,False,False,False,False,155800.82561780914,False,False,False,False
2022-08-26 00:00:00+00:00,7.59,8.4555,7.35,8.25,33921,,,,,,,,,,,,,,,,,,,,,,#000000,,8.479309079516753,,51.50195370699154,-8.481143885899883,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.000079587767201,1.0046160904976582,False,False,False,False,-0.34282825441539394,-0.07096414229112222,False,False,False,False,6192538,5617292.646280144,False,False,False,False,146772.6903868603,False,False,False,False
2022-09-02 00:00:00+00:00,7.656,7.95,7.275,7.4745,29372,,,,,,,,,,,,,,,,,,,,,,#000000,,8.42915898961456,,50.148175072129696,-8.481143885899883,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9878123669858118,1.0361737141227834,False,False,False,False,-0.34282825441539394,-0.20689619835325807,False,False,False,False,6221910,5662079.116926059,False,False,False,False,138076.3429507966,False,False,False,False
2022-09-09 00:00:00+00:00,7.725,8.1,7.35,7.515,26844,,,,,,,,,,,,,,,,,,,,,,#000000,,8.392716402983469,,49.297714994745256,-8.481143885899883,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0013680463344856,1.0050161698931142,False,False,False,False,-0.30509434589017176,-0.2559952721217149,False,False,False,False,6248754,5705536.515672278,False,False,False,False,129836.91013962647,False,False,False,False
2022-09-16 00:00:00+00:00,7.686,8.332485,7.35,7.65,30846,,,,,,,,,,,,,,,,,,,,,,#000000,,8.358489729406568,,48.62800501932604,-8.481143885899883,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9967389435362896,1.0191855998522785,False,False,False,False,-0.2669700699709839,-0.26148267104634937,False,False,False,False,6217908,5743489.958955813,False,False,False,False,122504.25012928377,False,False,False,False
2022-09-23 00:00:00+00:00,6.93,7.65,6.582,7.65,54099,,,,,,,,,,,,,,,,,,,,,,#000000,,8.265507541954912,,46.97557044573434,-8.481143885899883,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.940221508497238,1.0590967695754323,False,False,False,False,-0.34282825441539394,-0.3021554627308717,False,False,False,False,6163809,5774624.702736864,False,False,False,False,117437.19456415164,False,False,False,False
2022-09-30 00:00:00+00:00,6.09,7.062,6.075,6.75,38355,,,,,,,,,,,,,,,,,,,,,,#000000,,8.184194609064557,,44.64021989181081,-8.481143885899883,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9245531272792572,1.0664255884473093,False,False,False,False,-0.34282825441539394,-0.3224918585731328,False,False,False,False,6125454,5800612.058089688,False,False,False,False,111579.25422606633,False,False,False,False
2022-10-07 00:00:00+00:00,5.2575,6.0,4.905,4.905,76893,,,,,,,,,,,,,,,,,,,,,,#000000,,7.973833555740558,,41.962502147304,-8.481143885899883,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9172664243928231,1.0835047844942456,False,False,False,False,-0.34282825441539394,-0.33266005649426333,False,False,False,False,6048561,5818978.64637934,False,False,False,False,109009.90206117253,False,False,False,False
2022-10-14 00:00:00+00:00,5.0685,5.4,4.80147,5.175,34930,,,,,,,,,,,,,,,,,,,,,,#000000,,7.881922089522248,,39.83146799149711,-2.132280016006092,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9321327553745786,1.0809580104207714,False,False,False,False,-0.34282825441539394,-0.3377441554548286,False,False,False,False,6013631,5833397.33924013,False,False,False,False,103522.50190849308,False,False,False,False
2022-10-21 00:00:00+00:00,4.734,5.9685,4.6515,5.4,44489,,,,,,,,,,,,,,,,,,,,,,#000000,,7.776110053418273,,37.92016443233773,-4.2564441719327775,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9239633310486635,1.0457505140507195,False,False,False,False,-0.3050106988200581,-0.32137742713744333,False,False,False,False,5969142,5843452.499296417,False,False,False,False,99149.64991527137,False,False,False,False
2022-10-28 00:00:00+00:00,3.7965,4.8,3.63,4.8,108587,,,,,,,,,,,,,,,,,,,,,,#000000,,7.469724665460065,,35.551486054514456,-6.780797335927083,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9280175756009306,1.0688808477642802,False,False,False,False,-0.34282825441539394,-0.3321028407764186,False,False,False,False,5860555,5844719.351200387,False,False,False,False,99848.71288451052,False,False,False,False
2022-11-04 00:00:00+00:00,3.774,5.91,3.75,3.9,298134,,,,,,,,,,,,,,,,,,,,,,#000000,,6.940735643298247,,33.83656675031617,-8.640928570863572,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9442605313250021,1.0079864272117853,False,False,False,False,-0.22162460143296625,-0.27686372110469243,False,False,False,False,5562421,5823808.36222258,False,False,False,False,114536.51193010234,False,False,False,False
2022-11-11 00:00:00+00:00,3.738,4.05,2.925,3.75,206726,,,,,,,,,,,,,,,,,3.5709999999999997,,,,3.5709999999999997,#000000,,5.76411164637561,,32.57247479597789,-10.064607516526983,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9680950360627919,1.0486211285532456,False,False,False,False,-0.34282825441539394,-0.3098459877600432,False,False,False,False,5355695,5789133.298354241,True,False,False,False,121365.3628982429,False,False,False,False
2022-11-18 00:00:00+00:00,5.034,5.832,3.3,3.885,227842,,,,,,,,,,,,,,,,,4.174463996428637,,,,4.174463996428637,#000000,,5.765715531194268,,34.729494222833196,-10.064607516526983,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9598068773187509,1.002512044429418,False,False,False,False,-0.16807105296966154,-0.23895852036485238,False,False,False,False,5583537,5773903.942920594,False,False,False,False,129252.52120207676,False,False,False,False
2022-11-25 00:00:00+00:00,4.908,5.9943,4.362,5.4,83025,,,,,,,,,,,,,,,,,4.321016653045925,,,,4.321016653045925,#000000,,5.436345169096088,,36.09186728466667,-10.064607516526983,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9656915552795323,1.0143582672566798,False,False,False,False,-0.022485814769581853,-0.1307221675672171,False,False,False,False,5500512,5753652.687889438,False,False,False,False,125828.2603722933,False,False,False,False
2022-12-02 00:00:00+00:00,5.328,5.8365,4.6995,4.842,89451,,,,,,,,,,,,,,,,,4.463506534122732,,,,4.463506534122732,#000000,,5.479103050210782,,37.974967158258984,-10.064607516526983,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9590912919264126,1.126870470463512,False,False,False,False,0.0514572357935813,-0.0396324658868179,False,False,False,False,5589963,5741527.525823553,False,False,False,False,123133.64849286416,False,False,False,False
2022-12-09 00:00:00+00:00,4.725,5.82,3.99,5.4,116122,,,,,,,,,,,,,,,,,4.524764646706288,,,,4.524764646706288,#000000,,5.424906462646545,,38.406501788193125,-10.064607516526983,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8856497998650915,1.0954241832144318,False,False,False,False,0.14716002661783964,0.05376378036551087,False,False,False,False,5473841,5721698.894281067,False,False,False,False,122614.26712302238,False,False,False,False
2022-12-16 00:00:00+00:00,5.25,5.55,4.5,4.725,82815,,,,,,,,,,,,,,,,,4.583870402031809,,,,4.583870402031809,#000000,,5.42484582057467,,39.8440297483817,-10.064607516526983,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8990892235384949,1.1000213028919898,False,False,False,False,0.2308028981455287,0.14228333925551978,False,False,False,False,5556656,5709473.494704692,False,False,False,False,119666.17326205775,False,False,False,False
2022-12-23 00:00:00+00:00,4.60425,5.55,4.5,5.43,55354,,,,,,,,,,,,,,,,,4.60320653636506,,,,4.60320653636506,#000000,,5.410192939593561,,39.887229821042034,-10.064607516526983,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8913877875268577,1.1025459862323426,False,False,False,False,0.2308028981455287,0.18654311870052426,False,False,False,False,5501302,5694053.383985826,False,False,False,False,114902.30857597939,False,False,False,False
2022-12-30 00:00:00+00:00,3.85125,5.0655,3.69,4.5,89174,,,,,,,,,,,,,,,,4.20225,4.565589956013041,,,,4.383919978006521,#000000,,4.804121342030204,,38.88853136589741,-10.064607516526983,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8931454433078703,1.0997487957075838,False,False,False,False,-1.8534118639179086e-08,0.09327155008320281,True,False,False,False,5412128,5673170.022209098,False,False,False,False,112996.50794072165,False,False,False,False
2023-01-06 00:00:00+00:00,4.1295,4.4925,3.7515,3.8445,25471,,,,,,,,,,,,,,,,4.184976065244887,4.5540784473042475,,,,4.3695272562745675,#000000,,4.783361358219667,,38.80112081622223,-10.064607516526983,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8864201613701145,1.1153869959668767,False,False,False,False,-0.09508758527309638,-0.0009080175949467834,False,False,False,False,5437599,5655720.316860275,False,False,False,False,106513.13698214968,False,False,False,False
2023-01-13 00:00:00+00:00,4.5285,4.95,4.05,4.053,49885,,,,,,,,,,,,,,,,4.283370743937276,4.551910719734077,,,,4.417640731835677,#000000,,4.793874182665415,,39.620589555769584,-10.064607516526983,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8787018216656365,1.1233083929658936,False,False,False,False,0.045346958891512856,0.022219470648283036,False,False,False,False,5487484,5643258.367463218,False,False,False,False,102318.46016865711,False,False,False,False
2023-01-20 00:00:00+00:00,5.6985,6.075,4.5795,4.8,184096,,,,,,,,,,,,,,,,4.8999509058417905,4.688707476108733,,,,4.794329190975262,#000000,,5.017896954213873,,42.47858147287967,-13.135967251673854,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8694817901736364,1.1110899266842713,False,False,False,False,0.3428281929627876,0.18252383180553533,False,False,False,False,5671580,5645356.266169647,False,False,False,False,108376.05571171956,False,False,False,False
2023-01-27 00:00:00+00:00,5.4735,6.2985,5.3115,5.55,59141,,,,,,,,,,,,,,,,5.01518933361454,4.735578078830542,,,,4.875383706222541,#000000,,5.118258793463611,,44.132523607239165,-11.391240888149277,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9113915223018514,1.0827741746398343,False,False,False,False,0.34282821040722034,0.26267602110637783,False,False,False,False,5612439,5642917.95015708,False,False,False,False,104729.01454788848,False,False,False,False
2023-02-03 00:00:00+00:00,5.5635,5.85,4.875,5.475,45990,,,,,,,,,,,,,,,,5.057181297478606,4.7598451788924265,,,,4.908513238185517,#000000,,5.111087862227945,,45.485027643820985,-9.95688642037306,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8866048026146504,1.1216776533289656,False,False,False,False,0.15776661014336577,0.21022131562487179,False,False,False,False,5658429,5644066.916812111,False,False,False,False,100377.97643323008,False,False,False,False
2023-02-10 00:00:00+00:00,5.3205,5.85,5.115,5.7,34373,,,,,,,,,,,,,,,,5.083328712638027,4.776876870833997,,,,4.930102791736012,#000000,,5.116205084874004,,45.99866511866474,-9.32364185129859,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8728195854977132,1.1422017233017694,False,False,False,False,0.20641171344864206,0.20831651453675692,False,False,False,False,5624056,5642584.62667788,False,False,False,False,95488.71891965748,False,False,False,False
2023-02-17 00:00:00+00:00,3.99,5.514,3.75,5.2125,283122,,,,,,,,,,,,,,,,4.839090518403842,4.714640715931218,,,,4.77686561716753,#000000,,4.813300385148723,,44.20761196376962,-9.32364185129859,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8557734310884881,1.138593091542575,False,False,False,False,-0.13073986211670335,0.038788326210026786,False,False,False,False,5340934,5620240.135812852,False,False,False,False,109387.48048116433,False,False,False,False
2023-02-24 00:00:00+00:00,3.53,3.95,3.5,3.92,73429,,,,,,,,,,,,,,,,4.73659095031142,4.669247699025096,,,,4.702919324668258,#000000,,4.716495109999206,,42.2941348804591,-9.32364185129859,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.872821846849516,1.1392401097232194,False,False,False,False,-0.34282825441539394,-0.1520199641026836,False,False,False,False,5267505,5594111.607234122,False,False,False,False,106723.8893344114,False,False,False,False
2023-03-03 00:00:00+00:00,3.31,3.742,3.1,3.6,118402,,,,,,,,,,,,,,,3.3840000000000003,4.570302609951583,4.5858370452933475,3.3840000000000003,,,4.180046551748311,#000000,,4.263008491646335,,40.629103188885836,-4.179470721834036,True,False,False,True,False,0.0,1.0,3.742,3.1,0.0,1,0.8621219343298019,1.1297197925718436,True,False,False,False,-0.34282825441539394,-0.24742410925903877,False,False,False,False,5149103,5561148.006698262,False,False,False,False,107588.93456889945,False,False,False,False
