date,Open,High,Low,Close,Volume,aVWAP_peak_866,aVWAP_peak_847,aVWAP_peak_797,aVWAP_peak_708,aVWAP_peak_672,aVWAP_peak_641,aVWAP_peak_622,aVWAP_peak_621,aVWAP_valley_855,aVWAP_valley_805,aVWAP_valley_750,aVWAP_valley_718,aVWAP_valley_702,aVWAP_valley_695,aVWAP_valley_665,aVWAP_valley_664,aVWAP_valley_663,aVWAP_valley_662,aVWAP_valley_636,aVWAP_valley_570,aVWAP_valley_535,aVWAP_valley_534,aVWAP_valley_504,aVWAP_valley_443,aVWAP_valley_406,aVWAP_valley_313,aVWAP_valley_246,aVWAP_OB_bull_570,aVWAP_OB_bull_406,aVWAP_OB_bull_246,aVWAP_OB_bear_672,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 18:00:00+00:00,1.255,1.265,1.245,1.265,905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.2829668679668678,,45.85699710214552,-12.03747401471913,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3973.0,-4318.725605606035,False,False,False,False,4252.5108113739325,False,False,False,False
2025-02-13 19:00:00+00:00,1.265,1.275,1.265,1.275,690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2827771288590384,,47.632060613747555,-9.826497220231502,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4663.0,-4179.474045829197,False,False,False,False,4197.278085616197,False,False,False,False
2025-02-13 20:00:00+00:00,1.275,1.285,1.26,1.265,5377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2812987311082895,,47.79067906514152,-9.106413799570994,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-714.0,-4125.7457660489,False,False,False,False,4215.568347854705,False,False,False,False
2025-02-14 15:00:00+00:00,1.27,1.275,1.255,1.275,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2805867957400363,,48.9912832764584,-7.390648714466714,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1986.0,-4030.990017738064,False,False,False,False,4192.071164167035,False,False,False,False
2025-02-14 16:00:00+00:00,1.275,1.28,1.255,1.265,2434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2799302393178953,,48.652918292283346,-7.177869958198329,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-448.0,-3975.4397849049155,False,False,False,False,4164.814246893127,False,False,False,False
2025-02-14 17:00:00+00:00,1.265,1.32,1.245,1.29,5245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2803979771328053,,51.158796476884866,-4.336616068153894,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4797.0,-3839.4329665342966,False,False,False,False,4181.561312832769,False,False,False,False
2025-02-14 18:00:00+00:00,1.29,1.31,1.285,1.305,1156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.2807886253146223,,54.23342579003407,-1.1349927330346006,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5953.0,-3687.612300386478,False,False,False,False,4134.653385502027,False,False,False,False
2025-02-14 19:00:00+00:00,1.31,1.315,1.295,1.305,3327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.2821019679454777,,56.28317866546687,1.00579776983853,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5953.0,-3538.1454430161452,False,False,False,False,4122.131627587267,False,False,False,False
2025-02-14 20:00:00+00:00,1.305,1.32,1.295,1.32,12552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.2953052792252222,,59.081720501470855,3.7938447396290584,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18505.0,-3196.3912501011664,False,False,False,False,4252.827261268085,False,False,False,False
2025-02-17 15:00:00+00:00,1.32,1.32,1.32,1.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.2953052792252222,,60.947415058806854,5.677768157328515,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18505.0,-2859.9355718050238,False,False,False,False,4186.891954891836,False,False,False,False
2025-02-17 16:00:00+00:00,1.32,1.32,1.32,1.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.2953052792252222,,62.19121143036418,7.019637238421858,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18505.0,-2528.696260614248,False,False,False,False,4121.978901327621,False,False,False,False
2025-02-17 17:00:00+00:00,1.32,1.32,1.32,1.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.2953052792252222,,63.02040901140239,8.035544563136995,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18505.0,-2202.592442620228,False,False,False,False,4058.072251694635,False,False,False,False
2025-02-17 18:00:00+00:00,1.32,1.32,1.32,1.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.2953052792252222,,63.57320739876121,8.851951925643775,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18505.0,-1881.544497773403,False,False,False,False,3995.156402831152,False,False,False,False
2025-02-17 19:00:00+00:00,1.32,1.32,1.32,1.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,1.2953052792252222,,63.941739657000426,9.541190921078467,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18505.0,-1565.4740404435827,False,False,False,False,3933.2159934849324,False,False,False,False
2025-02-17 20:00:00+00:00,1.32,1.32,1.32,1.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2953052792252222,,64.1874278291599,10.143584537263969,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18505.0,-1254.3039002816665,False,False,False,False,3872.2359005626854,False,False,False,False
2025-02-18 15:00:00+00:00,1.295,1.31,1.265,1.285,5618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,1.2886801496187479,,56.46220334890952,10.888523872977984,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12887.0,-1035.0588785718733,False,False,False,False,3899.302010631481,False,False,False,False
2025-02-18 16:00:00+00:00,1.285,1.305,1.27,1.295,1070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.2889581400498773,,53.38132870366233,8.1834692998832,True,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13957.0,-802.6238571986659,False,False,False,False,3855.43686317983,False,False,False,False
2025-02-18 17:00:00+00:00,1.295,1.305,1.275,1.275,2590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.2882945516937356,,48.31397114057835,3.671286715436331,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11367.0,-613.9475183273687,False,False,False,False,3835.8176870064995,False,False,False,False
2025-02-18 18:00:00+00:00,1.275,1.3,1.265,1.295,2027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.2881667306815254,,48.58758895414573,3.671286715436331,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13394.0,-396.7700374230684,False,False,False,False,3807.774001936631,False,False,False,False
2025-02-18 19:00:00+00:00,1.295,1.3,1.275,1.285,1225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.28809862322416,,47.2853522324293,2.828008687968861,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12169.0,-201.95189730798208,False,False,False,False,3767.7309941546673,False,False,False,False
2025-02-18 20:00:00+00:00,1.285,1.285,1.265,1.28,5968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.2853314705667627,,45.694623879889335,1.1855011434958271,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6201.0,-102.68132525669554,False,False,False,False,3801.843691919711,False,False,False,False
2025-02-19 15:00:00+00:00,1.245,1.27,1.23,1.265,146758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.2605858295990608,,42.640253847636316,-1.8162056589133186,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-140557.0,-2280.2676612992277,False,False,False,False,6018.218208324057,False,False,False,False
2025-02-19 16:00:00+00:00,1.265,1.27,1.265,1.265,8385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.2608792230250387,,40.604007159467635,-3.8368648309030675,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-140557.0,-4424.092968875984,False,False,False,False,6054.91249966787,False,False,False,False
2025-02-19 17:00:00+00:00,1.265,1.27,1.245,1.245,5237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.2606863800812809,,36.91000717752639,-7.373853924680844,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-145794.0,-6615.874473234496,False,False,False,False,6042.231685719531,False,False,False,False
2025-02-19 18:00:00+00:00,1.245,1.27,1.21,1.26,11630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.2585886538707078,,37.720739449671164,-7.373853924680844,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-134164.0,-8593.364791478922,False,False,False,False,6128.8637526076,False,False,False,False
2025-02-19 19:00:00+00:00,1.265,1.27,1.255,1.255,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.2586121963065837,,37.61002544438929,-7.373853924680844,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-134369.0,-10543.374639673046,False,False,False,False,6037.020903729962,False,False,False,False
2025-02-19 20:00:00+00:00,1.255,1.26,1.245,1.255,8020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.258662554070473,,37.5362161075347,-7.407432157235839,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-134369.0,-12463.151777042456,False,False,False,False,6067.764765687637,False,False,False,False
2025-02-20 15:00:00+00:00,1.28,1.32,1.27,1.305,5066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,1.2604712673062806,,45.541467474171185,-9.878354412636838,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-129303.0,-14274.62229212707,False,False,False,False,6052.233529010309,False,False,False,False
2025-02-20 16:00:00+00:00,1.305,1.31,1.275,1.305,3247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2613814878188738,,50.87830171859551,-5.091031614192914,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-129303.0,-16058.007993024325,False,False,False,False,6008.741536312475,False,False,False,False
2025-02-20 17:00:00+00:00,1.305,1.32,1.295,1.295,3036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2622848985460822,,52.610273793048265,-3.6451707393013493,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-132339.0,-17860.814070651853,False,False,False,False,5962.652520245615,False,False,False,False
2025-02-20 18:00:00+00:00,1.295,1.295,1.265,1.285,2261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2625622510212224,,52.06387771788968,-3.6451707393013493,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-134600.0,-19670.72393002159,False,False,False,False,5905.262558691419,False,False,False,False
2025-02-20 19:00:00+00:00,1.285,1.3,1.275,1.295,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2629035875159782,,53.21744951809213,-2.8831872032893955,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-132620.0,-21421.875496998,False,False,False,False,5844.405774835738,False,False,False,False
2025-02-20 20:00:00+00:00,1.295,1.32,1.295,1.315,6856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2648171173936948,,56.54897909016479,0.4503129955730927,True,False,True,False,True,0.037758822950237914,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125764.0,-23039.58285363369,False,False,False,False,5860.089406233634,False,False,False,False
2025-02-21 15:00:00+00:00,1.315,1.325,1.295,1.315,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,1.2649168967732436,,58.7699988048799,2.6944385837458498,True,False,True,False,True,0.037758822950237914,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-125764.0,-24632.20947605797,False,False,False,False,5775.018252648616,False,False,False,False
