date,Close,High,Low,Open,Volume,aVWAP_peak_178,aVWAP_peak_166,aVWAP_peak_160,aVWAP_peak_144,aVWAP_peak_125,aVWAP_valley_168,aVWAP_valley_159,aVWAP_valley_152,aVWAP_valley_138,aVWAP_valley_133,aVWAP_valley_125,aVWAP_valley_114,aVWAP_valley_108,aVWAP_valley_89,aVWAP_valley_83,aVWAP_valley_74,aVWAP_valley_65,aVWAP_valley_41,aVWAP_OB_bear_144,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-22 00:00:00+00:00,12.9309097098,13.4385146204,12.8931647293,12.9309097098,28555,,,,,,,,,,,,,,,,,,,,,,#000000,,13.77423526032773,,55.77208936492775,-40.32354817251925,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.17361500549736406,-0.1557126441940414,False,False,False,False,319002,255483.32403031277,False,False,False,False,59235.20410599948,False,False,False,False
2022-04-29 00:00:00+00:00,12.9244019546,13.1001113467,12.3968182353,12.6445684782,41311,,,,,,,,,,,,,,,,,,,,,,#000000,,13.253912218648356,,53.051987803454395,-40.32354817251925,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.24927044930471767,False,False,False,False,277691,257128.33706510442,False,False,False,False,57907.485283332855,False,False,False,False
2022-05-06 00:00:00+00:00,13.4025267338,13.8289799363,12.9374174651,12.9959872625,23556,,,,,,,,,,,,,,,,,,,,,,#000000,,13.353221200092754,,53.13750739480575,-40.32354817251925,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.07972851222433273,-0.1644994807645252,False,False,False,False,301247,260396.38617139298,False,False,False,False,55362.93081790079,False,False,False,False
2022-05-13 00:00:00+00:00,13.353913802,13.4254991099,12.787739094,13.1196346125,38722,,,,,,,,,,,,,,,,,,,,,,#000000,,13.369126852476642,,52.98236386124129,-40.32354817251925,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19097532896011268,-0.17773740486231893,False,False,False,False,262525,260554.0612698083,False,False,False,False,54130.26927583407,False,False,False,False
2022-05-20 00:00:00+00:00,13.5881929915,13.7957903845,13.1716966546,13.2953440046,41283,,,,,,,,,,,,,,,,,,,,,,#000000,,13.42689681517267,,53.795911972641456,-39.230169313844115,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.03991031631623069,-0.1088238605892748,False,False,False,False,303808,263758.056731304,False,False,False,False,53178.619699846364,False,False,False,False
2022-05-27 00:00:00+00:00,14.3749155254,14.388646889,13.7899334047,13.7899334047,68866,,,,,,,,,,,,,,,,,,,,,,#000000,,13.610274518965756,,56.86493215806705,-33.30519465859067,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.20172728602678486,0.04645171271875503,False,False,False,False,372674,271825.904380837,False,False,False,False,54340.64787022811,False,False,False,False
2022-06-03 00:00:00+00:00,14.2584917837,14.2840021844,13.9916738179,14.1478599442,34179,,,,,,,,,,,,,,,,,,,,,,#000000,,13.666436947376802,,58.49818971315487,-28.947007503574497,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.3358340769409487,0.19114289482985186,False,False,False,False,338495,276764.3559081824,False,False,False,False,52847.19247243344,False,False,False,False
2022-06-10 00:00:00+00:00,12.7779123836,14.5155481167,12.7162188637,14.388646889,201694,,,,,,,,,,,,,,,,,,,,,,#000000,,13.488126295751352,,54.43867629333714,-28.947007503574497,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.08223854623149826,0.13669072053067505,False,False,False,False,136801,266396.6999149837,False,False,False,False,63872.881918919855,False,False,False,False
2022-06-17 00:00:00+00:00,11.9480434323,12.6608378664,11.9091921334,12.4623513308,53518,,,,,,,,,,,,,,,,,,,,,,#000000,,13.33408925652836,,49.64951868011777,-28.947007503574497,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.10306876694235945,False,False,False,False,83283,252832.72214350346,False,False,False,False,63105.8536286295,False,False,False,False
2022-06-24 00:00:00+00:00,11.7790370281,12.1304558124,11.3690484465,12.0263317281,20648,,,,,,,,,,,,,,,,,,,,,,#000000,,13.267863024446646,,45.889028955897835,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2229485106788767,False,False,False,False,62635,238744.00198472544,False,False,False,False,59960.8274339162,False,False,False,False
2022-07-01 00:00:00+00:00,11.4276182438,12.1434713229,11.3300019149,12.071886015,12850,,,,,,,,,,,,,,,,,,,,,,#000000,,13.226713565627682,,42.51825745055354,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.28288838254713533,False,False,False,False,49785,224747.03887474578,False,False,False,False,56471.13651288537,False,False,False,False
2022-07-08 00:00:00+00:00,11.7623771746,11.7985602939,11.1738157885,11.258416607,10391,,,,,,,,,,,,,,,,,,,,,,#000000,,12.790154285582949,,41.29358322827994,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.31285831848126466,False,False,False,False,60176,212556.59155069053,False,False,False,False,53057.793067486455,False,False,False,False
2022-07-15 00:00:00+00:00,11.6190113261,11.6190113261,11.3755562017,11.5252996503,10888,,,,,,,,,,,,,,,,,,,,,,#000000,,12.759981773307684,,40.11275363003581,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.33973215914747046,-0.32629523881436756,False,False,False,False,49288,200462.62180619492,False,False,False,False,49934.104692117086,False,False,False,False
2022-07-22 00:00:00+00:00,12.4234349543,12.5469521493,11.8303832171,11.8376068255,94665,,,,,,,,,,,,,,,,,,,,,,#000000,,12.81368909207755,,41.85757677708496,-28.947007503574497,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9024417248957277,1.0017161763439653,False,False,False,False,-0.15641491323229464,-0.24135507602333112,False,False,False,False,143953,196276.72389462494,False,False,False,False,53247.50434455286,False,False,False,False
2022-07-29 00:00:00+00:00,12.8983709335,12.8983709335,12.1921493323,12.3126729598,66655,,,,,,,,,,,,,,,,,,,,,,#000000,,12.841729206779627,,44.38802486552245,-28.117381178134075,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9410258634205918,0.9600628355020225,False,False,False,False,-0.06649306178280187,-0.15392406890306648,False,False,False,False,210608,197338.2999024305,False,False,False,False,54240.65217088228,False,False,False,False
2022-08-05 00:00:00+00:00,12.982971752,12.982971752,12.6055219466,12.8723399125,33525,,,,,,,,,,,,,,,,,,,,,,#000000,,12.85997953399969,,46.4165646353991,-24.719652424641094,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9449814199157831,0.9811423645305115,False,False,False,False,-0.004422070259351827,-0.07917306958120915,False,False,False,False,244133,200804.57398373194,False,False,False,False,52706.15941748359,False,False,False,False
2022-08-12 00:00:00+00:00,13.0486350026,13.1506115276,12.787739094,12.9309097098,8879,,,,,,,,,,,,,,,,,,,,,,#000000,,12.787453906367082,,48.044149243671235,-21.802537642489455,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9455566430645654,1.0064170872839788,False,False,False,False,0.13031557525594056,0.025571252837365707,False,False,False,False,253012,204671.79072567774,False,False,False,False,49459.70316433666,False,False,False,False
2022-08-19 00:00:00+00:00,12.4558435756,12.6966305203,12.4558435756,12.6327894412,8846,,,,,,,,,,,,,,,,,,,,,,#000000,,12.728980895107957,,47.55638592993518,-21.019574490472692,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9104275126437587,1.0183382007928168,False,False,False,False,0.15638626237943382,0.09097875760839977,False,False,False,False,244166,207597.28770896085,False,False,False,False,46451.28070771913,False,False,False,False
2022-08-26 00:00:00+00:00,11.9524036283,12.324126609,11.9524036283,12.2606109176,5550,,,,,,,,,,,,,,,,,,,,,,#000000,,12.682432421649633,,45.99507361572831,-21.019574490472692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9086573470990529,1.0296988406848437,False,False,False,False,-0.03981567476677904,0.025581541420810365,False,False,False,False,238616,209894.97010088968,False,False,False,False,43421.55621085105,False,False,False,False
2022-09-02 00:00:00+00:00,11.0171090418,11.7559344969,11.0171090418,11.753006007,13283,,,,,,,,,,,,,,,,,,,,,,#000000,,12.529415666374007,,43.024986784204025,-21.019574490472692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8313847717435681,1.0789362242650784,False,False,False,False,-0.34282825441539394,-0.15862335649729178,False,False,False,False,225333,211038.52787119415,False,False,False,False,41189.07056560282,False,False,False,False
2022-09-09 00:00:00+00:00,10.9507950156,10.9525521095,10.5881178148,10.8939823122,8324,,,,,,,,,,,,,,,,,,,,,,#000000,,12.445047442368619,,40.785702212590316,-21.019574490472692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8225324475719943,1.1079674021442278,False,False,False,False,-0.34282825441539394,-0.2507258054563429,False,False,False,False,217009,211480.7850659205,False,False,False,False,38754.62089407669,False,False,False,False
2022-09-16 00:00:00+00:00,10.4156623003,11.0338990503,10.3212998489,11.0046141517,6396,,,,,,,,,,,,,,,,,,,,,,#000000,,12.384005893635313,,38.27117423313064,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7815129901949486,1.1444910219623343,False,False,False,False,-0.34282825441539394,-0.2967770299358684,False,False,False,False,210613,211416.50469066712,False,False,False,False,36357.68601303398,False,False,False,False
2022-09-23 00:00:00+00:00,9.5421263112,10.2503653165,9.5208459514,10.1716214779,8574,,,,,,,,,,,,,,,,,,,,,,#000000,,12.27573936556929,,35.220135514902665,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7295581513466759,1.1779491845686558,False,False,False,False,-0.34282825441539394,-0.31980264217563115,False,False,False,False,202039,210721.87471358068,False,False,False,False,34299.63519725368,False,False,False,False
2022-09-30 00:00:00+00:00,9.176585698,9.5273537067,9.1108573698,9.3711675804,7220,,,,,,,,,,,,,,,,,,,,,,#000000,,11.283518722862647,,32.583584154859736,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7086688424377059,1.1862772248537947,False,False,False,False,-0.34282825441539394,-0.3313154482955125,False,False,False,False,194819,209543.8839940562,False,False,False,False,32293.736293753405,False,False,False,False
2022-10-07 00:00:00+00:00,9.3581520698,9.7746484067,9.3321210488,9.338628804,7620,,,,,,,,,,,,,,,,,,,,,,#000000,,11.240280277995106,,31.333457294817222,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7748661006885852,1.159061039034368,False,False,False,False,-0.29598929951156366,-0.31365237390353806,False,False,False,False,202439,209017.59629079278,False,False,False,False,30466.052123845748,False,False,False,False
2022-10-14 00:00:00+00:00,9.3256132935,9.4619507663,9.1173651251,9.3711675804,23264,,,,,,,,,,,,,,,,,,,,,,#000000,,11.043491915799798,,30.394438799788034,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7699472590984713,1.1187848966364409,False,False,False,False,-0.34282825441539394,-0.328240314159466,False,False,False,False,179175,206807.0336025859,False,False,False,False,29932.566781338654,False,False,False,False
2022-10-21 00:00:00+00:00,9.4329912554,9.5213014943,9.2460885242,9.436245133,2374,,,,,,,,,,,,,,,,,,,,,,#000000,,11.029749840450505,,30.1309858516988,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7537523610081623,1.1426551717500362,False,False,False,False,-0.32178029660392743,-0.32501030538169673,False,False,False,True,181549,204936.0681505425,False,False,False,False,27891.191464202457,False,False,False,False
2022-10-28 00:00:00+00:00,9.3012742888,9.6640165672,9.2344396423,9.3223594159,9775,,,,,,,,,,,,,,,,,,,,,,#000000,,10.976391493782506,,29.729117643153558,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7781189319041543,1.116841909250298,False,False,False,False,-0.30187640908025865,-0.3134433572309777,True,False,False,False,171774,202479.6186579097,False,False,False,False,26549.251355743014,False,False,False,False
2022-11-04 00:00:00+00:00,9.3388240367,9.3679137027,8.9286402224,9.2410124751,3123,,,,,,,,,,,,,,,,,,9.211792653933333,,,9.211792653933333,#000000,,10.184822695893848,,29.598700826106338,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7219004019385543,1.1824076497147735,False,False,False,False,-0.34282825441539394,-0.3281358058231858,False,False,False,False,174897,200436.46172028678,False,False,False,False,24813.97347753983,False,False,False,False
2022-11-11 00:00:00+00:00,10.5746467614,10.5881178148,9.5989390146,9.5989390146,12533,,,,,,,,,,,,,,,,,,10.046025303998421,,,10.046025303998421,#000000,,10.41829912407543,,33.8169524878893,-21.019574490472692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7641613226540044,1.0936339042647738,False,False,False,False,0.05466821351911198,-0.1367337961520369,False,False,False,False,187430,199473.02011137665,False,False,False,False,23904.2717384628,False,False,False,False
2022-11-18 00:00:00+00:00,10.211318785,10.6434337345,10.1651137226,10.6141488358,8169,,,,,,,,,,,,,,,,,,10.146806629029909,,,10.146806629029909,#000000,,10.457035689758083,,36.03179946997929,-21.019574490472692,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7727935979574104,1.1128223250616394,False,False,False,False,0.2153090574156332,0.039287630631798146,False,False,False,False,179261,197975.83343645986,False,False,False,False,22738.696054132222,False,False,False,False
2022-11-25 00:00:00+00:00,10.6759725108,10.692241899,10.0577357607,10.1065439252,7985,,,,,,,,,,,,,,,,,,10.229269788550303,,,10.229269788550303,#000000,,10.492960765910013,,38.939950873104685,-20.261777026275013,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7396821377032687,1.157898977790895,False,False,False,False,0.3256551473590298,0.18247138899541396,False,False,False,False,187246,197181.03095968504,False,False,False,False,21645.82967975206,False,False,False,False
2022-12-02 00:00:00+00:00,10.8404885639,10.9785831306,10.4970092411,10.6076410805,17913,,,,,,,,,,,,,,,,,,10.424801223583708,,,10.424801223583708,#000000,,10.589788752487577,,41.466759818220766,-17.52359394007928,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.760436734864316,1.139398078017618,False,False,False,False,0.34282820781906803,0.262649798407241,False,False,False,False,205159,197771.99162933798,False,False,False,False,21369.323777548205,False,False,False,False
2022-12-09 00:00:00+00:00,10.5588979936,10.7833504727,10.3863774016,10.7508116964,14166,,,,,,,,,,,,,,,,,,10.458372530302189,,,10.458372530302189,#000000,,10.612743776862759,,42.57652522014526,-16.172211229334984,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8104209462570389,1.1748558743480062,False,False,False,False,0.2730918446414511,0.26787082152434605,False,False,False,False,190993,197269.84410123888,False,False,False,False,20835.744238470557,False,False,False,False
2022-12-16 00:00:00+00:00,10.8533739193,10.9850908859,10.5393096503,10.5423032177,16245,,,,,,,,,,,,,,,,,,10.526126379127573,,,10.526126379127573,#000000,,10.473368311207548,,44.2118685239058,-14.304613503410557,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8683716594915536,1.0528564801051934,False,False,False,False,0.34282820852364954,0.30534951502399776,False,False,False,False,207238,198008.22601966563,False,False,False,False,20495.68910969496,False,False,False,False
2022-12-23 00:00:00+00:00,10.8837242352,10.899129365,10.5165325069,10.7117651648,17186,,,,,,,,,,,,,,,,,,10.56856789776561,,,10.56856789776561,#000000,,10.50629668583236,,45.467479581108435,-12.806778852252648,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8997233482761231,1.0243955847717678,False,False,False,False,0.3180758852379807,0.31171270013098923,False,False,False,False,224424,199964.9500182089,False,False,False,False,20250.526953421257,False,False,False,False
2022-12-30 00:00:00+00:00,10.6714415459,10.8529139755,10.5294062487,10.8529139755,17885,,,,,,,,,,,,,,,,,,10.586579322916789,,,10.586579322916789,#000000,,10.52009948669119,,45.7739990283295,-12.20228446015821,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.897998233967888,1.027137117707812,False,False,False,False,0.31056246098883744,0.31113758055991336,False,False,False,False,206539,200451.91668352677,False,False,False,False,20075.30273464931,False,False,False,False
2023-01-06 00:00:00+00:00,10.7260527312,10.7260527312,10.40616521,10.6065089236,6112,,,,,,,,,,,,,,,,,,10.58823402886541,,,10.58823402886541,#000000,,10.521324585951849,,46.16983411194987,-11.475330110997035,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.898128937120938,1.0123093920291544,False,False,False,False,0.2552102847044668,0.2831739326321901,False,False,False,False,212651,201355.55248474702,False,False,False,False,19040.984013564175,False,False,False,False
2023-01-13 00:00:00+00:00,10.899129365,10.9145344949,10.7219703718,10.8066985859,6453,,,,,,,,,,,,,,,,,,10.601212623559924,,,10.601212623559924,#000000,,10.53510423562725,,47.02381440670068,-10.295082984952188,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9151600753192469,0.996379619825882,False,False,False,False,0.3428281522168373,0.3130010424245137,False,False,False,False,219104,202670.2523006917,False,False,False,False,18108.540753300163,False,False,False,False
2023-01-20 00:00:00+00:00,11.0304580969,11.0304580969,10.8144011509,10.899129365,10995,,,,,,,,,,,,,,,,,,10.629517349335762,,,10.629517349335762,#000000,,10.564924804763312,,48.067305521457726,-8.944501976079337,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8991935270892363,1.0415459178383748,False,False,False,False,0.34282811912086447,0.3279145807726891,False,False,False,False,230099,204702.01138952936,False,False,False,False,17581.611808611262,False,False,False,False
2023-01-27 00:00:00+00:00,11.0492523553,11.1379088776,10.8683191053,11.0531806635,41444,,,,,,,,,,,,,,,,,,10.718973066602466,,,10.718973066602466,#000000,,10.657885242103044,,48.87684849775303,-7.834555688968756,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8717145729596526,1.062015394581014,False,False,False,False,0.34282813649980765,0.33537135863624834,False,False,False,False,271543,209653.1957310457,False,False,False,False,19349.196119084503,False,False,False,False
2023-02-03 00:00:00+00:00,11.5402138435,11.7001961169,10.8568422836,10.9376421896,31593,,,,,,,,,,,,,,,,,,10.815448299548294,,,10.815448299548294,#000000,,10.9212980912002,,51.041344683547784,-5.45356841307418,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8442043690274289,1.0238427171348081,False,False,False,False,0.3428281504503673,0.3390997545433078,False,False,False,False,303136,216577.8478991164,False,False,False,False,20256.144554707873,False,False,False,False
2023-02-10 00:00:00+00:00,11.3139895117,11.4999294289,11.2975830484,11.4382318839,5360,,,,,,,,,,,,,,,,,,10.82914812119343,,,10.82914812119343,#000000,,10.932589566643927,,51.73461928377285,-4.530973259556525,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.859375360203104,1.0489740049420078,False,False,False,False,0.34282816546326106,0.34096396000328444,False,False,False,False,297776,222592.52583251518,False,False,False,False,19152.726439544327,False,False,False,False
2023-02-17 00:00:00+00:00,11.1885147291,11.3351715653,11.1571652899,11.2688524813,8940,,,,,,,,,,,,,,,,,,10.844877099786032,,,10.844877099786032,#000000,,10.938546338578869,,51.764446426085335,-4.229303856985098,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8831617079960333,1.055498573547065,False,False,False,False,0.21217857712586372,0.2765712685645741,False,False,True,False,288836,227499.44984492147,False,False,False,False,18396.228184763266,False,False,False,False
2023-02-24 00:00:00+00:00,11.4297590625,11.4460114745,11.0867638465,11.1687191373,13605,,,,,,,,,,,,,,,,,,10.871891498558632,,,10.871891498558632,#000000,,10.959282668592358,,52.59826741044052,-3.139300879028106,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9057542427598686,1.0282084301593697,False,False,False,False,0.2289983275818078,0.25278479807319093,False,False,False,False,302441,233050.6757823347,False,False,False,False,18041.32239329932,False,False,False,False
2023-03-03 00:00:00+00:00,11.8366085417,11.8388422855,11.3535806954,11.4845242991,11374,,,,,,,,,,,,,,,,,,10.908333288026618,,,10.908333288026618,#000000,,11.259102456555082,,54.442131655878484,-1.1104841161382026,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9850879029917419,0.966283637252917,False,False,False,False,0.34282818251405295,0.29780649029362194,False,False,False,False,313815,239033.2183169766,False,False,False,False,17547.446660462334,False,False,False,False
2023-03-10 00:00:00+00:00,11.2760928923,11.8388422855,11.2572986339,11.8388422855,26588,,,,,,,,,,,,,,,,,,10.960909864453138,,,10.960909864453138,#000000,,11.374944451837708,,53.6572637130135,-1.1104841161382026,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.007084506440233,0.906605778938869,False,False,False,False,0.3085916845504541,0.30319908742203805,False,False,False,False,287227,242603.1280712746,False,False,False,False,18217.117278205864,False,False,False,False
