date,Close,High,Low,Open,Volume,aVWAP_peak_110,aVWAP_peak_103,aVWAP_valley_124,aVWAP_valley_109,aVWAP_valley_99,aVWAP_valley_93,aVWAP_valley_86,aVWAP_valley_78,aVWAP_valley_70,aVWAP_valley_45,aVWAP_valley_36,aVWAP_valley_10,aVWAP_OB_bull_124,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-12-16 00:00:00+00:00,21.2711534786,21.9417945093,20.3652423575,21.9417945093,935,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,935.0,False,False,False,False
2022-12-23 00:00:00+00:00,21.1368000507,21.3614154205,21.0733914696,21.240142178,2348,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2348,-173.92592592592592,False,False,False,False,1039.6666666666667,False,False,False,False
2022-12-30 00:00:00+00:00,21.061033568,21.1607210142,20.9157102673,21.075990182,2408,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4756,-513.3388203017832,False,False,False,False,1141.0246913580247,False,False,False,False
2023-01-06 00:00:00+00:00,21.1677485887,21.2649199897,20.924733326,21.0392567629,4219,,,,,,,,,,,,,,,,#000000,,,,10.354297247676255,-40.21195338305604,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-537,-515.0915002794289,False,False,False,False,1369.0228623685414,False,False,False,False
2023-01-13 00:00:00+00:00,21.4988254336,21.5252005282,21.1759040456,21.4297643307,2604,,,,,,,,,,,,,,,,#000000,,,,27.704246407952027,-24.235517540532072,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2067,-323.82546322169344,False,False,False,False,1460.502650341242,False,False,False,False
2023-01-20 00:00:00+00:00,21.3851695985,21.5252005282,21.199329294,21.4991724743,1881,,,,,,,,,,,,,,,,#000000,,,,36.69859010926608,-16.754339332592295,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,186,-286.0606140941606,False,False,False,False,1491.6506021678167,False,False,False,False
2023-01-27 00:00:00+00:00,21.6380755217,21.7507769948,21.4708886558,21.5859326538,2603,,,,,,,,,,,,,,,,#000000,,,,46.44887351974849,-8.64183985445628,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2789,-58.278346383482045,False,False,False,False,1573.9727797850155,False,False,False,False
2023-02-03 00:00:00+00:00,21.9151875349,22.1151697486,21.4471163666,21.551228582,2927,,,,,,,,,,,,,,,,#000000,,21.82582455003333,,55.50421267619555,-1.2561004848581732,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5716,369.44597557084995,False,False,False,False,1674.1970183194587,False,False,False,False
2023-02-10 00:00:00+00:00,21.756676687,22.0370855871,21.6987208871,22.0370855871,5260,,,,,,,,,,,,,,,,#000000,,21.829038996854962,,58.99750590814408,0.8734958298033959,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,456,375.857384787824,False,False,False,False,1939.8120539994989,False,False,False,False
2023-02-17 00:00:00+00:00,21.6975062446,21.9937054973,21.6726928333,21.9242973538,3911,,,,,,,,,,,,,,,,#000000,,21.815761767657516,,60.51363617663502,1.3895699294124881,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3121519336520905,0.3121519336520905,False,False,False,False,-3455,92.09017109983705,False,False,False,False,2085.825975925462,False,False,False,False
2023-02-24 00:00:00+00:00,21.2951992924,21.5165245102,20.5361344821,21.4904964564,8671,,,,,,,,,,,,21.115952761566664,,,21.115952761566664,#000000,,21.319773103318486,,56.64869976844818,1.3895699294124881,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.015338160381651728,False,False,False,False,-12126,-812.9535452779286,False,False,False,False,2573.6166443754278,False,False,False,False
2023-03-03 00:00:00+00:00,21.5580826362,21.5772566358,21.2041878641,21.3776214629,12102,,,,,,,,,,,,21.308529286216338,,,21.308529286216338,#000000,,21.401871420019315,,56.29085604495042,1.3895699294124881,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.04425570807398297,-0.02979693422781735,False,False,False,False,-24,-754.512541924008,False,False,False,False,3279.422818866137,False,False,False,False
2023-03-10 00:00:00+00:00,20.9665517325,21.6032846897,20.9665517325,21.6032846897,7403,,,,,,,,,,,,21.274443002282794,,,21.274443002282794,#000000,,21.355747000190917,,51.656590502683486,1.3895699294124881,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.12789593116560918,-0.07884643269671326,False,False,False,False,-7427,-1248.7708721518593,False,False,False,False,3584.872980431608,False,False,False,False
2023-03-17 00:00:00+00:00,21.2419285422,22.2626620537,21.0219914872,21.0219914872,5868,,,,,,,,,,,,21.314848448680053,,,21.314848448680053,#000000,,21.423297456622645,,50.42262418170973,11.619249139666536,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.15430586294236287,0.0377297151228248,False,False,False,False,-1559,-1271.750807548018,False,False,False,False,3753.993500399637,False,False,False,False
2023-03-24 00:00:00+00:00,21.3992247476,21.4710621762,21.2727284059,21.366082359,2287,,,,,,,,,,,,21.319012944130495,,,21.319012944130495,#000000,,21.41170763458268,,50.58066448187786,11.619249139666536,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.05906035906835471,-0.010665321972764954,False,False,False,False,728,-1123.6211181000167,False,False,False,False,3645.327315184849,False,False,False,False
2023-03-31 00:00:00+00:00,21.7957187678,21.7957187678,21.3585342234,21.4557923846,4604,,,,,,,,,,,,21.356238327413795,,,21.356238327413795,#000000,,21.45139099396295,,52.89596595215252,11.619249139666536,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.10231528013826927,0.045824979082752154,False,False,False,False,5332,-645.4269612037193,False,False,False,False,3716.3401066526376,False,False,False,False
2023-04-07 00:00:00+00:00,21.8599213006,21.9416493896,21.7681290307,21.8405737806,2700,,,,,,,,,,,,21.38719710511043,,,21.38719710511043,#000000,,21.486709625259845,,54.86322168344639,11.619249139666536,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3314173319245989,0.18862115550367553,False,False,False,False,8032,-2.654593707147569,False,False,False,False,3641.055654307998,False,False,False,False
2023-04-14 00:00:00+00:00,21.9100686843,21.959695507,21.7701245148,21.803093383,4890,,,,,,,,,,,,21.436854492991994,,,21.436854492991994,#000000,,21.537019936775454,,56.518219965475396,11.619249139666536,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34019615114076146,0.2644086533222185,False,False,False,False,12922,954.7272280489374,False,False,False,False,3733.5700502851832,False,False,False,False
2023-04-21 00:00:00+00:00,21.9329733717,21.9329733717,21.8982692999,21.9122376888,200,,,,,,,,,,,,21.438843413894098,,,21.438843413894098,#000000,,21.538973575953182,,57.818697663930806,11.619249139666536,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428281711291792,0.30361841222569885,False,False,False,False,13122,1856.006692637905,False,False,False,False,3471.8241206344287,False,False,False,False
2023-04-28 00:00:00+00:00,22.0111442934,22.0111442934,21.6577700824,21.9329733717,3800,,,,,,,,,,,,21.471725584445057,,,21.471725584445057,#000000,,21.56929113955748,,59.15989896822551,11.619249139666536,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.276608052791056,0.2901132325083774,False,False,False,False,16922,2972.006196886949,False,False,False,False,3496.133445031878,False,False,False,False
2023-05-05 00:00:00+00:00,21.9522341315,22.0431587996,21.741667176,22.0431587996,1283,,,,,,,,,,,,21.482231930111624,,,21.482231930111624,#000000,,21.578777397290423,,59.59887717916495,11.619249139666536,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.31581010388667036,0.3029616681975239,False,False,False,False,15639,3910.3020341545825,False,False,False,False,3332.197634288776,False,False,False,False
2023-05-12 00:00:00+00:00,21.873195608,21.9676774435,21.8722412461,21.9245576343,800,,,,,,,,,,,,21.48841621816351,,,21.48841621816351,#000000,,21.584236109129467,,59.21706011469125,11.619249139666536,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.34282813778397764,0.32289490299075074,False,False,False,False,14839,4719.835216809799,False,False,False,False,3144.627439156274,False,False,False,False
2023-05-19 00:00:00+00:00,22.0484511706,22.0543508628,21.837884215,21.9006118248,0,,,,,,,,,,,,21.48841621816351,,,21.48841621816351,#000000,,21.584236109129467,,59.98152728969691,11.619249139666536,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.3428281254309361,0.3328615142108434,False,False,False,False,14839,5469.402978527592,False,False,False,False,2911.692073292846,False,False,False,False
2023-05-26 00:00:00+00:00,22.0574742292,22.1064937307,21.8548892102,22.1064937307,500,,,,,,,,,,,,21.493114896261094,,,21.493114896261094,#000000,,21.588732659951564,,60.579563895968775,11.619249139666536,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.34282813275604596,0.3378448234834447,False,False,False,False,15339,6200.4842393774,False,False,False,False,2733.0482160118945,False,False,False,False
2023-06-02 00:00:00+00:00,22.3251293829,22.3580982511,22.054437623,22.0566066275,400,,,,,,,,,,,,21.498539509093398,,,21.498539509093398,#000000,,21.59446717267654,,62.434486401875134,3.8837258392985987,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.34282813669028184,0.34033648008686324,False,False,False,False,15739,6907.040962386482,False,False,False,False,2560.229829640643,False,False,False,False
2023-06-09 00:00:00+00:00,22.3617421787,22.3617421787,22.2638766962,22.3109007135,4,,,,,,,,,,,,21.49859935783544,,,21.49859935783544,#000000,,21.59453162679803,,63.93767115831224,5.719831196160946,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.3428280995802442,0.3415822898335537,False,False,False,False,15743,7561.556446654149,False,False,False,False,2370.879471889484,False,False,False,False
2023-06-16 00:00:00+00:00,22.8069954197,22.9307154357,22.540294628,22.540294628,890,,,,,,,,,,,,21.518493242182366,,,21.518493242182366,#000000,,21.90273358507335,,66.8387167379339,8.84552192975623,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1953630276153702,0.8824993323239093,False,False,False,False,0.34282817221581746,0.3422052310246856,False,False,False,False,16633,8233.515228383472,False,False,False,False,2261.184696193967,False,False,False,False
2023-06-23 00:00:00+00:00,22.5845423196,22.7918991485,22.5845423196,22.7918991485,656,,,,,,,,,,,,21.531544351954388,,,21.531544351954388,#000000,,21.90241641151095,,66.88239867969175,9.183702630213041,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1281004451641454,0.8356141870374975,False,False,False,False,0.30443403779445444,0.32331963440957,False,False,False,False,15977,8807.10669294766,False,False,False,False,2142.282126105525,False,False,False,False
2023-06-30 00:00:00+00:00,22.9085048297,22.9085048297,22.5333538137,22.5333538137,1975,,,,,,,,,,,,21.573428086893845,,,21.573428086893845,#000000,,21.9469210940078,,68.14028871829174,10.718569545229094,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1370517997414078,0.8061250075634355,False,False,False,False,0.3308936183583155,0.3271066263839427,False,False,False,False,17952,9484.50619717376,False,False,False,False,2129.890857505116,False,False,False,False
2023-07-07 00:00:00+00:00,22.7172853942,22.9088518705,22.7172853942,22.9088518705,85,,,,,,,,,,,,21.5751645392087,,,21.5751645392087,#000000,,21.948509997682102,,67.49075710408809,10.718569545229094,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.156805097261426,0.8137155093583673,False,False,False,False,0.3428281739664748,0.33496740017520876,False,False,False,False,17867,10105.431664049778,False,False,False,False,1978.4174606528852,False,False,False,False
2023-07-14 00:00:00+00:00,23.0886189623,23.1123044913,22.7454824525,22.7454824525,496,,,,,,,,,,,,21.586870807842928,,,21.586870807842928,#000000,,21.965169437617924,,68.35845299723141,11.517127232225008,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1317222868467023,0.8181277704470624,False,False,False,False,0.34282818100549484,0.3388977905903518,False,False,False,False,18363,10717.103392638684,False,False,False,False,1868.6087598637826,False,False,False,False
2023-07-21 00:00:00+00:00,23.2824412033,23.4252484587,23.2058319648,23.2058319648,3954,,,,,,,,,,,,21.693709694230915,,,21.693709694230915,#000000,,22.11814900066145,,69.57564462698502,12.995065103101894,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1637627619249824,0.7938533287933073,False,False,False,False,0.3428282003300072,0.3408629954601795,False,False,False,False,22317,11576.354993183968,False,False,False,False,2023.082185059058,False,False,False,False
2023-07-28 00:00:00+00:00,23.4982137696,23.4982137696,23.320962723,23.3548859531,848,,,,,,,,,,,,21.716687160907014,,,21.716687160907014,#000000,,22.146480006066074,,71.05543326547152,14.696383196341841,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1551066735486628,0.8111178108404219,False,False,False,False,0.34282820258117014,0.3418455990206748,False,False,False,False,23165,12434.773141837006,False,False,False,False,1936.0390602398686,False,False,False,False
2023-08-04 00:00:00+00:00,23.173036617,23.5035061406,23.173036617,23.5021179777,1406,,,,,,,,,,,,21.750148729764344,,,21.750148729764344,#000000,,22.561023356285652,,69.7227855309617,14.696383196341841,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1475069570383325,0.8423812716319595,False,False,False,False,0.29953159845546196,0.3206885987380684,False,False,False,False,21759,13125.456612812042,False,False,False,False,1896.7769076295078,False,False,False,False
2023-08-11 00:00:00+00:00,23.0452388726,23.2909437009,23.0452388726,23.2517280997,214,,,,,,,,,,,,21.75461108719038,,,21.75461108719038,#000000,,22.55854283949447,,67.9174474742264,14.696383196341841,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1084079209990045,0.8551964012359378,False,False,False,False,0.18681973456526801,0.25375416665166817,False,False,False,False,21545,13749.126493344484,False,False,False,False,1772.1267663236185,False,False,False,False
2023-08-18 00:00:00+00:00,22.7106916205,23.107792962,22.7106916205,23.107792962,5,,,,,,,,,,,,21.754693494153262,,,21.754693494153262,#000000,,22.558233768383726,,64.59804853585541,20.58777128685098,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0748169138606625,0.8711864718566551,False,False,False,False,-0.1284833758420867,0.06263539540479074,False,False,False,False,21540,14326.228234578224,False,False,False,False,1641.2284873366839,False,False,False,False
2023-08-25 00:00:00+00:00,22.751989466,22.8800474909,22.6617588793,22.7768028773,5118,,,,,,,,,,,22.764598612066667,21.82732934335689,,,22.29596397771178,#000000,,22.70805948762324,,62.409388983944424,18.405660567745528,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1958046247449365,0.8488070168170088,False,False,False,False,-0.2600597785988171,-0.0987121915970132,False,False,False,False,26658,15239.692809794651,False,False,False,False,1898.7671179043368,False,False,False,False
2023-09-01 00:00:00+00:00,23.123756835,23.123756835,22.8400510481,22.8526312742,3728,,,,,,,,,,,22.876105522599605,21.887159887567826,,,22.381632705083717,#000000,,22.76729397034574,,62.365100004719,18.27511584869133,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1277413682228266,0.8168433752179258,False,False,False,False,-0.08005661251045627,-0.08938440205373474,False,False,False,False,30386,16361.641490550603,False,False,False,False,2034.2658499114232,False,False,False,False
2023-09-08 00:00:00+00:00,22.8859471831,23.0484489992,22.8673805047,23.0484489992,2,,,,,,,,,,,22.876118592228842,21.887187842692736,,,22.381653217460787,#000000,,22.767302676314884,,60.9457931326495,16.775043772819657,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.157134752713307,0.8114597047880947,False,False,False,False,-0.137609373144239,-0.11349688759898686,False,False,False,False,30384,17400.33471347278,False,False,False,False,1883.7276388068733,False,False,False,False
2023-09-15 00:00:00+00:00,22.8538459167,23.0480151983,22.8538459167,22.9891917966,13,,,,,,,,,,,22.876180871366454,21.88736684933051,,,22.38177386034848,#000000,,22.767345189499846,,59.749026946975206,15.49080783751073,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1799261663852056,0.8839225985549778,False,False,False,False,-0.14497172235407485,-0.12923430497653085,False,False,False,False,30371,18361.12473469702,False,False,False,False,1745.1552211174753,False,False,False,False
2023-09-22 00:00:00+00:00,22.3997431373,22.8561016813,22.3997431373,22.8561016813,12,,,,,,,,,,,22.875742257748424,21.887473290711714,,,22.38160777423007,#000000,,22.76707537978456,,56.54855627676203,12.308678553596195,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0810525431899258,0.8088935817954589,False,False,False,False,-0.34282825441539394,-0.23603127969596238,False,False,False,False,30359,19249.85623583057,False,False,False,False,1616.7733528865513,False,False,False,False
2023-09-29 00:00:00+00:00,22.3031790575,22.4411277429,22.2509494295,22.4411277429,9,,,,,,,,,,,22.87519104049667,21.887526658957423,,,22.381358849727047,#000000,,22.766734429436827,,53.81996906937669,9.653351672424115,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0503267324508772,0.9080428354966849,False,False,False,False,-0.34282825441539394,-0.28942976705567813,False,False,False,False,30350,20072.089107250526,False,False,False,False,1497.6790304505105,False,False,False,False
