date,Close,High,Low,Open,Volume,aVWAP_peak_185,aVWAP_peak_179,aVWAP_peak_168,aVWAP_peak_147,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_131,aVWAP_valley_111,aVWAP_valley_98,aVWAP_valley_92,aVWAP_valley_77,aVWAP_valley_60,aVWAP_valley_39,aVWAP_OB_bull_171,aVWAP_OB_bull_111,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,3.6062230552,3.742792958,3.4020972219,3.6353838886,4667283,,,,,,,,,,,,,,,,,,,#000000,,3.6955965291251056,,52.06286317322697,-18.099301348325238,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.040495936657573395,0.10712527475922198,False,False,False,False,14593801,11658268.66941988,False,False,False,False,6236493.695632637,False,False,False,False
2022-04-15 00:00:00+00:00,3.7714677775,3.8006286108,3.5576216664,3.6742649997,4371399,,,,,,,,,,,,,,,,,,,#000000,,3.6946355791024246,,53.03234990661305,-16.90535680109229,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.08968489276571612,0.09840508376246905,False,False,False,False,18965200,12199522.842055444,False,False,False,False,6098338.532993182,False,False,False,False
2022-04-22 00:00:00+00:00,3.353495833,3.8686705552,3.309754583,3.8200691663,5602729,,,,,,,,,,,,,,,,,,,#000000,,3.6765562584624525,,49.912379696053314,-16.90535680109229,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.15915650642500204,-0.030375711331266493,False,False,False,False,13362471,12285667.150051337,False,False,False,False,6061626.715734427,False,False,False,False
2022-04-29 00:00:00+00:00,2.9355238886,3.266013333,2.877202222,3.2076916664,6989084,,,,,,,,,,,,,,,,,,,#000000,,3.6113776125369865,,45.217690594029314,-16.90535680109229,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.1866019828733302,False,False,False,False,6373387,11847720.472269757,False,False,False,False,6130327.255309655,False,False,False,False
2022-05-06 00:00:00+00:00,2.8383211109,3.0813280553,2.7945798609,2.877202222,7050892,,,,,,,,,,,,,,,,,,,#000000,,3.5474182178442284,,41.39953929718851,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2647151186443621,False,False,False,False,-677505,10919925.992842367,False,False,False,False,6198517.23639783,False,False,False,False
2022-05-13 00:00:00+00:00,2.6244749998,2.7556987498,2.3911883331,2.7313980553,9793077,,,,,,,,,,,,,,,,,,,#000000,,3.1580980657351567,,37.737033958987936,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.303771686529878,False,False,False,False,-10470582,9335443.919298489,False,False,False,False,6464780.922590584,False,False,False,False
2022-05-20 00:00:00+00:00,2.6633561109,2.7313980553,2.5369924998,2.5953141664,5839359,,,,,,,,,,,,,,,,,,,#000000,,3.1321817951501774,,35.521429859677546,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.30834041225133835,-0.30605604939060815,False,False,False,False,-4631223,8300875.999350453,False,False,False,False,6418453.372769059,False,False,False,False
2022-05-27 00:00:00+00:00,2.8383211109,2.9063630553,2.6050344442,2.6730763887,5574526,,,,,,,,,,,,,,,,,,,#000000,,3.124977814502094,,35.66817031933047,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2413597393920195,-0.2737078943913138,False,False,False,False,943303,7755870.59199116,False,False,False,False,6355940.2340454245,False,False,False,False
2022-06-03 00:00:00+00:00,2.8407511803,2.964684722,2.6244749998,2.8091602775,3888985,,,,,,,,,,,,,,,,,,,#000000,,3.1194532743211414,,35.79646404372139,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.20065009781747897,-0.2371789961043964,False,False,False,False,4832288,7539308.918510334,False,False,False,False,6173202.809301319,False,False,False,False
2022-06-10 00:00:00+00:00,2.8602752434,2.9481335273,2.5722953128,2.9090854011,5248959,,,,,,,,,,,,,,,,,,,#000000,,3.108840065783761,,36.08774883215449,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22209435104594633,-0.22963667357517137,False,False,False,False,10081247,7727600.628250309,False,False,False,False,6104740.304908629,False,False,False,False
2022-06-17 00:00:00+00:00,2.6064624232,2.7382498491,2.4941990604,2.7138447702,7952964,,,,,,,,,,,,,,,,,,,#000000,,3.071730678427883,,34.90510578385292,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3144316553462569,-0.27203416446071416,False,False,False,False,2128283,7312836.359491027,False,False,False,False,6241645.763804286,False,False,False,False
2022-06-24 00:00:00+00:00,2.6650346125,2.7626549279,2.4795560131,2.5967003916,4568178,,,,,,,,,,,,,,,,,,,#000000,,3.0546392358518877,,34.67583167685539,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.30845562866024995,-0.290244896560482,False,False,False,False,6696461,7267178.925454655,False,False,False,False,6117685.188707672,False,False,False,False
2022-07-01 00:00:00+00:00,2.4405078869,2.7138447702,2.264791319,2.6650346125,4916578,,,,,,,,,,,,,,,,,,,#000000,,3.0281116184838233,,33.391039382193526,-16.90535680109229,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.840666563543369,1.0732044998949815,False,False,False,False,-0.34282825441539394,-0.316536575487938,False,False,False,False,1779883,6860712.560606161,False,False,False,False,6028714.285840437,False,False,False,False
2022-07-08 00:00:00+00:00,2.3331255398,2.4258648395,2.1964570982,2.4112217922,5298809,,,,,,,,,,,,,,,,,,,#000000,,2.9933828026654736,,31.993284053219035,-6.568035356167599,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8642403575873984,1.0891056850679648,False,False,False,False,-0.34282825441539394,-0.32968241495166595,False,False,False,False,-3518926,6091850.445005706,False,False,False,False,5974647.227630034,False,False,False,False
2022-07-15 00:00:00+00:00,2.2550292875,2.4112217922,2.1583851751,2.3233635083,4599817,,,,,,,,,,,,,,,,,,,#000000,,2.7919160449280103,,30.65633723485494,-8.532070478879412,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8582240521651892,1.0888387607054864,False,False,False,False,-0.34282825441539394,-0.33625533468352997,False,False,False,False,-8118743,5039213.893523801,False,False,False,False,5872807.951509291,False,False,False,False
2022-07-22 00:00:00+00:00,2.2843153821,2.4307458553,2.2306242086,2.3038394452,4892416,,,,,,,,,,,,,,,,,,,#000000,,2.7775403076001197,,30.042603710225208,-9.761286063870074,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.85065933055366,1.1067673400010969,False,False,False,False,-0.27750878877674856,-0.30688206173013927,False,False,False,False,-3226327,4426951.605114631,False,False,False,False,5800186.325471565,False,False,False,False
2022-07-29 00:00:00+00:00,2.5771763285,2.6064624232,2.201338114,2.3136014767,6582910,,,,,,,,,,,,,,,,,,,#000000,,2.777569835851136,,32.661882257050465,-9.761286063870074,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8869452087360246,1.0511554504556617,False,False,False,False,-0.177652811447876,-0.24226743658900762,False,False,False,False,3356583,4347665.041772807,False,False,False,False,5858165.856918115,False,False,False,False
2022-08-05 00:00:00+00:00,2.5967003916,2.6699156282,2.4502699184,2.5869383601,5607688,,,,,,,,,,,,,,,,,,,#000000,,2.7820003262727635,,34.71654150698253,-9.761286063870074,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9093126132667133,1.0288878147645422,False,False,False,False,0.02641908125010764,-0.10792417766944999,False,False,False,False,8964271,4689635.853493339,False,False,False,False,5839611.941590847,False,False,False,False
2022-08-12 00:00:00+00:00,2.6552725809,2.7480118806,2.5381282023,2.6552725809,5630748,,,,,,,,,,,,,,,,,,,#000000,,2.6742628434495606,,36.74930155519266,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.905676695709172,1.0425022055430482,False,False,False,False,0.16896123775883637,0.03051853004469319,False,False,False,False,14595019,5423367.938419759,False,False,False,False,5824140.538510043,False,False,False,False
2022-08-19 00:00:00+00:00,2.3428875714,2.6552725809,2.3331255398,2.6064624232,5215096,,,,,,,,,,,,,,,,,,,#000000,,2.6420830806206883,,36.31057334710942,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8665421490523659,1.0730743852652695,False,False,False,False,0.05580707478538845,0.04316280241504082,False,False,False,False,9379923,5716446.091129406,False,False,False,False,5779026.12825004,False,False,False,False
2022-08-26 00:00:00+00:00,2.3526496029,2.5478902339,2.2891963979,2.3233635083,4507111,,,,,,,,,,,,,,,,,,,#000000,,2.6224598797216467,,36.09472286751405,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8522738353825811,1.0997382542390133,False,False,False,False,-0.08381979599483659,-0.020328496789897885,False,False,False,False,13887034,6321674.825119821,False,False,False,False,5684810.192824111,False,False,False,False
2022-09-02 00:00:00+00:00,2.1866950666,2.4209838238,2.0793127196,2.3136014767,7114619,,,,,,,,,,,,,,,,,,,#000000,,2.5774159094938316,,35.0510197227446,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8060613333666145,1.1305366385688733,False,False,False,False,-0.34282825441539394,-0.18157837560264592,False,False,False,False,6772415,6355062.986222057,False,False,False,False,5790721.956318622,False,False,False,False
2022-09-09 00:00:00+00:00,2.3428875714,2.3624116345,2.1183608458,2.2062191297,6697079,,,,,,,,,,,,,,,,,,,#000000,,2.5537344061713125,,35.871619637830115,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7919947892237115,1.1595114734088565,False,False,False,False,-0.34282825441539394,-0.26220331500901994,False,False,False,False,13469494,6882057.876131535,False,False,False,False,5857859.515109836,False,False,False,False
2022-09-16 00:00:00+00:00,2.264791319,2.4405078869,2.1281228773,2.3526496029,30388736,,,,,,,,,,,,,,,,,,,#000000,,2.4910022329399473,,36.006425339825626,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8142830965710267,1.144306562434356,False,False,False,False,-0.26396461621912864,-0.2630839656140743,False,False,False,False,-16919242,5118998.626047717,False,False,False,False,7674961.476953552,False,False,False,False
2022-09-23 00:00:00+00:00,2.0695506881,2.3819356976,2.0305025619,2.2550292875,7400801,,,,,,,,,,,,,,,,,,,#000000,,2.472463471545806,,35.060428111880924,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7772814722910978,1.1538405019735,False,False,False,False,-0.34282825441539394,-0.3029561100147341,False,False,False,False,-24320043,2938328.875970109,False,False,False,False,7654653.2934755115,True,False,False,False
2022-09-30 00:00:00+00:00,2.2745533506,2.3136014767,1.9426442779,2.0012164672,7573473,,,,,,,,,,,,,,2.1769330350666665,,,,2.1769330350666665,#000000,,2.3074278530166015,,36.33587759027746,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8069962167956929,1.1336300923767169,False,False,False,False,-0.34282825441539394,-0.322892182215064,False,False,False,False,-16746570,1480188.2184908418,False,False,False,False,7648639.938403252,False,False,False,False
2022-10-07 00:00:00+00:00,2.5381282023,2.7236068017,2.3253159146,2.3526496029,9449685,,,,,,,,,,,,,,2.372377517563369,,,,2.372377517563369,#000000,,2.392018087037067,,39.36584677634283,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8507704366174033,1.0805580993954855,False,False,False,False,0.17989680513627923,-0.07149768853939238,False,False,False,False,-7296885,830034.6467507794,False,False,False,False,7782050.683706715,False,False,False,False
2022-10-14 00:00:00+00:00,2.2257431928,2.5477926136,2.1905998792,2.4405078869,8186961,,,,,,,,,,,,,,2.3558156575685936,,,,2.3558156575685936,#000000,,2.3633412159109577,,39.723005140586366,-9.761286063870074,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8190705590812716,1.1066015179234756,False,False,False,False,-0.021023061816960977,-0.04626037517817668,True,False,False,False,-15483846,-378400.9567122413,False,False,False,False,7812044.040469181,False,False,False,False
2022-10-21 00:00:00+00:00,2.4502699184,2.4795560131,2.2599103032,2.3136014767,5936183,,,,,,,,,,,,,,2.363584706556952,,,,2.363584706556952,#000000,,2.3648027233049795,,41.573147668309026,-14.2232733124724,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.846473607039246,1.122796865457685,False,False,False,False,0.07246638356272998,0.013103004192276651,False,False,False,False,-9547663,-1057605.5525113344,False,False,False,False,7673091.370804797,False,False,False,False
2022-10-28 00:00:00+00:00,2.3526496029,2.5381282023,2.2696723348,2.4502699184,6895404,,,,,,,,,,,,,,2.3677957183463256,,,,2.3677957183463256,#000000,,2.365324576899659,,42.34088492154238,-13.292249259126343,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8971071896841614,1.0551599086077554,False,False,False,False,0.12996313791200595,0.0715330710521413,False,False,False,False,-16443067,-2197269.3634364204,False,False,False,False,7615484.898893331,False,False,False,False
2022-11-04 00:00:00+00:00,2.6162244547,2.6162244547,2.2257431928,2.3428875714,7012807,,,,,,,,,,,,,,2.3862043708238656,,,,2.3862043708238656,#000000,,2.377484971772527,,44.612972034148655,-10.931382732581483,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9031208041866201,1.0224520460807807,False,False,False,False,0.1590113694154308,0.11527222023378604,False,False,False,False,-9430260,-2733046.447626315,False,False,False,False,7570842.0915679,False,False,False,False
2022-11-11 00:00:00+00:00,2.782178991,2.782178991,2.5478902339,2.6552725809,7979577,,,,,,,,,,,,,,2.434032756538978,,,,2.434032756538978,#000000,,2.4124970751772516,,47.20228870125689,-8.329067038678843,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9918842158938711,0.9719058086364583,False,False,False,False,0.34282811646768413,0.22905016835073508,False,False,False,False,-1450683,-2638056.5626169583,False,False,False,False,7601118.75145176,False,False,False,False
2022-11-18 00:00:00+00:00,2.6943207071,2.7913553007,2.5283661708,2.7724169595,5431095,,,,,,,,,,,,,,2.4560779845629055,,,,2.4560779845629055,#000000,,2.429256423674852,,48.48186485920861,-7.023087888539145,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9714534567671006,0.9679937598268906,False,False,False,False,0.33570752280971894,0.282378845580227,False,False,False,False,-6881778,-2952406.298719406,False,False,False,False,7440376.251344222,False,False,False,False
2022-11-25 00:00:00+00:00,2.7746873971,2.85312379,2.5722953128,2.6552725809,3904793,,,,,,,,,,,,,,2.473438314000775,,,,2.473438314000775,#000000,,2.442727933992364,,49.881011698666285,-5.594227214286832,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9683832374559469,0.9819836982190719,False,False,False,False,0.34282812771776483,0.31260348664899595,False,False,False,False,-2976985,-2954226.9432587093,False,False,False,False,7178481.195689094,False,False,False,False
2022-12-02 00:00:00+00:00,2.9315601828,2.9562676466,2.5491827677,2.7550782989,6486585,,,,,,,,,,,,,,2.505364018192166,,,,2.505364018192166,#000000,,2.4679536289791617,,51.79238218220107,-3.679084541290827,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9633977296988734,0.976606312492129,False,False,False,False,0.3428281358347497,0.3277158112418728,False,False,False,False,3509600,-2475424.947461768,False,False,False,False,7127229.62563805,False,False,False,False
2022-12-09 00:00:00+00:00,2.7746873971,2.951169281,2.7746873971,2.9315601828,5227989,,,,,,,,,,,,,,2.528520912110021,,,,2.528520912110021,#000000,,2.4867164541555957,,52.05302277462779,-3.344317981151619,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9975725129215262,0.9745693161322674,False,False,False,False,0.3428281044033857,0.33527195782262925,False,False,False,False,-1718389,-2419348.2106127483,False,False,False,False,6986545.134850046,False,False,False,False
2022-12-16 00:00:00+00:00,2.9413647319,2.9805829284,2.7158601025,2.7844919462,7690958,,,,,,,,,,,,,,2.561508670524446,,,,2.561508670524446,#000000,,2.5140145009686954,,53.21462117593782,-2.1051583490743155,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0156312159176184,0.9592247516231619,False,False,False,False,0.320922061188248,0.32809700950543863,False,False,False,False,5972569,-1797724.7135303228,False,False,False,False,7038723.8656018935,False,False,False,False
2022-12-23 00:00:00+00:00,2.9805829284,2.995289752,2.6766419061,2.8923419864,7225792,,,,,,,,,,,,,,2.587704856960747,,,,2.587704856960747,#000000,,2.5363599115054316,,54.26841187035436,-0.9664924608741643,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0124282436718353,0.960645556846909,False,False,False,False,0.3028496946433852,0.3154733520744119,False,False,False,False,13198361,-686903.5495651136,False,False,False,False,7052580.764446198,False,False,False,False
2022-12-30 00:00:00+00:00,2.9021465355,3.2011852833,2.8629283391,2.9903874775,5351242,,,,,,,,,,,,,,2.6104504835381785,,,,2.6104504835381785,#000000,,2.5557955672961663,,54.42143415886905,-0.6750606283466141,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0644531490477118,0.9271541474049293,False,False,False,False,0.34282813650569827,0.3291507442900551,False,False,False,False,7847119,-54753.731078808894,False,False,False,False,6926555.670783517,False,False,False,False
2023-01-06 00:00:00+00:00,3.3237421471,3.3531557944,2.9021465355,2.9021465355,7136742,,,,,,,,,,,,,,2.651416496523734,,,,2.651416496523734,#000000,,2.590579832058068,,56.79317655925162,1.7525796477001379,False,False,True,False,True,3.3358164734968163,0.0,0.0,0.0,0.0,0,1.078159120822449,0.8755024105154553,False,False,False,False,0.3428281496054728,0.33598944694776395,False,False,False,False,14983861,1059217.7304825843,False,False,False,False,6942125.028503256,False,False,False,False
2023-01-13 00:00:00+00:00,3.3727648926,3.4708103837,3.23648166,3.3727648926,5340461,,,,,,,,,,,,,,2.686839812848929,,,,2.686839812848929,#000000,,2.6207751922829656,,58.71479355851217,3.6906643551120055,False,False,True,False,True,4.010233858017109,0.0,0.0,0.0,0.0,0,1.1253405295737455,0.8585152701751092,False,False,False,False,0.3428281476593852,0.33940879730357454,False,False,False,False,20324322,2486262.491187578,False,False,False,False,6823483.248614126,False,False,False,False
2023-01-20 00:00:00+00:00,3.2845239507,3.3237421471,3.0982375176,3.3041330489,4168651,,,,,,,,,,,,,,2.7074453161968943,,,,2.7074453161968943,#000000,,2.638815141154163,,59.36930274089492,4.400490174439682,False,False,True,False,True,2.6677357781329256,0.0,0.0,0.0,0.0,0,1.0917287770115958,0.874531069297007,False,False,False,False,0.1967923291784025,0.2681005632409885,False,False,False,False,16155671,3498811.269618128,False,False,False,False,6626829.007976042,False,False,False,False
2023-01-27 00:00:00+00:00,3.2158921069,3.4512012855,3.1962830087,3.2551103033,6320297,,,,,,,,,,,,,,2.738710275712719,,,,2.738710275712719,#000000,,2.666395013605596,,59.28043588223902,4.426752905962857,False,False,True,False,True,1.6343012132001888,0.0,0.0,0.0,0.0,0,1.1097092479685524,0.8782787036052578,False,False,False,False,0.30864795159062236,0.28837425741580547,False,False,False,False,9835374,3968186.286683452,False,False,False,False,6604122.93331115,False,False,False,False
2023-02-03 00:00:00+00:00,3.2649148525,3.5688558748,3.1668693614,3.1864784596,6227201,,,,,,,,,,,,,,2.76869238011789,,,,2.76869238011789,#000000,,2.8793801248719832,,59.4959032199183,4.794421762597963,False,False,True,False,True,2.338977621119568,0.0,0.0,0.0,0.0,0,1.0725561727948025,0.8742929658536078,False,False,False,False,0.3428281340101884,0.31560119571299694,False,False,False,False,16062575,4864066.932114307,False,False,False,False,6576202.790102918,False,False,False,False
2023-02-10 00:00:00+00:00,3.1374557141,3.2649148525,3.0001920266,3.2355012051,5228372,,,,,,,,,,,,,,2.7835318712913626,,,,2.7835318712913626,#000000,,2.867382135832929,,58.58135277623036,4.794421762597963,False,False,True,False,True,0.4171515934738572,0.0,0.0,0.0,0.0,0,1.0405820916848556,0.9223974538636264,False,False,False,False,0.03803669710853848,0.1768189464107677,False,False,False,False,10834203,5306299.233439174,False,False,False,False,6476363.472317516,False,False,False,False
2023-02-17 00:00:00+00:00,3.0492147721,3.1864784596,2.9120491301,3.1472602632,4795855,,,,,,,,,,,,,,2.7930724285430126,,,,2.7930724285430126,#000000,,2.8602279666275994,,57.21775556870792,4.794421762597963,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.055362505622555,0.9201571896309896,False,False,False,False,-0.06542411107196211,0.055697417669402796,False,False,False,False,6038348,5360525.067999235,False,False,False,False,6351881.363256959,False,False,False,False
