date,Close,High,Low,Open,Volume,aVWAP_peak_169,aVWAP_peak_158,aVWAP_peak_145,aVWAP_peak_122,aVWAP_peak_104,aVWAP_peak_96,aVWAP_peak_90,aVWAP_peak_84,aVWAP_peak_68,aVWAP_peak_56,aVWAP_peak_46,aVWAP_peak_35,aVWAP_peak_23,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_OB_bull_166,aVWAP_OB_bear_122,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,6.2279101425,6.7720964656,6.1026609094,6.6079767809,58418221,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.97781878651135,29.958035736080646,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282029939177,0.3428282082369612,False,False,False,False,153661675,71481050.22046861,False,False,False,False,32412755.300717704,False,False,False,False
2022-03-18 00:00:00+00:00,6.0524232078,6.139258548,5.3230063506,6.1132079459,44022038,,,,,,,,,,,,,,,,,,,,,#000000,,5.8382293688,,73.39471043511539,27.67797110494209,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.10380596216332093,0.11951112303682013,False,False,False,False,109639637,74307612.20413761,False,False,False,False,33272702.167331204,False,False,False,False
2022-03-25 00:00:00+00:00,6.8252577351,6.8339412691,6.139258548,6.182676218,44787998,,,,,,,,,,,,,,,,,,,,,#000000,,6.4108131326217475,,73.91273542542528,27.67797110494209,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282818855792163,0.23116965579737087,False,False,False,False,154427635,80242428.70753482,False,False,False,False,34125687.043825194,False,False,False,False
2022-04-01 00:00:00+00:00,6.3997645684,6.6863211909,6.173992684,6.5994858507,46452706,,,,,,,,,,,,,,,,,,,,,#000000,,6.399109162072607,,71.51966218328097,26.20535553409522,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.306090208356221,0.268629932076796,False,False,False,False,107974929,82296687.98845816,False,False,False,False,35038799.5590974,False,False,False,False
2022-04-08 00:00:00+00:00,6.3389798303,6.7210553269,5.8874360616,6.5126505106,46048712,,,,,,,,,,,,,,,,,,,,,#000000,,6.370126651623979,,69.44889827068212,24.3346468324808,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.19819136695700468,0.23341064951690033,False,False,False,False,61926217,80787764.21153532,False,False,False,False,35854348.62879389,False,False,False,False
2022-04-15 00:00:00+00:00,6.5039669766,6.5647517147,6.0272409592,6.1913597521,26681672,,,,,,,,,,,,,,,,,,,,,#000000,,6.368161683887145,,68.51233369630302,23.526128082894914,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.19187884524935586,0.2126447473831281,False,True,False,False,88607889,81367032.71438456,False,False,False,False,35174891.10073508,False,False,False,False
2022-04-22 00:00:00+00:00,6.0958408779,6.9294601433,6.0654485088,6.6081693847,40662054,,,,,,,,,,,,,,,,,,,,,#000000,,6.3653472314063935,,65.50897295520619,20.706708179643627,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282816290972107,0.2777364551464246,False,False,False,False,47945835,78891388.43924496,False,False,False,False,35581347.611791745,False,False,False,False
2022-04-29 00:00:00+00:00,6.0090055378,6.3867392674,5.4966770309,5.8613854595,54167397,,,,,,,,,,,,,,,,,,,,,#000000,,6.236744998105913,,62.91003727510568,18.30951688564228,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.12378787954174825,0.07697428780233817,False,False,False,False,-6221562,72586725.44374533,False,False,False,False,36958092.01091828,False,False,False,False
2022-05-06 00:00:00+00:00,6.4171316364,6.6515870548,5.7181071483,5.8787525275,57154258,,,,,,,,,,,,,,,,,,,,,#000000,,6.24954151148437,,62.562507646342354,18.051086460144475,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.06083977626758332,0.06890703203496075,False,False,False,False,50932696,70982723.26272716,False,False,False,False,38454104.30640581,False,False,False,False
2022-05-13 00:00:00+00:00,6.182676218,6.2608280242,5.4402340598,6.1913597521,54627386,,,,,,,,,,,,,,,,,,,,,#000000,,6.1402500401797555,,61.09100683835372,16.642515886127228,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.23120043846721638,-0.08114670321612782,False,False,False,False,-3694690,65451063.021043666,False,False,False,False,39652125.172597975,False,False,False,False
2022-05-20 00:00:00+00:00,6.5821187827,6.8078906671,6.1913597521,6.2087268201,69506715,,,,,,,,,,,,,,,,,,,,,#000000,,6.266543569790823,,61.40804678422236,16.642515886127228,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.34282815803745353,0.13084072741066285,False,False,False,False,65812025,65477800.9454108,False,False,False,False,41863576.27092405,False,False,False,False
2022-05-27 00:00:00+00:00,7.6588770004,7.6675605344,6.5821187827,6.6515870548,52884366,,,,,,,,,,,,,,,,,,,,,#000000,,6.438871626234217,,64.28189854567685,16.642515886127228,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.34282819629308875,0.2368344618518758,False,False,False,False,118696391,69419918.72723222,False,False,False,False,42679931.065670416,False,False,False,False
2022-06-03 00:00:00+00:00,8.3448761875,8.375615898,7.5749072265,7.8759653508,60934287,,,,,,,,,,,,,,,,,,,,,#000000,,6.692875776454876,,67.50324561677112,11.787821105269643,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.34282821955649945,0.2898313407041876,False,False,False,False,179630678,77583678.67336316,False,False,False,False,44032105.57932446,False,False,False,False
2022-06-10 00:00:00+00:00,8.9179894325,9.5171532795,8.3709267896,8.4751291978,72717534,,,,,,,,,,,,,8.935356500533333,,,,,,8.935356500533333,,#000000,,7.5638160469211195,,70.59839525930191,14.702991063182111,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823047308164,0.3163297855886346,False,False,False,False,252348212,90529199.66052145,False,False,False,False,46156952.12900413,False,False,False,False
2022-06-17 00:00:00+00:00,6.862071423,8.7652922502,6.7573069738,8.4924962658,98406894,,,,,,,,,,,,,8.087832599355133,,,,,,8.087832599355133,,#000000,,7.393215189968698,,66.00194661822675,14.702991063182111,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07781907880273049,0.19707443219568255,False,False,False,False,153941318,95226393.61159393,False,False,False,False,50027318.19352234,False,False,False,False
2022-06-24 00:00:00+00:00,6.1287202785,7.4557366351,5.8318876725,7.237477366,80953116,,,,,,,,,,,,,7.5689550216972465,,,,,,7.5689550216972465,,#000000,,7.191882933467827,,61.09693837931936,17.688306218868107,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.16216010589850163,0.017457163148590457,False,False,False,False,72988202,93579120.15888327,False,False,False,False,52318118.03103921,False,False,False,False
2022-07-01 00:00:00+00:00,6.3382491769,7.0541395799,6.0064950878,6.2771365816,85009617,,,,,,,,,,,,,7.290876382962823,,,,,,7.290876382962823,,#000000,,7.065807286018783,,58.044975328271946,15.005675884713654,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0532771502713554,0.8706677700726208,False,False,False,False,-0.18712145414816828,-0.0848321454997889,False,False,False,False,157997819,98350875.62859562,False,False,False,False,54739710.547258526,False,False,False,False
2022-07-08 00:00:00+00:00,6.1723721324,6.5303173338,5.2556832018,6.111259537,59145041,,,,,,,,,,,,,7.096117805477102,,,,,,7.096117805477102,,#000000,,6.753459950878188,,55.497192958466506,12.771234778433723,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,0.9982241145660227,0.9206358331946697,False,False,False,False,-0.33269379749299743,-0.20876297149639317,False,False,False,False,98852778,98388053.58203298,False,False,False,False,55066031.32153568,False,False,False,False
2022-07-15 00:00:00+00:00,5.8056965601,6.1636417616,5.2731439434,5.9803039755,60489669,,,,,,,,,,,,,6.9175018743526655,,,,,,6.9175018743526655,,#000000,,6.6300328065123555,,52.876876262643194,10.420461653362977,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9723950717728709,0.958534107507425,False,False,False,False,-0.34282825441539394,-0.27579561295589355,False,False,False,False,38363109,93941761.39077127,False,False,False,False,55467782.26068118,False,False,False,False
2022-07-22 00:00:00+00:00,6.0588773124,6.5041262215,6.0064950878,6.0064950878,62358331,,,,,,,,,,,,,6.8300852782007935,,,,,,6.8300852782007935,,#000000,,6.610113192244257,,51.626016436510724,9.326508998599564,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9984885843542644,0.9376156196729306,False,False,False,False,-0.22380449235028166,-0.2498000526530876,False,False,False,False,100721440,94443959.80626969,False,False,False,False,55978193.2784085,False,False,False,False
2022-07-29 00:00:00+00:00,6.9144536476,6.9930269845,6.1243550931,6.1723721324,75644616,,,,,,,,,,,,,6.810649391163695,,,,,,6.810649391163695,,#000000,,6.65063056103427,,52.613561266916335,9.326508998599564,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0114355944628102,0.9091536386938435,False,False,False,False,-0.15940303292464497,-0.20460154278886628,False,False,False,False,176366056,100512263.2280275,False,False,False,False,57434965.33185972,False,False,False,False
2022-08-05 00:00:00+00:00,6.1374506493,6.8184195691,5.7620447063,6.7136551199,58615562,,,,,,,,,,,,,6.759390238844259,,,,,,6.759390238844259,,#000000,,6.6230917194785235,,51.57794324964452,9.308932851512083,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9704151988061017,0.9241254411534602,False,False,False,False,-0.21630754480633077,-0.21045454379759854,False,False,False,False,117750494,101789169.21113658,False,False,False,False,57522416.93690716,False,False,False,False
2022-08-12 00:00:00+00:00,6.7049247492,6.7398462322,6.0588773124,6.1025291662,59600272,,,,,,,,,,,,,6.737807447936639,,,,,,6.737807447936639,,#000000,,6.621975180659826,,51.999352133971726,9.308932851512083,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9893207628781786,0.922051568987147,False,False,False,False,-0.1930291203947757,-0.20174183209618712,False,False,False,False,177350766,107386324.52883017,False,False,False,False,57676332.126765884,False,False,False,False
2022-08-19 00:00:00+00:00,6.6612728953,6.7616721592,6.1811025031,6.3295188062,56591624,,,,,,,,,,,,,6.722869582494735,,,,,,6.722869582494735,,#000000,,6.6219854199887225,,52.20147929016629,9.308932851512083,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9889963517824262,0.9269471388831821,False,False,False,False,-0.08694923754246889,-0.144345534819328,False,False,False,False,120759142,108376903.60076867,False,False,False,False,57595983.37663508,False,False,False,False
2022-08-26 00:00:00+00:00,6.8795321645,7.2112862537,6.3949965869,6.5565084461,56656792,,,,,,,,,,,,,6.730120501061653,,,,,,6.730120501061653,,#000000,,6.641766466584221,,52.8021135770192,9.308932851512083,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9982881460010479,0.9063253213848118,False,False,False,False,0.34282818613620447,0.09924132565843824,False,False,False,False,177415934,113490905.85256357,False,False,False,False,57526413.64503248,False,False,False,False
2022-09-02 00:00:00+00:00,6.5041262215,7.2898595906,6.3033276939,6.8795321645,59287052,,,,,,,,,,,,6.699104501999999,6.728043824901035,,,,,,6.713574163450517,,#000000,,6.647235807546818,,52.32223886761602,9.242909091645927,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9724441913675275,0.930367534830997,False,False,False,False,0.33836397305392,0.21880264935617913,False,False,False,False,118128882,113834459.64126256,False,False,False,False,57656831.300955996,False,False,False,False
2022-09-09 00:00:00+00:00,6.1985632447,6.6481773392,5.9364775142,6.6176210415,39964330,,,,,,,,,,,,6.522727637938465,6.707878088508891,,,,,,6.615302863223678,,#000000,,6.591591255957962,,51.26952957670059,7.936906942139352,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9514545678253007,0.9632358608839753,False,False,False,False,0.01920474297770442,0.11900369616694177,False,False,False,False,78164552,111192244.26042831,False,False,False,False,56346275.64903333,False,False,False,False
2022-09-16 00:00:00+00:00,6.1183791603,6.5101314951,5.9247038488,6.3295188062,67007974,,,,,,,,,,,,6.386372450800747,6.672534305063387,,,,,,6.529453377932066,,#000000,,6.535961148695717,,50.33025044495859,6.750889521720666,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9860581461130592,0.9460421152500412,False,False,False,False,-0.026381518234040943,0.04631108896645041,False,False,False,False,11156578,103782194.90780398,False,False,False,False,57136031.08243827,False,False,False,False
2022-09-23 00:00:00+00:00,5.1676094491,6.2548322208,5.1147889096,5.8718833093,71110544,,,,,,,,,,,,6.124553527778798,6.5949673255289785,,,,,,6.359760426653889,,#000000,,6.413870546307195,,47.654690282525735,3.9324175678283666,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9238463130385011,0.9888658040742992,False,False,False,False,-0.34282825441539394,-0.14825858272447176,False,False,False,False,-59953966,91653590.3961148,True,False,False,False,58171180.18744284,True,False,False,False
2022-09-30 00:00:00+00:00,5.4229087234,5.5373532257,4.850686212,5.1147889096,62258291,,,,,,,,,,,,5.947055659281162,6.521713408256203,,,,,,6.234384533768683,,#000000,,5.9830184894996705,,46.42450770204165,2.562004268045513,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9174813665124211,1.0175797394474835,False,False,False,False,-0.34282825441539394,-0.24554341856993284,False,False,False,False,2304325,85035126.29269889,False,False,False,False,58473929.13652115,False,False,False,False
2022-10-07 00:00:00+00:00,6.5673537462,6.8006444624,5.7166789573,5.7310285372,86528352,,,,,,,,,,,,6.03993585620149,6.510282763313713,,,,,,6.275109309757601,,#000000,,6.166202910113608,,48.17454746998282,2.562004268045513,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9532811716527466,0.9711010503072215,False,False,False,False,0.10708270721187022,-0.06923035567903131,False,False,False,False,88832677,85316426.34509157,False,False,False,False,60552034.53381588,False,False,False,False
2022-10-14 00:00:00+00:00,5.9511141186,6.6113708625,5.863079886,6.5321400532,77303490,,,,,,,,,,,,6.056935600576194,6.488198651193986,,,,,,6.27256712588509,,#000000,,6.183807520684968,,48.13830830471966,2.562004268045513,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9539271942639463,0.9726356743616594,False,False,False,False,0.09819733547860332,0.014483489899786005,False,False,False,False,11529187,79850704.91212182,False,False,False,False,61792883.08686656,False,False,False,False
2022-10-21 00:00:00+00:00,6.6201742857,6.6201742857,5.9071850365,6.1007723138,65348283,,,,,,,,,,,,6.097169095280021,6.483101598329057,,,,,,6.290135346804539,,#000000,,6.2176844657365855,,49.45762577780533,2.562004268045513,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9538852841137313,0.9865384449600044,False,False,False,False,0.1091650344560072,0.061824262177896605,False,False,False,False,76877470,79630465.28900167,False,False,False,False,62056246.04339496,False,False,False,False
2022-10-28 00:00:00+00:00,6.7082085183,7.2628241831,6.4793195137,6.558550323,87328842,,,,,,,,,,,,6.199164473680189,6.503305144149612,,,,,,6.351234808914901,,#000000,,6.302873913285124,,50.57027654635358,2.562004268045513,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9989719129390593,0.9394350834955952,False,False,False,False,0.34282821025114,0.2023262362145183,False,False,False,False,164206312,85895342.8231497,False,False,False,False,63928290.18832867,False,False,False,False
2022-11-04 00:00:00+00:00,7.29540903,7.5250466024,6.6201742857,6.6729948252,45481679,,,,,,,,,,,,6.264313072984878,6.522978861476052,,,,,,6.393645967230466,,#000000,,6.3569589041535215,,52.4672343835853,2.562004268045513,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9957691373257354,0.9394705563864993,False,False,False,False,0.3428282149891604,0.27257722560183933,False,False,False,False,209687991,95065168.6140275,False,False,False,False,62561874.54474877,False,False,False,False
2022-11-11 00:00:00+00:00,7.5073821737,7.5647915668,6.7522278492,7.3484023159,54749995,,,,,,,,,,,,6.34154170262697,6.549663261839307,,,,,,6.445602482233139,,#000000,,6.420668260767986,,54.20113461503115,-1.1986017494525285,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0183879827439857,0.9281059429197971,False,False,False,False,0.3428282167131113,0.3077027211574753,False,False,False,False,264437986,107611303.23521066,False,False,False,False,61983216.8006933,False,False,False,False
2022-11-18 00:00:00+00:00,7.0834358863,7.6089526384,6.7919728137,7.4632211021,43272360,,,,,,,,,,,7.161453779466665,6.388247345937259,6.566357116277017,,,,,,6.705352747226981,,#000000,,6.607143910906027,,54.39803237100399,-0.8800123327416287,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9903572263205551,0.9489585120037247,False,False,False,False,0.34282821750143394,0.32526546932945466,False,False,False,False,221165626,116022734.55112097,False,False,False,False,60597227.40804935,False,False,False,False
2022-11-25 00:00:00+00:00,6.9244560285,7.1673419223,6.5181741697,6.8714627426,27149617,,,,,,,,,,,7.049086715536635,6.404870757892522,6.5714678655241014,,,,,,6.675141779651086,,#000000,,6.590334432889867,,54.15581713395677,-0.8800123327416287,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9633455100230629,1.0006184306015034,False,False,False,False,0.21561688114023028,0.27044117523484246,False,False,False,False,194016009,121800014.13992682,False,False,False,False,58119626.63708273,False,False,False,False
2022-12-02 00:00:00+00:00,6.7301473134,7.0392748147,6.5888318843,6.6683218132,27932328,,,,,,,,,,,6.974394922653199,6.417940464115306,6.575121167011538,,,,,,6.6558188512600145,,#000000,,6.580242314100874,,53.50883794875399,-0.8800123327416287,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9250397219490546,1.0348833198636644,False,False,False,False,0.20574933062040437,0.2380952529276234,False,False,False,False,166083681,125080285.75919151,False,False,False,False,55883530.44174328,False,False,False,False
2022-12-09 00:00:00+00:00,5.7762681666,6.9023754927,5.7624015901,6.8537983139,39686027,,,,,,,,,,,6.736526625940895,6.405356385622632,6.565011773058746,,,,,,6.568964928207424,,#000000,,6.509538537467182,,50.96944953464954,-0.8800123327416287,False,False,False,False,False,0.05891309735879702,0.0,0.0,0.0,0.0,1,0.8594490835122539,1.0884453389957462,False,False,False,False,-0.27125821231682695,-0.016581479694601775,False,False,False,False,126397654,125177868.59184399,False,False,False,False,54683715.37198451,False,False,False,False
2022-12-16 00:00:00+00:00,5.9140204282,6.319273334,5.7804205691,5.7939325953,36352649,,,,,,,,,,,6.583948754579715,6.389000055453171,6.55314568486621,,,,,,6.508698164966365,,#000000,,6.457736154683524,,49.49133457734415,-0.8800123327416287,False,False,False,False,False,0.7776800922456673,0.0,0.0,0.0,0.0,1,0.9276806017976817,1.0938439485948208,False,False,False,False,-0.34282825441539394,-0.17970486705499786,False,False,False,False,162750303,127961011.88133703,False,False,False,False,53325858.603689365,False,False,False,False
2022-12-23 00:00:00+00:00,6.2970066908,6.2970066908,5.7537005973,5.9941803436,25284515,,,,,,,,,,,6.524681845807315,6.3814621346941705,6.546800143220977,,,,,,6.484314707907488,,#000000,,6.436440351159893,,49.356222432289215,-0.8800123327416287,False,False,False,False,False,2.743763152821913,0.0,0.0,0.0,0.0,1,0.9655334058299931,1.039138139579539,False,False,False,False,-0.34282825441539394,-0.2612665607351959,False,False,False,False,188034818,132410923.44568244,False,False,False,False,51248722.04045311,False,False,False,False
2022-12-30 00:00:00+00:00,6.368259949,6.4216998926,6.0654336018,6.3326333199,19400984,,,,,,,,,,,6.503467898827089,6.379464249926676,6.543918370313074,,,,,,6.475616839688946,,#000000,,6.429060601565759,,49.43030679868906,-0.8800123327416287,False,False,False,False,False,3.1053058828364364,0.0,0.0,0.0,0.0,1,0.970932021233016,1.0153495424346566,False,False,False,False,-0.21049539315119217,-0.23588097694319404,False,False,False,False,207435802,137968321.85711336,False,False,False,False,48889630.333752885,False,False,False,False
2023-01-06 00:00:00+00:00,5.9407404,6.2745619145,5.6911758632,6.2524734045,24378947,,,,,,,,,,,6.449930796952441,6.369034313682258,6.536068412499179,,,,,,6.451677841044627,,#000000,,6.309287992074404,,48.49066810203552,2.9337990801492424,False,False,False,False,False,0.7837167139550623,0.0,0.0,0.0,0.0,1,0.983953345816536,0.9927285558069825,False,False,False,False,-0.34282825441539394,-0.289354615679294,False,False,False,False,183056855,141308213.20103088,False,False,False,False,47074024.1608823,False,False,False,False
2023-01-13 00:00:00+00:00,6.368259949,6.3949799208,5.9888363492,6.1188735454,24256108,,,,,,,,,,,6.431878829553884,6.3661173605214145,6.532244610621901,,,,,,6.4434136002324,,#000000,,6.33757664190464,,48.893334866253845,2.9337990801492424,False,False,False,False,False,2.9684650884872354,0.0,0.0,0.0,0.0,1,0.9956710641693702,0.9661689255091667,False,False,False,False,-0.22018011516794486,-0.25476736542361944,False,False,False,False,207312963,146197453.92688045,False,False,False,False,45383808.14896509,False,False,False,False
2023-01-20 00:00:00+00:00,6.5374864372,6.6399129958,6.2435667472,6.4484198645,16300227,,,,,,,,,,,6.4342764861645225,6.367869584478097,6.531721763607279,,,,,,6.444622611416633,,#000000,,6.361637224083941,,49.592417538903625,2.9337990801492424,False,False,False,False,False,3.8148692667456388,0.0,0.0,0.0,0.0,1,0.9814598500239409,0.9807365370187151,False,False,False,False,-0.08144739750189499,-0.16810738146275722,False,False,False,False,223613190,151931952.89525968,False,False,False,False,43229468.80459731,False,False,False,False
2023-01-27 00:00:00+00:00,6.662179639,6.8386205195,6.3326333199,6.564206409,26700655,,,,,,,,,,6.611144492799999,6.449475303365565,6.374193900840557,6.532866030897024,,,,,,6.4919199319757865,,#000000,,6.457560627617653,,50.4002635131942,2.9337990801492424,False,False,False,False,False,4.438277682965666,0.0,0.0,0.0,0.0,1,0.9829560041485935,0.9988189068765732,False,False,False,False,0.1334275201615462,-0.017339930650605517,False,False,False,False,250313845,159219500.4585738,False,False,False,False,42005112.226478994,False,False,False,False
