date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_834,aVWAP_peak_788,aVWAP_peak_756,aVWAP_peak_736,aVWAP_peak_709,aVWAP_peak_680,aVWAP_peak_666,aVWAP_peak_606,aVWAP_peak_556,aVWAP_peak_555,aVWAP_peak_517,aVWAP_peak_487,aVWAP_peak_445,aVWAP_peak_424,aVWAP_peak_386,aVWAP_peak_371,aVWAP_peak_353,aVWAP_peak_306,aVWAP_peak_287,aVWAP_peak_218,aVWAP_peak_215,aVWAP_peak_183,aVWAP_peak_149,aVWAP_peak_122,aVWAP_peak_102,aVWAP_peak_72,aVWAP_peak_58,aVWAP_peak_54,aVWAP_peak_17,aVWAP_valley_881,aVWAP_valley_877,aVWAP_valley_858,aVWAP_valley_810,aVWAP_valley_768,aVWAP_valley_744,aVWAP_valley_720,aVWAP_valley_719,aVWAP_valley_696,aVWAP_valley_662,aVWAP_valley_622,aVWAP_valley_582,aVWAP_valley_516,aVWAP_valley_474,aVWAP_valley_437,aVWAP_valley_419,aVWAP_valley_401,aVWAP_valley_372,aVWAP_valley_335,aVWAP_valley_317,aVWAP_valley_284,aVWAP_OB_bull_858,aVWAP_OB_bull_582,aVWAP_OB_bull_516,aVWAP_OB_bear_218,aVWAP_OB_bear_149,aVWAP_OB_bear_17,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,17.055,17.41,17.055,17.33,1569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1569.0,False,False,False,False
2025-02-03 16:00:00+00:00,17.36,17.37,17.26,17.3,3692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3692.0,-57.24031007751938,False,False,False,False,1601.9147286821703,False,False,False,False
2025-02-03 17:00:00+00:00,17.295,17.32,17.19,17.2,2361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6053.0,-150.19782464996092,False,False,False,False,1613.6834925785708,False,False,False,False
2025-02-03 18:00:00+00:00,17.2,17.27,17.125,17.23,2982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.012987012987253,-43.68831168831147,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3071.0,-195.48157930655069,False,False,False,False,1634.8977019959573,False,False,False,False
2025-02-03 19:00:00+00:00,17.245,17.28,17.215,17.215,2565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.946191274250856,-40.569207073953464,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5636.0,-279.8307021079995,False,False,False,False,1649.3178926626865,False,False,False,False
2025-02-03 20:00:00+00:00,17.215,17.445,17.19,17.445,12709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.05255030838035,-22.933891783328328,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7073.0,-165.8333268815189,False,False,False,False,1820.7858323113269,False,False,False,False
2025-02-04 15:00:00+00:00,17.36,17.45,17.285,17.36,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.42698611232875,-16.818909871949216,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3233.0,-213.3862985577744,False,False,False,False,1952.339540337508,False,False,False,False
2025-02-04 16:00:00+00:00,17.355,17.5,17.35,17.46,691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,48.20758063270053,-10.112589455487836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2542.0,-249.48883656463062,False,False,False,False,1932.7838885493295,False,False,False,False
2025-02-04 17:00:00+00:00,17.48,17.575,17.43,17.53,1355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.739033640194016,-4.329010371718816,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1187.0,-264.0238933620782,False,False,False,False,1923.8259988043785,False,False,False,False
2025-02-04 18:00:00+00:00,17.53,17.57,17.46,17.555,1463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.30290133652851,-0.037446995724920384,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,276.0,-255.6514298991002,False,False,False,False,1916.6814096756284,False,False,False,False
2025-02-04 19:00:00+00:00,17.555,17.72,17.55,17.71,2551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.58616160498048,5.2568264141540055,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2827.0,-207.85838447430797,False,False,False,False,1926.5158064248435,False,False,False,False
2025-02-04 20:00:00+00:00,17.71,17.71,17.47,17.51,4130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.05200615075799,5.2568264141540055,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1303.0,-224.8373242499001,False,False,False,False,1960.6783520616675,False,False,False,False
2025-02-05 15:00:00+00:00,17.585,17.73,17.58,17.68,1607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.80103856343061,5.2568264141540055,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,304.0,-216.6382959669559,False,False,False,False,1955.1949667583858,False,False,False,False
2025-02-05 16:00:00+00:00,17.68,17.76,17.62,17.73,4121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.05151099336405,5.2568264141540055,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4425.0,-144.67491153335968,False,False,False,False,1988.773339366783,False,False,False,False
2025-02-05 17:00:00+00:00,17.725,17.725,17.63,17.65,2170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.43041243923207,5.2568264141540055,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2255.0,-107.470649339044,False,False,False,False,1991.583055035515,False,False,False,False
2025-02-05 18:00:00+00:00,17.65,17.73,17.65,17.665,1929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.63634189129576,5.2568264141540055,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4184.0,-40.936220667120836,False,False,False,False,1990.6127751124836,False,False,False,False
2025-02-05 19:00:00+00:00,17.665,17.735,17.665,17.73,1849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.34025329581823,5.2568264141540055,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6033.0,53.23333314167173,False,False,False,False,1988.4172282115148,False,False,False,False
2025-02-05 20:00:00+00:00,17.73,17.765,17.65,17.745,2604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,17.72,17.72,,"rgba(38, 166, 154, 0.5)",,17.72,,65.0913618602226,6.000250959245463,False,False,True,False,False,,-1.0,17.765,17.65,0.0,0,,,False,False,False,False,,,False,False,False,False,8637.0,186.31498689141324,False,False,False,False,1997.9611471539718,False,False,False,False
2025-02-06 15:00:00+00:00,16.51,16.51,16.075,16.09,32887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.334689216984586,,,,,,,,,,,,,,,,,,,,,,,,,,,16.334689216984586,16.334689216984586,,"rgba(239, 83, 80, 0.5)",,16.334689216984586,,48.856307094979485,8.64606785225837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24250.0,-192.54260980457767,False,False,False,False,2476.860974329879,False,False,False,False
2025-02-06 16:00:00+00:00,16.09,16.365,16.08,16.34,17536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.31054069939213,,,,,,,,,,,,,,,,,,,,,,,,,,,16.31054069939213,16.31054069939213,,"rgba(239, 83, 80, 0.5)",,16.31054069939213,,41.19834537694431,1.8094477837686682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6714.0,-293.65047631923534,False,False,False,False,2710.335997983679,False,False,False,False
2025-02-06 17:00:00+00:00,16.28,16.305,16.075,16.235,21478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.280115853522133,,,,,,,,,,,,,,,,,,,,,,,,,,,16.280115853522133,16.280115853522133,,"rgba(239, 83, 80, 0.5)",,16.280115853522133,,35.65364091436991,-3.079571673112156,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28192.0,-726.1830270739758,False,False,False,False,3001.3075328986606,False,False,False,False
2025-02-06 18:00:00+00:00,16.235,16.34,16.19,16.25,7194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.278344553380904,,,,,,,,,,,,,,,,,,,,,,,,,,,16.278344553380904,16.278344553380904,,"rgba(239, 83, 80, 0.5)",,16.278344553380904,,32.161318423955706,-6.253695007341776,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20998.0,-1040.4747630883328,False,False,False,False,3066.310516884728,False,False,False,False
2025-02-06 19:00:00+00:00,16.25,16.255,16.01,16.215,18043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.256936412611203,,,,,,,,,,,,,,,,,,,,,,,,,,,16.256936412611203,16.256936412611203,,"rgba(239, 83, 80, 0.5)",,16.256936412611203,,29.657983576094786,-8.766448373206565,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39041.0,-1629.630193117971,False,False,False,False,3298.5072530570574,False,False,False,False
2025-02-06 20:00:00+00:00,16.2,16.285,16.03,16.085,23617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.233272683792833,,,,,,,,,,,,,,,,,,,,,,,,,,,16.233272683792833,16.233272683792833,,"rgba(239, 83, 80, 0.5)",,16.233272683792833,,27.330074681207115,-11.330616952155893,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62658.0,-2575.8064691936615,False,False,False,False,3613.5226444825294,False,False,False,False
2025-02-07 15:00:00+00:00,16.19,16.36,16.19,16.23,3218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.233952179305877,,,,,,,,,,,,,,,,,,,,,,,,,,,16.233952179305877,16.233952179305877,,"rgba(239, 83, 80, 0.5)",,16.233952179305877,,28.134894316556743,-11.330616952155893,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59440.0,-3457.4218727720545,False,False,False,False,3607.390510459544,False,False,False,False
2025-02-07 16:00:00+00:00,16.23,16.29,16.045,16.045,4681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2301261002504,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2301261002504,16.2301261002504,,"rgba(239, 83, 80, 0.5)",,16.2301261002504,,27.521171672468512,-12.370594541439111,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64121.0,-4397.942463891868,False,False,False,False,3624.0356188245123,False,False,False,False
2025-02-07 17:00:00+00:00,16.045,16.1,16.015,16.06,1235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22852477740962,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22852477740962,16.22852477740962,,"rgba(239, 83, 80, 0.5)",,16.22852477740962,,27.369297919567373,-13.3639481979272,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62886.0,-5304.734053598971,False,False,False,False,3586.9963069047526,False,False,False,False
2025-02-07 18:00:00+00:00,16.06,16.12,15.995,16.12,6267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22174148409724,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22174148409724,16.22174148409724,,"rgba(239, 83, 80, 0.5)",,16.22174148409724,,28.362106902664543,-13.3639481979272,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56619.0,-6100.304068271855,False,False,False,False,3628.5467517589427,False,False,False,False
2025-02-07 19:00:00+00:00,16.11,16.11,16.0,16.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.217805666255213,,,,,,,,,,,,,,,,,,,,,,,,,,,16.217805666255213,16.217805666255213,,"rgba(239, 83, 80, 0.5)",,16.217805666255213,,28.0938811093155,-14.279110816602227,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59634.0,-6930.283850159112,False,False,False,False,3619.034399018494,False,False,False,False
2025-02-07 20:00:00+00:00,16.01,16.125,16.01,16.105,16033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.20380486625097,,,,,,,,,,,,,,,,,,,,,,,,,,,16.20380486625097,16.20380486625097,,"rgba(239, 83, 80, 0.5)",,16.20380486625097,,29.919206188431886,-14.279110816602227,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43601.0,-7498.822085040367,False,False,False,False,3811.4989819794473,False,False,False,False
2025-02-10 15:00:00+00:00,15.98,16.16,15.98,16.09,8204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.197521936165256,,,,,,,,,,,,,,,,,,,,,,,,,,,16.197521936165256,16.197521936165256,,"rgba(239, 83, 80, 0.5)",,16.137094301415964,,30.9887959077423,-14.279110816602227,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51805.0,-8185.739572094004,False,False,False,False,3879.59977295651,False,False,False,False
2025-02-10 16:00:00+00:00,16.09,16.12,16.03,16.055,4045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1944490376756,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1944490376756,16.1944490376756,,"rgba(239, 83, 80, 0.5)",,16.134181889507516,,31.333042849636282,-14.279110816602227,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-55850.0,-8924.720353922005,False,False,False,False,3882.164117561835,False,False,False,False
2025-02-10 17:00:00+00:00,16.06,16.165,16.06,16.155,4062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.192867751365444,,,,,,,,,,,,,,,,,,,,,,,,,,,16.192867751365444,16.192867751365444,,"rgba(239, 83, 80, 0.5)",,16.139959768229676,,33.7592908601069,-14.279110816602227,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51788.0,-9589.267325179027,False,False,False,False,3884.9522707779306,False,False,False,False
2025-02-10 18:00:00+00:00,16.155,16.26,16.155,16.235,3598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.193349576386424,,,,,,,,,,,,,,,,,,,,,,,,,,,16.193349576386424,16.193349576386424,,"rgba(239, 83, 80, 0.5)",,16.151912829615014,,37.01891665942837,-18.265007783184153,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48190.0,-10187.728296881678,False,False,False,False,3880.5033983627686,False,False,False,False
2025-02-10 19:00:00+00:00,16.235,16.32,16.23,16.315,2723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.19478296571344,,,,,,,,,,,,,,,,,,,,,,,,,,,16.19478296571344,16.19478296571344,,"rgba(239, 83, 80, 0.5)",,16.16332909331978,,40.75044341344611,-14.612998077058464,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45467.0,-10734.693749643202,False,False,False,False,3862.557609240865,False,False,False,False
2025-02-10 20:00:00+00:00,16.315,16.38,16.23,16.24,16752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.202305561753686,,,,,,,,,,,,,,,,,,,,,,,,,,,16.202305561753686,16.202305561753686,,"rgba(239, 83, 80, 0.5)",,16.227312294706035,,41.94730822806188,-13.372172994935013,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62219.0,-11532.900048098347,False,False,False,False,4062.3939253766657,False,False,False,False
2025-02-11 15:00:00+00:00,16.115,16.195,16.09,16.185,4492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.201289071021993,,,,,,,,,,,,,,,,,,,,,,,,,,,16.201289071021993,16.201289071021993,,"rgba(239, 83, 80, 0.5)",,16.2166931851884,,41.826690216809965,-13.263938987187316,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66711.0,-12388.374465957288,False,False,False,False,4069.0544846731514,False,False,False,False
2025-02-11 16:00:00+00:00,16.185,16.21,16.11,16.11,1708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2008023832468,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2008023832468,16.2008023832468,,"rgba(239, 83, 80, 0.5)",,16.213111734436296,,40.53976658806875,-13.263938987187316,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68419.0,-13257.066334702136,False,False,False,False,4032.4489887867458,False,False,False,False
