date,Open,High,Low,Close,Volume,aVWAP_peak_409,aVWAP_valley_397,aVWAP_valley_343,aVWAP_valley_325,aVWAP_valley_276,aVWAP_valley_241,aVWAP_valley_212,aVWAP_valley_191,aVWAP_valley_155,aVWAP_valley_120,aVWAP_valley_91,aVWAP_valley_15,aVWAP_OB_bull_343,aVWAP_OB_bull_91,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-14 17:00:00+00:00,156.78,157.16,155.9,156.055,18068.0,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,-1.0,157.16,155.9,21.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,18068.0,False,False,False,False
2023-12-15 17:00:00+00:00,154.2,154.355,153.22,153.505,12567.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12567.0,-194.8372093023256,False,False,False,False,17982.713178294573,False,False,False,False
2023-12-18 17:00:00+00:00,154.17,155.13,154.11,154.825,16739.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.26765799256498,-68.40148698884747,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4172.0,-127.13430683252209,False,False,False,False,17963.43080343729,False,False,False,False
2023-12-19 17:00:00+00:00,154.79,155.06,154.61,155.055,27244.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.863561643614887,-58.53840790364606,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31416.0,361.9065351338736,False,False,False,False,18107.31559718245,False,False,False,False
2023-12-20 17:00:00+00:00,152.53,153.16,150.92,151.0,13195.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.43756767300847,-58.53840790364606,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18221.0,638.791705131798,False,False,False,False,18031.155665443184,False,False,False,False
2023-12-21 17:00:00+00:00,151.09,152.21,150.83,152.21,13878.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.9100032097369,-53.63197644900764,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32099.0,1126.5468724940959,False,False,False,False,17966.765655126237,False,False,False,False
2023-12-22 17:00:00+00:00,152.41,152.89,152.155,152.71,7707.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.829959862136285,-47.96840461096743,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39806.0,1726.2283163313966,False,False,False,False,17807.699520938233,False,False,False,False
2023-12-25 17:00:00+00:00,152.71,152.71,152.71,152.71,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.443264297069206,-43.468582321793534,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39806.0,2316.612373442538,False,False,False,False,17531.611156272524,False,False,False,False
2023-12-26 17:00:00+00:00,152.93,153.45,152.905,153.15,3029.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.72885533296354,-38.347705098019894,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42835.0,2944.8044296682347,False,False,False,False,17306.76447167915,False,False,False,False
2023-12-27 17:00:00+00:00,155.37,156.0,155.29,155.935,23204.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,155.74166666666665,,42.662355475448564,-28.249909392301284,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66039.0,3923.0090121539984,False,False,False,False,17398.19447987017,False,False,False,False
