date,Open,High,Low,Close,Volume,aVWAP_peak_424,aVWAP_valley_343,aVWAP_valley_325,aVWAP_valley_282,aVWAP_valley_264,aVWAP_valley_191,aVWAP_valley_169,aVWAP_valley_136,aVWAP_valley_90,aVWAP_valley_24,aVWAP_OB_bull_343,aVWAP_OB_bull_136,aVWAP_OB_bull_90,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-10 17:00:00+00:00,39.46,40.025,39.42,39.735,32358.0,,,,,,,,,,,,,,,,#000000,,39.12617057967474,,48.325950160020184,3.4116583134154155,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108069.0,12774.209129438874,False,False,False,False,67775.85724071006,False,False,False,False
2024-01-11 17:00:00+00:00,38.55,39.71,38.47,39.23,30139.0,,,,,,,,,,,,,,,,#000000,,39.136215550909085,,48.555001230766834,3.4116583134154155,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,77930.0,13784.376429757649,False,False,False,False,67192.3400741874,False,False,False,False
2024-01-12 17:00:00+00:00,39.185,39.235,38.965,39.215,27911.0,,,,,,,,,,,,,,,,#000000,,39.142245080218885,,48.62536470813092,3.4116583134154155,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50019.0,14346.153539373809,False,False,False,False,66583.32704978141,False,False,False,False
2024-01-15 17:00:00+00:00,39.215,39.215,39.215,39.215,0.0,,,,,,,,,,,,,,,,#000000,,39.142245080218885,,48.672273693040296,3.4116583134154155,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50019.0,14899.22092636026,False,False,False,False,65551.02740559875,False,False,False,False
2024-01-16 17:00:00+00:00,38.84,38.945,38.49,38.945,29339.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,39.11417772349074,,47.02945788878246,3.4116583134154155,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20680.0,14988.845408122115,False,False,False,False,64989.6006241166,False,False,False,False
2024-01-17 17:00:00+00:00,38.06,38.535,37.795,38.525,40265.0,,,,,,,,,,38.28499999999999,,,,,38.28499999999999,"rgba(239, 83, 80, 0.5)",,38.778325148995656,,43.70760872795609,1.5565056464555624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19585.0,14452.816797143478,False,False,False,False,64606.27348265743,False,False,False,False
2024-01-18 17:00:00+00:00,38.49,38.775,38.245,38.735,29026.0,,,,,,,,,,38.41067000043295,,,,,38.41067000043295,"rgba(239, 83, 80, 0.5)",,38.79999986546023,,43.152502349240116,0.399977589846614,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9441.0,14375.114211141254,False,False,False,False,64054.641335639484,False,False,False,False
2024-01-19 17:00:00+00:00,38.87,39.825,38.795,39.825,42612.0,,,,,,,,,,38.81849919126386,,,,,38.81849919126386,#000000,,38.97021014788482,,48.8865118739962,0.399977589846614,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52053.0,14959.267479185575,False,False,False,False,63722.197283924135,False,False,False,False
2024-01-22 17:00:00+00:00,40.14,40.345,40.035,40.195,43359.0,,,,,,,,,,39.201974662183915,,,,,39.201974662183915,"rgba(38, 166, 154, 0.5)",,39.1693544473194,,54.132028068276576,-3.1878470925334526,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,95412.0,16206.59666555479,False,False,False,False,63406.48879890205,False,False,False,False
2024-01-23 17:00:00+00:00,40.19,40.365,40.115,40.235,30274.0,,,,,,,,,,39.3710778141888,,,,,39.3710778141888,"rgba(38, 166, 154, 0.5)",,39.269833037127846,,57.7814597503185,0.2781994029663224,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,125686.0,17903.951756011305,False,False,False,False,62892.80680201985,False,False,False,False
2024-01-24 17:00:00+00:00,40.72,40.735,40.155,40.23,41814.0,,,,,,,,,,39.55541171468367,,,,,39.55541171468367,"rgba(38, 166, 154, 0.5)",,39.39078481530859,,60.175054867202064,2.615198902668638,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83872.0,18926.7121939026,False,False,False,False,62566.003595786984,False,False,False,False
2024-01-25 17:00:00+00:00,40.86,40.925,40.6,40.92,36390.0,,,,,,,,,,39.72920566972523,,,,,39.72920566972523,"rgba(38, 166, 154, 0.5)",,39.511708082682595,,64.33755797725493,6.62762474530156,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,120262.0,20497.801927330467,False,False,False,False,62160.174082674006,False,False,False,False
2024-01-26 17:00:00+00:00,40.835,40.835,40.475,40.61,64159.0,,,,,,,,,,39.90741802607917,,,,,39.90741802607917,"rgba(38, 166, 154, 0.5)",,39.653119616841686,,64.69107639569621,7.1581392000280815,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56103.0,21049.820502100534,False,False,False,False,62191.16363177983,False,False,False,False
2024-01-29 17:00:00+00:00,40.53,41.065,40.475,41.03,67072.0,,,,,,,,,,40.06861468310331,,,,,40.06861468310331,"rgba(38, 166, 154, 0.5)",,39.79013454902466,,66.45191198400272,9.157486180553214,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,123175.0,22633.156618347035,False,False,False,False,62266.83551345767,False,False,False,False
2024-01-30 17:00:00+00:00,41.12,41.225,40.895,40.955,51774.0,,,,,,,,,,40.17945172301872,,,,,40.17945172301872,"rgba(38, 166, 154, 0.5)",,40.17289361918978,,67.02223317716869,10.115199577560489,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,71401.0,23389.24721341142,False,False,False,False,62104.15589309398,False,False,False,False
2024-01-31 17:00:00+00:00,40.54,40.75,39.585,39.66,56991.0,,,,,,,,,,40.158960596423526,,,,,40.158960596423526,"rgba(38, 166, 154, 0.5)",,40.04214610460246,,59.80197018573243,16.906817730041496,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14410.0,23250.03407831977,False,False,False,False,62024.88215831733,False,False,False,False
2024-02-01 17:00:00+00:00,39.19,39.49,39.135,39.205,59588.0,,,,,,,,,,40.06563219094754,,,,,40.06563219094754,#000000,,39.89551060295736,,53.22266017104413,10.827845739658216,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45178.0,22189.134325167524,False,False,False,False,61987.10103958373,False,False,False,False
2024-02-02 17:00:00+00:00,38.98,39.29,38.68,39.155,28054.0,,,,,,,,,,40.01705695003872,,,,,40.01705695003872,"rgba(239, 83, 80, 0.5)",,39.83655567849767,,48.64639135418541,6.725212717296017,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-73232.0,20709.73689376958,False,False,False,False,61461.00644982274,False,False,False,False
2024-02-05 17:00:00+00:00,38.535,38.775,38.475,38.565,30576.0,,,,,,,,,,39.947638547223754,,,,,39.947638547223754,"rgba(239, 83, 80, 0.5)",,39.526884901328934,,43.50360506832543,2.0766791139753735,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-103808.0,18779.22934502896,False,False,False,False,60982.16914052316,False,False,False,False
2024-02-06 17:00:00+00:00,39.075,39.67,39.05,39.665,76419.0,,,,,,,,,,39.894461398135384,,,,,39.894461398135384,"rgba(239, 83, 80, 0.5)",,39.618513073712805,,45.6398171806469,2.0766791139753735,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27389.0,18063.442843555644,False,False,False,False,61221.4998515228,False,False,False,False
2024-02-07 17:00:00+00:00,39.5,39.86,39.425,39.745,91187.0,,,,,,,,,,39.869308087204686,,,,,39.869308087204686,"rgba(239, 83, 80, 0.5)",,39.65692008075701,,47.39859547131289,2.0766791139753735,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63798.0,18772.505745205945,False,False,False,False,61686.08124917361,False,False,False,False
2024-02-08 17:00:00+00:00,40.045,40.715,39.945,40.525,42060.0,,,,,,,,,,39.89589547309268,,,,,39.89589547309268,"rgba(38, 166, 154, 0.5)",,39.720785723679334,,51.519827813598596,2.0766791139753735,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,105858.0,20122.668446830656,False,False,False,False,61381.80091972906,False,False,False,False
2024-02-09 17:00:00+00:00,40.35,40.895,40.305,40.825,42191.0,,,,,,,,,,39.93351367553548,,,,,39.93351367553548,"rgba(38, 166, 154, 1.0)",,39.79092576783843,,55.23759109559655,-3.5373469882150346,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,148049.0,22106.022424399172,False,False,False,False,61084.269122523954,False,False,False,False
2024-02-12 17:00:00+00:00,41.39,41.45,40.93,40.95,29049.0,,,,,,,,,,39.97136644477918,,,,,39.97136644477918,"rgba(38, 166, 154, 1.0)",,40.061327158318214,,58.12417685615872,-0.6145711718829858,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177098.0,24508.998820920115,False,False,False,False,60587.598283415056,False,False,False,False
2024-02-13 17:00:00+00:00,39.6,39.635,38.935,39.09,46729.0,,,,,,,,,,39.93439191938126,,,,,39.93439191938126,"rgba(38, 166, 154, 0.5)",,39.830480265145304,,52.49941083578409,-0.6145711718829858,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130369.0,26150.239149277942,False,False,False,False,60372.7362945249,False,False,False,False
2024-02-14 17:00:00+00:00,39.535,39.755,39.405,39.66,23183.0,,,,,,,,,,39.92658160562461,,,,,39.92658160562461,#000000,,39.8117482269402,,50.88197677117225,-0.6145711718829858,False,True,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,153552.0,28125.46024773875,False,False,False,False,59796.15123569505,False,False,False,False
2024-02-15 17:00:00+00:00,40.17,40.585,40.16,40.52,90718.0,,,,,,,,,,39.96881343344398,,,,,39.96881343344398,"rgba(38, 166, 154, 0.5)",,39.911913928139974,,52.52591688030777,-0.6145711718829858,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,244270.0,31476.538383432722,False,False,False,False,60275.55974366877,False,False,False,False
2024-02-16 17:00:00+00:00,40.69,40.855,40.275,40.345,27762.0,,,,,,,,,,39.98211508279786,,,,,39.98211508279786,"rgba(38, 166, 154, 0.5)",,39.93573594702116,,52.98040256696757,-0.6145711718829858,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,216508.0,34345.24321469733,False,False,False,False,59771.4735460925,False,False,False,False
2024-02-19 17:00:00+00:00,40.345,40.345,40.345,40.345,0.0,,,,,,,,,,39.98211508279786,,,,,39.98211508279786,"rgba(38, 166, 154, 0.5)",,39.93573594702116,,53.283393024740775,-0.6145711718829858,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,216508.0,37169.47200206636,False,False,False,False,58844.78403374998,False,False,False,False
2024-02-20 17:00:00+00:00,40.19,40.655,40.095,40.415,64923.0,,,,,,,,,,40.00492556345997,,,,,40.00492556345997,"rgba(38, 166, 154, 0.5)",,39.97140264293074,,53.749073544357884,-0.6145711718829858,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,281431.0,40956.47243614285,False,False,False,False,58939.01994020347,False,False,False,False
2024-02-21 17:00:00+00:00,40.29,40.295,39.805,39.975,27310.0,,,,,,,,,,40.00538879946373,,,,,40.00538879946373,#000000,,39.97034443665831,,52.087563887793394,-0.6145711718829858,False,True,False,False,False,2.4280976737729993,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254121.0,44261.34883248172,False,False,False,False,58448.64753802977,False,False,False,False
2024-02-22 17:00:00+00:00,41.015,41.175,40.965,41.1,25861.0,,,,,,,,,,40.028368592059955,,,,,40.028368592059955,"rgba(38, 166, 154, 0.5)",,40.00587729278806,,55.0333022389534,-0.6145711718829858,False,False,True,False,False,8.06270391785522,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,279982.0,47915.93257151301,False,False,False,False,57943.412692478916,False,False,False,False
2024-02-23 17:00:00+00:00,41.44,41.535,41.305,41.33,23467.0,,,,,,,,,,40.05428769272658,,,,,40.05428769272658,"rgba(38, 166, 154, 1.0)",,40.044793655389476,,57.67133974819963,1.6989598692177879,True,False,True,False,True,9.129630177844572,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,303449.0,51877.68555490041,False,False,False,False,57408.894666238935,False,False,False,False
2024-02-26 17:00:00+00:00,41.2,41.335,40.725,40.77,23507.0,,,,,,,,,,40.07092262321702,,,,,40.07092262321702,"rgba(38, 166, 154, 1.0)",,40.06811174842979,,56.824469252690534,1.6989598692177879,True,False,True,False,True,5.924963484383852,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,279942.0,55413.56639901048,False,False,False,False,56883.28389621973,False,False,False,False
2024-02-27 17:00:00+00:00,41.23,41.375,41.165,41.29,39247.0,,,,,,,,,,40.10744858943356,,,,,40.10744858943356,"rgba(38, 166, 154, 1.0)",,40.11879426540873,,57.97727892254096,2.54862825362234,True,False,True,False,True,8.331239854925332,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,319189.0,59503.10800522737,False,False,False,False,56609.8531381388,False,False,False,False
2024-02-28 17:00:00+00:00,41.025,41.085,40.88,40.9,23328.0,,,,,,,,,,40.12243968372514,,,,,40.12243968372514,"rgba(38, 166, 154, 1.0)",,40.13808392516457,,56.97094742108536,2.54862825362234,True,False,True,False,True,6.167321913771854,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,295861.0,63167.57144700679,False,False,False,False,56093.85541506688,False,False,False,False
2024-02-29 17:00:00+00:00,41.03,41.35,40.95,41.325,24673.0,,,,,,,,,,40.142380806181755,,,,,40.142380806181755,"rgba(38, 166, 154, 1.0)",,40.1640397930362,,57.767001284950155,2.9502169816754815,True,False,True,False,True,8.099125578632716,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,320534.0,67157.7486338749,False,False,False,False,55606.710369872046,False,False,False,False
2024-03-01 17:00:00+00:00,41.49,41.635,41.27,41.535,37686.0,,,,,,,,,,40.17887627836735,,,,,40.17887627836735,"rgba(38, 166, 154, 1.0)",,40.21131134322568,,58.99557384239279,4.450467839407494,True,False,True,False,True,9.032599052305358,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,358220.0,71670.34167831094,False,False,False,False,55328.869899021316,False,False,False,False
2024-03-04 17:00:00+00:00,41.58,41.78,41.315,41.34,30265.0,,,,,,,,,,40.206738508892435,,,,,40.206738508892435,"rgba(38, 166, 154, 1.0)",,40.246340466400675,,58.7685636148467,4.5564349414114105,True,False,True,False,True,7.936113016163617,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,327955.0,75643.74723368596,False,False,False,False,54940.28276880393,False,False,False,False
2024-03-05 17:00:00+00:00,41.315,41.58,41.08,41.25,23498.0,,,,,,,,,,40.22469494089618,,,,,40.22469494089618,"rgba(38, 166, 154, 1.0)",,40.26802761406591,,58.11512744018072,4.5564349414114105,True,False,True,False,True,7.4295655556155005,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,304457.0,79191.23952463656,False,False,False,False,54452.805516574415,False,False,False,False
2024-03-06 17:00:00+00:00,41.765,41.835,41.36,41.61,58658.0,,,,,,,,,,40.27876989528066,,,,,40.27876989528066,"rgba(38, 166, 154, 1.0)",,40.33360090639764,,59.17872836665474,5.534719980121963,True,False,True,False,True,9.073078678591283,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,363115.0,83593.15829169647,False,False,False,False,54518.00233027093,False,False,False,False
2024-03-07 17:00:00+00:00,42.2,42.37,42.115,42.235,27339.0,,,,,,,,,,40.314021424742535,,,,,40.314021424742535,"rgba(38, 166, 154, 1.0)",,40.64308184503045,,62.06769376585399,8.441748065435206,True,False,True,False,True,11.796465139504242,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,390454.0,88350.69072128258,False,False,False,False,54096.62244918146,False,False,False,False
2024-03-08 17:00:00+00:00,41.98,42.115,41.47,41.655,32732.0,,,,,,,,,,40.34420225485161,,,,,40.34420225485161,"rgba(38, 166, 154, 1.0)",,40.63493385206005,,60.60177981109188,8.441748065435206,True,False,True,False,True,8.5290383844957,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,357722.0,92526.99008994485,False,False,False,False,53765.387992605,False,False,False,False
2024-03-11 17:00:00+00:00,41.91,42.265,41.895,42.075,71702.0,,,,,,,,,,40.42069849871133,,,,,40.42069849871133,"rgba(38, 166, 154, 1.0)",,40.71983856984679,,61.16081241474541,8.441748065435206,True,False,True,False,True,10.32797355619418,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,429424.0,97750.19954591469,False,False,False,False,54043.47500047158,False,False,False,False
2024-03-12 17:00:00+00:00,41.92,42.18,41.72,42.125,18144.0,,,,,,,,,,40.43822477435601,,,,,40.43822477435601,"rgba(38, 166, 154, 1.0)",,40.73655343735983,,61.71421834635479,8.441748065435206,True,False,True,False,True,10.539892224823607,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,447568.0,103173.7313359005,False,False,False,False,53486.893992712336,False,False,False,False
2024-03-13 17:00:00+00:00,42.14,42.185,41.855,42.045,17696.0,,,,,,,,,,40.45516257265447,,,,,40.45516257265447,"rgba(38, 166, 154, 1.0)",,40.75298384615394,,61.55507459388917,8.441748065435206,True,False,True,False,True,10.084696568882194,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,429872.0,108238.82077255321,False,False,False,False,52931.99641142997,False,False,False,False
2024-03-14 17:00:00+00:00,40.735,41.28,40.44,41.06,20218.0,,,,,,,,,,40.4608318178268,,,,,40.4608318178268,"rgba(38, 166, 154, 0.75)",,40.763207387692006,,56.16460200334389,9.602699907108558,True,False,True,False,False,4.752641176798214,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,409654.0,112911.92432646712,False,False,False,False,52424.8026686171,False,False,False,False
