date,Open,High,Low,Close,Volume,aVWAP_peak_836,aVWAP_peak_816,aVWAP_peak_797,aVWAP_peak_765,aVWAP_peak_726,aVWAP_peak_678,aVWAP_peak_647,aVWAP_peak_608,aVWAP_peak_578,aVWAP_peak_543,aVWAP_peak_519,aVWAP_peak_495,aVWAP_peak_468,aVWAP_peak_427,aVWAP_peak_407,aVWAP_peak_406,aVWAP_peak_357,aVWAP_peak_338,aVWAP_peak_323,aVWAP_peak_292,aVWAP_peak_256,aVWAP_peak_240,aVWAP_peak_227,aVWAP_peak_180,aVWAP_peak_162,aVWAP_peak_138,aVWAP_peak_16,aVWAP_valley_878,aVWAP_valley_877,aVWAP_valley_858,aVWAP_valley_828,aVWAP_valley_781,aVWAP_valley_749,aVWAP_valley_711,aVWAP_valley_687,aVWAP_valley_672,aVWAP_valley_634,aVWAP_valley_585,aVWAP_valley_551,aVWAP_valley_529,aVWAP_valley_503,aVWAP_valley_482,aVWAP_valley_446,aVWAP_valley_420,aVWAP_valley_370,aVWAP_valley_302,aVWAP_valley_286,aVWAP_valley_251,aVWAP_OB_bull_781,aVWAP_OB_bull_286,aVWAP_OB_bear_765,aVWAP_OB_bear_102,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 19:00:00+00:00,128.82,129.075,128.695,129.075,6998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.18519754244192,15.945581072034116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22367.0,1414.5631789233832,False,False,False,False,3558.9502627164393,False,False,False,False
2025-02-11 20:00:00+00:00,129.075,130.26,129.0,129.895,1671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.331947655555,15.945581072034116,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24038.0,1765.3141373896874,False,False,False,False,3529.679716007657,False,False,False,False
2025-02-12 15:00:00+00:00,129.22,130.64,129.22,130.46,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.758114576792984,15.945581072034116,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24927.0,2124.410042236359,False,False,False,False,3488.738945216841,False,False,False,False
2025-02-12 16:00:00+00:00,130.415,131.095,129.95,130.985,1749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.70868604805736,15.945581072034116,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26676.0,2505.054847783082,False,False,False,False,3461.766248391774,False,False,False,False
2025-02-12 17:00:00+00:00,130.985,131.235,130.76,130.885,1274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.87848179765295,-5.64652445738092,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25402.0,2860.0462454918716,False,False,False,False,3427.8473918275604,False,False,False,False
2025-02-12 18:00:00+00:00,130.885,131.16,130.39,130.53,3225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.9553197820913,-4.844038320348908,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22177.0,3159.5339006005247,False,False,False,False,3424.702471024032,False,False,False,False
2025-02-12 19:00:00+00:00,130.69,131.27,130.36,130.36,1560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.66333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,130.66333333333336,,"rgba(38, 166, 154, 0.5)",,130.66333333333336,,65.7547955927894,-4.844038320348908,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20617.0,3430.192289738501,False,False,False,False,3395.792355194202,False,False,False,False
2025-02-12 20:00:00+00:00,130.335,130.49,129.73,129.84,1827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.31630941836437,,,,,,,,,,,,,,,,,,,,,,,,,,130.31630941836437,,"rgba(38, 166, 154, 0.5)",,130.31630941836437,,60.229984683847874,-4.844038320348908,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18790.0,3668.328843385966,False,False,False,False,3371.469993098168,False,False,False,False
2025-02-13 15:00:00+00:00,130.565,130.98,130.01,130.01,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.31860912495745,,,,,,,,,,,,,,,,,,,,,,,,,,130.31860912495745,,"rgba(38, 166, 154, 0.5)",,130.31860912495745,,57.69887544499087,-4.844038320348908,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19319.0,3910.9749078295945,False,False,False,False,3327.4006908795914,False,False,False,False
2025-02-13 16:00:00+00:00,130.18,130.4,129.68,129.83,778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.26082942763813,,,,,,,,,,,,,,,,,,,,,,,,,,130.26082942763813,,"rgba(38, 166, 154, 0.5)",,130.26082942763813,,54.69657352606541,-4.844038320348908,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18541.0,4137.797002281849,False,False,False,False,3287.875098772931,False,False,False,False
2025-02-13 17:00:00+00:00,129.735,130.165,129.735,129.85,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2097013120503,,,,,,,,,,,,,,,,,,,,,,,,,,130.2097013120503,,#000000,,130.2097013120503,,52.85376524036387,-4.844038320348908,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19360.0,4373.800149533294,False,False,False,False,3249.5979654586217,False,False,False,False
2025-02-13 18:00:00+00:00,129.85,130.09,129.71,129.85,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1955975934282,,,,,,,,,,,,,,,,,,,,,,,,,,130.1955975934282,,#000000,,130.1955975934282,,51.62522638322952,-4.844038320348908,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19360.0,4606.14433326146,False,False,False,False,3203.0770667693405,False,False,False,False
2025-02-13 19:00:00+00:00,130.08,130.12,129.79,129.79,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1812936966694,,,,,,,,,,,,,,,,,,,,,,,,,,130.1812936966694,,#000000,,130.1812936966694,,50.248329747030226,-4.844038320348908,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19067.0,4830.343645924072,False,False,False,False,3157.9595928659396,False,False,False,False
2025-02-13 20:00:00+00:00,129.79,129.79,129.37,129.38,1497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.04888682909603,,,,,,,,,,,,,,,,,,,,,,,,,,130.04888682909603,,"rgba(239, 83, 80, 0.5)",,130.04888682909603,,46.046934524113595,-4.844038320348908,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17570.0,5027.857697925249,False,False,False,False,3132.208281348638,False,False,False,False
2025-02-14 15:00:00+00:00,130.695,130.695,129.68,129.895,1301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.05492864942204,,,,,,,,,,,,,,,,,,,,,,,,,,130.05492864942204,,"rgba(239, 83, 80, 0.5)",,130.05492864942204,,47.95704078947873,-4.844038320348908,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18871.0,5242.480059197726,False,False,False,False,3103.8174552812175,False,False,False,False
2025-02-14 16:00:00+00:00,129.895,130.615,129.895,130.225,1472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.08202647296207,,,,,,,,,,,,,,,,,,,,,,,,,,130.08202647296207,,#000000,,130.08202647296207,,51.48793518138481,-4.844038320348908,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20343.0,5476.596647427218,False,False,False,False,3078.5179598505006,False,False,False,False
2025-02-14 17:00:00+00:00,130.225,130.33,129.88,130.33,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.09297516632256,,,,,,,,,,,,,,,,,,,,,,,,,,130.09297516632256,,"rgba(38, 166, 154, 0.5)",,130.09297516632256,,54.50320905727553,-4.844038320348908,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21642.0,5727.223055994238,False,False,False,False,3050.928534116384,False,False,False,False
2025-02-14 18:00:00+00:00,130.33,130.33,129.91,130.06,579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.09330847605779,,,,,,,,,,,,,,,,,,,,,,,,,,130.09330847605779,,"rgba(38, 166, 154, 0.5)",,130.09330847605779,,54.05922479694485,-4.844038320348908,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,21063.0,5964.987039622234,False,False,False,False,3012.6040607192303,False,False,False,False
2025-02-14 19:00:00+00:00,130.06,130.06,129.37,129.45,1336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.04726124529137,,,,,,,,,,,,,,,,,,,,,,,,,,130.04726124529137,,#000000,,130.04726124529137,,49.57801829645527,-4.844038320348908,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,19727.0,6178.351581643595,False,False,False,False,2986.6101993127304,False,False,False,False
2025-02-14 20:00:00+00:00,129.36,129.36,128.7,128.94,4106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,"rgba(239, 83, 80, 0.5)",,129.8035630490224,,44.13007258823947,2.8668833047202895,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,15621.0,6324.749231540593,False,False,False,False,3003.965079943541,False,False,False,False
2025-02-17 15:00:00+00:00,128.94,128.94,128.94,128.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,"rgba(239, 83, 80, 0.5)",,129.8035630490224,,40.49810878276227,-0.7720190859954101,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15621.0,6468.877150431436,False,False,False,False,2957.391977928912,False,False,False,False
2025-02-17 16:00:00+00:00,128.94,128.94,128.94,128.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,"rgba(239, 83, 80, 0.5)",,129.8035630490224,,38.07679957911081,-3.3048329490840587,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15621.0,6610.770527944127,False,False,False,False,2911.5409395114098,False,False,False,False
2025-02-17 17:00:00+00:00,128.94,128.94,128.94,128.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,"rgba(239, 83, 80, 0.5)",,129.8035630490224,,36.46259344334317,-5.173716152186948,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15621.0,6750.46400813104,False,False,False,False,2866.4007699065814,False,False,False,False
2025-02-17 18:00:00+00:00,128.94,128.94,128.94,128.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,"rgba(239, 83, 80, 0.5)",,129.8035630490224,,35.38645601949807,-6.639780772920886,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15621.0,6887.991697927458,False,False,False,False,2821.9604478925257,False,False,False,False
2025-02-17 19:00:00+00:00,128.94,128.94,128.94,128.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,"rgba(239, 83, 80, 0.5)",,129.8035630490224,,34.669031070268005,-7.853967161540041,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15621.0,7023.38717547897,False,False,False,False,2778.209123118998,False,False,False,False
2025-02-17 20:00:00+00:00,128.94,128.94,128.94,128.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,,,,,,,,,,,,,,,,,,,,,,,,,129.8035630490224,,"rgba(239, 83, 80, 0.5)",,129.8035630490224,,34.1907477707813,-8.901429523014777,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15621.0,7156.68349833976,False,False,False,False,2735.136113458238,False,False,False,False
2025-02-18 15:00:00+00:00,129.465,130.085,129.12,130.02,2930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.79474864317538,,,,,,,,,,,,,,,,,,,,,,,,,,129.79474864317538,,"rgba(239, 83, 80, 0.5)",,129.79474864317538,,44.27503909622462,-13.000625234603149,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18551.0,7333.339568132942,False,False,False,False,2738.1572589860175,False,False,False,False
2025-02-18 16:00:00+00:00,130.02,130.47,129.57,129.88,2499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.81409002918147,,,,,,,,,,,,,,,,,,,,,,,,,,129.81409002918147,,#000000,,129.8937116812574,,49.6269954391754,-8.128256592473583,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16052.0,7468.512598084369,False,False,False,False,2734.449394505614,False,False,False,False
2025-02-18 17:00:00+00:00,129.88,129.88,128.24,128.255,1738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.74247259390617,,,,,,,,,,,,,,,,,,,,,,,,,,129.74247259390617,,"rgba(239, 83, 80, 0.5)",,129.6155455566494,,44.053832075308364,-8.128256592473583,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14314.0,7574.644185710967,False,False,False,False,2719.000566683821,False,False,False,False
2025-02-18 18:00:00+00:00,128.255,128.495,127.345,128.495,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.61975643844806,,,,,,,,,,,,,,,,,,,,,,,,,,129.61975643844806,,"rgba(239, 83, 80, 0.5)",,129.3319955199487,,41.9088393269226,-8.128256592473583,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16333.0,7710.432647948006,False,False,False,False,2708.147844719731,False,False,False,False
2025-02-18 19:00:00+00:00,128.495,128.695,128.03,128.62,4986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,129.4361842725587,,,,,,,,,,,,,,,,,,,,,,,,,,129.4361842725587,,"rgba(239, 83, 80, 0.5)",,129.10806374572013,,41.300600838857925,-0.282909275635447,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21319.0,7921.418188289897,False,False,False,False,2743.463382010898,False,False,False,False
2025-02-18 20:00:00+00:00,128.62,128.83,127.17,127.23,18451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.81481893716347,,,,,,,,,,,,,,,,,,,,,,,,,,128.81481893716347,,"rgba(239, 83, 80, 1.0)",,128.47531040482934,,36.47476471740873,-5.045713638631405,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2868.0,7843.070619479201,False,False,False,False,2986.991081514605,False,False,False,False
2025-02-19 15:00:00+00:00,126.94,128.45,126.94,127.495,2856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.75103227041134,,,,,,,,,,,,,,,,,,,,,,,,,,128.75103227041134,,"rgba(239, 83, 80, 1.0)",,128.42115325155333,,34.87364615763363,-6.785560882777318,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5724.0,7810.21681142526,False,False,False,False,2984.960212033758,False,False,False,False
2025-02-19 16:00:00+00:00,127.495,128.19,127.295,127.885,2844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.70219765461215,,,,,,,,,,,,,,,,,,,,,,,,,,128.70219765461215,,"rgba(239, 83, 80, 1.0)",,128.38463151738603,,36.05770096532839,-6.785560882777318,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8568.0,7821.96538799231,False,False,False,False,2982.774782389824,False,False,False,False
2025-02-19 17:00:00+00:00,127.8,128.12,127.41,127.5,1783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.67053548856296,,,,,,,,,,,,,,,,,,,,,,,,,,128.67053548856296,,"rgba(239, 83, 80, 1.0)",,128.35943846822525,,35.58001144619156,-6.851478513667523,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6785.0,7805.888405232739,False,False,False,False,2964.1736229729277,False,False,False,False
2025-02-19 18:00:00+00:00,127.505,128.47,127.395,128.15,1593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.6526701941224,,,,,,,,,,,,,,,,,,,,,,,,,,128.6526701941224,,"rgba(239, 83, 80, 0.75)",,128.34961538113697,,38.70836322421632,-6.851478513667523,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8378.0,7814.758352438433,False,False,False,False,2942.9151171904014,False,False,False,False
2025-02-19 19:00:00+00:00,128.175,128.515,128.13,128.33,2448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.6396889564992,,,,,,,,,,,,,,,,,,,,,,,,,,128.6396889564992,,"rgba(239, 83, 80, 0.75)",,128.35139343458638,,41.655447812871955,-6.851478513667523,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10826.0,7861.444269454891,False,False,False,False,2935.242014598302,False,False,False,False
2025-02-19 20:00:00+00:00,128.29,128.305,127.525,127.6,8008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.54450057306587,,,,,,,,,,,,,,,,,,,,,,,,,,128.54450057306587,,"rgba(239, 83, 80, 0.75)",,128.28321206069919,,40.82336694300307,-6.851478513667523,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2818.0,7783.251335044737,False,False,False,False,3013.8894252246846,False,False,False,False
2025-02-20 15:00:00+00:00,112.92,114.605,108.42,108.74,18871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,124.72306141053255,,,,,,,,,,,,,,,,,,,,,,,,,,124.72306141053255,,"rgba(239, 83, 80, 1.0)",,123.95686394804119,,29.34540331964423,-13.200800890143682,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16053.0,7413.697050780477,False,False,False,False,3259.7361008025964,False,False,False,False
2025-02-20 16:00:00+00:00,108.725,110.21,107.745,107.76,19815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,121.77300438151771,,,,,,,,,,,,,,,,,,,,,,,,,,121.77300438151771,,"rgba(239, 83, 80, 1.0)",,120.83428574458033,,21.594098124973478,-20.043960819863578,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35868.0,6742.662987977679,False,False,False,False,3516.406858929688,False,False,False,False
2025-02-20 17:00:00+00:00,107.76,108.08,105.17,105.33,29013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,118.48561322870225,,,,,,,,,,,,,,,,,,,,,,,,,,118.48561322870225,,"rgba(239, 83, 80, 1.0)",,117.49058457268302,,16.192810478395376,-24.65838437442184,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64881.0,5632.218600567172,False,False,False,False,3911.7028766207004,False,False,False,False
2025-02-20 18:00:00+00:00,105.24,105.89,104.09,104.91,7140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,117.81809562658295,,,,,,,,,,,,,,,,,,,,,,,,,,117.81809562658295,,"rgba(239, 83, 80, 1.0)",,116.82498063828501,,12.552613452856608,-27.79692088440134,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-72021.0,4428.292730790936,False,False,False,False,3961.7539948126273,False,False,False,False
