date,Open,High,Low,Close,Volume,aVWAP_peak_402,aVWAP_peak_401,aVWAP_peak_364,aVWAP_peak_307,aVWAP_peak_243,aVWAP_valley_392,aVWAP_valley_372,aVWAP_valley_339,aVWAP_valley_297,aVWAP_valley_277,aVWAP_valley_227,aVWAP_valley_187,aVWAP_valley_168,aVWAP_valley_137,aVWAP_valley_91,aVWAP_OB_bull_392,aVWAP_OB_bull_91,aVWAP_OB_bear_307,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-03 17:00:00+00:00,34.84,34.84,34.11,34.26,739.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,49.45588829208793,8.14844288609899,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1003.0,112.04843725142806,False,False,False,False,323.17498255050697,False,False,False,False
2024-01-04 17:00:00+00:00,34.35,34.35,33.89,34.02,476.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.46236629574145,1.8513046527374115,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1479.0,87.38101961962296,False,False,False,False,325.544362666003,False,False,False,False
2024-01-05 17:00:00+00:00,34.27,34.27,33.38,33.38,772.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.21925859839825,-3.997364200840977,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2251.0,51.12705032319469,False,False,False,False,332.4661554928867,False,False,False,False
2024-01-08 17:00:00+00:00,33.46,33.6,33.31,33.58,1251.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.35506973295506,-6.154028407760791,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1000.0,34.830506907331205,False,False,False,False,346.7069902914466,False,False,False,False
2024-01-09 17:00:00+00:00,32.965,32.965,32.44,32.71,2393.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.187543879286153,-9.951621968979218,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3393.0,-18.314152114487882,False,False,False,False,378.4324633101838,False,False,False,False
2024-01-10 17:00:00+00:00,32.75,33.03,32.75,32.96,743.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.538708500441455,-10.813250508840518,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2650.0,-59.115483089457065,False,False,False,False,384.0846731813437,False,False,False,False
2024-01-11 17:00:00+00:00,32.31,32.97,32.27,32.965,1069.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.150215459851665,-11.805003508050675,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1581.0,-82.7105918787678,False,False,False,False,394.7035154576019,False,False,False,False
2024-01-12 17:00:00+00:00,32.875,33.15,32.84,32.99,795.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.136204445295746,-12.685491035951948,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-786.0,-93.61430363258535,False,False,False,False,400.90966250477084,False,False,False,False
2024-01-15 17:00:00+00:00,32.99,32.99,32.99,32.99,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.126863768925134,-13.695574793976618,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-786.0,-104.34896559177007,False,False,False,False,394.6940088225263,False,False,False,False
2024-01-16 17:00:00+00:00,32.62,32.82,32.445,32.645,766.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.84339281067285,-15.898276686146197,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1552.0,-126.79316767561859,False,False,False,False,400.45069085628563,False,False,False,False
2024-01-17 17:00:00+00:00,32.55,32.55,32.24,32.5,499.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.50590090264029,-18.06066042120981,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2051.0,-156.62583174266325,False,False,False,False,401.97858712207966,False,False,False,False
2024-01-18 17:00:00+00:00,32.63,32.76,32.3,32.76,486.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.668810614677255,-18.06066042120981,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1565.0,-178.46109016525762,False,False,False,False,403.2812446860784,False,False,False,False
2024-01-19 17:00:00+00:00,32.36,32.53,32.21,32.53,798.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.42333333333334,,26.07799989536658,-18.06066042120981,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2363.0,-212.329910472773,False,False,False,False,409.40091531110045,False,False,False,False
2024-01-22 17:00:00+00:00,32.855,33.52,32.855,33.4,1197.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.92433333333333,,33.79134719019744,-23.35578237535328,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1166.0,-227.11549325614087,False,False,False,False,421.61175383340895,False,False,False,False
2024-01-23 17:00:00+00:00,33.08,33.45,33.08,33.21,919.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,33.02598890414093,,37.78869536867852,-19.50330671888571,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2085.0,-255.91990421341,False,False,False,False,429.32319951041035,False,False,False,False
2024-01-24 17:00:00+00:00,33.0,33.07,32.74,32.84,1467.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.97821996500038,,38.429827974601736,-18.72732570414089,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3552.0,-307.0219212023494,False,False,False,False,445.41121192110165,False,False,False,False
2024-01-25 17:00:00+00:00,33.33,33.915,33.26,33.915,1023.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,33.114224956822106,,44.93385658300329,-12.501110827783961,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2529.0,-341.47119374184786,False,False,False,False,454.3660768525574,False,False,False,False
2024-01-26 17:00:00+00:00,33.905,33.905,33.475,33.86,402.0,,,,,,,,,,,,,,,,,,,,,#000000,,33.15801441038007,,48.939478036380564,-8.77645361182148,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2931.0,-381.6189271722068,False,False,False,False,453.55419969205263,False,False,False,False
2024-01-29 17:00:00+00:00,33.6,34.02,33.58,33.97,1031.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.26336916776364,,52.14174355577822,-5.765594490380984,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1900.0,-405.15971899899426,False,False,False,False,462.5068477588425,False,False,False,False
2024-01-30 17:00:00+00:00,33.66,33.99,33.66,33.99,921.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.33657321474607,,54.38055474417696,-3.5568709936683263,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-979.0,-414.05646754164553,False,False,False,False,469.6152687238217,False,False,False,False
2024-01-31 17:00:00+00:00,33.76,33.78,33.185,33.45,2177.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.36617547391378,,52.223320320547394,-3.5568709936683263,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3156.0,-456.5672199828603,False,False,False,False,496.0863498288787,False,False,False,False
2024-02-01 17:00:00+00:00,33.25,33.875,33.195,33.655,829.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.38225829926917,,52.063171497559516,-3.5568709936683263,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2327.0,-485.56617781258336,False,False,False,False,501.24780176951623,False,False,False,False
2024-02-02 17:00:00+00:00,34.61,34.61,33.92,34.305,1915.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.51759891684413,,55.30140679359547,-2.001540477009783,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-412.0,-484.42561691626423,False,False,False,False,523.1664405017717,False,False,False,False
2024-02-05 17:00:00+00:00,33.985,34.6,33.89,34.59,3996.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.71947206396802,,58.645523104201644,1.428901854556905,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3584.0,-421.3492507625237,False,False,False,False,577.0088212691861,False,False,False,False
2024-02-06 17:00:00+00:00,35.21,35.43,34.86,34.96,637.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.7696557301294,,62.25721468380842,5.023337779603523,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4221.0,-349.3748437739574,False,False,False,False,577.9389170634623,False,False,False,False
2024-02-07 17:00:00+00:00,34.845,35.335,34.79,35.19,1121.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.85086448217871,,65.45034102329281,8.175462942389167,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5342.0,-261.1364741030434,False,False,False,False,586.3584687368971,False,False,False,False
2024-02-08 17:00:00+00:00,35.11,35.72,35.07,35.72,227.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.87096686316542,,69.14453355579147,11.764990591786912,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5569.0,-170.746761326252,False,False,False,False,580.7870196091932,False,False,False,False
2024-02-09 17:00:00+00:00,35.86,36.44,35.86,36.41,1754.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,34.07423116488685,,73.14277941729982,15.591608060520016,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7323.0,-54.56464099561245,False,False,False,False,598.9763681423839,False,False,False,False
2024-02-12 17:00:00+00:00,36.955,37.38,36.955,37.085,1286.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,34.255916820276504,,76.92513934489946,19.187936678254744,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8609.0,79.75419064773038,False,False,False,False,609.6278973184709,False,False,False,False
2024-02-13 17:00:00+00:00,35.95,35.95,35.13,35.5,2267.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,34.37611500535459,,70.45139259060221,19.187936678254744,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6342.0,176.84327296326944,False,False,False,False,635.3235888329132,False,False,False,False
2024-02-14 17:00:00+00:00,35.7,36.63,35.695,36.5,3627.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,34.62570752095867,,68.75341336028494,27.082040414619584,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9969.0,328.65965632817995,False,False,False,False,681.7061688510074,False,False,False,False
2024-02-15 17:00:00+00:00,37.045,38.63,37.045,38.6,2010.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.476349873890925,,71.13088577662606,27.082040414619584,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11979.0,509.2850880130144,False,False,False,False,702.2998716595189,False,False,False,False
2024-02-16 17:00:00+00:00,38.195,38.195,37.48,37.605,1460.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.474700967671595,,69.189381142445,27.082040414619584,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10519.0,664.4744664934327,False,False,False,False,714.0471604709992,False,False,False,False
2024-02-19 17:00:00+00:00,37.605,37.605,37.605,37.605,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.474700967671595,,67.89504471965762,25.779651387070317,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10519.0,817.2578080981857,False,False,False,False,702.9766618590457,False,False,False,False
2024-02-20 17:00:00+00:00,37.345,37.345,36.56,36.73,1459.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.35797153955694,,64.10811459029094,21.87036954272719,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9060.0,945.0522606858107,False,False,False,False,714.6979539232466,False,False,False,False
2024-02-21 17:00:00+00:00,36.41,36.63,36.29,36.54,1197.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.270789642086186,,60.98478570439333,18.670578249736963,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7863.0,1052.3072643961082,False,False,False,False,722.1755050252117,False,False,False,False
2024-02-22 17:00:00+00:00,36.57,36.67,36.25,36.325,989.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.2199190513347,,58.1932953643099,15.801869301308855,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6874.0,1142.5660664984941,False,False,False,False,726.3123189007898,False,False,False,False
2024-02-23 17:00:00+00:00,36.26,36.57,36.26,36.44,898.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.18820855735066,,56.693359241533216,14.09816392398929,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7772.0,1245.3479879481297,False,False,False,False,728.9741434139559,False,False,False,False
2024-02-26 17:00:00+00:00,36.34,36.48,36.1,36.45,666.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.16673395046787,,55.7278383450256,12.802590606926742,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8438.0,1356.8619726311044,False,False,False,False,727.9978001052124,False,False,False,False
2024-02-27 17:00:00+00:00,36.925,37.005,36.41,36.63,804.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.164301229173034,,55.749866353199764,12.332597776287123,False,False,True,False,False,9.053867579357167,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9242.0,1479.1121746058159,False,False,False,False,729.1761287857518,False,False,False,False
2024-02-28 17:00:00+00:00,36.475,36.515,36.15,36.27,845.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.144828420126004,,54.116110040167214,10.28401450079351,False,False,True,False,False,6.945012147892957,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8397.0,1586.3662494181287,False,False,False,False,730.971847719306,False,False,False,False
2024-02-29 17:00:00+00:00,36.625,37.4,36.48,37.34,968.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.16975531857654,,56.77257639969207,10.28401450079351,True,False,True,False,False,11.757332064516877,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9365.0,1706.965222295367,False,False,False,False,734.6467027934252,False,False,False,False
2024-03-01 17:00:00+00:00,37.335,37.38,37.01,37.26,704.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,36.19241641158804,,58.15310277636581,10.28401450079351,True,False,True,False,True,11.291805765113008,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8661.0,1814.7797149729581,False,False,False,False,734.1715601144574,False,False,False,False
2024-03-04 17:00:00+00:00,37.325,37.365,37.06,37.12,1996.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,36.24705212621518,,58.34626643233383,10.28401450079351,True,False,True,False,True,10.472816852057981,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6665.0,1889.9769286943074,False,False,False,False,753.7347917405898,False,False,False,False
2024-03-05 17:00:00+00:00,36.5,36.55,35.845,36.0,2015.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.18060577614586,,53.70291457173578,9.011011921996115,False,False,True,False,False,4.3268188427702405,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4650.0,1932.7679840633878,False,False,False,False,773.2892910934488,False,False,False,False
2024-03-06 17:00:00+00:00,36.215,36.415,36.04,36.32,1629.0,,,,,,,,,,,,,,,,,,,,,#000000,,36.18803203710428,,51.95353487745412,7.233748549976397,False,False,False,False,False,5.777976405139444,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6279.0,2000.151426170932,False,False,False,False,786.5561237896743,False,False,False,False
2024-03-07 17:00:00+00:00,36.54,36.84,36.36,36.84,1461.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.242288335173804,,52.80188046086301,7.233748549976397,False,False,True,False,False,8.05722111387719,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7740.0,2089.141326540375,False,False,False,False,797.0126179944855,False,False,False,False
2024-03-08 17:00:00+00:00,37.45,37.6,37.23,37.53,1399.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.35498846025573,,55.6267415526875,7.233748549976397,False,False,True,False,True,10.914332977807828,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9139.0,2198.4414610126173,False,False,False,False,806.3457556999973,False,False,False,False
2024-03-11 17:00:00+00:00,36.65,37.22,36.585,37.2,2920.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.43058086202268,,55.99441022457665,7.233748549976397,False,False,True,False,True,9.161360771790772,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6219.0,2260.7757019271503,False,False,False,False,839.1155889449586,False,False,False,False
2024-03-12 17:00:00+00:00,36.65,37.16,36.645,37.065,1227.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.45104212705639,,55.615093722222255,7.233748549976397,False,False,True,False,True,8.450585112923413,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4992.0,2303.1202646879697,False,False,False,False,845.1293007442615,False,False,False,False
2024-03-13 17:00:00+00:00,36.765,36.885,36.59,36.87,956.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.457163459267555,,54.43099447351982,7.233748549976397,False,False,True,False,True,7.424575839981568,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4036.0,2329.9866171734275,False,False,False,False,846.8482263141179,False,False,False,False
2024-03-14 17:00:00+00:00,36.76,36.76,36.15,36.45,1859.0,,,,,,,,,,,,,,,,,,,,,#000000,,36.44200308498122,,51.735319424833826,6.097895348230132,False,True,False,False,False,5.255934855489752,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2177.0,2327.614731635855,False,False,False,False,862.5405018751394,False,False,False,False
2024-03-15 17:00:00+00:00,36.81,37.1,36.71,36.92,835.0,,,,,,,,,,,,,,,,,,,,,#000000,,36.452215895920986,,52.11103470817747,6.097895348230132,False,True,False,False,False,7.2901882000868845,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3012.0,2338.225355951578,False,False,False,False,862.1135173499434,False,False,False,False
2024-03-18 17:00:00+00:00,37.22,37.46,37.1,37.1,1783.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.49274752271419,,53.143039398514944,6.097895348230132,False,True,True,False,False,8.053278037075426,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4795.0,2376.3148853166695,False,False,False,False,876.3908271584714,False,False,False,False
2024-03-19 17:00:00+00:00,37.615,37.67,37.39,37.54,806.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.51835975622999,,55.62760554909768,6.097895348230132,False,False,True,False,True,9.883768280961753,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5601.0,2426.310003373775,False,False,False,False,875.2994965048517,False,False,False,False
2024-03-20 17:00:00+00:00,37.62,38.51,37.59,38.41,1693.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,36.60347048635754,,60.05719742311352,5.808122436813434,False,False,True,False,True,13.288216255946342,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7294.0,2501.7780653369723,False,False,False,False,887.977023690823,False,False,False,False
2024-03-21 17:00:00+00:00,38.85,39.45,38.85,39.42,1822.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,36.74486917550245,,65.24985319969304,10.480403566083702,True,False,True,False,True,16.88739824641197,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9116.0,2604.324141843376,False,False,False,False,902.4580000677095,False,False,False,False
