date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_137,aVWAP_valley_129,aVWAP_valley_111,aVWAP_valley_107,aVWAP_valley_97,aVWAP_valley_85,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_42,aVWAP_valley_28,aVWAP_OB_bull_171,aVWAP_OB_bull_97,aVWAP_OB_bull_42,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,8.3595759138,8.6769026389,7.6059249418,8.1116644099,12024146,,,,,,,,,,,,,,,,,,,,,,#000000,,7.960603016933373,,66.2276008447462,19.71265128951694,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282818124947817,0.318681828423134,False,False,False,False,33469767,6720182.466938302,False,False,False,False,4834256.750964597,False,False,False,False
2022-03-18 00:00:00+00:00,7.8340035254,8.3298265333,7.1696006948,8.3298265333,7160933,,,,,,,,,,,,,,,,,,,,,,#000000,,7.899289241556223,,63.4836638591272,19.71265128951694,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07475762566500098,0.19671972704406748,False,False,False,False,26308834,8171193.691609539,False,False,False,False,5006603.139782034,False,False,False,False
2022-03-25 00:00:00+00:00,7.9530010473,8.2157872415,7.8340035254,7.933168127,4832049,,,,,,,,,,,,,,,,,,,,,,#000000,,7.905636044465541,,62.057679364490134,18.603545353491413,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2597183641747948,0.22821904560943115,False,False,False,False,31140883,9872652.158897722,False,False,False,False,4993673.203501884,False,False,False,False
2022-04-01 00:00:00+00:00,7.8935022864,8.0967897196,7.49684388,7.8935022864,5474180,,,,,,,,,,,,,,,,,,,,,,#000000,,7.891300707073985,,60.66207617072715,17.34618791120299,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.10572120344911635,0.16697012452927376,False,False,False,False,25666703,11042581.850831224,False,False,False,False,5029266.299538781,False,False,False,False
2022-04-08 00:00:00+00:00,7.5166768003,8.1612467106,7.1943918452,8.0124998083,6083968,,,,,,,,,,,,,,,,,,,,,,#000000,,7.85623130701769,,57.496454204370764,14.355091053659493,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.02775201627796023,0.097361070403617,False,False,False,False,19582735,11675185.787806688,False,False,False,False,5107392.351424797,False,False,False,False
2022-04-15 00:00:00+00:00,7.49684388,7.7298806937,7.2390159159,7.4472615792,4005867,,,,,,,,,,,,,,,,,,,,,,#000000,,7.8283770391409115,,55.13002234515447,12.144528022408828,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2756473794829228,-0.0891431545396529,False,False,False,False,15576868,11964199.285006193,False,False,False,False,5025797.880948886,False,False,False,False
2022-04-22 00:00:00+00:00,6.4556155633,7.5860920214,6.4109914926,7.5464261808,6071876,,,,,,,,,,,,,,,,,,,,,,#000000,,7.728552159798539,,49.29472167037754,6.638080773487843,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2159857044775234,False,False,False,False,9504992,11782035.782413142,False,False,False,False,5103285.149026746,False,False,False,False
2022-04-29 00:00:00+00:00,6.3465345016,6.6142789259,5.9250849449,6.2176205195,9503259,,,,,,,,,,,,,,,,,,,,,,#000000,,7.539895956183592,,44.80905355475908,2.534761051127127,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.27940697944645865,False,False,False,False,1733,10909420.761493651,False,False,False,False,5429209.137987727,False,False,False,False
2022-05-06 00:00:00+00:00,5.9399596351,6.4655320235,5.7812962725,6.1482052984,7210494,,,,,,,,,,,,,,,,,,,,,,#000000,,7.4071774851686465,,40.51652629931736,-1.3509973110754174,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3111176169309263,False,False,False,False,-7208761,9567333.223605232,False,False,False,False,5561156.164803452,False,False,False,False
2022-05-13 00:00:00+00:00,5.1962251232,5.7614633522,4.9185642387,5.7614633522,11796326,,,,,,,,,,,,,,,,,,,,,,#000000,,6.67641259729595,,35.90295378659742,-5.527902586707349,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3269729356731601,False,False,False,False,-19005087,7450857.651486326,False,False,False,False,6023020.597040232,False,False,False,False
2022-05-20 00:00:00+00:00,5.5730506092,5.8209621132,5.1367263622,5.2160580435,7186412,,,,,,,,,,,,,,,,,,,,,,#000000,,6.609841356770715,,34.54899165823104,-6.607389426950306,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3049901072357968,-0.31598152145447844,False,False,False,False,-11818675,6023484.8624873385,False,False,False,False,6109197.738000216,False,False,False,False
2022-05-27 00:00:00+00:00,5.7614633522,5.870544414,5.434220167,5.6920481311,5797233,,,,,,,,,,,,,,,,,,,,,,#000000,,6.573992805991384,,34.485022815922356,-6.607389426950306,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.25884328402750595,-0.2874124027409922,False,False,False,False,-6021442,5131268.057858647,False,False,False,False,6086089.238889089,False,False,False,False
2022-06-03 00:00:00+00:00,5.8308785733,6.1482052984,5.5631341491,5.8407950335,5736880,,,,,,,,,,,,,,,,,,,,,,#000000,,6.550838853252069,,34.773409334641826,-6.607389426950306,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19386605611235855,-0.24063922942667537,False,False,False,True,-284562,4730095.460980228,False,False,False,False,6060221.887860267,False,False,False,False
2022-06-10 00:00:00+00:00,5.3945543264,6.1432470683,5.2953897248,5.8804608741,7200276,,,,,,,,,,,,,,,,,,,,,,#000000,,6.4974456463919665,,33.89361022531325,-7.393730069813877,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22672273994835346,-0.23368098468751441,False,False,False,False,-7484838,3825285.5749816927,False,False,False,False,6144670.340611359,False,False,False,False
2022-06-17 00:00:00+00:00,4.7103185754,5.2259745037,4.6309868941,5.1763922029,8185813,,,,,,,,,,,,,,,,,,,,,,#000000,,6.372984581361693,,31.884538094611827,-9.536718698582632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.28825461955145415,False,False,False,False,-15670651,2381142.124983049,False,False,False,False,6295866.093158666,False,False,False,False
2022-06-24 00:00:00+00:00,4.2343284878,4.9284806989,3.9517093733,4.9185642387,5023184,,,,,,,,,,,,,,,,,,,,,,#000000,,6.2815395421878275,,29.666327031523863,-11.870194025597115,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3155414369834241,False,False,False,False,-20693835,671884.56016949,False,False,False,False,6201593.345517283,False,False,False,False
2022-07-01 00:00:00+00:00,4.1153309659,4.621070434,3.8773359221,4.2541614081,6987892,,,,,,,,,,,,,,,,,,,,,,#000000,,6.158394803418011,,27.89853337138237,-13.761802530500844,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.84065192395117,1.1103261877099968,False,False,False,False,-0.34282825441539394,-0.329184845699409,False,False,False,False,-27681727,-1428382.9628060276,False,False,False,False,6259837.6902937805,False,False,False,False
2022-07-08 00:00:00+00:00,3.6988396392,4.1996208772,3.5699256571,3.8971688424,7469183,,,,,,,,,,,,,,,,,,,,,,#000000,,6.01871996049342,,26.02724646816077,-15.755856423256674,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8310894407866118,1.141149694028385,False,False,False,False,-0.34282825441539394,-0.33600655005740143,False,False,False,False,-35150910,-3926347.9285240993,False,False,False,False,6349418.824346093,False,False,False,False
2022-07-15 00:00:00+00:00,3.2327660118,3.5996750376,3.0542697289,3.5798421173,11604032,,,,,,,,,,,,,,,,3.2955702594333327,,,,,3.2955702594333327,#000000,,5.04230839790568,,24.0922247730582,-17.807439113092073,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7878110208134471,1.2055025913119726,False,False,False,False,-0.34282825441539394,-0.3394174022363977,False,False,False,False,-46754942,-7098836.378263054,False,False,False,False,6738649.429950086,True,False,False,False
2022-07-22 00:00:00+00:00,3.3319306133,3.560009197,3.1336014102,3.371596454,7467342,,,,,,,,,,,,,,,,3.313689813761522,,,,,3.313689813761522,#000000,,4.951517480241158,,23.21470721517447,-18.852777192900255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7644949296136953,1.215701755683186,False,False,False,False,-0.3370302250137469,-0.3382238136250723,False,False,False,False,-39287600,-9483189.239132456,False,False,False,False,6792626.657361191,False,False,False,False
2022-07-29 00:00:00+00:00,3.8178371611,3.8376700814,3.2030166313,3.4509281352,7624278,,,,,,,,,,,,,,,,3.4010314733175413,,,,,3.4010314733175413,#000000,,4.8993833649504115,,24.912378746329956,-18.852777192900255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8049028007984841,1.168940132007965,False,False,False,False,-0.28717152665164586,-0.3126976701383591,False,False,False,False,-31663322,-11126162.036233757,False,False,False,False,6854230.460519621,False,False,False,False
2022-08-05 00:00:00+00:00,3.6492573384,3.7682548603,3.3815129141,3.74842194,8759142,,,,,,,,,,,,,,,,3.4501065627662686,,,,,3.4501065627662686,#000000,,4.83539161310183,,25.817784405759916,-18.852777192900255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8033817862813535,1.1595388996806757,False,False,False,False,-0.2717948123294489,-0.29224624123390397,False,False,False,False,-40422464,-13296258.477994218,False,False,False,False,6995335.018999649,False,False,False,False
2022-08-12 00:00:00+00:00,4.5219058324,4.7797337965,3.6790067189,3.7087560994,10399031,,,,,,,,,,,,,,,,3.6489474698754676,,,,,3.6489474698754676,#000000,,4.843085258323438,,29.953712989446387,-18.852777192900255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.797655839849097,1.1554249175121365,False,False,False,False,-0.08122479839277841,-0.1867355198133412,False,False,False,False,-30023433,-14535308.44258724,False,False,False,False,7247460.647221897,False,False,False,False
2022-08-19 00:00:00+00:00,4.1351638862,4.4921564519,4.1153309659,4.2839107886,5974622,,,,,,,,,,,,,,,,3.717952555879814,,,,,3.717952555879814,#000000,,4.83611475336761,,32.04895658483573,-25.454498558438644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7935451103030997,1.1668002231927637,False,False,False,False,0.07266630718505168,-0.05703460631414475,False,False,False,False,-35998055,-16125141.520914111,False,False,False,False,7153176.302983237,False,False,False,False
2022-08-26 00:00:00+00:00,4.7202350356,4.9780629997,3.9765005237,4.0359992846,6828609,,,,,,,,,,,,,,,,3.815778352314902,,,,,3.815778352314902,#000000,,4.561071977876434,,35.478766647120736,-22.068614728865576,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8244004434257188,1.1185173974055125,False,False,False,False,0.34282819002771286,0.14289679185678406,False,False,False,False,-29169446,-17091386.297142696,False,False,False,False,7129134.280540035,False,False,False,False
2022-09-02 00:00:00+00:00,4.1134250706,4.745026186,3.9445163117,4.6012375137,6425372,,,,,,,,,,,,,,,,3.860390717733271,,,,,3.860390717733271,#000000,,4.52514350130347,,36.581126778678644,-20.942243104922532,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7934611597757747,1.1537848170282825,False,False,False,False,0.2596529444503702,0.20127486815357712,False,False,False,False,-35594818,-18462010.86772472,False,False,False,False,7077003.741240773,False,False,False,False
2022-09-09 00:00:00+00:00,4.5207932539,4.5307290633,3.954452121,4.153168308,3450977,,,,,,,,,,,,,,,,3.88430586740898,,,,,3.88430586740898,#000000,,4.521596994772747,,38.60776698912349,-18.89049832769775,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.785560367398221,1.1881795273777662,False,False,False,False,0.19788706715196336,0.19958096765277022,False,False,False,False,-32143841,-19475479.76641178,False,False,False,False,6808409.167815532,False,False,False,False
2022-09-16 00:00:00+00:00,4.2425905922,4.7046057269,3.9842595491,4.6201513474,4315173,,,,,,,,,,,,,,,,3.9095505322386943,,,,,3.9095505322386943,#000000,,4.516624438641955,,39.43499899480753,-17.972124492808334,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8069739809151971,1.1663511147611652,False,False,False,False,0.2594452791286506,0.22951312339071042,False,False,False,False,-36459014,-20733519.339270167,False,False,False,False,6623725.007236603,False,False,False,False
2022-09-23 00:00:00+00:00,3.8948372649,4.3270449716,3.6911531733,4.0935534519,6902014,,,,,,,,,,,,,,,,3.914869697180979,,,,,3.914869697180979,#000000,,4.475649463511336,,39.28562338082619,-17.94415231819992,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7584151682881705,1.1781773427002211,False,False,False,False,0.056724141284906236,0.14311863233780833,False,False,False,False,-43361028,-22409631.091916822,False,False,False,False,6644339.006700559,False,False,False,False
2022-09-30 00:00:00+00:00,4.0041311678,4.1432324987,3.6712815546,3.8252865995,5184834,,,,,,,,,,,,,,,,3.916376194763256,,,,,3.916376194763256,#000000,,4.450336524059573,,39.53826943977192,-17.456575694666462,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7738274131137377,1.1828930925611552,False,False,False,False,-0.06322996909991488,0.03994433161894673,False,False,False,False,-38176194,-23577524.64066372,False,False,False,False,6536227.52472274,False,False,False,False
2022-10-07 00:00:00+00:00,4.0240027865,4.5406648726,3.9743237397,4.0836176426,7176192,,,,,,,,,,,,,,,,3.9368882913321017,,,,,3.9368882913321017,#000000,,4.442051083831952,,39.78701767327067,-16.932267711449107,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8021503436402875,1.1686067813360492,False,False,False,False,0.17089522928357923,0.10541978045126298,False,False,False,False,-31000002,-24127337.778392334,False,False,False,False,6583632.300669204,False,False,False,False
2022-10-14 00:00:00+00:00,3.8153507901,4.1034892613,3.6861852686,4.0438744052,5393523,,,,,,,,,,,,,,,,3.9330966223226054,,,,,3.9330966223226054,#000000,,4.418341163492727,,39.46815459952781,-16.932267711449107,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7829683393977936,1.1696126394344628,False,False,False,False,-0.34282825441539394,-0.11870423698206548,False,False,False,False,-36393525,-25035944.23925216,False,False,False,False,6495476.056175189,False,False,False,False
2022-10-21 00:00:00+00:00,3.9743237397,4.0240027865,3.5967629844,3.7954791714,8724418,,,,,,,,,,,,,,,3.8650298368666673,3.927506435430895,,,3.8650298368666673,,3.896268136148781,#000000,,4.066395218561988,,39.834717120875965,-16.277204542047613,False,False,False,True,True,,1.0,4.0240026,3.596763,0.0,1,0.8161677682851444,1.1732157382714379,False,False,False,False,-0.34282825441539394,-0.23076624569872972,False,False,False,False,-27669107,-25230993.33264089,False,False,False,False,6660582.866828879,False,False,False,False
2022-10-28 00:00:00+00:00,3.8849014556,4.1929115454,3.6663136499,3.9345805023,7447443,,,,,,,,,,,,,,,3.8879079625869584,3.9266680157340783,,,3.8879079625869584,,3.907287989160518,#000000,,4.0610264553525415,,39.86331283522939,-15.918220338390952,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8467312355359391,1.1085167910919846,False,False,False,False,-0.21526841504960154,-0.22301733037416563,False,False,False,False,-35116550,-25963256.789482307,False,False,False,False,6718868.802619332,False,False,False,False
2022-11-04 00:00:00+00:00,5.0275195307,5.0622948635,3.755735934,3.8252865995,14956895,,,,,,,,,,,,,,,4.237352797215876,4.006725086130601,,,4.237352797215876,,4.122038941673239,#000000,,4.19894244816796,,43.57726920059816,-12.064080818792675,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8651726572742906,1.0475869353912115,False,False,False,False,0.34282813069049706,0.059905400158165714,False,False,False,False,-20159655,-25533360.360631764,False,False,False,False,7329092.965388271,False,False,False,False
2022-11-11 00:00:00+00:00,5.4249519047,5.5541174263,4.7244773456,5.0573269588,11389754,,,,,,,,,,,,,,,4.504470307993256,4.106595581922826,,,4.504470307993256,,4.305532944958041,#000000,,4.336298248767604,,47.23011103118847,-8.41552995430282,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9754867764192954,0.9903849478633908,False,False,False,False,0.34282819868136843,0.20136679941976707,False,False,False,False,-8769901,-24291622.630214594,False,False,False,False,7629882.671655807,False,False,False,False
2022-11-18 00:00:00+00:00,5.206364099,5.7031545665,5.1268776242,5.3852086673,8415978,,,,,,,,,,,,,,,4.643429129844464,4.176834920674065,,,4.643429129844464,,4.410132025259265,#000000,,4.419915727089331,,49.1642080850409,-6.502275963605314,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9858524742927104,0.9852146262124535,False,False,False,False,0.34282820825795723,0.27209750383886216,False,False,False,False,-17185879,-23765271.2501987,False,False,False,False,7688111.955236859,False,False,False,False
2022-11-25 00:00:00+00:00,5.4845667608,5.5690211403,5.0573269588,5.1169418149,3949952,,,,,,,,,,,,,,,4.695741308170595,4.207769774037241,,,4.695741308170595,,4.451755541103918,#000000,,4.454264547875787,,51.256400846305446,-4.451919150940306,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9650510443201498,0.9957199805415468,False,False,False,False,0.2965054956582089,0.2843014997485355,False,False,False,False,-13235927,-22985319.824258056,False,False,False,False,7411211.217811907,False,False,False,False
2022-12-02 00:00:00+00:00,5.8124484693,5.8422558974,5.2808826692,5.3951444767,7219476,,,,,,,,,,,,,,,4.806113785175924,4.272787774989467,,,4.806113785175924,,4.539450780082696,#000000,,4.815922137185222,,53.545469892741636,-2.230871716170654,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.97039039885161,0.9959661189171594,False,False,False,False,0.34282821212077796,0.31356485593465677,False,False,False,False,-6016451,-21728366.578016717,False,False,False,False,7397008.609085099,False,False,False,False
2022-12-09 00:00:00+00:00,5.3057221925,5.7826410413,5.2709468598,5.7826410413,18853467,,,,,,,,,,,,,,,4.956785610669082,4.3974808507023875,,,4.956785610669082,,4.677133230685735,#000000,,4.884038903271281,,53.559819126457946,-2.1791309149661444,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9830718243271157,0.9973339138999797,False,False,False,False,0.3281901168758524,0.3208774864052546,False,False,False,False,-24869918,-21961074.09075622,False,False,False,False,8245635.156560277,False,False,False,False
2022-12-16 00:00:00+00:00,4.9877762933,5.5342458076,4.9182256279,5.2262357177,10272191,,,,,,,,,,,,,,,4.978174976289404,4.438260990356394,,,4.978174976289404,,4.708217983322899,#000000,,4.883014662074794,,52.644362366948656,-2.1791309149661444,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0028736151940383,0.9680816188098053,False,False,False,False,0.20650311192794954,0.2636902991666021,False,False,False,False,-35142109,-22937447.0469965,False,False,False,False,8395750.40422248,False,False,False,False
2022-12-23 00:00:00+00:00,5.1368134336,5.2659789551,4.8884181999,5.0175837214,6987994,,,,,,,,,,,,,,5.097070196200001,4.986634146072186,4.461782812638038,,,4.986634146072186,,4.8484957183034085,#000000,,5.042118346785813,,52.408417833956236,-2.1791309149661444,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0422989772806484,0.9651541780172893,False,False,False,False,0.14852946447593135,0.20610988182126672,False,False,False,False,-28154115,-23323866.89536713,False,False,False,False,8291472.152057851,False,False,False,False
2022-12-30 00:00:00+00:00,5.0374553401,5.405080286,4.992744198,5.206364099,5634384,,,,,,,,,,,,,,5.118506764264366,4.995231187936112,4.480903239324346,,,4.995231187936112,,4.86488039717494,#000000,,5.0474996820900495,,51.9346963999807,-2.1791309149661444,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0542056259066743,0.9368538961850574,False,False,False,False,0.18542975689765226,0.19576981935945947,False,False,False,False,-33788499,-24099024.829043638,False,False,False,False,8094650.807460973,False,False,False,False
2023-01-06 00:00:00+00:00,5.5342458076,5.5541174263,4.9877762933,5.1268776242,20581104,,,,,,,,,,,,,,5.267398170771358,5.055350748071173,4.5623056199765895,,,5.055350748071173,,4.96168484627304,#000000,,5.120361601327993,,52.99568376913854,-2.1791309149661444,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0731778520987887,0.9012208810179853,False,False,False,False,0.1650604054078437,0.1804151123836516,False,False,False,False,-13207395,-23292237.434299666,False,False,False,False,9019573.266167568,False,False,False,False
2023-01-13 00:00:00+00:00,6.1303943685,6.2645277947,5.7031545665,5.7130903758,21686896,,,,,,,,,,,,,,5.569761782821896,5.2004062526203825,4.693195756890196,,,5.2004062526203825,,5.1544545974441585,#000000,,5.3077242116139765,,55.19010296898394,0.028364670185666796,False,False,True,False,True,1.2407613896282221,0.0,0.0,0.0,0.0,0,1.144439868205751,0.8349846596450523,False,False,False,False,0.342828172723059,0.2616216425533553,False,False,False,False,8479501,-20938775.328055244,False,True,False,False,9957893.468673674,False,False,False,False
2023-01-20 00:00:00+00:00,5.9316781815,6.2993031275,5.6534755198,6.1005869405,11527084,,,,,,,,,,,,,,5.6377474197327535,5.256056050429268,4.750493655894732,,,5.256056050429268,,5.214765708685584,#000000,,5.602650860151067,,56.082957657197056,1.0103130299475964,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1346572438185452,0.8326572438118611,False,False,False,False,0.33675270708451255,0.2991871748189339,False,False,False,False,-3047583,-19613501.822273374,False,False,False,False,10074129.804327477,False,False,False,False
2023-01-27 00:00:00+00:00,5.6634113291,5.9316781815,5.5351400304,5.9217423722,12659033,,,,,,,,,,,,,,5.649326288864087,5.28980387903306,4.7958516939797295,,,5.28980387903306,,5.244993953958959,#000000,,5.585329044434438,,55.832906018709465,1.0103130299475964,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1250406264219894,0.8700546102394819,False,False,False,False,0.1487835053079706,0.22398534006345228,False,False,False,False,-15706616,-19324102.872475345,False,False,False,False,10265604.115118034,False,False,False,False
