date,Open,High,Low,Close,Volume,aVWAP_peak_393,aVWAP_peak_339,aVWAP_peak_303,aVWAP_peak_282,aVWAP_peak_246,aVWAP_peak_212,aVWAP_peak_182,aVWAP_valley_364,aVWAP_valley_344,aVWAP_OB_bull_401,aVWAP_OB_bull_344,aVWAP_OB_bear_182,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,32.215,32.265,31.885,31.915,53751.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.96880214217634,-17.922096618587673,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13605.0,284.95738805781514,False,False,False,False,118304.27927287685,False,False,False,False
2023-12-29 17:00:00+00:00,32.005,32.215,31.995,32.04,20379.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.66572323465162,-17.922096618587673,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6774.0,385.5626998708723,False,False,False,False,116786.05788880124,False,False,False,False
2024-01-01 17:00:00+00:00,32.04,32.04,32.04,32.04,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.13033729630182,-17.123533788196283,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6774.0,484.608239407758,False,False,False,False,114975.42133238571,False,False,False,False
2024-01-02 17:00:00+00:00,32.255,32.425,32.02,32.165,130600.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.1500046464446,-14.10431478300086,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137374.0,2606.9243907347695,False,False,False,False,115217.66286211615,False,False,False,False
2024-01-03 17:00:00+00:00,33.63,33.975,33.505,33.955,107248.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.43200323234109,-4.700630219282509,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,244622.0,6359.096105607099,False,False,False,False,115094.10219758721,False,False,False,False
2024-01-04 17:00:00+00:00,33.635,33.835,33.545,33.695,71968.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.11858864723702,-0.07951898200523999,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,172654.0,8937.311669861252,False,False,False,False,114425.48045808973,False,False,False,False
2024-01-05 17:00:00+00:00,34.025,34.045,33.765,33.785,50286.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.864999999999995,,71.16747994315516,3.7705040158148364,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,222940.0,12255.182806762628,False,False,False,False,113431.06990835191,False,False,False,False
2024-01-08 17:00:00+00:00,32.87,33.1,32.78,33.06,106374.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.2640744925316,,67.12514129260833,3.7705040158148364,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,116566.0,13872.404778750804,False,False,False,False,113321.65797178831,False,False,False,False
2024-01-09 17:00:00+00:00,32.795,32.865,32.635,32.69,103785.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.051250590335776,,62.262776172871526,3.7705040158148364,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12781.0,13855.483774429087,False,False,False,False,113173.802809435,False,False,False,False
2024-01-10 17:00:00+00:00,32.505,32.535,32.21,32.435,64043.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.92139988741238,,57.64341194355625,3.7705040158148364,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51262.0,12845.910382577473,False,False,False,False,112412.0849364205,False,False,False,False
2024-01-11 17:00:00+00:00,32.655,32.735,32.445,32.67,88828.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.8559080058196,,55.86085297963126,3.7705040158148364,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37566.0,13229.167585948364,False,False,False,False,112046.44020872406,False,False,False,False
2024-01-12 17:00:00+00:00,32.87,32.885,32.655,32.8,27403.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.851188202308805,,55.385335821530106,3.7705040158148364,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64969.0,14031.335530352266,False,False,False,False,110734.13881013918,False,False,False,False
2024-01-15 17:00:00+00:00,32.8,32.8,32.8,32.8,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.851188202308805,,55.068324382796,3.7705040158148364,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64969.0,14821.066762439828,False,False,False,False,109017.33045649361,False,False,False,False
2024-01-16 17:00:00+00:00,32.305,32.315,31.945,31.97,74843.0,,,,,,,,,,,,,,,#000000,,32.73875261688539,,50.03194556291295,10.327397091022945,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9874.0,14438.197510308977,False,False,False,False,108487.49587577277,False,False,False,False
2024-01-17 17:00:00+00:00,31.215,31.545,31.12,31.515,33209.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.02533380043771,,44.797729071699486,4.783678212654877,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-43083.0,13546.39599852124,False,False,False,False,107320.3874125825,False,False,False,False
2024-01-18 17:00:00+00:00,31.32,31.435,31.215,31.425,55082.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,31.955170245704803,,40.960392040181716,0.7325553908717239,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98165.0,11814.43637063719,False,False,False,False,106510.48993331764,False,False,False,False
2024-01-19 17:00:00+00:00,31.29,31.53,31.235,31.495,53874.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,31.918538432792104,,38.97835609448792,-1.578986400050141,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44291.0,10944.584643960643,False,False,False,False,105694.42032194836,False,False,False,False
2024-01-22 17:00:00+00:00,31.51,31.84,31.5,31.7,67075.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,31.929540643724046,,39.36071293566065,-1.7469839159245808,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22784.0,11128.141471186058,False,False,False,False,105095.66961928249,False,False,False,False
2024-01-23 17:00:00+00:00,31.525,31.585,31.35,31.525,32558.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,31.91067552380426,,38.67630208102014,-3.070872599547819,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9774.0,10804.07726233046,False,False,False,False,103971.05458642538,False,False,False,False
2024-01-24 17:00:00+00:00,31.695,31.855,31.595,31.835,46250.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,31.916432353977804,,40.785669101114294,-3.070872599547819,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36476.0,11202.09156834084,False,False,False,False,103076.154515318,False,False,False,False
2024-01-25 17:00:00+00:00,32.15,32.35,32.035,32.305,30005.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,31.948196137615938,,45.36604202207384,-3.070872599547819,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,66481.0,12059.128908366563,False,False,False,False,101943.26839880145,False,False,False,False
2024-01-26 17:00:00+00:00,32.415,32.75,32.27,32.735,132912.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.11364235642786,,50.71234523263069,-6.935067369061358,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199393.0,14963.53001056243,False,False,False,False,102423.40377246344,False,False,False,False
2024-01-29 17:00:00+00:00,32.625,32.8,32.465,32.785,89576.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.19420207726968,,54.52616312587477,-3.268523815184871,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,288969.0,19211.676832104098,False,False,False,False,102224.2192178516,False,False,False,False
2024-01-30 17:00:00+00:00,33.155,33.58,33.015,33.575,49805.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.64668585143169,,60.30381004786406,2.1488903150526184,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,338774.0,24166.131454862174,False,False,False,False,101411.51814470661,False,False,False,False
2024-01-31 17:00:00+00:00,33.25,33.535,33.08,33.15,26788.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.65378017191535,,60.93744649644355,2.8148109213654635,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,311986.0,28628.45499819764,False,False,False,False,100254.56437502123,False,False,False,False
2024-02-01 17:00:00+00:00,33.255,33.405,32.52,32.79,83107.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.6171038597772,,59.00649846840121,2.8148109213654635,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,228879.0,31733.114610628687,False,False,False,False,99988.71066378058,False,False,False,False
2024-02-02 17:00:00+00:00,32.4,32.53,32.115,32.115,52280.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.54297124770519,,54.16853966488361,2.8148109213654635,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,176599.0,33979.097329843746,False,False,False,False,99249.04073100879,False,False,False,False
2024-02-05 17:00:00+00:00,31.665,32.085,31.655,31.82,39482.0,,,,,,,,,,,,,,,#000000,,32.47508625105544,,49.65687646688582,7.867250506713766,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137117.0,35578.13458054385,False,False,False,False,98322.41994448152,False,False,False,False
2024-02-06 17:00:00+00:00,32.33,32.445,31.935,31.98,30012.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.44918916225609,,47.64374698819569,5.837613559732105,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167129.0,37617.68288162068,False,False,False,False,97263.34366627249,False,False,False,False
2024-02-07 17:00:00+00:00,31.87,32.125,31.775,32.125,23823.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.42725466108976,,47.21781488499949,5.115955224287497,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,190952.0,39994.95911601416,False,False,False,False,96124.73368695042,False,False,False,False
2024-02-08 17:00:00+00:00,32.125,32.26,32.015,32.25,56933.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.399302660344354,,47.740905923519634,5.115955224287497,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,247885.0,43218.0605250682,False,False,False,False,95517.10990885817,False,False,False,False
2024-02-09 17:00:00+00:00,32.175,32.27,32.02,32.155,67429.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.372301557491994,,47.485292576029885,4.368458559121763,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,180456.0,45345.7805169276,False,False,False,False,95081.6353366278,False,False,False,False
2024-02-12 17:00:00+00:00,32.35,32.615,32.305,32.37,33302.0,,,,,,,,,,,,,,,#000000,,32.37338105424469,,48.84269870684345,4.368458559121763,True,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,213758.0,47956.82267945586,False,False,False,False,94123.81153295915,False,False,False,False
2024-02-13 17:00:00+00:00,31.845,31.94,31.25,31.58,99767.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.11087814008062,,45.223490456759535,1.3943296923226711,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,113991.0,48980.60837434801,False,False,False,False,94211.30282702179,False,False,False,False
2024-02-14 17:00:00+00:00,31.52,31.615,31.375,31.505,73232.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.057604490263905,,42.46442504323562,-1.471983494404384,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40759.0,48853.14157784649,False,False,False,False,93886.0423180757,False,False,False,False
2024-02-15 17:00:00+00:00,32.84,33.105,32.63,33.105,51108.0,,,,,,,,,,,,,,,#000000,,32.16358857737812,,48.95350294412093,-7.447814074983185,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,91867.0,49520.023103771346,False,False,False,False,93222.81685577995,False,False,False,False
2024-02-16 17:00:00+00:00,33.295,33.36,33.015,33.055,80810.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.294660458295596,,52.99591927882274,-3.7697310493036227,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11057.0,48923.69716417799,False,False,False,False,93030.37008282212,False,False,False,False
2024-02-19 17:00:00+00:00,33.055,33.055,33.055,33.055,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.294660458295596,,55.69086350195728,-1.306828553131723,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11057.0,48336.61658798918,False,False,False,False,91588.0387637086,False,False,False,False
2024-02-20 17:00:00+00:00,32.865,32.965,32.62,32.64,86872.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.34587563917411,,54.91955350722236,-1.306828553131723,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-75815.0,46411.78532305911,False,False,False,False,91514.92188365108,False,False,False,False
2024-02-21 17:00:00+00:00,33.32,33.605,33.225,33.595,69982.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.43367772740752,,58.230733326003886,1.2686629351986483,True,False,True,False,True,10.570822090145825,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5833.0,45601.78865138378,False,False,False,False,91181.07813351696,False,False,False,False
2024-02-22 17:00:00+00:00,33.685,33.76,33.455,33.535,167639.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.602787782675996,,60.068516073537275,3.1892153031691777,True,False,True,False,True,10.126134728227061,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-173472.0,42205.295804075504,False,False,False,False,92366.47227098182,False,False,False,False
2024-02-23 17:00:00+00:00,33.685,33.995,33.68,33.915,76017.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.678591058143915,,62.606257688194496,5.801327344255171,True,False,True,False,True,12.234079628464045,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-97455.0,40040.01990013635,False,False,False,False,92112.99208073404,False,False,False,False
2024-02-26 17:00:00+00:00,33.795,34.01,33.765,33.815,84366.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.750959554102124,,63.595281573494674,7.011243127697313,True,False,True,False,True,11.479520838891325,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-181821.0,36600.314165250515,False,False,False,False,91992.88367638156,False,False,False,False
2024-02-27 17:00:00+00:00,33.715,33.795,33.455,33.625,59324.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.78570718469178,,62.89004878237054,7.011243127697313,True,False,True,False,True,10.053174628187588,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-241145.0,32294.18526346369,False,False,False,False,91486.3893558175,False,False,False,False
2024-02-28 17:00:00+00:00,33.655,33.895,33.625,33.845,74274.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.83326992793888,,63.385565093488296,7.550071072059602,True,False,True,False,True,11.294628913846452,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-166871.0,29206.352933797585,False,False,False,False,91219.5306061149,False,False,False,False
2024-02-29 17:00:00+00:00,34.15,34.52,34.14,34.355,91947.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.91777402242533,,65.66303010612467,10.098383968826006,True,False,True,False,True,14.05053322813027,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-74924.0,27591.9288573046,False,False,False,False,91230.80920136893,False,False,False,False
2024-03-01 17:00:00+00:00,34.875,35.005,34.81,34.96,163039.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,33.09895239900287,,68.96373858848791,13.464950094288099,True,False,True,False,True,17.083379649979943,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88115.0,28530.27104556344,False,False,False,False,92344.11448506864,False,False,False,False
2024-03-04 17:00:00+00:00,34.385,34.605,34.175,34.25,39221.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,33.1245720650097,,66.33759604130701,13.464950094288099,True,False,True,False,False,11.904906784700053,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48894.0,28845.9877735392,False,False,False,False,91520.50030700555,False,False,False,False
2024-03-05 17:00:00+00:00,34.53,34.695,34.5,34.54,47943.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,33.16047468236211,,65.63656416041452,13.464950094288099,True,False,True,False,False,13.349906519711219,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,96837.0,29900.11199410448,False,False,False,False,90844.880147207,False,False,False,False
2024-03-06 17:00:00+00:00,35.145,35.215,34.755,34.93,68406.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,33.22233205476144,,66.46963762768686,13.464950094288099,True,False,True,False,False,15.228391209900124,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,165243.0,31998.451343033095,False,False,False,False,90496.99053252162,False,False,False,False
2024-03-07 17:00:00+00:00,34.95,35.055,34.77,34.775,90893.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,33.29327159588527,,65.96884421545057,13.464950094288099,True,False,True,False,False,14.127043541959413,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,74350.0,32655.06450050545,False,False,False,False,90503.13021418796,False,False,False,False
2024-03-08 17:00:00+00:00,34.485,34.65,34.305,34.485,122050.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,33.356847488839236,,63.70426425643966,13.464950094288099,True,False,True,False,False,12.09736864158414,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47700.0,31409.24954700924,False,False,False,False,90992.22897055713,False,False,False,False
2024-03-11 17:00:00+00:00,34.565,34.84,34.505,34.77,107426.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,33.41778949215525,,63.41555918201874,17.821795838759968,True,False,True,False,False,13.501798904504398,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59726.0,31848.268933877313,False,False,False,False,91247.01611830042,False,False,False,False
2024-03-12 17:00:00+00:00,34.77,35.025,34.715,35.02,42890.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,33.444518099130455,,64.23070370216003,17.821795838759968,True,False,True,False,False,14.706749217373691,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102616.0,32945.44305893348,False,False,False,False,90497.29493817173,False,False,False,False
2024-03-13 17:00:00+00:00,35.535,35.785,35.53,35.575,47125.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,33.48694286300947,,66.69559858700968,17.821795838759968,True,False,True,False,True,17.269119035014445,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,149741.0,34756.22688747715,False,False,False,False,89824.85625695977,False,False,False,False
2024-03-14 17:00:00+00:00,36.235,36.24,35.925,36.025,35850.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,33.52455636022923,,69.60118506193089,15.468490171118319,True,False,True,False,True,19.23006969678992,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,185591.0,37094.75050162479,False,False,False,False,88988.03678010768,False,False,False,False
2024-03-15 17:00:00+00:00,36.125,36.195,35.965,36.105,38047.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,33.56362005688086,,71.75132485816016,17.5221521369983,True,False,True,False,True,19.571610143745822,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,223638.0,39986.89390470037,False,False,False,False,88198.253264137,False,False,False,False
2024-03-18 17:00:00+00:00,36.085,36.38,36.065,36.305,37709.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,33.603583420505096,,73.72869053618793,19.409202344646218,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,261347.0,43418.83353408486,False,False,False,False,87415.4741437628,False,False,False,False
2024-03-19 17:00:00+00:00,36.445,36.465,36.175,36.25,59113.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,33.66486530520697,,74.5123361289277,20.22946100473058,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,202234.0,45881.084176967255,False,False,False,False,86976.67609502228,False,False,False,False
2024-03-20 17:00:00+00:00,36.03,36.39,35.93,36.37,62479.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,33.7249385903691,,75.41933162600952,21.240504320172647,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,264713.0,49273.82705794451,False,False,False,False,86596.8671633165,False,False,False,False
