date,Close,High,Low,Open,Volume,aVWAP_peak_109,aVWAP_valley_102,aVWAP_valley_63,aVWAP_valley_50,aVWAP_valley_28,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 00:00:00+00:00,20.5648969357,20.6132621683,19.9554950039,20.3327438188,594480,,,,,,,,#000000,,,,65.20153686353436,21.727804645516585,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4350775,1518187.9863525236,False,False,False,False,8602295.250666449,False,False,False,False
2025-02-12 00:00:00+00:00,20.7970500525,20.8067230991,20.1296098415,20.1876481208,361762,,,,,,,,#000000,,,,65.670620581648,21.727804645516585,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4712537,1643456.5751230128,False,False,False,False,8279137.083973647,False,False,False,False
2025-02-13 00:00:00+00:00,20.4875125634,20.8454152852,20.4391473307,20.8454152852,309419,,,,,,,,#000000,,,,63.25289046980906,20.094165763736285,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4403118,1751678.5917848554,False,False,False,False,7966599.11989625,False,False,False,False
2025-02-14 00:00:00+00:00,20.5358777961,20.7003195872,20.1683020277,20.3714360049,219708,,,,,,,,#000000,,,,61.927978794162435,18.785543511694357,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4622826,1864272.6077932923,False,False,False,False,7662799.468135613,False,False,False,False
2025-02-18 00:00:00+00:00,20.7390117733,20.8454152852,20.4875125634,20.5552238891,359229,,,,,,,,#000000,,,,62.22948335135574,18.785543511694357,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4982055,1986538.5839582614,False,False,False,False,7376384.939973432,False,False,False,False
2025-02-19 00:00:00+00:00,20.7680309129,20.8260691921,20.5068586565,20.7003195872,516377,,,,,,,,#000000,,,,62.59811637727922,18.785543511694357,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5498432,2124259.894391271,False,False,False,False,7107365.020758787,False,False,False,False
2025-02-20 00:00:00+00:00,20.6035891218,21.0194333924,20.3133977257,20.913126611,475745,,,,,,,,#000000,,,,61.2018086551057,17.39802522957457,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5022687,2237923.7024543583,False,False,False,False,6847301.490532953,False,False,False,False
2025-02-21 00:00:00+00:00,20.4101281911,20.6519543545,20.0618985158,20.4101281911,331625,,,,,,,,#000000,,,,58.4904166195098,14.570445307708525,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4691062,2334125.2043188936,False,False,False,False,6591784.765414014,False,False,False,False
2025-02-24 00:00:00+00:00,20.642281308,20.9905109833,20.4268625616,20.6906465406,792260,,,,,,,,#000000,,,,58.36788805892367,14.208551742589222,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5483322,2457623.1178750154,False,False,False,False,6364352.421672288,False,False,False,False
2025-02-25 00:00:00+00:00,20.8937805179,20.9711648902,20.2166672604,20.5648969357,487536,,,,,,,,#000000,,,,59.87412723832419,14.208551742589222,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5970858,2595397.0348210935,False,False,False,False,6133889.032587101,False,False,False,False
2025-02-26 00:00:00+00:00,19.9264758643,21.058222309,19.6459575147,21.0195301229,1351520,,,,,,,,#000000,,20.210218562666665,,54.06754419417311,9.891605100546045,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4619338,2674767.268749678,False,False,False,False,5946345.148956234,False,False,False,False
2025-02-27 00:00:00+00:00,20.3230707723,20.7970500525,19.7136688405,20.0425524227,577993,,,,,,,,#000000,,20.230501749312133,,52.64802750300896,8.558007307470461,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5197331,2773691.3366418476,False,False,False,False,5735821.535271675,False,False,False,False
2025-02-28 00:00:00+00:00,20.1586289812,20.6713004476,20.1102637485,20.516531703,782491,,,,,,,,#000000,,20.25441961798485,,50.78717682825751,6.747727318052533,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4414840,2838050.1077539325,False,False,False,False,5541573.278986512,False,False,False,False
2025-03-03 00:00:00+00:00,20.1876481208,20.4391473307,19.7330149336,19.9458219574,494980,,,,,,,,#000000,,20.233662948258857,,49.7332751999438,5.651198509974492,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4909820,2919295.9858812294,False,False,False,False,5343667.660202728,False,False,False,False
2025-03-04 00:00:00+00:00,19.1236130018,20.0183698064,19.0752477691,19.9361489108,1009145,,,,,,,,#000000,,20.035497582443227,,44.28279746845595,0.4609382893290004,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3900675,2957781.437415299,False,False,False,False,5173686.379410464,False,False,False,False
2025-03-05 00:00:00+00:00,19.6653036078,19.7426879801,18.8817868384,19.1042669087,596378,,,,,,,,#000000,,19.960453642881372,,43.834739504000545,0.05931007052781467,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4497053,3018145.028104895,False,False,False,False,4994184.090021819,False,False,False,False
2025-03-06 00:00:00+00:00,19.1236130018,19.7717071197,19.0075364434,19.6653036078,456900,,,,,,,,#000000,,19.90326955848663,,41.5852716896483,-2.143363951660959,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4040153,3058223.7721007816,False,False,False,False,4816251.3806091985,False,False,False,False
2025-03-07 00:00:00+00:00,18.6689798146,20.3617629584,18.6109415354,19.1139399553,812929,,,,,,,,#000000,,19.811131807815965,,38.7039690641587,-4.926266901543201,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3227224,3064851.232018398,False,False,False,False,4659258.346075504,False,False,False,False
2025-03-10 00:00:00+00:00,18.0015396036,19.2619375673,17.827424766,18.785056373,822712,,,,,18.363633978966668,,18.363633978966668,#000000,,19.001150774963733,,35.104258522306864,-8.334606346688332,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2404512,3038955.5758608137,False,False,False,False,4508805.54819019,False,False,False,False
2025-03-11 00:00:00+00:00,18.6302876285,18.7753833265,17.846770859,17.846770859,946782,,,,,18.392445049235057,,18.392445049235057,#000000,,18.941930299453155,,35.99115344796175,-8.334606346688332,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3351294,3051204.141513331,False,False,False,False,4369118.350221948,False,False,False,False
2025-03-12 00:00:00+00:00,18.6979989542,19.0220460132,18.5819223958,18.7753833265,428268,,,,,18.4654957237645,,18.4654957237645,#000000,,18.95972965655885,,36.91315683825965,-8.334606346688332,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3779562,3079767.194787318,False,False,False,False,4214575.199232852,False,False,False,False
2025-03-13 00:00:00+00:00,18.3594423254,18.6979989542,18.1369622551,18.639960675,452249,,,,,18.453999907009305,,18.453999907009305,#000000,,18.92664100893899,,36.48631810117589,-8.334606346688332,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3327313,3089474.8734231093,False,False,False,False,4067032.995341368,False,False,False,False
2025-03-14 00:00:00+00:00,18.3981345116,18.7173450473,18.2820579532,18.4851919304,334886,,,,,18.45532894323188,,18.45532894323188,#000000,,18.91006792325825,,36.41702792862899,-8.334606346688332,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3662199,3111934.6430927915,False,False,False,False,3920674.2896417063,False,False,False,False
2025-03-17 00:00:00+00:00,18.9011329315,19.2009973741,18.3982312421,18.4464997443,516396,,,,,18.511097537565323,,18.511097537565323,#000000,,18.92363673556533,,39.035924480294064,-8.334606346688332,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4178595,3153764.461010721,False,False,False,False,3787173.1802439922,False,False,False,False
2025-03-18 00:00:00+00:00,19.3557661187,19.3847852583,18.76571028,18.76571028,513726,,,,,18.595245374744852,,18.595245374744852,#000000,,18.96145166459898,,42.84209416186223,-13.01173809753162,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4692321,3214100.01155932,False,False,False,False,3658802.702587365,False,False,False,False
2025-03-19 00:00:00+00:00,19.1332860483,19.4283139677,19.0172094899,19.3364200256,273025,,,,,18.63330109898876,,18.63330109898876,#000000,,18.978706094861874,,44.432006189915974,-11.420367296574717,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4419296,3261362.5993413078,False,False,False,False,3526027.106407468,False,False,False,False
2025-03-20 00:00:00+00:00,19.0075364434,19.2240192248,18.8140755126,18.9688442572,560713,,,,,18.67746530567294,,18.67746530567294,#000000,,18.992865631055707,,44.95483374117424,-10.77752974100271,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3858583,3284783.007210276,False,False,False,False,3409740.2787052146,False,False,False,False
2025-03-21 00:00:00+00:00,18.4271536512,19.3751122117,18.3932979883,19.0075364434,2041951,,,,,18.6935827073666,,18.6935827073666,#000000,,18.955560895578664,,43.05508873679091,-10.77752974100271,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1816632,3227208.4579079123,False,False,False,False,3356101.4834618727,False,False,False,False
2025-03-24 00:00:00+00:00,18.9591712107,19.2735452231,18.6206145819,18.6206145819,971576,,,,,18.725406496205927,,18.725406496205927,#000000,,18.96219122569002,,44.396648794207344,-10.77752974100271,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2788208,3209992.7536762296,False,False,False,False,3262590.6801888584,False,False,False,False
2025-03-25 00:00:00+00:00,18.51421107,19.2879580624,18.1853274878,18.9688442572,1103124,,,,,18.717666200560693,,18.717666200560693,#000000,,18.938656975914483,,43.62838769991722,-10.77752974100271,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1685084,3150192.410394809,False,False,False,False,3177905.7123383153,False,False,False,False
2025-03-26 00:00:00+00:00,19.0655747226,19.3944583048,18.4851919304,18.6496337215,1138131,,,,,18.747413446382673,,18.747413446382673,#000000,,18.9472757486557,,45.55195169273655,-9.72892044498871,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2823215,3137369.7668499146,False,False,False,False,3097914.5471485774,False,False,False,False
2025-03-27 00:00:00+00:00,19.452496584,19.6846497009,18.9682638744,19.0075364434,612225,,,,,18.782896346253136,,18.782896346253136,#000000,,18.969050541201977,,48.33145772999205,-6.96373885899397,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3435440,3149058.7956008986,False,False,False,False,3000436.5256917705,False,False,False,False
2025-03-28 00:00:00+00:00,19.5685731425,19.8684375851,19.4138043979,19.5105348632,546012,,,,,18.823333747626695,,18.823333747626695,#000000,,18.996537186990423,,50.621850407255685,-4.727070979628223,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3981452,3181701.6663616477,False,False,False,False,2904184.5835077795,False,False,False,False
2025-03-31 00:00:00+00:00,19.723341887,19.8877836781,19.3364200256,19.4911887702,1209713,,,,,18.903439595603473,,18.903439595603473,#000000,,19.05221994195415,,52.74705581714251,-2.6676937583587303,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5191165,3260504.1500337403,False,False,False,False,2837734.7174878665,False,False,False,False
2025-04-01 00:00:00+00:00,19.9554950039,20.0425524227,19.2009973741,19.703995794,1273853,,,,,18.980320697069732,,18.980320697069732,#000000,,19.10775045279029,,55.05270545374567,-0.44948590091505025,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6465018,3386171.359836339,False,False,False,False,2776406.022684421,False,False,False,False
2025-04-02 00:00:00+00:00,20.1102637485,20.2553594465,19.7523610266,20.0618985158,1227238,,,,,19.06712297797827,,19.06712297797827,#000000,,19.17458746964472,,57.174613890736524,1.5877120239841602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7692256,3555037.4241564823,False,False,False,False,2715654.3355203257,False,False,False,False
2025-04-03 00:00:00+00:00,20.1876481208,20.390782098,19.8587645385,19.9651680504,858202,,,,,19.12559539358106,,19.12559539358106,#000000,,19.52906798576756,,58.889686362596194,3.256226763868341,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8550458,3750936.2702679927,False,False,False,False,2642813.067460705,False,False,False,False
2025-04-04 00:00:00+00:00,19.1236130018,20.119936795,19.0752477691,19.8781106316,823309,,,,,19.14111843536705,,19.14111843536705,#000000,,19.420489125398973,,54.60905365312024,3.256226763868341,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7727149,3906866.1812378755,False,False,False,False,2571459.9667759715,False,False,False,False
2025-04-07 00:00:00+00:00,18.6689798146,19.2493626068,18.096819112,18.2917309997,710157,,,,,19.121921161653844,,19.121921161653844,#000000,,19.295868953141834,,50.077538197019464,6.319749364767311,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7016992,4028831.899620704,False,False,False,False,2498467.6935690707,False,False,False,False
2025-04-08 00:00:00+00:00,18.3304231858,19.2638721766,18.2046735809,19.0268825364,474065,,,,,19.108041626924432,,19.108041626924432,#000000,,19.238896008895008,,45.93301177903558,2.6084452596647196,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.22299187273535356,-0.22299187273535356,False,False,False,False,6542927,4127423.8643414606,False,False,False,False,2419079.352644793,False,False,False,False
2025-04-09 00:00:00+00:00,19.2783817464,19.4041313513,17.9435013244,18.1466353017,1106268,,,,18.8753381407,19.094452916765125,,18.98489552873256,#000000,,19.10897341937987,,47.368366566700445,2.6084452596647196,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9710854124876294,1.012066335749427,False,False,False,False,-0.23965771133127037,-0.23132479203331197,False,False,False,False,7649195,4265532.53632807,False,False,False,False,2367596.5545018604,False,False,False,False
2025-04-10 00:00:00+00:00,19.0849208157,19.310256123,18.4187120808,19.310256123,412805,,,,18.892356320686456,19.091115698743696,,18.991736009715076,#000000,,19.104944372598826,,47.598860412988486,2.6084452596647196,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9688671904937762,1.0020570467974792,False,False,False,False,-0.18749451030000125,-0.2094096511666566,False,False,False,False,7236390,4382036.750589714,False,False,False,False,2290938.0621684543,False,False,False,False
2025-04-11 00:00:00+00:00,19.3494448721,19.3690392467,18.8399911337,19.1045151902,604678,,,,18.9760081538331,19.093994671634082,,19.035001412733592,#000000,,19.126526918400337,,48.81289778079645,2.6084452596647196,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9589864059072077,1.02932764824754,False,False,False,False,-0.1231983135588784,-0.1663039823627675,False,False,False,False,7841068,4517685.034880314,False,False,False,False,2224810.216593221,False,False,False,False
2025-04-14 00:00:00+00:00,19.4964026813,19.6776506459,19.3131952792,19.5355914304,638242,,,,19.096110116038133,19.106441905563628,,19.10127601080088,#000000,,19.170169685116814,,50.20862826096574,2.6084452596647196,False,True,False,False,True,0.6439234867583359,0.0,0.0,0.0,0.0,1,0.9573381396607776,1.0270303134460086,False,False,False,False,-0.0170920834762238,-0.09169803291949565,False,False,False,False,8479310,4673042.876649713,False,False,False,False,2162591.855158193,False,False,False,False
2025-04-15 00:00:00+00:00,19.4964026813,19.8050140805,19.4278223703,19.5845773668,915061,,,,19.21563691047581,19.12643004984856,,19.171033480162187,#000000,,19.220387331275248,,51.139115247745266,2.6084452596647196,False,False,False,False,True,0.6439234867583359,0.0,0.0,0.0,0.0,1,0.9646636054693102,1.023674582810861,False,False,False,False,0.014878178787208504,-0.03840992706614357,False,False,False,False,8479310,4822308.254035998,False,False,False,False,2113669.0765245385,False,False,False,False
2025-04-16 00:00:00+00:00,19.4474167449,19.8246084551,19.310256123,19.6825492395,557450,,,,19.256682436805228,19.13655724883185,,19.19661984281854,#000000,,19.239625271528762,,51.50605249117808,2.6084452596647196,False,False,False,False,True,0.3295741679799953,0.0,0.0,0.0,0.0,1,0.9523409931257026,1.018321681343406,False,False,False,False,0.015843437342070544,-0.011283244862036515,False,False,False,False,7921860,4943859.302897331,False,False,False,False,2052640.8774451448,False,False,False,False
2025-04-17 00:00:00+00:00,19.9568704833,20.015653607,19.4768083067,19.5943745541,477322,,,,19.31338796286516,19.15094851120973,,19.232168237037445,#000000,,19.268026651127705,,53.99464505466983,-2.0069074370921314,False,False,True,False,True,3.483503590160158,0.0,0.0,0.0,0.0,1,0.9695052751425604,1.005567917958795,False,False,False,False,0.0651527960527133,0.026934775595338394,False,False,False,False,8399182,5079362.153764103,False,False,False,False,1990863.6665649433,False,False,False,False
2025-04-21 00:00:00+00:00,19.3494448721,20.0842339179,19.3200533103,20.0058564197,421394,,,,19.335650322099262,19.158903078193074,,19.247276700146166,#000000,,19.280174295765537,,52.586743920346656,-2.0069074370921314,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.983852690342064,0.9928116678574859,False,False,False,False,0.05297415520235081,0.039954465398844605,False,False,False,False,7977788,5193025.912440021,False,False,False,False,1929315.836503573,False,False,False,False
2025-04-22 00:00:00+00:00,19.3592420594,19.6923464268,19.1730955011,19.4082279958,540228,,,,19.342561197371232,19.164631798452305,,19.25359649791177,#000000,,19.28507511156846,,51.694362044371886,-2.0069074370921314,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9667678189896447,1.0104340240654108,False,False,False,False,-0.021243629125599024,0.00935541813662279,False,False,False,False,8518016,5323417.680579628,False,False,False,False,1874841.8036995113,False,False,False,False
2025-04-23 00:00:00+00:00,20.2409889143,20.2507861016,19.4786697723,19.6041717413,731979,,,,19.41656409093581,19.189556200215726,,19.30306014557577,#000000,,19.326905961757753,,54.68310564665083,-0.9036971109162693,False,False,True,False,True,4.883766815022007,0.0,0.0,0.0,0.0,1,0.959285225389844,0.9986716705791389,False,False,False,False,0.09799237669565326,0.053673897416138025,False,False,False,False,9249995,5477401.104870623,False,False,False,False,1830023.6545348247,False,False,False,False
2025-04-24 00:00:00+00:00,20.0548423561,20.2702825043,19.9715662642,20.1724086034,518810,,,,19.467689024715447,19.20860816061092,,19.33814859266318,#000000,,19.35717758349756,,55.71562789024165,0.2311995719879505,True,False,True,False,True,3.7180812713925953,0.0,0.0,0.0,0.0,1,0.9843908104705653,0.993188248520105,False,False,False,False,0.16981797805156443,0.11174593773385122,False,False,False,False,8731185,5605000.473307069,False,False,False,False,1778603.5112197334,False,False,False,False
2025-04-25 00:00:00+00:00,19.5649829922,20.1185240734,19.4474167449,20.1038282925,469234,,,,19.483087075591513,19.217938241781397,,19.350512658686455,#000000,,19.368056410822547,,54.07685259527556,0.2311995719879505,False,False,True,False,True,0.7498681250179189,0.0,0.0,0.0,0.0,1,0.9655942446982521,1.0024788537427143,False,False,False,False,0.07531627432288157,0.0935311060283664,False,False,False,False,8261951,5709194.611608753,False,False,False,False,1727255.687250332,False,False,False,False
2025-04-28 00:00:00+00:00,19.5061998686,19.7070422077,19.3347490912,19.5355914304,1288582,,,,19.487971543373494,19.232420440961025,,19.36019599216726,#000000,,19.376879380871262,,52.71851024158942,0.2311995719879505,False,False,False,False,False,0.4017256283310964,0.0,0.0,0.0,0.0,1,0.954188545600305,1.0146088132237954,False,False,False,False,0.003031787096532976,0.04828144656244968,False,False,False,False,6973369,5758770.077820174,False,False,False,False,1710052.7975542406,False,False,False,False
2025-04-29 00:00:00+00:00,21.2305048293,21.289287953,18.9183686319,19.6433604904,2121881,,,20.479387138066663,19.68268449825485,19.324798491545575,,19.82895670928903,#000000,,19.700777717809245,,57.41653797353693,1.9391900997684175,True,False,True,False,True,9.42289324764976,0.0,0.0,0.0,0.0,0,0.9526152685081156,0.9695811774041317,False,False,False,False,0.16497874510840002,0.10663009583542485,False,False,False,False,9095250,5889612.4277095795,False,False,False,False,1726202.9231403489,False,False,False,False
2025-04-30 00:00:00+00:00,21.7595529423,21.8281332532,21.1031413947,21.3480710766,1042875,,,20.836668419603694,19.84826236356236,19.40345067677738,,20.02946048664781,#000000,,19.861376409725857,,61.675956537292656,5.872986527337595,True,False,True,False,True,11.81511898943312,0.0,0.0,0.0,0.0,0,1.0004965704038156,0.9598525514658229,False,False,False,False,0.34282823093644493,0.2247291633859349,False,False,False,False,10138125,6056220.763877831,False,False,False,False,1699405.7496838646,False,False,False,False
2025-05-01 00:00:00+00:00,21.5538120095,21.9554966878,21.3578682639,21.5832035713,660386,,,20.97231856382089,19.941937291128145,19.451739800698633,,20.121998551882555,#000000,,19.94081664165149,,63.538116639269,7.515033748740663,True,False,True,False,True,10.57631400793144,0.0,0.0,0.0,0.0,0,1.0064364488639492,0.95643037177592,False,False,False,False,0.34282823227717074,0.28377869783155285,False,False,False,False,9477739,6190397.949608112,False,False,False,False,1658659.8771472424,False,False,False,False
2025-05-02 00:00:00+00:00,22.5139363626,22.5825166735,21.7889445041,21.8673220023,1278919,,,21.30377461295153,20.160240003587415,19.56672904508037,,20.34358122053977,#000000,,20.13056967799671,,66.70645781376649,10.433798183035492,True,False,True,False,True,14.675362043018271,0.0,0.0,0.0,0.0,0,1.0161374466418418,0.9400320370245698,False,False,False,False,0.3428282352999403,0.3133034665657466,False,False,False,False,10756658,6369466.971192108,False,False,False,False,1643768.0780434292,False,False,False,False
2025-05-05 00:00:00+00:00,22.1416432461,22.9744041646,21.7693501296,22.4061673026,929839,,,21.45654533152925,20.295134856571966,19.64465972097427,,20.465446636358497,#000000,,20.240739381597972,,67.11336167138207,10.807716750451561,True,False,True,False,True,12.473226583959896,0.0,0.0,0.0,0.0,0,1.0216128190551867,0.9222111711453441,False,False,False,False,0.3428282361761902,0.3280658513709684,False,False,False,False,9826819,6505049.403694378,False,False,False,False,1615770.859296628,False,False,False,False
