date,Close,High,Low,Open,Volume,aVWAP_peak_903,aVWAP_peak_883,aVWAP_peak_862,aVWAP_peak_847,aVWAP_peak_789,aVWAP_peak_768,aVWAP_peak_747,aVWAP_peak_733,aVWAP_peak_706,aVWAP_peak_693,aVWAP_peak_662,aVWAP_peak_646,aVWAP_peak_627,aVWAP_peak_610,aVWAP_peak_590,aVWAP_peak_566,aVWAP_peak_546,aVWAP_peak_532,aVWAP_peak_449,aVWAP_peak_433,aVWAP_peak_394,aVWAP_peak_369,aVWAP_peak_357,aVWAP_peak_333,aVWAP_peak_316,aVWAP_peak_271,aVWAP_peak_270,aVWAP_peak_253,aVWAP_peak_252,aVWAP_peak_217,aVWAP_valley_875,aVWAP_valley_837,aVWAP_valley_822,aVWAP_OB_bear_768,aVWAP_OB_bear_449,aVWAP_OB_bear_333,aVWAP_OB_bear_253,aVWAP_OB_bear_217,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,828.0,870.0,816.0,840.0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.948036527956646,7.186002729085644,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-416,-96.00320484917275,False,False,False,False,126.87770506117157,False,False,False,False
2022-01-19 00:00:00+00:00,825.0,843.0,816.0,840.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.124501613226684,4.697450440822394,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-466,-110.51288309038165,False,False,False,False,123.86289309798836,False,False,False,False
2022-01-20 00:00:00+00:00,804.0,819.18,798.0,808.41,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.101156714751973,0.89276252927813,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-514,-126.3359072829157,False,False,False,False,120.88787768238097,False,False,False,False
2022-01-21 00:00:00+00:00,750.0,804.0,750.0,804.0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.289547642139595,-4.610245263429462,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-560,-143.34234229142882,False,False,False,False,117.95109816542485,False,False,False,False
2022-01-24 00:00:00+00:00,606.0,750.0,594.0,750.0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,650.0,,20.329216320991346,-11.08458161606012,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-667,-163.8779367113728,False,False,False,False,117.5216433354082,False,False,False,False
2022-01-25 00:00:00+00:00,651.0,744.0,621.0,744.0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,656.5131578947369,,20.798851650817056,-11.449041337915837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-622,-181.84350782073074,False,False,False,False,114.67765732225494,False,False,False,False
2022-01-26 00:00:00+00:00,630.0,831.0,615.0,681.0,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,683.5981308411215,,20.608242526717145,-12.696113126765837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1112,-218.3202330042315,False,False,False,False,129.39618056451945,False,False,False,False
2022-01-27 00:00:00+00:00,633.0,675.0,633.0,654.0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,681.7060561299852,,20.76850010320395,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1077,-251.99394935700673,False,False,False,False,125.69436956198929,False,False,False,False
2022-01-28 00:00:00+00:00,654.0,654.0,615.0,648.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,680.8236994219653,,22.895769887309857,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1062,-283.75889251947706,False,False,False,False,121.35341389289168,False,False,False,False
2022-01-31 00:00:00+00:00,633.0,678.0,633.0,660.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,680.2184397163121,,23.608855167941897,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1075,-314.78795555792897,False,False,False,False,117.10426040689593,False,False,False,False
2022-02-01 00:00:00+00:00,636.0,666.0,633.0,648.0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,677.5412844036697,,24.386477630585155,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1017,-342.32568279095136,False,False,False,False,114.78644627329219,False,False,False,False
2022-02-02 00:00:00+00:00,648.0,652.56,636.0,636.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,677.2914434330299,,26.152249019892132,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1011,-368.54820503444347,False,False,False,False,110.52031112531995,False,False,False,False
2022-02-03 00:00:00+00:00,646.5,654.0,639.0,648.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,677.1717875647669,,27.261159597569986,-13.719923279051493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1014,-393.86004013113194,False,False,False,False,106.30382833609173,False,False,False,False
2022-02-04 00:00:00+00:00,636.0,660.0,636.0,659.91,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,676.8315641025641,,27.504715293203517,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1022,-418.49297973383267,False,False,False,False,102.44877624448029,False,False,False,False
2022-02-07 00:00:00+00:00,636.0,660.0,615.0,660.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,675.3563209876543,,27.667085756959203,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1022,-442.1599217050549,False,False,False,False,99.60764776430459,False,False,False,False
2022-02-08 00:00:00+00:00,643.5,651.0,630.0,630.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,673.9924407582938,,28.77816131640458,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-988,-463.56541497152335,False,False,False,False,97.03479883237107,False,False,False,False
2022-02-09 00:00:00+00:00,648.72,651.0,636.0,639.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,673.5562893815636,,30.231764051978246,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-975,-483.62167320793424,False,False,False,False,93.73931652521927,False,False,False,False
2022-02-10 00:00:00+00:00,640.53,648.0,639.0,639.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,673.3047569444444,,30.639931760649052,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-982,-503.16592131742703,False,False,False,False,90.33777470070088,False,False,False,False
2022-02-11 00:00:00+00:00,639.0,651.0,639.0,651.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,672.9580205949657,,30.803764049184934,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-992,-522.3358851873319,False,False,False,False,87.18727373204594,False,False,False,False
2022-02-14 00:00:00+00:00,642.0,651.0,630.0,638.43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,672.4187964004499,,31.41315337309944,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-977,-540.1658504741032,False,False,False,False,84.35640025235787,False,False,False,False
2022-02-15 00:00:00+00:00,639.0,651.0,627.0,648.6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,671.398375136314,,31.564821196765106,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1005,-558.3946406515893,False,False,False,False,82.1463453405007,False,False,False,False
2022-02-16 00:00:00+00:00,660.0,723.45,636.0,647.97,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,671.4940824742267,,35.13392269385132,-13.719923279051493,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-952,-573.8301449397622,False,False,False,False,81.00335140557911,False,False,False,False
2022-02-17 00:00:00+00:00,675.0,684.0,657.0,675.0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,671.5062977867202,,39.57474658703008,-15.452464581766044,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-928,-587.7191588636931,False,False,False,False,78.76792586026228,False,False,False,False
2022-02-18 00:00:00+00:00,716.79,716.79,660.0,663.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,671.7947462686566,,46.781809660022695,-8.770572665089887,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-917,-600.6321330259012,False,False,False,False,76.110360140252,False,False,False,False
2022-02-22 00:00:00+00:00,684.0,714.0,678.0,714.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,672.7157834757834,,48.000065817371606,-7.864307203708911,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-965,-614.9210689856699,False,False,False,False,75.00799307592838,False,False,False,False
2022-02-23 00:00:00+00:00,693.0,694.23,660.0,684.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,672.8340056285176,,49.645025365085694,-6.41018857325205,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-952,-628.139850594075,False,False,False,False,72.57630707295081,False,False,False,False
2022-02-24 00:00:00+00:00,678.0,714.0,678.0,692.97,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,673.6324239713773,,49.24897257688232,-6.41018857325205,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1004,-642.8794642962682,False,False,False,False,71.76939307008999,False,False,False,False
2022-02-25 00:00:00+00:00,678.0,702.0,678.0,702.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,673.7529229406553,,48.98493738474675,-6.41018857325205,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1004,-657.0410539317087,False,False,False,False,69.38627961636098,False,False,False,False
2022-02-28 00:00:00+00:00,690.0,699.0,675.03,699.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,673.9766608544027,,50.10935725317721,-5.6221380849461795,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-986,-669.9414047579162,False,False,False,False,67.37113139611152,False,False,False,False
2022-03-01 00:00:00+00:00,693.0,696.0,681.0,696.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,674.115151253241,,51.18278365954987,-4.358764571063389,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-976,-681.9437026105469,False,False,False,False,65.12128310606793,False,False,False,False
2022-03-02 00:00:00+00:00,717.0,783.0,693.0,693.0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,704.2456219512194,,54.26516923507065,-1.2474048513258253,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-903,-690.6125770179764,False,False,False,False,65.43025239602606,False,False,False,False
2022-03-03 00:00:00+00:00,738.0,750.0,720.0,723.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,705.0242207009858,,58.00483563525263,2.353870673613663,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-888,-698.3532602721734,False,False,False,False,63.45259543931916,False,False,False,False
2022-03-04 00:00:00+00:00,723.0,780.0,723.0,738.18,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,708.4154016367391,,58.507118458629186,2.8751630695026336,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-945,-708.0256814379705,False,False,False,False,63.19955248091449,False,False,False,False
2022-03-07 00:00:00+00:00,744.0,744.0,723.0,723.0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,709.0752960785343,,60.50412076604711,4.875392815245085,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-918,-716.2599684404031,False,False,False,False,61.7799621875453,False,False,False,False
2022-03-08 00:00:00+00:00,699.0,750.0,699.0,750.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,708.4612458818754,,56.99838899470876,4.875392815245085,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-933,-724.7595775211717,False,False,False,False,59.945453866465094,False,False,False,False
2022-03-09 00:00:00+00:00,750.0,750.0,714.0,714.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,708.8148240650153,,58.31293417064897,4.875392815245085,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-921,-732.4552803634787,False,False,False,False,58.06523998934882,False,False,False,False
2022-03-10 00:00:00+00:00,738.0,753.0,735.0,750.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,709.3957838606107,,58.099406978710874,4.875392815245085,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-936,-740.4374262315775,False,False,False,False,56.37640704859004,False,False,False,False
2022-03-11 00:00:00+00:00,744.0,747.0,693.6,744.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,709.4060563297344,,58.36146641325806,4.875392815245085,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-923,-747.5967428499471,False,False,False,False,54.675371478057095,False,False,False,False
2022-03-14 00:00:00+00:00,750.0,750.0,693.0,744.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,709.5136207604512,,58.95506656557814,4.875392815245085,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-911,-754.0047137185767,False,False,False,False,53.001827498525444,False,False,False,False
2022-03-15 00:00:00+00:00,705.0,720.0,693.0,720.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,709.0166487714728,,55.313583774392995,4.875392815245085,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.18109698543612515,-0.18109698543612515,False,False,False,False,-921,-760.553548474711,False,False,False,False,51.31548132211268,False,False,False,False
2022-03-16 00:00:00+00:00,717.0,740.97,693.0,705.0,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,707.3562935498031,,53.852169708583325,9.023549256464946,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8903840549410169,1.044626905386399,False,False,False,False,-0.15848807991751498,-0.16979253267682007,False,False,False,False,-704,-758.3357622600165,False,False,False,False,57.81291342712787,False,False,False,False
2022-03-17 00:00:00+00:00,714.0,724.71,708.0,714.03,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,707.2577488906817,,52.62142888410676,7.727773933577836,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8909845971868651,1.0522512792820593,False,False,False,False,-0.15984180364127207,-0.16481716815904607,False,False,False,False,-756,-758.2441637400159,False,False,False,False,57.58495603782874,False,False,False,False
2022-03-18 00:00:00+00:00,712.5,735.0,712.5,714.0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,707.5912209259457,,51.66315511196006,6.662350544950726,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8799781996065293,1.0800366884670602,False,False,False,False,-0.11710852436814506,-0.14096284626359556,False,False,False,False,-828,-760.9796867306036,False,False,False,False,58.15025187948251,False,False,False,False
2022-03-21 00:00:00+00:00,718.5,723.0,714.0,714.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,707.732240139534,,51.610415706670246,6.400730094407265,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8814549262869571,1.0533177582641855,False,False,False,False,-0.12415354967891667,-0.13255819797125612,False,False,False,False,-784,-761.8824441137172,False,False,False,False,57.59534004107144,False,False,False,False
2022-03-22 00:00:00+00:00,705.0,717.0,705.0,716.49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,707.6852748330178,,50.20699629991179,4.836141734904288,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8770779771439338,1.0486061568696072,False,False,False,False,-0.14292053326365017,-0.13773936561745315,False,False,False,False,-791,-763.0243090504341,False,False,False,False,55.611209059068635,False,False,False,False
2022-03-23 00:00:00+00:00,729.24,729.24,705.0,711.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,707.7477609582943,,51.655944328755595,4.836141734904288,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8778045464945691,1.0445901021548067,False,False,False,False,-0.09575741904313877,-0.11674839233029596,False,False,False,False,-781,-763.7292381072798,False,False,False,False,53.82253419400712,False,False,False,False
2022-03-24 00:00:00+00:00,723.0,774.0,693.0,693.0,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,718.490609020559,,51.94756383847768,4.836141734904288,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.904336545088447,1.0219057014283974,False,False,False,False,-0.049006937395303,-0.08287766486279949,False,False,False,False,-1217,-781.5045621030728,False,False,False,False,68.80988579424213,False,False,False,False
2022-03-25 00:00:00+00:00,723.39,735.0,663.0,735.0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,717.0971876152944,,52.18221482116407,4.836141734904288,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8795872624305361,1.0281303465563203,False,False,False,False,-0.12649777322677994,-0.10468771904478971,False,False,False,False,-1145,-795.7592851578543,False,False,False,False,68.934988312115,False,False,False,False
2022-03-28 00:00:00+00:00,696.0,696.0,636.0,636.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,716.0168878768455,,49.456884507135335,3.508336737791069,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8794437473860308,1.0249372647427855,False,False,False,False,-0.23449333113772547,-0.1695905250912576,False,False,False,False,-1167,-810.3177445634286,False,False,False,False,67.09440053516931,False,False,False,False
2022-03-29 00:00:00+00:00,606.0,702.0,603.0,618.0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,707.5224422196703,,42.17668538635244,-3.3092062282548937,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8678511084941888,1.0212994726332498,False,False,False,False,-0.28012588150045004,-0.22485820329585382,False,False,False,False,-1278,-828.6582251687844,False,False,False,False,68.81618874947641,False,False,False,False
2022-03-30 00:00:00+00:00,609.0,630.0,600.0,600.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,683.172963852596,,37.64827925284754,-7.264348087216867,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8613108478609488,1.0578862966220062,False,False,False,False,-0.34282825441539394,-0.28384322885562385,False,False,False,False,-1267,-845.8480986915772,False,False,False,False,66.5488872298891,False,False,False,False
2022-03-31 00:00:00+00:00,615.0,627.0,613.5,614.55,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,683.2699585594155,,35.314530741688344,-9.146833272345084,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8646655587868717,1.0457779393435813,False,False,False,False,-0.3228718475075372,-0.3033575381815805,False,False,False,False,-1259,-862.0501340370056,False,False,False,False,64.25285243656012,False,False,False,False
