date,Close,High,Low,Open,Volume,aVWAP_peak_176,aVWAP_peak_153,aVWAP_peak_146,aVWAP_peak_133,aVWAP_peak_116,aVWAP_peak_110,aVWAP_peak_104,aVWAP_peak_83,aVWAP_peak_68,aVWAP_peak_57,aVWAP_valley_171,aVWAP_OB_bull_171,aVWAP_OB_bear_153,aVWAP_OB_bear_104,aVWAP_OB_bear_83,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,69.8123216563,70.0452018991,67.880278161,68.4754165591,2939353,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2939353.0,False,False,False,False
2022-01-07 00:00:00+00:00,73.7971613654,75.4359482588,69.7519452971,70.4074600545,5803050,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5803050,429855.5555555555,False,False,False,False,3151478.703703704,False,False,False,False
2022-01-14 00:00:00+00:00,76.7901037443,77.756125492,71.9427446177,73.2503240547,5692654,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,-1.0,77.75613,71.94274,0.0,0,,,False,False,False,False,,,False,False,False,False,11495704,1249548.0329218106,False,False,False,False,3339713.9108367627,False,False,False,False
2022-01-21 00:00:00+00:00,67.5266451998,77.2213634531,67.2592641804,76.332968453,5637334,,,,,,,,,,,,,,,,,,#000000,,,,82.95541110152851,33.88753705691367,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5858370,1590942.25270538,False,False,False,False,3509907.991515521,False,False,False,False
2022-01-28 00:00:00+00:00,67.0005083551,71.7184895691,64.0506919471,66.5088722871,8028311,,,,,,,,,,,,,,,,,,#000000,,67.58989662376666,,70.37690427545932,22.69601178943401,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2169941,1312358.308060537,False,False,False,False,3844604.5106625194,False,False,False,False
2022-02-04 00:00:00+00:00,68.6392952485,72.1756248604,66.3967447629,66.7762533066,6944632,,,,,,,,,,,,,,,,,,#000000,,68.27664386135989,,63.21859628566085,16.954845468716897,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4774691,1568827.396352349,False,False,False,False,4074236.17653937,False,False,False,False
2022-02-11 00:00:00+00:00,65.3013451026,71.9944957827,64.9132113647,69.1481817048,7859350,,,,,,,,,,,,,,,,,,#000000,,67.97592347387626,,55.697574411835596,10.871749675521627,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3084659,1224124.700326249,False,False,False,False,4354614.978277194,False,False,False,False
2022-02-18 00:00:00+00:00,66.7762533066,69.2396087631,64.3266981607,65.0080885006,6542680,,,,,,,,,,,,,,,,,,#000000,,67.7097458333164,,51.784228282441745,8.192480329566237,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3458021,1389598.5003020824,False,False,False,False,4516693.86877518,False,False,False,False
2022-02-25 00:00:00+00:00,66.5870770929,66.8494375228,61.8995707465,66.1379889376,8044632,,,,,,,,,,,,,,,,,,#000000,,67.15127707459838,,48.85701674416569,6.270061771373406,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4586611,946916.3150945208,False,False,False,False,4778022.619236277,False,False,False,False
2022-03-04 00:00:00+00:00,54.6146961446,66.0798469286,54.063739242,64.9342063849,14706383,,,,,,,,,,,,,,,,,,#000000,,64.6407253536089,,41.69658766334117,0.15468445273257458,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-19292994,-552336.3008384065,False,False,False,False,5513456.721515072,False,False,False,False
2022-03-11 00:00:00+00:00,50.810469912,54.4397891914,47.7495982305,54.063739242,14912423,,,,,,,,,,,,,,,,,,#000000,,56.30317155706117,,35.7188319269988,-4.828202773690926,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-34205417,-3045157.093368895,False,False,False,False,6209676.445847288,False,False,False,False
2022-03-18 00:00:00+00:00,54.9994914417,55.0869449184,49.7884011308,51.3177000763,10774236,,,,,,,,,,,,,,,,,,#000000,,56.20814052870902,,34.39787341273525,-5.462927749100778,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.30150223508029445,-0.3221652447478442,False,False,False,False,-23431181,-4555232.938304532,False,False,False,False,6547791.968377119,False,False,False,False
2022-03-25 00:00:00+00:00,55.585429735,56.3900017199,54.1380746971,54.9994914417,7396039,,,,,,,,,,,,,,,,,,#000000,,56.36867186997253,,33.831332903573184,-5.631513002829493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.20259281558324932,-0.26237903016554676,False,False,False,False,-16035142,-5405596.572504196,False,False,False,False,6610625.0818306655,False,False,False,False
2022-04-01 00:00:00+00:00,56.258821505,59.0748234519,55.0344728324,55.6816285593,7179004,,,,,,,,,,,,,,,,,,#000000,,56.60588114536048,,33.871500185280745,-5.631513002829493,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.11426338821727934,-0.18832120919141304,False,False,False,False,-8856138,-5661192.233800181,False,False,False,False,6652727.223917282,False,False,False,False
2022-04-08 00:00:00+00:00,53.5827451206,56.9234679272,52.7082103545,56.3375296339,6145150,,,,,,,,,,,,,,,,,,#000000,,56.50210361616878,,33.03317039396987,-6.29955569577556,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19752361216184142,-0.19292241067662724,False,False,False,False,-15001288,-6353051.179444612,False,False,False,False,6615128.911034521,False,False,False,False
2022-04-15 00:00:00+00:00,53.1104963469,54.9820007464,52.8481359171,53.2241858665,4029222,,,,,,,,,,,,,,,,,,#000000,,56.39139049314099,,32.28755385013029,-7.180350556490417,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22656738281073405,-0.20974489674368063,False,False,False,False,-19030510,-7292122.203189456,False,False,False,False,6423580.2509578895,False,False,False,False
2022-04-22 00:00:00+00:00,53.7489067262,58.427667725,52.7606824405,53.1367323899,5540328,,,,,,,,,,,,,,,,,,#000000,,56.352374063336995,,32.22195479595715,-7.5104220548926435,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.14165055003304625,-0.17569772338836342,False,False,False,True,-13490182,-7751237.74369394,False,False,False,False,6358154.158294342,False,False,False,False
2022-04-29 00:00:00+00:00,52.7082103545,55.1044356137,51.9036383697,53.4340742104,6245765,,,,,,,,,,,,,,,,,,#000000,,56.17131342358644,,31.81410443349742,-8.258886427473733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.21344004391555443,-0.19456888365195893,False,False,False,False,-19735947,-8638993.984901797,False,False,False,False,6349829.035457725,False,False,False,False
2022-05-06 00:00:00+00:00,52.2884336667,54.9776280726,50.3119850953,52.3409057527,6357713,,,,,,,,,,,,,,,,,,#000000,,55.95639177002435,,31.37542962167278,-9.089463329823204,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.21949330967030198,-0.20703109666113045,False,False,False,False,-26093660,-9931932.208242405,False,False,False,False,6350413.0328312265,False,False,False,False
2022-05-13 00:00:00+00:00,53.3817870481,53.5492662346,48.6482963537,51.2564826427,7723051,,,,,,,,,,,,,,,,,,#000000,,54.40327411532024,,31.951536551889678,-9.089463329823204,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.342320365899381,-0.2746757312802557,False,False,False,False,-18370609,-10557019.378002226,False,False,False,False,6452089.919288172,False,False,False,False
2022-05-20 00:00:00+00:00,54.1839242048,56.5815209811,52.1124711077,53.1173462271,6230852,,,,,,,,,,,,,,,,,,#000000,,54.73151691837628,,33.00832746076616,-9.089463329823204,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.029960208062051342,-0.12235776160910217,False,False,False,False,-12139757,-10674259.201853914,False,False,False,False,6435701.9252668265,False,False,False,False
2022-05-27 00:00:00+00:00,56.3787830184,56.4493005706,52.8529054062,54.6687323765,4849074,,,,,,,,,,,,,,,,,,#000000,,54.93059305128306,,35.42557228047427,-9.089463329823204,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.06373705761407712,-0.029310351997512522,False,False,False,False,-7290683,-10423623.927642513,False,False,False,False,6318173.930802617,False,False,False,False
2022-06-03 00:00:00+00:00,56.3699683244,58.7587504066,55.9909364811,56.8988499662,4316077,,,,,,,,,,,,,,,,,,#000000,,55.196771251129114,,37.147567826689354,-9.089463329823204,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824261408307,0.15675894530828527,False,False,False,False,-11606760,-10511263.63670603,False,False,False,False,6169870.454446868,False,False,False,False
2022-06-10 00:00:00+00:00,54.0605184884,59.3317055186,54.0428891003,57.5599520185,5273261,,,,,,,,,,,,,,,,,,#000000,,55.437753116583366,,37.21183182403369,-9.089463329823204,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.26363960987409224,0.21019927759118875,False,False,False,False,-16880021,-10983023.441394472,False,False,False,False,6103454.939302656,False,False,False,False
2022-06-17 00:00:00+00:00,48.3662261448,52.9939405107,47.564088988,52.191803354,7421484,,,,,,,,,,,,,,,,,,#000000,,54.11570866779212,,35.05421943808687,-9.089463329823204,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.06631448841210259,False,False,False,False,-24301505,-11969577.630920807,False,False,False,False,6201086.721576532,False,False,False,False
2022-06-24 00:00:00+00:00,51.0106343539,51.0106343539,48.9656253388,50.45530863,4970510,,,,,,,,,,,,,,,,,,#000000,,53.79800653658337,,35.38447296273206,-9.089463329823204,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.20457137141374826,False,False,False,False,-19330995,-12514867.806408156,False,False,False,False,6109932.890348641,False,False,False,False
2022-07-01 00:00:00+00:00,49.1771779956,52.8264613241,47.2026865328,51.1604841524,4331289,,,,,,,,,,,,,,,,,,#000000,,53.539261394746596,,34.95101790845288,-9.089463329823204,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8488963446810496,1.1073693866747232,False,False,False,False,-0.3401790474015617,-0.272375209407655,False,False,False,False,-23662284,-13340602.33926681,False,False,False,False,5978181.491063557,False,False,False,False
2022-07-08 00:00:00+00:00,49.591468615,50.3363102606,46.2506995775,47.4230538835,4280736,,,,,,,,,,,,,,,,,,#000000,,51.279268325473325,,34.93280568586338,-9.089463329823204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8265066583938885,1.166189253404042,False,False,False,False,-0.34282825441539394,-0.30760173191152446,False,False,False,False,-19381548,-13788079.795617417,False,False,False,False,5852444.788021812,False,False,False,False
2022-07-15 00:00:00+00:00,49.291769018,50.763822921,46.5647671258,49.1771779956,4655815,,,,,,,,,,,,,,,,,,#000000,,51.106580191268066,,34.80205736040623,-9.089463329823204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8105642032226846,1.1821623222240887,False,False,False,False,-0.3128771372405588,-0.31023943457604164,False,False,False,False,-24037363,-14547285.958905015,False,False,False,False,5763805.54446464,False,False,False,False
2022-07-22 00:00:00+00:00,53.8137070555,54.9419878914,49.7807200958,50.6668612867,4104046,,,,,,,,,,,,,,,,,,#000000,,51.503259808236194,,37.71037433808755,-9.089463329823204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8609070428002871,1.1484428110038805,False,False,False,False,-0.03437645984013859,-0.17230794720809012,False,False,False,False,-19933317,-14946251.221208347,False,False,False,False,5640860.393022816,False,False,False,False
2022-07-29 00:00:00+00:00,56.2906360781,56.5374475109,53.1261609212,54.3602180854,5252885,,,,,,,,,,,,,,,,,,#000000,,52.11453590514971,,41.13972231211392,-14.767488784938465,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.907955885259302,1.0974125263438517,False,False,False,False,0.14621388704759017,-0.013047030080249974,False,False,False,False,-14680432,-14926560.908526247,False,False,False,False,5612121.475021126,False,False,False,False
2022-08-05 00:00:00+00:00,53.9988156302,57.2690671155,53.4082311301,56.3699683244,5231806,,,,,,,,,,,,,,,,,,#000000,,52.46298181275268,,42.473357783560125,-13.359800476259416,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8900030189313874,1.096710263389657,False,False,False,False,0.18406749104935344,0.08551023048455172,False,False,False,False,-19912238,-15295870.32270949,False,False,False,False,5583949.958352894,False,False,False,False
2022-08-12 00:00:00+00:00,57.9603536015,58.2088819171,53.9194833839,54.809767481,5867802,,,,,,,,,,,,,,,,,,#000000,,53.801936194816726,,45.392682571143176,-10.452286461681233,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9038355355502191,1.089735840813799,False,False,False,False,0.28877265785008804,0.18714144416731987,False,False,False,False,-14044436,-15203171.483990269,False,False,False,False,5604976.035511939,False,False,False,True
2022-08-19 00:00:00+00:00,55.1732860623,57.8183374212,54.8892537017,57.1437605646,3230009,,,,,,,,,,,,,,,,,,#000000,,53.889459623744564,,46.16245296450269,-9.642327868652544,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9141308103766693,1.0702539076126831,False,False,False,False,0.34282824522642497,0.26498484469687245,False,False,False,False,-17274445,-15356599.151842842,False,False,False,False,5429052.551399943,False,False,False,False
2022-08-26 00:00:00+00:00,52.3507144781,54.507585217,51.267841103,53.6998681913,4001609,,,,,,,,,,,,,,,,,,#000000,,53.58184661156705,,45.52244806761932,-9.642327868652544,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.904171872559918,1.0730095169132983,False,False,False,False,0.0462199898601323,0.15560241727850238,False,False,False,False,-21276054,-15795077.288743373,False,False,False,False,5323315.992036984,False,False,False,False
2022-09-02 00:00:00+00:00,50.0784555926,53.5700121464,49.4216307585,52.0578061061,3770403,,,,,,,,,,,,,,,,,,#000000,,53.24188727670339,,44.19305664316555,-9.642327868652544,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9555888084082084,1.0846275187410437,False,False,False,False,-0.0678891348483812,0.04385664121506059,False,False,False,False,-25046457,-16480364.674762383,False,False,False,False,5208285.400034245,False,False,False,False
2022-09-09 00:00:00+00:00,51.4719893622,51.4897413848,48.0458490115,50.0784555926,3962086,,,,,,,,,,,,,,,,,,#000000,,52.92689052173573,,43.98137997252569,-9.642327868652544,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,1.0018153960521314,0.9998826245373896,False,False,False,False,-0.21241911983481168,-0.08428123930987555,False,False,False,False,-21084371,-16821402.18033554,False,False,False,False,5115974.333365042,False,False,False,False
2022-09-16 00:00:00+00:00,48.7026738456,53.7442482477,48.2411212595,52.1288141963,4926992,,,,,,,,,,,,,,,,,,#000000,,52.62850701584263,,42.773873458793304,-9.642327868652544,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9846677374732129,0.9849350319036703,False,False,False,False,-0.1308936858047516,-0.10758746255731358,False,False,False,False,-26011363,-17502140.018829204,False,False,False,False,5101975.642004669,False,False,False,False
2022-09-23 00:00:00+00:00,44.4776924804,49.9985714912,43.922941776,48.1878651918,4946998,,,,,,,,,,,,,,,,,,#000000,,52.025255279014345,,40.52450509863256,-9.642327868652544,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9073540762145105,1.0307916050202839,False,False,False,False,-0.34282825441539394,-0.22520785848635377,False,False,False,False,-30958361,-18498897.12854556,False,False,False,False,5090495.81667099,False,False,False,False
