date,Close,High,Low,Open,Volume,aVWAP_peak_187,aVWAP_peak_178,aVWAP_peak_173,aVWAP_peak_162,aVWAP_peak_152,aVWAP_valley_179,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_valley_127,aVWAP_valley_120,aVWAP_valley_115,aVWAP_valley_95,aVWAP_valley_72,aVWAP_OB_bull_95,aVWAP_OB_bull_72,aVWAP_OB_bear_152,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,10.5196965285,10.8305278202,10.3739943605,10.8305278202,56067,,,,,,,,,,,,,,,,,,,,#000000,,11.007366792300962,,32.38597240811818,22.52171033351064,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.29160944887897,False,False,False,False,-696485,-241710.91553686003,False,False,False,False,96046.11799000384,False,False,False,False
2022-03-18 00:00:00+00:00,11.1122186783,11.1122186783,10.3545674048,10.5294100064,71067,,,,,,,,,,,,,,,,,,,,#000000,,10.924428376316786,,35.94043781552237,22.52171033351064,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2566403353863452,-0.27412489213265756,False,False,False,False,-625418,-270133.66253412963,False,False,False,False,94195.81295370725,False,False,False,False
2022-03-25 00:00:00+00:00,10.626544785,11.1219321562,10.412848272,10.9568030325,19261,,,,,,,,,,,,,,,,,,,,#000000,,10.905246852514477,,35.88993955727039,22.470118360437112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22075357606537482,-0.2474392340990162,False,False,False,False,-644679,-297877.76160567557,False,False,False,False,88645.08606824746,False,False,False,False
2022-04-01 00:00:00+00:00,11.5784656159,11.6561734388,10.4225617499,10.6653986965,402183,,,,,,,,,,,,,,,,,,,,#000000,,11.147779648793444,,41.323767433553286,22.470118360437112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1349112766439248,-0.056263978727545697,False,False,False,False,-242496,-293775.40889414406,False,False,False,False,111870.11672985875,False,False,False,False
2022-04-08 00:00:00+00:00,11.3647691028,11.6464599609,11.1612151905,11.6464599609,5655,,,,,,,,,,,,,,,,,,,,#000000,,11.15008304205457,,44.155700367169686,22.470118360437112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428281620152908,0.14328209164387257,False,False,False,False,-248151,-290395.8230501334,False,False,False,False,104002.33030542478,False,False,False,False
2022-04-15 00:00:00+00:00,10.8077202748,11.3842293239,10.5863602602,11.1896271132,15056,,,,,,,,,,,,,,,,,,,,#000000,,11.14363473197484,,43.87421673991744,22.470118360437112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.014619769473338776,0.0643311610852669,False,False,False,False,-263207,-288381.83615753095,False,False,False,False,97413.71324576368,False,False,False,False
2022-04-22 00:00:00+00:00,10.5377097075,10.8490732446,10.5377097075,10.8489759435,10160,,,,,,,,,,,,,,,,,,,,#000000,,11.134501378323419,,42.741024644829295,22.287620298881947,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.26071620905208953,-0.09819252398341131,False,False,False,False,-273367,-287269.6260717879,False,False,False,False,90950.47522755897,False,False,False,False
2022-04-29 00:00:00+00:00,9.944172965,10.7031215866,9.7690309754,10.5377097075,83235,,,,,,,,,,,,,,,,,,,,#000000,,11.00881823472132,,40.208779714059254,18.045775271151584,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.22051038919940263,False,False,False,False,-356602,-292405.3574738777,False,False,False,False,90378.9585440361,False,False,False,False
2022-05-06 00:00:00+00:00,9.3506362224,9.8274116386,9.3506362224,9.7301105332,71164,,,,,,,,,,,,,,,,,,,,#000000,,10.865573498405915,,37.05138317697878,13.317183227377882,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2816693218073983,False,False,False,False,-427766,-302432.071735072,False,False,False,False,88955.6282815149,False,False,False,False
2022-05-13 00:00:00+00:00,8.1635627374,9.3019856698,7.8055919709,9.3019856698,129756,,,,,,,,,,,,,,,,,,,,#000000,,9.98712397998855,,32.88067719968416,7.761213047617069,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3122487881113961,False,False,False,False,-557522,-321327.62197691854,False,False,False,False,91977.87803843973,False,False,False,False
2022-05-20 00:00:00+00:00,8.5722273798,8.6792585957,8.0857218531,8.0857218531,10204,,,,,,,,,,,,,,,,,,,,#000000,,9.970113056530456,,31.633684927998004,5.133064388151624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.327538521263395,False,False,False,False,-547318,-338067.64997862827,False,False,False,False,85920.55373929604,False,False,False,False
2022-05-27 00:00:00+00:00,8.8835909168,8.922511359,8.4651961639,8.922511359,21924,,,,,,,,,,,,,,,,,,,,#000000,,9.950879813973033,,31.968193786256393,4.061241036137602,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2682374420846128,-0.2978879816740039,False,False,False,False,-525394,-351943.67590613733,False,False,False,False,81180.06827712596,False,False,False,False
2022-06-03 00:00:00+00:00,8.2705939533,8.94197158,8.2705939533,8.9127812484,36188,,,,,,,,,,,,,,,,,,,,#000000,,9.89741159838511,,31.154328821663093,1.869957350026283,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.28889071548140405,-0.29338934857770393,False,False,False,False,-561582,-367472.4406538309,False,False,False,False,77847.32247882034,False,False,False,False
2022-06-10 00:00:00+00:00,7.8911196425,8.2705939533,7.7840884266,8.2705939533,64712,,,,,,,,,,,,,,,,,,,,#000000,,9.755164526488512,,29.996124943348548,-0.6031751581108438,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.31810880149654897,False,False,False,False,-626294,-386644.4080128064,False,False,False,False,76874.33562853734,False,False,False,False
2022-06-17 00:00:00+00:00,7.578491191,7.9591331151,7.4240743369,7.8911196425,87865,,,,,,,,,,,,,,,,,,,,#000000,,9.561474490983732,,28.722273138362677,-3.1172413606341536,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3304685279559715,False,False,False,False,-714159,-410904.74816000595,False,False,False,False,77688.45891531237,False,False,False,False
2022-06-24 00:00:00+00:00,7.3754237842,7.8521992003,7.2091361952,7.5894862159,43148,,,,,,,,,,,,,,,,,,,,#000000,,9.472384032994935,,27.530820231278327,-5.476833420930113,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3366483911856827,False,False,False,False,-757307,-436564.17422222777,False,False,False,False,75129.906403067,False,False,False,False
2022-07-01 00:00:00+00:00,7.2002817946,7.3559635631,7.0348699155,7.2100119051,53358,,,,,,,,,,,,,,,,,,,,#000000,,9.356661137732463,,26.438250313685074,-7.6695153720168605,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7782551281552827,1.2376874438255099,False,False,False,False,-0.34282825441539394,-0.3397383228005383,False,False,False,False,-810665,-464275.34650206275,False,False,False,False,73517.1725954324,False,False,False,False
2022-07-08 00:00:00+00:00,6.9463931329,7.1613613525,6.8694580365,7.1321710209,40896,,,,,,,,,,,,,,,,,,,,#000000,,9.267888914180215,,25.31400892747883,-9.822864244219318,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7178586971836951,1.2681918780017092,False,False,False,False,-0.34282825441539394,-0.3412832886079661,False,False,False,False,-851561,-492963.1726870951,False,False,False,False,71100.78944021519,False,False,False,False
2022-07-15 00:00:00+00:00,6.8976122823,7.0732233446,6.8098067511,6.9366369628,50325,,,,,,,,,,,,,,,,,,,,#000000,,8.410968155564843,,24.444485966901343,-11.664981943548291,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7102357639222614,1.2711503600690497,False,False,False,False,-0.34282825441539394,-0.34205577151168,False,False,False,False,-901886,-523253.7524880511,False,False,False,False,69561.84207427333,False,False,False,False
2022-07-22 00:00:00+00:00,6.9073684524,7.0927356849,6.8098067511,6.9268807927,78618,,,,,,,,,,,,,,,,,,,,#000000,,7.702695807455498,,23.872505544933652,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7199034711934728,1.2700441985852473,False,False,False,False,-0.3387102135864285,-0.34038299254905424,False,False,False,False,-823268,-545477.0300815288,False,False,False,False,70232.66858729013,False,False,False,False
2022-07-29 00:00:00+00:00,7.2390782369,7.248834407,6.8311727637,6.9171246225,166420,,,,,,,,,,,,,,,,,,,,#000000,,7.659510827029478,,25.1158429257029,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7631895435430659,1.264398729463453,False,False,False,False,-0.30174129605465594,-0.3210621443018551,False,False,False,False,-656848,-553726.7315569711,False,False,False,False,77357.65609934271,False,False,False,False
2022-08-05 00:00:00+00:00,7.1512727057,7.310883649,7.0732233446,7.310883649,11848,,,,,,,,,,,,,,,,,,,,#000000,,7.6570532089517265,,25.83697782208815,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.742636163548463,1.2576535119853844,False,False,False,False,-0.23490081837812132,-0.27798148133998823,False,False,False,False,-668696,-562242.9736638621,False,False,False,False,72505.08898087288,False,False,False,False
2022-08-12 00:00:00+00:00,7.3073714278,7.3171275979,7.1317603654,7.2000535563,12888,,,,,,,,,,,,,,,,,,,,#000000,,7.656322326662571,,27.13648114614227,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7420559213365684,1.2520961248471005,False,False,False,False,-0.15936223001141755,-0.2186718556757029,False,False,False,False,-655808,-569173.7163554279,False,False,False,False,68089.00831562304,False,False,False,False
2022-08-19 00:00:00+00:00,7.4537139797,7.7951799343,7.0733209063,7.3171275979,82925,,,,,,,,,,,,,,,,,,,,#000000,,7.319364034857347,,28.79488470595609,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7438342644118673,1.21217597558119,False,False,False,False,0.10392837833052965,-0.05737173867258663,False,False,False,False,-572883,-569448.4781068777,False,False,False,False,69187.97066261392,False,False,False,False
2022-08-26 00:00:00+00:00,7.3717621506,7.5412268258,7.1220041953,7.3734206996,206879,,,,,,,,,,,,,,,,,,,,#000000,,7.328472367095177,,29.776617074518448,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7641093733458009,1.2373247809351757,False,False,False,False,0.10742242866116596,0.025025344994289662,False,False,False,False,-779762,-585027.2575063682,False,False,False,False,79387.30616908697,False,False,False,False
2022-09-02 00:00:00+00:00,7.3951769589,7.5317633408,7.1805412161,7.3366399382,19745,,,,,,,,,,,,,,,,,,,,#000000,,7.330321988415561,,30.60476346337976,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7533811517710745,1.2504223086226678,False,False,False,False,0.22932784781728072,0.12717659640578519,False,False,False,False,-760017,-597989.4606540446,False,False,False,False,74969.35756396942,False,False,False,False
2022-09-09 00:00:00+00:00,7.2195658966,7.3171275979,7.0634671745,7.1415165355,16996,,,,,,,,,,,,,,,,,,,,#000000,,7.32665763738349,,30.729195377968246,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7598468843312223,1.2194170183889816,False,False,False,False,0.0032342769059132198,0.0652054366558492,False,False,False,False,-777013,-611250.4635685598,False,False,False,False,70675.03478145317,False,False,False,False
2022-09-16 00:00:00+00:00,7.1805412161,7.4146892992,7.1805412161,7.3171275979,68789,,,,,,,,,,,,,,,,,,,,#000000,,7.320565727513703,,30.713668973899992,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7606107095064909,1.2406023674514688,False,False,False,False,0.148054775931384,0.1066301062936166,False,False,False,False,-845802,-628624.6514523702,False,False,False,False,70535.32850134553,False,False,False,False
2022-09-23 00:00:00+00:00,7.1122480252,7.3951769589,7.0537110044,7.2293220667,130781,,,,,,,,,,,,,,,,,,,,#000000,,7.300447150873706,,30.51329945214205,-13.167364596945454,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7407415344834067,1.2491632938808261,False,False,False,False,0.04332263245248898,0.0749763693730528,False,False,False,False,-976583,-654399.3439373798,False,False,False,False,74997.9708345792,False,False,False,False
2022-09-30 00:00:00+00:00,6.8098067511,7.1415165355,6.8098067511,7.102491855,23269,,,,,,,,,,,,,,,,,,,,#000000,,7.289956135767996,,29.573140023165333,-13.673891823063485,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7027897506637624,1.3280049184652598,False,False,False,False,-0.34282825441539394,-0.13392594252117057,False,False,False,False,-999852,-679988.429571648,False,False,False,False,71166.19521720297,False,False,False,False
2022-10-07 00:00:00+00:00,6.9932227496,7.1220041953,6.9171246225,7.1122480252,18283,,,,,,,,,,,,,,,,,,,,#000000,,7.284145124925207,,30.08590905454772,-13.673891823063485,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6404345244155242,1.3247881578722882,False,False,False,False,-0.2734318140342745,-0.20367887827772255,False,False,False,False,-981569,-702327.7310848593,False,False,False,False,67248.92149741015,False,False,False,False
2022-10-14 00:00:00+00:00,6.8562925139,6.944319094,6.4063788825,6.8623565672,23189,,,,,,,,,,,,,,,,,,,,#000000,,7.094365082513427,,30.061662770202616,-14.051728353730148,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.63556507145893,1.3195784983519978,False,False,False,False,-0.34282825441539394,-0.27325356634655823,False,False,False,False,-1004758,-724729.9732267216,False,False,False,False,63985.223608713095,False,False,False,False
2022-10-21 00:00:00+00:00,6.699800816,6.9736612873,6.6900200849,6.8367310517,18108,,,,,,,,,,,,,,,,,,,,#000000,,7.092532836156188,,29.61016923928551,-14.900365990803692,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6614812382938416,1.27488411561215,False,False,False,False,-0.1963890751581207,-0.23482132075233947,False,False,False,False,-1022866,-746814.1233580755,False,False,False,False,60586.91074880843,False,False,False,False
2022-10-28 00:00:00+00:00,6.6508971604,6.7486066643,6.611774236,6.6704586227,73588,,,,,,,,,,,,,,,,,,,,#000000,,7.043611324779655,,29.151967663810602,-15.723346010925688,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6976270726304886,1.300519199503566,False,False,False,False,-0.33757023614338755,-0.2861957784478635,False,False,False,False,-1096454,-772713.3734796996,False,False,False,False,61549.95439704484,False,False,False,False
2022-11-04 00:00:00+00:00,6.7584852027,7.2181795653,6.611774236,6.7829370305,22483,,,,,,,,,,,,,,,,,,,,#000000,,6.976926245507357,,29.602668175253235,-15.723346010925688,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7439068665915732,1.1947126955414389,False,False,False,False,-0.09800702336495838,-0.19210140090641092,False,False,False,True,-1073971,-795028.7532219441,False,False,False,False,58656.10592318967,False,False,False,False
2022-11-11 00:00:00+00:00,6.7291430094,7.0714685985,6.6704586227,6.8465117828,24263,,,,,,,,,,,,,,,,,,,,#000000,,6.970578966167749,,29.828623529428455,-15.723346010925688,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8640662740165189,1.1844964747230533,False,False,False,False,-0.12314218637664466,-0.15762179364152779,False,False,False,False,-1098234,-817488.4011314297,False,False,False,False,56108.46844739784,False,False,False,False
2022-11-18 00:00:00+00:00,6.5530898492,6.8073888583,6.5530898492,6.8073888583,20381,,,,,,,,,,,,,,,,,,,,#000000,,6.946063531501014,,29.41985763547094,-16.40046320421476,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8204220935447459,1.155369117812669,False,False,False,False,-0.3370185512054966,-0.2473201724235122,False,False,False,False,-1118615,-839794.0751216941,False,False,False,False,53461.98930314615,False,False,False,False
2022-11-25 00:00:00+00:00,6.5237476559,6.7487044716,6.5139669248,6.6019935048,28145,,,,,,,,,,,,,,,,,,,,#000000,,6.919319573186193,,29.033854609655442,-17.053882191912912,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7742965543225481,1.189218270003595,False,False,False,False,-0.34282825441539394,-0.29507421341945306,False,False,False,False,-1146760,-862532.2917793464,False,False,False,False,51586.65676217236,False,False,False,False
2022-12-02 00:00:00+00:00,6.533528387,6.5433091181,6.4458930362,6.5237476559,217726,,,,,,,,,,,,,,,,,,,,#000000,,6.670386613102448,,28.842847779210565,-17.50031279460974,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7739745161433182,1.224814782718063,False,False,False,False,-0.34282825441539394,-0.3189512339174235,False,False,False,False,-929034,-867458.3442401356,False,False,False,False,63893.27477978922,False,False,False,False
2022-12-09 00:00:00+00:00,7.2866446831,7.3257676076,6.5041861937,6.5726513115,143896,,,,,,,,,,,,,,,,,,,,#000000,,6.788418359759882,,33.900070472553615,-19.78063887800382,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8379284349913896,1.0672148645550317,False,False,False,False,0.20118019795234973,-0.0588855179825369,False,False,False,False,-785138,-861360.5409630885,False,False,False,False,69819.4025738789,False,False,False,False
2022-12-16 00:00:00+00:00,7.3062061453,7.3942327254,7.2279602964,7.2867424904,694542,,,,,,,,,,,,,,,,,,,,#000000,,7.085131083936741,,37.61947494777793,-16.22540366226759,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9476362757705418,1.029167280477785,False,False,False,False,0.34282816370361885,0.14197132286054098,False,False,False,False,-90596,-804266.871262119,False,False,False,False,116095.15053136935,False,False,False,False
2022-12-23 00:00:00+00:00,7.5018207677,7.5116014988,7.2377410275,7.3844519943,122585,,,,,,,,,,,,,,,,,,,,#000000,,7.185016586174058,,41.336043674220406,-12.777700649066034,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9705464330659603,1.0053482397091456,False,False,False,False,0.3428281702564801,0.24239974655851054,False,False,False,False,31989,-742321.9919093695,False,False,False,False,116575.88012163829,False,False,False,False
2022-12-30 00:00:00+00:00,7.3600001665,7.506613326,7.2866446831,7.4822593055,189928,,,,,,,,,,,,,,,,,,,,#000000,,7.206809061047068,,43.24595634650823,-11.11380938269268,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9975784793312051,0.9520772781820575,False,False,False,False,0.34282817230513,0.2926139594318203,False,False,False,False,-157939,-699034.3628790458,False,False,False,False,122009.37048299842,False,False,False,False
2023-01-06 00:00:00+00:00,7.4030353834,7.4626978432,7.2866446831,7.3453290698,20481,,,,,,,,,,,,,,,,,,,,#000000,,7.209081802996295,,44.85469691115663,-9.713285617057991,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,1.0210502268213197,0.9383614791032687,False,False,False,False,0.3249033308323164,0.3087586451320683,False,False,False,False,-137458,-657436.1137768942,False,False,False,False,114488.75044722075,False,False,False,False
2023-01-13 00:00:00+00:00,7.4030353834,7.4618674527,7.354008659,7.354008659,40075,,,,,,,,,,,,,,,,,,,,#000000,,7.214433566557356,,46.00379731447692,-8.715067901785801,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0363174879655772,0.9270072809048324,False,False,False,False,0.3428281733218293,0.32579340922694877,False,False,False,False,-137458,-618919.2164600872,False,False,False,False,108976.62078446365,False,False,False,False
2023-01-20 00:00:00+00:00,7.5305048668,7.5795315912,7.3883273661,7.4030353834,65784,,,,,,,,,,,,,,,,,,,,#000000,,7.2289368201202375,,47.598958232434654,-7.248929635561602,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0407772117096499,0.9145878964546869,False,False,False,False,0.34282817955071593,0.3343107943888324,False,False,False,False,-71674,-578382.5337593401,False,False,False,False,105777.1673930219,False,False,False,False
2023-01-27 00:00:00+00:00,7.6971957298,7.8246652132,7.5501155566,7.5697262464,66692,,,,,,,,,,,,,,,,,,,,#000000,,7.386966167610011,,49.694772899728534,-5.290764552681402,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0559054668802466,0.9002594568246931,False,False,False,False,0.34282819232081163,0.338569493354822,False,False,False,False,-4982,-535908.4201475371,False,False,False,False,102881.9698083536,False,False,False,False
2023-02-03 00:00:00+00:00,7.6481690054,7.7462224542,7.5010888322,7.7168064195,12697,,,,,,,,,,,,,,,,,,,,#000000,,7.387405791702086,,50.85708817518174,-4.219502334227364,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0208960047733995,0.9172225039105764,False,False,False,False,0.3037426781382484,0.3211560857465352,False,False,False,False,-17679,-497521.05569216405,False,False,False,False,96201.60167440149,False,False,False,False
2023-02-10 00:00:00+00:00,7.4618674527,7.7266117644,7.354008659,7.6089476259,1488918,,,,,,,,,,,,,,,,,,,,#000000,,7.432338160988699,,50.460220489027336,-4.219502334227364,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9962843020474405,0.9220799610211311,False,False,False,False,0.20724198689346415,0.2641990363199997,False,False,False,False,-1506597,-572267.421937189,False,False,False,False,199365.7793281495,False,False,False,False
2023-02-17 00:00:00+00:00,7.3638140039,7.5108941771,7.2755659,7.4520621078,68368,,,,,,,,,,,,,,,,,,,,#000000,,7.430250230609985,,49.56749677570538,-4.219502334227364,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9935670463221944,1.0037877927268215,False,False,False,False,-0.1881306089595703,0.0380342136802147,False,False,False,False,-1574965,-646541.3166085082,False,False,False,False,189662.24011865695,False,False,False,False
2023-02-24 00:00:00+00:00,7.3147872795,7.4030353834,7.2657605551,7.2657605551,38757,,,,,,,,,,,,,,,,,,,,#000000,,7.42823000693328,,48.62457304823331,-4.219502334227364,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9857810070295894,0.9850624838536215,False,False,False,False,-0.34282825441539394,-0.15239702036758962,False,False,False,False,-1613722,-718184.3301930631,False,False,False,False,178484.07418394162,False,False,False,False
