date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_176,aVWAP_peak_161,aVWAP_peak_160,aVWAP_valley_189,aVWAP_valley_179,aVWAP_valley_174,aVWAP_valley_168,aVWAP_valley_157,aVWAP_valley_136,aVWAP_valley_115,aVWAP_OB_bull_115,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,2.5946388383,2.7394376875,2.563330979,2.6220332152,132558,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,132558.0,False,False,False,False
2022-01-07 00:00:00+00:00,2.4752776248,2.5877902441,2.4459265067,2.5828983911,88004,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-88004,-6518.814814814815,False,False,False,False,129257.70370370371,False,False,False,False
2022-01-14 00:00:00+00:00,2.4459265067,2.4948450368,2.4165753886,2.4654939187,55567,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-143571,-16670.82853223594,False,False,False,False,123799.13305898491,False,False,False,False
2022-01-21 00:00:00+00:00,2.1034967957,2.4654939187,2.0839293837,2.3970079765,358690,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-502261,-52640.47086318143,False,False,False,False,141198.45653609713,False,False,False,False
2022-01-28 00:00:00+00:00,2.1034967957,2.2893872103,2.0190634127,2.1034967957,250879,,,,,,,,,,,,,,,#000000,,2.1373158062333335,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-502261,-85945.69524368651,False,False,False,False,149322.94123712697,False,False,False,False
2022-02-04 00:00:00+00:00,2.3872242705,2.4557102127,2.0350108536,2.0545782656,265528,,,,,,,,,,,,,,,#000000,,2.2171852988346195,,11.639563525668319,-38.99697510464166,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-236733,-97115.12522563567,False,False,False,False,157930.72336771016,False,False,False,False
2022-02-11 00:00:00+00:00,2.4508183597,2.5046287428,2.2600360922,2.3480894464,120860,,,,,,,,,,,,,,,#000000,,2.3289983250856636,,21.46240815874887,-30.188721260165195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115873,-98504.59743114414,False,False,False,False,155184.74385899087,False,False,False,False
2022-02-18 00:00:00+00:00,2.3285220344,2.4850613308,2.3102265041,2.4263590946,25741,,,,,,,,,,,,,,,#000000,,2.3286793643400445,,26.439004395983964,-26.235279805008368,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-141614,-101697.88651031865,False,False,False,False,145596.3183879545,False,False,False,False
2022-02-25 00:00:00+00:00,2.2600360922,2.4263590946,2.2404686801,2.2568074692,25394,,,,,,,,,,,,,,,#000000,,2.3229211846838624,,29.047782600170247,-24.510736348251687,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-167008,-106535.6726947395,False,False,False,False,136692.44295180973,False,False,False,False
2022-03-04 00:00:00+00:00,2.3872242705,2.3921161235,2.181766444,2.2747116512,38811,,,,,,,,,,,,,,,#000000,,2.318469665055882,,33.57836660979655,-20.849309021583522,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1550443977741504,-0.1550443977741504,False,False,False,False,-128197,-108140.21545809212,False,False,False,False,129441.96569612013,False,False,False,False
2022-03-11 00:00:00+00:00,2.3334138874,2.3872242705,2.2888980249,2.3676568585,26655,,,,,,,,,,,,,,,#000000,,2.317657503237089,,36.02379938963422,-19.133876500542726,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.004585127954168311,-0.07522963490999104,False,False,False,False,-154852,-111600.34764638159,False,False,False,False,121828.11638529641,False,False,False,False
2022-03-18 00:00:00+00:00,2.2502523861,2.3872242705,2.0447945596,2.3089546223,72545,,,,,,,,,,,,,,,#000000,,2.2753495467483833,,36.655718049471076,-19.014833654773046,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19726399483035284,-0.13624681487017193,False,False,False,False,-227397,-120177.87745035332,False,False,False,False,118177.51517157075,False,False,False,False
2022-03-25 00:00:00+00:00,2.2186510157,2.3480894464,2.1329457509,2.201333856,26671,,,,,,,,,,,,,,,#000000,,2.272839461109992,,36.71019098578392,-19.014833654773046,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.0963258587622482,-0.11628633681621006,False,False,False,False,-254068,-130095.6643058827,False,False,False,False,111399.25478849144,False,False,False,False
2022-04-01 00:00:00+00:00,2.246828089,2.3480894464,2.0545782656,2.2502523861,38415,,,,,,,,,,,,,,,#000000,,2.267215764201748,,37.35436449156877,-18.800145616968358,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.20509925407571236,-0.1606927954459612,False,False,False,False,-215653,-136433.24472766917,False,False,False,False,105993.01369304763,False,False,False,False
2022-04-08 00:00:00+00:00,2.211117562,2.2698197982,2.0839293837,2.201333856,13537,,,,,,,,,,,,,,,#000000,,2.2642574576831715,,37.32949215173212,-18.800145616968358,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2517605249306776,False,False,False,False,-229190,-143304.11548858258,False,False,False,False,99144.42008615522,False,False,False,False
2022-04-15 00:00:00+00:00,2.1621990319,2.3089546223,2.1621990319,2.2306849741,16344,,,,,,,,,,,,,,,#000000,,2.2622564345947436,,36.67181876719165,-18.800145616968358,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.15575446222956862,-0.2037574935801231,False,False,False,False,-245534,-150876.69952646535,False,False,False,False,93011.05563532891,False,False,False,False
2022-04-22 00:00:00+00:00,2.2404686801,2.3774405645,2.1892020605,2.201236019,29018,,,,,,,,,,,,,,,#000000,,2.2651532432262167,,37.93591924784593,-18.1795645413152,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.011773344930199936,-0.10776541925516152,False,False,False,True,-216516,-155738.86993191237,False,False,False,False,88270.82929197121,False,False,False,False
2022-04-29 00:00:00+00:00,2.201333856,2.3285220344,2.2005511595,2.201333856,14930,,,,,,,,,,,,,,,#000000,,2.2626790383276587,,38.27932603287372,-17.721136578146805,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.028951718146359738,-0.03940685055440089,False,False,False,False,-231446,-161346.80549251146,False,False,False,False,82838.17527034371,False,False,False,False
2022-05-06 00:00:00+00:00,2.1719827379,2.2600360922,2.0748305371,2.1830383257,43741,,,,,,,,,,,,,,,#000000,,2.2447474135487093,,38.11221743978848,-17.715563604605293,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.19111755248489742,False,False,False,False,-275187,-169779.41249306616,False,False,False,False,79942.08821328121,False,False,False,False
2022-05-13 00:00:00+00:00,2.0790375307,2.181766444,2.0056597355,2.181766444,62649,,,,,,,,,,,,,,,#000000,,2.217085951060005,,36.79511600418381,-17.715563604605293,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.2669729034501457,False,False,False,False,-337836,-182228.04860469088,False,False,False,False,78661.11871600113,False,False,False,False
2022-05-20 00:00:00+00:00,2.0154434415,2.1132805018,1.9958760294,2.0663187128,22234,,,,,,,,,,,,,,,#000000,,2.157924472455088,,35.13276460494304,-17.715563604605293,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.3049005789327698,False,False,False,False,-360070,-195401.5264858249,False,False,False,False,74481.33214444549,False,False,False,False
2022-05-27 00:00:00+00:00,2.2404686801,2.2404686801,2.0057575725,2.0545782656,43233,,,,,,,,,,,,,,,#000000,,2.1763285966918513,,38.32868243366103,-17.23517708461022,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.13303343751814625,-0.218967008225458,False,False,False,False,-316837,-204396.7467461342,False,False,False,False,72166.64087448656,False,False,False,False
2022-06-03 00:00:00+00:00,2.2893872103,2.2893872103,2.1719827379,2.2501545491,28386,,,,,,,,,,,,,,,#000000,,2.1901632201467693,,41.3664289812632,-14.277308526888092,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.18004700477850602,-0.019460001723475992,False,False,False,False,-288451,-210622.98772790201,False,False,False,False,68923.63043933941,False,False,False,False
2022-06-10 00:00:00+00:00,2.2892893732,2.4360449636,2.2170856227,2.2600360922,48032,,,,,,,,,,,,,,,#000000,,2.2280610885650356,,43.53477261673377,-12.200519371419368,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.3428279821019375,0.16168399018923074,False,False,False,False,-336483,-219945.95159990925,False,False,False,False,67376.1022586476,False,False,False,False
2022-06-17 00:00:00+00:00,2.2403708431,2.2795056672,2.1621990319,2.2166942745,12236,,,,,,,,,,,,,,,#000000,,2.2245465562214504,,44.33558111469277,-11.423987549629011,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.07361093677139822,0.11764746348031449,False,False,False,False,-348719,-229484.69592584192,False,False,False,False,63291.650239488525,False,False,False,False
