date,Open,High,Low,Close,Volume,aVWAP_peak_410,aVWAP_peak_368,aVWAP_peak_328,aVWAP_peak_309,aVWAP_peak_289,aVWAP_peak_247,aVWAP_valley_429,aVWAP_valley_391,aVWAP_valley_343,aVWAP_OB_bull_391,aVWAP_OB_bear_309,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,23.4,23.475,23.34,23.465,9276.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.550099037175016,,77.62234636883652,12.653026148422306,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,167031.0,16057.439324171037,False,False,False,False,26663.33017805687,False,False,False,False
2023-12-29 17:00:00+00:00,23.235,23.27,23.11,23.135,12322.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.457649867496716,,70.89771293616448,12.653026148422306,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154709.0,18207.075923796292,False,False,False,False,26440.98397374591,False,False,False,False
2024-01-01 17:00:00+00:00,23.135,23.135,23.135,23.135,0.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.457649867496716,,66.41462398104979,12.653026148422306,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154709.0,20323.38482420255,False,False,False,False,26031.04623771884,False,False,False,False
2024-01-02 17:00:00+00:00,22.87,22.935,22.62,22.8,15446.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.299954643191423,,58.45610793752304,23.57107631878189,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,139263.0,22167.40986568778,False,False,False,False,25866.9369937232,False,False,False,False
2024-01-03 17:00:00+00:00,22.37,22.52,22.275,22.325,34755.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.97995540209327,,48.9989310206638,14.54356388496248,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104508.0,23444.008162343784,False,False,False,False,26004.7364201771,False,False,False,False
2024-01-04 17:00:00+00:00,22.215,22.275,22.1,22.205,39926.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.47492932738595,,41.923796319795954,7.829142608754978,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64582.0,24081.806485408222,False,False,False,False,26220.569964050323,False,False,False,False
2024-01-05 17:00:00+00:00,22.47,22.505,22.315,22.355,14163.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.484197215687068,,39.55425686815303,5.291199842500596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,78745.0,24929.297857727473,False,False,False,False,26033.630894840237,False,False,False,False
2024-01-08 17:00:00+00:00,22.39,22.595,22.345,22.57,20744.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.506974012635638,,40.926392837400215,5.291199842500596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,99489.0,26085.26223202627,False,False,False,False,25951.62111352488,False,False,False,False
2024-01-09 17:00:00+00:00,22.545,22.665,22.48,22.65,18883.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.530536898509972,,42.85147845072713,5.291199842500596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118372.0,27516.064367963845,False,False,False,False,25842.030088508993,False,False,False,False
2024-01-10 17:00:00+00:00,22.585,22.725,22.48,22.665,23460.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.55208578415383,,44.334254508335206,5.291199842500596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,141832.0,29288.404455282234,False,False,False,False,25805.09938946234,False,False,False,False
2024-01-11 17:00:00+00:00,22.62,22.655,22.465,22.615,42831.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.56439821133936,,44.6860241548703,5.291199842500596,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,99001.0,30369.21989008406,False,False,False,False,26069.066840788506,False,False,False,False
2024-01-12 17:00:00+00:00,22.345,22.41,22.225,22.255,85478.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.48975983348147,,41.19115337084907,2.649520931009633,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13523.0,30108.038186361828,False,False,False,False,26990.13557193907,False,False,False,False
2024-01-15 17:00:00+00:00,22.255,22.255,22.255,22.255,0.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.48975983348147,,38.86123951483492,-0.4474880380145123,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13523.0,29850.905811379474,False,False,False,False,26571.68385764544,False,False,False,False
2024-01-16 17:00:00+00:00,21.88,22.07,21.795,22.045,14319.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.465754273122283,,35.55272263562608,-4.343744999514875,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-796.0,29375.75998484646,False,False,False,False,26381.719766829232,False,False,False,False
2024-01-17 17:00:00+00:00,21.8,21.855,21.765,21.805,9861.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.233041342323947,,31.753252013337402,-8.543563506835632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10657.0,28755.097039344964,False,False,False,False,26125.584576645833,False,False,False,False
2024-01-18 17:00:00+00:00,22.185,22.39,22.085,22.385,22552.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.337411425673682,,37.057359819180945,-8.543563506835632,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11895.0,28493.700186021786,False,False,False,False,26070.18016460481,False,False,False,False
2024-01-19 17:00:00+00:00,22.54,23.17,22.5,22.98,76122.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.567182066366296,,45.18997272022408,-14.756042878467326,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88017.0,29416.542043602843,False,False,False,False,26846.177371355123,False,False,False,False
2024-01-22 17:00:00+00:00,23.185,23.185,23.06,23.13,23022.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,22.74304905890289,,51.505096594660216,-8.902923800419103,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111039.0,30682.00650804311,False,False,False,False,26786.887799706208,False,False,False,False
2024-01-23 17:00:00+00:00,23.03,23.07,22.925,23.055,22104.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,22.750960248229696,,54.91048888781021,-5.717432990469206,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88935.0,31585.15369396492,False,False,False,False,26714.284888082853,False,False,False,False
2024-01-24 17:00:00+00:00,22.84,22.845,22.4,22.43,20569.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,22.703895119729797,,51.81439987455962,-5.717432990469206,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68366.0,32155.399373128254,False,False,False,False,26619.009153383893,False,False,False,False
2024-01-25 17:00:00+00:00,22.51,22.51,22.295,22.505,18956.0,,,,,,,,,,,,,,#000000,,22.6669674508841,,50.36689266014121,-5.717432990469206,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87322.0,33010.695506878204,False,False,False,False,26500.202809920578,False,False,False,False
2024-01-26 17:00:00+00:00,22.69,22.695,22.475,22.51,29249.0,,,,,,,,,,,,,,#000000,,22.64569132640012,,49.4464426969913,-5.717432990469206,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,116571.0,34306.20410367079,False,False,False,False,26542.819820619483,False,False,False,False
2024-01-29 17:00:00+00:00,22.61,22.88,22.34,22.845,21114.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,22.645642119221485,,51.643492454697814,-5.717432990469206,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137685.0,35908.976133071235,False,False,False,False,26458.65207146259,False,False,False,False
2024-01-30 17:00:00+00:00,22.795,22.885,22.715,22.725,18607.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,22.651549962761976,,51.97055219236879,-5.717432990469206,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,119078.0,37198.41836356625,False,False,False,False,26336.921031594953,False,False,False,False
2024-01-31 17:00:00+00:00,22.645,22.77,22.235,22.235,29037.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.627316392577743,,48.353750340435475,-5.717432990469206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90041.0,38017.68319513887,False,False,False,False,26378.78272102759,False,False,False,False
2024-02-01 17:00:00+00:00,22.17,22.465,22.17,22.435,23529.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.607861689178726,,47.73301815328089,-5.717432990469206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,113570.0,39189.03694405144,False,False,False,False,26334.600043182203,False,False,False,False
2024-02-02 17:00:00+00:00,22.135,22.335,22.025,22.255,32208.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.573651571921424,,46.008806432760814,-5.717432990469206,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81362.0,39842.88133251575,False,False,False,False,26425.66050762899,False,False,False,False
2024-02-05 17:00:00+00:00,21.78,21.99,21.77,21.81,32906.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.386210600421848,,42.1582094410841,-0.7361863327418376,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48456.0,39976.41805604264,False,False,False,False,26526.13088735567,False,False,False,False
2024-02-06 17:00:00+00:00,22.175,22.265,22.07,22.255,31360.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.402263653904136,,43.44529364882589,-0.7361863327418376,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,79816.0,40594.08599315825,False,False,False,False,26601.074594528447,False,False,False,False
2024-02-07 17:00:00+00:00,22.41,22.635,22.36,22.55,34253.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.437681930310895,,46.39541284675504,-0.7361863327418376,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,114069.0,41733.2319467527,False,False,False,False,26719.70909693886,False,False,False,False
2024-02-08 17:00:00+00:00,22.635,22.795,22.56,22.73,16900.0,,,,,,,,,,,,,,#000000,,22.45748359733595,,49.53746474461171,-7.051837227633186,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,130969.0,43116.732226648004,False,False,False,False,26567.465545048333,False,False,False,False
2024-02-09 17:00:00+00:00,22.735,23.03,22.71,22.99,24389.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,22.494254058613333,,53.21122053983744,-3.4451039571742257,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,155358.0,44856.9069208085,False,False,False,False,26533.69088543518,False,False,False,False
2024-02-12 17:00:00+00:00,23.435,23.465,23.205,23.21,26779.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,22.551931313288716,,56.87806016037709,0.07841026534118356,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,182137.0,46985.280456919994,False,False,False,False,26537.494127521455,False,False,False,False
2024-02-13 17:00:00+00:00,22.85,22.865,22.53,22.68,15847.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,22.557554668962624,,55.02789947451879,0.07841026534118356,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,166290.0,48834.966031231306,False,False,False,False,26371.75003252112,False,False,False,False
2024-02-14 17:00:00+00:00,22.86,23.31,22.78,23.22,38124.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,22.602577786860234,,56.82815222153268,0.11284972356497747,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,204414.0,51247.044077258724,False,False,False,False,26553.9554583735,False,False,False,False
2024-02-15 17:00:00+00:00,23.53,23.85,23.52,23.85,29649.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,22.668837932855013,,60.62760089734175,3.8579932954482317,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,234063.0,54081.399983037656,False,False,False,False,26601.940645065384,False,False,False,False
2024-02-16 17:00:00+00:00,23.985,24.14,23.86,23.86,104305.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.05631604490284,,63.1977051347335,6.4071161466640305,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,338368.0,58488.944169347145,False,False,False,False,27806.639239715532,False,False,False,False
2024-02-19 17:00:00+00:00,23.86,23.86,23.86,23.86,0.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.05631604490284,,64.91110795966134,8.207374161469247,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,338368.0,62828.15433726424,False,False,False,False,27375.52855382847,False,False,False,False
2024-02-20 17:00:00+00:00,23.635,23.68,23.37,23.5,67321.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.074313373615144,,62.91534582669317,8.207374161469247,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,271047.0,66056.35349482603,False,False,False,False,27994.838188652833,False,False,False,False
2024-02-21 17:00:00+00:00,22.91,23.065,22.765,23.05,101148.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.02163549094421,,58.39737099512475,8.207374161469247,True,False,True,False,False,3.460675482323129,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,169899.0,67666.31700653415,False,False,False,False,29128.995736115576,False,False,False,False
2024-02-22 17:00:00+00:00,23.72,23.72,23.485,23.53,38225.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.046194123778008,,58.136724623287165,14.653822633209387,True,False,True,False,False,7.46497387004791,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,208124.0,69843.95550255688,False,False,False,False,29270.019058036265,False,False,False,False
2024-02-23 17:00:00+00:00,23.25,23.43,23.245,23.405,36921.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.05635605156469,,57.08764758402715,13.339127980195158,True,False,True,False,False,6.256376215070162,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,171203.0,71415.4135567808,False,False,False,False,29388.638917601595,False,False,False,False
2024-02-26 17:00:00+00:00,23.38,23.425,23.285,23.36,35842.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.06557541528655,,56.056050535602395,11.990636147963464,True,False,True,False,False,5.821251035765705,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,135361.0,72406.81799776094,False,False,False,False,29488.691027406217,False,False,False,False
2024-02-27 17:00:00+00:00,23.54,23.585,23.35,23.405,14933.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.071006060727868,,55.67476083086003,11.20727932756445,True,False,True,False,False,6.197206809608634,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150294.0,73614.37120709798,False,False,False,False,29263.02139907434,False,False,False,False
2024-02-28 17:00:00+00:00,23.41,23.485,23.335,23.37,12839.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.074738089302674,,55.10603086213912,10.216798661827198,True,False,True,False,False,5.848495963978809,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137455.0,74604.14839768561,False,False,False,False,29008.385408391016,False,False,False,False
2024-02-29 17:00:00+00:00,23.415,23.545,23.32,23.505,42996.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.089701570159715,,55.7916144846565,10.216798661827198,True,False,True,False,False,6.997935449424773,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,180451.0,76245.18485663623,False,False,False,False,29225.247650121386,False,False,False,False
2024-03-01 17:00:00+00:00,23.685,23.79,23.55,23.62,35434.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.108995533651505,,57.13902810718228,10.216798661827198,True,False,True,False,False,7.966468790391353,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,215885.0,78410.14323095194,False,False,False,False,29321.507376476093,False,False,False,False
2024-03-04 17:00:00+00:00,23.79,23.795,23.525,23.555,24073.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.12053660875581,,57.27667707312033,10.216798661827198,True,False,True,False,False,7.290492320846926,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,191812.0,80168.31155295268,False,False,False,False,29240.135169088866,False,False,False,False
2024-03-05 17:00:00+00:00,23.42,23.52,23.09,23.2,31607.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.14404577031859,,53.72657804454458,7.717992533129525,True,False,True,False,False,3.7162634084355446,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,160205.0,81409.19044360457,False,False,False,False,29276.83074786268,False,False,False,False
2024-03-06 17:00:00+00:00,23.6,23.71,23.525,23.7,42408.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.191272318410224,,55.47393392958942,7.717992533129525,True,False,True,False,False,7.904594997015064,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,202613.0,83288.31927393627,False,False,False,False,29480.414767275663,False,False,False,False
2024-03-07 17:00:00+00:00,24.195,24.225,24.045,24.155,31627.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.24386270880044,,59.256901224263444,5.061696036399411,True,False,True,False,True,11.375860549290401,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,234240.0,85628.65540922408,False,False,False,False,29513.69515848069,False,False,False,False
2024-03-08 17:00:00+00:00,24.075,24.22,23.905,23.975,13194.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.258043373018555,,60.03025627325329,5.78915796020825,True,False,True,False,True,9.608823128197002,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,221046.0,87728.14912380975,False,False,False,False,29260.67662889184,False,False,False,False
2024-03-11 17:00:00+00:00,23.94,24.0,23.855,23.975,19012.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.27307469842944,,60.545826305913195,6.3934433220081175,True,False,True,False,True,9.608823128197002,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,221046.0,89795.09254824682,False,False,False,False,29101.782417591192,False,False,False,False
2024-03-12 17:00:00+00:00,23.935,24.13,23.875,24.125,12289.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.28414030846066,,61.86889341236545,7.80707684782093,True,False,True,False,True,10.749329268782155,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,233335.0,92020.51746997943,False,False,False,False,28841.119124295205,False,False,False,False
2024-03-13 17:00:00+00:00,24.5,24.635,24.405,24.415,29652.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.328669728241056,,64.43763189569175,10.339376653787141,True,False,True,False,True,12.886528170031898,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,262987.0,94671.16060997974,False,False,False,False,28853.690920817757,False,False,False,False
2024-03-14 17:00:00+00:00,24.03,24.16,23.95,24.12,21623.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.34419014707573,,62.89646474964629,10.339376653787141,True,False,True,False,True,9.953302446182843,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,241364.0,96945.46819742191,False,False,False,False,28741.58718561128,False,False,False,False
2024-03-15 17:00:00+00:00,24.14,24.23,24.11,24.115,35179.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.370845186513858,,61.815826031144866,10.339376653787141,True,False,True,False,False,9.904293570219949,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,206185.0,98639.10434939987,False,False,False,False,28841.392035446763,False,False,False,False
2024-03-18 17:00:00+00:00,24.26,24.28,24.075,24.095,36343.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.395609432833474,,60.85949826057251,10.339376653787141,True,False,True,False,False,9.704842381026467,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,169842.0,99743.02521219988,False,False,False,False,28957.6960348972,False,False,False,False
2024-03-19 17:00:00+00:00,24.12,24.15,23.97,23.98,18724.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,23.40493145222521,,58.82152902575845,12.770774585934674,True,False,True,False,False,8.553215184040418,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151118.0,100539.53644922003,False,False,False,False,28799.034080867787,False,False,False,False
2024-03-20 17:00:00+00:00,24.13,24.63,24.09,24.565,23561.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,23.426731892011812,,61.83310807188659,12.770774585934674,True,False,True,False,True,12.933410778931915,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,174679.0,101688.98549651894,False,False,False,False,28717.82425015666,False,False,False,False
