date,Open,High,Low,Close,Volume,aVWAP_peak_155,aVWAP_valley_74,aVWAP_OB_bull_74,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 17:00:00+00:00,26.29,26.46,26.04,26.04,23239.0,,,,,,"rgba(239, 83, 80, 0.5)",,26.946686620667776,,27.763166686947297,-9.247974863814882,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-132669.0,-14151.918712054025,False,False,False,False,22984.90949275658,False,False,False,False
2025-01-17 17:00:00+00:00,25.455,25.58,25.09,25.29,31474.0,,,,,,"rgba(239, 83, 80, 0.5)",,26.734794032601616,,26.744900280961335,-10.13225422844252,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-164143.0,-16477.361832797375,False,False,False,False,23116.523299070428,False,False,False,False
2025-01-20 17:00:00+00:00,25.29,25.29,25.29,25.29,0.0,,,,,,"rgba(239, 83, 80, 0.5)",,26.734794032601616,,26.066056010304028,-11.748844961884522,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-164143.0,-18766.75157182377,False,False,False,False,22758.12758900732,False,False,False,False
2025-01-21 17:00:00+00:00,25.19,25.45,25.05,25.33,25721.0,,,,,,"rgba(239, 83, 80, 0.5)",,26.594509030154544,,25.929551926520084,-12.959260334584727,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-138422.0,-20621.87170249317,False,False,False,False,22804.0635953793,False,False,False,False
2025-01-22 17:00:00+00:00,25.315,25.44,24.49,24.63,76556.0,,,,,,"rgba(239, 83, 80, 0.5)",,26.206904903833756,,24.13944955042276,-15.702103207534535,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-214978.0,-23635.145009431257,False,False,False,False,23637.4269504897,False,False,False,False
2025-01-23 17:00:00+00:00,24.71,25.54,24.68,25.005,41356.0,,,,,,"rgba(239, 83, 80, 0.5)",,26.085398846311247,,25.777660699811022,-15.702103207534535,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-173622.0,-25960.522606184262,False,False,False,False,23912.133509396837,False,False,False,False
2025-01-24 17:00:00+00:00,25.425,25.97,25.41,25.57,52635.0,,,,,,"rgba(239, 83, 80, 0.5)",,26.03306352555729,,30.498452907518093,-15.702103207534535,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120987.0,-27433.801325468226,False,False,False,False,24357.449268941073,False,False,False,False
2025-01-27 17:00:00+00:00,24.975,25.47,24.915,25.315,32104.0,,,,,,"rgba(239, 83, 80, 0.5)",,25.978436383855747,,32.68339580934801,-15.702103207534535,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-153091.0,-29381.974948329185,False,False,False,False,24477.550830662916,False,False,False,False
2025-01-28 17:00:00+00:00,24.575,24.695,24.34,24.62,20865.0,,,,,,"rgba(239, 83, 80, 0.5)",,25.23472771653618,,31.899395893526435,-15.702103207534535,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-173956.0,-31623.43270106827,False,False,False,False,24421.542290652636,False,False,False,False
2025-01-29 17:00:00+00:00,24.81,25.015,24.7,24.81,29104.0,,,,,,"rgba(239, 83, 80, 0.5)",,25.289064787825826,,32.603949528161515,-15.702103207534535,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144852.0,-33378.914364617594,False,False,False,False,24494.138534208407,False,False,False,False
2025-01-30 17:00:00+00:00,25.275,25.58,25.22,25.53,43253.0,,,,,,"rgba(239, 83, 80, 0.5)",,25.44083170862698,,37.11788941857273,-19.992863307266433,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-101599.0,-34436.59011090259,False,False,False,False,24784.973595693547,False,False,False,False
2025-01-31 17:00:00+00:00,27.16,27.43,26.63,26.74,32664.0,,,,,,"rgba(239, 83, 80, 0.5)",,25.714757650405776,,44.75777210871186,-12.694529491123085,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68935.0,-34971.44917895061,False,False,False,False,24907.12904382233,False,False,False,False
2025-02-03 17:00:00+00:00,26.155,26.18,25.79,25.91,33371.0,,,,,,#000000,,25.760391194861867,,46.52868916043673,-11.02120335993461,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-102306.0,-36015.39570330796,False,False,False,False,25038.351849344464,False,False,False,False
2025-02-04 17:00:00+00:00,26.58,26.8,26.355,26.37,30515.0,,,,,,#000000,,25.845265332015114,,49.27041478967779,-8.314112781946093,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-71791.0,-36570.056235039614,False,False,False,False,25123.261122998036,False,False,False,False
2025-02-05 17:00:00+00:00,27.03,27.29,26.91,27.115,83380.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.11531482730365,,53.2995822299292,-4.406647415656494,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11589.0,-35823.404200387835,False,False,False,False,26026.466376905042,False,False,False,False
2025-02-06 17:00:00+00:00,27.015,27.38,27.01,27.32,70455.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.275082300307634,,56.54252795206823,-1.2576364072435027,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82044.0,-33996.00258487795,False,False,False,False,26715.280851681706,False,False,False,False
2025-02-07 17:00:00+00:00,27.575,27.69,27.11,27.375,38837.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.35383941801181,,58.8632238025898,1.0828782158137216,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,120881.0,-31594.808746352708,False,False,False,False,26903.21448188819,False,False,False,False
2025-02-10 17:00:00+00:00,26.99,27.26,26.88,27.1,28754.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.38841180764217,,58.98031761424542,1.5121604841976364,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,92127.0,-29676.641168889877,False,False,False,False,26931.908831006203,False,False,False,False
2025-02-11 17:00:00+00:00,26.755,26.81,26.53,26.57,28919.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.397982544115724,,56.536631971595405,1.5121604841976364,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63208.0,-28236.56921278306,False,False,False,False,26962.71644602936,False,False,False,False
2025-02-12 17:00:00+00:00,26.72,27.23,26.685,27.19,25720.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.422297197464324,,57.227312276250665,1.5121604841976364,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,88928.0,-26420.064263747663,False,False,False,False,26943.449524385494,False,False,False,False
2025-02-13 17:00:00+00:00,27.355,27.52,27.25,27.49,17529.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.4482295022717,,58.69025332687795,2.2299655843741633,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106457.0,-24359.954740278707,False,False,False,False,26797.489066643084,False,False,False,False
2025-02-14 17:00:00+00:00,27.855,28.04,27.53,27.725,48784.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.537332087249382,,60.43549853375417,4.2968947720189306,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,155241.0,-21575.443814072834,False,False,False,False,27138.36520514474,False,False,False,False
2025-02-17 17:00:00+00:00,27.725,27.725,27.725,27.725,0.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.537332087249382,,61.59899533833832,5.795463794305945,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,155241.0,-18834.103599901162,False,False,False,False,26717.61535700296,False,False,False,False
2025-02-18 17:00:00+00:00,27.905,28.355,27.725,28.345,19364.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.579319912376935,,64.38660801018763,8.75090268006145,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,174605.0,-15835.047730135253,False,False,False,False,26603.60581658431,False,False,False,False
2025-02-19 17:00:00+00:00,28.78,28.89,28.565,28.83,31944.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.66995612397021,,67.53012984177039,11.912909318590948,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,206549.0,-12387.233036644784,False,False,False,False,26686.402625629515,False,False,False,False
2025-02-20 17:00:00+00:00,28.91,29.36,28.87,29.36,16502.0,,,,,,"rgba(38, 166, 154, 0.5)",,26.722990270581576,,70.81524929579064,15.106035924582258,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,223051.0,-8737.027873285952,False,False,False,False,26528.504910503474,False,False,False,False
2025-02-21 17:00:00+00:00,29.28,29.395,28.885,29.035,14945.0,,,,,,"rgba(38, 166, 154, 1.0)",,27.546493699020928,,70.78855801355601,15.246168626233995,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,208106.0,-5375.120464397796,False,False,False,False,26348.915687084813,False,False,False,False
2025-02-24 17:00:00+00:00,28.47,28.55,27.955,27.965,24977.0,,,,,,"rgba(38, 166, 154, 0.75)",,27.3760194947437,,65.0778358431947,20.862834522372708,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,183129.0,-2452.575961073799,False,False,False,False,26327.645676432334,False,False,False,False
2025-02-25 17:00:00+00:00,27.67,28.475,27.64,28.425,24373.0,,,,,,"rgba(38, 166, 154, 0.75)",,27.359582958376663,,62.88598024873298,18.81403448697786,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,207502.0,802.5337437490502,False,False,False,False,26297.341092301598,False,False,False,False
2025-02-26 17:00:00+00:00,28.64,28.905,28.565,28.61,23280.0,,,,,,"rgba(38, 166, 154, 0.75)",,27.419008421661676,,62.049594996051,17.91572114783709,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,230782.0,4368.106864001003,False,False,False,False,26250.56061025041,False,False,False,False
2025-02-27 17:00:00+00:00,28.015,28.23,27.775,27.82,22433.0,,,,,,"rgba(38, 166, 154, 0.75)",,27.39993775244423,,57.903311740869185,13.909787196768391,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,208349.0,7530.601331225793,False,False,False,False,26191.373624044976,False,False,False,False
2025-02-28 17:00:00+00:00,27.38,27.875,27.01,27.855,40406.0,,,,,,"rgba(38, 166, 154, 0.75)",,27.347578822349448,,55.287086442948166,11.404748965035893,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,248755.0,11270.514488881206,False,False,False,False,26411.755428323348,False,False,False,False
2025-03-03 17:00:00+00:00,27.175,27.32,26.41,26.47,32690.0,,,,,,"rgba(239, 83, 80, 0.5)",,27.12624376715723,,48.84287356895101,5.431410599915601,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,216065.0,14445.622791379174,False,False,False,False,26509.09255346562,False,False,False,False
2025-03-04 17:00:00+00:00,26.715,27.385,26.68,26.685,43058.0,,,,,,"rgba(239, 83, 80, 0.5)",,27.104124786385654,,45.54772980258463,2.503599414628461,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,259123.0,18239.07050003996,False,False,False,False,26765.664761939017,False,False,False,False
2025-03-05 17:00:00+00:00,27.105,27.48,26.995,27.34,27811.0,,,,,,"rgba(239, 83, 80, 0.5)",,27.12515631665716,,46.168128522597705,2.503599414628461,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,286934.0,22404.883360504457,False,False,False,False,26781.871509815934,False,False,False,False
2025-03-06 17:00:00+00:00,26.96,27.04,26.63,26.94,28355.0,,,,,,"rgba(239, 83, 80, 1.0)",,27.09919460423955,,45.20911300450274,2.012886086930756,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,258579.0,26066.497571969503,False,False,False,False,26806.261098811035,False,False,False,False
2025-03-07 17:00:00+00:00,27.375,27.77,27.23,27.695,14629.0,,,,,,"rgba(239, 83, 80, 0.5)",,27.118612993339337,,47.51329080033929,2.012886086930756,False,False,False,True,False,0.5621266393959345,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,273208.0,29898.148772404085,False,False,False,False,26617.466353093037,False,False,False,False
2025-03-10 17:00:00+00:00,28.055,28.71,28.055,28.64,39639.0,,,,,,"rgba(38, 166, 154, 0.5)",,27.24902554583806,,51.91948533649719,2.012886086930756,False,False,True,False,True,4.870558032860341,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,312847.0,34284.952667405574,False,False,False,False,26819.350595680742,False,False,False,False
2025-03-11 17:00:00+00:00,27.865,28.545,27.85,28.36,34316.0,,,,,,"rgba(38, 166, 154, 1.0)",,27.316605228401354,,53.71205187912138,-2.978130943312685,True,False,True,False,True,3.496902339213321,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,278531.0,38071.71309116673,False,False,False,False,26935.577718228327,False,False,False,False
2025-03-12 17:00:00+00:00,28.94,29.19,28.89,28.93,33036.0,,,,,,"rgba(38, 166, 154, 1.0)",,27.419483604109473,,56.539325218461585,-0.14025767359260044,True,False,True,False,True,5.963293663161124,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,311567.0,42311.95009750523,False,False,False,False,27030.157908643392,False,False,False,False
2025-03-13 17:00:00+00:00,28.75,28.775,28.28,28.32,17377.0,,,,,,"rgba(38, 166, 154, 1.0)",,27.448185316833218,,55.909299833596826,-0.14025767359260044,True,False,True,False,True,3.0243178543256626,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,294190.0,46217.03614250515,False,False,False,False,26880.496545718688,False,False,False,False
2025-03-14 17:00:00+00:00,28.35,28.42,28.095,28.21,10243.0,,,,,,"rgba(38, 166, 154, 1.0)",,27.459828032997013,,55.051750915537085,-0.14025767359260044,True,False,True,False,True,2.506611649987377,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,283947.0,49902.77201626476,False,False,False,False,26622.55086283933,False,False,False,False
2025-03-17 17:00:00+00:00,28.605,28.62,28.375,28.445,26964.0,,,,,,"rgba(38, 166, 154, 1.0)",,27.499392998797987,,55.32895030706227,-0.14025767359260044,True,False,True,False,True,3.5402391354382026,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,310911.0,53949.41120981104,False,False,False,False,26627.84464791159,False,False,False,False
2025-03-18 17:00:00+00:00,28.745,28.96,28.545,28.715,29967.0,,,,,,"rgba(38, 166, 154, 1.0)",,27.551224053837846,,56.48275730213524,1.1185167749899634,True,False,True,False,True,4.715129455039218,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,340878.0,58397.91646237211,False,False,False,False,26679.61449833156,False,False,False,False
2025-03-19 17:00:00+00:00,28.98,29.125,28.82,29.005,21756.0,,,,,,"rgba(38, 166, 154, 1.0)",,27.59350803738538,,58.265029337043316,3.1806776105399592,True,False,True,False,True,5.959213316344378,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,362634.0,63114.75496683145,False,False,False,False,26603.279389830295,False,False,False,False
2025-03-20 17:00:00+00:00,29.245,29.55,29.185,29.295,26976.0,,,,,,"rgba(38, 166, 154, 1.0)",,27.993365940874504,,60.42798332098717,5.509839097560388,True,False,True,False,True,7.184092652605457,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,389610.0,68176.69675029143,False,False,False,False,26609.058003941453,False,False,False,False
2025-03-21 17:00:00+00:00,29.215,29.405,29.1,29.39,18081.0,,,,,,"rgba(38, 166, 154, 1.0)",,28.019691665299014,,62.19255948070608,7.40105621221349,True,False,True,False,True,7.583899965803411,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,407691.0,73440.48439757373,False,False,False,False,26476.84005039197,False,False,False,False
2025-03-24 17:00:00+00:00,29.275,29.36,29.07,29.09,13845.0,,,,,,"rgba(38, 166, 154, 1.0)",,28.032339007151972,,61.42180647851446,7.40105621221349,True,False,True,False,True,6.044281514220021,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,393846.0,78408.01177125477,False,False,False,False,26280.997568990544,False,False,False,False
2025-03-25 17:00:00+00:00,29.05,29.23,28.915,29.05,35469.0,,,,,,"rgba(38, 166, 154, 1.0)",,28.058361351329097,,60.64536125514024,7.40105621221349,True,False,True,False,True,5.8392349132327865,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,358377.0,82748.6162399175,False,False,False,False,26423.447219083715,False,False,False,False
2025-03-26 17:00:00+00:00,27.79,28.055,27.66,28.045,36567.0,,,,,,"rgba(38, 166, 154, 0.5)",,27.98468229600927,,54.78823096355693,9.415742877001918,False,False,True,False,False,0.9150103694862288,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,321810.0,86454.99428270946,False,False,False,False,26580.71160328397,False,False,False,False
2025-03-27 17:00:00+00:00,28.04,28.125,27.775,28.03,34708.0,,,,,,#000000,,27.948924787259518,,50.81842121770856,5.8261594340262945,False,True,False,False,False,0.8446481198645373,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,287102.0,89565.80057290001,False,False,False,False,26706.716074550885,False,False,False,False
2025-03-28 17:00:00+00:00,28.355,28.43,27.885,27.945,39424.0,,,,,,"rgba(239, 83, 80, 1.0)",,27.93175330881588,,47.77061773836838,3.126171607805979,False,True,False,True,False,0.44033553199357556,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,247678.0,92017.15250200234,False,False,False,False,26903.883267193505,False,False,False,False
2025-03-31 17:00:00+00:00,28.015,28.015,27.685,27.925,41164.0,,,,,,"rgba(239, 83, 80, 1.0)",,27.90680524276512,,45.63627538713393,1.2136433549141827,False,True,False,True,False,0.3439025874561814,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,206514.0,93792.29742445191,False,False,False,False,27124.970348322287,False,False,False,False
2025-04-01 17:00:00+00:00,28.555,28.72,28.34,28.625,31056.0,,,,,,#000000,,27.92569637983687,,48.612351652928155,1.2136433549141827,False,True,False,False,True,3.6033330715029024,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,237570.0,96021.40909228986,False,False,False,False,27185.91654447233,False,False,False,False
2025-04-02 17:00:00+00:00,28.435,28.54,28.3,28.475,35775.0,,,,,,#000000,,27.939312814766005,,49.660303951186904,1.2136433549141827,False,True,False,False,True,2.8600431864194746,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,201795.0,97661.30972651792,False,False,False,False,27319.080629054155,False,False,False,False
2025-04-03 17:00:00+00:00,28.865,28.895,28.275,28.285,49432.0,,,,,,#000000,,27.959832324248016,,49.18010954228141,1.2136433549141827,False,True,False,False,True,1.9199037746934948,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,152363.0,98509.39794781222,False,False,False,False,27661.916588293625,False,False,False,False
2025-04-04 17:00:00+00:00,26.07,26.185,25.535,25.58,25765.0,,,,,,"rgba(239, 83, 80, 1.0)",,27.882936961000336,,40.46113032352694,-3.3766153584076903,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126598.0,98944.88015017171,False,False,False,False,27632.507028785196,False,False,False,False
2025-04-07 17:00:00+00:00,25.23,25.87,25.23,25.525,21800.0,,,,,,"rgba(239, 83, 80, 1.0)",,27.81724681949102,,34.55783164150198,-8.594563392522758,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104798.0,99035.62619435508,False,False,False,False,27542.080563222633,False,False,False,False
2025-04-08 17:00:00+00:00,24.91,24.96,24.315,24.58,19359.0,,,,,,"rgba(239, 83, 80, 1.0)",,27.741991169491275,,29.21268154502433,-13.240478263329315,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,85439.0,98824.82578824104,True,False,False,False,27415.211097126157,True,False,False,False
