date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_178,aVWAP_peak_162,aVWAP_peak_150,aVWAP_peak_135,aVWAP_peak_128,aVWAP_peak_121,aVWAP_peak_115,aVWAP_peak_100,aVWAP_peak_91,aVWAP_peak_80,aVWAP_peak_71,aVWAP_peak_66,aVWAP_peak_58,aVWAP_peak_45,aVWAP_peak_34,aVWAP_peak_20,aVWAP_peak_12,aVWAP_valley_189,aVWAP_valley_171,aVWAP_valley_160,aVWAP_valley_154,aVWAP_valley_147,aVWAP_valley_144,aVWAP_valley_129,aVWAP_valley_108,aVWAP_OB_bull_171,aVWAP_OB_bull_154,aVWAP_OB_bear_58,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,7.05,7.255,5.12,5.3,591445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.764185291540427,,58.336793236740554,-16.502463054187203,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3162220496263236,0.16572039940686095,False,False,False,False,-741657,-483944.5285445453,False,False,False,False,758901.6705623948,False,False,False,False
2022-03-25 00:00:00+00:00,6.82,7.4,6.69,7.26,582097,,,,,,,,,,,,,,,,,,6.97,,,,,,,,,,,,6.97,,#000000,,6.2794525291396655,,59.785183741450524,-16.502463054187203,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282144877624,0.2542743069473117,False,False,False,False,-1323754,-546152.6375412457,False,False,False,False,745805.0282985137,False,False,False,False
2022-04-01 00:00:00+00:00,4.15,7.3699,4.0,6.87,5091958,,,,,,,,,,,,,,,,,,5.357622090621258,,,,,,,,,,,,5.357622090621258,,#000000,,5.45150905586222,,53.52909387425211,-16.502463054187203,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.15513179761636356,0.04957125466547406,False,False,False,False,-6415712,-980934.8125381904,False,False,False,False,1067742.285461587,False,False,False,False
2022-04-08 00:00:00+00:00,3.62,4.09,3.51,3.96,3428913,,,,,,,,,,,,,,,,,,4.748294955161877,,,,,,,,,,,,4.748294955161877,,#000000,,4.933519690794099,,48.206949296878484,-16.502463054187203,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.14662849987495993,False,False,False,False,-9844625,-1637504.45605388,False,False,False,False,1242643.8198718398,False,False,False,False
2022-04-15 00:00:00+00:00,3.52,3.8,3.22,3.47,1166145,,,,,,,,,,,,,,,,,,4.608054574080547,,,,,,,,,,,,4.608054574080547,,#000000,,4.802812178433072,,44.24897252651137,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.24472837714517692,False,False,False,False,-11010770,-2331820.4222721113,False,False,False,False,1236977.2406220739,False,False,False,False
2022-04-22 00:00:00+00:00,3.02,3.58,2.94,3.5,1036696,,,,,,,,,,,,,,,,,,4.477107866531267,,,,,,,,,,,,4.477107866531267,,#000000,,4.680228128559599,,40.660855333964946,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.29377831578028546,False,False,False,False,-12047466,-3051497.8724741773,False,False,False,False,1222141.593168587,False,False,False,False
2022-04-29 00:00:00+00:00,2.72,3.14,2.58,2.95,1011958,,,,,,,,,,,,,,,,,,4.34042157030031,,,,,,,,,,,,4.34042157030031,,#000000,,4.552105433541942,,37.66805868548864,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.31830328509783967,False,False,False,False,-13059424,-3792825.7337723863,False,False,False,False,1206572.438119062,False,False,False,False
2022-05-06 00:00:00+00:00,2.57,2.96,2.52,2.76,638961,,,,,,,,,,,,,,,,,,4.258702269178865,,,,,,,,,,,,4.258702269178865,,#000000,,4.474607068192557,,35.31643959579632,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3305657697566168,False,False,False,False,-13698385,-4526570.8646040615,False,False,False,False,1164527.146406539,False,False,False,False
2022-05-13 00:00:00+00:00,2.66,2.72,2.1,2.52,1085993,,,,,,,,,,,,,,,,,,4.1221775666838365,,,,,,,,,,,,4.1221775666838365,,#000000,,3.8815370001099687,,33.95311288084803,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33669701208600533,False,False,False,False,-12612392,-5125520.578337094,False,False,False,False,1158709.8022282769,False,False,False,False
2022-05-20 00:00:00+00:00,3.46,3.7,2.6,2.72,1541511,,,,,,,,,,,,,,,,,3.253333333333334,4.036236023783527,,,,,,,,,,,,3.6447846785584304,,#000000,,3.628130927504343,,35.55968345823652,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22852456976749602,-0.2826107909267507,False,False,False,True,-11070881,-5565917.646608421,False,False,False,False,1187065.4465076637,False,False,False,False
2022-05-27 00:00:00+00:00,2.96,3.5,2.83,3.5,1052272,,,,,,,,,,,,,,,,,3.1897752227794953,3.976807520862957,,,,,,,,,,,,3.5832913718212263,,#000000,,3.5921724613671895,,35.80151115053626,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2262762790915082,-0.2544435350091294,False,False,False,False,-12123153,-6051638.783896686,False,False,False,False,1177080.7467663554,False,False,False,False
2022-06-03 00:00:00+00:00,2.94,3.12,2.71,3.12,567623,,,,,,,,,,,,,,,,,3.1419362091845637,3.942049803790296,,,,,,,,,,,,3.54199300648743,,#000000,,3.560082421776378,,35.93865988731073,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2323187219261922,-0.2433811284676608,False,False,False,False,-12690776,-6543426.725830264,False,False,False,False,1131935.728487366,False,False,False,False
2022-06-10 00:00:00+00:00,2.85,3.13,2.72,2.95,596256,,,,,,,,,,,,,,,,,3.103546402878528,3.907144462269904,,,,,,,,,,,,3.5053454325742157,,#000000,,3.5299347412997273,,35.868412673010425,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.0856766660500514,-0.1645288972588561,False,False,False,False,-13287032,-7042953.04243543,False,False,False,False,1092255.748599413,False,False,False,False
2022-06-17 00:00:00+00:00,2.29,2.75,2.15,2.75,1267608,,,,,,,,,,,,,,,,,2.925238290347252,3.8067304366114576,,,,,,,,,,,,3.3659843634793547,,#000000,,3.4048357035617034,,34.822723022259986,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3161261770720064,-0.24032753716543126,False,False,False,False,-14554640,-7599374.298551324,False,False,False,False,1105244.8042587158,False,False,False,False
2022-06-24 00:00:00+00:00,2.36,2.55,2.27,2.4,501626,,,,,,,,,,,,,,,,,2.8769621230433864,3.770500972573965,,,,,,,,,,,,3.3237315478086757,,#000000,,3.3656529705308813,,34.325763698843254,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2915778957904126,False,False,False,False,-14053014,-8077421.6838438185,False,False,False,False,1060532.3002395518,False,False,False,False
2022-07-01 00:00:00+00:00,2.2,2.4,2.1,2.4,588609,,,,,,,,,,,,,,,,,2.8150137314906947,3.7256165315043095,,,,,,,,,,,,3.270315131497502,,#000000,,2.8851169016397007,,33.681205111854524,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8581084567359786,1.1535008513492595,False,False,False,False,-0.34282825441539394,-0.31720307510290324,False,False,False,False,-14641623,-8563658.818373905,False,False,False,False,1025575.0187403257,False,False,False,False
2022-07-08 00:00:00+00:00,2.62,2.7299,2.17,2.28,531651,,,,,,,,,,,,,,,,,2.790348935439457,3.69429330825408,,,,,,,,,,,,3.2423211218467687,,#000000,,2.899078951786732,,34.76048412527021,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.855029059294851,1.137075667018243,False,False,False,False,-0.18795629669480718,-0.2525796858988552,False,False,False,True,-14109972,-8974496.831827689,False,False,False,False,988988.0543891904,False,False,False,False
2022-07-15 00:00:00+00:00,2.52,2.68,2.42,2.68,320574,,,,,,,,,,,,,,,,,2.778830785392086,3.6766812911203095,,,,,,,,,,,,3.2277560382561976,,#000000,,2.8995635216346525,,35.319106325605134,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8683693256357364,1.1316306743642637,False,False,False,False,-0.11409915386342552,-0.18333941988114036,False,False,False,False,-14430546,-9378648.622062676,False,False,False,False,939475.9022122134,False,False,False,False
2022-07-22 00:00:00+00:00,2.56,2.6952,2.4,2.5,506737,,,,,,,,,,,,,,,,,2.7634345462269527,3.6501883891070395,,,,,,,,,,,,3.206811467666996,,#000000,,2.8960133532120755,,35.87053552559585,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.873958814584894,1.1235652162211867,False,False,False,False,-0.11585328762469708,-0.14959635375291871,False,False,False,False,-13923809,-9715327.168576552,False,False,False,False,907421.1687150124,False,False,False,False
2022-07-29 00:00:00+00:00,2.56,2.6,2.35,2.52,327288,,,,,,,,,,,,,,,,,2.7525231543970983,3.633005468468702,,,,,,,,,,,,3.1927643114329003,,#000000,,2.8891432961195234,,36.26441352558922,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8983754591251577,1.1611474862443925,False,False,False,False,-0.1693042427659382,-0.15945029825942847,False,False,False,False,-13923809,-10027066.563496808,False,False,False,False,864448.3414027892,False,False,False,False
2022-08-05 00:00:00+00:00,2.98,3.05,2.48,2.58,605042,,,,,,,,,,,,,,,,,2.75857901121755,3.6115431626267718,,,,,,,,,,,,3.185061086922161,,#000000,,2.9074358392110913,,38.19937950600922,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8773841287441897,1.125734482434299,False,False,False,False,0.17533025247324188,0.007939977106906707,False,False,False,False,-13318767,-10270896.225460008,False,False,False,False,845233.0568544345,False,False,False,False
2022-08-12 00:00:00+00:00,3.1,3.4399,2.87,3.01,1139454,,,,,,,,,,,,,,,,,2.8037041089708064,3.5886028706705257,,,,,,,,,,,,3.196153489820666,,#000000,,2.966819636529507,,40.028402263634135,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8602126400424462,1.1499959186172273,False,False,False,False,0.342828172570263,0.17538407483858484,False,False,False,False,-12179313,-10412260.430981489,False,False,False,False,867027.2007911431,False,False,False,False
2022-08-19 00:00:00+00:00,3.25,3.4,3.05,3.08,526714,,,,,,,,,,,,,,,,,2.8261693639658234,3.580843380059766,,,,,,,,,,,,3.2035063720127948,,#000000,,2.99130208400333,,41.89629655968512,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8441181990699226,1.1569244885617163,False,False,False,False,0.34282817845052016,0.2591061266445525,False,False,False,False,-11652599,-10504137.362019897,False,False,False,False,841818.8155473546,False,False,False,False
2022-08-26 00:00:00+00:00,3.07,3.48,3.01,3.21,439185,,,,,,,,,,,,,,,,3.186666666666667,2.8412305082499776,3.57379319030835,,,,,,,,,,,,3.2005634550749984,,#000000,,2.9095422500522887,,42.650204710025996,-16.502463054187203,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8671004507952709,1.1334311474015482,False,False,False,False,0.34282817997745196,0.3009671533110022,False,False,False,False,-12091784,-10621740.81668509,False,False,False,False,811994.0884697728,False,False,False,False
2022-09-02 00:00:00+00:00,2.98,3.21,2.92,3.07,336454,,,,,,,,,,,,,,,,3.12160018599718,2.8472916823184504,3.5665328951097077,,,,,,,,,,,,3.1784749211417793,,#000000,,2.9001130565729225,,42.89818233072078,-16.3599556903617,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8364377871754314,1.1584508936738012,False,False,False,False,0.2138022082702977,0.25738468079064997,False,False,False,False,-12428238,-10755555.422856564,False,False,False,False,776768.8967312712,False,False,False,False
2022-09-09 00:00:00+00:00,2.98,3.12,2.85,3.01,216348,,,,,,,,,,,,,,,,3.0914447937993814,2.849951643167243,3.5615075764037014,,,,,,,,,,,,3.167634671123442,,#000000,,2.8956177112146024,,43.07530920264563,-15.569014755064586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8848130934847762,1.1619665442208837,False,False,False,False,0.11466436568851204,0.18602452323958102,False,False,False,False,-12428238,-10879457.8359783,False,False,False,False,735256.23771414,False,False,False,False
2022-09-16 00:00:00+00:00,2.8,3.17,2.62,2.97,523725,,,,,,,,,,,,,,,,3.012625285454405,2.8505563994894905,3.547241819013019,,,,,,,,,,,,3.1368078346523043,,#000000,,2.8774027829622293,,42.58249586187625,-15.483759871298687,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8323342725135363,1.247401496385102,False,False,False,False,0.030008958067769986,0.1080167406536755,False,False,False,False,-12951963,-11032976.737016944,False,False,False,False,719587.2571427223,False,False,False,False
2022-09-23 00:00:00+00:00,2.1,2.77,2.0209,2.76,697910,,,,,,,,,,,,,,,,2.7869926767081283,2.819111067239422,3.514100821476204,,,,,,,,,,,,3.0400681884745846,,#000000,,2.7926422067958576,,40.19990768330775,-15.483759871298687,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6950483243378938,1.2786494288941885,False,False,False,False,-0.34282825441539394,-0.11740575688085922,False,False,False,False,-13649873,-11226820.904645318,False,False,False,False,717981.5343914096,False,False,False,False
2022-09-30 00:00:00+00:00,2.02,2.2689,2.0,2.05,371030,,,,,,,,,,,,,,,,2.687842886392443,2.797923462157214,3.4943989495825853,,,,,,,,,,,,2.993388432710747,,#000000,,2.7490709223781282,,38.296395716901976,-15.483759871298687,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8293462167848518,1.3826852645523264,False,False,False,False,-0.34282825441539394,-0.2301170056481266,False,False,False,False,-14020903,-11433789.948745664,False,False,False,False,692281.4207327866,False,False,False,False
2022-10-07 00:00:00+00:00,2.0,2.22,1.92,2.0,316519,,,,,,,,,,,,,,,,2.6178902859109883,2.7795956868316063,3.4774378806301063,,,,,,,,,,,,2.9583079511242336,,#000000,,2.7155767823850034,,36.88413123501836,-15.483759871298687,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8623229008244617,1.1392779956775794,False,False,False,False,-0.34282825441539394,-0.28647263003176027,False,False,False,False,-14337422,-11648873.804394133,False,False,False,False,664447.1673451727,False,False,False,False
2022-10-14 00:00:00+00:00,1.91,2.0899,1.77,2.01,417612,,,,,,,,,,,,,,,,2.530487994625339,2.7528927236061094,3.4537805381604674,,,,,,,,,,,,2.912387085463972,,#000000,,2.468096425581521,,35.62959985813316,-15.483759871298687,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8708401115025873,1.1291680631738996,False,False,False,False,-0.34282825441539394,-0.3146504422235771,False,False,False,False,-14755034,-11878959.744809384,False,False,False,False,646163.0808751599,False,False,False,False
2022-10-21 00:00:00+00:00,2.54,3.12,1.94,1.98,3980193,,,,,,,,,,,,,,,,2.532039581753203,2.7025881118043555,3.3371611862946877,,,,,,,,,,,,2.8572629599507486,,#000000,,2.582814495830828,,37.85959857253522,-15.483759871298687,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9093955275757836,1.0234321911441937,False,False,False,False,-0.02885369874920799,-0.17175207048639254,False,False,False,False,-10774841,-11797173.171119798,False,False,False,False,893128.2600695924,False,False,False,False
2022-10-28 00:00:00+00:00,4.27,4.3499,2.55,2.63,3768899,,,,,,,,,,,,,,,,2.9376947051684863,2.8845562840580916,3.378524770521854,,,,,,,,,,,,3.0669252532494773,,#000000,,2.9401996589971526,,44.67082507690931,-11.958853750935397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9857679608334282,0.901806045770238,False,False,False,False,0.3428282056879232,0.08553806760076534,False,False,False,False,-7005942,-11442267.158444257,False,False,False,False,1106148.314879252,False,False,False,False
2022-11-04 00:00:00+00:00,4.69,4.95,3.46,4.3,3078414,,,,,,,,,,,,,,,,3.2486573393889144,3.072941498209097,3.458026935453976,,,,,,,,,,,,3.2598752576839956,,#000000,,3.215969556987618,,50.383872313539044,-6.5492500102635205,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0509839235108722,0.8569801626188522,False,False,False,False,0.3428282218597326,0.21418314473024896,False,False,False,False,-3927528,-10885619.813374313,False,True,False,False,1252242.0693326409,False,False,False,False
2022-11-11 00:00:00+00:00,4.55,5.58,4.377,4.8,3045449,,,,,,,,,,,,,,,4.8356666666666674,3.529789821093132,3.269836714766341,3.559595397863589,,,,,,,,,,,,3.798722150097433,,#000000,,3.8625249788054035,,53.96712078183924,-3.285954332856811,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.1343253133407283,0.8068316566576138,False,False,False,False,0.34282823011998836,0.27850568742511866,False,False,False,False,-6972977,-10595794.419791032,False,False,False,False,1385072.2123450378,False,False,False,False
2022-11-18 00:00:00+00:00,2.6,3.2,2.115,3.11,5117869,,,,,,,,,,,,,,,3.458081700684289,3.325287898510867,3.1700314374328675,3.458036565247597,,,,,,,,,,,,3.3528594004689047,,#000000,,3.3611860746619984,,51.372989976905366,-3.285954332856811,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0205043241210752,0.9400733220530175,False,False,False,False,-0.17422990404627167,0.052137891689423496,False,False,False,False,-12090846,-10706538.981287992,False,False,False,False,1661575.6780972574,False,False,False,False
2022-11-25 00:00:00+00:00,2.38,2.61,2.28,2.55,821464,,,,,,,,,,,,,,,3.3634763409952524,3.2932563853600496,3.1515582129313033,3.440046516624763,,,,,,,,,,,,3.312084363977842,,#000000,,3.3133090450699703,,49.090532560473946,-3.285954332856811,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.01702556232315,0.9622320272408997,False,False,False,False,-0.22207358799390067,-0.0849678481522386,False,False,False,False,-12912310,-10869929.42711851,False,False,False,False,1599345.1834233864,False,False,False,False
2022-12-02 00:00:00+00:00,2.67,2.68,2.25,2.41,963678,,,,,,,,,,,,,,,3.2830628344487494,3.2628629943796743,3.134121585022242,3.421922234048845,,,,,,,,,,,,3.2754924119748776,,#000000,,3.270206233418356,,48.1907512913111,-3.285954332856811,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0223941368078178,0.935332439164591,False,False,False,False,-0.21753107134889066,-0.15124945975056464,False,False,False,False,-11948632,-10949833.32140603,False,False,False,False,1552258.7253920245,False,False,False,False
2022-12-09 00:00:00+00:00,2.52,2.6699,2.34,2.62,527921,,,,,,,,,,,,,,,3.2441053259358683,3.246720562132376,3.124624583781216,3.4120441721977652,,,,,,,,,,,,3.2568736610118063,,#000000,,3.24827152371571,,47.227545366564804,-3.285954332856811,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.027309154793993,0.9362244897959182,False,False,False,False,-0.2084835922942964,-0.17986652602243053,False,False,False,False,-12476553,-11062923.667968545,False,False,False,False,1476381.856844467,False,False,False,False
2022-12-16 00:00:00+00:00,2.35,2.6,2.27,2.54,543413,,,,,,,,,,,,,,,3.2028091770106295,3.2285812192915886,3.113553125051316,3.4009582226164268,,,,,,,,,,,,3.2364754359924905,,#000000,,3.224277154505786,,46.17079263886636,3.9473069002854615,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0648521918920915,0.9218438476874984,False,False,False,False,-0.2243482209842685,-0.2021073735033495,False,False,False,False,-13019966,-11207889.766637541,False,False,False,False,1407273.0526337659,False,False,False,False
2022-12-23 00:00:00+00:00,2.27,2.3776,2.0,2.32,524934,,,,,,,,,,,,,,,3.1579333098854017,3.207888838722629,3.1003771273856846,3.3884680393005198,,,,,,,,,,,,3.2136668288235586,,#000000,,2.966171270212834,,45.23798365713189,2.895778475306301,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0406094786034106,0.9236806048298306,False,False,False,False,-0.34282825441539394,-0.2724678139593717,False,False,False,False,-13544900,-11381001.6357755,False,False,False,False,1341914.604290524,False,False,False,False
2022-12-30 00:00:00+00:00,2.36,2.45,2.1,2.24,512550,,,,,,,,,,,,,,,3.1216046113199574,3.1901954489529354,3.0891157202412107,3.3774148983975043,,,,,,,,,,,,3.1945826697279016,,#000000,,2.95808150837689,,44.84831298237659,2.316870297808485,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.056950678114938,0.9103510098546199,False,False,False,False,-0.3201100327326788,-0.29628892334602525,False,False,False,False,-13032350,-11503323.736829167,False,False,False,False,1280480.1891578927,False,False,False,False
2023-01-06 00:00:00+00:00,2.7,2.8,2.35,2.48,482903,,,,,,,,,,,,,,,3.1021602310285634,3.1798172022401863,3.082909230252496,3.37018355956717,,,,,,,,,,,,3.1837675557721044,,#000000,,2.9757473638321486,,45.59995317564095,2.316870297808485,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0683856708720878,0.9085121404672009,False,False,False,False,-0.2433219851187095,-0.26980545423236735,False,False,False,False,-12549447,-11580814.348915895,False,False,False,False,1221400.3973684192,False,False,False,False
