date,Close,High,Low,Open,Volume,aVWAP_peak_407,aVWAP_peak_387,aVWAP_peak_339,aVWAP_peak_293,aVWAP_peak_272,aVWAP_peak_232,aVWAP_peak_219,aVWAP_peak_149,aVWAP_peak_106,aVWAP_peak_59,aVWAP_peak_30,aVWAP_valley_439,aVWAP_OB_bear_387,aVWAP_OB_bear_272,aVWAP_OB_bear_106,aVWAP_OB_bear_59,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,2.88,3.03,2.88,3.01,174925,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,174925.0,False,False,False,False
2022-01-04 00:00:00+00:00,2.79,2.99,2.76,2.95,432438,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-432438,-16958.352941176472,False,False,False,False,185023.54901960786,False,False,False,False
2022-01-05 00:00:00+00:00,2.61,2.82,2.57,2.78,801236,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1233674,-64672.692041522496,False,False,False,False,209188.74317570167,False,False,False,False
2022-01-06 00:00:00+00:00,2.65,2.679,2.48,2.59,811318,,,,,,,,,,,,,,,,,,,#000000,,,,4.795877923107412,-45.60377857048487,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-422356,-78699.48843205103,False,False,False,False,232801.6552080271,False,False,False,False
2022-01-07 00:00:00+00:00,2.59,2.71,2.54,2.65,285571,,,,,,,,,,,,,,,,,,,#000000,,,,7.073034712715918,-43.782822509071934,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-707927,-103375.0771209902,False,False,False,False,234871.04127830057,False,False,False,False
2022-01-10 00:00:00+00:00,2.55,2.6,2.42,2.53,933649,,,,,,,,,,,,,,,,,,,#000000,,,,8.113106659071743,-43.122455474443015,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1641576,-163696.6819397749,False,False,False,False,262274.0984830731,False,False,False,False
2022-01-11 00:00:00+00:00,2.69,2.74,2.51,2.55,890883,,,,,,,,,,,,,,,,,,,#000000,,,,18.444731821321227,-33.881161871815934,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-750693,-186716.14539311704,False,False,False,False,286925.42795432516,False,False,False,False
2022-01-12 00:00:00+00:00,2.6,2.77,2.57,2.73,494486,,,,,,,,,,,,,,,,,,,#000000,,,,22.91491939322198,-30.476056466946435,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1245179,-228224.49263260263,False,False,False,False,295065.0582306261,False,False,False,False
2022-01-13 00:00:00+00:00,2.54,2.73,2.54,2.6,546854,,,,,,,,,,,,,,,,,,,#000000,,,,24.6238338645079,-29.554998154812477,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1792033,-289550.31645093195,False,False,False,False,304939.1343784447,False,False,False,False
2022-01-14 00:00:00+00:00,2.52,2.56,2.42,2.48,524672,,,,,,,,,,,,,,,,,,,#000000,,,,25.370054857154177,-29.302005910427802,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2316705,-369046.57855089544,False,False,False,False,313556.1095008586,False,False,False,False
2022-01-18 00:00:00+00:00,2.49,2.66,2.45,2.65,436056,,,,,,,,,,,,,,,,,,,#000000,,,,25.28657471692921,-29.302005910427802,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2752761,-462525.57547046815,False,False,False,False,318360.0267753347,False,False,False,False
2022-01-19 00:00:00+00:00,2.39,2.5,2.37,2.47,375162,,,,,,,,,,,,,,,,,,,#000000,,,,23.62176013330493,-29.302005910427802,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3127923,-567050.9646677047,False,False,False,False,320587.5551370863,False,False,False,False
2022-01-20 00:00:00+00:00,2.32,2.51,2.28,2.45,636916,,,,,,,,,,,,,,,,,,,#000000,,,,21.63997464920272,-29.302005910427802,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3764839,-692454.417033677,False,False,False,False,332992.5921905339,False,False,False,False
2022-01-21 00:00:00+00:00,2.2,2.3199,2.1699,2.3,792185,,,,,,,,,,,,,,,,,,,#000000,,,,19.166615972371147,-25.498825926509404,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4557024,-844006.1653852976,False,False,False,False,351000.13759482664,False,False,False,False
2022-01-24 00:00:00+00:00,2.22,2.22,1.95,2.14,856492,,,,,,,,,,,,,,,,,,,#000000,,,,18.507295645731467,-26.144093104099916,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3700532,-956026.7863505802,False,False,False,False,370823.3478852256,False,False,False,False
2022-01-25 00:00:00+00:00,2.14,2.21,2.04,2.19,463549,,,,,,,,,,,,,,,,,,,#000000,,,,17.310561000011788,-27.379913266119047,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4164081,-1081832.833944675,False,False,False,False,374459.64796815795,False,False,False,False
2022-01-26 00:00:00+00:00,2.09,2.24,2.01,2.17,483687,,,,,,,,,,,,,,,,,,,#000000,,,,16.098594298351582,-28.665512288234112,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4647768,-1221673.4286919427,False,False,False,False,378743.0735380341,False,False,False,False
2022-01-27 00:00:00+00:00,1.94,2.11,1.91,2.08,527636,,,,,,,,,,,,,,,,,,,#000000,,,,14.307880490979446,-30.503574984569283,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5175404,-1376721.686390298,False,False,False,False,384582.0118306602,False,False,False,False
2022-01-28 00:00:00+00:00,2.03,2.03,1.84,1.91,505082,,,,,,,,,,,,,,,,,,,#000000,,1.966666666666667,,16.820957628112357,-30.503574984569283,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4670322,-1505882.483002443,False,False,False,False,389307.50156279124,False,False,False,False
2022-01-31 00:00:00+00:00,2.31,2.34,2.04,2.07,778454,,,,,,,,,,,,,,,,,,,#000000,,2.1263761618944335,,26.282597945843627,-29.604316510094545,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3891868,-1599450.5424925433,False,False,False,False,404568.1485603288,False,False,False,False
2022-02-01 00:00:00+00:00,2.43,2.45,2.24,2.38,530461,,,,,,,,,,,,,,,,,,,#000000,,2.198593011271059,,34.84607561904141,-22.053404801447698,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3361407,-1668546.8741595026,False,False,False,False,409505.12312659045,False,False,False,False
2022-02-02 00:00:00+00:00,2.29,2.45,2.25,2.45,314149,,,,,,,,,,,,,,,,,,,#000000,,2.217990822371523,,38.18491718152515,-19.504318610651048,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3675556,-1747253.1143885418,False,False,False,False,405765.66731770453,False,False,False,False
2022-02-03 00:00:00+00:00,2.12,2.24,2.12,2.22,366354,,,,,,,,,,,,,,,,,,,#000000,,2.209474017505178,,38.100313153521114,-19.504318610651048,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4041910,-1837239.6589223244,False,False,False,False,404220.1117366181,False,False,False,False
2022-02-04 00:00:00+00:00,2.23,2.25,2.09,2.18,294423,,,,,,,,,,,,,,,,,,,#000000,,2.2074181706223754,,40.09375056875421,-18.117851263057506,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3747487,-1912151.319356743,False,False,False,False,399914.3426489076,False,False,False,False
2022-02-07 00:00:00+00:00,2.35,2.3994,2.2193,2.22,527836,,,,,,,,,,,,,,,,,,,#000000,,2.22579619172411,,43.40333174909916,-14.981290933486989,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3219651,-1963425.8166368708,False,False,False,False,404930.8782313034,False,False,False,False
2022-02-08 00:00:00+00:00,2.8,2.86,2.42,2.43,2247692,,,,,,,,,,,,,,,,,,,#000000,,2.414652108129505,,50.68645440406182,-8.192342349403845,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-971959,-1924544.7650040523,False,False,False,False,477196.0202614484,False,False,False,False
2022-02-09 00:00:00+00:00,2.89,2.915,2.58,2.91,1122599,,,,,,,,,,,,,,,,,,,#000000,,2.4785036066327204,,56.269601943918126,-3.171000299494523,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150640,-1843164.9702980113,False,False,False,False,502505.9410355093,False,False,False,False
2022-02-10 00:00:00+00:00,3.08,3.3,2.79,2.85,1213129,,,,,,,,,,,,,,,,,,,#000000,,2.567284680435722,,61.37381550608633,1.3799583823468424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1363769,-1717402.8538157365,False,False,False,False,530373.5119752933,False,False,False,False
2022-02-11 00:00:00+00:00,3.23,3.3599,3.12,3.31,1710677,,,,,,,,,,,,,,,,,,,#000000,,2.686424884543756,,65.71976722934946,5.257149826326049,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3074446,-1529487.2124896292,False,False,False,False,576659.9232703799,False,False,False,False
