date,Close,High,Low,Open,Volume,aVWAP_peak_164,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_95,aVWAP_valley_91,aVWAP_valley_85,aVWAP_valley_63,aVWAP_valley_52,aVWAP_valley_41,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bull_41,aVWAP_OB_bear_164,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,60.8816786699,65.3260412128,60.7944697788,64.1067621886,1486980,,,,,,,,,,,,,,,,,,#000000,,61.756068370346554,,32.216111754633445,-22.34460970649919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1466841670313596,0.13470863288114432,False,False,False,False,-18440970,-6536259.353236788,False,False,False,False,1985341.0575814545,False,False,False,False
2022-04-15 00:00:00+00:00,58.9170104447,60.8833241207,58.8791650769,60.1264167642,754236,,,,,,,,,,,,,,,,,,#000000,,61.35208286289071,,32.077403300348664,-22.34460970649919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.14147892746600668,-0.0033851472924311815,False,False,False,False,-19195206,-7473959.1048488775,False,False,False,False,1894148.0903531986,False,False,False,False
2022-04-22 00:00:00+00:00,56.1789803554,60.4670250746,56.1493622414,58.6455110669,1030896,,,,,,,,,,,,,,,,,,#000000,,60.729072419797404,,30.819410202359542,-22.34460970649919,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3002821278461792,-0.15183363756930518,False,False,False,False,-20226102,-8418562.28226748,False,False,False,False,1830203.4910677765,False,False,False,False
2022-04-29 00:00:00+00:00,54.6701019948,57.8853128089,54.5779567514,55.910771879,1659546,,,,,,,,,,,,,,,,,,#000000,,59.791469096407184,,29.36592489257741,-22.34460970649919,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.24733094599234956,False,False,False,False,-21885648,-9416124.187284704,False,False,False,False,1817562.1954331263,False,False,False,False
2022-05-06 00:00:00+00:00,53.7173859962,57.7084433051,52.9637695413,54.536820482,1237788,,,,,,,,,,,,,,,,,,#000000,,59.2286699136777,,27.994482340802058,-22.34460970649919,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.29507960020387175,False,False,False,False,-23123436,-10431480.617856208,False,False,False,False,1774615.9587343761,False,False,False,False
2022-05-13 00:00:00+00:00,52.5162069305,52.9752876967,49.2927688626,52.6527793448,2994978,,,,,,,,,,,,,,,,,,#000000,,57.70203935017375,,26.609923206694937,-17.778651329345024,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.31895392730963285,False,False,False,False,-26118414,-11593475.683200194,False,False,False,False,1865013.1469762742,False,False,False,False
2022-05-20 00:00:00+00:00,50.6519112026,53.2805846335,49.1422101167,52.1558532108,2491260,,,,,,,,,,,,,,,,,,#000000,,55.367278624738056,,25.0419472154498,-19.272851709197333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.33863538957262623,-0.32879465844112954,False,False,False,False,-28609674,-12853934.817777958,False,False,False,False,1911401.8027558094,False,False,False,False
2022-05-27 00:00:00+00:00,54.0366034465,54.0366034465,49.1660691529,50.8164562801,2156994,,,,,,,,,,,,,,,,,,#000000,,55.21127549669359,,27.201318080602576,-19.272851709197333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3176736451811908,-0.32323415181116016,False,False,False,False,-26452680,-13861249.275720332,False,False,False,False,1929593.8173664901,False,False,False,False
2022-06-03 00:00:00+00:00,54.0086307833,55.4023275896,53.210603612,53.9345854984,1192800,,,,,,,,,,,,,,,,,,#000000,,55.268580716973005,,28.73174009040867,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.17845782780635122,-0.2508459898087557,False,False,False,False,-27645480,-14882303.403444752,False,False,False,False,1875016.497561565,False,False,False,False
2022-06-10 00:00:00+00:00,50.514318031,55.1505736211,50.4303442959,54.785283549,1136130,,,,,,,,,,,,,,,,,,#000000,,55.11969620061876,,28.458164147525018,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.24300572737503323,-0.24692585859189448,False,False,False,False,-28781610,-15911881.66985625,False,False,False,False,1820284.1644088563,False,False,False,False
2022-06-17 00:00:00+00:00,47.7958741747,49.9528465864,46.8128875107,48.7393437868,3618390,,,,,,,,,,,,,,,,,,#000000,,51.82445995849886,,27.39694921975898,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2948770565036442,False,False,False,False,-32400000,-17133223.768385418,False,False,False,False,1953477.1892674593,False,False,False,False
2022-06-24 00:00:00+00:00,51.6273816572,51.6339678326,48.2503202706,48.5417585277,1449174,,,,,,,,,,,,,,,,,,#000000,,51.86929459490401,,29.68048368833545,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2303004742232618,-0.262588765363453,False,False,False,False,-30950826,-18156749.859616127,False,False,False,False,1916121.3974698698,False,False,False,False
2022-07-01 00:00:00+00:00,48.6125599122,51.8644839682,47.6246336168,51.7969756713,1762710,,,,,,,,,,,,,,,,,,#000000,,51.699594796852054,,30.234244011022888,-19.272851709197333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7516422557075829,1.1843279249699181,False,False,False,False,-0.2189277504114282,-0.2407582578874406,False,False,False,False,-32713536,-19235030.314459376,False,False,False,False,1904757.5902498793,False,False,False,False
2022-07-08 00:00:00+00:00,51.1218927027,51.3396481237,47.6855722038,47.8271585074,1856166,,,,,,,,,,,,,,,,,,#000000,,51.61929251949701,,32.32512028443456,-23.32047024287187,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7887860403092296,1.1836312238252715,False,False,False,False,-0.22656363550818656,-0.23366094669781357,False,False,False,False,-30857370,-20095944.365240164,False,False,False,False,1901158.2131943326,False,False,False,False
2022-07-15 00:00:00+00:00,50.2805088078,50.5735936088,48.0609677306,50.5060853119,1840746,,,,,,,,,,,,,,,,,,#000000,,51.496676007645554,,33.49424768357699,-22.108474182728415,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8029128596359102,1.163457636683872,False,False,False,False,-0.22985293457950176,-0.23175694063865765,False,False,False,False,-32698116,-21029438.56040756,False,False,False,False,1896683.2344391968,False,False,False,False
2022-07-22 00:00:00+00:00,52.3222231517,53.5719499155,49.7947783792,50.7744719555,1725456,,,,,,,,,,,,,,,,,,#000000,,51.58712477863151,,35.65316000994302,-19.947263526470586,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8588445353531354,1.115587282388637,False,False,False,False,0.0377552141437914,-0.09700086324743312,False,False,False,False,-30972660,-21765973.481858853,False,False,False,False,1883999.7355918488,False,False,False,False
2022-07-29 00:00:00+00:00,54.7377029441,54.8891849761,50.590059047,52.2514217672,978222,,,,,,,,,,,,,,,,,,#000000,,51.69637753595956,,38.61944183109661,-17.05393396583147,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8976173525284544,1.0648563058226805,False,False,False,False,0.15669419338395868,0.02984666506826278,False,False,False,False,-29994438,-22375489.37209153,False,False,False,False,1816905.0885109713,False,False,False,False
2022-08-05 00:00:00+00:00,56.298626491,56.4550481544,54.1120162903,54.3622909519,931008,,,,,,,,,,,,,,,,,,#000000,,51.88064990646251,,41.5909875645663,-14.212102217290294,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8967873529285966,1.0836789539641067,False,False,False,False,0.3428282436822604,0.18633745437526159,False,False,False,False,-29063430,-22870892.381566234,False,False,False,False,1751283.081954603,False,False,False,False
2022-08-12 00:00:00+00:00,57.678430217,57.6833698485,54.8183341953,56.2953334033,896178,,,,,,,,,,,,,,,,,,#000000,,52.08329359580617,,44.43853802014819,-11.528916169117423,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9107239975599007,1.0630658489324925,False,False,False,False,0.3428282450018324,0.264582849688547,False,False,False,False,-28167252,-23263215.31626503,False,False,False,False,1687941.9647727807,False,False,False,True
2022-08-19 00:00:00+00:00,56.0549380048,58.1559279265,55.9281541302,57.3886385036,1988934,,,,,,,,,,,,,,,,,,#000000,,53.21040220096945,,45.602733838995896,-10.460987336828204,False,False,False,True,True,,-1.0,58.15593,55.928154,72.0,0,0.9374115481640605,1.0388801137685313,False,False,False,False,0.3428282458619498,0.3037055477752484,False,False,False,False,-30156186,-23773805.737282436,False,False,False,False,1710237.671085908,False,False,False,False
2022-08-26 00:00:00+00:00,53.1389088893,55.5971988212,53.1240899949,55.126287287,876000,,,,,,,,,,,,,,,,,,#000000,,53.056525707674695,,45.02001535098114,-10.460987336828204,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9484876002684318,1.0391004938939943,False,False,False,False,0.10124724000589318,0.2024763938905708,False,False,False,False,-31032186,-24311463.534520775,False,False,False,False,1648442.2880425076,False,False,False,False
2022-09-02 00:00:00+00:00,50.6822655013,53.0460932139,50.2113539671,52.6235406718,948204,,,,,,,,,,,,,,,,,,#000000,,52.755181540416665,,43.554128219620424,-10.460987336828204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8930326102034685,1.068689305891192,False,False,False,False,-0.13329525022741448,0.034590571831578154,False,False,False,False,-31980390,-24879532.16159331,False,False,False,False,1596572.7852245441,False,False,False,False
2022-09-09 00:00:00+00:00,52.8030139489,52.9034531222,49.9232087976,50.7069636586,10397136,,,,,,,,,,,,,,,,,,#000000,,52.21064094886281,,43.749776971665995,-10.460987336828204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9217024869578071,1.0409862008821185,False,False,False,False,-0.15207603758573113,-0.05874273287707649,False,False,False,False,-21583254,-24635363.408882696,False,False,False,False,2248466.3566893926,False,False,False,False
2022-09-16 00:00:00+00:00,49.2925825123,53.491269268,48.6667476696,53.0450558912,1926840,,,,,,,,,,,,,,,,,,#000000,,52.08918491964513,,42.45197721275074,-10.460987336828204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.907088239617518,1.0702422852177367,False,False,False,False,-0.18144407058259754,-0.12009340172983701,False,False,False,False,-23510094,-24552010.11933583,False,False,False,False,2224642.182119808,False,False,False,False
2022-09-23 00:00:00+00:00,46.8326460366,49.9179727882,46.2028265578,48.7640419442,1366488,,,,,,,,,,,,,,,,,,#000000,,51.886026605858525,,40.64366971560892,-10.460987336828204,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8220525720702918,1.12193464773285,False,False,False,False,-0.34282825441539394,-0.23146082807261548,False,False,False,False,-24876582,-24576052.480866507,False,False,False,False,2161075.205666489,False,False,False,False
2022-09-30 00:00:00+00:00,45.5749691566,47.5947707997,45.5535345269,46.630212464,1707948,,,,,,,,,,,,,,,,,,#000000,,51.5858238380184,,38.92561337954743,-5.2934335693937555,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7961364670665582,1.1699429452357188,False,False,False,False,-0.34282825441539394,-0.2871445412440047,False,False,False,False,-26584530,-24724828.593394913,False,False,False,False,2127510.227468971,False,False,False,False
2022-10-07 00:00:00+00:00,46.4158661672,49.0902484244,45.8222918067,45.9162744138,1411416,,,,,,,,,,,,,,,,,,#000000,,51.400746407451514,,38.235323449489044,-6.070700493114714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8221323301533427,1.1432631849463193,False,False,False,False,-0.2815970327431441,-0.28437078699357443,False,False,False,False,-25173114,-24758034.919810105,False,False,False,False,2074466.2106194177,False,False,False,False
2022-10-14 00:00:00+00:00,44.3597905354,46.4026756258,43.1668709527,46.4026756258,1773756,,,,,,,,,,,44.6431123713,,,44.6431123713,,,44.6431123713,#000000,,49.2317235289001,,37.01171536829232,-7.382952644040714,False,False,False,True,False,,1.0,46.402676,43.16687,0.0,0,0.8164072598818831,1.1223099176024436,False,False,False,False,-0.34282825441539394,-0.31359952070448416,False,False,False,False,-26946870,-24920170.851676024,False,False,False,False,2052191.3802031644,True,False,False,False
2022-10-21 00:00:00+00:00,47.3919662265,47.4381331212,45.4150338428,45.4150338428,1993716,,,,,,,,,,,45.75720193327105,,,45.75720193327105,,,45.75720193327105,#000000,,49.33536310838595,,38.01785823081822,-7.382952644040714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.856718656589482,1.0966143078252635,False,False,False,False,-0.24646807220650616,-0.28003379645549514,False,False,False,False,-24953154,-24922614.04784817,False,False,False,False,2047859.8705584856,False,False,False,False
2022-10-28 00:00:00+00:00,48.119094818,48.9352595636,46.6467006407,47.5469550873,1218558,,,,,,,,,,,46.28097580985925,,,46.28097580985925,,,46.28097580985925,#000000,,49.39952631439648,,39.16061774717357,-7.382952644040714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8860311114997916,1.0527034116828524,False,False,False,False,-0.12342546076824447,-0.2017296286118698,False,False,False,False,-23734596,-24834612.71097053,False,False,False,False,1986430.102368968,False,False,False,False
2022-11-04 00:00:00+00:00,44.5840297382,48.2625419551,43.6557453912,47.7448132074,11119914,,,,,,,,,,,45.74230541287673,,,45.74230541287673,,,45.74230541287673,#000000,,48.398108312998104,,38.595616869874014,-7.382952644040714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8706461907618509,1.0582621055992454,False,False,False,False,-0.2202422754207122,-0.210985952016291,True,False,False,False,-34854510,-25576827.32497271,False,False,False,False,2662984.465156452,False,False,False,False
2022-11-11 00:00:00+00:00,49.4909111177,49.6838227848,44.4339873304,44.8297035707,1593372,,,,,,,,,,,45.93381167197604,,,45.93381167197604,,,45.93381167197604,#000000,,48.41315076280123,,40.81441007830835,-7.382952644040714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9286535415372419,0.9984774349061993,False,False,False,False,-0.10393927362031048,-0.15746261281830073,False,False,False,False,-33261138,-26146035.52312288,False,False,False,False,2583753.9121819,False,False,False,False
2022-11-18 00:00:00+00:00,48.7143179961,50.5049339834,48.1801010717,49.0358374413,997950,,,,,,,,,,,46.10457179457541,,,46.10457179457541,,,46.10457179457541,#000000,,48.45527933560266,,42.079007750458366,-7.382952644040714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.970736120475927,0.9926846670337993,False,False,False,False,0.1490084058277285,-0.004227103495286114,False,False,False,False,-34259088,-26747002.37326193,False,False,False,False,2466286.9557239814,False,False,False,False
2022-11-25 00:00:00+00:00,49.2172073848,49.5898401777,47.8816650739,48.3895009156,658668,,,,,,,,,,,46.19957009828982,,,46.19957009828982,,,46.19957009828982,#000000,,48.476334203964235,,43.24040838162922,-11.851652380203937,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.965932466826739,1.011767589012006,False,False,False,False,0.24704114554965442,0.12140702102718415,False,False,False,False,-33600420,-27254662.938205488,False,False,False,False,2332389.2552999826,False,False,False,False
2022-12-02 00:00:00+00:00,50.2444207919,50.8676738703,47.8140635495,48.7901636088,1374900,,,,,,,,,,,46.427880709444366,,,46.427880709444366,,,46.427880709444366,#000000,,48.54274780676346,,44.606194850020536,-10.433412369336303,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.919122791507049,1.01265898414314,False,False,False,False,0.3425603202428198,0.23198367063500197,False,False,False,False,-32225520,-27622874.57241249,False,False,False,False,2261464.125277762,False,False,False,False
2022-12-09 00:00:00+00:00,48.3136553028,50.0218304067,47.5766338053,49.90641317,1823826,,,,,,,,,,,46.60654577463637,,,46.60654577463637,,,46.60654577463637,#000000,,48.57343674495961,,44.68203573187774,-10.242815429444775,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9444167555017401,1.0173259910393024,False,False,False,False,0.25682947756372276,0.24440657409936237,False,False,False,False,-34049346,-28098909.492974527,False,False,False,False,2229046.486368298,False,False,False,False
2022-12-16 00:00:00+00:00,47.2977696311,51.5798177598,47.0181459318,48.3301434795,1408596,,,,,,,,,,,46.72559977574975,,,46.72559977574975,,,46.72559977574975,#000000,,48.35683277354296,,44.27915669430746,-10.242815429444775,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.975955830380204,0.945150537340455,False,False,False,False,0.335769820820297,0.29008819745982967,False,False,False,False,-35457942,-28644023.01201345,False,False,False,False,2168272.376266943,False,False,False,False
2022-12-23 00:00:00+00:00,46.3116410822,47.5029373158,45.4642654529,47.2249681946,1074930,,,,,,,,,,,46.712749546634484,,,46.712749546634484,,,46.712749546634484,#000000,,48.0884080777209,,43.54936789317871,-10.242815429444775,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9453235097849243,1.0177353160381521,False,False,False,False,-0.23175520275967185,0.02916649735007891,False,False,False,False,-36532872,-29228382.19630875,False,False,False,False,2087284.0520990212,False,False,False,False
2022-12-30 00:00:00+00:00,46.3281868632,46.5134996106,45.0822895522,46.1594198968,1017144,,,,,,,,,,45.97465867533332,46.68393606773406,,,46.68393606773406,,,46.32929737153369,#000000,,47.130327986896646,,43.03878452921953,-10.242815429444775,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9464306536366509,1.0333304870000484,False,False,False,False,-0.34282825441539394,-0.1568308785326575,False,False,False,False,-35515728,-29694111.515100695,False,False,False,False,2008014.4186102047,False,False,False,False
2023-01-06 00:00:00+00:00,46.9420353391,47.3308611932,45.4297509537,46.9139075114,1106718,,,,,,,,,,46.28360651357458,46.67919388174204,,,46.67919388174204,,,46.48140019765831,#000000,,47.15721512331935,,43.088333087525626,-10.242815429444775,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9488484225776259,1.0172163833912342,False,False,False,False,-0.22529228974275617,-0.19106158413770685,False,False,False,False,-34409010,-30043363.254722867,False,False,False,False,1941251.7209353747,False,False,False,False
2023-01-13 00:00:00+00:00,49.5579233188,49.6042349599,47.2564051786,47.3920805829,1257150,,,,,,,,,,47.22156919700821,46.773283462607395,,,46.773283462607395,,,46.9974263298078,#000000,,47.51127856334425,,44.779795655523984,-9.400345354338711,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9698502948555369,0.9819107450949867,False,False,False,False,0.1615417514749995,-0.014759916331353679,False,False,False,False,-33151860,-30273622.272891544,False,False,False,False,1890577.5193846063,False,False,False,False
2023-01-20 00:00:00+00:00,50.0567786166,50.2346457626,48.315335164,49.5628870531,1006230,,,,,,,,,,47.75229753277796,46.8677429960356,,,46.8677429960356,,,47.31002026440678,#000000,,47.74975558142106,,46.2856131817349,-7.821991613991848,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9604085422769529,1.0120659041065077,False,False,False,False,0.3287827610938835,0.15701142238126492,False,False,False,False,-32145630,-30412289.511936612,False,False,False,False,1825070.2957264872,False,False,False,False
2023-01-27 00:00:00+00:00,52.1523017831,52.4265481036,49.6059060838,50.3074471991,1560264,,,,,,,,,,48.707899865167896,47.09570592825667,,,47.09570592825667,,,47.90180289671228,#000000,,48.236147207659194,,48.56288860956883,-5.549537822236523,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9661604319964158,1.0007818174128378,False,False,False,False,0.3428282402220171,0.249919831301641,False,False,False,False,-30585366,-30425109.992533904,False,False,False,False,1805455.014561562,False,False,False,False
2023-02-03 00:00:00+00:00,54.1824691146,55.7897924663,51.0602802356,51.5119800576,1221660,,,,,,,,,,49.554745750621535,47.345361086936,,,47.345361086936,,,48.450053418778765,#000000,,49.9123278723695,,51.24003330272169,-2.9582343816161796,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9407920271679471,0.9778084748785939,False,False,False,False,0.3428282447045792,0.2963740380031101,False,False,False,False,-29363706,-30346487.474568427,False,False,False,False,1762210.9394088537,False,False,False,False
2023-02-10 00:00:00+00:00,52.5824920897,54.8658098708,52.296250078,53.509055827,939984,,,,,,,,,,49.98287605669145,47.51275188736644,,,47.51275188736644,,,48.74781397202895,#000000,,50.10718947311885,,52.10026370363214,-2.145172107157947,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9473561763228253,1.0053097949221017,False,False,False,False,0.34282824489920827,0.31960114145115914,False,False,False,False,-30303690,-30343317.29126706,False,False,False,False,1701305.240193383,False,False,False,False
