date,Open,High,Low,Close,Volume,aVWAP_peak_412,aVWAP_peak_367,aVWAP_peak_333,aVWAP_peak_315,aVWAP_peak_277,aVWAP_peak_238,aVWAP_peak_181,aVWAP_valley_369,aVWAP_valley_341,aVWAP_valley_302,aVWAP_valley_232,aVWAP_valley_145,aVWAP_valley_144,aVWAP_valley_143,aVWAP_valley_87,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-12 17:00:00+00:00,2.5,2.5,2.33,2.34,826.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.5972737988437,,37.33388108162677,-12.968908053688153,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5180.0,-1045.8253695149917,False,False,False,False,106.40432087188601,False,False,False,False
2024-01-15 17:00:00+00:00,2.34,2.34,2.34,2.34,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.5972737988437,,34.590589348531665,-7.234198433349462,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5180.0,-1109.9211002201855,False,False,False,False,104.75464147852344,False,False,False,False
2024-01-16 17:00:00+00:00,2.22,2.22,2.22,2.22,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.5972737988437,,31.160378285982866,-10.829772520227408,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5180.0,-1173.0230986663842,False,False,False,False,103.13053850986415,False,False,False,False
2024-01-17 17:00:00+00:00,2.22,2.22,2.095,2.095,1.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.5970875022075943,,27.56070212246965,-14.495707370711536,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5181.0,-1235.1622754312464,False,False,False,False,101.54711930816083,False,False,False,False
2024-01-18 17:00:00+00:00,2.095,2.095,2.04,2.04,3.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.5964348328934306,,24.65682467879265,-17.469346249954974,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5184.0,-1296.3845657346378,False,False,False,False,100.01925699330562,False,False,False,False
2024-01-19 17:00:00+00:00,2.04,2.09,2.04,2.09,378.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.527432251148574,,24.63059063363005,-17.85255737221393,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4806.0,-1350.7972081263488,False,False,False,False,104.32903595464971,False,False,False,False
2024-01-22 17:00:00+00:00,2.1,2.15,2.05,2.06,1178.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.4000795612467742,,24.2404497031893,-18.732823618718513,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5984.0,-1422.6298095507466,False,False,False,False,120.97509741271715,False,False,False,False
2024-01-23 17:00:00+00:00,1.96,1.96,1.96,1.96,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.4000795612467742,,22.84084444153475,-20.587217623612148,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5984.0,-1493.3487272321304,False,False,False,False,119.09951450709362,False,False,False,False
2024-01-24 17:00:00+00:00,1.96,1.96,1.96,1.96,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.4000795612467742,,21.907774267098382,-21.98092309367202,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5984.0,-1562.9712275851207,False,False,False,False,117.25301040620845,False,False,False,False
2024-01-25 17:00:00+00:00,1.81,1.86,1.7,1.7,1814.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0522698792026492,,19.120594683857163,-25.028643413357344,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7798.0,-1659.638340335739,False,False,False,False,143.55916528363156,False,False,False,False
2024-01-26 17:00:00+00:00,2.035,2.035,1.92,1.92,100.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.053161805157209,,24.0569966258847,-25.028643413357344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7698.0,-1753.2563505630917,False,False,False,False,142.8838293877613,False,False,False,False
2024-01-29 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.053161805157209,,27.347931253903056,-28.746475470400227,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7698.0,-1845.4229187714157,False,False,False,False,140.6685762189588,False,False,False,False
2024-01-30 17:00:00+00:00,1.92,1.93,1.92,1.93,1.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.053160261605234,,29.836609232629947,-26.35938897241433,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7697.0,-1936.1450440617812,False,False,False,False,138.5031719364943,False,False,False,False
2024-01-31 17:00:00+00:00,1.93,1.93,1.9,1.9,200.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0516229757450257,,30.994253529142657,-25.134687725025355,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7897.0,-2028.5613999677998,False,False,False,False,139.45661113127736,False,False,False,False
2024-02-01 17:00:00+00:00,1.89,1.89,1.885,1.885,200.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0485159930154793,,31.50253126632468,-24.389163662834004,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8097.0,-2122.6457193481438,False,False,False,False,140.3952683230405,False,False,False,False
2024-02-02 17:00:00+00:00,1.885,2.03,1.885,2.03,402.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0504077438966823,,36.455544294608124,-19.54394649220659,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7695.0,-2209.0388089706535,False,False,False,False,144.4511556358616,False,False,False,False
2024-02-05 17:00:00+00:00,2.03,2.03,2.03,2.03,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0504077438966823,,39.75755298013042,-16.401148392663792,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7695.0,-2294.0924708470775,False,False,False,False,142.2116028353056,False,False,False,False
2024-02-06 17:00:00+00:00,2.16,2.23,2.16,2.23,40.0,,,,,,,,,,,,,,,,,,#000000,,2.0524563675119456,,46.67326864746546,-10.032551012177365,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7655.0,-2377.207316260301,False,False,False,False,140.62692682235513,False,False,False,False
2024-02-07 17:00:00+00:00,2.27,2.28,2.26,2.26,131.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.0604436885071973,,51.84457540027098,-5.460297851849802,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7524.0,-2457.002551667118,False,False,False,False,140.47767214293876,False,False,False,False
2024-02-08 17:00:00+00:00,2.24,2.34,2.24,2.26,109.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,2.1201775330390245,,55.292113235474666,-2.448713169267542,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7524.0,-2535.560651641271,False,False,False,False,139.98964621824203,False,False,False,False
2024-02-09 17:00:00+00:00,2.16,2.26,2.15,2.26,277.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.1187491577426503,,57.59047179227712,-0.3495674296333604,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7524.0,-2612.9007965770647,False,False,False,False,142.11383774974215,False,False,False,False
2024-02-12 17:00:00+00:00,2.2,2.2,2.07,2.07,2283.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,2.1079107325026483,,53.36971089118543,-0.3495674296333604,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9807.0,-2724.43721833556,False,False,False,False,175.30587127300194,False,False,False,False
2024-02-13 17:00:00+00:00,2.02,2.02,2.0,2.0,103.0,,,,,,,,,,,,,,,,,,#000000,,2.1060659035199816,,49.01089082576182,7.440363644090951,True,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9910.0,-2835.8412924698923,False,False,False,False,174.1848500129554,False,False,False,False
2024-02-14 17:00:00+00:00,2.06,2.06,2.06,2.06,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.1060659035199816,,47.90573031301528,6.273316508092755,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9910.0,-2945.5181716564057,False,False,False,False,171.48430970267702,False,False,False,False
2024-02-15 17:00:00+00:00,1.99,2.03,1.99,2.03,7.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.1059570726192063,,46.431292209312744,4.572011328076314,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9917.0,-3053.603161243128,False,False,False,False,168.9341653662014,False,False,False,False
2024-02-16 17:00:00+00:00,1.95,2.29,1.95,2.28,700.0,,,,,,,,,,,,,,,,,,#000000,,2.1141258583514526,,51.3309367801969,4.572011328076314,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9217.0,-3149.1597013788933,False,False,False,False,177.16774419773316,False,False,False,False
2024-02-19 17:00:00+00:00,2.28,2.28,2.28,2.28,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.1141258583514526,,54.597366494119676,-3.5749920528807806,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9217.0,-3243.2347447683674,False,False,False,False,174.42095746598534,False,False,False,False
2024-02-20 17:00:00+00:00,2.23,2.25,2.16,2.16,954.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.124462836561878,,53.525961705478394,-3.5749920528807806,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10171.0,-3350.6419580277725,False,False,False,False,186.50745424945842,False,False,False,False
2024-02-21 17:00:00+00:00,2.16,2.16,2.16,2.16,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,2.124462836561878,,52.81169184638421,-3.5749920528807806,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10171.0,-3456.3839431746287,False,False,False,False,183.6158658114823,False,False,False,False
2024-02-22 17:00:00+00:00,2.16,2.16,2.07,2.13,706.0,,,,,,,,,,,,,,,,,,#000000,,2.124366651763433,,51.51291458887549,-3.5749920528807806,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10877.0,-3571.432254133161,False,False,False,False,191.71484463611048,False,False,False,False
2024-02-23 17:00:00+00:00,2.04,2.04,1.96,1.97,486.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.11715173701082,,46.99959031832664,-3.5749920528807806,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11363.0,-3692.231754069081,False,False,False,False,196.27740518438782,False,False,False,False
2024-02-26 17:00:00+00:00,2.04,2.04,1.945,1.945,51.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.1163696285705695,,43.511809182644356,0.5700097280084293,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11414.0,-3811.949091215297,False,False,False,False,194.025042313312,False,False,False,False
2024-02-27 17:00:00+00:00,1.96,1.96,1.89,1.94,200.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0758966873800153,,41.083821531420064,-1.8969942301047595,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11614.0,-3932.911120808858,False,False,False,False,194.1176773162064,False,False,False,False
2024-02-28 17:00:00+00:00,1.94,1.97,1.93,1.93,330.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0729775784231417,,39.240089609214785,-3.8620907660374044,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11944.0,-4057.1140491684105,False,False,False,False,196.2243799934745,False,False,False,False
2024-02-29 17:00:00+00:00,1.96,2.08,1.96,2.06,324.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0783939726555167,,42.61240685490057,-3.8620907660374044,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11620.0,-4174.368094917738,False,False,False,False,198.20539735791675,False,False,False,False
2024-03-01 17:00:00+00:00,2.04,2.08,2.03,2.03,600.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0819579701204463,,43.99391974208244,-3.8620907660374044,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12220.0,-4299.1065740663,False,False,False,False,204.43477104229012,False,False,False,False
2024-03-04 17:00:00+00:00,2.04,2.04,1.98,1.98,200.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.080418777499881,,43.51386388386529,-3.8620907660374044,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12420.0,-4425.011898499381,False,False,False,False,204.36601490209958,False,False,False,False
2024-03-05 17:00:00+00:00,1.98,1.98,1.98,1.98,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.080418777499881,,43.19382664505386,-3.8620907660374044,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12420.0,-4548.965202398615,False,False,False,False,201.1975495547802,False,False,False,False
2024-03-06 17:00:00+00:00,1.98,1.98,1.98,1.98,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.080418777499881,,42.98046848584624,-3.8620907660374044,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12420.0,-4670.996749648249,False,False,False,False,198.0782077012177,False,False,False,False
2024-03-07 17:00:00+00:00,1.96,1.98,1.96,1.965,682.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.072335935645056,,42.313706524646896,-3.8620907660374044,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13102.0,-4801.709978335873,False,False,False,False,205.58087114771047,False,False,False,False
2024-03-08 17:00:00+00:00,1.92,1.92,1.81,1.82,203.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.0667450440795196,,37.95143171367443,-7.081140590982173,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13305.0,-4933.5439321601225,False,False,False,False,205.5408576415444,False,False,False,False
2024-03-11 17:00:00+00:00,1.72,1.72,1.71,1.71,200.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.0578468811116646,,33.127518510165956,-11.662628842571955,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13505.0,-5066.434723909578,False,False,False,False,205.45495287190803,False,False,False,False
2024-03-12 17:00:00+00:00,1.64,1.64,1.58,1.58,625.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.0253926007801004,,28.289467777986918,-16.070116638195607,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14130.0,-5206.955115786949,False,False,False,False,211.95952724598698,False,False,False,False
2024-03-13 17:00:00+00:00,1.5,1.51,1.4,1.51,400.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,2.0021577544926386,,24.37202277085736,-19.545873488569462,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14530.0,-5351.498447325135,False,False,False,False,214.87488341271586,False,False,False,False
2024-03-14 17:00:00+00:00,1.37,1.38,1.37,1.37,1350.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.9274128806771968,,20.65447341388313,-22.852271639145542,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15880.0,-5514.731029537149,False,False,False,False,232.47372242957297,False,False,False,False
2024-03-15 17:00:00+00:00,1.37,1.37,1.37,1.37,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.9274128806771968,,18.176107175900313,-25.079394679114117,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15880.0,-5675.432874040449,False,False,False,False,228.86947867097493,False,False,False,False
2024-03-18 17:00:00+00:00,1.4,1.4,1.4,1.4,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,1.9274128806771968,,18.016569983123716,-25.331962431683362,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15880.0,-5833.643217078582,False,False,False,False,225.32111466057222,False,False,False,False
